,0,1,2,3,4,5,6,7
97,10,,,2.0,0.0,5.0,,4
98,4,,,,10.0,,5.0,1
99,4,8.0,,0.0,7.0,9.0,2.0,6
100,3,,,,10.0,10.0,10.0,10
101,2,,,,3.0,4.0,6.0,3
102,9,,,,,2.0,0.0,1
103,9,,,,9.0,,,6
104,6,8.0,0.0,6.0,,0.0,,4
105,10,9.0,,,,,2.0,2
106,2,,,,,,2.0,4
107,10,,0.0,,8.0,7.0,,2
108,5,5.0,,5.0,0.0,,,4
109,2,2.0,4.0,5.0,,,3.0,8
110,1,7.0,,4.0,,5.0,,2
111,8,10.0,0.0,0.0,,,,2
112,4,8.0,,,10.0,,,6
113,6,2.0,,5.0,,,1.0,0
114,7,,8.0,,7.0,,,0
115,4,2.0,9.0,,1.0,,3.0,2
116,4,,,,,,,9
117,1,7.0,,,1.0,10.0,,9
118,10,6.0,,,,6.0,,3
119,1,6.0,,3.0,,,,6
120,0,9.0,9.0,,,,3.0,1
121,0,1.0,,8.0,,,,1
122,7,2.0,,0.0,5.0,10.0,1.0,10
123,9,1.0,,9.0,4.0,,8.0,0
124,1,,10.0,,,2.0,10.0,3
125,2,9.0,,6.0,3.0,,,8
126,6,6.0,,,4.0,5.0,4.0,3
127,0,,,,2.0,,,6
128,0,4.0,,8.0,,,,6
129,6,,,,,,,2
130,1,6.0,7.0,1.0,10.0,,,6
131,2,,,2.0,,0.0,3.0,3
132,1,6.0,,,,1.0,,0
133,6,0.0,,4.0,3.0,,,3
134,5,,,,,10.0,10.0,3
135,5,,,,,0.0,5.0,0
136,4,,5.0,,5.0,9.0,,6
137,9,4.0,,,10.0,1.0,,10
138,6,,6.0,,,7.0,,7
139,8,,,,5.0,,,5
140,10,,,1.0,9.0,1.0,,2
141,1,,1.0,,,4.0,,9
142,8,,,,3.0,0.0,2.0,7
143,9,,,,1.0,0.0,7.0,5
144,0,3.0,9.0,,9.0,4.0,10.0,10
145,10,7.0,8.0,,,,,6
146,3,2.0,,5.0,,7.0,7.0,9
147,5,5.0,,,,,7.0,7
148,6,8.0,,10.0,4.0,7.0,0.0,8
149,1,,0.0,,8.0,6.0,7.0,0
150,0,0.0,,7.0,6.0,3.0,4.0,8
151,8,,1.0,10.0,,10.0,,7
152,3,,6.0,,,,3.0,7
153,1,0.0,,,9.0,,,1
154,5,,,,,,6.0,7
155,4,,,4.0,,3.0,8.0,4
156,7,,,4.0,0.0,8.0,0.0,3
157,5,2.0,6.0,,,6.0,,4
158,4,8.0,,0.0,,2.0,,4
159,7,9.0,,,9.0,,,10
160,2,,8.0,9.0,2.0,,2.0,6
161,5,,2.0,2.0,,,6.0,2
162,1,,,,6.0,,,6
163,9,10.0,8.0,2.0,,0.0,,9
164,5,,6.0,,,,8.0,2
165,9,4.0,6.0,,,7.0,,7
166,9,8.0,10.0,8.0,1.0,7.0,,4
167,9,,10.0,10.0,3.0,7.0,2.0,5
168,10,,,10.0,,10.0,5.0,9
169,9,,0.0,,,,,9
170,9,,3.0,8.0,10.0,8.0,10.0,10
171,0,0.0,4.0,5.0,,,,10
172,9,1.0,9.0,8.0,,,,7
173,10,6.0,,,,5.0,,2
174,9,10.0,9.0,1.0,0.0,8.0,1.0,2
175,1,,,,,10.0,,8
176,10,,,,,5.0,,0
177,5,,10.0,2.0,,7.0,,10
178,7,,,,0.0,,,6
179,4,,,3.0,,4.0,4.0,1
180,9,7.0,,2.0,,,8.0,0
181,1,,6.0,5.0,3.0,6.0,7.0,2
182,8,,2.0,,0.0,1.0,0.0,3
183,1,,8.0,5.0,0.0,8.0,1.0,6
184,10,5.0,3.0,,,6.0,9.0,4
185,1,,5.0,3.0,5.0,,,7
186,7,3.0,,2.0,,9.0,,8
187,8,0.0,,4.0,4.0,0.0,1.0,1
188,3,,3.0,2.0,,6.0,,8
189,0,,,1.0,,9.0,,2
190,2,0.0,,4.0,,6.0,3.0,7
191,6,6.0,,5.0,,1.0,10.0,8
192,9,9.0,,10.0,,,9.0,2
193,10,3.0,10.0,9.0,10.0,4.0,,7
194,9,,5.0,10.0,3.0,,,6
195,0,8.0,,0.0,8.0,3.0,,10
196,4,2.0,,2.0,4.0,,3.0,1
197,0,4.0,,5.0,,,4.0,7
198,9,4.0,5.0,,,,4.0,5
199,8,2.0,,,,5.0,,5
200,2,4.0,,,,6.0,9.0,8
201,5,1.0,,9.0,,,,3
202,0,9.0,,9.0,1.0,6.0,,5
203,7,3.0,3.0,,,,6.0,1
204,0,,,0.0,,4.0,,10
205,0,,9.0,4.0,2.0,,4.0,0
206,3,8.0,0.0,,7.0,,6.0,4
207,5,3.0,0.0,6.0,,3.0,1.0,3
208,2,,,,,,,0
209,7,4.0,5.0,,4.0,,7.0,4
210,3,,,1.0,2.0,0.0,0.0,1
211,6,1.0,,,,,3.0,0
212,7,,0.0,0.0,,8.0,,9
213,5,8.0,5.0,5.0,,7.0,,7
214,3,10.0,5.0,,9.0,8.0,,1
215,7,8.0,,,8.0,4.0,,0
216,0,,,,7.0,0.0,,1
217,4,7.0,,1.0,8.0,2.0,,10
218,5,5.0,,8.0,,0.0,2.0,1
219,0,10.0,,,8.0,4.0,,10
220,8,,,,,,5.0,10
221,10,,0.0,,,,10.0,4
222,10,,,7.0,8.0,10.0,5.0,8
223,9,,,0.0,1.0,,,4
224,9,,8.0,2.0,,,2.0,9
225,4,9.0,8.0,9.0,,,,5
226,1,,,10.0,8.0,4.0,,7
227,7,,,6.0,,5.0,10.0,4
228,2,8.0,5.0,6.0,3.0,,7.0,3
229,8,3.0,,9.0,,0.0,,10
230,2,,7.0,,,,,6
231,8,,6.0,,,6.0,8.0,4
232,6,8.0,8.0,,,10.0,,8
233,5,,,,10.0,3.0,,1
234,10,6.0,0.0,2.0,,10.0,,10
235,0,,9.0,,,,,1
236,5,5.0,,9.0,2.0,10.0,6.0,1
237,0,5.0,,1.0,7.0,,9.0,8
238,2,3.0,8.0,4.0,,5.0,,4
239,8,9.0,,9.0,2.0,,7.0,0
240,4,9.0,9.0,8.0,9.0,1.0,,6
241,0,,3.0,,,4.0,,4
242,4,,,,3.0,,6.0,0
243,7,10.0,8.0,7.0,,,0.0,4
244,1,10.0,10.0,,,6.0,5.0,10
245,1,,,0.0,2.0,,,7
246,1,,,,,,6.0,10
247,1,4.0,,6.0,,,4.0,7
248,3,,10.0,8.0,,,,1
249,4,,2.0,,,,3.0,4
250,0,,,,,,,8
251,3,,,,,,3.0,4
252,8,0.0,7.0,,,4.0,5.0,10
253,10,10.0,,6.0,7.0,,,7
254,8,1.0,8.0,,8.0,,,9
255,8,,,,,,,2
256,6,,,1.0,6.0,9.0,7.0,2
257,6,,4.0,,10.0,,,9
258,5,4.0,,10.0,1.0,,6.0,8
259,2,7.0,6.0,,4.0,,5.0,9
260,7,0.0,,,7.0,,,6
261,3,,,,1.0,,3.0,1
262,9,,,7.0,,8.0,,6
263,4,6.0,,5.0,10.0,5.0,,2
264,7,0.0,,3.0,,7.0,1.0,5
265,7,,,3.0,,4.0,7.0,5
266,2,0.0,,,9.0,7.0,2.0,2
267,4,,1.0,9.0,9.0,,10.0,9
268,1,,,3.0,,,2.0,4
269,6,5.0,1.0,7.0,,7.0,,6
270,7,5.0,,6.0,,,,3
271,1,2.0,,,0.0,4.0,10.0,9
272,5,,,4.0,,,4.0,6
273,6,,6.0,,,4.0,7.0,2
274,8,9.0,,0.0,,8.0,2.0,2
275,3,,,,,7.0,,4
276,5,,2.0,3.0,10.0,,,0
277,8,,,,7.0,9.0,2.0,0
278,8,,5.0,8.0,5.0,,,3
279,0,,0.0,,10.0,3.0,8.0,6
280,5,,,4.0,6.0,0.0,,1
281,7,,,,10.0,,,9
282,8,3.0,,8.0,7.0,,4.0,9
283,10,,8.0,,,,,4
284,2,,2.0,,5.0,10.0,3.0,4
285,1,5.0,6.0,,,7.0,5.0,4
286,6,8.0,,9.0,,,7.0,3
287,4,5.0,,,10.0,,9.0,4
288,0,,,7.0,6.0,,,5
289,10,,10.0,2.0,,,,10
290,6,,8.0,1.0,10.0,4.0,8.0,8
291,8,2.0,,10.0,1.0,2.0,,2
292,3,0.0,,0.0,,5.0,9.0,7
293,3,4.0,5.0,7.0,2.0,,,1
294,1,,,3.0,7.0,,,9
295,8,6.0,3.0,,10.0,10.0,,3
296,3,,5.0,,7.0,5.0,8.0,10
297,6,10.0,8.0,3.0,10.0,1.0,7.0,3
298,9,6.0,3.0,0.0,,,,1
299,8,7.0,,5.0,8.0,,,3
300,6,4.0,7.0,2.0,9.0,,,4
301,5,,0.0,0.0,,,4.0,10
302,0,,5.0,,9.0,6.0,,10
303,5,9.0,0.0,2.0,5.0,,,1
304,4,2.0,10.0,1.0,,6.0,,9
305,1,,0.0,,,9.0,7.0,2
306,3,,3.0,,10.0,,,9
307,10,,0.0,1.0,,,,2
308,4,,6.0,,,2.0,,9
309,9,,2.0,,5.0,,,1
310,6,5.0,,,3.0,1.0,7.0,0
311,1,,,6.0,8.0,8.0,,9
312,10,1.0,6.0,6.0,7.0,4.0,,7
313,0,,,,,1.0,,3
314,10,,,,9.0,8.0,2.0,4
315,8,,,6.0,,,4.0,5
316,5,,1.0,10.0,,,,5
317,2,8.0,9.0,,,,,5
318,9,,5.0,6.0,7.0,,,0
319,4,5.0,6.0,,,6.0,,1
320,7,0.0,4.0,8.0,4.0,,,1
321,2,5.0,,,,0.0,,0
322,5,,,,,0.0,3.0,2
323,6,,10.0,,4.0,10.0,,6
324,2,2.0,,10.0,6.0,,3.0,4
325,9,,9.0,,9.0,,6.0,10
326,3,1.0,6.0,1.0,,7.0,10.0,8
327,6,8.0,,4.0,,,9.0,0
328,0,,0.0,,,1.0,,6
329,1,10.0,,,0.0,,8.0,6
330,5,7.0,6.0,2.0,,10.0,8.0,9
331,7,,,9.0,8.0,1.0,10.0,10
332,10,,5.0,,,,9.0,9
333,3,4.0,2.0,0.0,1.0,3.0,,8
334,0,,,4.0,,8.0,,7
335,7,10.0,3.0,,5.0,2.0,,3
336,9,,2.0,,,8.0,8.0,3
337,4,,,,,,2.0,10
338,10,,,3.0,4.0,,,8
339,0,,6.0,6.0,5.0,,9.0,1
340,7,8.0,9.0,9.0,,1.0,,8
341,0,4.0,,2.0,,,,9
342,8,,4.0,,,,8.0,6
343,8,,,7.0,,3.0,,8
344,7,,,,,,,5
345,5,,,,,,,9
346,9,9.0,,,,1.0,1.0,3
347,5,4.0,6.0,,,1.0,6.0,4
348,8,,3.0,,,4.0,1.0,5
349,2,7.0,1.0,2.0,0.0,,,0
350,3,3.0,,,,,,3
351,0,,,1.0,,5.0,,4
352,5,,,3.0,,,3.0,10
353,7,,,,,,0.0,6
354,0,,10.0,8.0,7.0,,,4
355,10,,,8.0,2.0,4.0,8.0,2
356,7,,5.0,9.0,,,,3
357,7,3.0,3.0,,9.0,5.0,,9
358,2,,,7.0,4.0,5.0,5.0,2
359,4,,7.0,5.0,3.0,,,6
360,3,9.0,,,9.0,,1.0,10
361,1,,7.0,2.0,,,,8
362,9,8.0,,5.0,,7.0,8.0,4
363,0,,10.0,,,2.0,,10
364,6,,0.0,,,,,2
365,10,3.0,,,,,,8
366,4,10.0,8.0,,4.0,,5.0,0
367,7,,,8.0,,9.0,,10
368,2,5.0,8.0,0.0,2.0,,9.0,1
369,8,,,,9.0,,7.0,8
370,9,5.0,,2.0,10.0,,,1
371,7,1.0,,,,8.0,9.0,9
372,3,,,9.0,2.0,10.0,6.0,7
373,6,7.0,10.0,,,2.0,,9
374,5,2.0,,5.0,7.0,,,7
375,3,3.0,,,6.0,1.0,1.0,10
376,4,10.0,,8.0,6.0,10.0,0.0,8
377,4,2.0,3.0,,,8.0,,4
378,3,,,8.0,,6.0,,10
379,10,,9.0,2.0,9.0,10.0,5.0,7
380,9,,,,,,,8
381,8,2.0,0.0,,,,,9
382,0,,,,6.0,,4.0,8
383,3,,,,2.0,2.0,1.0,10
384,8,4.0,,8.0,,,,0
385,3,8.0,,8.0,,,6.0,1
386,2,9.0,,1.0,3.0,,10.0,6
387,9,,2.0,,9.0,7.0,,5
388,7,1.0,6.0,,,,,10
389,4,,7.0,,1.0,4.0,,10
390,1,7.0,,,8.0,,0.0,3
391,4,9.0,,,6.0,,3.0,10
392,0,7.0,,4.0,2.0,9.0,,6
393,2,,,,10.0,,,10
394,8,,,,,,9.0,1
395,6,2.0,5.0,,2.0,,8.0,7
396,1,9.0,10.0,8.0,,,,4
397,2,7.0,,,,4.0,,3
398,0,0.0,,5.0,5.0,,2.0,10
399,0,7.0,,,,,,5
400,3,10.0,0.0,2.0,,3.0,8.0,7
401,6,4.0,0.0,,10.0,3.0,0.0,7
402,1,5.0,,,3.0,,7.0,0
403,2,,7.0,0.0,7.0,6.0,10.0,6
404,0,,9.0,3.0,5.0,,10.0,9
405,0,1.0,4.0,1.0,,6.0,7.0,3
406,3,,,,,,,9
407,2,,6.0,0.0,4.0,4.0,,3
408,1,,,0.0,,,,6
409,7,,,,8.0,,,7
410,4,,,3.0,,,,5
411,0,,,,,,,0
412,9,,,,9.0,,,10
413,6,,1.0,,1.0,,,10
414,5,6.0,,10.0,3.0,4.0,6.0,2
415,1,6.0,8.0,7.0,,1.0,,7
416,10,7.0,,2.0,,4.0,,6
417,1,,,,,5.0,,5
418,4,,,7.0,,,,1
419,0,,,,4.0,,,10
420,0,9.0,,,,3.0,8.0,9
421,3,7.0,0.0,3.0,10.0,3.0,10.0,7
422,0,,0.0,2.0,,6.0,,0
423,0,5.0,4.0,,,8.0,,8
424,9,3.0,,7.0,0.0,,,4
425,9,,,,7.0,4.0,,0
426,7,4.0,,6.0,0.0,10.0,,2
427,0,4.0,,7.0,,,6.0,5
428,2,,,2.0,6.0,4.0,,0
429,1,,0.0,,0.0,5.0,,0
430,9,8.0,8.0,,,,3.0,10
431,7,,,,,,,1
432,10,,,9.0,,7.0,,2
433,1,,,,2.0,3.0,,0
434,8,,,6.0,,2.0,6.0,10
435,1,,8.0,4.0,,,,8
436,3,,1.0,,10.0,1.0,3.0,3
437,0,7.0,8.0,,7.0,2.0,,6
438,0,,2.0,,9.0,9.0,,6
439,0,,10.0,,,,7.0,10
440,10,2.0,0.0,,,9.0,0.0,5
441,7,,7.0,10.0,,4.0,,10
442,1,,,,,,,4
443,2,0.0,5.0,0.0,6.0,2.0,,2
444,6,,,0.0,,,1.0,2
445,8,,,,,4.0,2.0,4
446,3,,,,1.0,,,5
447,2,4.0,4.0,10.0,4.0,,9.0,0
448,9,5.0,9.0,2.0,7.0,8.0,2.0,5
449,9,,,10.0,,1.0,7.0,7
450,9,7.0,3.0,,,4.0,6.0,1
451,0,,,7.0,,,,9
452,6,7.0,2.0,,,10.0,,2
453,7,9.0,4.0,4.0,,,2.0,2
454,4,6.0,,4.0,7.0,,,6
455,9,,,,,3.0,6.0,3
456,6,1.0,,6.0,5.0,5.0,,10
457,0,9.0,0.0,,8.0,2.0,4.0,9
458,6,,,0.0,7.0,0.0,9.0,5
459,2,,,5.0,,9.0,9.0,2
460,1,3.0,10.0,,,,,9
461,8,6.0,8.0,9.0,7.0,8.0,8.0,3
462,9,,5.0,6.0,6.0,8.0,,10
463,10,,,,,0.0,5.0,1
464,5,,,,9.0,8.0,3.0,0
465,8,,3.0,5.0,,1.0,0.0,10
466,5,,3.0,,2.0,4.0,,9
467,10,0.0,6.0,,,,5.0,2
468,0,5.0,0.0,,,,,6
469,9,1.0,,5.0,5.0,9.0,2.0,5
470,10,10.0,,7.0,,6.0,4.0,5
471,7,7.0,10.0,,9.0,,,4
472,2,9.0,,4.0,7.0,,,10
473,4,4.0,8.0,2.0,6.0,3.0,10.0,6
474,5,,,6.0,,6.0,,9
475,1,2.0,0.0,,,,10.0,4
476,9,,,,,8.0,1.0,9
477,1,3.0,4.0,7.0,7.0,9.0,1.0,5
478,6,,3.0,,,,10.0,1
479,7,5.0,1.0,10.0,2.0,2.0,,9
480,1,8.0,,,,,,9
481,6,1.0,,,,,3.0,1
482,7,4.0,4.0,0.0,,,,8
483,4,9.0,,8.0,,5.0,7.0,9
484,3,,1.0,,,4.0,5.0,0
485,0,,1.0,,5.0,,1.0,0
486,6,5.0,3.0,6.0,3.0,1.0,,2
487,3,3.0,,6.0,5.0,8.0,,7
488,1,,6.0,5.0,,,,1
489,0,9.0,,,,,,4
490,2,,3.0,,2.0,3.0,7.0,6
491,8,,9.0,,10.0,,,6
492,4,3.0,,9.0,,,,6
493,10,,,,6.0,,5.0,9
494,2,9.0,,,2.0,6.0,,3
495,0,,2.0,,2.0,,7.0,6
496,4,,,3.0,7.0,,,8
497,3,9.0,4.0,6.0,,,1.0,3
498,6,,,,,,9.0,9
499,7,,,,,,2.0,3
500,8,1.0,,,,7.0,9.0,1
501,9,,,2.0,,,,9
502,1,,5.0,9.0,,,10.0,7
503,2,0.0,,,,6.0,10.0,4
504,1,3.0,,,,3.0,,6
505,7,8.0,,,4.0,,,0
506,4,,,1.0,,,,3
507,10,,7.0,,,,,10
508,3,7.0,,2.0,,,,8
509,8,4.0,,6.0,10.0,4.0,5.0,10
510,2,,9.0,,0.0,5.0,,4
511,4,,9.0,5.0,2.0,3.0,7.0,1
512,0,,0.0,5.0,,,3.0,0
513,6,2.0,5.0,,,,8.0,0
514,6,,4.0,5.0,9.0,,0.0,9
515,7,,0.0,,9.0,,,1
516,0,2.0,8.0,3.0,,,,9
517,7,2.0,3.0,6.0,,3.0,,4
518,8,5.0,3.0,,,,8.0,9
519,6,,10.0,,9.0,0.0,7.0,7
520,6,,,9.0,7.0,,2.0,6
521,6,8.0,,,10.0,,9.0,9
522,6,3.0,7.0,,,,,3
523,4,,,0.0,,1.0,,0
524,3,9.0,,2.0,,8.0,7.0,4
525,6,,,4.0,,10.0,0.0,2
526,9,0.0,,1.0,3.0,5.0,,2
527,10,,5.0,9.0,,,,2
528,5,,,1.0,,4.0,,6
529,10,4.0,,,,8.0,8.0,4
530,10,,,8.0,,0.0,6.0,1
531,7,2.0,9.0,10.0,0.0,,6.0,8
532,10,5.0,0.0,,,,,3
533,9,,6.0,,5.0,4.0,5.0,6
534,10,,1.0,9.0,,1.0,,6
535,10,3.0,,1.0,,0.0,,1
536,10,,4.0,6.0,6.0,,,3
537,5,10.0,0.0,9.0,,,,4
538,3,,,,,,,8
539,8,3.0,3.0,5.0,2.0,0.0,4.0,6
540,0,,,,6.0,1.0,,8
541,4,0.0,,,,2.0,2.0,5
542,6,6.0,,0.0,,,,9
543,5,,8.0,,6.0,4.0,8.0,9
544,4,,9.0,,,,,9
545,0,,,9.0,2.0,,,4
546,8,,0.0,,10.0,,,8
547,1,,3.0,8.0,,6.0,,0
548,5,6.0,,,,5.0,6.0,8
549,3,10.0,3.0,9.0,,,5.0,0
550,2,0.0,,1.0,,7.0,3.0,2
551,6,,1.0,8.0,2.0,,4.0,1
552,7,,8.0,1.0,7.0,,,6
553,9,5.0,,5.0,,,7.0,5
554,4,8.0,,,,2.0,8.0,0
555,5,4.0,2.0,,9.0,,,10
556,7,,9.0,,10.0,,2.0,9
557,2,,,10.0,8.0,,8.0,2
558,4,,,,,7.0,,1
559,0,7.0,,8.0,6.0,,0.0,10
560,3,,5.0,7.0,6.0,3.0,,2
561,1,,,1.0,3.0,3.0,0.0,2
562,0,3.0,10.0,6.0,6.0,10.0,,1
563,8,,2.0,,2.0,3.0,,0
564,3,0.0,6.0,2.0,,7.0,,7
565,3,,,2.0,4.0,,1.0,6
566,7,,8.0,,9.0,,,8
567,4,,,4.0,5.0,10.0,6.0,8
568,7,,,0.0,10.0,10.0,9.0,9
569,8,,,0.0,0.0,7.0,1.0,8
570,3,,3.0,,,,,1
571,0,5.0,,,5.0,,9.0,5
572,5,,3.0,,8.0,5.0,,1
573,6,,,,,,,8
574,2,3.0,,,,,9.0,2
575,8,,1.0,7.0,10.0,,3.0,6
576,6,,2.0,10.0,4.0,,5.0,10
577,0,7.0,2.0,8.0,8.0,8.0,,4
578,5,3.0,,,7.0,,3.0,10
579,10,,7.0,6.0,,9.0,,4
580,0,5.0,5.0,,9.0,5.0,,3
581,8,,8.0,,8.0,,,4
582,9,,,,1.0,,9.0,6
583,2,8.0,7.0,,0.0,10.0,,3
584,6,,,4.0,,10.0,,6
585,0,,1.0,8.0,10.0,,7.0,0
586,0,,,,7.0,,,8
587,5,,,,,7.0,,9
588,7,,3.0,,,,7.0,3
589,7,,0.0,3.0,7.0,,1.0,9
590,4,,,,3.0,,5.0,9
591,9,10.0,,7.0,,,3.0,9
592,7,1.0,8.0,,,,9.0,6
593,7,,,10.0,4.0,1.0,4.0,10
594,5,,1.0,5.0,,1.0,4.0,0
595,1,7.0,,3.0,,4.0,,6
596,3,5.0,,,6.0,,9.0,1
597,4,,9.0,8.0,10.0,0.0,,1
598,2,4.0,,,,,,9
599,6,,8.0,9.0,8.0,3.0,,4
600,10,5.0,,,1.0,1.0,,4
601,4,5.0,0.0,,,9.0,5.0,4
602,2,,,,10.0,,10.0,10
603,7,1.0,,2.0,6.0,,,0
604,9,,10.0,,,8.0,2.0,9
605,2,7.0,9.0,6.0,5.0,,,4
606,3,,,,,2.0,9.0,8
607,10,10.0,6.0,,1.0,8.0,10.0,9
608,7,9.0,,5.0,1.0,,,3
609,4,,6.0,,,7.0,0.0,0
610,2,1.0,,,,,,8
611,7,,2.0,,7.0,1.0,,5
612,4,,,1.0,8.0,,,4
613,10,0.0,,,1.0,10.0,9.0,8
614,4,2.0,,,1.0,,6.0,1
615,9,,7.0,,,7.0,,10
616,10,,7.0,0.0,,,10.0,2
617,8,9.0,,,10.0,,,6
618,1,6.0,,,2.0,,9.0,0
619,7,4.0,,10.0,,,7.0,8
620,7,,10.0,,9.0,,,3
621,4,,8.0,9.0,,1.0,5.0,9
622,1,2.0,,,,,0.0,5
623,10,1.0,,8.0,,,,5
624,7,,,0.0,,,3.0,9
625,1,5.0,10.0,2.0,4.0,,,0
626,10,,,9.0,8.0,9.0,10.0,5
627,4,,0.0,8.0,6.0,0.0,,9
628,0,0.0,8.0,,2.0,,4.0,7
629,8,,10.0,,7.0,,,2
630,3,0.0,6.0,,,,9.0,9
631,3,7.0,,,,,,7
632,7,3.0,,10.0,0.0,8.0,,3
633,0,,4.0,,,,,2
634,3,2.0,2.0,,,,,6
635,0,1.0,1.0,5.0,4.0,,,2
636,10,,,5.0,6.0,,4.0,1
637,7,,,10.0,2.0,,,0
638,1,,,,5.0,7.0,,10
639,5,,5.0,0.0,10.0,,9.0,10
640,9,3.0,8.0,,10.0,,2.0,5
641,10,7.0,4.0,,,,4.0,1
642,4,10.0,,,5.0,5.0,,8
643,2,,,1.0,8.0,9.0,,10
644,6,1.0,5.0,,,,7.0,0
645,0,,,10.0,3.0,1.0,,2
646,1,,6.0,8.0,4.0,10.0,,8
647,4,,2.0,,,3.0,,0
648,10,,,,8.0,,9.0,0
649,5,,0.0,4.0,6.0,,,3
650,1,8.0,,10.0,4.0,,,4
651,10,,10.0,,8.0,,,7
652,8,,,8.0,8.0,,7.0,8
653,0,6.0,,,6.0,,,2
654,8,,,,9.0,1.0,,6
655,7,2.0,0.0,,,,,5
656,10,,,,0.0,4.0,,8
657,10,2.0,8.0,4.0,8.0,,3.0,4
658,4,,7.0,5.0,,1.0,1.0,10
659,4,5.0,,2.0,,,9.0,7
660,4,7.0,4.0,9.0,,,,6
661,2,,,9.0,1.0,1.0,,1
662,5,6.0,7.0,,4.0,,,3
663,1,,,0.0,3.0,,1.0,5
664,4,,,,,1.0,,0
665,9,,9.0,10.0,4.0,,1.0,3
666,3,6.0,,7.0,7.0,,,8
667,4,,,6.0,,,0.0,9
668,9,8.0,5.0,,,1.0,,1
669,10,8.0,0.0,,6.0,,,4
670,8,,,6.0,9.0,,,8
671,10,,9.0,8.0,1.0,6.0,,1
672,10,4.0,,,3.0,6.0,,0
673,8,,,,,,7.0,7
674,4,,,8.0,1.0,3.0,,4
