0,1,2,3,4,5,6,7,8,9,10,11,12,13
2,9,10,29,82,3,57,10,10,66,10,3,5,5
9,70,10,95,34,9,92,1,10,94,6,10,6,1
0,62,10,0,44,6,57,0,10,90,10,10,10,8
5,22,10,65,90,4,15,7,10,12,10,10,5,8
8,64,10,99,82,7,12,2,0,41,10,10,10,5
7,71,10,48,36,6,2,5,10,43,10,10,5,2
3,86,10,63,19,6,93,10,10,89,10,10,6,3
5,80,10,100,91,10,92,5,10,87,10,10,2,10
10,43,10,9,37,1,38,0,10,56,10,1,1,9
8,24,10,90,96,0,93,10,10,23,10,10,0,0
7,16,10,91,65,10,46,5,10,65,10,10,8,7
6,84,10,54,49,5,46,2,10,62,10,10,6,10
9,37,10,22,76,8,99,9,10,60,10,10,3,1
1,79,10,13,51,4,31,7,10,40,10,10,3,6
4,98,10,43,82,1,9,8,10,2,10,10,9,1
9,35,10,71,8,7,75,5,10,41,10,10,5,1
1,5,10,58,2,4,22,7,10,98,10,10,9,5
5,62,10,47,71,7,45,0,10,69,10,10,1,0
5,63,10,14,89,7,5,4,10,42,10,10,1,9
0,37,10,53,75,5,15,10,10,37,10,10,0,10
2,73,10,17,8,7,21,1,9,0,10,10,7,9
6,98,10,56,37,6,76,5,10,9,10,10,6,3
1,59,10,12,85,7,81,9,10,55,10,10,10,0
0,58,2,98,58,8,18,10,10,81,10,6,0,9
3,50,10,73,85,1,25,0,10,91,10,10,3,1
0,86,10,59,60,8,98,8,10,75,10,10,6,5
6,20,0,36,41,6,65,9,10,100,10,10,7,1
5,12,10,10,40,1,86,10,10,41,10,2,3,3
2,18,10,90,28,9,41,7,10,40,10,10,10,5
4,18,10,7,99,7,20,10,10,6,10,10,0,0
7,67,10,80,39,9,39,7,10,79,10,10,6,3
4,89,10,33,97,4,35,2,10,45,10,10,9,1
1,9,10,14,76,7,92,10,10,32,10,10,5,1
1,56,10,55,5,9,72,0,10,18,10,10,8,0
4,62,7,23,67,2,56,5,10,13,10,10,3,8
7,36,10,95,62,6,9,4,10,84,10,10,10,0
6,26,10,56,60,1,25,0,10,5,10,10,5,7
9,20,10,16,76,10,30,9,10,98,10,10,9,6
7,5,10,88,23,3,51,9,3,20,10,10,3,7
4,81,10,93,63,2,94,1,10,52,10,10,0,8
9,35,10,27,10,10,95,2,10,36,10,4,10,7
2,80,10,71,5,5,81,6,10,14,10,10,9,0
3,22,10,13,83,9,20,2,6,53,10,10,6,6
2,28,10,40,76,6,68,6,10,68,10,10,8,9
5,2,10,30,2,7,20,9,10,39,4,10,9,1
8,39,10,86,0,0,90,10,10,61,10,10,9,2
7,2,10,78,10,0,75,5,10,61,10,10,5,2
7,56,4,47,45,3,57,7,10,99,10,10,1,7
7,97,10,87,50,0,21,8,10,75,10,10,9,0
6,29,10,24,55,2,47,8,10,19,10,10,3,8
4,81,1,94,48,5,10,3,10,89,8,10,9,7
9,56,10,74,75,3,9,3,10,53,10,10,8,3
1,41,10,18,26,8,2,9,7,8,10,7,6,10
2,39,10,23,79,10,92,8,3,57,10,10,1,4
0,34,10,66,23,4,97,3,10,97,10,10,9,4
10,73,10,47,56,4,28,5,10,15,10,10,6,7
0,39,10,35,62,9,21,6,10,98,10,10,5,8
