,0,1,2,3,4,5,6,7,8,9,10,11,12,13
86,9,63,45,84,82,5,25,10,10,82,74,7,6,6
87,1,83,97,91,98,9,79,8,7,52,54,33,5,6
88,2,27,71,59,37,3,77,1,14,61,12,85,4,5
89,0,25,64,42,8,0,7,10,45,6,75,97,3,1
90,5,58,83,33,59,0,24,2,29,89,1,37,1,7
91,7,72,29,20,6,10,4,9,53,26,40,75,5,0
92,10,15,36,6,75,4,88,4,9,75,91,33,7,7
93,9,95,13,51,91,6,14,1,44,71,46,94,8,4
94,10,54,75,12,70,1,69,8,42,0,90,64,6,3
95,6,41,42,46,60,2,95,6,77,27,69,93,0,8
96,3,32,57,17,80,9,42,0,70,41,46,25,1,9
97,7,86,3,29,80,5,69,10,43,73,21,73,2,9
98,4,24,94,37,78,0,2,3,33,94,63,64,9,6
99,10,22,46,40,45,8,22,6,48,28,41,25,9,6
100,3,39,20,57,55,6,30,2,93,10,50,90,3,10
101,5,44,29,6,61,8,85,6,83,32,94,91,6,0
102,1,98,86,41,34,5,27,6,28,57,11,64,10,9
103,0,96,31,21,93,1,76,2,61,29,59,99,3,3
104,9,44,59,78,10,10,0,4,59,97,85,78,9,0
105,7,44,12,75,63,8,70,4,83,59,81,0,2,0
106,8,37,39,20,95,7,63,0,74,9,23,88,4,8
107,1,7,45,1,2,4,71,9,39,79,58,47,0,9
108,1,29,20,8,37,4,59,4,69,93,42,86,8,5
109,9,34,3,81,52,10,21,1,32,50,99,100,10,2
110,4,16,8,38,39,9,22,10,86,71,79,68,5,8
111,10,29,95,12,69,0,100,0,81,100,67,24,1,9
112,5,80,47,90,48,0,40,7,29,4,64,78,3,4
113,0,94,82,77,18,10,79,1,79,40,59,92,6,7
114,8,9,50,22,90,0,94,8,0,45,41,89,9,5
115,9,59,66,2,35,5,75,2,12,82,71,17,0,0
116,4,30,58,46,55,3,85,3,20,44,94,42,4,9
117,4,41,54,31,97,6,41,5,17,4,18,27,9,10
118,6,12,44,1,79,1,39,7,28,26,36,47,6,6
119,8,56,6,61,59,7,92,9,23,33,97,58,3,2
120,4,98,88,15,9,8,65,9,15,60,31,15,10,5
121,0,93,40,98,84,9,87,9,91,69,76,32,7,8
122,8,94,88,44,20,1,25,0,61,76,4,12,9,9
123,10,48,63,66,64,9,55,3,62,50,99,72,6,10
124,1,48,100,42,24,3,34,9,0,29,3,60,6,6
125,5,33,84,99,42,2,88,4,33,71,5,39,3,1
126,2,89,75,100,26,0,69,9,77,63,26,55,0,9
127,6,40,56,23,74,1,15,0,57,63,30,45,5,2
128,3,72,70,54,1,5,64,10,22,78,83,35,1,1
129,0,21,15,67,81,3,63,2,19,23,80,37,9,0
130,10,58,94,75,38,7,78,8,95,12,28,71,6,2
131,6,90,92,35,19,2,78,0,78,34,55,4,7,8
132,2,41,14,59,5,3,2,8,92,66,93,91,0,9
133,9,70,62,71,78,1,83,7,51,81,41,43,0,8
134,5,86,52,95,50,9,88,2,43,64,9,8,2,1
135,5,84,86,74,26,7,58,8,72,98,78,26,4,7
136,10,19,96,13,92,1,65,9,79,67,32,71,4,2
137,5,86,83,37,91,5,91,10,13,13,18,4,6,7
138,3,94,19,57,87,10,45,3,88,9,73,45,7,9
139,7,29,10,4,35,2,34,7,97,55,93,86,4,9
140,9,56,41,87,8,2,45,10,74,79,9,42,6,0
141,2,0,16,71,6,3,99,4,82,15,40,54,8,9
142,7,92,65,43,78,2,52,1,51,92,44,80,5,7
143,5,48,67,76,6,0,74,9,36,83,56,60,9,8
144,2,56,78,57,23,10,95,8,98,10,39,5,5,7
145,2,85,98,66,91,6,75,5,29,11,63,73,1,2
146,0,7,47,1,54,5,14,8,98,68,23,55,6,7
147,7,61,26,68,58,10,47,0,86,22,83,30,5,6
148,8,75,44,70,92,7,46,7,40,92,50,94,0,6
149,2,2,70,27,21,0,4,2,20,50,11,12,8,7
150,10,11,33,44,93,10,56,5,32,26,45,9,8,3
151,2,85,16,7,19,7,69,1,46,88,32,47,4,5
152,1,18,39,68,61,1,86,4,21,71,65,91,9,5
153,4,69,75,15,50,2,50,3,67,0,100,68,7,4
154,5,19,25,66,44,2,28,2,96,61,91,7,5,10
155,6,45,3,68,80,8,67,8,22,80,78,36,7,1
156,5,91,84,20,14,7,78,5,81,61,29,92,5,0
157,7,4,54,4,21,6,17,5,100,25,84,41,1,4
158,5,55,66,31,37,2,71,7,67,46,50,65,2,5
159,7,25,47,75,25,8,0,3,4,1,5,32,1,7
160,3,81,14,49,0,7,42,6,97,8,44,22,7,0
161,7,18,43,89,32,3,44,7,82,82,39,88,5,6
162,2,50,41,1,60,6,5,7,92,64,33,55,2,10
163,10,99,96,71,64,3,36,10,88,99,39,89,6,4
164,1,77,0,30,95,3,18,10,63,72,96,5,9,0
165,2,29,9,21,48,10,43,5,51,3,7,39,6,9
166,8,85,93,97,72,1,36,1,94,12,38,58,8,2
167,8,51,90,55,100,4,46,8,12,74,95,5,6,10
168,6,1,31,41,47,10,84,7,16,81,34,3,7,4
169,2,16,33,6,11,5,73,9,2,31,73,20,7,9
170,10,100,38,47,81,9,79,1,20,12,99,57,6,6
171,7,64,28,27,25,9,4,2,38,16,94,10,6,0
172,9,3,5,59,4,4,69,10,13,31,93,69,6,6
173,4,45,41,53,53,2,58,0,10,79,19,53,1,6
174,2,41,0,76,75,10,12,7,35,62,5,43,0,1
175,6,1,90,98,82,0,18,0,99,75,96,34,0,3
176,10,99,46,100,15,10,44,6,38,77,12,59,0,8
177,5,57,66,10,97,6,98,9,83,49,7,41,9,1
178,0,34,77,46,55,6,86,10,99,78,35,50,7,7
179,6,37,82,7,31,10,21,2,5,3,29,5,10,1
180,10,0,52,37,78,5,60,1,39,73,80,34,4,7
181,9,26,89,57,66,7,63,2,75,10,47,4,5,1
182,6,10,16,95,20,3,19,6,75,87,81,83,2,8
183,1,54,67,25,34,4,53,6,91,54,61,19,1,3
184,2,66,2,11,28,5,92,10,53,63,50,65,5,9
185,5,57,21,75,30,0,31,4,27,33,24,96,9,7
186,9,71,100,82,2,9,85,4,52,75,100,90,8,0
187,8,18,21,79,72,5,54,5,50,0,6,50,3,10
188,1,15,23,44,18,10,92,9,19,71,27,93,10,10
189,6,63,73,8,5,1,49,8,55,71,4,87,5,3
190,3,70,35,79,1,1,69,0,71,59,45,65,3,6
191,3,76,82,26,10,9,31,4,86,87,39,26,4,1
192,2,95,56,21,31,8,10,10,94,80,94,90,8,5
193,4,43,77,80,50,5,38,4,92,72,67,70,7,4
194,9,81,81,97,21,2,37,4,43,40,53,48,10,10
195,5,5,34,81,23,2,91,7,37,93,69,48,7,1
196,3,46,28,57,75,2,78,9,22,9,50,7,0,1
197,9,53,59,52,85,10,41,9,67,10,69,52,0,8
198,3,18,78,46,41,6,26,8,39,70,63,8,7,3
199,8,81,29,52,68,6,5,4,92,15,36,55,4,9
200,7,44,100,17,47,9,34,1,64,41,77,40,8,8
201,5,28,94,23,69,8,50,7,87,26,79,80,2,7
202,3,63,38,48,40,9,91,5,57,11,2,58,0,8
203,9,36,40,22,24,10,12,7,1,97,67,10,5,7
204,8,62,69,54,21,4,53,9,77,25,75,27,7,8
205,5,9,0,46,50,5,38,5,8,65,62,87,0,9
206,8,80,6,9,19,6,9,1,3,81,9,54,8,1
207,8,49,44,40,23,4,73,1,73,42,100,47,10,3
208,0,91,16,44,14,0,87,8,96,56,31,52,9,7
209,7,96,63,10,78,2,91,2,1,9,50,86,10,4
210,0,81,36,47,3,10,78,10,45,84,2,82,9,10
211,3,13,50,57,18,3,17,10,70,52,8,53,2,7
212,8,26,76,12,9,6,100,8,78,95,76,35,0,6
213,10,3,61,38,65,8,38,0,2,47,54,11,9,10
214,2,5,18,42,66,0,36,4,83,22,14,11,0,1
215,4,41,79,88,89,1,83,7,76,12,15,59,4,10
216,7,28,37,49,1,7,76,5,61,100,69,11,8,3
217,8,13,42,43,11,9,67,1,85,7,54,56,5,6
218,9,25,41,57,71,0,74,9,6,75,0,46,5,4
219,4,67,62,5,20,8,70,6,4,42,79,39,9,10
220,5,73,37,77,29,2,11,6,73,71,42,1,10,2
221,6,68,66,93,30,6,77,9,42,52,28,32,1,7
222,7,100,82,35,72,0,79,9,40,6,100,82,7,3
223,3,97,11,62,99,8,15,8,67,68,55,87,3,1
224,9,82,5,0,4,4,26,8,91,55,55,22,4,0
225,6,90,26,37,60,1,53,3,12,62,62,36,6,2
226,4,55,5,35,9,7,59,4,14,48,1,18,10,5
227,9,13,73,7,15,2,16,9,97,13,51,27,0,3
228,6,86,40,21,95,1,28,9,32,23,26,65,10,8
229,2,60,55,80,73,9,86,3,39,20,100,68,5,3
230,3,63,71,54,51,6,17,9,78,62,3,95,3,3
231,7,87,42,69,17,10,80,1,72,6,71,74,9,1
232,3,98,83,87,60,6,67,1,30,62,32,94,8,8
233,9,28,41,49,24,2,17,10,73,6,5,35,1,3
234,6,35,55,87,8,7,62,8,41,60,0,47,1,5
235,7,64,8,7,29,2,52,1,99,40,56,5,4,1
236,6,77,31,86,71,2,91,1,87,43,13,93,7,2
237,0,30,49,13,83,2,70,9,100,47,35,46,4,5
238,3,95,62,80,76,2,9,10,24,63,43,93,8,7
239,9,77,79,68,74,3,26,2,7,30,48,41,8,10
240,2,25,69,47,25,9,1,6,66,38,55,64,8,4
241,7,8,98,76,67,0,4,9,22,83,90,5,8,0
242,10,48,39,61,53,10,44,6,52,26,55,28,7,3
243,9,28,31,20,50,3,5,3,98,55,20,61,10,5
244,6,33,71,87,24,1,79,4,73,20,20,1,2,10
245,8,62,8,14,58,4,54,8,94,46,46,84,9,6
246,5,92,10,0,75,3,1,2,27,18,36,50,10,6
247,1,25,59,28,79,9,22,6,14,66,17,24,3,5
248,9,47,62,14,20,7,68,3,65,65,54,84,8,4
249,2,73,19,74,40,5,31,4,80,60,46,72,4,2
250,4,71,0,79,98,1,63,2,52,95,65,62,8,3
251,1,86,38,80,70,5,25,6,17,10,50,4,6,7
252,8,77,70,2,77,10,95,10,35,100,90,41,8,5
253,10,43,3,93,53,10,5,8,59,55,74,89,6,5
254,7,13,20,32,15,1,69,5,94,18,100,12,2,4
255,5,28,35,55,98,1,19,4,39,47,23,69,2,10
256,0,16,13,63,51,4,91,4,64,39,10,52,7,6
257,1,42,7,85,54,5,83,0,72,22,37,73,5,10
258,6,92,48,69,74,5,81,4,67,71,62,59,4,5
259,6,52,5,56,7,4,34,0,18,49,24,40,5,2
260,1,64,76,70,11,8,92,4,11,96,19,26,9,10
261,3,78,57,58,12,3,53,10,41,77,33,40,3,0
262,8,89,11,3,19,2,5,3,14,60,29,40,4,7
263,10,82,32,26,69,4,60,8,55,19,4,10,6,3
264,2,99,99,44,36,7,40,6,67,48,85,81,9,0
265,4,98,61,86,12,10,29,5,18,72,15,90,10,10
266,4,18,25,74,80,5,28,0,30,18,98,65,5,7
267,9,70,5,87,100,6,18,8,83,40,31,78,4,1
268,6,59,98,74,20,4,56,1,88,33,82,76,6,1
269,6,13,19,74,96,8,63,1,96,39,87,5,8,0
270,1,56,33,17,74,5,54,1,10,11,1,27,9,4
271,2,0,19,49,46,0,18,3,58,100,59,20,4,6
272,1,88,72,5,13,6,95,9,40,93,55,51,8,9
273,1,3,18,92,14,9,27,10,15,46,24,94,8,9
274,5,24,43,86,73,1,65,10,62,41,96,56,3,7
275,10,76,4,72,94,5,62,6,43,25,47,75,6,0
276,4,42,71,19,21,7,55,7,60,64,47,84,8,9
277,4,62,4,31,43,3,39,5,11,87,100,76,9,4
278,8,96,63,4,26,6,69,7,97,5,6,29,0,2
279,5,73,71,69,76,6,66,5,8,77,70,20,9,2
280,3,30,10,32,27,1,64,10,6,34,29,66,0,3
281,4,81,82,32,6,0,17,7,37,32,74,45,4,6
282,10,22,91,55,6,1,16,6,82,43,3,48,4,9
283,1,48,5,81,36,3,92,2,94,47,66,88,5,2
284,2,24,4,46,23,5,82,7,41,41,59,16,8,0
285,9,24,5,54,34,9,42,5,99,53,27,19,9,7
286,6,90,65,16,33,10,59,7,11,65,51,50,4,10
287,10,35,57,32,68,10,35,5,43,29,10,99,2,8
288,9,14,90,77,49,1,54,6,69,50,27,73,7,1
289,6,91,88,87,5,0,1,10,12,98,52,28,3,6
290,4,100,69,85,98,3,99,6,21,63,0,88,1,8
291,0,51,52,33,27,8,11,5,11,20,41,66,2,6
292,10,100,42,0,39,7,16,10,14,82,95,18,6,4
293,0,33,15,72,88,7,80,2,75,87,35,65,10,2
294,10,59,19,53,69,8,46,0,70,20,31,11,5,2
295,1,5,66,52,38,10,88,9,16,11,45,35,3,4
296,3,45,42,70,67,1,85,1,73,66,33,2,3,8
297,9,21,50,50,6,8,39,5,90,73,45,20,2,7
298,8,7,9,55,37,4,98,0,82,72,100,77,5,2
299,4,69,75,7,85,8,62,10,64,99,4,14,3,8
300,6,100,12,9,55,8,8,9,5,23,13,75,5,8
301,0,52,3,58,50,0,6,9,70,84,45,73,2,8
302,4,14,60,60,40,5,12,1,29,22,19,8,5,6
303,4,64,97,61,38,10,89,5,61,82,71,66,10,6
304,5,93,61,43,57,7,72,10,69,64,2,85,8,9
305,0,89,81,50,58,6,9,8,90,53,52,96,8,4
306,10,2,20,65,11,10,89,4,88,92,52,29,0,5
307,4,70,81,63,37,4,0,5,59,17,18,30,3,5
308,5,4,20,26,93,0,25,8,27,91,32,58,0,6
309,1,39,84,10,63,8,85,10,46,88,82,84,4,2
310,5,85,38,65,50,6,19,8,25,41,27,31,10,10
311,2,86,51,51,86,1,1,4,54,25,0,70,10,3
312,3,91,100,50,82,10,28,0,81,45,1,53,9,9
313,6,92,34,58,82,7,38,9,51,41,59,2,0,5
314,9,50,34,50,53,2,31,7,9,97,56,88,0,5
315,6,46,80,41,50,0,70,6,30,40,3,56,7,8
316,3,23,85,8,84,0,26,10,87,5,53,84,5,4
317,2,91,3,14,89,5,60,5,29,32,96,48,10,3
318,9,71,1,49,99,7,50,9,18,37,56,52,0,8
319,4,76,49,19,20,2,33,4,52,31,80,84,0,1
320,10,90,0,86,63,2,42,10,77,20,16,91,3,10
321,5,82,56,65,93,7,83,5,74,8,23,94,1,7
322,6,93,93,81,21,1,37,10,63,51,55,5,10,8
323,9,88,16,38,10,6,36,1,14,48,69,53,8,0
324,10,53,73,56,48,1,78,5,79,73,42,92,0,7
325,1,84,97,31,62,5,66,1,89,53,75,68,0,7
326,3,77,63,47,49,1,26,5,88,64,44,27,0,7
327,3,77,15,11,86,9,85,3,31,98,77,25,3,1
328,0,35,17,80,24,0,1,4,77,15,66,85,7,1
329,9,51,81,100,16,4,71,7,99,63,24,2,3,2
330,5,48,46,73,28,8,39,5,52,76,0,29,7,10
331,8,62,57,73,1,4,79,6,31,24,40,20,10,6
332,9,25,77,78,33,7,85,10,19,83,6,4,7,9
333,3,14,93,39,97,2,100,9,78,82,29,47,2,4
334,9,98,88,5,83,10,84,9,98,26,15,29,2,9
335,3,41,3,26,72,6,83,9,64,75,20,92,5,0
336,5,7,26,23,78,8,22,9,54,63,72,9,5,6
337,2,40,17,0,43,2,27,7,3,92,43,95,4,5
338,7,19,45,90,91,3,8,2,51,43,31,52,0,3
339,7,47,19,30,91,10,33,1,74,51,34,73,6,2
340,10,4,1,13,21,6,0,9,8,77,72,93,6,2
341,7,55,62,52,74,8,73,8,33,22,55,48,9,10
342,10,83,57,84,10,5,100,8,84,20,55,50,5,8
343,5,29,96,43,54,8,100,5,43,76,90,79,4,5
344,0,2,22,72,49,2,30,9,65,14,12,30,10,2
345,9,34,18,75,25,4,6,6,13,27,21,91,9,6
346,0,86,93,19,94,4,4,8,20,84,100,43,5,6
347,1,34,22,63,27,1,99,3,84,68,90,3,7,1
348,4,1,39,52,17,3,8,5,15,24,7,97,8,3
349,8,38,93,66,85,4,72,7,24,26,69,5,2,7
350,2,31,4,46,48,4,19,9,39,24,19,23,9,10
351,10,97,15,75,59,8,79,7,8,21,21,73,5,10
352,1,38,62,52,39,0,43,0,85,41,48,33,7,2
353,2,83,74,44,2,6,91,6,58,76,13,38,1,0
354,6,51,39,39,4,0,20,5,31,28,50,44,6,2
355,9,19,3,69,93,2,86,7,43,76,86,69,3,4
356,2,88,31,43,57,9,56,6,30,96,9,95,9,3
357,4,88,94,51,37,0,27,2,3,98,46,39,0,2
358,10,66,64,65,31,7,88,2,52,69,30,99,6,10
359,2,57,87,16,61,8,84,8,40,59,14,70,2,9
360,5,34,55,73,42,8,73,8,60,86,10,69,6,4
361,5,92,94,68,51,4,7,9,73,70,6,99,9,6
362,0,95,2,19,49,5,64,1,52,85,64,89,2,7
363,5,99,34,48,25,10,32,0,23,28,38,75,0,8
364,8,36,40,33,66,1,6,7,51,92,24,10,5,8
365,9,21,4,71,61,8,42,10,86,38,100,55,3,4
366,2,34,72,2,14,2,92,4,40,63,40,23,7,4
367,6,93,91,11,54,10,5,5,57,75,49,13,8,10
368,10,55,100,43,12,7,57,0,49,83,71,75,1,8
369,5,22,92,55,24,2,57,3,45,47,33,8,7,2
370,10,73,2,47,68,4,42,5,11,17,34,9,7,5
371,6,42,43,23,35,2,23,1,32,1,14,28,3,2
372,8,98,47,99,70,7,43,9,45,9,5,98,9,4
373,2,34,29,72,26,4,32,1,95,44,59,74,3,1
374,0,14,86,39,16,1,72,10,24,81,66,20,3,6
375,3,42,61,7,90,5,23,6,96,75,48,26,1,6
376,8,77,47,58,65,10,15,4,15,81,16,78,0,0
377,2,59,65,53,15,1,62,9,17,13,52,2,10,0
378,6,32,31,92,92,7,66,2,18,27,5,11,1,4
379,6,79,10,19,71,8,51,8,32,66,96,54,7,8
380,3,56,46,63,59,9,83,10,17,17,67,42,3,7
381,3,35,4,5,55,0,30,2,3,89,88,85,2,1
382,5,54,61,48,49,8,52,9,40,34,36,93,6,9
383,8,74,22,89,39,3,96,1,35,27,19,29,2,7
384,7,54,65,17,15,3,71,5,25,6,100,52,7,3
385,6,54,3,18,42,1,55,0,80,94,11,46,9,3
386,1,41,51,61,38,5,94,2,46,2,82,72,8,0
387,2,69,44,93,45,9,47,10,75,38,46,86,10,2
388,10,66,84,17,50,10,72,3,47,48,18,55,0,10
389,7,20,33,61,30,5,24,2,75,30,56,85,1,2
390,6,91,69,98,19,2,15,6,10,0,8,74,3,2
391,5,87,4,83,97,1,74,2,20,53,25,37,6,1
392,4,50,25,13,68,2,30,4,87,20,16,88,9,7
393,7,29,93,81,29,6,77,10,67,15,13,92,7,7
394,6,52,53,58,47,4,28,8,26,99,90,8,0,8
395,0,95,67,2,75,7,58,5,18,9,43,16,1,9
396,5,90,15,85,46,6,17,5,36,19,13,98,5,4
397,10,13,53,58,7,6,46,1,45,19,29,75,6,9
398,0,51,22,78,13,0,52,2,10,52,2,0,0,8
399,7,71,15,43,6,3,48,8,53,95,56,23,2,8
400,2,87,54,53,15,7,33,10,46,68,9,6,9,4
401,3,4,55,55,38,1,35,4,19,63,57,8,4,9
402,5,41,57,21,95,4,2,9,24,90,42,33,6,4
403,7,2,47,4,97,10,39,10,97,41,22,8,7,5
404,4,30,33,96,13,9,67,10,81,33,5,11,4,10
405,8,100,13,98,32,7,63,1,7,71,20,17,1,0
406,5,24,8,5,77,6,70,1,47,69,14,61,5,3
407,3,68,34,62,50,3,32,1,63,34,66,81,6,1
408,10,97,99,5,100,3,74,0,97,76,23,31,1,3
409,5,49,19,67,4,7,97,5,63,99,87,10,7,7
410,6,18,50,67,76,6,89,1,55,81,24,25,3,0
411,6,94,11,19,19,3,95,7,63,88,90,87,9,10
412,6,56,62,4,2,1,78,4,72,54,72,1,6,5
413,6,66,46,98,9,5,60,7,70,52,88,22,6,2
414,6,4,15,37,18,10,27,1,42,48,26,8,7,6
415,5,47,68,57,59,10,38,6,82,91,21,73,2,4
416,4,19,30,82,0,1,55,9,94,55,97,96,1,8
417,4,93,31,15,23,10,55,9,86,99,1,16,0,7
418,8,73,51,54,45,7,1,3,25,50,34,58,5,7
419,8,67,89,29,35,4,64,4,46,99,87,15,8,8
420,1,70,25,22,69,1,2,4,7,30,55,88,1,8
421,0,10,7,78,25,10,76,4,59,41,96,71,6,2
422,2,33,5,47,64,0,54,7,10,12,10,54,1,4
423,8,47,71,45,27,5,26,2,72,59,28,97,6,9
424,7,18,68,29,29,4,19,7,89,88,72,87,0,5
425,2,69,78,87,8,9,94,9,19,48,0,50,5,3
426,9,37,78,83,99,5,48,9,83,9,26,100,6,1
427,5,3,85,23,38,0,70,0,27,71,66,88,1,1
428,1,40,21,84,57,8,94,9,28,42,0,94,9,8
429,4,29,60,4,89,4,0,6,67,21,29,16,9,1
430,9,0,46,83,60,2,43,1,37,9,88,8,9,10
431,1,6,33,31,38,8,45,1,69,11,45,25,6,2
432,3,43,70,55,36,2,83,10,20,9,4,40,4,1
433,6,33,75,23,98,9,17,6,54,3,35,82,8,5
434,6,65,75,14,29,5,47,4,98,14,92,35,5,0
435,0,39,2,80,20,8,70,8,57,3,49,59,2,7
436,8,92,69,30,87,4,53,0,14,2,68,90,6,5
437,6,80,75,13,77,4,58,0,1,62,74,89,5,9
438,6,68,23,2,9,9,59,3,37,14,42,14,5,10
439,2,77,29,71,82,10,77,2,74,84,25,77,7,7
440,5,3,9,58,96,10,25,8,22,23,31,22,4,10
441,2,9,49,29,82,3,57,10,67,66,18,3,5,5
442,9,70,87,95,34,9,92,1,85,94,6,51,6,1
443,0,62,85,0,44,6,57,0,27,90,70,31,10,8
444,5,22,41,65,90,4,15,7,97,12,40,57,5,8
445,8,64,53,99,82,7,12,2,0,41,73,39,10,5
446,7,71,72,48,36,6,2,5,60,43,67,53,5,2
447,3,86,38,63,19,6,93,10,22,89,77,60,6,3
448,5,80,24,100,91,10,92,5,56,87,67,50,2,10
449,10,43,53,9,37,1,38,0,62,56,52,1,1,9
450,8,24,51,90,96,0,93,10,52,23,14,66,0,0
451,7,16,58,91,65,10,46,5,66,65,43,82,8,7
452,6,84,33,54,49,5,46,2,84,62,35,14,6,10
453,9,37,88,22,76,8,99,9,44,60,86,20,3,1
454,1,79,60,13,51,4,31,7,79,40,16,25,3,6
455,4,98,44,43,82,1,9,8,30,2,12,14,9,1
456,9,35,80,71,8,7,75,5,71,41,68,22,5,1
457,1,5,61,58,2,4,22,7,43,98,22,18,9,5
458,5,62,95,47,71,7,45,0,18,69,90,37,1,0
459,5,63,96,14,89,7,5,4,69,42,57,76,1,9
460,0,37,61,53,75,5,15,10,53,37,62,72,0,10
461,2,73,45,17,8,7,21,1,9,0,95,76,7,9
462,6,98,64,56,37,6,76,5,80,9,30,28,6,3
463,1,59,80,12,85,7,81,9,64,55,33,27,10,0
