,0,1,2,3,4,5,6,7,8,9,10
165,,,8.0,,3.0,,,10.0,2.0,,4.0
166,,,4.0,,9.0,6.0,,,3.0,5.0,
167,0.0,,2.0,10.0,,,2.0,,,0.0,2.0
168,7.0,,7.0,,,4.0,,0.0,,,
169,,6.0,,7.0,10.0,4.0,,,9.0,,6.0
170,,3.0,6.0,2.0,,,1.0,,1.0,,
171,,1.0,,8.0,,5.0,0.0,1.0,2.0,10.0,
172,1.0,,,,3.0,8.0,6.0,,,,
173,,,9.0,,7.0,,,4.0,,,9.0
174,,,1.0,10.0,,,10.0,,8.0,8.0,4.0
175,,,,7.0,1.0,7.0,10.0,5.0,,1.0,3.0
176,2.0,10.0,,,10.0,7.0,10.0,,,8.0,6.0
177,4.0,5.0,,,3.0,,5.0,10.0,,,6.0
178,,10.0,1.0,5.0,,3.0,,0.0,,7.0,
179,,8.0,2.0,,6.0,4.0,5.0,,2.0,,5.0
180,10.0,,,,7.0,,,,7.0,,
181,,,,,,,,,,2.0,8.0
182,0.0,1.0,2.0,6.0,,,9.0,3.0,,1.0,
183,,5.0,5.0,8.0,6.0,0.0,9.0,3.0,4.0,,6.0
184,6.0,4.0,,9.0,8.0,9.0,6.0,,,0.0,1.0
185,,0.0,10.0,3.0,1.0,,,,,7.0,9.0
186,,3.0,8.0,3.0,0.0,4.0,,8.0,1.0,5.0,
187,7.0,,3.0,6.0,0.0,4.0,,5.0,6.0,8.0,8.0
188,2.0,,,8.0,,7.0,,10.0,0.0,1.0,
189,,9.0,,2.0,,,,2.0,,7.0,
190,,9.0,,,,,,3.0,,,3.0
191,7.0,5.0,3.0,,7.0,,,3.0,,,0.0
192,8.0,4.0,6.0,,8.0,,,,7.0,0.0,
193,8.0,,2.0,4.0,,,3.0,3.0,0.0,2.0,
194,,,,,,5.0,,,,4.0,
195,0.0,8.0,10.0,0.0,6.0,6.0,,3.0,,,
196,1.0,4.0,0.0,10.0,2.0,2.0,,,,,
197,,7.0,6.0,5.0,10.0,10.0,,,1.0,5.0,7.0
198,2.0,9.0,,6.0,,9.0,4.0,6.0,8.0,,
199,,8.0,,3.0,2.0,,7.0,3.0,,8.0,1.0
200,7.0,,6.0,3.0,,7.0,,,,3.0,2.0
201,8.0,,,9.0,,,10.0,9.0,,0.0,
202,7.0,,,,,,4.0,3.0,,,6.0
203,,2.0,,,,,,,,1.0,
204,4.0,8.0,,,,7.0,3.0,,,,2.0
205,0.0,,0.0,,,2.0,,6.0,,1.0,5.0
206,2.0,2.0,,7.0,,,7.0,5.0,,5.0,
207,9.0,,,6.0,10.0,7.0,8.0,,,,
208,,1.0,,,,,,,,3.0,9.0
209,8.0,,,,,,,6.0,2.0,9.0,5.0
210,,,,7.0,,0.0,6.0,10.0,,,
211,,3.0,7.0,,,,,,,6.0,
212,0.0,9.0,5.0,0.0,2.0,6.0,,,,9.0,
213,9.0,6.0,,8.0,,,,6.0,,,
214,9.0,,5.0,,6.0,,,0.0,,,8.0
215,,,4.0,,4.0,9.0,,3.0,,0.0,
216,,9.0,2.0,,3.0,,,0.0,,,3.0
217,1.0,,3.0,,5.0,4.0,,,3.0,0.0,6.0
218,5.0,,1.0,,,,,0.0,,,4.0
219,,,3.0,9.0,,,,,,,10.0
220,,9.0,7.0,10.0,,1.0,,,,,7.0
221,4.0,,1.0,2.0,,,,6.0,1.0,,7.0
222,9.0,,3.0,,,6.0,5.0,0.0,5.0,5.0,
223,10.0,,5.0,4.0,,8.0,,1.0,,2.0,
224,,,10.0,4.0,8.0,8.0,,,,,
225,5.0,7.0,,10.0,8.0,,3.0,1.0,,,
226,,1.0,,,,8.0,8.0,,1.0,,3.0
227,4.0,,,,,,8.0,,3.0,0.0,
228,0.0,,,4.0,2.0,4.0,9.0,2.0,,,3.0
229,,,,,,,,,,,6.0
230,,,,,9.0,,,6.0,4.0,,
231,7.0,,1.0,3.0,5.0,6.0,6.0,3.0,6.0,4.0,3.0
232,,,3.0,,0.0,,0.0,,7.0,,2.0
233,5.0,5.0,9.0,8.0,,0.0,2.0,,,4.0,1.0
234,1.0,,7.0,,1.0,,,6.0,,,
235,,5.0,,,2.0,9.0,3.0,,,,
236,,7.0,,5.0,3.0,,,1.0,,,
237,,,,6.0,,,7.0,,7.0,,3.0
238,6.0,4.0,0.0,,6.0,,,7.0,5.0,,9.0
239,0.0,4.0,,,,4.0,5.0,,,10.0,3.0
240,1.0,,3.0,10.0,1.0,5.0,4.0,,,,1.0
241,8.0,6.0,5.0,9.0,,10.0,10.0,,,,
242,9.0,0.0,,,,7.0,,,,,8.0
243,,0.0,0.0,,5.0,,10.0,,2.0,7.0,7.0
244,4.0,0.0,,,,,,,,8.0,4.0
245,,,9.0,9.0,,4.0,2.0,8.0,,5.0,8.0
246,0.0,5.0,,9.0,10.0,10.0,,,,5.0,
247,,,4.0,5.0,,,9.0,,0.0,,
248,,,,,,8.0,,9.0,1.0,,9.0
249,0.0,8.0,,3.0,,,,10.0,0.0,2.0,7.0
250,,,,,0.0,,,,0.0,,
251,,0.0,7.0,,5.0,,,,,,5.0
252,,4.0,5.0,10.0,8.0,,10.0,10.0,9.0,6.0,5.0
253,,,10.0,,10.0,9.0,10.0,7.0,1.0,,7.0
254,,1.0,2.0,,0.0,5.0,1.0,8.0,5.0,,
255,5.0,2.0,2.0,,,2.0,3.0,1.0,,10.0,
256,,2.0,,5.0,,9.0,,2.0,,0.0,0.0
257,,,,4.0,,4.0,,,7.0,3.0,1.0
258,,,3.0,7.0,6.0,8.0,10.0,,8.0,10.0,
259,2.0,,10.0,1.0,,,,,,,
260,,,0.0,5.0,,7.0,,,7.0,,4.0
261,,3.0,5.0,7.0,2.0,,,,,4.0,
262,,,,,7.0,,,6.0,,,4.0
263,5.0,7.0,,10.0,,1.0,10.0,,7.0,,
264,8.0,8.0,,,,,,8.0,4.0,,
265,,,9.0,10.0,,,,7.0,6.0,,
266,5.0,,,3.0,5.0,8.0,8.0,,,,2.0
267,7.0,,,9.0,9.0,7.0,,5.0,7.0,2.0,
268,,2.0,9.0,,,6.0,9.0,6.0,1.0,,
269,,8.0,,,4.0,5.0,6.0,4.0,,,10.0
270,2.0,,2.0,,2.0,,,10.0,,,9.0
271,,,,4.0,4.0,,3.0,4.0,,,
272,0.0,3.0,,,0.0,,,,2.0,,
273,8.0,8.0,8.0,5.0,0.0,5.0,,5.0,,,0.0
274,,5.0,,,6.0,,,,8.0,0.0,
275,,,9.0,,8.0,,,1.0,,7.0,1.0
276,,8.0,9.0,2.0,,0.0,4.0,,10.0,,
277,7.0,,10.0,,,5.0,1.0,,8.0,,8.0
278,,2.0,,2.0,9.0,,,,5.0,4.0,
279,,,9.0,,,,5.0,4.0,,1.0,5.0
280,4.0,,,2.0,,,2.0,,,2.0,2.0
281,,,,,,3.0,,7.0,3.0,,
282,,3.0,5.0,,,,2.0,1.0,,,1.0
283,,,,,,6.0,,,1.0,5.0,
284,,9.0,,,,4.0,1.0,0.0,0.0,2.0,7.0
285,7.0,,,7.0,,,,,,7.0,
286,2.0,,9.0,6.0,,4.0,,,10.0,4.0,1.0
287,,9.0,6.0,,,,5.0,4.0,,,
288,9.0,6.0,0.0,8.0,5.0,2.0,1.0,,,1.0,
289,,3.0,6.0,,2.0,,5.0,4.0,,,1.0
290,10.0,7.0,,9.0,,,,4.0,2.0,,8.0
291,9.0,,2.0,,,1.0,9.0,,7.0,,8.0
292,,0.0,2.0,9.0,5.0,8.0,5.0,,1.0,7.0,6.0
293,,1.0,1.0,,,,,,,,7.0
294,,,,0.0,,,2.0,,,4.0,1.0
295,,1.0,,4.0,,6.0,,,6.0,4.0,
296,,7.0,,,6.0,,10.0,,2.0,10.0,5.0
297,5.0,,,7.0,,,,,,,9.0
298,5.0,7.0,6.0,,,,,9.0,,,
299,7.0,,,,3.0,,1.0,,0.0,1.0,
300,,,,,,,0.0,,3.0,4.0,
301,,6.0,0.0,1.0,,,10.0,,,6.0,
302,8.0,0.0,0.0,7.0,5.0,10.0,0.0,,5.0,,9.0
303,,5.0,,3.0,,0.0,,10.0,,,
304,,4.0,7.0,,6.0,,8.0,6.0,,0.0,
305,,3.0,,,,5.0,,,2.0,,
306,,7.0,1.0,3.0,,3.0,,5.0,9.0,7.0,
307,7.0,,,0.0,3.0,,0.0,,,,
308,7.0,1.0,9.0,2.0,5.0,0.0,,1.0,,,6.0
309,10.0,,,1.0,,,10.0,6.0,3.0,1.0,
310,9.0,1.0,5.0,,5.0,,,,8.0,10.0,7.0
311,0.0,,3.0,8.0,,6.0,,,9.0,,2.0
312,,,2.0,1.0,,7.0,9.0,7.0,,9.0,
313,,5.0,4.0,0.0,,,,,,,
314,,,,,8.0,,,,0.0,5.0,8.0
315,,4.0,,7.0,7.0,5.0,3.0,,2.0,,0.0
316,8.0,,,4.0,9.0,4.0,3.0,,5.0,3.0,
317,,9.0,0.0,7.0,,,,0.0,5.0,1.0,0.0
318,2.0,1.0,8.0,1.0,0.0,,10.0,,,,4.0
319,,,8.0,1.0,8.0,7.0,7.0,,10.0,,
320,,1.0,9.0,,,10.0,,,,6.0,
321,8.0,,9.0,,2.0,3.0,8.0,4.0,,4.0,
322,,6.0,,,,,4.0,9.0,5.0,5.0,
323,3.0,,,10.0,0.0,,,,,2.0,
324,10.0,,,4.0,,7.0,,,1.0,9.0,
325,9.0,,7.0,9.0,4.0,2.0,5.0,,,,7.0
326,2.0,,,10.0,,0.0,,0.0,5.0,,
327,0.0,,,,6.0,3.0,4.0,,,1.0,8.0
328,0.0,,,0.0,,,3.0,,4.0,4.0,
329,7.0,7.0,,,,,9.0,,,,4.0
330,5.0,1.0,10.0,,6.0,,,,,2.0,2.0
331,,10.0,,5.0,9.0,,5.0,4.0,,,3.0
332,10.0,,,,4.0,,3.0,3.0,5.0,,2.0
333,,5.0,4.0,2.0,1.0,10.0,,3.0,,,
334,,2.0,10.0,,6.0,,,0.0,,6.0,
335,8.0,,1.0,,0.0,,5.0,,6.0,,
336,,4.0,,3.0,,5.0,5.0,,8.0,,8.0
337,10.0,1.0,,9.0,2.0,3.0,,,1.0,6.0,
338,7.0,,9.0,8.0,,2.0,4.0,,,,
339,,8.0,8.0,5.0,,7.0,,,6.0,,1.0
340,,6.0,8.0,5.0,9.0,7.0,5.0,,,,
341,,7.0,,,1.0,5.0,,,4.0,1.0,10.0
342,,5.0,,2.0,,8.0,,,10.0,7.0,
343,,,2.0,,,,,6.0,0.0,,3.0
344,3.0,,0.0,10.0,9.0,,,5.0,,9.0,
345,,,3.0,,10.0,4.0,,1.0,3.0,,9.0
346,,8.0,,4.0,8.0,7.0,9.0,,,,1.0
347,,6.0,,10.0,10.0,,8.0,,10.0,,
348,0.0,4.0,6.0,9.0,,,,9.0,0.0,9.0,
349,,,,7.0,10.0,,,8.0,,,
350,10.0,6.0,5.0,,1.0,,1.0,8.0,,9.0,
351,9.0,,,,9.0,9.0,,,9.0,,
352,,9.0,,,5.0,1.0,,8.0,,,
353,,8.0,4.0,10.0,,,,,,,3.0
354,,,10.0,1.0,,,6.0,,,,
355,3.0,3.0,8.0,,10.0,2.0,7.0,8.0,,3.0,
356,4.0,7.0,7.0,,,,8.0,,,10.0,1.0
357,3.0,,8.0,5.0,10.0,,,0.0,6.0,8.0,
358,,,,,,,,,0.0,8.0,
359,,3.0,10.0,,,9.0,,9.0,,,
360,5.0,4.0,4.0,,,,4.0,2.0,4.0,,
361,1.0,,,2.0,6.0,,,0.0,9.0,10.0,
362,,5.0,,7.0,1.0,0.0,3.0,10.0,8.0,2.0,5.0
363,2.0,,,6.0,,,7.0,2.0,5.0,7.0,
364,,,7.0,,6.0,6.0,10.0,8.0,3.0,,
365,9.0,,4.0,,3.0,,8.0,9.0,,0.0,10.0
366,,10.0,2.0,2.0,4.0,,,,1.0,,0.0
367,,10.0,0.0,,,4.0,,9.0,,3.0,5.0
368,9.0,4.0,,,,8.0,4.0,0.0,,,
369,,,6.0,,2.0,3.0,,7.0,,0.0,4.0
370,4.0,,5.0,,3.0,5.0,6.0,7.0,,,
371,,,8.0,,,6.0,8.0,1.0,2.0,,
372,4.0,10.0,,9.0,5.0,0.0,6.0,2.0,,,
373,,,,,7.0,,0.0,,2.0,,7.0
374,8.0,,5.0,,,0.0,,10.0,3.0,,6.0
375,1.0,,2.0,,5.0,6.0,,,,10.0,
376,5.0,,,7.0,5.0,1.0,7.0,6.0,,,
377,,,5.0,0.0,,7.0,,5.0,,,
378,2.0,9.0,3.0,3.0,,,,,,,7.0
379,,7.0,0.0,9.0,,2.0,,,,9.0,3.0
380,5.0,9.0,,0.0,,8.0,,7.0,,,
381,5.0,3.0,9.0,,,,1.0,,,,6.0
382,5.0,,7.0,,,,,,9.0,1.0,
383,9.0,,,,1.0,0.0,8.0,7.0,,,4.0
384,2.0,4.0,,,2.0,3.0,,,3.0,,
385,,,,,,1.0,,,,10.0,
386,9.0,,0.0,,7.0,,4.0,4.0,8.0,2.0,2.0
387,,,5.0,,,9.0,,3.0,,,9.0
388,0.0,7.0,,,,,,9.0,2.0,,
389,,6.0,1.0,,,8.0,,1.0,,,
390,3.0,5.0,1.0,9.0,0.0,8.0,,,,9.0,
391,10.0,7.0,7.0,6.0,7.0,,5.0,,1.0,1.0,
392,1.0,,2.0,7.0,,0.0,,,,,4.0
393,2.0,,,,3.0,8.0,,,,7.0,
394,,,7.0,,,2.0,8.0,8.0,9.0,1.0,9.0
395,8.0,0.0,,9.0,,3.0,,,,,
396,10.0,,8.0,9.0,,8.0,2.0,,1.0,1.0,4.0
397,,10.0,9.0,,0.0,,,,,9.0,2.0
398,,,,,,,,,0.0,,0.0
399,3.0,3.0,1.0,1.0,4.0,,,,,,
400,0.0,8.0,,4.0,,,8.0,6.0,,,5.0
401,3.0,4.0,,7.0,7.0,,,5.0,,,
402,,7.0,8.0,,0.0,10.0,,,,6.0,3.0
403,5.0,5.0,,,8.0,,,3.0,10.0,,6.0
404,10.0,10.0,,,8.0,9.0,,,,,
405,6.0,0.0,,,7.0,,1.0,5.0,8.0,4.0,3.0
406,,1.0,2.0,,,3.0,,,,4.0,
407,9.0,,1.0,9.0,5.0,1.0,7.0,9.0,5.0,,
408,2.0,9.0,1.0,,5.0,4.0,10.0,,1.0,5.0,
409,10.0,,,0.0,,,,,,2.0,7.0
410,10.0,,8.0,,1.0,,9.0,0.0,10.0,5.0,
411,,,4.0,,5.0,4.0,,,,,
412,,,,2.0,6.0,3.0,6.0,,1.0,,3.0
413,,,,5.0,9.0,,,7.0,,6.0,
414,,1.0,4.0,8.0,,,1.0,3.0,8.0,5.0,5.0
415,,0.0,4.0,6.0,6.0,,7.0,,,,5.0
416,10.0,,,6.0,5.0,,,,9.0,,
417,,9.0,9.0,,,8.0,,0.0,,,
418,9.0,0.0,,,,6.0,9.0,,8.0,5.0,4.0
419,,,6.0,1.0,3.0,,,4.0,1.0,0.0,2.0
420,2.0,,,10.0,,,,,3.0,,2.0
421,,3.0,,9.0,2.0,3.0,9.0,,,8.0,8.0
422,,,5.0,,8.0,,10.0,1.0,,,
423,,10.0,6.0,4.0,6.0,,5.0,6.0,1.0,,
424,,,,7.0,,8.0,0.0,2.0,,10.0,
425,8.0,,1.0,4.0,6.0,7.0,0.0,10.0,,6.0,3.0
426,10.0,,,,5.0,,0.0,,6.0,,0.0
427,,2.0,8.0,,,,,6.0,10.0,6.0,9.0
428,,7.0,7.0,2.0,9.0,2.0,1.0,7.0,0.0,9.0,
429,6.0,,3.0,0.0,5.0,,0.0,0.0,10.0,6.0,
430,,,7.0,8.0,3.0,,,3.0,4.0,9.0,
431,3.0,,10.0,,3.0,4.0,4.0,,,0.0,
432,,8.0,,0.0,,,0.0,4.0,9.0,,2.0
433,,,,2.0,2.0,,,2.0,10.0,,
434,,,,8.0,,3.0,,0.0,,3.0,1.0
435,7.0,,,,7.0,3.0,,9.0,1.0,,
436,10.0,,6.0,,1.0,,,,10.0,0.0,
437,7.0,4.0,,1.0,,2.0,,9.0,1.0,,
438,4.0,7.0,,,,,8.0,9.0,5.0,,
439,,6.0,,,,4.0,,,,,
440,,,,,6.0,,,7.0,,,
441,,,,4.0,,1.0,,,,,
442,3.0,5.0,3.0,9.0,7.0,,,,,0.0,3.0
443,,,,,8.0,,,8.0,6.0,,1.0
444,,6.0,9.0,5.0,4.0,9.0,9.0,1.0,4.0,10.0,
445,0.0,2.0,,7.0,7.0,,,9.0,10.0,,3.0
446,,1.0,,2.0,3.0,,,0.0,0.0,1.0,
447,1.0,,,,2.0,,4.0,,1.0,,3.0
448,2.0,1.0,,4.0,,,8.0,7.0,,1.0,6.0
449,10.0,10.0,,0.0,0.0,4.0,,,,,7.0
450,,1.0,8.0,7.0,0.0,,,,,,9.0
451,,,4.0,9.0,,,2.0,,,,4.0
452,,6.0,,4.0,0.0,,,,4.0,0.0,10.0
453,,5.0,8.0,6.0,,2.0,5.0,,,10.0,4.0
454,1.0,,1.0,,6.0,8.0,1.0,,9.0,4.0,
455,,6.0,,0.0,10.0,9.0,,,0.0,1.0,
456,8.0,,,,,5.0,3.0,7.0,,0.0,6.0
457,4.0,10.0,10.0,8.0,1.0,8.0,5.0,2.0,,,4.0
458,4.0,,,,1.0,,5.0,7.0,1.0,,
459,,,,8.0,0.0,,,6.0,6.0,,
460,,5.0,1.0,0.0,,1.0,1.0,8.0,,,5.0
461,,10.0,,,,,5.0,,2.0,10.0,
462,,2.0,,6.0,,10.0,,10.0,,,7.0
463,8.0,,,,,2.0,,6.0,,,
464,10.0,,9.0,10.0,0.0,,1.0,,,3.0,10.0
465,,8.0,,9.0,,2.0,,,,2.0,
466,,8.0,,,9.0,3.0,9.0,,1.0,3.0,7.0
467,,0.0,,3.0,3.0,1.0,,,,,
468,8.0,3.0,,6.0,3.0,2.0,7.0,,,6.0,10.0
469,4.0,,,,2.0,1.0,2.0,,0.0,,7.0
470,2.0,,,,10.0,9.0,,,,8.0,
