,0,1,2,3,4,5,6,7,8,9,10
183,9,9,4,8,1,6,5,10,6,3,8
184,7,2,7,1,4,7,6,5,3,1,0
185,6,8,0,8,5,10,8,4,2,8,5
186,2,6,5,10,4,5,6,4,8,7,8
187,3,9,8,2,1,1,1,10,8,0,9
188,3,0,1,3,5,9,10,1,3,7,4
189,5,9,10,4,0,8,3,8,6,9,1
190,7,3,8,9,4,2,2,7,3,9,9
191,7,2,5,0,0,9,6,4,6,2,1
192,1,7,8,2,1,3,2,1,9,0,4
193,7,0,9,10,2,1,3,3,9,10,5
194,1,8,7,10,0,8,3,10,4,0,6
195,9,6,9,8,6,4,6,3,1,5,2
196,9,3,1,1,6,5,10,7,4,3,9
197,1,9,8,0,7,9,9,0,9,8,2
198,9,1,7,4,9,8,8,7,5,3,3
199,1,2,5,0,5,1,6,9,7,5,6
200,8,4,2,3,3,6,3,7,6,5,2
201,10,4,3,9,4,5,0,7,1,5,10
202,7,0,8,0,8,1,2,5,4,9,9
203,0,7,0,10,5,10,0,0,7,0,10
204,8,1,3,10,9,4,7,0,10,2,7
205,0,7,10,6,4,3,3,10,10,9,5
206,0,7,6,7,5,9,10,1,4,0,0
207,2,9,3,7,10,8,9,0,0,3,0
208,8,5,1,4,6,4,5,7,6,5,9
209,7,9,9,7,7,4,10,6,9,0,8
210,5,3,6,5,5,2,9,4,8,8,7
211,1,4,6,1,6,9,10,4,7,8,2
212,3,10,3,2,6,8,8,4,8,1,1
213,5,6,8,5,3,10,10,7,9,2,1
214,4,0,6,6,8,2,10,2,0,9,4
215,0,8,10,2,6,0,8,5,4,3,1
216,4,6,5,1,6,3,10,10,5,8,10
217,6,4,2,6,2,1,9,5,8,7,2
218,7,4,0,5,4,1,6,0,2,2,0
219,7,6,9,3,5,3,10,1,7,2,10
220,5,6,0,5,8,1,10,2,6,7,7
221,6,2,7,10,10,9,0,6,2,3,10
222,5,9,2,5,10,10,8,8,6,3,4
223,8,0,5,8,9,10,0,6,8,2,10
224,0,6,10,7,7,4,9,4,2,2,9
225,8,1,7,9,5,10,9,9,3,0,3
226,10,8,0,5,3,9,9,8,0,5,6
227,1,4,4,8,5,6,5,0,6,1,0
228,6,1,1,3,0,8,4,10,4,3,8
229,0,3,10,6,1,0,2,3,4,9,10
230,2,6,0,4,8,10,6,4,10,4,10
231,8,2,3,8,2,9,1,4,4,8,4
232,6,5,0,2,5,10,4,7,4,0,8
233,4,5,8,0,4,3,8,7,3,2,7
234,2,5,5,9,2,8,3,8,3,1,8
235,0,5,4,1,5,3,9,5,4,10,0
236,5,2,4,2,7,9,7,4,9,0,3
237,10,6,3,2,6,4,0,8,10,1,3
238,3,0,1,2,2,6,7,5,8,6,10
239,0,9,9,7,7,7,5,6,10,0,7
240,7,1,6,10,10,5,5,5,8,7,7
241,10,8,2,0,5,3,2,2,3,9,3
242,3,6,1,6,5,4,9,3,6,2,5
243,6,1,1,10,5,5,5,0,0,9,8
244,0,6,7,8,5,8,1,2,6,1,10
245,6,1,4,10,9,1,8,1,8,8,5
246,4,7,9,5,1,2,3,2,8,1,7
247,4,4,5,9,4,10,2,7,2,3,5
248,2,2,1,0,5,10,9,5,3,0,7
249,5,10,9,3,3,4,10,3,7,3,1
250,7,1,4,9,2,7,9,9,2,1,0
251,4,1,9,8,4,4,5,2,0,5,7
252,2,0,3,8,5,8,9,3,5,2,10
253,7,3,1,1,3,3,10,9,9,6,10
254,8,7,9,5,0,10,0,7,5,5,2
255,6,10,6,9,10,7,9,7,1,10,4
256,5,4,0,4,6,8,1,1,6,6,3
257,7,2,1,2,2,1,1,10,9,2,2
258,5,9,6,3,6,6,1,1,4,5,1
259,9,4,0,1,0,2,5,8,1,6,3
260,1,0,4,8,6,1,5,5,2,10,7
261,10,2,10,9,9,7,0,8,8,10,0
262,9,10,7,3,2,8,1,8,7,3,2
263,5,9,0,0,8,8,6,0,4,9,1
264,5,10,4,5,8,6,1,9,8,5,7
265,7,10,5,1,10,2,8,6,2,2,5
266,10,6,3,6,9,6,6,10,8,3,8
267,2,9,4,0,3,2,9,10,10,9,5
268,8,6,4,0,0,5,5,4,1,0,4
269,8,5,3,2,10,3,4,4,3,4,8
270,8,9,1,3,4,5,6,1,7,7,3
271,2,9,3,10,7,5,2,5,6,4,2
272,10,7,2,4,10,4,6,7,6,1,4
273,7,2,8,1,6,10,9,4,0,0,5
274,9,0,9,10,10,9,4,5,4,1,0
275,5,5,10,1,4,2,0,7,6,2,10
276,5,6,1,0,10,1,10,8,9,3,8
277,5,10,2,5,9,0,7,3,0,8,3
278,0,1,3,3,5,3,4,2,2,2,0
279,1,4,8,6,4,2,10,3,7,5,4
280,7,4,1,2,5,8,1,1,9,10,2
281,0,8,0,7,10,4,7,4,7,9,0
282,2,0,2,8,7,8,9,8,4,1,7
283,1,2,2,0,5,8,1,7,4,5,6
284,0,6,8,3,10,3,8,2,8,7,1
285,8,4,8,5,9,6,2,5,9,4,3
286,8,1,8,2,7,3,7,1,4,0,7
287,6,2,1,6,1,5,7,3,1,6,1
288,7,8,0,8,8,4,0,4,3,6,10
289,10,2,3,2,7,6,8,10,7,1,4
290,2,6,10,3,10,0,9,0,7,7,0
291,1,9,4,6,3,4,2,8,3,9,7
292,5,5,3,8,1,1,8,3,3,0,4
293,10,0,2,1,10,7,2,9,6,6,5
294,0,4,2,0,4,10,1,2,2,4,0
295,1,5,6,4,2,5,8,5,3,6,5
296,4,0,7,1,0,8,2,2,2,2,10
297,8,8,7,6,6,10,5,2,3,6,8
298,3,9,6,2,5,3,1,2,9,2,10
299,5,10,7,2,3,8,4,0,8,4,1
300,5,10,2,8,10,1,2,10,6,5,4
301,9,6,4,10,10,4,7,5,10,7,7
302,1,5,1,1,9,9,8,1,5,8,8
303,4,6,9,8,1,0,6,9,0,9,7
304,9,8,3,0,10,10,6,3,10,4,6
305,2,7,6,1,2,8,6,2,2,1,8
306,7,6,0,1,0,6,2,10,10,3,7
307,1,1,8,4,6,8,10,5,5,7,7
308,1,5,6,6,3,1,0,10,0,8,7
309,9,1,4,4,10,2,2,4,5,3,10
310,0,3,6,6,9,3,6,10,2,2,10
311,8,3,6,4,6,9,8,5,4,4,8
312,3,7,9,5,3,5,0,3,5,1,0
313,6,7,6,3,5,9,1,6,1,6,10
314,8,4,7,2,2,0,9,3,6,4,5
315,5,10,4,7,9,0,1,10,9,5,8
316,1,4,9,5,9,8,3,3,5,2,4
317,1,4,8,1,1,7,0,8,3,4,2
318,2,6,10,1,7,7,0,0,8,4,7
319,9,10,3,0,8,10,8,6,0,8,6
320,8,10,9,6,8,5,3,5,9,1,6
321,5,9,3,8,2,5,0,3,4,4,9
322,1,1,2,2,6,7,8,7,1,0,6
323,2,2,1,9,9,4,3,9,5,5,1
324,5,5,0,6,3,2,4,9,1,5,9
325,5,6,9,3,7,10,3,8,8,2,7
326,8,9,7,8,10,1,5,5,5,1,1
327,6,7,8,6,8,0,5,8,5,10,3
328,0,2,0,4,8,0,9,8,3,9,10
329,1,9,1,10,6,0,4,4,6,0,9
330,9,1,6,3,6,2,4,0,2,9,9
331,0,3,3,0,3,8,5,10,5,9,6
332,3,2,2,3,7,8,10,10,3,4,1
333,6,9,4,8,2,10,9,10,9,5,2
334,2,1,2,9,9,0,0,4,2,10,8
335,0,8,4,6,3,0,9,9,10,3,6
336,7,5,9,9,7,7,7,8,5,8,3
337,8,7,6,6,3,8,8,10,0,7,5
338,4,10,8,0,1,2,10,8,7,7,2
339,5,3,4,10,8,10,0,3,1,3,3
340,4,9,4,2,8,9,0,0,10,7,4
341,1,7,2,2,4,9,4,4,9,2,9
342,1,6,8,9,1,6,1,9,2,1,5
343,9,4,6,10,5,0,0,4,8,6,4
344,9,8,9,8,8,3,3,0,7,0,5
345,8,8,4,0,8,3,4,2,9,6,10
346,0,0,4,6,1,0,3,1,6,5,10
347,7,7,1,7,10,4,8,0,0,3,10
348,0,8,6,2,6,3,8,6,5,10,8
349,2,8,10,8,1,6,3,8,5,9,6
350,9,0,9,3,3,8,7,0,6,1,0
351,1,8,7,9,4,2,0,10,8,4,2
352,4,1,3,2,1,9,9,3,0,9,3
353,5,8,1,5,1,5,10,6,7,0,3
354,7,8,4,4,9,9,6,7,9,4,10
355,0,3,0,9,7,6,8,4,9,10,5
356,8,6,9,0,10,4,7,8,6,3,5
357,1,10,6,6,8,6,9,0,5,6,9
358,5,9,8,4,3,4,7,9,0,9,6
359,10,7,0,0,1,4,0,8,2,6,1
360,2,0,3,7,10,1,1,2,4,2,6
361,5,10,5,5,1,1,10,6,6,10,7
362,6,7,6,6,8,8,3,6,0,0,3
363,7,7,5,1,0,6,1,5,8,7,8
364,4,4,0,3,3,2,10,7,4,7,9
365,0,8,5,3,0,10,9,4,9,5,6
366,0,0,3,8,3,1,9,8,0,7,2
367,10,2,3,10,7,4,6,10,8,4,2
368,5,2,0,2,0,2,6,7,2,6,6
369,2,10,10,1,1,10,3,6,0,8,8
370,5,3,3,2,3,10,0,4,2,6,5
371,10,3,0,2,2,10,4,3,5,6,0
372,0,10,8,6,6,9,0,9,6,5,5
373,2,8,9,10,3,8,6,7,2,6,1
374,3,6,2,5,9,10,8,1,9,0,2
375,4,10,4,6,4,5,7,1,10,0,4
376,9,5,0,0,10,9,2,10,6,0,7
377,9,4,8,9,6,0,2,2,8,5,6
378,3,9,9,7,10,0,0,9,2,7,10
379,2,10,4,5,7,4,9,10,6,4,7
380,9,4,6,9,5,0,3,2,10,8,1
381,0,5,4,4,3,6,5,10,3,1,7
382,7,8,9,4,9,2,7,2,1,4,10
383,7,7,5,4,4,1,7,9,6,3,2
384,9,0,8,3,1,1,9,6,8,4,0
385,6,8,9,1,2,3,10,2,2,9,7
386,10,1,6,1,2,0,2,6,1,4,7
387,1,5,0,3,2,3,8,1,1,0,0
388,4,4,8,9,1,7,9,4,4,0,3
389,3,10,5,1,1,0,10,6,5,4,0
390,2,4,5,0,6,1,2,10,0,10,0
391,9,5,4,6,2,4,2,8,3,2,8
392,9,4,8,5,0,5,2,10,3,10,10
393,7,4,9,8,2,0,1,6,10,2,0
394,4,9,6,8,7,2,3,1,9,0,0
395,1,0,9,8,5,7,3,2,5,7,5
396,1,2,7,4,8,3,5,0,8,9,4
397,8,3,5,3,3,6,10,7,10,5,2
398,7,4,1,4,4,2,2,3,7,6,10
399,8,0,1,2,6,10,5,7,10,1,0
400,0,9,4,1,4,9,4,4,8,5,10
401,0,8,7,7,3,4,2,0,3,5,6
402,1,3,8,0,8,2,6,10,0,6,5
403,7,2,2,3,10,6,8,0,6,1,0
404,4,7,1,1,7,3,8,2,0,10,8
405,5,10,9,6,7,10,5,0,1,6,1
406,4,7,5,7,4,4,7,3,2,5,5
407,9,4,5,1,2,5,8,3,10,1,7
408,1,9,5,3,4,8,9,6,6,10,5
409,2,10,4,0,9,1,10,1,0,3,8
410,5,5,1,7,7,4,6,1,5,9,10
411,10,7,10,9,8,7,5,2,6,8,0
412,6,5,0,4,3,10,8,3,5,2,1
413,0,4,9,10,7,10,3,6,0,6,4
414,8,2,0,5,1,4,7,4,0,3,5
415,10,9,2,2,0,7,6,9,1,1,3
416,2,5,6,10,2,2,9,6,8,8,5
417,7,1,4,6,10,10,1,2,5,0,9
418,6,7,2,4,2,1,5,10,3,10,6
419,2,9,10,8,0,5,0,0,6,10,1
420,5,6,2,2,5,1,0,8,0,0,3
421,6,3,2,0,4,1,9,0,10,5,7
422,6,8,2,10,8,9,3,2,4,7,8
423,8,1,1,3,6,4,5,10,4,5,2
424,2,8,7,1,8,9,10,0,7,10,6
425,10,9,4,4,1,1,0,1,7,6,2
426,0,5,10,10,9,7,10,7,9,8,2
427,9,9,8,5,8,1,7,0,5,1,3
428,8,4,7,4,2,10,7,9,7,9,2
429,5,2,6,8,7,4,7,10,1,9,4
430,5,2,3,9,3,2,9,2,9,3,3
431,1,0,6,10,5,5,3,3,9,6,3
432,7,10,2,5,4,4,6,10,1,4,8
433,7,2,6,9,0,3,10,2,4,8,8
434,9,7,1,2,5,0,5,9,2,10,8
435,3,3,3,3,0,8,2,3,1,3,3
436,8,1,7,7,8,2,3,10,10,1,1
437,6,4,3,4,8,0,6,7,4,7,4
438,10,2,7,6,2,4,10,7,9,9,6
439,7,6,9,1,1,8,6,3,5,1,4
440,1,8,1,9,1,5,3,6,3,6,9
441,4,6,10,1,6,9,4,4,4,3,6
442,9,3,9,3,7,7,9,1,1,6,8
443,6,6,8,8,7,0,2,1,7,9,0
444,3,0,7,2,7,10,3,8,7,6,10
445,5,0,8,9,8,2,9,3,6,10,1
446,6,8,0,5,0,3,10,2,4,8,8
447,6,3,10,6,0,8,2,1,8,1,9
448,0,7,2,3,1,4,1,7,5,10,8
449,10,8,5,7,10,5,0,9,7,9,9
450,0,5,9,4,2,0,10,8,1,7,3
451,6,10,5,6,3,5,6,8,9,7,10
452,8,8,4,8,8,2,1,1,5,3,9
453,5,0,10,6,3,2,4,1,2,5,5
454,3,1,8,7,8,10,6,9,9,4,1
455,0,5,6,9,6,7,6,0,8,2,7
456,0,2,7,6,10,3,6,7,9,2,0
457,8,3,6,8,6,10,5,3,8,3,7
458,5,6,0,8,1,1,5,7,7,6,2
459,10,7,0,0,4,7,5,1,5,9,5
460,10,7,1,0,2,8,0,9,9,8,6
461,6,4,2,2,8,0,0,3,5,6,4
462,6,10,4,1,5,10,7,4,5,3,6
463,3,8,1,7,8,6,1,4,3,10,2
464,5,3,2,5,0,4,3,8,9,10,2
465,7,6,6,4,0,5,4,4,4,3,0
466,7,10,8,5,9,1,1,9,4,8,3
467,9,2,6,1,6,1,10,8,9,9,6
468,4,1,7,0,5,4,8,1,3,0,4
469,5,4,1,8,4,6,9,10,3,1,1
470,6,4,3,10,3,2,8,5,1,8,2
471,6,2,0,10,9,5,10,1,5,0,8
472,10,8,9,8,6,9,9,4,3,3,0
473,5,10,9,7,3,7,2,10,9,5,4
474,9,0,5,1,0,5,10,8,1,9,6
475,2,3,0,10,3,10,3,5,4,1,9
476,8,0,1,7,3,1,0,7,9,10,9
477,3,5,6,7,7,10,1,8,6,3,2
478,4,8,0,0,9,10,9,7,0,3,10
479,5,7,8,4,1,7,5,5,10,7,7
480,5,3,4,1,9,3,3,4,0,5,8
481,1,2,10,5,5,0,5,7,3,4,0
482,10,6,2,0,9,2,5,8,5,3,9
483,6,3,4,4,6,1,9,4,6,6,2
484,5,9,10,7,0,3,2,9,7,4,7
485,6,10,2,7,2,4,1,3,10,1,0
486,2,2,7,3,4,0,2,9,2,2,5
487,7,8,8,6,7,5,10,0,9,0,4
488,4,8,10,9,5,4,0,6,1,4,9
489,0,2,1,3,1,8,0,9,6,4,2
490,4,2,9,3,2,9,3,7,5,6,3
491,4,8,5,10,1,2,8,6,6,3,5
492,6,2,7,2,10,6,6,1,1,5,1
493,0,8,7,5,3,7,8,4,10,0,7
494,6,10,4,4,1,3,7,6,10,6,1
495,3,9,3,9,10,6,4,2,4,4,8
496,7,6,1,2,4,7,2,9,10,2,3
497,2,8,7,8,2,0,2,1,9,9,4
498,7,1,8,10,8,7,0,9,0,10,4
499,4,4,2,2,6,9,5,4,6,0,0
500,4,8,6,8,3,4,2,4,8,2,5
501,0,9,3,8,4,2,9,9,0,10,2
502,3,6,3,5,7,9,7,2,1,0,8
503,3,7,2,3,10,4,5,4,6,3,6
504,7,9,3,0,9,9,3,0,7,3,8
505,9,2,8,3,5,9,10,10,2,0,0
506,9,0,7,7,6,6,1,8,2,1,5
507,9,6,9,7,4,5,2,5,10,7,9
508,8,3,10,6,6,7,3,7,8,8,8
509,2,7,4,10,8,2,5,10,3,0,8
510,7,9,5,5,2,8,10,5,0,6,3
511,5,2,10,6,3,3,1,5,5,6,3
512,2,8,4,5,4,3,1,2,10,5,5
513,7,7,1,7,2,9,4,0,8,3,7
514,4,3,10,2,5,5,3,1,5,1,8
515,10,10,1,10,9,8,0,9,6,3,2
516,8,4,8,0,8,7,1,1,2,2,2
517,7,8,1,7,2,8,6,8,10,7,2
518,2,5,1,7,3,10,8,2,10,10,3
519,2,9,5,3,7,5,10,10,9,8,9
520,3,3,3,6,4,2,2,0,1,5,1
521,3,4,3,5,3,8,6,0,5,7,4
522,2,10,0,5,5,0,8,10,8,10,2
523,7,6,0,1,0,3,1,7,2,10,8
524,1,9,6,5,10,3,9,4,1,6,5
525,9,0,1,3,4,6,6,5,8,3,8
526,9,10,4,9,7,3,9,6,9,0,5
527,1,0,8,2,5,2,9,0,1,0,10
528,8,10,6,5,9,4,7,7,6,1,4
529,2,4,5,3,8,2,8,9,6,3,2
530,0,8,10,0,10,10,9,9,5,5,6
531,5,7,3,1,6,10,6,1,10,8,7
532,1,10,1,3,0,10,6,0,8,5,9
533,2,2,8,9,0,8,4,9,6,2,7
534,4,2,1,7,8,7,3,4,9,0,2
535,4,6,3,10,9,7,5,8,8,10,2
536,6,9,3,6,0,0,0,0,6,1,7
537,6,0,9,10,0,6,8,3,8,0,6
538,4,5,2,1,5,0,2,6,5,1,8
539,4,7,4,7,3,7,7,9,5,7,0
540,0,10,3,9,7,9,7,3,9,3,9
541,4,9,6,7,9,10,4,1,8,3,3
542,1,1,6,2,3,0,3,10,3,6,0
543,6,4,5,4,6,3,6,0,7,5,0
544,7,9,3,7,10,3,7,9,10,0,4
545,10,0,3,5,3,4,6,2,0,0,4
546,8,5,8,2,6,3,4,5,8,0,9
547,3,4,2,4,5,1,0,6,5,7,7
548,2,7,1,6,6,0,0,8,5,4,8
549,8,10,0,9,8,0,1,10,2,5,0
550,4,8,9,1,1,5,10,1,9,8,7
551,1,4,7,0,9,9,1,6,8,2,5
552,2,8,4,8,10,8,2,9,10,0,4
553,4,4,5,9,0,3,6,6,8,4,2
554,1,8,0,4,9,8,9,10,0,2,6
555,8,5,1,4,6,7,1,3,2,10,6
556,3,10,10,9,9,9,3,3,6,9,2
557,10,3,1,0,1,4,10,3,5,2,1
558,5,1,6,7,2,4,0,1,4,2,5
559,8,6,5,5,4,5,4,5,3,0,5
560,8,6,2,5,3,4,6,8,6,1,9
561,5,4,3,2,6,2,3,7,5,4,1
562,2,3,0,0,3,3,2,8,1,7,7
563,6,3,3,6,4,6,7,4,9,8,2
564,7,9,1,0,5,2,2,2,6,10,4
565,2,3,7,0,4,8,1,8,1,7,6
566,3,0,1,1,9,3,4,4,9,3,6
567,10,2,8,7,1,9,10,5,5,7,5
568,4,6,10,3,9,6,6,6,3,10,1
569,4,4,2,1,0,3,7,2,7,7,7
570,6,9,4,10,1,8,4,0,4,9,7
571,0,4,3,8,4,3,5,9,1,6,4
572,7,10,7,8,8,6,2,5,8,10,0
573,8,8,9,2,9,2,3,6,8,0,0
574,3,10,10,8,5,6,2,6,0,5,7
575,7,1,2,5,7,5,4,0,2,6,2
576,10,10,9,5,9,5,8,4,9,7,1
577,3,0,3,6,4,4,2,5,0,7,6
578,3,10,5,6,0,10,7,8,2,0,1
579,1,6,8,4,6,7,10,2,8,4,6
580,8,6,4,8,3,10,10,3,4,10,9
