,0,1,2,3,4,5,6,7,8
102,78,69,75,3,10,74,22,48,99
103,4,79,44,3,8,33,71,17,78
104,68,86,44,1,4,34,87,94,99
105,86,1,0,7,3,89,61,74,35
106,40,22,43,10,6,92,47,51,63
107,78,99,5,0,3,49,66,81,5
108,82,39,48,8,0,5,56,86,94
109,2,100,42,7,9,72,28,7,2
110,42,49,41,8,1,83,28,83,83
111,64,21,89,5,10,65,27,30,68
112,75,6,80,2,3,12,29,86,28
113,58,79,92,10,6,74,4,99,24
114,79,49,35,6,6,26,89,78,48
115,28,1,1,10,3,20,83,57,75
116,95,19,54,3,9,29,75,99,17
117,72,74,92,6,9,47,18,28,41
118,23,98,15,0,10,32,51,6,21
119,23,8,60,1,1,70,86,29,76
120,21,4,33,6,2,4,94,12,29
121,83,47,9,1,10,16,97,63,21
122,53,4,91,4,8,38,98,89,54
123,35,78,94,4,2,37,67,72,76
124,49,48,86,5,5,35,28,19,62
125,66,23,25,8,0,20,16,79,92
126,18,56,72,5,6,20,4,65,58
127,27,94,17,9,6,25,79,18,73
128,30,90,13,9,7,89,43,64,83
129,64,63,85,5,2,99,77,92,35
130,11,49,68,3,5,69,70,0,35
131,90,31,9,10,1,33,96,100,100
132,95,48,59,5,8,97,29,77,92
133,25,4,37,4,9,49,61,27,73
134,69,71,65,7,3,49,87,74,71
135,84,2,19,10,8,24,39,19,3
136,86,22,12,6,7,87,28,64,24
137,61,96,80,1,1,60,9,40,68
138,94,44,58,0,5,95,74,75,53
139,24,79,50,5,0,89,79,34,0
140,81,44,79,9,1,53,27,18,77
141,39,36,18,4,9,71,14,99,53
142,17,18,74,10,4,23,77,14,79
143,79,81,69,1,10,55,41,23,62
144,74,54,93,10,2,60,40,66,77
145,54,12,23,7,8,86,4,46,36
146,55,10,100,5,7,19,41,8,35
147,65,97,17,2,1,48,95,2,0
148,92,16,19,1,6,76,60,27,79
149,50,19,79,2,8,99,27,13,22
150,34,70,95,0,10,75,90,57,14
151,58,93,48,2,5,22,59,86,10
152,81,89,64,0,2,13,10,55,65
153,45,74,26,6,2,17,79,66,51
154,29,39,33,8,9,99,84,20,65
155,62,84,24,7,1,6,54,82,87
156,98,90,5,8,9,18,41,99,14
157,5,50,65,7,4,42,8,7,76
158,4,76,23,3,5,53,3,5,42
159,14,55,3,6,9,0,14,67,63
160,3,76,76,0,7,78,62,40,76
161,14,100,47,3,5,87,9,18,23
162,44,3,14,2,3,28,25,73,39
163,0,6,36,0,10,72,94,71,100
164,35,7,44,5,10,95,82,90,1
165,60,74,90,0,0,40,43,27,26
166,80,68,57,1,2,89,59,35,99
167,64,27,45,0,10,82,42,2,50
168,63,18,30,5,9,22,69,50,15
169,69,51,73,8,1,77,75,32,56
170,24,46,11,4,4,54,72,85,8
171,85,54,89,3,6,100,51,60,63
172,89,96,53,2,6,75,99,11,61
173,33,21,34,6,5,24,67,17,5
174,75,78,54,10,0,68,19,88,93
175,37,85,82,10,7,9,51,55,27
176,22,66,13,1,9,9,65,35,85
177,97,93,23,9,8,48,21,57,98
178,17,32,88,8,4,2,93,60,15
179,22,67,36,7,7,53,79,88,73
180,80,62,22,3,9,86,49,49,85
181,98,6,73,8,10,24,30,51,64
182,86,54,63,3,2,55,32,72,87
183,84,16,73,6,9,75,83,32,15
184,85,27,100,7,8,78,91,78,62
185,43,13,5,1,10,85,98,53,63
186,63,64,92,0,4,23,54,8,44
187,30,41,25,7,3,66,79,89,20
188,57,94,59,7,7,53,25,8,92
189,11,90,3,8,6,26,37,49,50
190,63,12,63,1,7,25,83,34,45
191,28,31,25,1,7,29,83,34,41
192,5,92,90,5,10,1,1,37,99
193,80,42,25,4,10,65,91,33,88
194,60,58,17,4,2,35,99,77,27
195,30,49,31,6,9,94,95,28,77
196,82,90,92,10,4,74,19,8,100
197,60,12,39,2,0,71,80,98,21
198,69,23,68,10,6,100,79,43,2
199,45,89,100,8,2,35,53,98,43
200,22,21,23,4,2,24,99,34,49
201,44,85,6,4,9,70,74,3,26
202,16,45,90,9,2,71,38,50,58
203,5,67,16,6,7,46,94,5,24
204,64,52,10,9,9,49,50,98,55
205,29,22,43,6,7,8,24,62,59
206,0,23,79,10,4,13,63,90,61
207,62,61,48,6,8,38,21,24,38
208,38,64,28,8,5,92,15,43,46
209,73,85,4,5,5,39,77,43,13
210,10,62,22,7,0,89,98,49,41
211,33,75,47,4,2,17,13,28,51
212,61,32,65,10,7,45,29,86,87
213,94,76,45,6,3,11,93,59,40
214,88,77,9,6,8,75,69,93,4
215,69,67,19,3,2,33,41,83,85
216,87,21,94,1,9,9,30,81,45
217,77,29,99,5,10,37,84,48,59
218,40,61,69,0,0,34,69,34,24
219,24,80,16,10,10,16,21,15,37
220,10,90,70,9,3,59,29,95,45
221,32,88,94,0,2,85,74,39,73
222,16,50,49,9,4,2,28,75,48
223,84,55,35,3,7,53,74,62,95
224,12,63,78,5,1,5,16,17,81
225,24,91,98,5,10,63,46,8,84
226,59,21,29,1,8,52,59,40,29
227,66,4,45,7,3,80,56,86,68
228,96,58,56,6,8,50,31,28,55
229,10,62,65,3,8,30,30,31,51
230,43,83,83,8,4,7,74,5,20
231,29,40,78,10,6,10,90,75,16
232,94,44,23,3,10,30,73,83,60
233,96,33,66,1,8,9,3,37,20
234,34,52,63,7,5,36,92,0,81
235,88,60,21,0,8,47,2,53,91
236,73,8,34,4,9,72,59,75,50
237,32,98,81,3,7,74,97,96,47
238,80,16,40,4,1,97,60,55,13
239,55,58,100,10,7,70,10,28,62
240,16,35,0,10,10,25,79,56,4
241,56,93,95,10,3,37,66,14,11
242,0,26,10,3,6,50,89,56,48
243,43,56,0,6,7,0,43,88,21
244,24,0,76,8,5,32,12,15,72
245,19,15,73,1,9,46,36,74,63
246,11,55,52,6,7,15,98,4,91
247,54,63,27,2,4,93,32,89,38
248,100,1,79,4,3,75,40,63,81
249,72,36,50,1,9,43,35,5,2
250,64,37,86,0,2,54,22,94,32
251,100,67,5,10,0,59,38,61,77
252,0,7,10,6,10,95,37,56,50
253,49,21,43,0,7,24,85,67,30
254,44,7,87,1,8,7,18,18,86
255,1,6,46,3,3,2,52,74,37
256,29,3,27,10,8,89,7,75,37
257,70,84,53,10,1,90,13,2,70
258,4,80,59,8,2,88,17,94,70
259,32,55,62,9,8,6,93,50,45
260,85,47,26,3,5,57,79,33,8
261,31,40,33,9,6,69,5,80,50
262,61,65,62,3,6,77,28,65,26
263,42,27,66,3,1,100,97,50,12
264,2,55,71,4,0,21,88,64,83
265,20,57,16,8,2,23,54,79,33
266,49,97,60,5,7,30,60,81,88
267,97,23,14,6,7,98,40,88,45
268,64,28,19,3,8,61,64,94,98
269,28,18,2,7,9,48,49,94,87
270,35,99,43,0,0,86,27,10,20
271,16,29,67,8,3,75,70,19,68
272,16,89,41,1,0,94,82,37,55
273,27,43,50,0,2,15,22,94,40
274,15,29,63,1,6,73,55,100,52
275,5,18,8,0,6,8,50,3,81
276,35,12,30,2,1,32,70,78,64
277,46,76,89,0,10,19,72,11,79
278,96,61,54,10,3,1,1,18,22
279,67,83,97,5,8,99,30,61,100
280,95,35,27,1,10,87,21,71,7
281,5,11,84,1,0,42,93,89,25
282,36,46,65,9,0,0,8,19,36
283,38,77,18,4,7,34,36,77,94
284,36,23,27,4,1,27,65,8,85
285,33,19,81,9,7,99,5,74,40
286,91,17,36,7,7,31,22,45,94
287,60,3,80,10,6,39,85,49,99
288,54,56,19,8,5,59,96,27,19
289,86,23,70,0,0,61,45,27,32
290,55,82,53,3,0,55,7,47,92
291,0,51,46,5,0,81,11,64,32
292,43,95,14,9,8,20,26,71,5
293,30,45,27,1,4,84,7,30,69
294,98,35,64,3,10,10,15,59,84
295,67,92,24,7,8,96,44,38,3
296,37,8,24,10,1,26,2,93,20
297,26,13,37,2,7,57,29,0,64
298,95,37,61,9,6,54,0,27,92
299,25,51,70,5,6,42,60,75,56
300,34,27,100,7,7,73,28,73,46
301,58,72,88,3,4,48,64,44,84
302,28,18,12,9,0,96,0,70,45
303,4,62,69,8,7,64,1,10,56
304,72,72,15,6,1,18,33,41,1
305,8,22,78,5,0,84,29,32,51
306,78,89,23,8,4,14,36,46,72
307,87,75,13,3,1,75,31,5,92
308,10,57,41,8,5,62,93,18,13
309,83,75,65,0,1,47,45,94,61
310,28,68,59,9,3,45,31,27,45
311,77,80,66,1,5,51,17,70,67
312,81,99,6,7,4,39,49,70,50
313,1,41,47,3,8,44,55,98,16
314,19,48,87,0,9,89,38,9,78
315,71,51,66,3,0,55,46,8,47
316,43,49,33,1,9,95,48,17,13
317,44,87,63,4,8,28,53,49,25
318,76,69,7,5,8,39,66,70,47
319,83,9,3,5,2,27,10,60,71
320,20,73,45,9,3,54,5,42,77
321,21,47,73,7,7,2,94,50,69
322,73,20,4,9,0,87,95,59,74
323,67,43,91,8,5,38,3,78,65
324,77,66,22,8,9,76,69,40,69
325,67,5,47,0,6,35,39,87,7
326,58,25,68,6,1,93,92,45,32
327,87,53,47,8,0,16,60,18,51
328,32,73,23,1,4,96,34,78,100
329,15,27,37,2,2,24,18,40,38
330,89,71,36,3,5,41,26,19,63
331,30,58,58,0,8,43,23,2,67
332,18,48,65,0,9,0,13,60,22
333,84,58,35,8,6,97,75,28,86
334,2,99,29,9,2,63,50,29,77
335,42,20,7,0,9,89,71,16,7
336,19,51,4,1,10,97,37,81,18
337,19,75,54,3,1,14,5,51,30
338,0,10,68,3,4,74,58,43,92
339,93,74,61,7,8,49,52,70,23
340,94,78,78,9,9,40,28,48,25
341,8,43,38,7,4,82,64,87,83
342,11,64,65,6,3,42,81,76,17
343,14,84,5,1,5,83,2,87,93
344,56,79,71,6,8,0,0,52,45
345,50,46,94,2,10,44,60,21,81
346,5,13,93,6,6,23,83,61,19
347,85,71,51,10,1,22,96,49,82
348,90,31,73,0,1,38,33,77,100
349,72,81,20,7,2,43,85,46,7
350,79,57,93,9,0,37,65,71,94
351,44,97,13,9,7,90,29,79,11
352,89,94,38,2,5,94,71,59,51
353,77,65,52,10,10,84,3,8,1
354,43,54,27,8,9,3,21,0,0
355,94,97,8,0,9,22,17,94,15
356,86,25,10,3,8,16,2,31,67
357,20,25,11,0,2,30,54,75,42
358,93,48,8,0,5,30,1,90,70
359,96,69,93,1,3,37,84,23,77
360,51,95,35,4,7,50,51,15,63
361,13,7,72,8,9,14,44,1,90
362,51,66,21,1,1,51,25,3,0
363,14,54,48,0,0,49,67,35,67
364,100,82,44,9,10,5,57,72,38
365,59,40,81,7,5,47,16,96,35
366,66,77,53,2,10,82,90,41,53
367,59,36,24,8,8,82,61,96,47
368,93,75,63,7,7,81,14,39,17
369,15,21,43,7,1,83,37,20,23
370,50,65,26,1,10,17,27,72,26
371,49,34,20,4,1,30,79,92,79
372,69,60,37,6,0,59,75,37,25
373,23,58,72,1,2,14,33,96,95
374,96,22,29,10,7,48,57,31,60
375,77,57,99,0,10,52,7,51,2
376,3,24,76,0,2,97,25,94,48
377,16,15,95,10,8,40,66,40,17
378,46,68,83,2,4,95,90,93,89
379,83,62,83,7,2,86,95,100,22
380,94,49,77,1,1,30,76,13,22
381,43,49,68,10,8,47,86,32,13
382,94,38,6,4,5,16,99,73,27
383,14,82,31,4,1,10,68,34,94
384,23,84,90,9,2,90,41,28,95
385,46,78,94,5,1,26,75,40,17
386,3,53,39,9,0,21,96,64,42
387,17,88,86,2,5,59,10,55,51
388,23,48,75,2,0,93,30,85,51
389,16,33,99,7,1,54,68,32,5
390,87,59,89,10,8,58,63,72,98
391,49,67,68,3,1,97,10,65,41
392,26,100,53,5,5,64,53,34,16
393,71,57,61,10,10,32,46,89,23
394,3,80,34,5,10,93,89,15,84
395,20,71,60,2,1,21,46,12,76
396,76,48,91,10,9,39,17,13,75
397,45,13,60,10,6,55,71,28,41
398,12,3,93,9,5,19,4,0,50
399,2,62,87,9,2,88,48,4,19
400,73,73,55,9,9,22,17,88,18
401,16,53,15,2,9,32,62,14,15
402,33,12,69,0,2,39,41,69,2
403,38,26,87,10,7,92,42,20,84
404,13,99,28,0,1,61,8,1,73
405,34,67,97,0,10,64,96,62,74
406,22,73,18,5,2,13,20,34,0
407,1,54,29,8,0,30,93,73,85
408,45,17,6,7,4,85,18,10,31
409,47,59,49,6,4,13,90,94,82
410,59,80,81,6,1,84,55,15,96
411,19,82,2,9,4,52,56,5,46
412,38,72,81,6,6,29,14,57,47
413,1,41,89,3,2,16,80,57,7
414,93,88,28,5,8,52,87,11,62
415,9,45,81,7,4,31,33,31,30
416,92,92,16,3,2,93,66,6,24
417,73,47,96,1,0,89,4,91,71
418,21,18,92,7,7,97,91,77,5
419,72,59,9,7,10,18,33,36,87
420,49,64,64,7,3,88,89,87,64
421,18,1,32,9,7,6,12,51,49
422,30,86,34,2,7,34,50,30,70
423,18,30,91,6,6,71,82,75,28
424,72,95,88,0,3,90,93,34,57
425,16,16,83,1,1,80,18,28,16
426,60,3,82,1,5,51,24,30,59
427,67,82,66,8,8,60,99,27,39
428,73,0,95,2,5,0,36,58,37
429,96,10,61,9,4,30,22,13,24
430,33,100,45,6,7,10,4,50,36
431,26,9,96,4,3,79,35,65,73
432,32,64,72,3,6,18,42,20,53
433,39,94,83,10,0,68,13,43,80
434,65,43,25,6,8,2,3,12,17
435,54,37,68,2,2,99,38,95,70
436,53,8,39,5,9,3,99,61,84
437,86,100,41,2,4,99,97,21,16
438,32,16,66,3,10,40,71,34,94
439,1,35,39,1,8,34,76,32,96
440,56,65,45,9,4,80,35,86,12
441,33,45,90,6,3,6,74,16,13
442,5,90,51,6,4,86,10,88,76
443,26,10,14,10,9,57,75,79,84
444,0,21,65,8,2,37,21,76,42
445,14,2,2,8,5,59,0,34,19
446,81,53,33,3,8,13,1,72,77
447,28,83,97,4,0,91,30,98,95
448,36,98,81,1,0,54,45,61,52
449,75,43,8,6,8,16,53,65,90
450,52,97,76,5,9,33,38,49,65
451,21,17,35,3,3,89,53,35,67
452,16,14,77,8,4,31,52,20,61
453,14,27,95,8,9,89,3,61,24
454,56,14,74,8,2,13,12,49,78
455,18,41,29,3,8,95,96,26,43
456,85,93,92,5,10,5,35,67,18
457,33,90,84,5,4,77,0,81,58
458,22,37,79,7,7,86,100,55,21
459,51,54,56,4,10,95,83,11,25
460,75,45,44,8,0,49,26,14,47
461,95,52,62,2,7,100,99,77,53
462,84,52,52,4,3,66,41,8,86
463,40,31,16,3,8,99,11,40,45
464,72,87,41,1,7,63,41,82,80
465,46,34,48,5,7,94,22,0,73
466,34,100,28,3,5,70,16,26,93
467,64,97,23,9,3,52,91,56,24
468,54,13,78,2,3,51,43,21,35
469,82,78,59,0,10,14,7,51,72
470,100,21,55,5,4,74,78,71,88
471,40,60,50,5,0,40,74,99,67
472,91,69,14,5,2,47,96,86,49
473,10,98,18,7,7,10,97,50,46
474,41,89,15,5,0,84,88,4,77
475,56,4,35,0,9,54,78,16,81
476,79,70,57,2,2,61,48,42,60
477,13,88,80,4,5,61,38,100,24
478,6,74,75,10,10,13,23,91,64
479,84,63,85,1,1,0,30,85,49
480,79,43,14,5,9,47,82,37,84
481,6,85,1,10,5,98,87,97,56
482,42,49,55,2,2,49,57,73,86
483,67,17,10,10,1,84,6,48,80
484,79,49,95,10,3,19,38,37,29
485,31,52,53,8,1,32,20,37,84
486,21,77,56,4,2,86,24,38,36
487,71,73,85,10,8,29,79,63,60
488,16,53,9,2,4,2,48,100,54
489,48,32,86,7,1,13,26,77,91
490,90,54,46,2,4,2,27,80,7
491,51,48,50,8,5,96,84,91,64
492,4,58,60,9,5,35,48,9,81
493,3,29,46,4,10,44,71,12,12
494,0,55,3,7,6,52,76,79,28
495,93,5,100,5,6,20,69,77,45
496,32,47,30,5,2,2,64,65,29
497,0,69,18,3,4,75,75,49,62
498,63,38,63,7,10,14,46,48,9
499,14,45,76,5,3,61,5,51,39
500,43,25,50,3,7,96,9,33,12
501,84,38,64,10,0,71,97,53,74
502,10,72,39,8,6,59,72,36,1
503,66,39,24,7,7,4,28,27,47
504,5,30,66,4,9,21,4,99,11
505,93,59,25,4,5,99,98,5,63
506,68,1,43,10,2,83,19,67,86
507,71,79,1,8,0,76,29,20,38
508,73,68,80,4,6,56,5,85,45
509,56,90,60,9,3,98,58,49,95
510,72,48,98,0,1,47,59,71,75
511,84,45,24,9,4,13,34,63,3
512,73,50,3,8,9,79,35,52,17
513,57,39,68,4,8,83,65,52,1
514,7,61,44,4,2,24,89,1,86
515,75,39,9,6,4,57,98,51,21
516,1,57,81,4,10,20,86,89,84
517,100,33,47,2,2,72,68,67,86
518,100,18,71,6,9,4,67,12,29
519,15,50,41,6,8,43,52,56,53
520,94,9,88,8,10,94,34,39,14
521,67,100,78,5,0,51,91,97,34
522,84,68,31,5,8,6,99,2,49
523,43,63,75,5,4,93,96,67,52
524,44,11,45,7,7,18,56,23,91
525,61,46,90,0,6,9,90,55,45
526,19,46,43,8,7,48,21,70,71
527,58,55,80,3,9,28,55,63,63
528,12,20,10,1,0,94,34,26,20
529,90,97,93,4,5,32,44,89,44
530,25,80,96,1,6,86,19,26,3
531,68,48,37,8,6,46,77,63,7
532,66,23,25,5,1,98,77,85,98
533,97,34,57,5,5,43,61,47,77
534,71,30,17,9,4,15,33,53,31
535,31,81,56,3,1,44,55,11,44
536,44,27,38,6,2,64,52,82,3
537,18,94,55,1,0,1,64,20,81
538,89,33,60,1,3,92,58,8,72
539,50,97,30,1,10,57,9,74,75
540,47,63,46,10,2,46,73,87,38
541,87,26,13,10,9,20,36,46,92
542,72,93,64,8,1,11,15,9,39
543,89,44,36,0,10,97,96,51,15
544,74,28,93,1,4,88,36,3,85
545,78,14,84,4,7,17,40,27,6
546,63,93,72,10,10,1,81,82,48
547,13,24,56,6,2,98,64,58,91
548,12,71,83,7,7,12,58,58,72
549,19,17,31,6,1,32,84,14,55
550,52,38,34,2,10,89,13,53,44
551,93,14,33,6,9,18,1,15,57
552,26,11,40,4,3,53,40,82,91
553,90,2,3,5,1,45,32,81,20
554,30,2,34,8,3,16,61,14,0
555,97,41,9,0,0,41,64,29,82
556,80,7,45,2,2,58,10,91,75
557,69,54,13,5,8,41,22,77,40
558,2,98,22,0,1,0,88,94,80
559,60,58,43,6,3,69,52,91,16
560,90,37,12,2,0,35,43,48,40
561,39,6,24,8,4,16,94,32,0
562,48,28,93,0,7,23,92,43,39
563,23,93,37,4,5,13,63,29,11
564,13,71,93,10,2,58,28,56,12
565,73,9,68,9,7,73,24,62,37
566,4,39,56,10,8,52,93,84,37
567,48,9,98,1,6,7,87,26,24
568,66,28,31,5,6,52,81,36,34
569,41,56,30,9,1,57,34,94,61
570,87,54,8,8,10,14,17,29,45
571,45,2,23,10,3,51,6,43,34
572,34,19,24,4,0,33,14,82,38
573,76,98,32,6,1,86,10,81,98
574,86,40,38,0,4,27,74,82,100
575,60,64,4,2,9,77,90,53,25
576,25,96,58,9,6,24,7,98,94
577,5,29,89,4,2,100,53,22,0
578,30,47,53,2,5,3,19,91,9
579,56,12,0,5,2,28,72,94,18
580,94,68,73,4,3,57,86,58,5
581,19,30,44,3,8,90,81,5,97
582,25,65,27,9,4,46,70,5,81
583,37,74,100,10,6,7,50,23,22
584,29,73,24,10,10,18,29,59,29
585,8,40,81,0,1,91,3,63,76
586,84,90,35,5,0,58,92,32,39
587,20,30,14,9,3,36,42,32,60
588,6,42,25,4,6,39,1,12,45
589,46,52,14,8,7,87,2,39,7
590,29,82,76,6,4,26,63,13,66
591,25,1,57,1,5,62,61,42,94
592,39,57,46,9,5,18,36,52,48
593,54,18,29,3,10,0,60,70,38
594,70,15,5,6,0,93,23,37,31
595,75,75,100,8,2,31,33,28,60
596,6,50,53,3,8,22,4,2,58
597,89,45,61,3,4,46,73,7,5
598,67,16,42,6,8,4,15,8,55
599,60,68,39,6,2,58,28,37,39
600,32,30,74,8,3,91,25,51,79
601,57,71,56,4,9,77,95,82,89
602,77,13,12,5,2,14,36,29,53
603,43,74,5,6,9,8,33,92,81
604,59,91,87,10,2,27,91,49,95
605,58,61,73,10,10,74,2,87,8
606,13,9,50,3,5,74,92,12,89
607,8,5,78,2,10,91,91,88,5
608,11,98,66,9,7,42,60,19,85
609,46,69,99,5,4,8,92,25,41
610,5,56,55,3,6,37,62,76,71
611,68,96,14,6,5,68,23,38,63
612,1,50,78,10,1,30,86,88,17
613,20,69,91,3,8,81,39,3,89
614,64,2,98,2,2,61,8,29,63
615,29,68,0,10,4,33,46,18,25
616,75,13,59,8,2,38,15,10,79
617,86,25,65,5,9,58,72,30,52
618,15,85,73,6,0,70,29,55,97
619,4,98,35,4,8,51,43,92,33
620,23,9,97,1,10,50,52,27,0
621,38,71,27,4,3,25,6,4,80
622,62,30,43,1,8,27,84,4,76
623,95,28,48,2,8,22,99,75,33
624,85,74,74,7,3,12,42,90,39
625,91,64,16,1,10,87,20,69,13
626,77,69,37,10,0,93,80,10,60
627,38,82,29,4,7,60,53,80,57
628,70,0,67,5,0,20,98,30,45
629,60,5,94,5,2,81,27,56,53
630,82,53,72,2,3,88,39,6,9
631,60,30,0,4,6,49,59,23,32
632,42,19,73,6,5,41,12,6,96
633,38,9,8,9,1,31,51,12,90
634,43,41,55,7,4,76,81,45,48
635,33,82,12,2,4,62,47,70,36
636,12,37,68,0,4,85,96,67,11
637,89,40,15,2,10,65,89,70,16
638,60,85,55,9,2,97,4,34,16
639,46,4,85,2,7,93,87,3,17
640,11,24,63,9,4,13,35,65,3
641,73,26,6,8,6,45,66,29,71
642,80,0,100,5,6,65,29,13,25
643,88,43,19,9,5,99,99,73,79
644,64,15,89,2,1,23,42,80,94
645,24,9,55,1,4,78,72,91,77
646,2,76,1,2,6,0,26,33,25
647,43,99,23,3,4,56,7,71,66
648,18,55,96,0,4,81,71,58,11
649,41,87,20,1,0,95,8,10,1
650,66,44,29,10,9,21,18,42,21
651,8,93,1,3,6,100,60,71,70
652,27,52,87,6,4,7,72,91,29
653,4,62,10,3,0,43,6,51,55
654,7,52,70,5,3,36,61,2,1
655,97,58,27,9,10,36,80,61,79
656,68,70,71,2,7,7,24,92,22
657,67,79,24,8,6,14,94,72,22
658,83,96,16,2,5,50,44,16,8
659,92,35,93,2,9,53,12,91,89
660,48,31,88,1,0,4,38,36,78
661,26,81,37,4,8,74,50,11,28
662,1,62,37,5,0,91,64,23,92
663,55,6,85,9,6,36,52,65,42
664,62,79,22,2,0,69,48,53,56
665,82,27,44,6,7,25,89,64,89
666,26,72,70,5,9,26,67,30,27
667,7,4,38,7,7,49,9,21,60
668,73,16,64,7,5,19,61,88,15
669,25,70,38,6,6,69,88,27,32
670,19,10,20,10,10,83,3,2,2
671,9,37,68,8,8,22,54,67,12
672,6,97,100,10,10,21,13,92,88
673,40,52,29,3,8,51,95,83,8
674,15,26,35,10,3,89,30,17,80
675,87,79,89,7,8,63,95,23,55
676,99,98,38,3,9,16,11,69,22
677,94,47,79,8,7,70,30,16,33
678,97,94,5,0,0,62,83,87,3
679,93,65,56,6,6,67,16,23,93
680,41,8,90,4,10,52,2,57,79
681,56,41,39,7,2,66,77,29,28
682,91,37,79,8,1,32,51,17,22
683,18,54,39,3,10,73,72,9,48
684,37,5,77,3,4,42,3,7,26
685,8,28,83,4,0,85,72,30,78
686,82,73,46,9,4,33,58,89,86
687,40,60,64,5,8,98,75,99,72
688,32,6,49,5,2,48,98,83,32
689,66,55,95,5,2,45,39,42,96
690,58,36,32,3,8,77,88,25,86
691,53,2,95,9,6,25,30,13,5
692,44,95,91,0,9,35,1,70,100
693,54,59,4,5,4,39,20,92,76
694,31,55,50,4,9,62,69,49,35
695,53,71,48,2,2,93,1,84,83
696,2,87,68,1,6,11,41,65,36
697,60,66,32,0,1,74,63,47,78
