0,1,2,3,4,5,6,7,8
10,10,87,0,9,10,10,9,78
10,10,66,3,0,10,10,8,47
10,10,33,1,9,10,10,10,13
10,10,63,4,8,10,10,10,25
10,10,7,5,8,10,10,10,47
10,9,3,5,2,10,10,10,71
10,10,45,9,3,10,5,10,77
10,10,73,7,7,2,10,10,69
10,10,4,9,0,10,10,10,74
10,10,91,8,5,10,3,10,65
10,10,22,8,9,10,10,10,69
10,5,47,0,6,10,10,10,7
10,10,68,6,1,10,10,10,32
10,10,47,8,0,10,10,10,51
10,10,23,1,4,10,10,10,100
10,10,37,2,2,10,10,10,38
10,10,36,3,5,10,10,10,63
10,10,58,0,8,10,10,2,67
10,10,65,0,9,0,10,10,22
10,10,35,8,6,10,10,10,86
2,10,29,9,2,10,10,10,77
10,10,7,0,9,10,10,10,7
10,10,4,1,10,10,10,10,18
10,10,54,3,1,10,5,10,30
0,10,68,3,4,10,10,10,92
10,10,61,7,8,10,10,10,23
10,10,78,9,9,10,10,10,25
8,10,38,7,4,10,10,10,83
10,10,65,6,3,10,10,10,17
10,10,5,1,5,10,2,10,93
10,10,71,6,8,0,0,10,45
10,10,94,2,10,10,10,10,81
5,10,93,6,6,10,10,10,19
10,10,51,10,1,10,10,10,82
10,10,73,0,1,10,10,10,100
10,10,20,7,2,10,10,10,7
10,10,93,9,0,10,10,10,94
10,10,13,9,7,10,10,10,11
10,10,38,2,5,10,10,10,51
10,10,52,10,10,10,3,8,1
10,10,27,8,9,3,10,0,0
10,10,8,0,9,10,10,10,15
10,10,10,3,8,10,2,10,67
10,10,11,0,2,10,10,10,42
10,10,8,0,5,10,1,10,70
10,10,93,1,3,10,10,10,77
10,10,35,4,7,10,10,10,63
10,7,72,8,9,10,10,1,90
10,10,21,1,1,10,10,3,0
10,10,48,0,0,10,10,10,67
10,10,44,9,10,5,10,10,38
10,10,81,7,5,10,10,10,35
10,10,53,2,10,10,10,10,53
10,10,24,8,8,10,10,10,47
10,10,63,7,7,10,10,10,17
10,10,43,7,1,10,10,10,23
10,10,26,1,10,10,10,10,26
10,10,20,4,1,10,10,10,79
10,10,37,6,0,10,10,10,25
10,10,72,1,2,10,10,10,95
10,10,29,10,7,10,10,10,60
10,10,99,0,10,10,7,10,2
3,10,76,0,2,10,10,10,48
10,10,95,10,8,10,10,10,17
10,10,83,2,4,10,10,10,89
10,10,83,7,2,10,10,10,22
10,10,77,1,1,10,10,10,22
10,10,68,10,8,10,10,10,13
10,10,6,4,5,10,10,10,27
10,10,31,4,1,10,10,10,94
10,10,90,9,2,10,10,10,95
10,10,94,5,1,10,10,10,17
3,10,39,9,0,10,10,10,42
10,10,86,2,5,10,10,10,51
10,10,75,2,0,10,10,10,51
10,10,99,7,1,10,10,10,5
10,10,89,10,8,10,10,10,98
10,10,68,3,1,10,10,10,41
10,10,53,5,5,10,10,10,16
10,10,61,10,10,10,10,10,23
3,10,34,5,10,10,10,10,84
10,10,60,2,1,10,10,10,76
10,10,91,10,9,10,10,10,75
10,10,60,10,6,10,10,10,41
10,3,93,9,5,10,4,0,50
2,10,87,9,2,10,10,4,19
10,10,55,9,9,10,10,10,18
10,10,15,2,9,10,10,10,15
10,10,69,0,2,10,10,10,2
10,10,87,10,7,10,10,10,84
10,10,28,0,1,10,8,1,73
10,10,97,0,10,10,10,10,74
10,10,18,5,2,10,10,10,0
1,10,29,8,0,10,10,10,85
10,10,6,7,4,10,10,10,31
10,10,49,6,4,10,10,10,82
10,10,81,6,1,10,10,10,96
10,10,2,9,4,10,10,5,46
10,10,81,6,6,10,10,10,47
1,10,89,3,2,10,10,10,7
10,10,28,5,8,10,10,10,62
9,10,81,7,4,10,10,10,30
10,10,16,3,2,10,10,6,24
10,10,96,1,0,10,4,10,71
10,10,92,7,7,10,10,10,5
10,10,9,7,10,10,10,10,87
10,10,64,7,3,10,10,10,64
10,1,32,9,7,6,10,10,49
10,10,34,2,7,10,10,10,70
10,10,91,6,6,10,10,10,28
10,10,88,0,3,10,10,10,57
10,10,83,1,1,10,10,10,16
10,3,82,1,5,10,10,10,59
10,10,66,8,8,10,10,10,39
10,0,95,2,5,0,10,10,37
10,10,61,9,4,10,10,10,24
10,10,45,6,7,10,4,10,36
10,9,96,4,3,10,10,10,73
10,10,72,3,6,10,10,10,53
10,10,83,10,0,10,10,10,80
10,10,25,6,8,2,3,10,17
10,10,68,2,2,10,10,10,70
10,8,39,5,9,3,10,10,84
10,10,41,2,4,10,10,10,16
10,10,66,3,10,10,10,10,94
1,10,39,1,8,10,10,10,96
10,10,45,9,4,10,10,10,12
10,10,90,6,3,6,10,10,13
5,10,51,6,4,10,10,10,76
10,10,14,10,9,10,10,10,84
0,10,65,8,2,10,10,10,42
10,2,2,8,5,10,0,10,19
10,10,33,3,8,10,1,10,77
10,10,97,4,0,10,10,10,95
10,10,81,1,0,10,10,10,52
10,10,8,6,8,10,10,10,90
10,10,76,5,9,10,10,10,65
10,10,35,3,3,10,10,10,67
10,10,77,8,4,10,10,10,61
10,10,95,8,9,10,3,10,24
10,10,74,8,2,10,10,10,78
10,10,29,3,8,10,10,10,43
10,10,92,5,10,5,10,10,18
10,10,84,5,4,10,0,10,58
10,10,79,7,7,10,10,10,21
10,10,56,4,10,10,10,10,25
10,10,44,8,0,10,10,10,47
10,10,62,2,7,10,10,10,53
10,10,52,4,3,10,10,8,86
10,10,16,3,8,10,10,10,45
10,10,41,1,7,10,10,10,80
10,10,48,5,7,10,10,0,73
10,10,28,3,5,10,10,10,93
10,10,23,9,3,10,10,10,24
10,10,78,2,3,10,10,10,35
10,10,59,0,10,10,7,10,72
10,10,55,5,4,10,10,10,88
10,10,50,5,0,10,10,10,67
10,10,14,5,2,10,10,10,49
10,10,18,7,7,10,10,10,46
10,10,15,5,0,10,10,4,77
10,4,35,0,9,10,10,10,81
10,10,57,2,2,10,10,10,60
10,10,80,4,5,10,10,10,24
6,10,75,10,10,10,10,10,64
10,10,85,1,1,0,10,10,49
10,10,14,5,9,10,10,10,84
6,10,1,10,5,10,10,10,56
10,10,55,2,2,10,10,10,86
10,10,10,10,1,10,6,10,80
10,10,95,10,3,10,10,10,29
10,10,53,8,1,10,10,10,84
10,10,56,4,2,10,10,10,36
10,10,85,10,8,10,10,10,60
10,10,9,2,4,2,10,10,54
10,10,86,7,1,10,10,10,91
10,10,46,2,4,2,10,10,7
10,10,50,8,5,10,10,10,64
4,10,60,9,5,10,10,9,81
3,10,46,4,10,10,10,10,12
0,10,3,7,6,10,10,10,28
10,5,100,5,6,10,10,10,45
10,10,30,5,2,2,10,10,29
0,10,18,3,4,10,10,10,62
10,10,63,7,10,10,10,10,9
10,10,76,5,3,10,5,10,39
10,10,50,3,7,10,9,10,12
10,10,64,10,0,10,10,10,74
10,10,39,8,6,10,10,10,1
10,10,24,7,7,4,10,10,47
5,10,66,4,9,10,4,10,11
10,10,25,4,5,10,10,5,63
10,1,43,10,2,10,10,10,86
10,10,1,8,0,10,10,10,38
10,10,80,4,6,10,5,10,45
10,10,60,9,3,10,10,10,95
10,10,98,0,1,10,10,10,75
10,10,24,9,4,10,10,10,3
10,10,3,8,9,10,10,10,17
10,10,68,4,8,10,10,10,1
7,10,44,4,2,10,10,1,86
10,10,9,6,4,10,10,10,21
1,10,81,4,10,10,10,10,84
10,10,47,2,2,10,10,10,86
10,10,71,6,9,4,10,10,29
10,10,41,6,8,10,10,10,53
10,9,88,8,10,10,10,10,14
10,10,78,5,0,10,10,10,34
10,10,31,5,8,6,10,2,49
10,10,75,5,4,10,10,10,52
10,10,45,7,7,10,10,10,91
10,10,90,0,6,9,10,10,45
10,10,43,8,7,10,10,10,71
10,10,80,3,9,10,10,10,63
10,10,10,1,0,10,10,10,20
10,10,93,4,5,10,10,10,44
10,10,96,1,6,10,10,10,3
10,10,37,8,6,10,10,10,7
10,10,25,5,1,10,10,10,98
10,10,57,5,5,10,10,10,77
10,10,17,9,4,10,10,10,31
10,10,56,3,1,10,10,10,44
10,10,38,6,2,10,10,10,3
10,10,55,1,0,1,10,10,81
10,10,60,1,3,10,10,8,72
10,10,30,1,10,10,9,10,75
10,10,46,10,2,10,10,10,38
10,10,13,10,9,10,10,10,92
10,10,64,8,1,10,10,9,39
10,10,36,0,10,10,10,10,15
10,10,93,1,4,10,10,3,85
10,10,84,4,7,10,10,10,6
10,10,72,10,10,1,10,10,48
10,10,56,6,2,10,10,10,91
10,10,83,7,7,10,10,10,72
10,10,31,6,1,10,10,10,55
10,10,34,2,10,10,10,10,44
10,10,33,6,9,10,1,10,57
10,10,40,4,3,10,10,10,91
10,2,3,5,1,10,10,10,20
10,2,34,8,3,10,10,10,0
10,10,9,0,0,10,10,10,82
10,7,45,2,2,10,10,10,75
10,10,13,5,8,10,10,10,40
2,10,22,0,1,0,10,10,80
10,10,43,6,3,10,10,10,16
10,10,12,2,0,10,10,10,40
10,6,24,8,4,10,10,10,0
10,10,93,0,7,10,10,10,39
10,10,37,4,5,10,10,10,11
10,10,93,10,2,10,10,10,12
10,9,68,9,7,10,10,10,37
4,10,56,10,8,10,10,10,37
10,9,98,1,6,7,10,10,24
10,10,31,5,6,10,10,10,34
10,10,30,9,1,10,10,10,61
10,10,8,8,10,10,10,10,45
10,2,23,10,3,10,6,10,34
10,10,24,4,0,10,10,10,38
10,10,32,6,1,10,10,10,98
10,10,38,0,4,10,10,10,100
10,10,4,2,9,10,10,10,25
10,10,58,9,6,10,7,10,94
5,10,89,4,2,10,10,10,0
10,10,53,2,5,3,10,10,9
10,10,0,5,2,10,10,10,18
10,10,73,4,3,10,10,10,5
10,10,44,3,8,10,10,5,97
10,10,27,9,4,10,10,5,81
10,10,100,10,6,7,10,10,22
10,10,24,10,10,10,10,10,29
8,10,81,0,1,10,3,10,76
10,10,35,5,0,10,10,10,39
10,10,14,9,3,10,10,10,60
6,10,25,4,6,10,1,10,45
10,10,14,8,7,10,2,10,7
10,10,76,6,4,10,10,10,66
10,1,57,1,5,10,10,10,94
10,10,46,9,5,10,10,10,48
10,10,29,3,10,0,10,10,38
10,10,5,6,0,10,10,10,31
10,10,100,8,2,10,10,10,60
6,10,53,3,8,10,4,2,58
10,10,61,3,4,10,10,7,5
10,10,42,6,8,4,10,8,55
10,10,39,6,2,10,10,10,39
10,10,74,8,3,10,10,10,79
10,10,56,4,9,10,10,10,89
10,10,12,5,2,10,10,10,53
10,10,5,6,9,8,10,10,81
10,10,87,10,2,10,10,10,95
10,10,73,10,10,10,2,10,8
10,9,50,3,5,10,10,10,89
8,5,78,2,10,10,10,10,5
10,10,66,9,7,10,10,10,85
10,10,99,5,4,8,10,10,41
5,10,55,3,6,10,10,10,71
10,10,14,6,5,10,10,10,63
1,10,78,10,1,10,10,10,17
10,10,91,3,8,10,10,3,89
10,2,98,2,2,10,8,10,63
10,10,0,10,4,10,10,10,25
10,10,59,8,2,10,10,10,79
10,10,65,5,9,10,10,10,52
10,10,73,6,0,10,10,10,97
4,10,35,4,8,10,10,10,33
10,9,97,1,10,10,10,10,0
10,10,27,4,3,10,6,4,80
10,10,43,1,8,10,10,4,76
10,10,48,2,8,10,10,10,33
10,10,74,7,3,10,10,10,39
10,10,16,1,10,10,10,10,13
10,10,37,10,0,10,10,10,60
10,10,29,4,7,10,10,10,57
10,0,67,5,0,10,10,10,45
10,5,94,5,2,10,10,10,53
10,10,72,2,3,10,10,6,9
10,10,0,4,6,10,10,10,32
10,10,73,6,5,10,10,6,96
10,9,8,9,1,10,10,10,90
10,10,55,7,4,10,10,10,48
10,10,12,2,4,10,10,10,36
10,10,68,0,4,10,10,10,11
10,10,15,2,10,10,10,10,16
10,10,55,9,2,10,4,10,16
10,4,85,2,7,10,10,3,17
10,10,63,9,4,10,10,10,3
10,10,6,8,6,10,10,10,71
10,0,100,5,6,10,10,10,25
10,10,19,9,5,10,10,10,79
10,10,89,2,1,10,10,10,94
10,9,55,1,4,10,10,10,77
2,10,1,2,6,0,10,10,25
10,10,23,3,4,10,7,10,66
10,10,96,0,4,10,10,10,11
10,10,20,1,0,10,8,10,1
10,10,29,10,9,10,10,10,21
8,10,1,3,6,10,10,10,70
10,10,87,6,4,7,10,10,29
4,10,10,3,0,10,6,10,55
7,10,70,5,3,10,10,2,1
10,10,27,9,10,10,10,10,79
10,10,71,2,7,7,10,10,22
10,10,24,8,6,10,10,10,22
10,10,16,2,5,10,10,10,8
10,10,93,2,9,10,10,10,89
10,10,88,1,0,4,10,10,78
10,10,37,4,8,10,10,10,28
1,10,37,5,0,10,10,10,92
10,6,85,9,6,10,10,10,42
10,10,22,2,0,10,10,10,56
10,10,44,6,7,10,10,10,89
10,10,70,5,9,10,10,10,27
7,4,38,7,7,10,9,10,60
10,10,64,7,5,10,10,10,15
10,10,38,6,6,10,10,10,32
10,10,20,10,10,10,3,2,2
9,10,68,8,8,10,10,10,12
6,10,100,10,10,10,10,10,88
10,10,29,3,8,10,10,10,8
10,10,35,10,3,10,10,10,80
10,10,89,7,8,10,10,10,55
10,10,38,3,9,10,10,10,22
10,10,79,8,7,10,10,10,33
10,10,5,0,0,10,10,10,3
10,10,56,6,6,10,10,10,93
10,8,90,4,10,10,2,10,79
10,10,39,7,2,10,10,10,28
10,10,79,8,1,10,10,10,22
10,10,39,3,10,10,10,9,48
10,5,77,3,4,10,3,7,26
8,10,83,4,0,10,10,10,78
10,10,46,9,4,10,10,10,86
10,10,64,5,8,10,10,10,72
10,6,49,5,2,10,10,10,32
10,10,95,5,2,10,10,10,96
10,10,32,3,8,10,10,10,86
10,2,95,9,6,10,10,10,5
10,10,91,0,9,10,1,10,100
10,10,4,5,4,10,10,10,76
10,10,50,4,9,10,10,10,35
10,10,48,2,2,10,1,10,83
2,10,68,1,6,10,10,10,36
10,10,32,0,1,10,10,10,78
10,10,80,6,8,10,10,10,65
10,10,5,10,5,10,10,10,44
10,10,45,2,4,10,10,10,94
10,10,35,5,1,10,10,10,68
10,0,54,8,5,10,10,10,87
10,10,13,1,4,10,10,10,9
10,10,66,0,5,10,10,10,14
10,10,44,9,10,10,10,10,82
10,10,88,6,5,10,10,10,85
10,10,14,2,6,10,10,10,80
10,10,92,1,8,10,10,6,79
10,10,24,2,9,10,10,2,4
10,10,10,8,5,10,10,10,5
10,10,85,0,5,10,10,10,31
10,10,93,4,3,10,10,10,7
6,10,64,5,4,10,10,10,90
10,10,90,1,6,10,10,10,90
10,10,53,9,5,10,10,10,47
10,10,3,10,9,10,10,10,29
10,10,6,8,5,10,10,10,98
10,10,73,10,4,6,3,10,77
10,10,46,0,3,10,10,10,36
10,10,49,6,0,10,10,10,73
10,10,60,4,7,10,10,8,38
10,10,45,1,9,10,10,10,44
10,10,85,10,1,10,10,10,86
10,10,27,2,4,10,10,10,58
10,10,95,1,9,10,10,10,58
5,10,65,8,2,10,10,10,18
10,10,53,8,5,8,10,6,4
10,10,85,8,7,10,10,10,64
10,10,90,2,2,10,10,5,97
10,10,100,7,5,10,10,10,79
10,10,1,5,5,10,3,10,95
10,10,62,10,10,10,10,10,91
10,10,29,9,6,10,10,10,93
10,10,53,10,8,10,10,10,58
10,10,91,0,2,10,10,10,86
10,0,0,1,4,10,10,10,74
10,1,23,1,9,10,10,10,74
10,10,91,7,7,10,3,10,2
10,5,90,1,3,10,10,7,1
10,10,28,1,10,10,10,10,66
10,10,49,3,1,10,10,10,53
10,10,65,5,1,10,10,10,25
10,10,47,8,7,10,10,10,17
10,10,83,0,7,10,10,10,48
10,2,76,6,6,10,10,10,74
10,10,21,6,5,10,10,10,97
10,10,18,3,2,10,10,10,67
10,10,58,10,0,2,10,10,1
10,10,0,3,10,10,10,10,49
10,10,45,0,7,10,10,10,81
9,10,80,4,6,10,10,4,35
10,10,45,2,4,10,7,10,2
1,10,82,1,3,7,10,10,98
10,10,77,5,10,10,10,10,82
10,2,7,4,0,10,10,10,51
1,10,75,1,5,10,10,10,4
7,10,95,1,3,10,5,10,72
6,10,2,8,6,10,10,10,10
10,10,1,6,7,10,10,10,80
10,10,9,7,5,10,10,10,19
10,10,55,9,9,10,10,10,60
10,10,50,7,3,10,10,10,96
10,10,78,9,7,10,10,8,60
10,10,94,6,2,10,10,10,92
10,0,93,0,0,10,10,10,51
10,10,60,8,0,10,10,10,17
10,10,93,8,8,10,10,10,29
10,10,11,7,8,10,10,10,2
10,10,70,6,2,10,10,10,31
10,10,31,6,10,10,10,10,84
10,10,27,7,5,10,10,10,44
10,10,84,7,8,10,7,10,42
2,10,2,5,2,10,10,10,33
10,10,34,7,7,10,10,10,85
