,0,1,2,3,4,5,6,7,8,9,10,11,12,13
116,3,,,9,,1,9,8,2,10.0,,10,7,8
117,6,,1.0,4,4.0,7,2,4,7,,10.0,3,10,9
118,8,10.0,5.0,2,,6,9,9,8,2.0,,4,2,3
119,7,7.0,,2,,0,10,10,10,,,0,4,3
120,3,9.0,3.0,5,5.0,0,7,0,4,,6.0,6,8,5
121,0,3.0,,0,,8,1,2,0,,,2,3,4
122,2,,,6,8.0,5,7,2,8,4.0,,3,2,6
123,4,6.0,,6,6.0,1,0,6,5,10.0,4.0,5,10,2
124,6,,,6,,10,5,4,1,6.0,2.0,2,0,0
125,4,,,9,4.0,2,3,2,6,,,4,3,10
126,1,2.0,,9,8.0,8,4,4,1,6.0,4.0,0,8,2
127,2,3.0,,7,,0,8,8,3,4.0,4.0,6,7,2
128,0,,1.0,8,0.0,1,7,10,8,,0.0,6,2,10
129,1,1.0,7.0,10,,8,9,2,5,0.0,10.0,7,0,1
130,2,,,3,,9,10,4,0,,3.0,4,2,9
131,4,0.0,9.0,5,,0,3,0,7,,3.0,8,4,4
132,5,,,10,6.0,0,4,2,5,6.0,9.0,7,5,8
133,0,,2.0,2,,0,10,8,8,8.0,10.0,10,7,9
134,1,3.0,,5,,0,3,0,1,,,6,9,6
135,5,,2.0,5,,4,10,9,4,0.0,,6,9,9
136,8,,,1,,2,10,1,8,7.0,0.0,3,0,3
137,7,7.0,,1,,8,2,0,0,,6.0,4,0,4
138,6,,1.0,8,9.0,5,2,3,9,,,2,8,0
139,1,,,6,,4,8,3,2,7.0,,5,2,7
140,2,,9.0,6,7.0,5,7,9,5,,,9,6,0
141,9,3.0,8.0,2,,10,5,4,4,10.0,,2,9,2
142,4,,,10,,2,6,9,3,,6.0,4,1,8
143,8,,,7,8.0,6,2,6,6,2.0,9.0,10,1,8
144,9,,,0,,6,8,4,7,,,6,7,9
145,2,9.0,,2,5.0,7,1,7,0,2.0,,3,5,2
146,5,,,7,,9,3,5,4,,,7,3,3
147,5,,,8,3.0,5,4,6,7,4.0,10.0,7,1,7
148,7,10.0,6.0,8,10.0,10,8,0,5,10.0,10.0,10,2,3
149,0,7.0,,8,7.0,2,7,0,9,,2.0,2,9,2
150,7,,3.0,9,6.0,3,2,4,4,,5.0,3,0,5
151,8,7.0,,5,,8,9,1,2,10.0,,7,5,2
152,6,,8.0,0,3.0,9,5,8,4,2.0,7.0,3,7,1
153,8,,4.0,2,0.0,1,3,2,4,,,3,8,4
154,2,8.0,7.0,8,,1,6,1,8,,0.0,0,5,0
155,5,6.0,5.0,9,,7,10,7,3,0.0,7.0,7,6,4
156,10,,,1,,1,9,4,0,8.0,3.0,7,3,2
157,4,5.0,4.0,2,,10,7,0,10,4.0,0.0,1,0,0
158,8,0.0,,4,0.0,5,1,3,5,8.0,4.0,0,4,6
159,4,,,3,,5,2,7,1,6.0,,7,4,8
160,0,,,10,7.0,2,1,5,5,3.0,,5,6,3
161,1,,2.0,1,,0,9,7,7,1.0,8.0,1,6,7
162,7,,2.0,5,0.0,7,2,2,5,4.0,0.0,4,5,1
163,6,,10.0,10,,1,3,0,1,,7.0,10,3,4
164,9,8.0,,10,10.0,2,2,1,0,0.0,8.0,10,10,3
165,7,,,4,,0,8,7,9,3.0,10.0,1,6,8
166,9,,,8,,8,1,5,10,3.0,0.0,3,1,3
167,8,2.0,3.0,2,,1,5,6,4,6.0,5.0,3,6,9
168,4,4.0,4.0,9,5.0,7,8,4,1,,2.0,4,7,5
169,0,,,10,6.0,0,3,6,9,8.0,9.0,5,2,5
170,5,1.0,,10,,1,2,7,9,5.0,8.0,9,6,0
171,0,,,1,,3,5,3,0,7.0,,2,8,4
172,10,,,8,8.0,7,5,9,0,8.0,3.0,9,8,1
173,0,5.0,6.0,8,3.0,6,0,3,10,,6.0,10,2,5
174,5,1.0,,8,,4,8,4,10,,,3,8,10
175,3,,6.0,3,,1,2,4,9,10.0,,10,9,6
176,1,,,6,0.0,10,1,8,7,,,1,2,2
177,7,7.0,5.0,5,,3,0,0,9,,7.0,4,7,8
178,1,9.0,,6,3.0,2,1,8,3,,6.0,4,7,3
179,7,,4.0,2,,6,5,9,0,8.0,0.0,9,4,2
180,9,4.0,,7,,2,10,9,4,7.0,7.0,6,5,1
181,8,3.0,6.0,0,,7,8,7,7,,9.0,8,3,1
182,0,2.0,9.0,4,,4,7,5,6,6.0,9.0,1,7,5
183,7,5.0,,2,2.0,6,4,2,5,,2.0,9,6,8
184,2,2.0,2.0,4,0.0,3,6,8,0,,7.0,8,5,7
185,8,3.0,,5,,3,2,2,10,0.0,,6,1,8
186,4,5.0,10.0,1,,10,0,6,4,,10.0,10,4,0
187,5,,,0,9.0,3,2,9,9,0.0,,8,4,10
188,0,3.0,,0,6.0,2,2,8,0,6.0,2.0,2,6,1
189,10,1.0,10.0,4,,5,2,0,6,10.0,,4,7,6
190,1,,,5,,0,2,8,7,,5.0,1,7,10
191,10,6.0,,8,,8,3,2,9,,,7,7,5
192,8,,,7,10.0,8,1,10,9,3.0,,10,1,2
193,2,,8.0,10,0.0,5,0,3,6,2.0,,2,0,6
194,2,,9.0,2,,1,3,5,6,8.0,4.0,8,9,6
195,7,,,10,0.0,1,0,5,7,10.0,,1,7,7
196,3,,5.0,1,,10,2,0,7,,3.0,10,3,6
197,0,,,5,0.0,9,10,5,3,,,4,3,2
198,5,,1.0,8,9.0,7,2,6,1,6.0,1.0,0,3,10
199,10,9.0,,4,4.0,7,1,3,10,4.0,,10,1,0
200,5,8.0,,5,,7,3,4,6,,,5,3,2
201,2,1.0,,6,,6,5,1,0,,2.0,7,10,5
202,1,7.0,2.0,8,,10,5,7,4,0.0,,5,2,6
203,10,,,1,,5,6,4,2,2.0,,5,10,5
204,0,0.0,,7,,3,2,4,8,9.0,,9,0,1
205,10,7.0,3.0,6,,5,10,4,5,,9.0,8,6,10
206,0,,,9,6.0,7,1,10,8,3.0,,9,2,6
207,1,6.0,,3,,7,5,4,2,4.0,4.0,8,3,3
208,8,4.0,3.0,7,,0,8,4,2,,0.0,5,0,4
209,10,8.0,,9,1.0,9,7,7,3,3.0,3.0,4,0,1
210,6,4.0,,0,,4,7,0,1,,0.0,1,9,4
211,0,3.0,,9,,7,6,3,10,,,3,2,5
212,3,5.0,,6,10.0,1,9,10,3,3.0,,4,2,3
213,10,4.0,2.0,1,,0,3,4,9,,,9,0,0
214,6,,,6,,9,6,10,6,,,4,7,7
215,1,,2.0,8,,10,9,0,2,,0.0,6,3,10
216,1,1.0,,2,4.0,4,8,9,9,0.0,10.0,3,6,4
217,10,2.0,,5,7.0,5,0,6,7,,8.0,6,2,2
218,10,,,6,,4,9,4,4,,,2,9,9
219,0,,,4,9.0,9,6,9,0,5.0,9.0,9,9,7
220,7,10.0,,9,,8,0,0,6,1.0,1.0,0,0,8
221,8,0.0,9.0,9,8.0,8,7,4,0,,5.0,0,6,5
222,7,,4.0,10,,6,1,3,6,,,1,5,8
223,10,,,1,,4,5,1,1,,0.0,9,0,7
224,2,,,2,7.0,1,0,0,9,,,6,8,0
225,2,,,10,,0,8,4,2,,0.0,10,10,9
226,7,5.0,0.0,2,,5,5,0,0,,2.0,4,9,0
227,3,10.0,,5,,6,10,1,5,,,10,7,10
228,6,,9.0,9,5.0,2,9,5,10,,,10,2,6
229,9,,,9,,3,0,5,4,,,5,2,5
230,10,,,5,10.0,2,6,1,1,,7.0,10,2,4
231,10,,3.0,9,8.0,8,10,4,5,5.0,4.0,6,6,0
232,0,6.0,,5,,10,2,2,1,9.0,,10,10,7
233,2,4.0,,5,,7,8,3,2,4.0,6.0,9,7,0
234,5,5.0,6.0,3,,0,8,6,0,10.0,,1,2,9
235,3,10.0,,4,9.0,10,2,6,7,,1.0,5,10,6
236,7,6.0,8.0,6,4.0,0,9,1,2,,7.0,5,0,7
237,2,,5.0,0,3.0,9,0,2,9,,9.0,9,6,5
238,6,6.0,,2,8.0,0,3,5,9,,,1,9,8
239,9,4.0,0.0,7,,3,9,8,2,8.0,10.0,5,5,5
240,5,6.0,6.0,9,4.0,3,10,9,5,8.0,,4,3,4
241,3,,,4,9.0,4,7,8,6,,10.0,4,3,4
242,3,,4.0,7,,1,2,7,3,,10.0,9,7,0
243,5,5.0,4.0,7,6.0,9,2,9,4,2.0,,3,0,3
244,5,,,5,,6,7,4,5,3.0,3.0,8,6,4
245,6,,6.0,9,,6,5,0,7,,1.0,6,2,5
246,3,,,1,10.0,1,10,3,3,,,5,7,1
247,0,,1.0,0,,6,8,9,4,,8.0,7,5,3
248,8,,,0,8.0,5,1,8,1,5.0,,3,10,8
249,4,8.0,,8,3.0,9,4,10,3,,3.0,7,9,3
250,0,6.0,2.0,7,5.0,7,7,8,4,3.0,3.0,1,5,9
251,2,,4.0,5,2.0,1,5,0,3,4.0,4.0,5,7,5
252,6,,,4,,10,7,6,9,,,1,5,0
253,0,,1.0,0,,3,0,8,7,7.0,10.0,0,5,1
254,9,2.0,,6,9.0,3,10,1,1,10.0,,1,6,6
255,7,,,9,2.0,8,0,10,7,,,2,0,1
256,1,2.0,,5,3.0,3,3,5,10,,0.0,4,3,5
257,1,2.0,5.0,6,,3,10,7,2,,4.0,1,0,9
258,7,5.0,,3,1.0,5,2,1,5,7.0,2.0,6,7,10
259,1,4.0,,7,9.0,10,2,2,10,10.0,,6,2,3
260,7,,,2,10.0,4,2,2,2,,2.0,8,8,3
261,1,1.0,,10,9.0,6,0,10,2,3.0,,9,3,0
262,8,,10.0,4,,8,7,0,0,7.0,0.0,8,4,8
263,4,,,3,0.0,2,10,5,6,,8.0,6,8,4
264,4,,,3,9.0,5,8,10,7,2.0,0.0,9,8,3
265,1,,0.0,3,,2,0,10,1,5.0,,0,7,7
266,7,1.0,1.0,0,,6,4,2,5,,,7,10,7
267,9,,,9,,1,9,6,4,,3.0,5,9,1
268,1,,,8,5.0,6,5,9,1,,2.0,5,2,10
269,1,5.0,10.0,4,2.0,0,0,10,3,,1.0,0,9,2
270,4,,6.0,0,6.0,5,7,8,0,2.0,,8,2,1
271,10,6.0,6.0,1,3.0,6,1,1,6,2.0,,1,4,7
272,3,,5.0,7,,1,4,0,3,1.0,3.0,5,4,7
273,9,8.0,,2,,7,2,9,9,,1.0,3,1,5
274,4,10.0,5.0,0,4.0,1,5,10,3,8.0,3.0,10,4,8
275,2,3.0,,10,8.0,7,5,9,4,9.0,,1,1,1
276,7,,1.0,1,,10,5,10,6,,,2,7,0
277,2,,,7,,1,2,5,4,,8.0,8,7,2
278,0,,2.0,2,2.0,6,2,2,2,,6.0,1,5,8
279,6,0.0,5.0,0,,7,0,10,9,3.0,,6,4,8
280,6,,,4,4.0,9,0,7,3,,,2,8,1
281,3,8.0,,9,9.0,2,10,10,8,5.0,,7,9,9
282,0,,1.0,7,8.0,9,1,4,6,8.0,9.0,3,5,10
283,10,,6.0,8,7.0,9,6,6,2,,5.0,2,5,10
284,0,,7.0,9,,4,9,0,7,0.0,,7,3,10
285,10,,,6,4.0,3,4,2,8,,,10,4,6
286,2,,6.0,9,,6,5,2,5,,5.0,10,5,0
287,10,,,6,,3,5,2,0,3.0,0.0,6,2,7
288,9,,,2,3.0,6,0,1,8,,7.0,9,8,3
289,6,,6.0,0,,3,9,10,6,,,7,7,4
290,4,,,6,,9,8,1,10,,0.0,2,4,8
291,0,2.0,,2,,2,8,7,6,,,2,0,9
292,1,2.0,9.0,7,8.0,3,3,4,5,,,0,1,6
293,8,,,1,7.0,0,0,2,9,1.0,,0,1,6
294,6,2.0,,7,,4,5,1,1,,5.0,5,1,2
295,5,,1.0,6,3.0,10,1,9,1,0.0,,10,9,10
296,10,10.0,6.0,5,,5,4,6,8,6.0,2.0,0,7,9
297,6,10.0,,8,,1,8,3,6,,0.0,8,6,1
298,4,6.0,,9,,10,7,3,2,2.0,,4,1,0
299,9,,,0,,9,9,7,7,,8.0,2,6,2
300,8,,2.0,6,3.0,0,6,8,8,7.0,9.0,9,9,4
301,7,,7.0,0,,0,10,4,8,,,8,1,5
302,1,,3.0,8,4.0,9,2,0,3,,1.0,2,10,9
303,3,,9.0,10,,1,9,4,1,,,0,2,1
304,3,,1.0,8,,0,10,7,2,,,3,9,10
305,6,4.0,5.0,4,,2,5,3,5,1.0,,7,2,0
306,4,,,8,4.0,2,9,8,1,3.0,,1,5,7
307,1,1.0,5.0,1,6.0,9,9,4,4,,10.0,3,9,3
308,7,,2.0,3,,9,10,2,6,9.0,4.0,10,10,5
309,10,,,6,1.0,6,5,1,9,,9.0,8,9,5
310,2,9.0,,1,7.0,1,5,8,0,,4.0,4,0,2
311,10,4.0,5.0,2,6.0,8,7,9,4,,,1,1,0
312,5,9.0,,4,,7,5,8,1,7.0,,2,2,1
313,0,0.0,4.0,9,0.0,10,2,3,6,,,1,5,9
314,0,,10.0,3,,10,3,6,9,2.0,,0,9,10
315,7,,,5,7.0,10,6,6,9,8.0,6.0,9,0,6
316,8,1.0,,9,,1,4,10,1,3.0,4.0,2,10,8
317,7,6.0,4.0,9,0.0,1,4,6,0,,2.0,3,5,2
318,5,5.0,0.0,2,5.0,10,5,10,3,,5.0,6,0,1
319,5,,,1,9.0,10,10,9,4,,1.0,0,8,3
320,6,1.0,,6,0.0,0,5,5,8,6.0,,5,2,10
321,4,,2.0,10,1.0,8,8,3,5,,,2,3,2
322,3,10.0,7.0,1,,3,9,6,2,8.0,0.0,8,10,4
323,2,,1.0,8,4.0,1,2,2,1,,5.0,2,1,4
324,10,0.0,4.0,2,,9,7,9,7,9.0,4.0,2,5,3
325,10,,,4,2.0,4,1,4,2,7.0,4.0,7,8,8
326,3,,,5,7.0,5,3,1,1,6.0,,8,1,9
327,6,,,9,6.0,9,2,2,4,,4.0,8,5,10
328,4,8.0,9.0,1,,0,0,10,4,,,6,7,8
329,5,,,0,4.0,2,3,0,9,,9.0,5,9,5
330,8,0.0,1.0,0,,9,1,3,4,,5.0,2,2,9
331,3,2.0,,4,,10,8,4,10,,,9,1,4
332,10,,5.0,0,,9,0,1,6,6.0,,7,8,4
333,0,2.0,4.0,5,,7,4,10,8,4.0,,3,10,3
334,8,0.0,10.0,5,6.0,9,4,7,8,,,3,9,5
335,0,,,10,1.0,10,10,6,9,,9.0,1,1,4
336,6,,1.0,6,,3,7,8,6,,,5,9,3
337,2,,0.0,1,10.0,10,1,7,3,,,10,7,2
338,1,7.0,,6,8.0,1,10,9,6,,2.0,1,6,3
339,10,,1.0,0,0.0,0,5,7,1,4.0,8.0,3,10,1
340,0,9.0,4.0,10,,0,4,3,6,,,4,10,2
341,4,3.0,7.0,10,4.0,6,5,6,4,6.0,2.0,0,3,7
342,6,6.0,10.0,8,10.0,5,10,4,2,,9.0,4,1,5
343,4,,1.0,8,,5,2,7,0,,4.0,4,7,8
344,1,0.0,,4,8.0,3,2,10,3,4.0,7.0,6,6,8
345,3,3.0,,2,,0,4,0,3,9.0,5.0,7,3,6
346,2,,6.0,2,7.0,10,0,3,7,2.0,,6,5,0
347,8,,,8,,3,1,4,6,,1.0,5,7,5
348,6,,0.0,1,,10,10,5,8,,,8,8,8
349,10,,10.0,10,2.0,3,7,4,10,,,3,4,6
350,5,,9.0,1,8.0,5,9,5,3,2.0,,1,7,0
351,4,10.0,4.0,3,9.0,3,6,8,9,,,4,1,5
352,2,4.0,,7,10.0,5,1,1,9,,,5,2,7
353,6,2.0,,6,,4,8,7,6,,3.0,1,0,5
354,8,4.0,,9,10.0,4,3,4,1,,3.0,8,7,2
355,3,,,3,4.0,9,1,6,3,8.0,4.0,9,2,9
356,8,6.0,,9,4.0,0,3,8,1,7.0,6.0,10,8,1
357,9,1.0,7.0,2,,6,2,1,1,,,2,5,4
358,10,,,3,1.0,4,0,7,4,10.0,,2,8,2
359,10,,10.0,2,,1,5,8,6,,2.0,3,0,0
360,8,,10.0,10,,2,10,2,4,4.0,,10,3,9
361,5,,5.0,7,4.0,7,4,2,1,2.0,,9,4,9
362,7,,0.0,8,2.0,9,3,1,3,9.0,,6,2,9
363,7,,,9,,0,3,10,5,9.0,,10,4,0
364,8,,,2,8.0,9,3,3,10,9.0,9.0,3,2,3
365,0,0.0,5.0,0,,4,8,8,7,,10.0,2,0,10
366,8,4.0,,2,,4,1,1,4,,4.0,3,5,9
367,2,,,3,,5,5,3,1,,,0,4,2
368,0,,,6,,7,9,1,10,10.0,10.0,10,5,0
369,0,,7.0,1,0.0,3,5,7,10,4.0,,10,4,6
370,0,,2.0,2,0.0,5,9,9,9,,,8,8,8
371,9,,,10,0.0,9,4,10,7,,,2,4,3
372,4,,,7,,1,9,1,8,,9.0,8,10,9
373,1,,5.0,8,,2,2,4,2,,8.0,3,1,8
374,6,1.0,,1,9.0,5,6,8,4,1.0,0.0,8,0,3
375,10,3.0,6.0,6,,8,5,7,0,5.0,0.0,2,3,1
376,6,1.0,6.0,1,2.0,1,10,7,7,,,1,7,7
377,4,,9.0,4,,2,4,5,8,8.0,,1,3,10
378,8,2.0,10.0,9,,10,4,8,1,4.0,10.0,6,6,7
379,0,6.0,9.0,8,1.0,5,9,1,10,3.0,3.0,3,0,5
380,1,6.0,,0,9.0,5,5,7,1,6.0,,9,3,3
381,10,,0.0,1,,5,2,0,2,,,0,6,2
382,10,,9.0,6,,10,0,5,7,,,10,9,9
383,6,,,10,9.0,7,3,7,4,8.0,0.0,5,2,5
384,10,7.0,,8,8.0,5,8,4,3,,4.0,9,3,7
385,8,,,2,,7,6,0,2,5.0,,9,0,6
386,7,9.0,,9,,0,6,0,5,2.0,,9,4,1
387,4,2.0,0.0,3,,1,2,10,6,9.0,7.0,6,9,8
388,0,,,8,,8,7,8,2,,,6,0,1
389,6,6.0,,3,,5,4,1,2,,,7,9,0
390,1,9.0,,1,1.0,7,4,9,10,0.0,8.0,10,4,2
391,5,4.0,3.0,2,,10,10,8,6,5.0,4.0,7,1,2
392,2,0.0,,1,8.0,2,7,10,5,6.0,5.0,1,2,8
393,0,,,2,,4,8,4,4,,6.0,10,6,1
394,0,,0.0,0,10.0,4,5,5,10,8.0,2.0,10,5,6
395,7,6.0,,4,1.0,4,7,2,0,3.0,,1,0,6
396,8,0.0,9.0,10,,7,9,6,10,0.0,0.0,9,9,7
397,2,,8.0,10,1.0,2,1,8,6,,,1,9,2
398,3,9.0,7.0,9,8.0,1,9,3,6,8.0,,1,2,1
399,0,,,3,,7,10,7,1,,6.0,4,8,3
400,5,4.0,,7,3.0,7,7,2,7,4.0,,2,0,8
401,8,,,6,0.0,5,9,0,2,,,7,10,9
402,8,,6.0,6,7.0,1,4,6,4,4.0,,7,6,10
403,6,,2.0,8,0.0,1,2,2,3,,,0,0,7
404,6,,10.0,5,,6,4,7,0,,,8,9,5
405,2,,,4,8.0,5,5,8,4,0.0,0.0,6,7,7
406,6,,,8,0.0,3,9,0,3,7.0,,2,9,2
407,2,0.0,1.0,4,,3,10,1,9,10.0,3.0,1,0,1
408,10,10.0,,9,0.0,4,3,1,0,2.0,6.0,9,3,3
409,8,6.0,10.0,0,4.0,5,0,3,10,,,3,2,4
410,6,6.0,0.0,7,6.0,8,10,0,9,,,5,3,8
411,10,,,10,,6,5,6,3,2.0,7.0,0,5,6
412,3,,,0,,8,8,2,9,,,1,9,8
413,3,,,7,,5,8,1,6,,10.0,3,4,0
414,8,8.0,9.0,10,,5,8,8,4,5.0,,2,9,0
415,1,,,10,,5,7,2,5,,,3,9,10
416,1,3.0,1.0,7,7.0,1,3,2,6,,,4,4,3
417,8,,,6,0.0,7,5,8,0,10.0,9.0,8,8,8
418,1,9.0,,5,,7,8,10,5,7.0,,1,10,7
419,6,1.0,2.0,4,,2,8,6,0,,,8,8,10
420,7,,3.0,6,,0,4,1,6,,,7,1,9
421,0,3.0,5.0,4,,1,0,8,3,,1.0,0,7,3
422,4,,4.0,1,,6,3,9,2,,,1,4,10
423,6,2.0,3.0,2,4.0,2,6,9,8,,,2,4,2
424,7,7.0,1.0,10,2.0,3,7,1,5,6.0,1.0,4,3,6
425,4,,,1,5.0,7,8,8,3,,,8,10,4
426,6,7.0,3.0,6,,5,6,0,5,,1.0,1,4,4
427,0,2.0,5.0,1,,10,2,0,5,10.0,,9,4,1
428,6,9.0,,10,8.0,8,10,3,2,8.0,,5,0,9
