,0,1,2,3,4,5,6,7,8,9,10,11,12,13
76,7,2,7,5,7,6,2,4,6,10,0,9,2,2
77,3,10,6,6,9,4,8,10,5,3,8,2,10,1
78,6,0,4,1,5,6,0,0,9,2,1,5,6,4
79,3,0,1,3,10,10,4,5,10,2,0,0,5,3
80,7,5,4,1,5,8,8,10,0,5,6,3,9,5
81,5,3,4,6,8,2,4,9,0,0,7,4,3,3
82,0,3,4,1,1,0,7,9,10,8,5,4,4,7
83,4,5,4,0,1,7,3,9,2,6,8,3,7,1
84,10,1,8,5,6,8,4,4,1,7,7,10,9,7
85,4,10,3,0,10,4,8,1,3,6,1,1,5,1
86,1,9,5,6,6,0,5,5,5,7,0,2,4,0
87,10,10,7,4,10,5,6,10,9,5,0,0,8,8
88,10,0,5,8,1,3,9,1,6,1,2,6,8,7
89,1,1,1,2,8,10,4,10,6,4,4,8,6,6
90,8,9,5,2,2,3,10,6,9,9,6,5,4,0
91,0,8,2,4,6,0,10,7,7,3,8,5,6,2
92,10,5,2,10,5,1,2,1,1,8,7,2,5,4
93,9,9,7,0,3,8,0,2,9,7,8,10,10,7
94,7,5,8,3,4,10,7,5,9,9,7,3,0,7
95,4,1,2,10,0,9,9,9,0,2,10,5,5,8
96,3,6,6,3,0,6,9,0,2,10,3,6,5,10
97,9,7,9,6,7,9,10,6,1,10,0,8,3,8
98,7,1,5,7,9,0,1,1,0,8,8,6,1,7
99,3,6,4,4,1,5,1,7,0,3,2,0,3,3
100,9,7,9,2,9,8,1,1,0,7,9,9,0,7
101,2,2,5,4,4,9,10,10,10,6,5,5,0,9
102,4,6,0,3,4,6,10,8,7,2,2,6,5,7
103,9,6,1,3,4,6,10,8,8,0,1,5,1,3
104,9,6,10,8,0,5,3,8,9,9,5,4,5,8
105,0,0,0,6,2,0,8,1,3,0,10,4,1,0
106,7,4,5,7,10,6,2,1,1,5,3,6,0,0
107,10,8,4,3,1,0,8,3,8,6,8,3,7,0
108,8,0,5,7,7,3,3,10,1,7,5,5,1,8
109,2,8,1,1,0,4,4,10,8,9,7,9,5,5
110,2,5,5,2,0,9,4,7,9,9,4,2,4,8
111,1,7,10,3,0,2,7,3,1,8,6,2,5,10
112,1,2,0,9,10,7,10,4,4,6,9,6,9,9
113,9,7,9,3,5,1,8,7,10,1,2,9,9,2
114,6,3,1,5,9,0,8,5,5,1,4,8,7,0
115,3,8,10,4,1,0,1,8,6,0,6,7,2,5
116,7,0,4,1,9,10,4,6,3,10,2,1,10,5
117,2,4,5,10,1,6,3,0,5,1,4,9,1,0
118,7,3,0,6,2,2,5,4,10,0,2,10,1,9
119,0,2,10,6,6,7,5,3,2,0,5,7,8,6
120,2,1,10,0,3,8,4,2,7,0,6,4,9,7
121,7,0,0,2,2,9,10,6,2,8,5,4,9,3
122,3,2,2,6,4,4,9,10,5,5,5,2,7,4
123,10,4,2,10,4,0,6,2,0,3,0,3,9,9
124,5,8,1,1,1,1,7,5,4,5,2,7,1,7
125,5,7,1,7,7,9,2,0,4,1,6,6,0,1
126,5,8,1,9,6,7,9,3,7,8,9,8,1,2
127,9,8,5,8,3,8,7,0,10,10,5,0,2,6
128,0,9,5,0,5,9,6,4,3,1,8,5,3,0
129,8,4,7,9,3,8,2,10,2,8,8,5,3,4
130,5,2,1,8,2,2,4,7,0,0,6,5,3,7
131,2,3,7,2,1,7,8,6,0,1,3,10,8,0
132,5,6,10,6,8,4,6,10,0,4,5,1,5,3
133,4,10,2,0,8,6,4,6,1,9,2,5,8,6
134,4,8,5,7,6,3,4,4,0,1,6,3,1,1
135,3,3,2,8,9,5,4,2,2,7,1,7,6,2
136,6,7,1,0,3,4,4,6,1,10,8,4,3,7
137,1,3,1,8,2,4,9,1,0,2,2,5,7,9
138,5,1,2,4,10,4,2,6,9,10,3,3,6,3
139,10,9,8,5,7,2,5,7,0,2,8,7,1,5
140,6,7,2,2,7,2,5,10,2,4,0,0,2,6
141,6,9,5,1,5,7,8,1,6,4,8,2,8,7
142,8,1,2,0,7,2,3,7,8,2,7,1,1,8
143,5,9,8,9,8,10,7,0,9,1,10,2,2,4
144,1,4,8,10,1,9,10,1,8,7,8,4,8,5
145,0,3,6,7,1,5,2,1,7,2,5,9,4,8
146,9,4,0,10,7,0,8,3,8,7,9,6,6,9
147,1,7,8,6,2,9,6,9,0,5,3,3,4,8
148,8,1,4,4,2,7,0,10,0,3,2,8,5,7
149,5,8,10,9,2,5,2,10,3,5,9,3,1,1
150,8,8,10,8,1,3,1,3,8,0,9,5,3,9
151,2,7,4,7,5,5,3,7,8,9,6,5,2,5
152,2,3,2,4,6,3,8,10,4,7,0,5,4,1
153,9,2,9,8,9,5,4,4,7,4,7,10,9,7
154,7,6,4,1,10,8,5,9,8,0,9,3,2,10
155,2,8,2,4,9,2,4,3,9,2,7,3,6,4
156,3,5,10,8,2,0,10,7,5,8,1,7,5,5
157,1,5,9,5,5,3,10,4,5,7,1,9,5,3
158,1,5,7,6,7,2,6,0,4,6,7,4,8,8
159,5,10,3,3,1,0,7,0,3,9,3,3,1,9
160,4,1,4,1,3,1,5,9,7,3,6,2,5,10
161,2,4,5,5,0,5,6,4,0,5,5,3,8,9
162,10,7,4,3,10,4,4,4,9,4,4,1,6,1
163,0,2,9,8,10,1,9,10,5,4,0,8,4,4
164,6,9,6,2,1,6,1,2,2,6,1,4,3,8
165,4,6,0,4,4,8,7,7,2,9,10,10,1,3
166,4,8,1,5,9,2,1,6,10,0,4,1,0,6
167,4,5,5,4,7,2,0,8,10,2,7,3,9,6
168,6,5,1,5,1,8,0,6,1,7,7,7,2,0
169,9,10,8,7,7,3,3,9,8,2,0,7,3,3
170,0,4,6,8,3,7,5,3,5,7,10,3,2,5
171,3,8,4,1,3,8,8,2,2,8,2,4,3,4
172,10,10,1,6,2,6,3,1,2,0,8,4,7,9
173,1,4,10,10,10,9,10,1,3,6,3,5,5,4
174,9,8,1,2,2,9,3,7,2,7,10,5,0,9
175,4,0,1,5,5,6,2,0,1,3,10,10,10,7
176,5,5,5,7,4,4,6,9,6,10,4,1,9,4
177,6,0,4,1,9,7,0,4,8,7,2,5,0,9
178,5,2,2,9,0,3,1,7,0,2,6,1,4,2
179,5,7,6,6,2,10,2,1,0,3,5,3,4,2
180,5,9,4,8,3,4,4,0,7,4,7,4,5,8
181,10,3,7,8,8,2,0,2,10,5,10,6,9,2
182,2,7,10,2,8,7,10,0,4,9,8,6,5,2
183,4,9,5,6,10,4,7,7,5,9,2,6,9,7
184,0,9,8,9,7,7,9,3,2,3,10,8,9,4
185,8,10,5,4,7,9,9,2,0,10,8,10,10,9
186,8,2,5,10,7,0,2,10,2,6,3,3,6,7
187,3,5,5,5,6,2,2,3,1,0,9,9,10,3
188,7,1,2,7,9,2,4,7,6,8,8,3,3,8
189,10,6,5,8,7,5,9,10,3,10,10,1,10,3
190,8,1,3,9,5,5,6,10,1,4,7,8,7,0
191,7,1,8,1,0,2,7,1,5,0,6,1,7,6
192,2,3,9,6,1,0,4,3,7,2,3,5,4,3
193,7,4,2,9,10,0,6,7,8,6,10,3,8,3
194,9,6,8,0,9,2,4,2,2,5,3,5,4,3
195,9,0,9,1,1,5,7,5,5,9,3,8,8,10
196,0,5,6,10,3,3,1,6,8,10,7,3,6,6
197,4,8,2,7,1,3,3,8,9,1,8,0,8,10
198,3,7,3,0,9,10,1,6,9,7,6,8,6,10
199,9,8,6,9,1,4,0,8,5,3,8,8,4,5
200,3,2,5,7,4,6,1,7,8,6,6,3,9,4
201,3,6,5,6,6,0,8,7,6,7,2,4,10,4
202,10,4,9,5,1,0,10,9,9,1,5,8,1,1
203,9,9,8,5,8,8,4,5,2,4,10,6,4,4
204,0,5,4,10,6,6,10,5,10,8,7,4,6,9
205,5,2,0,3,8,4,5,6,10,6,4,4,1,5
206,10,10,3,5,6,10,5,7,10,1,1,1,7,1
207,0,9,9,9,6,2,9,10,0,10,4,0,2,3
208,6,7,0,5,3,1,10,3,0,2,4,6,1,6
209,4,9,4,5,9,5,9,0,5,5,2,2,1,5
210,10,6,9,0,1,2,9,3,0,8,4,2,1,8
211,1,5,2,7,4,3,6,1,5,9,8,6,9,7
212,5,5,2,9,4,4,5,7,1,2,1,10,1,8
213,8,1,3,7,1,6,9,9,10,0,6,1,4,3
214,3,3,10,4,10,4,0,4,0,0,4,9,2,10
215,0,8,8,2,2,3,0,2,8,10,0,1,0,4
216,8,5,0,4,5,3,7,9,9,5,7,0,0,9
217,6,3,3,1,7,3,4,2,8,2,5,4,8,4
218,2,7,5,5,3,7,8,6,4,5,7,5,8,6
219,10,3,7,4,4,7,8,2,10,7,10,0,9,1
220,4,7,8,1,7,7,6,4,10,2,7,3,4,8
221,0,6,4,4,3,10,10,10,4,9,5,2,8,4
222,8,4,2,1,10,0,9,9,0,4,6,8,8,7
223,2,1,7,2,2,3,7,3,6,2,8,5,5,3
224,3,7,7,4,10,6,0,3,4,4,10,4,2,8
225,1,4,8,7,5,3,9,5,4,0,9,5,5,0
226,6,1,5,10,3,10,4,8,7,9,7,5,0,9
227,2,2,2,4,10,1,7,8,8,10,9,4,2,1
228,2,7,1,3,9,3,7,6,7,4,1,1,5,9
229,1,10,10,10,9,0,10,0,10,10,5,4,4,5
230,10,8,9,8,5,9,6,2,5,3,4,5,1,0
231,5,1,5,5,8,8,2,0,7,10,9,7,4,1
232,4,9,8,7,5,4,8,9,1,8,10,5,2,6
233,0,1,7,5,10,9,2,9,4,1,0,6,7,0
234,2,3,0,2,9,1,10,9,1,8,7,4,10,5
235,4,10,9,10,8,8,3,6,4,10,9,9,3,0
236,9,5,1,0,5,7,6,1,4,2,2,3,2,1
237,1,2,4,7,7,9,9,1,10,1,5,8,9,1
238,5,8,4,5,5,1,8,9,8,10,9,5,6,0
239,3,2,2,7,10,9,6,0,9,3,10,4,3,0
240,4,0,4,10,5,1,7,1,6,10,6,7,10,9
241,9,2,0,8,2,0,0,3,3,10,6,2,9,5
242,2,6,6,4,6,9,6,8,1,3,0,3,7,2
243,1,9,10,8,10,6,0,1,2,5,8,2,3,3
244,9,10,4,7,9,2,10,4,1,6,4,3,1,3
245,2,0,10,9,6,10,6,0,2,8,3,4,7,7
246,4,0,5,3,4,9,3,10,7,5,4,3,0,4
247,8,10,3,5,2,6,2,6,7,0,8,9,1,1
248,7,6,0,6,4,8,4,5,4,10,6,2,0,7
249,10,7,6,7,2,8,6,10,5,2,1,2,10,1
250,8,7,10,5,8,8,10,2,6,8,3,4,10,3
251,6,10,2,8,6,9,8,8,8,9,0,1,9,9
252,3,2,4,7,6,1,4,0,6,9,2,0,1,6
253,7,6,10,7,6,4,4,4,1,6,6,10,10,1
254,3,1,7,2,9,0,8,9,10,3,6,4,7,9
255,7,9,4,5,2,1,2,1,3,7,1,9,4,2
256,8,9,2,0,4,0,10,7,10,7,6,6,9,7
257,6,8,0,4,9,1,0,0,6,5,2,7,6,3
258,3,0,1,0,8,8,9,3,3,8,3,8,4,4
259,1,1,8,6,6,3,5,6,5,10,4,4,5,8
260,0,4,4,2,4,1,2,2,1,5,5,1,7,6
261,6,2,2,6,6,5,9,3,3,6,9,0,7,3
262,3,6,0,2,7,6,10,5,5,9,5,2,2,0
263,4,6,2,2,8,7,8,1,5,6,1,7,5,1
264,2,0,0,6,3,3,10,8,3,0,9,9,2,3
265,4,5,3,1,9,7,8,9,5,5,1,2,6,1
266,9,9,3,0,8,1,4,7,7,10,4,6,4,3
267,6,6,4,10,5,1,8,10,2,7,5,4,3,9
268,10,8,4,4,5,8,10,0,9,3,10,7,0,1
269,5,5,7,6,10,1,5,6,5,2,5,7,4,8
270,0,5,7,0,5,8,0,4,1,6,9,1,2,1
271,8,6,10,4,6,3,10,4,10,7,8,6,1,0
272,10,3,4,4,10,9,5,3,10,7,5,2,0,6
273,3,1,10,7,5,5,7,10,2,6,1,2,2,6
274,2,1,3,9,1,9,2,5,10,8,4,9,3,3
275,6,6,2,6,4,5,7,3,1,1,3,0,10,7
276,2,1,5,6,9,8,8,3,1,6,3,9,2,3
277,4,1,2,4,10,4,7,2,6,7,9,10,2,0
278,6,0,9,2,4,10,2,2,8,6,9,6,10,0
279,2,3,1,1,5,4,10,5,8,2,6,8,9,5
280,9,7,7,0,1,7,4,3,9,10,10,2,4,0
281,9,4,8,1,2,3,10,7,2,5,10,1,6,1
282,4,10,6,8,4,8,4,6,9,3,7,9,3,4
283,7,2,9,8,2,9,0,10,5,5,10,10,5,3
284,10,2,3,6,5,2,2,10,3,0,10,2,9,9
285,8,3,8,8,10,0,8,1,10,2,1,5,8,1
286,5,10,3,4,8,1,1,1,4,6,5,3,7,6
287,9,5,8,1,5,4,9,9,5,10,8,4,9,7
288,3,6,1,4,10,1,4,10,5,9,5,4,7,9
289,2,1,7,5,9,7,1,10,2,1,10,8,10,6
290,2,1,8,1,1,5,4,9,8,10,6,4,9,2
291,1,2,5,4,3,6,9,6,4,9,8,2,6,2
292,8,6,5,2,9,10,7,3,10,6,3,2,4,10
293,6,4,6,6,3,7,2,8,9,0,4,3,10,2
294,9,9,0,2,7,0,4,3,0,6,6,0,7,3
295,4,3,9,1,10,7,5,5,9,4,6,5,6,10
296,6,2,1,7,9,5,7,9,8,10,3,5,1,1
297,6,9,10,3,4,6,5,6,8,1,10,9,10,1
298,10,9,7,5,10,4,10,4,8,1,0,8,4,5
299,2,8,9,10,1,8,0,5,1,6,2,7,2,3
300,9,7,2,10,10,8,5,6,1,2,2,10,7,0
301,8,5,2,1,10,3,5,6,2,6,2,8,7,10
302,3,2,5,8,6,9,1,4,5,8,5,0,4,9
303,8,6,0,1,9,1,5,4,6,1,2,9,7,2
304,9,2,1,10,5,2,9,3,3,6,9,9,0,3
305,6,5,10,4,7,10,7,1,8,10,10,9,6,1
306,0,5,8,4,0,8,2,6,6,7,10,9,2,10
307,4,4,9,8,3,1,8,3,3,10,10,10,2,4
308,5,5,4,2,10,7,0,2,4,8,2,0,3,0
309,10,8,5,4,0,9,10,10,2,9,6,5,0,9
310,1,3,5,6,0,1,0,6,4,1,5,9,0,9
311,4,5,1,4,0,1,9,9,6,0,8,7,7,0
312,9,3,10,1,1,0,6,8,0,4,2,9,10,4
313,2,8,4,4,8,7,9,8,8,4,5,7,0,10
314,1,9,7,2,0,8,3,4,9,10,5,4,6,6
315,10,6,6,1,8,8,10,7,1,2,0,2,7,7
316,0,6,9,1,8,0,2,6,6,6,2,2,10,4
317,3,7,1,10,8,3,3,4,5,10,2,7,4,0
318,9,5,10,0,3,4,9,6,10,10,5,6,1,9
319,4,4,7,8,6,10,2,7,5,2,4,5,3,3
320,10,3,4,9,8,10,5,10,10,8,9,3,10,1
321,4,4,4,0,2,1,3,3,1,4,1,5,2,10
322,10,9,9,5,8,0,3,5,3,0,3,0,1,7
323,10,0,7,9,5,4,6,2,8,7,3,3,5,6
324,3,1,1,0,7,0,10,6,4,2,3,8,5,6
325,5,7,8,9,7,8,8,6,1,5,2,5,9,1
326,4,9,7,1,6,10,1,0,7,9,4,6,1,0
327,10,7,3,4,10,5,0,10,9,6,8,6,10,7
328,3,2,1,9,10,5,10,1,2,3,8,4,8,9
329,8,9,9,0,6,0,5,1,9,6,6,2,8,2
330,9,5,9,8,1,4,3,9,10,5,0,10,9,6
331,2,7,2,6,5,4,0,1,9,1,2,8,5,1
332,7,7,1,5,0,8,1,5,2,8,1,3,2,2
333,1,4,1,1,8,4,9,10,3,0,10,10,1,8
334,2,6,8,7,9,0,8,8,2,2,0,10,5,1
335,4,3,7,3,0,6,3,5,0,6,4,10,3,5
336,4,1,3,9,0,5,2,0,6,4,9,2,9,1
337,8,9,5,3,6,10,10,6,7,10,0,5,4,4
338,0,8,10,0,4,5,10,5,0,4,4,5,3,9
339,10,5,5,2,4,4,1,8,8,1,3,10,3,5
340,6,0,7,9,1,2,2,8,3,8,6,4,5,4
341,0,6,3,10,8,7,3,5,8,2,4,7,8,4
342,2,0,6,9,2,8,6,1,8,7,5,10,4,9
343,9,6,10,3,4,1,6,4,3,5,3,3,2,9
344,4,2,1,9,1,5,4,7,2,6,3,4,4,8
345,10,5,6,2,7,3,5,7,7,8,10,10,0,0
346,5,7,0,4,4,9,8,5,10,10,1,4,8,4
347,6,9,3,0,9,9,6,6,6,8,4,2,5,8
348,3,10,2,9,6,7,6,4,5,3,4,10,10,8
349,9,0,8,5,3,2,5,5,4,0,10,1,3,9
350,5,9,0,4,6,7,10,6,8,1,5,9,2,3
351,7,4,8,7,6,7,8,4,4,1,3,5,7,7
352,3,6,9,6,4,10,2,9,2,6,6,3,6,0
353,4,2,2,7,9,2,4,7,5,7,8,7,4,2
354,2,2,6,6,10,1,5,2,8,8,2,1,2,8
355,4,1,4,10,1,0,2,10,3,1,1,6,8,4
356,4,8,1,8,5,9,2,2,7,3,4,4,9,4
357,3,8,0,1,0,10,10,6,1,3,8,10,1,0
358,8,1,8,7,0,3,10,7,4,9,1,0,0,3
359,4,6,3,5,6,6,1,9,5,4,5,9,6,1
360,2,0,5,8,8,3,2,10,0,9,2,9,0,1
361,7,8,7,10,2,9,1,2,0,6,4,0,6,6
362,1,2,7,4,7,10,3,6,0,6,7,1,9,1
363,4,3,4,0,6,2,8,8,0,1,9,2,2,4
364,10,3,7,10,0,7,0,4,1,1,1,6,10,9
365,2,1,5,3,10,5,10,5,7,1,0,6,6,0
366,4,5,2,0,6,1,9,0,2,6,7,8,9,0
367,2,4,2,1,9,2,9,1,0,0,9,10,8,0
368,7,5,0,2,7,9,2,3,2,6,3,9,6,8
369,6,7,9,3,7,4,0,2,6,6,0,5,2,5
370,0,8,1,8,2,4,9,6,4,7,3,0,9,9
371,5,1,0,5,0,1,7,1,1,9,4,5,2,2
372,6,6,6,7,4,8,3,3,7,1,7,6,10,1
373,8,2,9,10,3,10,8,7,2,1,3,2,7,1
374,8,1,3,3,3,5,3,2,1,2,2,10,2,3
375,8,6,0,0,7,6,2,3,3,1,7,9,10,6
376,10,2,5,4,10,10,2,5,5,4,7,3,7,1
377,1,8,6,10,0,5,4,6,8,2,6,8,0,10
378,0,3,0,2,9,5,3,2,0,5,5,0,7,4
379,2,6,2,1,3,8,2,2,4,0,8,4,0,3
380,3,9,7,6,7,9,10,2,1,2,6,5,5,7
381,6,10,1,7,2,3,3,6,3,1,7,7,7,0
382,4,10,2,5,2,8,6,0,8,10,9,7,5,5
383,1,10,0,9,9,8,9,9,7,0,6,5,5,7
384,2,2,10,2,6,2,0,5,9,6,9,10,7,7
385,2,7,3,1,1,7,9,3,5,4,0,3,3,8
386,2,2,7,4,4,9,3,8,2,7,7,2,7,4
387,8,10,6,0,5,9,1,2,6,0,1,6,6,1
388,8,1,7,5,2,5,2,0,4,0,10,4,4,5
389,6,8,6,6,10,5,10,2,3,1,4,4,10,10
390,4,2,7,5,7,0,9,1,1,8,10,6,9,7
391,9,0,8,4,10,8,8,7,9,10,1,8,2,6
392,9,1,3,10,1,4,6,0,9,7,3,0,4,8
393,1,10,0,6,7,2,2,7,10,3,10,0,10,4
394,5,2,8,5,3,6,5,4,8,3,6,10,9,1
395,2,8,9,0,6,4,7,2,9,7,7,4,1,6
396,7,1,10,3,5,3,4,1,5,4,4,0,2,3
397,2,1,6,0,6,2,10,9,3,5,4,4,10,10
398,3,1,9,2,6,9,9,7,3,3,5,2,8,4
399,10,9,4,3,6,6,7,8,6,5,4,7,2,3
400,9,6,4,6,8,2,9,3,0,9,9,6,6,5
401,5,5,10,3,7,9,6,6,5,4,0,10,8,10
402,9,2,4,2,5,3,8,8,6,1,1,2,5,8
403,2,7,8,5,7,10,6,4,1,2,1,7,5,0
404,1,5,3,10,4,7,4,2,1,5,8,2,6,10
405,9,4,1,5,3,4,5,2,5,0,8,2,0,10
406,8,1,8,8,3,8,3,6,10,4,6,2,1,2
407,2,2,6,3,10,10,9,6,7,3,8,3,6,1
408,5,8,3,6,7,4,6,4,5,7,9,8,6,9
409,1,6,3,6,5,6,8,7,1,8,6,5,8,5
410,0,1,5,7,0,2,7,7,10,5,1,6,6,7
411,7,5,4,8,0,2,9,3,6,0,1,9,6,6
412,1,4,6,9,3,9,3,9,9,8,5,1,5,0
413,2,7,10,2,10,4,7,0,9,4,10,3,6,8
414,1,4,5,8,9,1,1,9,10,2,0,1,6,5
415,2,0,0,4,9,8,10,9,3,6,3,4,2,5
416,6,4,8,7,1,3,4,3,0,2,6,6,10,4
417,6,0,2,4,7,6,2,3,9,4,8,0,3,8
418,2,5,0,1,8,2,7,0,0,8,7,9,0,9
419,8,5,4,5,7,8,4,4,7,10,0,8,3,9
420,1,8,1,0,2,8,0,6,4,4,6,8,3,6
421,6,1,9,8,6,7,9,9,4,10,9,10,4,5
422,6,8,1,6,3,7,10,5,3,2,2,2,2,3
423,1,1,8,10,2,2,3,7,3,7,10,10,8,3
424,0,4,0,8,5,6,10,3,6,2,2,1,9,10
425,1,1,1,5,3,2,9,5,8,5,4,0,8,10
426,7,0,0,9,9,0,1,9,9,6,8,10,10,6
427,3,6,2,9,5,2,3,5,4,8,4,6,3,10
428,5,4,6,4,1,1,9,0,6,5,10,6,0,7
429,7,10,1,5,7,4,8,10,8,3,0,4,3,8
430,7,4,9,8,5,2,0,1,1,5,5,2,2,2
431,3,1,3,3,10,3,8,1,3,4,1,6,3,2
432,10,0,2,6,3,7,4,4,0,6,6,6,0,0
433,0,10,3,5,4,2,10,8,0,8,6,6,10,1
434,8,5,4,7,1,4,5,5,7,7,5,7,2,9
435,4,4,4,8,3,7,10,8,6,2,5,7,4,6
436,10,0,5,10,5,6,0,6,5,6,9,6,3,4
437,9,8,4,1,10,4,5,9,8,8,4,9,9,6
438,4,10,2,5,0,6,1,3,4,2,2,0,10,0
439,6,2,10,3,8,10,6,4,0,10,2,6,9,2
440,0,2,7,10,1,7,0,5,10,10,10,7,7,7
441,7,9,5,10,6,3,1,9,7,3,2,5,2,4
442,0,5,4,9,1,10,8,8,0,3,7,4,6,2
443,9,6,7,9,3,5,0,1,3,2,3,10,3,1
444,3,6,9,2,9,4,5,6,8,7,9,4,2,6
445,8,0,4,5,10,9,3,6,1,3,10,4,10,9
446,3,2,1,0,5,5,2,0,8,8,3,3,0,8
447,7,8,7,0,2,10,7,10,1,2,8,0,7,10
448,7,0,2,5,1,5,6,10,9,4,6,4,1,2
449,9,2,5,3,10,7,1,7,4,9,5,3,6,10
450,10,1,9,10,1,1,6,5,9,9,4,2,4,4
451,6,0,5,10,9,10,10,10,1,1,9,7,10,7
452,4,7,8,8,4,3,10,3,8,1,10,3,7,7
453,8,4,8,7,5,8,8,10,9,2,2,1,3,9
454,9,0,8,2,0,7,8,6,2,8,6,8,4,5
455,6,4,0,5,10,8,10,5,0,5,7,6,6,2
456,1,6,0,9,2,2,9,4,10,7,3,9,5,10
457,9,6,10,2,7,7,2,2,4,3,9,3,8,7
458,4,9,7,4,0,0,7,2,5,3,7,1,8,3
459,7,5,0,6,9,10,0,6,6,7,5,10,10,6
460,5,9,3,9,4,5,5,0,8,2,9,9,4,6
461,1,0,0,9,10,4,4,4,1,6,8,1,3,2
462,8,2,0,1,9,4,2,9,8,7,1,7,8,2
463,10,9,3,3,8,1,4,0,5,0,7,8,6,8
