,0,1,2,3,4,5,6
150,2.0,,2.0,,9.0,3.0,
151,9.0,,2.0,,8.0,4.0,
152,,,,,,1.0,
153,,10.0,,5.0,,0.0,
154,,,,9.0,,4.0,9.0
155,7.0,,,,,2.0,3.0
156,7.0,,,6.0,2.0,5.0,
157,0.0,6.0,,,,,6.0
158,0.0,,,2.0,6.0,1.0,0.0
159,8.0,9.0,7.0,,,0.0,
160,0.0,,8.0,,,,
161,,,,,,,
162,6.0,3.0,,3.0,,,
163,,10.0,,1.0,1.0,,9.0
164,,8.0,8.0,,,,6.0
165,2.0,9.0,,,6.0,8.0,
166,5.0,2.0,,,,8.0,4.0
167,,10.0,,,,8.0,1.0
168,3.0,0.0,1.0,,,5.0,5.0
169,,1.0,,5.0,,,
170,10.0,0.0,0.0,1.0,,4.0,
171,,1.0,9.0,,,,0.0
172,4.0,,,,10.0,,8.0
173,9.0,,,,,2.0,
174,9.0,9.0,,,,8.0,5.0
175,,,2.0,3.0,,,
176,7.0,6.0,,1.0,1.0,,8.0
177,,7.0,,,2.0,,10.0
178,,9.0,0.0,,5.0,,
179,,,,,,,
180,,6.0,6.0,10.0,3.0,8.0,
181,7.0,,2.0,,10.0,,5.0
182,8.0,,,7.0,,0.0,
183,,,5.0,,10.0,,0.0
184,7.0,8.0,2.0,8.0,,3.0,
185,,2.0,,3.0,,2.0,3.0
186,3.0,,8.0,,5.0,6.0,
187,,10.0,,,,,10.0
188,10.0,1.0,4.0,,,,
189,,3.0,,,,4.0,
190,8.0,,3.0,4.0,,,
191,,,,,,,7.0
192,2.0,8.0,6.0,1.0,4.0,1.0,2.0
193,,2.0,7.0,,,10.0,1.0
194,,,,,,,10.0
195,4.0,,7.0,0.0,4.0,,
196,6.0,5.0,4.0,,,,6.0
197,,,3.0,,,0.0,2.0
198,4.0,3.0,,,,9.0,
199,,0.0,,,3.0,,
200,8.0,10.0,,5.0,,,9.0
201,,10.0,,8.0,,,6.0
202,2.0,,10.0,0.0,2.0,,
203,,2.0,,10.0,,3.0,
204,1.0,,0.0,,5.0,,
205,7.0,3.0,10.0,,3.0,9.0,
206,,4.0,10.0,,2.0,8.0,2.0
207,,10.0,,,4.0,,
208,,8.0,,1.0,,9.0,
209,2.0,5.0,,,4.0,7.0,2.0
210,2.0,4.0,,,2.0,3.0,
211,3.0,9.0,5.0,,0.0,4.0,
212,,7.0,8.0,4.0,6.0,9.0,
213,2.0,,,,,3.0,2.0
214,,,,,,,
215,,,10.0,,,,
216,,,6.0,,9.0,8.0,9.0
217,0.0,,,,,10.0,3.0
218,4.0,,,,,,
219,9.0,6.0,3.0,1.0,4.0,10.0,3.0
220,,7.0,3.0,3.0,7.0,,
221,3.0,6.0,,,,0.0,
222,5.0,3.0,3.0,3.0,8.0,3.0,
223,10.0,10.0,,3.0,3.0,6.0,10.0
224,,5.0,7.0,,,,8.0
225,,,9.0,,4.0,1.0,
226,,,,,7.0,0.0,1.0
227,,1.0,,10.0,7.0,,
228,6.0,10.0,4.0,,,4.0,
229,,,,,,,4.0
230,9.0,10.0,3.0,,,5.0,
231,3.0,3.0,,,,,3.0
232,,,4.0,,8.0,2.0,8.0
233,8.0,,,2.0,,,3.0
234,6.0,5.0,,,7.0,9.0,10.0
235,1.0,,3.0,,,,1.0
236,,,0.0,,9.0,8.0,
237,2.0,7.0,6.0,6.0,,,
238,,,0.0,,0.0,8.0,
239,3.0,,7.0,,6.0,,10.0
240,,9.0,9.0,9.0,9.0,,3.0
241,8.0,8.0,,,,1.0,
242,,4.0,9.0,,6.0,,3.0
243,,,5.0,2.0,10.0,,
244,,2.0,9.0,,8.0,4.0,
245,8.0,6.0,,,5.0,,6.0
246,,5.0,6.0,1.0,,8.0,6.0
247,7.0,10.0,,9.0,,9.0,1.0
248,,8.0,6.0,,,,
249,7.0,2.0,,,0.0,1.0,5.0
250,,,,4.0,8.0,,
251,3.0,1.0,2.0,10.0,,,
252,,,4.0,6.0,6.0,,3.0
253,,,,5.0,,,0.0
254,,,0.0,,,,
255,1.0,3.0,,,10.0,1.0,7.0
256,,4.0,,,,8.0,
257,,,,10.0,0.0,6.0,0.0
258,7.0,,,,8.0,3.0,6.0
259,,2.0,1.0,6.0,9.0,,
260,5.0,7.0,,,,2.0,
261,,6.0,,5.0,,,
262,,,9.0,7.0,10.0,0.0,
263,,,,,,2.0,6.0
264,2.0,,5.0,,9.0,0.0,
265,,,3.0,,,,1.0
266,9.0,3.0,,,2.0,5.0,
267,4.0,3.0,7.0,10.0,,9.0,10.0
268,9.0,,0.0,,6.0,,
269,1.0,2.0,7.0,7.0,4.0,8.0,0.0
270,1.0,,5.0,0.0,,9.0,6.0
271,8.0,,2.0,9.0,6.0,6.0,
272,8.0,5.0,6.0,,,,6.0
273,,,,,,,8.0
274,,9.0,,,8.0,,5.0
275,,,,1.0,,5.0,
276,,5.0,10.0,,,6.0,2.0
277,,,,6.0,,,9.0
278,,0.0,,2.0,,,3.0
279,,1.0,1.0,,3.0,0.0,
280,8.0,6.0,,9.0,,3.0,
281,10.0,,2.0,,8.0,,2.0
282,,,4.0,3.0,,5.0,
283,7.0,2.0,,,6.0,,
284,,,7.0,,,,9.0
285,,,,,,1.0,
286,6.0,,,,5.0,,1.0
287,,,,,0.0,,9.0
288,1.0,,2.0,,9.0,,
289,,,8.0,2.0,7.0,6.0,
290,8.0,0.0,8.0,5.0,,10.0,
291,5.0,4.0,,,,,8.0
292,9.0,5.0,4.0,0.0,,10.0,10.0
293,,,,3.0,,9.0,
294,,,4.0,,2.0,,
295,,1.0,5.0,,,,
296,6.0,0.0,8.0,,0.0,,9.0
297,,6.0,5.0,4.0,,7.0,
298,7.0,1.0,7.0,6.0,,,3.0
299,3.0,1.0,5.0,,,,4.0
300,2.0,,6.0,,9.0,,9.0
301,,,6.0,8.0,,,6.0
302,,,8.0,2.0,,,
303,,,9.0,9.0,2.0,0.0,
304,,9.0,2.0,,,,2.0
305,,,,,,2.0,
306,1.0,5.0,,10.0,,,
307,8.0,1.0,,8.0,4.0,,8.0
308,3.0,1.0,9.0,,,0.0,
309,,6.0,9.0,,2.0,7.0,
310,,7.0,,6.0,,,8.0
311,,4.0,,,7.0,,10.0
312,4.0,,1.0,2.0,3.0,7.0,0.0
313,1.0,6.0,,0.0,6.0,3.0,
314,,3.0,,4.0,,10.0,6.0
315,,,8.0,,,,
316,,5.0,7.0,,,0.0,
317,1.0,3.0,,3.0,,,4.0
318,7.0,3.0,,,,2.0,4.0
319,,,9.0,7.0,10.0,4.0,9.0
320,,,1.0,,,,
321,0.0,10.0,3.0,,10.0,,6.0
322,,,,,7.0,,9.0
323,,0.0,3.0,6.0,8.0,,
324,10.0,,,,7.0,0.0,7.0
325,,2.0,7.0,,6.0,,
326,4.0,10.0,,9.0,,3.0,
327,10.0,4.0,,1.0,,6.0,
328,3.0,5.0,1.0,,,,6.0
329,10.0,7.0,9.0,,6.0,5.0,4.0
330,,8.0,1.0,1.0,6.0,,
331,,,0.0,4.0,1.0,4.0,
332,,4.0,2.0,4.0,,5.0,5.0
333,,,,,,6.0,0.0
334,,,,5.0,0.0,,
335,4.0,6.0,,,,6.0,10.0
336,4.0,3.0,10.0,,4.0,,
337,9.0,,,,2.0,,6.0
338,,2.0,,1.0,2.0,9.0,
339,4.0,,,,6.0,7.0,
340,,,0.0,,,,7.0
341,3.0,4.0,,,,,0.0
342,,3.0,4.0,,,,
343,,10.0,2.0,6.0,,,5.0
344,,10.0,,0.0,5.0,,
345,1.0,,,,,,
346,,,,,6.0,8.0,4.0
347,9.0,8.0,10.0,,,,10.0
348,,,2.0,,,0.0,
349,,,5.0,10.0,,3.0,
350,,,,,2.0,7.0,
351,,7.0,0.0,,,9.0,
352,,5.0,9.0,,,,
353,,,,9.0,,3.0,
354,9.0,1.0,,,,1.0,
355,,6.0,0.0,,,,
356,8.0,,,2.0,,,
357,5.0,,,,3.0,2.0,3.0
358,,3.0,,,,,4.0
359,9.0,2.0,6.0,6.0,9.0,5.0,8.0
360,,6.0,5.0,,8.0,,3.0
361,2.0,,5.0,,,0.0,4.0
362,0.0,8.0,,,10.0,5.0,
363,6.0,,,2.0,8.0,,7.0
364,10.0,3.0,1.0,1.0,3.0,,4.0
365,0.0,,,1.0,,,
366,,3.0,10.0,,7.0,,10.0
367,3.0,3.0,,4.0,,3.0,
368,7.0,6.0,4.0,3.0,,,8.0
369,5.0,2.0,6.0,,8.0,,10.0
370,10.0,,7.0,1.0,7.0,4.0,5.0
371,10.0,,,,,1.0,
372,,,,6.0,,,7.0
373,,9.0,8.0,,,,
374,8.0,0.0,0.0,8.0,4.0,9.0,0.0
375,7.0,,,3.0,,1.0,
376,,7.0,,,5.0,,6.0
377,1.0,,,3.0,,7.0,
378,,10.0,8.0,,4.0,7.0,
379,,4.0,,3.0,,,
380,4.0,,2.0,,,,5.0
381,8.0,4.0,7.0,,,,
382,5.0,,,,,,9.0
383,,8.0,,,3.0,10.0,
384,,,8.0,,,,
385,,,9.0,6.0,,1.0,
386,3.0,2.0,5.0,5.0,3.0,,
387,10.0,3.0,,,,,4.0
388,7.0,8.0,7.0,5.0,,3.0,0.0
389,8.0,7.0,,0.0,9.0,,
390,0.0,7.0,10.0,3.0,,0.0,5.0
391,,10.0,1.0,1.0,,10.0,
392,,,,3.0,,,
393,1.0,,,,,3.0,
394,7.0,6.0,,10.0,,9.0,8.0
395,4.0,,9.0,1.0,2.0,,
396,8.0,,4.0,,7.0,7.0,
397,5.0,7.0,6.0,,4.0,7.0,
398,6.0,,2.0,7.0,,7.0,
399,,,,,3.0,10.0,4.0
400,6.0,10.0,,,0.0,4.0,5.0
401,,,1.0,,,10.0,3.0
402,5.0,0.0,2.0,,,0.0,
403,,,2.0,,,,1.0
404,,,3.0,4.0,0.0,3.0,8.0
405,,3.0,8.0,9.0,3.0,7.0,7.0
406,,7.0,,5.0,,,
407,,0.0,1.0,,,4.0,1.0
408,,,6.0,8.0,,8.0,
409,9.0,,5.0,7.0,6.0,3.0,2.0
410,2.0,,3.0,4.0,3.0,8.0,
411,,,2.0,,,,
412,6.0,9.0,,2.0,,10.0,5.0
413,,,,,1.0,,6.0
414,,,,,,,
415,4.0,,,,,,8.0
416,,,2.0,,,,
417,,,,,,,
418,2.0,2.0,7.0,7.0,5.0,,6.0
419,7.0,,6.0,0.0,,,
420,10.0,,,2.0,3.0,,6.0
421,10.0,,6.0,,3.0,1.0,9.0
422,,,,,4.0,9.0,3.0
423,9.0,,,1.0,2.0,,
424,,0.0,,7.0,,1.0,
425,2.0,,3.0,,6.0,,8.0
426,,,8.0,10.0,7.0,10.0,
427,2.0,5.0,,,,3.0,
428,10.0,6.0,2.0,10.0,3.0,8.0,
429,,,0.0,,,0.0,5.0
430,,3.0,,,,,
431,,4.0,,0.0,1.0,,
432,,,,,,8.0,1.0
433,5.0,9.0,4.0,7.0,3.0,8.0,6.0
434,2.0,1.0,10.0,8.0,6.0,2.0,
435,,0.0,,7.0,0.0,6.0,0.0
436,,6.0,2.0,10.0,3.0,,
437,,0.0,,1.0,,5.0,
438,1.0,,,,,5.0,
439,,10.0,8.0,6.0,,,8.0
440,,9.0,,0.0,,7.0,1.0
441,,8.0,,2.0,7.0,,7.0
442,0.0,5.0,,,,,
443,,,5.0,,9.0,,
444,,4.0,,,,0.0,0.0
445,,3.0,6.0,,,,
446,3.0,3.0,0.0,1.0,7.0,,6.0
447,,,,,5.0,,
448,4.0,,4.0,2.0,0.0,,
449,,5.0,2.0,9.0,,,
450,7.0,,5.0,,0.0,5.0,
451,,,8.0,,7.0,,9.0
452,1.0,1.0,5.0,5.0,,,1.0
453,5.0,,9.0,3.0,3.0,,9.0
454,,,,1.0,,,10.0
455,,7.0,5.0,6.0,10.0,,6.0
456,10.0,,10.0,,,5.0,8.0
457,,,,9.0,6.0,,3.0
458,,8.0,9.0,,,9.0,0.0
459,10.0,,,9.0,,8.0,4.0
460,,5.0,7.0,8.0,,2.0,
461,,9.0,,,,,0.0
462,8.0,,,1.0,0.0,,
463,1.0,10.0,1.0,,,,10.0
464,9.0,0.0,2.0,0.0,2.0,,
465,,3.0,0.0,,,,
466,,,,,3.0,7.0,
467,,,9.0,0.0,10.0,,6.0
468,3.0,9.0,,10.0,2.0,10.0,10.0
469,4.0,3.0,,1.0,,,0.0
470,9.0,,,8.0,,,7.0
471,,9.0,,2.0,7.0,3.0,
472,8.0,5.0,9.0,,,,0.0
473,9.0,,,,2.0,6.0,9.0
474,8.0,9.0,,8.0,,,5.0
475,,1.0,,8.0,1.0,5.0,7.0
476,,,,2.0,,,
477,0.0,,,6.0,,,1.0
478,,5.0,,1.0,,0.0,
479,,,2.0,1.0,,,
480,10.0,,0.0,,,9.0,
481,1.0,4.0,,,5.0,7.0,9.0
482,,,0.0,,,,
483,,4.0,2.0,10.0,3.0,,3.0
484,5.0,0.0,9.0,1.0,8.0,9.0,
485,,9.0,5.0,3.0,9.0,4.0,5.0
486,,4.0,,7.0,4.0,1.0,
487,8.0,2.0,,8.0,4.0,10.0,10.0
488,,1.0,,7.0,,8.0,
489,,0.0,,,,,
490,9.0,,,7.0,5.0,,8.0
491,10.0,,,8.0,3.0,4.0,5.0
492,,4.0,,,3.0,3.0,
493,0.0,,,3.0,,,5.0
494,5.0,2.0,0.0,,6.0,6.0,5.0
495,1.0,4.0,4.0,,2.0,9.0,3.0
496,,9.0,,,,,10.0
497,,,,,,,2.0
498,9.0,9.0,7.0,,0.0,7.0,
499,,10.0,2.0,,8.0,7.0,8.0
500,,10.0,5.0,,,9.0,4.0
501,,,,,8.0,,10.0
502,1.0,,7.0,6.0,,,2.0
503,,10.0,,,4.0,,
504,,4.0,6.0,,3.0,,
505,,,9.0,2.0,3.0,7.0,
506,5.0,,,10.0,5.0,,9.0
507,8.0,,,7.0,,,
508,7.0,,9.0,3.0,4.0,,0.0
509,,,6.0,0.0,,,3.0
510,10.0,2.0,,5.0,0.0,,
511,,,3.0,,,9.0,10.0
512,,7.0,0.0,8.0,1.0,5.0,0.0
513,5.0,,,3.0,1.0,,
514,5.0,1.0,,8.0,,1.0,
515,10.0,9.0,8.0,4.0,,6.0,
516,,7.0,,,,,1.0
517,9.0,4.0,3.0,,7.0,,
518,,,,2.0,,,
519,,,9.0,5.0,,,3.0
520,,,8.0,1.0,,2.0,
521,,,,,1.0,,
522,,,,3.0,10.0,4.0,
523,7.0,0.0,0.0,,10.0,1.0,
524,10.0,,,5.0,,,
525,9.0,6.0,9.0,,1.0,,4.0
526,3.0,,,,,,10.0
527,,,9.0,8.0,,,
528,,,,2.0,,,
529,7.0,8.0,,,10.0,2.0,
530,6.0,4.0,,5.0,10.0,,
531,,5.0,,4.0,0.0,,
532,7.0,0.0,4.0,8.0,7.0,2.0,
533,2.0,10.0,,,,0.0,3.0
534,,,6.0,,6.0,7.0,
535,5.0,,,10.0,8.0,,2.0
536,3.0,10.0,,7.0,7.0,,5.0
537,1.0,3.0,,,,9.0,7.0
538,,,,,,0.0,2.0
539,,10.0,4.0,5.0,,,
540,10.0,,,5.0,,,8.0
541,2.0,,,,,6.0,9.0
542,10.0,,0.0,10.0,7.0,10.0,
543,,8.0,1.0,,10.0,1.0,
544,,,9.0,6.0,3.0,2.0,
545,,,0.0,1.0,7.0,,4.0
546,,,4.0,9.0,1.0,,7.0
547,3.0,,2.0,,8.0,,
548,6.0,5.0,,1.0,,,7.0
549,,3.0,5.0,,,,
550,,3.0,1.0,,10.0,0.0,9.0
551,,,,,,,9.0
552,,,5.0,7.0,2.0,6.0,
553,,10.0,9.0,1.0,,6.0,3.0
554,8.0,,,3.0,3.0,6.0,7.0
555,9.0,8.0,2.0,9.0,8.0,7.0,
556,9.0,,,8.0,4.0,1.0,8.0
557,1.0,1.0,,,,2.0,
558,,,0.0,,,,
559,6.0,0.0,8.0,4.0,,2.0,
560,,,,8.0,,,
561,0.0,1.0,3.0,,2.0,9.0,
562,8.0,5.0,,6.0,,9.0,
563,7.0,10.0,0.0,,,0.0,
564,,,0.0,1.0,8.0,7.0,
565,3.0,,3.0,8.0,,,6.0
566,,,,,,,8.0
567,,10.0,4.0,,5.0,6.0,6.0
568,,9.0,6.0,1.0,2.0,6.0,1.0
569,,,10.0,,,0.0,0.0
570,7.0,7.0,0.0,,,5.0,0.0
571,10.0,0.0,,,,10.0,
572,3.0,8.0,6.0,9.0,,0.0,
573,,,,1.0,7.0,,
574,5.0,,,,10.0,1.0,4.0
575,5.0,4.0,,,0.0,,
576,,,5.0,,2.0,4.0,10.0
577,8.0,8.0,,4.0,0.0,0.0,2.0
578,0.0,,,,,2.0,0.0
579,7.0,,2.0,8.0,6.0,2.0,
580,,,,10.0,,,
581,,,2.0,,7.0,,1.0
582,,,1.0,,,,
583,,4.0,,7.0,2.0,,
584,6.0,2.0,8.0,3.0,0.0,,
585,6.0,,,,5.0,,
586,0.0,7.0,,,,9.0,6.0
587,0.0,,,10.0,,,9.0
588,2.0,9.0,3.0,8.0,3.0,,
589,8.0,,8.0,10.0,2.0,,6.0
590,0.0,,9.0,8.0,7.0,,5.0
591,,2.0,,,6.0,,
592,,3.0,4.0,5.0,,0.0,0.0
593,2.0,,,,,1.0,
594,8.0,,10.0,,1.0,10.0,8.0
595,7.0,,1.0,4.0,,,
596,,3.0,4.0,,6.0,9.0,
597,10.0,1.0,,,,9.0,9.0
598,8.0,,7.0,,10.0,3.0,
599,,,6.0,,,,
600,,,,,3.0,,
601,8.0,,8.0,1.0,8.0,10.0,10.0
602,9.0,,,4.0,10.0,9.0,7.0
603,,,,,8.0,,2.0
604,,,,2.0,5.0,,7.0
605,5.0,1.0,9.0,8.0,6.0,2.0,
606,5.0,4.0,0.0,,,,
607,5.0,8.0,,,,7.0,
608,,7.0,1.0,,8.0,,3.0
609,,,,7.0,4.0,0.0,7.0
610,,,6.0,3.0,,,8.0
611,8.0,,6.0,3.0,,8.0,
612,,,7.0,,9.0,,3.0
613,2.0,,,4.0,,,7.0
614,,,5.0,3.0,0.0,,8.0
615,,,,5.0,,0.0,
616,,,,,,,
617,,0.0,2.0,1.0,,,6.0
618,4.0,5.0,6.0,9.0,1.0,,
619,,9.0,9.0,1.0,6.0,4.0,7.0
620,,3.0,3.0,,9.0,,
621,,,,7.0,7.0,7.0,6.0
622,,,6.0,,4.0,,6.0
623,,3.0,7.0,10.0,,,
624,,,,,,4.0,
625,,0.0,,,4.0,4.0,
626,,6.0,7.0,0.0,,2.0,3.0
627,7.0,3.0,,,,3.0,
628,8.0,3.0,7.0,7.0,7.0,9.0,9.0
629,,3.0,,7.0,7.0,,1.0
630,7.0,,,3.0,,,9.0
631,0.0,,,1.0,,,
632,7.0,,,,7.0,,10.0
633,5.0,10.0,,7.0,5.0,,
634,9.0,3.0,,2.0,,10.0,7.0
635,,5.0,9.0,10.0,,0.0,8.0
636,,,,0.0,5.0,,7.0
637,,2.0,,5.0,4.0,,
638,2.0,,0.0,8.0,,,7.0
639,1.0,9.0,8.0,,10.0,8.0,
640,5.0,,6.0,,6.0,0.0,
641,,1.0,8.0,4.0,7.0,1.0,
642,8.0,,10.0,,10.0,10.0,
643,,10.0,,7.0,,2.0,
644,,4.0,,,,,
645,5.0,4.0,3.0,,,,10.0
646,,10.0,,0.0,,5.0,3.0
647,1.0,,7.0,,0.0,,
648,,,,,3.0,,
649,3.0,7.0,,6.0,3.0,2.0,
650,,,5.0,5.0,,4.0,4.0
651,,5.0,4.0,10.0,6.0,,
652,5.0,,10.0,,9.0,,5.0
653,7.0,2.0,,,,9.0,7.0
654,,10.0,7.0,,7.0,2.0,
655,,3.0,,5.0,,10.0,
656,,3.0,,3.0,,,
657,4.0,,9.0,4.0,3.0,,2.0
658,,1.0,7.0,,7.0,6.0,4.0
659,7.0,2.0,,,1.0,,1.0
660,,6.0,,,,,
661,,8.0,,,,7.0,2.0
662,4.0,,,7.0,,7.0,5.0
663,3.0,8.0,6.0,,,5.0,8.0
664,,,,3.0,,3.0,
665,0.0,6.0,,3.0,2.0,1.0,9.0
666,,2.0,,0.0,,,5.0
667,,,,,,,9.0
668,10.0,1.0,3.0,1.0,,,6.0
669,3.0,10.0,0.0,,1.0,,
670,,,9.0,,,,9.0
671,,,,5.0,,4.0,2.0
672,,,5.0,4.0,3.0,10.0,8.0
673,3.0,4.0,,,,9.0,
674,,7.0,,,,4.0,3.0
675,,,,4.0,10.0,,10.0
676,,,2.0,,7.0,,
677,,1.0,,0.0,,9.0,
678,2.0,9.0,2.0,,6.0,,
679,5.0,1.0,,,10.0,,4.0
680,10.0,0.0,5.0,9.0,5.0,2.0,6.0
681,,2.0,,2.0,,1.0,
682,,,,,,5.0,
683,,,7.0,5.0,,5.0,8.0
684,,0.0,6.0,7.0,10.0,6.0,4.0
685,,,,,,5.0,10.0
686,4.0,7.0,,1.0,,,8.0
687,3.0,1.0,,,10.0,5.0,
688,,,,1.0,0.0,6.0,5.0
689,,3.0,2.0,,7.0,9.0,8.0
690,5.0,6.0,,,,0.0,
691,,,7.0,10.0,,9.0,
692,,,,,,,
693,,1.0,,9.0,,,
694,,,,,3.0,6.0,
695,3.0,,2.0,2.0,6.0,,3.0
696,7.0,5.0,,,,10.0,2.0
697,5.0,0.0,,,,5.0,
698,1.0,,,,,,
699,8.0,6.0,,8.0,4.0,5.0,
700,,3.0,,5.0,4.0,6.0,7.0
701,7.0,3.0,,,6.0,6.0,
702,1.0,,,5.0,,6.0,
703,1.0,,2.0,6.0,,,3.0
704,9.0,3.0,,3.0,5.0,,9.0
705,2.0,0.0,6.0,,2.0,9.0,3.0
706,8.0,,3.0,,,,5.0
707,7.0,6.0,,5.0,,8.0,7.0
708,,,,1.0,5.0,0.0,
709,,,,,,,
710,,6.0,7.0,,6.0,,8.0
711,,,3.0,9.0,,,
712,,,5.0,,,,
713,,,3.0,4.0,,10.0,
714,,,,,8.0,,
715,,,3.0,10.0,,,
716,9.0,,3.0,,6.0,6.0,
717,4.0,,9.0,4.0,,,9.0
718,,,,8.0,2.0,,10.0
719,,3.0,0.0,,,,
720,,0.0,,,,,7.0
721,3.0,4.0,,0.0,,,
