,0,1,2,3,4,5,6,7,8
89,1.0,4.0,,0.0,9,,8,7.0,2
90,1.0,,,1.0,3,,0,4.0,8
91,2.0,1.0,8.0,7.0,6,4.0,6,,0
92,,,5.0,10.0,3,,10,,8
93,,,8.0,,8,5.0,4,7.0,10
94,1.0,,8.0,10.0,7,,10,,10
95,,8.0,,4.0,9,,7,8.0,5
96,9.0,10.0,,,6,,6,0.0,8
97,,7.0,3.0,,9,9.0,5,5.0,10
98,,1.0,10.0,,7,,6,8.0,8
99,4.0,3.0,9.0,2.0,2,,8,,6
100,3.0,1.0,3.0,10.0,7,0.0,0,5.0,4
101,,,1.0,4.0,10,2.0,4,0.0,3
102,3.0,,10.0,6.0,2,3.0,6,7.0,3
103,,5.0,,1.0,4,8.0,3,8.0,3
104,,,,1.0,8,3.0,9,6.0,6
105,,,2.0,5.0,3,,2,,4
106,,,,,7,,5,,7
107,,1.0,,4.0,4,,7,,7
108,,10.0,10.0,,8,7.0,3,0.0,10
109,10.0,1.0,9.0,,7,,4,9.0,7
110,9.0,,6.0,,2,0.0,8,,9
111,2.0,,0.0,8.0,0,,10,5.0,2
112,,0.0,,,8,9.0,8,,5
113,3.0,2.0,,,9,,7,3.0,3
114,2.0,3.0,,,5,2.0,3,,0
115,,6.0,10.0,0.0,0,,1,,3
116,,7.0,9.0,,7,6.0,7,,4
117,1.0,10.0,5.0,6.0,5,8.0,3,,2
118,,,9.0,,10,1.0,6,0.0,7
119,,7.0,3.0,3.0,1,,4,0.0,2
120,,3.0,,,9,6.0,5,4.0,5
121,6.0,5.0,0.0,10.0,2,,1,,6
122,,,,5.0,8,,7,,8
123,,8.0,,,3,,6,6.0,9
124,3.0,,,,8,,0,7.0,2
125,8.0,,,,2,,7,,2
126,,,,,6,,3,4.0,10
127,,7.0,10.0,4.0,10,,9,3.0,6
128,0.0,,,5.0,6,4.0,9,8.0,9
129,,,,6.0,10,2.0,7,,5
130,4.0,0.0,,0.0,8,,10,9.0,5
131,9.0,,4.0,,8,1.0,1,2.0,0
132,10.0,,,10.0,2,3.0,5,7.0,4
133,,,3.0,0.0,9,7.0,7,,7
134,,,3.0,,6,6.0,0,,8
135,1.0,5.0,4.0,,3,9.0,0,4.0,2
136,,,3.0,,8,,1,,3
137,5.0,,10.0,,6,7.0,3,,10
138,3.0,10.0,9.0,,8,,0,,4
139,,,,5.0,4,,0,,1
140,9.0,10.0,,,1,9.0,5,9.0,10
141,,1.0,1.0,9.0,10,9.0,4,,3
142,2.0,6.0,,7.0,9,1.0,3,,10
143,1.0,0.0,,,0,7.0,6,6.0,9
144,3.0,4.0,,2.0,10,7.0,3,,1
145,,,7.0,6.0,1,1.0,4,5.0,9
146,,5.0,,,8,0.0,1,9.0,5
147,10.0,,,5.0,7,,4,4.0,6
148,,,,3.0,10,2.0,0,5.0,9
149,,7.0,,1.0,1,,5,2.0,7
150,6.0,,,9.0,9,2.0,9,3.0,9
151,7.0,,3.0,,3,,7,0.0,8
152,5.0,5.0,,,10,1.0,10,,7
153,9.0,,8.0,3.0,1,10.0,7,5.0,6
154,10.0,9.0,9.0,2.0,4,8.0,3,,10
155,6.0,,5.0,0.0,6,3.0,4,,9
156,9.0,6.0,,3.0,0,,4,0.0,10
157,,10.0,,,9,7.0,1,,9
158,,,1.0,,2,,3,6.0,8
159,3.0,,,3.0,2,2.0,7,6.0,4
160,,6.0,2.0,3.0,3,2.0,4,7.0,8
161,6.0,2.0,,,0,5.0,5,,7
162,1.0,,,6.0,1,,10,,10
163,4.0,1.0,,,9,4.0,0,,7
164,2.0,,,,9,,9,,8
165,3.0,,,2.0,7,5.0,2,6.0,0
166,,5.0,7.0,,3,,0,3.0,2
167,10.0,2.0,1.0,,4,,7,8.0,0
168,9.0,3.0,,4.0,5,7.0,7,,5
169,4.0,10.0,5.0,3.0,5,,0,7.0,2
170,,6.0,,10.0,5,5.0,1,,10
171,,,8.0,,2,6.0,8,,6
172,,,,,7,,5,,3
173,,,,,3,,3,,2
174,8.0,5.0,,,3,,7,,10
175,,,1.0,0.0,0,,8,,7
176,,,10.0,,0,5.0,5,2.0,2
177,7.0,,,6.0,3,10.0,6,10.0,4
178,,1.0,,7.0,10,9.0,4,,2
179,,,,,0,9.0,3,8.0,0
180,4.0,8.0,,,7,0.0,4,9.0,4
181,2.0,,5.0,3.0,2,,3,,6
182,0.0,8.0,9.0,8.0,5,,3,7.0,6
183,,1.0,7.0,,3,4.0,3,,0
184,5.0,,3.0,,7,1.0,7,,0
185,,,,,5,8.0,4,5.0,0
186,0.0,5.0,,5.0,3,4.0,10,,7
187,,6.0,4.0,0.0,5,7.0,8,,5
188,,,,,4,8.0,4,,2
189,,,10.0,,1,,9,,0
190,,3.0,,,6,10.0,2,,9
191,,,,4.0,9,,5,,4
192,10.0,0.0,,1.0,0,,8,,0
193,4.0,4.0,0.0,3.0,1,7.0,4,,7
194,4.0,,9.0,,8,,9,,10
195,7.0,,2.0,,3,1.0,7,,5
196,7.0,0.0,6.0,,1,,3,,3
197,,4.0,,3.0,3,,9,,2
198,,9.0,5.0,5.0,2,7.0,7,4.0,8
199,3.0,,,1.0,2,3.0,8,,8
200,1.0,6.0,4.0,,7,5.0,2,7.0,2
201,3.0,5.0,4.0,2.0,7,5.0,5,,1
202,,,,,7,5.0,0,6.0,4
203,5.0,,9.0,,2,,1,,3
204,3.0,7.0,6.0,,7,,8,,0
205,,,,,6,1.0,5,,0
206,,,10.0,5.0,7,2.0,10,,5
207,6.0,7.0,2.0,3.0,5,,0,,5
208,6.0,4.0,,4.0,8,,8,,1
209,6.0,,,9.0,10,,7,,10
210,,,,0.0,7,2.0,7,,9
211,6.0,1.0,2.0,8.0,8,,6,6.0,8
212,,3.0,2.0,7.0,9,0.0,4,7.0,2
213,2.0,,,9.0,5,,2,,7
214,,3.0,6.0,3.0,5,,3,,2
215,,,9.0,,1,,4,,3
216,8.0,4.0,6.0,4.0,7,,4,,0
217,9.0,6.0,,2.0,5,,3,0.0,10
218,,7.0,2.0,5.0,7,,8,6.0,3
219,5.0,3.0,,0.0,1,0.0,9,,6
220,4.0,,,,5,,7,,5
221,,4.0,2.0,6.0,4,,6,9.0,7
222,,,,7.0,5,,4,,6
223,,,10.0,,9,,0,1.0,4
224,2.0,5.0,4.0,0.0,8,4.0,3,4.0,3
225,2.0,,5.0,1.0,2,,9,5.0,5
226,,,9.0,8.0,10,4.0,4,6.0,3
227,3.0,6.0,8.0,7.0,8,,2,,9
228,1.0,7.0,,,0,,3,9.0,6
229,1.0,,2.0,,1,3.0,0,,5
230,3.0,0.0,,0.0,0,0.0,1,3.0,1
231,,10.0,,9.0,1,,4,,6
232,3.0,1.0,,7.0,3,,9,,5
233,7.0,6.0,10.0,7.0,6,4.0,2,0.0,10
234,,8.0,,,1,10.0,8,,7
235,,1.0,0.0,8.0,1,1.0,5,9.0,0
236,,,4.0,9.0,3,3.0,0,5.0,10
237,4.0,0.0,,6.0,10,7.0,7,,5
238,,,2.0,,9,1.0,1,4.0,5
239,,7.0,3.0,,6,,8,8.0,4
240,,,,7.0,3,6.0,0,2.0,4
241,,2.0,4.0,10.0,1,1.0,0,,4
242,4.0,,7.0,,3,,3,,3
243,,,7.0,,9,,6,,0
244,2.0,,,6.0,1,8.0,5,8.0,7
245,4.0,,,7.0,8,,9,4.0,6
246,,,,1.0,0,0.0,0,10.0,5
247,0.0,,3.0,,10,2.0,4,,5
248,,,6.0,4.0,8,5.0,1,2.0,5
249,,,5.0,5.0,10,10.0,2,2.0,7
250,,,0.0,,2,,0,,9
251,2.0,,6.0,3.0,2,6.0,1,,10
252,,,5.0,6.0,2,5.0,5,,6
253,,,,0.0,3,,1,6.0,9
254,,6.0,8.0,,5,2.0,6,10.0,0
255,,,,,9,5.0,8,1.0,7
256,0.0,7.0,,9.0,4,,1,8.0,10
257,2.0,10.0,,,3,6.0,1,,2
258,,9.0,,,5,,3,,3
259,2.0,8.0,,,3,,9,2.0,7
260,7.0,0.0,3.0,,8,,2,,3
261,,,0.0,,0,,4,1.0,6
262,,6.0,7.0,10.0,8,5.0,7,,2
263,2.0,,,9.0,3,1.0,9,5.0,10
264,2.0,7.0,10.0,5.0,6,,10,,0
265,8.0,5.0,,,6,7.0,8,4.0,3
266,5.0,,4.0,,4,1.0,4,,5
267,3.0,,,7.0,6,8.0,10,,6
268,,,,0.0,4,,8,,4
269,,,10.0,8.0,4,2.0,9,,10
270,,4.0,4.0,0.0,2,0.0,8,,3
271,9.0,6.0,,2.0,6,,5,,0
272,7.0,,5.0,,2,5.0,7,,10
273,8.0,9.0,9.0,2.0,4,,0,,4
274,2.0,,,6.0,8,9.0,3,,10
275,5.0,,,,5,,9,4.0,4
276,,10.0,,,6,9.0,9,,7
277,,,,,7,,7,,8
278,,,1.0,6.0,3,,10,3.0,1
279,,3.0,,,6,,3,3.0,6
280,4.0,9.0,,,10,8.0,0,4.0,2
281,4.0,5.0,3.0,3.0,5,,2,,8
282,3.0,7.0,7.0,,4,4.0,1,,4
283,10.0,4.0,10.0,,7,,8,10.0,5
284,,,3.0,8.0,9,0.0,8,7.0,3
285,,,4.0,5.0,9,10.0,10,8.0,10
286,3.0,,5.0,10.0,9,6.0,10,9.0,0
287,2.0,0.0,1.0,,9,6.0,0,,7
288,0.0,,,,1,1.0,10,0.0,7
289,7.0,1.0,,8.0,5,,7,7.0,6
290,,,7.0,6.0,1,4.0,3,0.0,10
291,10.0,,,2.0,6,,3,,3
292,8.0,,,7.0,0,1.0,5,,3
293,,2.0,,,0,0.0,5,9.0,7
294,4.0,9.0,,2.0,4,,5,9.0,2
295,4.0,,,,6,,1,,1
296,,,,8.0,1,,10,,5
297,,,5.0,,1,,5,4.0,1
298,,,6.0,2.0,1,1.0,8,2.0,5
299,8.0,7.0,,10.0,7,,4,,4
300,,,3.0,3.0,9,10.0,7,,6
301,7.0,1.0,,8.0,5,,6,6.0,1
302,5.0,2.0,3.0,,0,7.0,0,8.0,4
303,2.0,4.0,,3.0,2,9.0,7,3.0,8
304,,,,6.0,3,5.0,9,10.0,5
305,2.0,,,10.0,4,,0,8.0,6
306,,,6.0,2.0,6,3.0,0,,10
307,,0.0,0.0,,7,,5,,0
308,2.0,3.0,7.0,2.0,0,2.0,8,,8
309,8.0,1.0,2.0,,5,,4,4.0,10
310,,4.0,4.0,,5,9.0,2,,6
311,,7.0,,,7,,3,1.0,0
312,,,,,5,,8,5.0,9
313,2.0,,,4.0,9,7.0,0,1.0,2
314,,4.0,7.0,,6,0.0,10,3.0,2
315,10.0,5.0,,6.0,5,,6,,0
316,2.0,1.0,,6.0,4,,10,1.0,1
317,0.0,3.0,8.0,3.0,10,,5,,6
318,,,,0.0,3,7.0,2,,6
319,1.0,,8.0,,6,,6,0.0,1
320,,2.0,,10.0,10,10.0,6,4.0,6
321,10.0,,,2.0,8,,5,,7
322,,,9.0,3.0,1,,2,5.0,9
323,,3.0,4.0,,1,,2,8.0,4
324,8.0,2.0,8.0,7.0,10,3.0,8,,2
325,,6.0,,7.0,1,,4,,5
326,,,,,7,3.0,6,9.0,7
327,4.0,7.0,,5.0,8,5.0,5,,2
328,,,,5.0,9,,6,,5
329,3.0,,5.0,,0,9.0,1,,7
330,3.0,,,,1,1.0,5,,8
331,,,,,7,,9,10.0,6
332,,8.0,7.0,,4,10.0,4,,6
333,,4.0,1.0,6.0,9,4.0,8,,4
334,,,1.0,3.0,2,,1,,0
335,,4.0,,7.0,6,6.0,9,,9
336,,,7.0,4.0,9,,10,3.0,3
337,0.0,,5.0,10.0,10,9.0,6,,8
338,5.0,,,,7,,0,,2
339,,,7.0,6.0,1,0.0,3,0.0,9
340,9.0,,3.0,0.0,9,9.0,4,3.0,3
341,,9.0,8.0,,1,,3,,1
342,9.0,,1.0,8.0,6,,1,6.0,9
343,,,1.0,5.0,5,,8,,5
344,,,4.0,3.0,9,,6,3.0,1
345,6.0,,,6.0,4,,10,,2
346,8.0,,,10.0,4,,5,,6
347,,7.0,2.0,3.0,5,,3,,2
348,7.0,3.0,,7.0,7,,6,,6
349,10.0,8.0,10.0,4.0,2,1.0,10,,0
350,2.0,9.0,3.0,6.0,7,7.0,6,,6
351,9.0,1.0,7.0,10.0,3,1.0,7,6.0,4
352,3.0,6.0,7.0,0.0,5,10.0,0,6.0,8
353,3.0,,,,8,9.0,0,,5
354,,,,,0,,5,,1
355,5.0,,,,6,,8,7.0,9
356,,5.0,,,6,,6,3.0,9
357,8.0,,,,0,,8,9.0,5
358,4.0,2.0,,,10,,0,8.0,10
359,7.0,,,0.0,0,6.0,5,3.0,10
360,,,5.0,,8,10.0,3,2.0,9
361,6.0,,2.0,,0,9.0,7,9.0,9
362,,9.0,0.0,,4,2.0,6,,8
363,,,,,5,4.0,4,,7
364,4.0,,,0.0,0,,7,10.0,10
365,,,0.0,,8,4.0,7,,4
366,,,,3.0,9,6.0,8,3.0,6
367,,5.0,7.0,8.0,3,,4,8.0,2
368,,0.0,9.0,5.0,1,10.0,2,4.0,8
369,,3.0,7.0,,5,,3,4.0,8
370,2.0,,2.0,0.0,10,,4,2.0,7
371,10.0,,,1.0,5,3.0,1,,7
372,0.0,,,0.0,9,,4,,0
373,0.0,,5.0,8.0,9,,4,7.0,10
374,,7.0,,,6,9.0,0,10.0,5
375,1.0,1.0,9.0,,9,,2,,6
376,7.0,2.0,,2.0,5,7.0,3,,7
377,,,1.0,,0,,10,,7
378,,,8.0,7.0,5,,0,,1
379,5.0,2.0,9.0,7.0,8,5.0,6,3.0,8
380,6.0,2.0,4.0,,4,3.0,3,0.0,7
381,,6.0,,,6,9.0,6,8.0,9
382,,1.0,10.0,,7,0.0,8,,8
383,3.0,,0.0,4.0,10,,0,,4
384,7.0,,,,7,,5,,0
385,7.0,10.0,,8.0,5,,7,,10
386,,,8.0,,7,2.0,3,3.0,10
387,6.0,,5.0,4.0,9,,0,7.0,9
388,,3.0,7.0,7.0,10,7.0,4,,7
389,,0.0,,10.0,9,0.0,2,1.0,0
390,,3.0,,9.0,6,,10,9.0,6
391,,,4.0,4.0,0,,1,,4
392,3.0,,,,6,,10,1.0,8
393,,5.0,2.0,,1,,7,8.0,6
394,,9.0,,,10,10.0,5,,3
395,,3.0,7.0,1.0,9,2.0,8,,3
396,8.0,7.0,1.0,7.0,10,,4,,2
397,0.0,,,,10,1.0,0,,9
398,3.0,2.0,,10.0,8,6.0,6,,7
399,,8.0,5.0,,0,,1,,0
400,3.0,,,,1,,9,,7
401,4.0,,1.0,0.0,7,,1,,3
402,10.0,8.0,,6.0,3,1.0,8,,0
403,10.0,,,8.0,4,,6,,8
404,,3.0,0.0,,2,,7,1.0,8
405,,,,7.0,3,,5,,9
406,,2.0,,7.0,8,3.0,7,4.0,9
407,,,5.0,2.0,9,,6,,10
408,,,,4.0,8,10.0,6,,8
409,,,,,0,6.0,1,,0
410,9.0,,2.0,,6,7.0,10,2.0,4
411,,3.0,,,2,,4,4.0,6
412,,1.0,7.0,8.0,3,,6,4.0,2
413,10.0,5.0,4.0,,4,,10,1.0,9
414,,,9.0,,6,7.0,10,6.0,8
415,10.0,,,3.0,10,8.0,6,,9
416,,4.0,4.0,,5,4.0,10,0.0,7
417,,,5.0,,9,,10,1.0,8
418,,4.0,,8.0,8,,8,5.0,1
419,2.0,,10.0,4.0,7,,8,3.0,4
420,6.0,6.0,,9.0,6,,6,8.0,9
421,,,,,3,7.0,6,,4
422,,8.0,,,1,6.0,7,,8
423,8.0,,,,9,8.0,0,8.0,2
424,,3.0,4.0,,9,6.0,5,1.0,5
425,6.0,4.0,4.0,,7,2.0,1,,3
426,,,5.0,,7,,0,7.0,6
427,5.0,,,,0,,7,9.0,1
428,,2.0,,0.0,9,,9,3.0,2
429,,,5.0,,0,10.0,10,2.0,8
430,,,,,4,0.0,9,4.0,0
431,,9.0,2.0,1.0,7,,6,,3
432,10.0,,7.0,0.0,6,4.0,10,9.0,5
433,,,,6.0,3,10.0,8,10.0,6
434,2.0,10.0,5.0,,4,,5,7.0,8
435,9.0,8.0,0.0,,8,,10,,7
436,,6.0,,4.0,2,,4,4.0,7
437,10.0,3.0,2.0,,3,,3,,1
438,,,9.0,,0,10.0,8,,2
439,,,,9.0,4,,7,,10
440,,,3.0,,8,4.0,7,,6
441,,,,,7,8.0,8,0.0,2
442,2.0,,8.0,5.0,2,10.0,5,6.0,10
443,2.0,6.0,6.0,7.0,0,,6,,1
444,8.0,7.0,,0.0,4,5.0,7,,9
445,5.0,,4.0,,3,,1,10.0,10
446,,,6.0,,10,,8,,7
447,0.0,4.0,8.0,,0,,5,4.0,7
448,,,0.0,,0,,3,8.0,2
449,0.0,,,,5,,9,,3
450,,,,5.0,6,8.0,10,7.0,5
451,,,6.0,,1,,3,4.0,4
452,,,,10.0,7,,6,,2
453,,8.0,8.0,,9,10.0,8,,10
454,6.0,10.0,,2.0,6,2.0,2,,10
455,3.0,5.0,0.0,,6,2.0,8,,3
456,,7.0,,,6,5.0,8,10.0,3
457,8.0,,,,9,10.0,6,,5
458,7.0,,,6.0,9,,5,3.0,5
459,,0.0,,7.0,9,8.0,8,,4
460,7.0,5.0,6.0,9.0,1,,7,5.0,9
461,4.0,,7.0,,5,6.0,0,10.0,1
462,,4.0,,,10,,1,1.0,1
463,,,,1.0,4,,9,0.0,6
464,,5.0,3.0,,3,4.0,7,5.0,9
465,,3.0,4.0,,5,4.0,4,,8
466,,2.0,,4.0,1,5.0,4,,5
467,,7.0,,,7,4.0,8,,8
468,8.0,,3.0,,0,,3,8.0,0
469,,9.0,,,9,10.0,10,8.0,1
470,10.0,8.0,8.0,,4,4.0,1,10.0,5
471,9.0,9.0,,4.0,8,,2,,8
472,,8.0,5.0,2.0,8,,8,3.0,2
473,5.0,,,4.0,7,2.0,4,8.0,1
474,,,,,6,,3,,3
475,,5.0,9.0,3.0,9,,5,3.0,5
476,4.0,6.0,9.0,,5,,7,,0
477,3.0,,4.0,8.0,7,2.0,3,7.0,8
478,4.0,10.0,,,6,,7,,4
479,4.0,9.0,9.0,5.0,3,,9,0.0,8
480,7.0,,,5.0,0,,0,6.0,2
481,,,9.0,,0,9.0,7,,4
482,,,9.0,7.0,8,4.0,9,1.0,4
483,,0.0,,4.0,1,6.0,7,,4
484,,9.0,,0.0,7,,6,5.0,9
485,0.0,0.0,,2.0,0,,2,7.0,8
486,,2.0,,6.0,3,2.0,3,7.0,5
487,3.0,10.0,7.0,2.0,1,,10,7.0,0
488,7.0,,4.0,,4,5.0,2,10.0,10
489,,,,,4,,10,,3
490,,,4.0,6.0,7,4.0,4,6.0,7
491,,1.0,,4.0,6,,1,,1
492,,2.0,9.0,9.0,2,,5,,10
493,5.0,,,,7,7.0,4,,7
494,,,,0.0,4,4.0,4,,5
495,5.0,4.0,,,9,,6,0.0,4
496,,,,7.0,1,,4,,10
497,10.0,,,,1,9.0,3,8.0,3
498,,5.0,,4.0,1,9.0,3,0.0,4
499,,,10.0,4.0,2,,7,4.0,10
500,,,,,2,,5,,3
501,3.0,2.0,,2.0,5,,4,2.0,6
502,,10.0,0.0,4.0,5,1.0,10,,1
503,9.0,9.0,0.0,,10,,2,,6
504,10.0,,,,1,,2,,2
505,4.0,,5.0,6.0,9,0.0,9,1.0,2
506,,,0.0,3.0,1,,8,5.0,0
507,,0.0,10.0,,9,,2,8.0,5
508,6.0,,,1.0,6,,3,0.0,7
509,1.0,10.0,4.0,,1,,2,,3
510,,,,,3,,6,,6
511,,,,,6,6.0,8,5.0,2
512,8.0,3.0,0.0,8.0,0,,8,,4
513,10.0,1.0,10.0,,7,,8,,2
514,8.0,,3.0,,10,7.0,9,,9
515,,,0.0,8.0,4,,3,,0
516,,0.0,10.0,,5,,9,,6
517,,2.0,,2.0,10,10.0,7,7.0,9
518,,2.0,,,9,0.0,6,,9
519,,,6.0,10.0,8,9.0,6,,5
520,6.0,7.0,2.0,,7,,0,,3
521,8.0,3.0,4.0,5.0,9,,1,,0
522,10.0,,,3.0,2,2.0,6,7.0,10
523,7.0,,0.0,,7,,2,,10
524,4.0,,,,5,4.0,9,,10
525,6.0,,7.0,,3,8.0,9,9.0,8
526,,5.0,,,9,,8,,2
527,,6.0,3.0,5.0,7,2.0,3,,1
528,,8.0,1.0,,2,6.0,0,,0
529,10.0,4.0,,7.0,1,8.0,8,4.0,7
530,3.0,,2.0,4.0,3,,7,,3
531,2.0,,,,8,2.0,7,,5
532,,,10.0,9.0,3,8.0,6,3.0,6
533,4.0,,5.0,,1,8.0,5,10.0,0
534,,3.0,0.0,9.0,3,3.0,3,,4
535,6.0,,10.0,6.0,2,,6,,0
536,,0.0,9.0,8.0,9,10.0,2,4.0,6
537,4.0,5.0,7.0,9.0,5,,2,5.0,8
538,,10.0,,,6,,0,3.0,2
539,7.0,7.0,0.0,,6,,0,10.0,4
540,8.0,,10.0,2.0,3,5.0,9,,2
541,2.0,,,,2,,2,4.0,3
542,,4.0,,7.0,6,,0,3.0,10
543,7.0,2.0,,3.0,0,10.0,7,2.0,2
544,,0.0,,5.0,9,7.0,7,,10
545,1.0,,2.0,,4,,3,3.0,6
546,2.0,,2.0,6.0,5,,3,3.0,4
547,,0.0,,0.0,3,,5,,5
548,,7.0,,,1,4.0,10,,7
549,,,,,9,4.0,1,,1
550,1.0,3.0,,1.0,1,1.0,0,,0
551,,1.0,7.0,,5,8.0,9,10.0,1
552,0.0,,,1.0,3,1.0,9,8.0,5
553,10.0,3.0,0.0,,8,,6,,8
554,,,8.0,,5,,7,8.0,10
555,3.0,,9.0,,8,9.0,6,,1
556,9.0,,7.0,10.0,3,,8,,6
557,,0.0,,,6,2.0,8,7.0,6
558,,,6.0,,9,3.0,2,,10
559,,,9.0,10.0,5,,3,9.0,0
560,,7.0,,,7,,9,,5
561,,8.0,,3.0,5,,9,,2
562,6.0,,8.0,,10,4.0,5,1.0,10
563,,8.0,,7.0,8,,5,,0
564,,5.0,7.0,8.0,3,,0,9.0,9
565,10.0,,9.0,,10,3.0,0,0.0,9
566,8.0,9.0,4.0,,1,,10,7.0,3
567,8.0,,2.0,,6,,8,3.0,0
568,8.0,,0.0,4.0,4,,4,0.0,9
569,,0.0,,,0,,4,4.0,2
570,3.0,0.0,6.0,7.0,5,,2,4.0,2
571,,4.0,3.0,,4,7.0,3,,0
572,2.0,2.0,,,8,7.0,6,0.0,8
573,,3.0,,1.0,10,1.0,0,8.0,7
574,,0.0,,9.0,1,,6,,8
575,4.0,,,,5,8.0,9,5.0,1
576,,7.0,,9.0,1,3.0,8,,10
577,8.0,3.0,2.0,,10,3.0,2,,4
578,,9.0,,10.0,1,,3,,2
579,4.0,,,2.0,6,4.0,9,10.0,8
580,,,6.0,,4,,0,,7
581,,,5.0,,0,,1,,0
582,3.0,,,0.0,1,,7,2.0,6
583,,,,,5,,5,7.0,1
584,,,8.0,,0,10.0,7,,7
585,7.0,,0.0,6.0,7,,6,,0
586,1.0,3.0,2.0,,6,8.0,6,10.0,4
587,,,4.0,,2,5.0,1,,5
588,2.0,,,,3,,3,,0
589,,5.0,8.0,,4,,7,0.0,1
590,,3.0,,3.0,0,,4,,6
591,6.0,,10.0,5.0,3,,8,1.0,2
592,,5.0,7.0,6.0,6,,5,,0
593,,8.0,5.0,,2,,7,1.0,6
594,2.0,,1.0,8.0,0,8.0,2,,4
595,,5.0,,,10,,0,0.0,6
596,2.0,4.0,9.0,,9,6.0,4,4.0,2
597,1.0,3.0,5.0,,3,,0,6.0,5
598,,,5.0,5.0,10,,5,9.0,1
599,,,,,0,,7,0.0,7
600,,7.0,0.0,5.0,9,,2,,6
601,,9.0,8.0,8.0,3,2.0,1,,4
