0,1,2,3,4,5,6,7,8
9.0,3.0,,4.0,5,7.0,7,,5
4.0,10.0,5.0,3.0,5,,0,7.0,2
4.8,6.0,,10.0,5,5.0,1,,10
5.6,,8.0,,2,6.0,8,,6
6.4,,,,7,,5,,3
7.2,,,,3,,3,,2
8.0,5.0,,,3,,7,,10
7.666666666666667,,1.0,0.0,0,,8,,7
7.333333333333333,,10.0,,0,5.0,5,2.0,2
7.0,,,6.0,3,10.0,6,10.0,4
6.0,1.0,,7.0,10,9.0,4,,2
5.0,,,,0,9.0,3,8.0,0
4.0,8.0,,,7,0.0,4,9.0,4
2.0,,5.0,3.0,2,,3,,6
0.0,8.0,9.0,8.0,5,,3,7.0,6
2.5,1.0,7.0,,3,4.0,3,,0
5.0,,3.0,,7,1.0,7,,0
2.5,,,,5,8.0,4,5.0,0
0.0,5.0,,5.0,3,4.0,10,,7
1.6666666666666667,6.0,4.0,0.0,5,7.0,8,,5
3.3333333333333335,,,,4,8.0,4,,2
5.0,,10.0,,1,,9,,0
6.666666666666667,3.0,,,6,10.0,2,,9
8.333333333333334,,,4.0,9,,5,,4
10.0,0.0,,1.0,0,,8,,0
4.0,4.0,0.0,3.0,1,7.0,4,,7
4.0,,9.0,,8,,9,,10
7.0,,2.0,,3,1.0,7,,5
7.0,0.0,6.0,,1,,3,,3
5.666666666666667,4.0,,3.0,3,,9,,2
4.333333333333334,9.0,5.0,5.0,2,7.0,7,4.0,8
3.0,,,1.0,2,3.0,8,,8
1.0,6.0,4.0,,7,5.0,2,7.0,2
3.0,5.0,4.0,2.0,7,5.0,5,,1
4.0,,,,7,5.0,0,6.0,4
5.0,,9.0,,2,,1,,3
3.0,7.0,6.0,,7,,8,,0
4.0,,,,6,1.0,5,,0
5.0,,10.0,5.0,7,2.0,10,,5
6.0,7.0,2.0,3.0,5,,0,,5
6.0,4.0,,4.0,8,,8,,1
6.0,,,9.0,10,,7,,10
6.0,,,0.0,7,2.0,7,,9
6.0,1.0,2.0,8.0,8,,6,6.0,8
4.0,3.0,2.0,7.0,9,0.0,4,7.0,2
2.0,,,9.0,5,,2,,7
4.0,3.0,6.0,3.0,5,,3,,2
6.0,,9.0,,1,,4,,3
8.0,4.0,6.0,4.0,7,,4,,0
9.0,6.0,,2.0,5,,3,0.0,10
7.0,7.0,2.0,5.0,7,,8,6.0,3
5.0,3.0,,0.0,1,0.0,9,,6
4.0,,,,5,,7,,5
3.5,4.0,2.0,6.0,4,,6,9.0,7
3.0,,,7.0,5,,4,,6
2.5,,10.0,,9,,0,1.0,4
2.0,5.0,4.0,0.0,8,4.0,3,4.0,3
2.0,,5.0,1.0,2,,9,5.0,5
2.5,,9.0,8.0,10,4.0,4,6.0,3
3.0,6.0,8.0,7.0,8,,2,,9
1.0,7.0,,,0,,3,9.0,6
1.0,,2.0,,1,3.0,0,,5
3.0,0.0,,0.0,0,0.0,1,3.0,1
3.0,10.0,,9.0,1,,4,,6
3.0,1.0,,7.0,3,,9,,5
7.0,6.0,10.0,7.0,6,4.0,2,0.0,10
6.25,8.0,,,1,10.0,8,,7
5.5,1.0,0.0,8.0,1,1.0,5,9.0,0
4.75,,4.0,9.0,3,3.0,0,5.0,10
4.0,0.0,,6.0,10,7.0,7,,5
4.0,,2.0,,9,1.0,1,4.0,5
4.0,7.0,3.0,,6,,8,8.0,4
4.0,,,7.0,3,6.0,0,2.0,4
4.0,2.0,4.0,10.0,1,1.0,0,,4
4.0,,7.0,,3,,3,,3
3.0,,7.0,,9,,6,,0
2.0,,,6.0,1,8.0,5,8.0,7
4.0,,,7.0,8,,9,4.0,6
2.0,,,1.0,0,0.0,0,10.0,5
0.0,,3.0,,10,2.0,4,,5
0.5,,6.0,4.0,8,5.0,1,2.0,5
1.0,,5.0,5.0,10,10.0,2,2.0,7
1.5,,0.0,,2,,0,,9
2.0,,6.0,3.0,2,6.0,1,,10
1.6,,5.0,6.0,2,5.0,5,,6
1.2,,,0.0,3,,1,6.0,9
0.7999999999999998,6.0,8.0,,5,2.0,6,10.0,0
0.3999999999999999,,,,9,5.0,8,1.0,7
0.0,7.0,,9.0,4,,1,8.0,10
2.0,10.0,,,3,6.0,1,,2
2.0,9.0,,,5,,3,,3
2.0,8.0,,,3,,9,2.0,7
7.0,0.0,3.0,,8,,2,,3
5.333333333333333,,0.0,,0,,4,1.0,6
3.6666666666666665,6.0,7.0,10.0,8,5.0,7,,2
2.0,,,9.0,3,1.0,9,5.0,10
2.0,7.0,10.0,5.0,6,,10,,0
8.0,5.0,,,6,7.0,8,4.0,3
5.0,,4.0,,4,1.0,4,,5
3.0,,,7.0,6,8.0,10,,6
4.5,,,0.0,4,,8,,4
6.0,,10.0,8.0,4,2.0,9,,10
7.5,4.0,4.0,0.0,2,0.0,8,,3
9.0,6.0,,2.0,6,,5,,0
7.0,,5.0,,2,5.0,7,,10
8.0,9.0,9.0,2.0,4,,0,,4
2.0,,,6.0,8,9.0,3,,10
5.0,,,,5,,9,4.0,4
4.8,10.0,,,6,9.0,9,,7
4.6,,,,7,,7,,8
4.4,,1.0,6.0,3,,10,3.0,1
4.2,3.0,,,6,,3,3.0,6
4.0,9.0,,,10,8.0,0,4.0,2
4.0,5.0,3.0,3.0,5,,2,,8
3.0,7.0,7.0,,4,4.0,1,,4
10.0,4.0,10.0,,7,,8,10.0,5
7.666666666666666,,3.0,8.0,9,0.0,8,7.0,3
5.333333333333333,,4.0,5.0,9,10.0,10,8.0,10
3.0,,5.0,10.0,9,6.0,10,9.0,0
2.0,0.0,1.0,,9,6.0,0,,7
0.0,,,,1,1.0,10,0.0,7
7.0,1.0,,8.0,5,,7,7.0,6
8.5,,7.0,6.0,1,4.0,3,0.0,10
10.0,,,2.0,6,,3,,3
8.0,,,7.0,0,1.0,5,,3
6.0,2.0,,,0,0.0,5,9.0,7
4.0,9.0,,2.0,4,,5,9.0,2
4.0,,,,6,,1,,1
5.0,,,8.0,1,,10,,5
6.0,,5.0,,1,,5,4.0,1
7.0,,6.0,2.0,1,1.0,8,2.0,5
8.0,7.0,,10.0,7,,4,,4
7.5,,3.0,3.0,9,10.0,7,,6
7.0,1.0,,8.0,5,,6,6.0,1
5.0,2.0,3.0,,0,7.0,0,8.0,4
2.0,4.0,,3.0,2,9.0,7,3.0,8
2.0,,,6.0,3,5.0,9,10.0,5
2.0,,,10.0,4,,0,8.0,6
2.0,,6.0,2.0,6,3.0,0,,10
2.0,0.0,0.0,,7,,5,,0
2.0,3.0,7.0,2.0,0,2.0,8,,8
8.0,1.0,2.0,,5,,4,4.0,10
6.5,4.0,4.0,,5,9.0,2,,6
5.0,7.0,,,7,,3,1.0,0
3.5,,,,5,,8,5.0,9
2.0,,,4.0,9,7.0,0,1.0,2
6.0,4.0,7.0,,6,0.0,10,3.0,2
10.0,5.0,,6.0,5,,6,,0
2.0,1.0,,6.0,4,,10,1.0,1
0.0,3.0,8.0,3.0,10,,5,,6
0.5,,,0.0,3,7.0,2,,6
1.0,,8.0,,6,,6,0.0,1
5.5,2.0,,10.0,10,10.0,6,4.0,6
10.0,,,2.0,8,,5,,7
9.333333333333334,,9.0,3.0,1,,2,5.0,9
8.666666666666666,3.0,4.0,,1,,2,8.0,4
8.0,2.0,8.0,7.0,10,3.0,8,,2
6.666666666666667,6.0,,7.0,1,,4,,5
5.333333333333334,,,,7,3.0,6,9.0,7
4.0,7.0,,5.0,8,5.0,5,,2
3.5,,,5.0,9,,6,,5
3.0,,5.0,,0,9.0,1,,7
3.0,,,,1,1.0,5,,8
2.5714285714285716,,,,7,,9,10.0,6
2.142857142857143,8.0,7.0,,4,10.0,4,,6
1.7142857142857144,4.0,1.0,6.0,9,4.0,8,,4
1.2857142857142858,,1.0,3.0,2,,1,,0
0.8571428571428572,4.0,,7.0,6,6.0,9,,9
0.4285714285714288,,7.0,4.0,9,,10,3.0,3
0.0,,5.0,10.0,10,9.0,6,,8
5.0,,,,7,,0,,2
7.0,,7.0,6.0,1,0.0,3,0.0,9
9.0,,3.0,0.0,9,9.0,4,3.0,3
9.0,9.0,8.0,,1,,3,,1
9.0,,1.0,8.0,6,,1,6.0,9
8.0,,1.0,5.0,5,,8,,5
7.0,,4.0,3.0,9,,6,3.0,1
6.0,,,6.0,4,,10,,2
8.0,,,10.0,4,,5,,6
7.5,7.0,2.0,3.0,5,,3,,2
7.0,3.0,,7.0,7,,6,,6
10.0,8.0,10.0,4.0,2,1.0,10,,0
2.0,9.0,3.0,6.0,7,7.0,6,,6
9.0,1.0,7.0,10.0,3,1.0,7,6.0,4
3.0,6.0,7.0,0.0,5,10.0,0,6.0,8
3.0,,,,8,9.0,0,,5
4.0,,,,0,,5,,1
5.0,,,,6,,8,7.0,9
6.5,5.0,,,6,,6,3.0,9
8.0,,,,0,,8,9.0,5
4.0,2.0,,,10,,0,8.0,10
7.0,,,0.0,0,6.0,5,3.0,10
6.5,,5.0,,8,10.0,3,2.0,9
6.0,,2.0,,0,9.0,7,9.0,9
5.333333333333333,9.0,0.0,,4,2.0,6,,8
4.666666666666667,,,,5,4.0,4,,7
4.0,,,0.0,0,,7,10.0,10
3.6666666666666665,,0.0,,8,4.0,7,,4
3.3333333333333335,,,3.0,9,6.0,8,3.0,6
3.0,5.0,7.0,8.0,3,,4,8.0,2
2.666666666666667,0.0,9.0,5.0,1,10.0,2,4.0,8
2.3333333333333335,3.0,7.0,,5,,3,4.0,8
2.0,,2.0,0.0,10,,4,2.0,7
10.0,,,1.0,5,3.0,1,,7
0.0,,,0.0,9,,4,,0
0.0,,5.0,8.0,9,,4,7.0,10
0.5,7.0,,,6,9.0,0,10.0,5
1.0,1.0,9.0,,9,,2,,6
7.0,2.0,,2.0,5,7.0,3,,7
6.333333333333333,,1.0,,0,,10,,7
5.666666666666667,,8.0,7.0,5,,0,,1
5.0,2.0,9.0,7.0,8,5.0,6,3.0,8
6.0,2.0,4.0,,4,3.0,3,0.0,7
5.0,6.0,,,6,9.0,6,8.0,9
4.0,1.0,10.0,,7,0.0,8,,8
3.0,,0.0,4.0,10,,0,,4
7.0,,,,7,,5,,0
7.0,10.0,,8.0,5,,7,,10
6.5,,8.0,,7,2.0,3,3.0,10
6.0,,5.0,4.0,9,,0,7.0,9
5.4,3.0,7.0,7.0,10,7.0,4,,7
4.8,0.0,,10.0,9,0.0,2,1.0,0
4.2,3.0,,9.0,6,,10,9.0,6
3.6,,4.0,4.0,0,,1,,4
3.0,,,,6,,10,1.0,8
4.25,5.0,2.0,,1,,7,8.0,6
5.5,9.0,,,10,10.0,5,,3
6.75,3.0,7.0,1.0,9,2.0,8,,3
8.0,7.0,1.0,7.0,10,,4,,2
0.0,,,,10,1.0,0,,9
3.0,2.0,,10.0,8,6.0,6,,7
3.0,8.0,5.0,,0,,1,,0
3.0,,,,1,,9,,7
4.0,,1.0,0.0,7,,1,,3
10.0,8.0,,6.0,3,1.0,8,,0
10.0,,,8.0,4,,6,,8
9.857142857142858,3.0,0.0,,2,,7,1.0,8
9.714285714285714,,,7.0,3,,5,,9
9.571428571428571,2.0,,7.0,8,3.0,7,4.0,9
9.428571428571429,,5.0,2.0,9,,6,,10
9.285714285714286,,,4.0,8,10.0,6,,8
9.142857142857142,,,,0,6.0,1,,0
9.0,,2.0,,6,7.0,10,2.0,4
9.333333333333334,3.0,,,2,,4,4.0,6
9.666666666666666,1.0,7.0,8.0,3,,6,4.0,2
10.0,5.0,4.0,,4,,10,1.0,9
10.0,,9.0,,6,7.0,10,6.0,8
10.0,,,3.0,10,8.0,6,,9
8.0,4.0,4.0,,5,4.0,10,0.0,7
6.0,,5.0,,9,,10,1.0,8
4.0,4.0,,8.0,8,,8,5.0,1
2.0,,10.0,4.0,7,,8,3.0,4
6.0,6.0,,9.0,6,,6,8.0,9
6.666666666666667,,,,3,7.0,6,,4
7.333333333333333,8.0,,,1,6.0,7,,8
8.0,,,,9,8.0,0,8.0,2
7.0,3.0,4.0,,9,6.0,5,1.0,5
6.0,4.0,4.0,,7,2.0,1,,3
5.5,,5.0,,7,,0,7.0,6
5.0,,,,0,,7,9.0,1
6.0,2.0,,0.0,9,,9,3.0,2
7.0,,5.0,,0,10.0,10,2.0,8
8.0,,,,4,0.0,9,4.0,0
9.0,9.0,2.0,1.0,7,,6,,3
10.0,,7.0,0.0,6,4.0,10,9.0,5
6.0,,,6.0,3,10.0,8,10.0,6
2.0,10.0,5.0,,4,,5,7.0,8
9.0,8.0,0.0,,8,,10,,7
9.5,6.0,,4.0,2,,4,4.0,7
10.0,3.0,2.0,,3,,3,,1
8.4,,9.0,,0,10.0,8,,2
6.8,,,9.0,4,,7,,10
5.199999999999999,,3.0,,8,4.0,7,,6
3.5999999999999996,,,,7,8.0,8,0.0,2
2.0,,8.0,5.0,2,10.0,5,6.0,10
2.0,6.0,6.0,7.0,0,,6,,1
8.0,7.0,,0.0,4,5.0,7,,9
5.0,,4.0,,3,,1,10.0,10
2.5,,6.0,,10,,8,,7
0.0,4.0,8.0,,0,,5,4.0,7
0.0,,0.0,,0,,3,8.0,2
0.0,,,,5,,9,,3
1.2,,,5.0,6,8.0,10,7.0,5
2.4,,6.0,,1,,3,4.0,4
3.5999999999999996,,,10.0,7,,6,,2
4.8,8.0,8.0,,9,10.0,8,,10
6.0,10.0,,2.0,6,2.0,2,,10
3.0,5.0,0.0,,6,2.0,8,,3
5.5,7.0,,,6,5.0,8,10.0,3
8.0,,,,9,10.0,6,,5
7.0,,,6.0,9,,5,3.0,5
7.0,0.0,,7.0,9,8.0,8,,4
7.0,5.0,6.0,9.0,1,,7,5.0,9
4.0,,7.0,,5,6.0,0,10.0,1
4.571428571428571,4.0,,,10,,1,1.0,1
5.142857142857142,,,1.0,4,,9,0.0,6
5.714285714285714,5.0,3.0,,3,4.0,7,5.0,9
6.285714285714286,3.0,4.0,,5,4.0,4,,8
6.857142857142857,2.0,,4.0,1,5.0,4,,5
7.428571428571429,7.0,,,7,4.0,8,,8
8.0,,3.0,,0,,3,8.0,0
9.0,9.0,,,9,10.0,10,8.0,1
10.0,8.0,8.0,,4,4.0,1,10.0,5
9.0,9.0,,4.0,8,,2,,8
7.0,8.0,5.0,2.0,8,,8,3.0,2
5.0,,,4.0,7,2.0,4,8.0,1
4.666666666666667,,,,6,,3,,3
4.333333333333333,5.0,9.0,3.0,9,,5,3.0,5
4.0,6.0,9.0,,5,,7,,0
3.0,,4.0,8.0,7,2.0,3,7.0,8
4.0,10.0,,,6,,7,,4
4.0,9.0,9.0,5.0,3,,9,0.0,8
7.0,,,5.0,0,,0,6.0,2
5.6,,9.0,,0,9.0,7,,4
4.2,,9.0,7.0,8,4.0,9,1.0,4
2.8000000000000007,0.0,,4.0,1,6.0,7,,4
1.4000000000000004,9.0,,0.0,7,,6,5.0,9
0.0,0.0,,2.0,0,,2,7.0,8
1.5,2.0,,6.0,3,2.0,3,7.0,5
3.0,10.0,7.0,2.0,1,,10,7.0,0
7.0,,4.0,,4,5.0,2,10.0,10
6.6,,,,4,,10,,3
6.2,,4.0,6.0,7,4.0,4,6.0,7
5.8,1.0,,4.0,6,,1,,1
5.4,2.0,9.0,9.0,2,,5,,10
5.0,,,,7,7.0,4,,7
5.0,,,0.0,4,4.0,4,,5
5.0,4.0,,,9,,6,0.0,4
7.5,,,7.0,1,,4,,10
10.0,,,,1,9.0,3,8.0,3
8.25,5.0,,4.0,1,9.0,3,0.0,4
6.5,,10.0,4.0,2,,7,4.0,10
4.75,,,,2,,5,,3
3.0,2.0,,2.0,5,,4,2.0,6
6.0,10.0,0.0,4.0,5,1.0,10,,1
9.0,9.0,0.0,,10,,2,,6
10.0,,,,1,,2,,2
4.0,,5.0,6.0,9,0.0,9,1.0,2
4.666666666666667,,0.0,3.0,1,,8,5.0,0
5.333333333333333,0.0,10.0,,9,,2,8.0,5
6.0,,,1.0,6,,3,0.0,7
1.0,10.0,4.0,,1,,2,,3
3.3333333333333335,,,,3,,6,,6
5.666666666666667,,,,6,6.0,8,5.0,2
8.0,3.0,0.0,8.0,0,,8,,4
10.0,1.0,10.0,,7,,8,,2
8.0,,3.0,,10,7.0,9,,9
7.666666666666667,,0.0,8.0,4,,3,,0
7.333333333333333,0.0,10.0,,5,,9,,6
7.0,2.0,,2.0,10,10.0,7,7.0,9
6.666666666666667,2.0,,,9,0.0,6,,9
6.333333333333334,,6.0,10.0,8,9.0,6,,5
6.0,7.0,2.0,,7,,0,,3
8.0,3.0,4.0,5.0,9,,1,,0
10.0,,,3.0,2,2.0,6,7.0,10
7.0,,0.0,,7,,2,,10
4.0,,,,5,4.0,9,,10
6.0,,7.0,,3,8.0,9,9.0,8
7.0,5.0,,,9,,8,,2
8.0,6.0,3.0,5.0,7,2.0,3,,1
9.0,8.0,1.0,,2,6.0,0,,0
10.0,4.0,,7.0,1,8.0,8,4.0,7
3.0,,2.0,4.0,3,,7,,3
2.0,,,,8,2.0,7,,5
3.0,,10.0,9.0,3,8.0,6,3.0,6
4.0,,5.0,,1,8.0,5,10.0,0
5.0,3.0,0.0,9.0,3,3.0,3,,4
6.0,,10.0,6.0,2,,6,,0
5.0,0.0,9.0,8.0,9,10.0,2,4.0,6
4.0,5.0,7.0,9.0,5,,2,5.0,8
5.5,10.0,,,6,,0,3.0,2
7.0,7.0,0.0,,6,,0,10.0,4
8.0,,10.0,2.0,3,5.0,9,,2
2.0,,,,2,,2,4.0,3
4.5,4.0,,7.0,6,,0,3.0,10
7.0,2.0,,3.0,0,10.0,7,2.0,2
4.0,0.0,,5.0,9,7.0,7,,10
1.0,,2.0,,4,,3,3.0,6
2.0,,2.0,6.0,5,,3,3.0,4
1.75,0.0,,0.0,3,,5,,5
1.5,7.0,,,1,4.0,10,,7
1.25,,,,9,4.0,1,,1
1.0,3.0,,1.0,1,1.0,0,,0
0.5,1.0,7.0,,5,8.0,9,10.0,1
0.0,,,1.0,3,1.0,9,8.0,5
10.0,3.0,0.0,,8,,6,,8
6.5,,8.0,,5,,7,8.0,10
3.0,,9.0,,8,9.0,6,,1
9.0,,7.0,10.0,3,,8,,6
8.5,0.0,,,6,2.0,8,7.0,6
8.0,,6.0,,9,3.0,2,,10
7.5,,9.0,10.0,5,,3,9.0,0
7.0,7.0,,,7,,9,,5
6.5,8.0,,3.0,5,,9,,2
6.0,,8.0,,10,4.0,5,1.0,10
7.333333333333333,8.0,,7.0,8,,5,,0
8.666666666666666,5.0,7.0,8.0,3,,0,9.0,9
10.0,,9.0,,10,3.0,0,0.0,9
8.0,9.0,4.0,,1,,10,7.0,3
8.0,,2.0,,6,,8,3.0,0
8.0,,0.0,4.0,4,,4,0.0,9
5.5,0.0,,,0,,4,4.0,2
3.0,0.0,6.0,7.0,5,,2,4.0,2
2.5,4.0,3.0,,4,7.0,3,,0
2.0,2.0,,,8,7.0,6,0.0,8
2.6666666666666665,3.0,,1.0,10,1.0,0,8.0,7
3.333333333333333,0.0,,9.0,1,,6,,8
4.0,,,,5,8.0,9,5.0,1
6.0,7.0,,9.0,1,3.0,8,,10
8.0,3.0,2.0,,10,3.0,2,,4
6.0,9.0,,10.0,1,,3,,2
4.0,,,2.0,6,4.0,9,10.0,8
3.6666666666666665,,6.0,,4,,0,,7
3.3333333333333335,,5.0,,0,,1,,0
3.0,,,0.0,1,,7,2.0,6
4.333333333333333,,,,5,,5,7.0,1
5.666666666666666,,8.0,,0,10.0,7,,7
7.0,,0.0,6.0,7,,6,,0
1.0,3.0,2.0,,6,8.0,6,10.0,4
1.5,,4.0,,2,5.0,1,,5
2.0,,,,3,,3,,0
3.333333333333333,5.0,8.0,,4,,7,0.0,1
4.666666666666666,3.0,,3.0,0,,4,,6
6.0,,10.0,5.0,3,,8,1.0,2
4.666666666666667,5.0,7.0,6.0,6,,5,,0
3.3333333333333335,8.0,5.0,,2,,7,1.0,6
2.0,,1.0,8.0,0,8.0,2,,4
2.0,5.0,,,10,,0,0.0,6
