,0,1,2,3,4,5
173,9,42,43,0,34,5
174,7,19,75,6,4,4
175,0,78,92,3,72,10
176,7,90,57,2,85,9
177,6,11,73,8,9,1
178,1,89,54,10,75,7
179,5,67,8,5,27,4
180,7,98,31,7,11,3
181,1,95,57,0,20,5
182,3,30,37,1,40,8
183,8,50,52,7,74,4
184,2,30,56,10,70,6
185,1,67,36,3,11,5
186,5,88,88,3,18,0
187,2,88,1,10,92,10
188,2,53,16,8,56,9
189,8,65,44,8,49,8
190,2,4,2,2,42,8
191,2,50,88,3,96,5
192,3,96,6,6,12,3
193,0,85,93,5,1,3
194,0,80,44,3,72,5
195,8,53,66,5,4,9
196,8,97,97,9,24,0
197,3,70,32,2,89,5
198,9,73,84,0,0,9
199,4,35,40,2,52,6
200,0,12,42,7,36,1
201,9,96,31,9,4,9
202,9,49,45,7,48,10
203,5,92,44,5,75,2
204,0,35,8,3,52,9
205,9,70,9,9,36,4
206,0,8,96,6,7,5
207,10,28,74,5,37,7
208,2,92,27,4,63,7
209,6,39,76,3,50,7
210,1,9,18,2,21,8
211,7,3,12,8,18,1
212,0,56,10,0,26,5
213,4,46,34,3,47,4
214,4,96,31,4,93,10
215,1,20,45,3,18,2
216,4,31,47,10,25,9
217,7,69,69,0,9,8
218,3,13,91,4,79,2
219,4,7,66,1,52,8
220,9,94,55,10,58,3
221,0,73,44,0,86,10
222,2,33,90,8,93,3
223,0,80,85,8,74,6
224,2,16,70,1,100,0
225,0,64,24,3,6,5
226,4,0,84,2,40,3
227,7,17,14,4,12,3
228,0,13,48,4,53,2
229,0,99,43,10,87,0
230,3,21,11,5,42,7
231,10,84,75,6,50,7
232,5,98,86,5,53,9
233,6,86,94,3,59,4
234,2,83,72,1,26,10
235,8,82,0,9,47,8
236,3,33,68,10,68,1
237,9,48,15,9,98,5
238,5,63,51,9,69,3
239,10,87,51,5,4,5
240,8,68,6,8,52,0
241,10,90,16,8,93,7
242,2,19,56,7,88,0
243,3,49,51,2,96,3
244,9,13,34,8,93,9
245,4,12,84,5,58,1
246,0,56,27,5,97,2
247,10,32,40,3,99,4
248,4,7,7,9,52,3
249,7,100,57,9,32,4
250,10,69,7,9,68,4
251,10,33,100,5,92,1
252,0,30,26,1,76,0
253,5,68,24,0,97,5
254,5,77,61,9,80,6
255,4,99,84,2,82,7
256,4,27,75,1,10,2
257,4,21,65,7,28,1
258,7,47,82,0,2,3
259,10,32,75,4,75,6
260,10,7,27,4,24,8
261,3,77,35,2,23,10
262,4,26,13,4,71,8
263,8,81,42,1,84,4
264,3,80,4,5,17,3
265,6,20,61,2,72,3
266,4,38,47,1,89,0
267,2,60,94,0,7,10
268,0,8,29,2,19,7
269,3,88,4,0,4,4
270,7,70,12,2,8,10
271,5,12,20,4,24,6
272,10,3,54,1,44,0
273,2,49,25,1,78,3
274,7,78,67,4,62,0
275,1,30,65,9,22,2
276,2,30,79,8,55,4
277,8,70,48,5,30,9
278,5,46,100,1,14,8
279,1,28,76,9,85,1
280,10,28,66,10,56,0
281,5,53,91,9,16,5
282,7,53,50,0,52,4
283,7,51,15,0,8,9
284,7,97,76,8,56,2
285,7,63,26,6,79,4
286,4,73,76,2,61,5
287,6,30,91,7,41,7
288,9,12,8,7,52,8
289,4,90,27,1,100,7
290,0,67,85,0,86,0
291,4,60,43,7,38,6
292,5,48,19,5,76,9
293,8,52,63,5,30,10
294,0,23,16,8,86,6
295,3,80,81,0,14,0
296,1,66,82,8,8,9
297,2,13,29,9,91,7
298,7,4,12,5,8,2
299,0,0,40,1,87,9
300,3,71,7,4,72,10
301,3,50,22,7,60,0
302,5,21,33,8,21,10
303,3,34,100,3,90,5
304,10,32,50,3,61,3
305,10,99,48,8,83,10
306,3,14,93,7,13,10
307,10,38,21,3,97,2
308,9,86,43,10,18,0
309,4,41,7,10,5,8
310,5,37,59,9,59,7
311,5,13,33,3,23,5
312,0,45,39,6,3,9
313,7,89,81,7,11,5
314,0,100,85,6,77,0
315,4,23,69,7,90,3
316,9,17,57,6,15,10
317,0,38,60,5,51,10
318,4,57,58,8,17,0
319,5,38,54,10,38,2
320,5,12,91,3,22,6
321,9,57,76,1,13,2
322,4,37,21,4,16,4
323,0,47,88,10,18,9
324,8,29,9,7,46,6
325,9,82,57,9,92,10
326,0,99,53,2,79,0
327,9,86,64,7,15,0
328,2,1,5,5,3,8
329,2,70,56,4,30,1
330,8,6,70,9,100,9
331,7,70,14,10,14,8
332,7,68,45,10,49,4
333,9,92,68,9,42,4
334,5,45,73,9,18,8
335,4,5,10,2,70,6
336,7,1,97,5,24,10
337,7,50,91,9,13,0
338,5,96,85,5,93,3
339,0,70,7,8,28,9
340,10,99,56,10,41,3
341,10,4,60,4,69,9
342,1,99,86,5,70,10
343,3,15,29,9,38,4
344,2,43,10,5,18,0
345,0,86,20,8,14,6
346,0,63,68,4,58,8
347,7,69,27,3,75,3
348,8,25,60,2,84,4
349,4,31,46,9,17,0
350,1,3,13,5,28,1
351,1,12,86,8,31,5
352,10,51,76,7,46,2
353,0,51,91,9,18,8
354,4,12,43,0,86,8
355,9,7,98,8,17,9
356,8,15,61,1,44,1
357,3,29,26,10,55,5
358,6,92,6,8,86,6
359,3,48,95,9,94,5
360,1,9,48,1,82,7
361,3,20,59,9,59,2
362,8,41,47,2,35,5
363,7,84,50,5,31,3
364,10,87,3,6,93,10
365,2,15,62,7,92,6
366,2,29,65,3,96,0
367,0,63,66,2,98,5
368,3,58,40,3,48,2
369,6,18,40,9,53,10
370,1,26,55,2,14,4
371,1,95,6,10,66,7
372,5,62,80,5,72,0
373,3,74,85,5,52,0
374,7,32,54,9,34,4
375,2,16,14,8,88,3
376,3,49,86,0,46,6
377,8,67,44,4,0,6
378,10,18,59,9,97,1
379,7,79,86,0,29,2
380,1,58,56,3,25,6
381,9,18,11,10,3,0
382,10,93,98,2,28,10
383,9,73,15,9,34,8
384,7,81,68,3,17,5
385,9,4,20,4,68,9
386,6,24,82,5,71,5
387,3,44,30,3,39,3
388,1,63,83,2,76,8
389,4,67,29,6,73,0
390,8,15,45,3,63,2
391,10,48,41,2,37,9
392,0,70,23,7,63,5
393,10,78,31,9,98,10
394,3,28,33,1,65,6
395,8,29,95,0,70,7
396,9,96,82,1,24,6
397,2,68,47,3,49,4
398,4,67,41,10,38,6
399,0,35,45,9,67,2
400,1,62,81,8,58,2
401,6,23,73,2,68,7
402,3,59,90,2,65,10
403,1,27,59,5,54,10
404,3,27,39,10,2,7
405,8,9,74,6,33,8
406,10,98,27,8,95,2
407,7,78,76,0,28,9
408,1,40,48,2,19,7
409,0,91,62,10,65,7
410,9,59,31,8,96,1
411,2,99,100,4,51,9
412,4,47,4,2,44,0
413,10,94,78,5,7,1
414,1,46,67,6,17,8
415,0,40,72,0,39,9
416,8,19,1,9,77,8
417,8,38,53,10,33,4
418,7,81,82,7,45,1
419,1,10,45,3,66,0
420,9,8,26,5,42,10
421,7,45,7,2,82,7
422,8,10,2,9,45,4
423,5,87,36,3,91,1
424,8,20,51,3,99,7
425,5,21,6,2,42,2
426,1,68,20,10,23,0
427,4,7,32,6,8,9
428,8,100,54,4,21,10
429,7,74,22,7,85,9
430,0,4,83,5,89,4
431,1,84,83,3,21,6
432,1,8,1,9,22,2
433,4,91,72,0,39,9
434,4,46,27,4,91,6
435,10,71,92,6,61,6
436,0,48,72,7,20,2
437,2,14,87,8,12,7
438,7,3,20,3,12,8
439,8,3,52,10,11,7
440,1,67,7,0,76,4
441,8,100,79,8,94,7
442,3,6,74,0,70,2
443,4,55,53,3,17,3
444,2,76,22,3,7,7
445,7,32,25,6,25,4
446,8,16,65,8,87,9
447,3,63,46,1,8,10
448,7,26,60,5,78,10
449,3,61,83,9,70,7
450,3,31,86,9,61,1
451,9,22,8,9,92,6
452,5,29,89,5,1,9
453,7,92,70,9,57,5
454,0,11,88,5,83,5
455,9,79,2,0,95,10
456,2,9,9,3,43,3
457,10,27,20,3,65,8
458,10,1,21,3,95,10
459,7,63,81,4,49,4
460,2,55,2,7,75,3
461,6,15,39,9,36,6
462,3,77,90,6,88,3
463,0,25,73,7,98,3
464,1,18,46,6,12,7
465,2,95,4,6,90,3
466,10,73,16,5,28,9
467,4,19,11,4,20,0
468,1,39,43,9,10,4
469,7,31,41,2,51,0
470,0,94,47,5,85,6
471,10,7,94,8,1,4
472,8,37,99,1,45,7
473,9,29,20,1,24,2
474,10,75,11,1,17,2
475,4,10,56,5,8,9
476,4,90,25,8,14,4
477,10,57,34,5,44,10
478,1,4,33,7,60,7
479,3,52,47,6,63,9
480,8,60,64,6,90,10
481,0,9,51,3,21,0
482,6,84,77,8,100,3
483,1,45,45,1,15,5
484,7,64,9,9,49,1
485,8,57,32,1,76,5
486,3,43,86,4,29,5
487,6,96,25,10,65,4
488,9,6,44,9,70,1
489,0,79,81,6,51,4
490,1,93,97,1,98,10
491,9,30,18,2,96,0
492,10,71,40,4,52,1
493,7,15,58,6,94,4
494,3,69,30,10,75,3
495,3,78,29,8,18,5
496,7,53,74,2,97,2
497,1,99,41,4,86,7
498,1,66,74,8,59,3
499,5,99,29,10,8,2
500,0,73,19,3,62,5
501,5,61,74,3,87,5
502,9,22,38,9,22,8
503,2,27,50,5,38,7
504,4,67,8,3,51,4
505,8,19,32,3,13,3
506,8,3,55,1,22,6
507,1,52,74,5,33,7
508,8,18,52,2,79,0
509,10,2,99,8,68,7
510,10,81,66,2,30,2
511,4,55,76,7,77,6
512,8,17,93,3,41,0
513,6,60,73,5,2,4
514,7,82,91,0,29,8
515,10,32,20,4,19,9
516,5,58,85,1,94,5
517,3,20,64,5,65,9
518,1,76,72,9,79,0
519,1,58,65,6,43,10
520,8,5,81,7,59,0
521,7,2,9,2,23,7
522,6,96,56,8,40,4
523,0,15,24,2,6,3
524,4,69,35,3,31,0
525,3,17,61,8,76,7
526,4,65,20,1,12,5
527,10,2,41,3,59,3
528,6,36,61,6,53,9
529,5,1,35,5,54,6
530,10,27,63,4,43,2
531,8,91,77,2,34,6
532,5,17,32,0,96,0
533,3,26,3,7,59,1
534,10,58,12,4,62,1
535,5,95,34,6,9,9
536,8,43,52,1,24,6
537,5,75,20,0,68,1
538,2,41,44,1,13,2
539,9,1,83,5,28,4
540,5,8,46,2,93,4
541,5,98,34,2,8,10
542,10,0,32,2,12,10
543,7,40,99,9,82,7
544,8,24,68,2,21,9
545,4,29,63,4,10,4
546,10,92,53,8,59,9
547,1,8,92,10,31,3
548,0,57,11,2,38,5
549,8,91,70,6,37,2
550,1,45,56,7,90,2
551,4,52,57,3,90,2
552,0,48,22,2,87,9
553,10,48,59,2,9,6
554,7,1,35,8,62,6
555,1,80,54,3,68,1
556,2,55,8,10,60,5
557,10,26,11,7,33,3
558,2,54,20,5,13,3
559,0,42,16,5,51,5
560,7,7,95,10,18,9
561,3,76,33,3,88,10
562,7,80,33,7,88,2
563,5,72,21,6,85,5
564,0,31,17,5,38,9
565,1,69,69,3,85,5
566,6,27,46,9,90,8
567,10,71,22,7,97,4
568,1,84,19,3,62,1
569,2,43,25,2,10,3
570,5,66,52,10,16,4
571,0,72,35,4,54,0
572,9,55,66,8,80,3
573,8,49,95,7,27,10
574,0,36,3,4,46,7
575,7,69,38,5,15,8
576,2,43,77,6,45,6
577,9,100,30,5,14,7
578,8,36,92,9,60,7
579,1,69,99,5,6,3
580,5,53,82,3,2,8
581,9,12,50,2,60,10
582,2,74,50,1,83,4
583,8,99,20,10,29,8
584,1,22,14,3,98,4
585,4,62,30,2,39,3
586,7,80,76,7,86,6
587,3,11,9,9,5,3
588,9,33,62,1,2,5
589,8,33,38,0,93,2
590,7,38,18,3,2,6
591,8,69,12,2,85,8
592,8,62,77,10,28,6
593,1,1,14,3,29,8
594,10,15,55,8,30,3
595,0,48,51,2,31,9
596,4,38,44,6,95,9
597,10,59,24,10,33,9
598,4,86,100,0,14,1
599,8,35,45,5,42,0
600,5,18,37,9,38,3
601,4,75,70,9,23,5
602,7,56,32,9,59,6
603,4,78,79,5,79,1
604,0,75,20,3,39,3
605,3,95,14,1,52,2
606,10,20,28,1,99,10
607,0,37,28,7,95,6
608,2,93,34,4,51,6
609,2,76,31,9,50,3
610,7,95,14,6,19,6
611,9,24,7,8,61,0
612,6,83,67,0,53,5
613,1,41,49,0,94,3
614,0,48,31,3,93,8
615,9,14,92,0,92,10
616,8,57,55,4,7,10
617,2,87,84,2,10,6
618,0,25,19,7,33,1
619,9,46,33,4,81,9
620,8,54,98,2,22,2
621,6,89,60,3,0,4
622,1,32,1,0,55,6
623,7,35,63,3,46,7
624,3,42,74,4,59,4
625,9,55,6,8,80,1
626,8,24,76,5,40,3
627,4,65,82,10,43,3
628,3,50,80,9,59,9
629,8,43,0,8,88,4
630,5,92,30,8,84,1
631,10,59,81,7,36,2
632,3,22,80,3,14,2
633,4,71,83,0,11,3
634,6,86,1,2,3,8
635,5,73,87,6,80,4
636,10,29,94,8,22,10
637,10,65,44,6,31,10
638,8,93,49,5,70,0
639,7,60,20,6,25,2
640,2,57,29,5,88,5
641,7,84,57,2,78,5
642,3,22,40,10,89,7
643,8,78,100,3,45,3
644,9,15,42,3,87,8
645,2,26,71,6,6,0
646,0,31,76,1,53,10
647,0,93,31,4,48,8
648,5,43,98,0,58,9
649,9,30,72,8,33,10
650,1,46,82,10,5,0
651,10,33,97,1,47,10
652,10,14,73,1,83,5
653,8,89,35,10,87,7
654,9,48,19,9,76,6
655,6,2,88,6,83,7
656,6,69,39,5,94,7
657,10,29,27,7,49,6
658,7,0,60,7,15,1
659,1,53,91,6,88,5
660,5,11,75,4,75,2
661,0,66,60,10,42,8
662,1,49,49,5,71,6
663,8,40,79,4,95,4
664,5,40,12,6,44,5
665,0,35,67,4,55,3
666,4,87,7,10,37,10
667,1,15,73,4,46,9
668,9,81,87,6,15,0
669,8,83,93,2,81,1
670,2,39,54,8,98,6
671,0,94,16,0,13,10
672,3,60,14,8,41,5
673,0,73,99,2,70,6
674,0,5,45,2,96,3
675,6,2,98,7,86,6
676,10,94,83,6,86,3
677,9,83,16,8,31,7
678,8,76,90,6,80,4
679,10,0,51,1,22,9
680,0,20,21,3,24,8
681,4,24,69,6,26,1
682,10,34,1,1,81,1
683,2,94,64,5,50,1
684,7,93,12,0,68,5
685,7,58,17,6,87,9
686,6,23,89,9,59,4
687,6,57,22,8,99,1
688,10,44,19,6,85,6
689,4,4,30,6,13,6
690,1,65,87,10,68,8
691,6,42,57,6,41,1
692,5,61,80,10,69,5
693,5,33,26,4,40,10
694,1,28,90,1,37,10
695,6,38,40,7,5,0
696,7,65,19,5,60,2
697,6,36,68,2,79,4
698,0,70,91,2,21,10
699,4,91,32,2,26,9
700,1,42,69,1,34,8
701,5,78,67,9,74,5
702,7,56,66,8,5,9
703,6,82,98,0,52,0
704,7,8,88,10,44,10
705,1,30,62,4,94,6
706,4,81,13,1,89,10
707,7,23,18,1,5,10
708,6,56,41,9,56,4
709,0,24,78,7,13,3
710,5,79,97,6,92,6
711,4,83,64,6,43,4
712,10,54,10,6,60,7
713,0,73,67,10,88,5
714,4,22,28,1,28,8
715,9,28,70,8,27,8
716,9,51,93,9,18,3
717,1,87,54,9,96,6
718,9,23,70,0,42,7
719,0,35,18,6,100,9
720,5,66,33,1,43,5
721,5,1,20,5,2,4
722,8,90,5,4,54,2
723,8,93,63,4,69,5
724,8,82,80,0,64,8
725,9,16,64,10,26,2
726,4,96,96,6,86,2
727,1,9,83,8,81,6
728,10,73,28,5,29,10
729,8,7,87,1,28,8
730,6,36,74,10,54,6
731,1,7,79,5,0,10
732,7,10,53,8,77,6
733,0,30,65,1,24,2
734,10,50,84,4,71,5
735,7,57,68,4,64,7
736,5,43,53,10,94,0
737,9,72,9,1,28,0
738,7,42,28,6,84,6
739,4,29,74,9,42,3
740,7,79,51,3,74,2
741,8,41,26,3,77,7
742,5,99,71,5,11,0
743,5,16,52,7,56,7
744,5,48,33,2,93,8
745,3,51,39,8,85,7
746,5,45,67,0,80,8
747,3,67,99,0,5,2
748,6,80,31,7,81,6
749,3,58,58,5,69,0
750,5,23,35,6,64,0
751,2,79,18,6,20,8
752,6,23,88,4,5,5
753,3,65,35,1,35,7
754,7,20,0,8,17,2
755,7,13,78,9,91,4
756,1,79,59,2,5,2
757,5,45,81,10,60,5
758,5,5,49,7,70,0
759,9,78,71,4,82,1
760,4,44,92,9,25,2
761,10,37,90,7,42,3
762,7,30,23,3,71,0
763,7,79,92,0,7,0
764,8,58,62,8,4,4
765,8,23,18,3,86,5
766,2,30,50,9,59,8
767,1,62,39,1,88,3
768,6,22,28,6,88,8
769,10,4,77,1,78,3
770,9,36,67,8,56,7
771,7,21,49,1,17,0
772,0,90,45,3,68,7
773,8,91,31,9,27,1
774,4,44,40,10,34,9
775,5,15,61,3,21,5
776,7,42,38,1,79,5
777,1,28,37,7,88,0
778,2,72,5,7,26,7
779,8,0,19,9,43,7
780,6,33,58,2,49,1
781,4,34,55,4,96,2
782,10,83,100,4,28,9
783,9,16,44,1,42,10
784,3,50,86,4,63,8
785,4,7,59,8,69,5
786,2,33,80,5,29,3
787,3,83,94,4,1,1
788,7,88,94,6,54,6
789,0,42,10,4,49,4
790,4,58,90,10,39,6
791,10,86,21,0,98,10
792,10,3,9,0,56,6
793,7,87,30,6,92,8
794,7,96,23,7,40,3
795,4,90,2,5,96,9
796,2,39,55,9,0,10
797,1,12,9,0,46,7
798,5,9,80,3,94,10
799,10,72,22,3,20,7
800,0,69,55,5,38,5
801,1,11,7,6,54,4
802,0,62,79,7,65,4
803,5,91,7,7,24,2
804,5,86,82,3,25,6
805,6,84,87,5,7,10
806,3,47,91,8,100,8
807,1,16,24,9,70,3
808,10,79,31,2,92,9
809,7,61,27,2,39,0
810,9,94,33,7,86,3
811,0,68,81,6,54,5
812,5,29,38,9,96,6
813,7,4,41,0,44,6
814,3,36,94,10,74,5
815,8,9,67,4,4,3
816,2,51,48,7,81,0
817,6,14,55,0,85,7
818,10,56,79,7,28,6
819,0,79,82,7,96,1
820,2,46,68,10,21,9
821,7,20,30,0,3,2
822,7,72,97,9,91,1
823,7,74,37,5,50,7
824,10,21,43,4,19,2
825,9,68,72,4,83,4
826,8,1,23,9,25,8
827,5,11,41,3,74,1
828,3,9,4,10,91,1
829,4,47,18,6,15,10
830,0,95,79,10,8,7
831,9,50,86,8,24,6
832,0,33,64,1,0,1
833,2,79,100,3,39,2
834,7,83,16,6,51,4
835,4,86,73,9,18,10
836,10,42,77,7,82,0
837,10,64,7,4,26,10
838,2,87,39,8,59,9
839,6,76,82,9,76,6
840,4,50,79,0,93,8
841,9,58,92,3,64,4
842,9,73,69,9,92,5
843,9,0,83,7,25,10
844,3,45,40,8,75,4
845,5,52,20,4,52,0
846,8,41,95,4,37,2
847,8,30,94,7,82,5
848,10,50,94,5,96,5
849,3,74,72,0,62,1
850,2,31,70,7,66,8
851,9,93,44,6,62,9
852,5,29,63,4,50,4
853,5,8,67,0,60,7
854,9,46,5,7,33,10
855,9,77,6,8,60,2
856,5,52,64,1,25,2
857,4,4,16,1,49,4
858,5,60,100,0,66,8
859,4,88,65,10,71,4
860,8,67,89,1,100,8
861,8,5,10,2,100,4
862,9,69,84,4,3,1
863,9,24,58,7,33,7
864,3,37,51,5,45,6
865,0,47,2,0,60,5
866,4,78,95,1,46,7
867,3,38,82,6,98,10
868,6,82,49,0,65,10
869,2,35,89,7,45,2
870,3,14,99,5,12,1
871,3,91,88,10,42,7
872,5,24,79,5,0,8
873,7,43,7,7,11,10
874,10,69,84,7,98,10
875,1,35,42,9,34,10
876,9,14,37,8,49,1
877,4,11,3,9,97,4
878,0,93,46,6,95,7
879,2,50,6,0,16,4
880,8,38,54,2,4,5
881,0,40,82,9,76,0
882,3,98,77,4,6,6
883,9,79,77,3,20,1
884,2,57,12,6,21,6
885,3,34,22,8,72,2
886,1,0,17,10,50,5
887,5,75,54,3,53,8
888,6,68,37,5,56,0
889,9,92,78,10,61,8
890,5,66,56,0,44,5
891,4,37,89,1,8,4
892,6,18,46,2,77,2
893,1,24,44,5,47,3
894,8,76,48,4,65,5
895,2,29,90,1,28,5
896,10,9,42,7,85,3
897,8,85,43,9,39,8
898,9,86,52,6,13,9
899,6,87,30,1,35,3
900,9,43,54,8,3,8
901,1,52,88,1,89,8
902,2,67,97,1,40,6
903,10,76,59,1,33,2
904,3,49,5,7,78,4
905,4,13,65,0,76,0
906,6,100,32,5,83,2
907,9,17,52,4,82,8
908,7,37,21,10,51,5
909,5,76,85,3,51,3
910,6,63,87,1,19,6
911,3,8,24,6,76,4
912,9,14,76,8,73,2
913,1,100,10,4,0,0
914,4,78,29,3,72,7
915,9,60,0,7,84,7
916,10,56,19,7,91,6
917,6,70,84,9,12,9
918,3,26,96,1,82,10
919,10,58,94,0,22,8
920,7,28,80,2,40,7
921,9,85,1,6,37,1
922,9,49,28,10,73,10
923,2,54,98,8,60,9
924,7,50,89,3,70,3
925,6,2,74,2,63,9
926,6,9,27,1,93,7
927,10,69,40,1,92,8
928,1,31,55,1,41,9
929,5,67,48,3,96,6
930,10,65,4,6,44,6
931,7,84,1,2,40,2
932,7,65,63,7,31,5
933,5,95,18,2,47,1
934,6,99,16,2,68,1
935,4,78,59,6,92,8
936,9,54,19,8,77,0
937,0,25,22,10,62,0
938,3,12,47,4,90,6
939,8,66,48,4,37,5
940,0,18,72,1,83,1
941,5,32,87,2,64,6
942,6,80,6,3,37,0
943,10,82,7,3,31,10
944,10,47,60,2,86,0
945,0,0,79,9,73,7
946,3,27,46,7,77,10
947,8,9,26,5,73,8
948,9,11,74,8,61,7
949,8,20,14,5,33,6
950,6,12,84,6,25,1
951,5,65,91,6,16,1
952,9,74,4,2,28,5
953,5,21,6,1,96,9
954,2,83,99,2,98,10
955,10,2,27,3,2,9
956,5,51,84,5,28,8
957,0,31,70,0,72,6
958,9,22,71,2,20,10
959,3,73,99,2,4,6
960,1,14,81,1,56,8
961,10,57,54,0,46,7
962,9,8,57,2,24,5
963,8,36,12,8,68,2
964,6,26,34,7,13,5
965,10,35,33,8,40,8
966,6,19,61,2,90,4
967,10,28,28,9,45,2
968,7,50,40,2,5,3
969,5,2,47,1,76,7
970,2,74,27,0,92,3
971,3,73,29,9,82,0
972,10,99,81,2,20,9
973,2,29,52,1,11,5
974,5,9,5,3,5,2
975,1,63,61,7,7,9
976,1,39,28,2,44,10
977,8,94,97,1,59,7
978,10,26,98,6,40,8
979,4,36,1,10,47,3
980,1,13,26,0,0,6
981,1,4,54,7,83,10
982,6,95,84,0,68,6
983,3,1,75,4,34,9
984,1,58,89,1,3,2
985,9,4,63,8,87,0
986,0,84,86,8,29,6
987,7,96,75,7,72,1
988,9,46,53,9,12,10
989,8,51,79,1,7,5
990,9,56,37,9,95,4
991,9,61,59,7,43,3
992,0,67,28,2,67,3
993,6,79,18,9,78,4
994,5,68,99,1,55,6
995,1,18,69,5,59,8
996,2,74,32,4,10,10
997,10,33,12,8,78,4
