0,1,2,3,4,5
8,39,87,5,14,10
7,53,26,8,78,4
9,11,43,9,47,2
10,42,87,9,61,4
5,63,78,2,2,3
7,79,46,2,83,5
0,39,53,6,48,0
1,31,62,3,42,5
2,29,10,7,46,1
4,83,25,7,3,0
2,96,36,10,26,5
9,48,17,8,55,5
5,46,62,0,44,0
0,100,10,0,39,8
0,41,20,10,65,3
0,5,79,1,65,3
2,60,84,8,78,0
9,41,5,0,51,2
0,91,70,3,24,3
3,57,5,1,74,6
1,92,89,0,80,0
4,96,72,6,5,4
4,60,85,7,74,0
3,57,90,1,83,7
6,26,11,9,74,10
2,93,72,9,41,3
5,2,90,8,50,2
4,71,15,1,91,5
10,3,44,9,79,10
1,46,37,4,67,2
5,14,29,6,79,4
3,52,10,8,41,1
10,80,73,7,33,8
9,84,88,9,6,9
1,82,97,2,68,6
6,22,3,5,52,3
2,34,67,9,36,5
1,51,18,10,49,0
8,45,8,5,22,2
10,45,12,0,66,5
0,14,50,8,37,7
10,87,91,6,10,9
3,70,8,5,84,2
4,4,38,8,3,0
8,51,12,8,64,7
6,41,56,5,83,4
9,89,87,3,42,3
9,86,100,2,27,10
7,50,92,6,44,6
7,48,65,3,59,6
6,74,56,3,99,8
8,55,35,9,70,6
7,61,57,4,95,6
0,45,31,0,67,7
1,86,0,5,26,1
1,8,18,7,60,8
2,64,96,4,80,5
0,76,95,3,1,1
10,75,8,1,87,6
9,63,56,6,4,3
1,55,31,8,75,10
5,56,72,0,25,7
10,5,69,5,11,0
0,31,94,0,6,5
0,82,6,3,42,0
5,56,87,7,98,2
3,43,62,2,29,1
4,93,72,2,77,5
3,51,60,7,26,0
10,12,28,1,42,6
5,19,2,1,40,1
3,6,26,8,68,8
10,50,62,0,24,7
4,74,19,3,18,5
0,20,88,9,6,7
2,54,97,10,48,9
9,56,94,8,57,8
4,9,7,1,96,3
7,77,58,4,72,2
5,3,77,5,89,5
9,21,50,4,88,4
6,67,62,8,97,7
6,74,63,8,69,4
3,49,74,1,1,4
4,70,24,6,5,10
0,27,98,4,0,8
9,42,43,0,34,5
7,19,75,6,4,4
0,78,92,3,72,10
7,90,57,2,85,9
6,11,73,8,9,1
1,89,54,10,75,7
5,67,8,5,27,4
7,98,31,7,11,3
1,95,57,0,20,5
3,30,37,1,40,8
8,50,52,7,74,4
2,30,56,10,70,6
1,67,36,3,11,5
5,88,88,3,18,0
2,88,1,10,92,10
2,53,16,8,56,9
8,65,44,8,49,8
2,4,2,2,42,8
2,50,88,3,96,5
3,96,6,6,12,3
0,85,93,5,1,3
0,80,44,3,72,5
8,53,66,5,4,9
8,97,97,9,24,0
3,70,32,2,89,5
9,73,84,0,0,9
4,35,40,2,52,6
0,12,42,7,36,1
9,96,31,9,4,9
9,49,45,7,48,10
5,92,44,5,75,2
0,35,8,3,52,9
9,70,9,9,36,4
0,8,96,6,7,5
10,28,74,5,37,7
2,92,27,4,63,7
6,39,76,3,50,7
1,9,18,2,21,8
7,3,12,8,18,1
0,56,10,0,26,5
4,46,34,3,47,4
4,96,31,4,93,10
1,20,45,3,18,2
4,31,47,10,25,9
7,69,69,0,9,8
3,13,91,4,79,2
4,7,66,1,52,8
9,94,55,10,58,3
0,73,44,0,86,10
2,33,90,8,93,3
0,80,85,8,74,6
2,16,70,1,100,0
0,64,24,3,6,5
4,0,84,2,40,3
7,17,14,4,12,3
0,13,48,4,53,2
0,99,43,10,87,0
3,21,11,5,42,7
10,84,75,6,50,7
5,98,86,5,53,9
6,86,94,3,59,4
2,83,72,1,26,10
8,82,0,9,47,8
3,33,68,10,68,1
9,48,15,9,98,5
5,63,51,9,69,3
10,87,51,5,4,5
8,68,6,8,52,0
10,90,16,8,93,7
2,19,56,7,88,0
3,49,51,2,96,3
9,13,34,8,93,9
4,12,84,5,58,1
0,56,27,5,97,2
10,32,40,3,99,4
4,7,7,9,52,3
7,100,57,9,32,4
10,69,7,9,68,4
10,33,100,5,92,1
0,30,26,1,76,0
5,68,24,0,97,5
5,77,61,9,80,6
4,99,84,2,82,7
4,27,75,1,10,2
4,21,65,7,28,1
7,47,82,0,2,3
10,32,75,4,75,6
10,7,27,4,24,8
3,77,35,2,23,10
4,26,13,4,71,8
8,81,42,1,84,4
3,80,4,5,17,3
6,20,61,2,72,3
4,38,47,1,89,0
2,60,94,0,7,10
0,8,29,2,19,7
3,88,4,0,4,4
7,70,12,2,8,10
5,12,20,4,24,6
10,3,54,1,44,0
2,49,25,1,78,3
7,78,67,4,62,0
1,30,65,9,22,2
2,30,79,8,55,4
8,70,48,5,30,9
5,46,100,1,14,8
1,28,76,9,85,1
10,28,66,10,56,0
5,53,91,9,16,5
7,53,50,0,52,4
7,51,15,0,8,9
7,97,76,8,56,2
7,63,26,6,79,4
4,73,76,2,61,5
6,30,91,7,41,7
9,12,8,7,52,8
4,90,27,1,100,7
0,67,85,0,86,0
4,60,43,7,38,6
5,48,19,5,76,9
8,52,63,5,30,10
0,23,16,8,86,6
3,80,81,0,14,0
1,66,82,8,8,9
2,13,29,9,91,7
7,4,12,5,8,2
0,0,40,1,87,9
3,71,7,4,72,10
3,50,22,7,60,0
5,21,33,8,21,10
3,34,100,3,90,5
10,32,50,3,61,3
10,99,48,8,83,10
3,14,93,7,13,10
10,38,21,3,97,2
9,86,43,10,18,0
4,41,7,10,5,8
5,37,59,9,59,7
5,13,33,3,23,5
0,45,39,6,3,9
7,89,81,7,11,5
0,100,85,6,77,0
4,23,69,7,90,3
9,17,57,6,15,10
0,38,60,5,51,10
4,57,58,8,17,0
5,38,54,10,38,2
5,12,91,3,22,6
9,57,76,1,13,2
4,37,21,4,16,4
0,47,88,10,18,9
8,29,9,7,46,6
9,82,57,9,92,10
0,99,53,2,79,0
9,86,64,7,15,0
2,1,5,5,3,8
2,70,56,4,30,1
8,6,70,9,100,9
7,70,14,10,14,8
7,68,45,10,49,4
9,92,68,9,42,4
5,45,73,9,18,8
4,5,10,2,70,6
7,1,97,5,24,10
7,50,91,9,13,0
5,96,85,5,93,3
0,70,7,8,28,9
10,99,56,10,41,3
10,4,60,4,69,9
1,99,86,5,70,10
3,15,29,9,38,4
2,43,10,5,18,0
0,86,20,8,14,6
0,63,68,4,58,8
7,69,27,3,75,3
8,25,60,2,84,4
4,31,46,9,17,0
1,3,13,5,28,1
1,12,86,8,31,5
10,51,76,7,46,2
0,51,91,9,18,8
4,12,43,0,86,8
9,7,98,8,17,9
8,15,61,1,44,1
3,29,26,10,55,5
6,92,6,8,86,6
3,48,95,9,94,5
1,9,48,1,82,7
3,20,59,9,59,2
8,41,47,2,35,5
7,84,50,5,31,3
10,87,3,6,93,10
2,15,62,7,92,6
2,29,65,3,96,0
0,63,66,2,98,5
3,58,40,3,48,2
6,18,40,9,53,10
1,26,55,2,14,4
1,95,6,10,66,7
5,62,80,5,72,0
3,74,85,5,52,0
7,32,54,9,34,4
2,16,14,8,88,3
3,49,86,0,46,6
8,67,44,4,0,6
10,18,59,9,97,1
7,79,86,0,29,2
1,58,56,3,25,6
9,18,11,10,3,0
10,93,98,2,28,10
9,73,15,9,34,8
7,81,68,3,17,5
9,4,20,4,68,9
6,24,82,5,71,5
3,44,30,3,39,3
1,63,83,2,76,8
4,67,29,6,73,0
8,15,45,3,63,2
10,48,41,2,37,9
0,70,23,7,63,5
10,78,31,9,98,10
3,28,33,1,65,6
8,29,95,0,70,7
9,96,82,1,24,6
2,68,47,3,49,4
4,67,41,10,38,6
0,35,45,9,67,2
1,62,81,8,58,2
6,23,73,2,68,7
3,59,90,2,65,10
1,27,59,5,54,10
3,27,39,10,2,7
8,9,74,6,33,8
10,98,27,8,95,2
7,78,76,0,28,9
1,40,48,2,19,7
0,91,62,10,65,7
9,59,31,8,96,1
2,99,100,4,51,9
4,47,4,2,44,0
10,94,78,5,7,1
1,46,67,6,17,8
0,40,72,0,39,9
8,19,1,9,77,8
8,38,53,10,33,4
7,81,82,7,45,1
1,10,45,3,66,0
9,8,26,5,42,10
7,45,7,2,82,7
8,10,2,9,45,4
5,87,36,3,91,1
8,20,51,3,99,7
5,21,6,2,42,2
1,68,20,10,23,0
4,7,32,6,8,9
8,100,54,4,21,10
7,74,22,7,85,9
0,4,83,5,89,4
1,84,83,3,21,6
1,8,1,9,22,2
4,91,72,0,39,9
4,46,27,4,91,6
10,71,92,6,61,6
0,48,72,7,20,2
2,14,87,8,12,7
7,3,20,3,12,8
8,3,52,10,11,7
1,67,7,0,76,4
8,100,79,8,94,7
3,6,74,0,70,2
4,55,53,3,17,3
2,76,22,3,7,7
7,32,25,6,25,4
8,16,65,8,87,9
3,63,46,1,8,10
7,26,60,5,78,10
3,61,83,9,70,7
3,31,86,9,61,1
9,22,8,9,92,6
5,29,89,5,1,9
7,92,70,9,57,5
0,11,88,5,83,5
9,79,2,0,95,10
2,9,9,3,43,3
10,27,20,3,65,8
10,1,21,3,95,10
7,63,81,4,49,4
2,55,2,7,75,3
6,15,39,9,36,6
3,77,90,6,88,3
0,25,73,7,98,3
1,18,46,6,12,7
2,95,4,6,90,3
10,73,16,5,28,9
4,19,11,4,20,0
1,39,43,9,10,4
7,31,41,2,51,0
0,94,47,5,85,6
10,7,94,8,1,4
8,37,99,1,45,7
9,29,20,1,24,2
10,75,11,1,17,2
4,10,56,5,8,9
4,90,25,8,14,4
10,57,34,5,44,10
1,4,33,7,60,7
3,52,47,6,63,9
8,60,64,6,90,10
0,9,51,3,21,0
6,84,77,8,100,3
1,45,45,1,15,5
7,64,9,9,49,1
8,57,32,1,76,5
3,43,86,4,29,5
6,96,25,10,65,4
9,6,44,9,70,1
0,79,81,6,51,4
1,93,97,1,98,10
9,30,18,2,96,0
10,71,40,4,52,1
7,15,58,6,94,4
3,69,30,10,75,3
3,78,29,8,18,5
7,53,74,2,97,2
1,99,41,4,86,7
1,66,74,8,59,3
5,99,29,10,8,2
0,73,19,3,62,5
5,61,74,3,87,5
9,22,38,9,22,8
2,27,50,5,38,7
4,67,8,3,51,4
8,19,32,3,13,3
8,3,55,1,22,6
1,52,74,5,33,7
8,18,52,2,79,0
10,2,99,8,68,7
10,81,66,2,30,2
4,55,76,7,77,6
8,17,93,3,41,0
6,60,73,5,2,4
7,82,91,0,29,8
10,32,20,4,19,9
5,58,85,1,94,5
3,20,64,5,65,9
1,76,72,9,79,0
1,58,65,6,43,10
8,5,81,7,59,0
7,2,9,2,23,7
6,96,56,8,40,4
0,15,24,2,6,3
4,69,35,3,31,0
3,17,61,8,76,7
4,65,20,1,12,5
10,2,41,3,59,3
6,36,61,6,53,9
5,1,35,5,54,6
10,27,63,4,43,2
8,91,77,2,34,6
5,17,32,0,96,0
3,26,3,7,59,1
10,58,12,4,62,1
5,95,34,6,9,9
8,43,52,1,24,6
5,75,20,0,68,1
2,41,44,1,13,2
9,1,83,5,28,4
5,8,46,2,93,4
5,98,34,2,8,10
10,0,32,2,12,10
7,40,99,9,82,7
8,24,68,2,21,9
4,29,63,4,10,4
10,92,53,8,59,9
1,8,92,10,31,3
0,57,11,2,38,5
8,91,70,6,37,2
1,45,56,7,90,2
4,52,57,3,90,2
0,48,22,2,87,9
10,48,59,2,9,6
7,1,35,8,62,6
1,80,54,3,68,1
2,55,8,10,60,5
10,26,11,7,33,3
2,54,20,5,13,3
0,42,16,5,51,5
7,7,95,10,18,9
3,76,33,3,88,10
7,80,33,7,88,2
5,72,21,6,85,5
0,31,17,5,38,9
1,69,69,3,85,5
6,27,46,9,90,8
10,71,22,7,97,4
1,84,19,3,62,1
2,43,25,2,10,3
5,66,52,10,16,4
0,72,35,4,54,0
9,55,66,8,80,3
8,49,95,7,27,10
0,36,3,4,46,7
7,69,38,5,15,8
2,43,77,6,45,6
9,100,30,5,14,7
8,36,92,9,60,7
1,69,99,5,6,3
5,53,82,3,2,8
9,12,50,2,60,10
2,74,50,1,83,4
8,99,20,10,29,8
1,22,14,3,98,4
4,62,30,2,39,3
7,80,76,7,86,6
3,11,9,9,5,3
9,33,62,1,2,5
8,33,38,0,93,2
7,38,18,3,2,6
8,69,12,2,85,8
8,62,77,10,28,6
1,1,14,3,29,8
10,15,55,8,30,3
0,48,51,2,31,9
4,38,44,6,95,9
10,59,24,10,33,9
4,86,100,0,14,1
8,35,45,5,42,0
5,18,37,9,38,3
4,75,70,9,23,5
7,56,32,9,59,6
4,78,79,5,79,1
0,75,20,3,39,3
3,95,14,1,52,2
10,20,28,1,99,10
0,37,28,7,95,6
2,93,34,4,51,6
2,76,31,9,50,3
7,95,14,6,19,6
9,24,7,8,61,0
6,83,67,0,53,5
1,41,49,0,94,3
0,48,31,3,93,8
9,14,92,0,92,10
8,57,55,4,7,10
2,87,84,2,10,6
0,25,19,7,33,1
9,46,33,4,81,9
8,54,98,2,22,2
6,89,60,3,0,4
1,32,1,0,55,6
7,35,63,3,46,7
3,42,74,4,59,4
9,55,6,8,80,1
8,24,76,5,40,3
4,65,82,10,43,3
3,50,80,9,59,9
8,43,0,8,88,4
5,92,30,8,84,1
10,59,81,7,36,2
3,22,80,3,14,2
4,71,83,0,11,3
6,86,1,2,3,8
5,73,87,6,80,4
10,29,94,8,22,10
10,65,44,6,31,10
8,93,49,5,70,0
7,60,20,6,25,2
2,57,29,5,88,5
7,84,57,2,78,5
3,22,40,10,89,7
8,78,100,3,45,3
9,15,42,3,87,8
2,26,71,6,6,0
0,31,76,1,53,10
0,93,31,4,48,8
5,43,98,0,58,9
9,30,72,8,33,10
1,46,82,10,5,0
10,33,97,1,47,10
10,14,73,1,83,5
8,89,35,10,87,7
9,48,19,9,76,6
6,2,88,6,83,7
6,69,39,5,94,7
10,29,27,7,49,6
7,0,60,7,15,1
1,53,91,6,88,5
5,11,75,4,75,2
0,66,60,10,42,8
1,49,49,5,71,6
8,40,79,4,95,4
5,40,12,6,44,5
0,35,67,4,55,3
4,87,7,10,37,10
1,15,73,4,46,9
9,81,87,6,15,0
8,83,93,2,81,1
2,39,54,8,98,6
0,94,16,0,13,10
3,60,14,8,41,5
0,73,99,2,70,6
0,5,45,2,96,3
6,2,98,7,86,6
10,94,83,6,86,3
9,83,16,8,31,7
8,76,90,6,80,4
10,0,51,1,22,9
0,20,21,3,24,8
4,24,69,6,26,1
10,34,1,1,81,1
2,94,64,5,50,1
7,93,12,0,68,5
7,58,17,6,87,9
6,23,89,9,59,4
6,57,22,8,99,1
10,44,19,6,85,6
4,4,30,6,13,6
1,65,87,10,68,8
6,42,57,6,41,1
5,61,80,10,69,5
5,33,26,4,40,10
1,28,90,1,37,10
6,38,40,7,5,0
7,65,19,5,60,2
6,36,68,2,79,4
0,70,91,2,21,10
4,91,32,2,26,9
1,42,69,1,34,8
5,78,67,9,74,5
7,56,66,8,5,9
6,82,98,0,52,0
7,8,88,10,44,10
1,30,62,4,94,6
4,81,13,1,89,10
7,23,18,1,5,10
6,56,41,9,56,4
0,24,78,7,13,3
5,79,97,6,92,6
4,83,64,6,43,4
10,54,10,6,60,7
0,73,67,10,88,5
4,22,28,1,28,8
9,28,70,8,27,8
9,51,93,9,18,3
1,87,54,9,96,6
9,23,70,0,42,7
0,35,18,6,100,9
5,66,33,1,43,5
5,1,20,5,2,4
8,90,5,4,54,2
8,93,63,4,69,5
8,82,80,0,64,8
9,16,64,10,26,2
4,96,96,6,86,2
1,9,83,8,81,6
10,73,28,5,29,10
8,7,87,1,28,8
6,36,74,10,54,6
1,7,79,5,0,10
7,10,53,8,77,6
0,30,65,1,24,2
10,50,84,4,71,5
7,57,68,4,64,7
5,43,53,10,94,0
9,72,9,1,28,0
7,42,28,6,84,6
4,29,74,9,42,3
7,79,51,3,74,2
8,41,26,3,77,7
5,99,71,5,11,0
5,16,52,7,56,7
5,48,33,2,93,8
3,51,39,8,85,7
5,45,67,0,80,8
3,67,99,0,5,2
6,80,31,7,81,6
3,58,58,5,69,0
5,23,35,6,64,0
2,79,18,6,20,8
6,23,88,4,5,5
3,65,35,1,35,7
7,20,0,8,17,2
7,13,78,9,91,4
1,79,59,2,5,2
5,45,81,10,60,5
5,5,49,7,70,0
9,78,71,4,82,1
4,44,92,9,25,2
10,37,90,7,42,3
7,30,23,3,71,0
7,79,92,0,7,0
8,58,62,8,4,4
8,23,18,3,86,5
2,30,50,9,59,8
1,62,39,1,88,3
6,22,28,6,88,8
10,4,77,1,78,3
9,36,67,8,56,7
7,21,49,1,17,0
0,90,45,3,68,7
8,91,31,9,27,1
4,44,40,10,34,9
5,15,61,3,21,5
7,42,38,1,79,5
1,28,37,7,88,0
2,72,5,7,26,7
8,0,19,9,43,7
6,33,58,2,49,1
4,34,55,4,96,2
10,83,100,4,28,9
9,16,44,1,42,10
3,50,86,4,63,8
4,7,59,8,69,5
2,33,80,5,29,3
3,83,94,4,1,1
7,88,94,6,54,6
0,42,10,4,49,4
4,58,90,10,39,6
10,86,21,0,98,10
10,3,9,0,56,6
7,87,30,6,92,8
7,96,23,7,40,3
4,90,2,5,96,9
2,39,55,9,0,10
1,12,9,0,46,7
5,9,80,3,94,10
10,72,22,3,20,7
0,69,55,5,38,5
1,11,7,6,54,4
0,62,79,7,65,4
5,91,7,7,24,2
5,86,82,3,25,6
6,84,87,5,7,10
3,47,91,8,100,8
1,16,24,9,70,3
10,79,31,2,92,9
7,61,27,2,39,0
9,94,33,7,86,3
0,68,81,6,54,5
5,29,38,9,96,6
7,4,41,0,44,6
3,36,94,10,74,5
8,9,67,4,4,3
2,51,48,7,81,0
6,14,55,0,85,7
10,56,79,7,28,6
0,79,82,7,96,1
2,46,68,10,21,9
7,20,30,0,3,2
7,72,97,9,91,1
7,74,37,5,50,7
10,21,43,4,19,2
9,68,72,4,83,4
8,1,23,9,25,8
5,11,41,3,74,1
3,9,4,10,91,1
4,47,18,6,15,10
0,95,79,10,8,7
9,50,86,8,24,6
0,33,64,1,0,1
2,79,100,3,39,2
7,83,16,6,51,4
4,86,73,9,18,10
10,42,77,7,82,0
10,64,7,4,26,10
2,87,39,8,59,9
6,76,82,9,76,6
4,50,79,0,93,8
9,58,92,3,64,4
9,73,69,9,92,5
9,0,83,7,25,10
3,45,40,8,75,4
5,52,20,4,52,0
8,41,95,4,37,2
8,30,94,7,82,5
10,50,94,5,96,5
3,74,72,0,62,1
2,31,70,7,66,8
9,93,44,6,62,9
5,29,63,4,50,4
5,8,67,0,60,7
9,46,5,7,33,10
9,77,6,8,60,2
5,52,64,1,25,2
4,4,16,1,49,4
5,60,100,0,66,8
4,88,65,10,71,4
8,67,89,1,100,8
8,5,10,2,100,4
9,69,84,4,3,1
9,24,58,7,33,7
3,37,51,5,45,6
0,47,2,0,60,5
4,78,95,1,46,7
3,38,82,6,98,10
6,82,49,0,65,10
2,35,89,7,45,2
3,14,99,5,12,1
3,91,88,10,42,7
5,24,79,5,0,8
7,43,7,7,11,10
10,69,84,7,98,10
1,35,42,9,34,10
9,14,37,8,49,1
4,11,3,9,97,4
0,93,46,6,95,7
2,50,6,0,16,4
8,38,54,2,4,5
0,40,82,9,76,0
3,98,77,4,6,6
9,79,77,3,20,1
2,57,12,6,21,6
3,34,22,8,72,2
1,0,17,10,50,5
5,75,54,3,53,8
6,68,37,5,56,0
9,92,78,10,61,8
5,66,56,0,44,5
4,37,89,1,8,4
6,18,46,2,77,2
1,24,44,5,47,3
8,76,48,4,65,5
2,29,90,1,28,5
10,9,42,7,85,3
8,85,43,9,39,8
9,86,52,6,13,9
6,87,30,1,35,3
9,43,54,8,3,8
1,52,88,1,89,8
2,67,97,1,40,6
10,76,59,1,33,2
3,49,5,7,78,4
4,13,65,0,76,0
6,100,32,5,83,2
9,17,52,4,82,8
7,37,21,10,51,5
5,76,85,3,51,3
6,63,87,1,19,6
3,8,24,6,76,4
9,14,76,8,73,2
1,100,10,4,0,0
4,78,29,3,72,7
9,60,0,7,84,7
10,56,19,7,91,6
6,70,84,9,12,9
3,26,96,1,82,10
10,58,94,0,22,8
7,28,80,2,40,7
9,85,1,6,37,1
9,49,28,10,73,10
2,54,98,8,60,9
7,50,89,3,70,3
6,2,74,2,63,9
6,9,27,1,93,7
10,69,40,1,92,8
1,31,55,1,41,9
5,67,48,3,96,6
10,65,4,6,44,6
7,84,1,2,40,2
7,65,63,7,31,5
5,95,18,2,47,1
6,99,16,2,68,1
4,78,59,6,92,8
9,54,19,8,77,0
0,25,22,10,62,0
3,12,47,4,90,6
8,66,48,4,37,5
0,18,72,1,83,1
5,32,87,2,64,6
6,80,6,3,37,0
10,82,7,3,31,10
10,47,60,2,86,0
0,0,79,9,73,7
3,27,46,7,77,10
8,9,26,5,73,8
9,11,74,8,61,7
8,20,14,5,33,6
6,12,84,6,25,1
5,65,91,6,16,1
9,74,4,2,28,5
5,21,6,1,96,9
2,83,99,2,98,10
10,2,27,3,2,9
5,51,84,5,28,8
0,31,70,0,72,6
9,22,71,2,20,10
3,73,99,2,4,6
1,14,81,1,56,8
10,57,54,0,46,7
9,8,57,2,24,5
8,36,12,8,68,2
6,26,34,7,13,5
10,35,33,8,40,8
6,19,61,2,90,4
10,28,28,9,45,2
7,50,40,2,5,3
5,2,47,1,76,7
2,74,27,0,92,3
3,73,29,9,82,0
10,99,81,2,20,9
2,29,52,1,11,5
5,9,5,3,5,2
1,63,61,7,7,9
1,39,28,2,44,10
8,94,97,1,59,7
10,26,98,6,40,8
4,36,1,10,47,3
1,13,26,0,0,6
1,4,54,7,83,10
6,95,84,0,68,6
3,1,75,4,34,9
1,58,89,1,3,2
9,4,63,8,87,0
0,84,86,8,29,6
7,96,75,7,72,1
9,46,53,9,12,10
8,51,79,1,7,5
9,56,37,9,95,4
9,61,59,7,43,3
0,67,28,2,67,3
6,79,18,9,78,4
5,68,99,1,55,6
1,18,69,5,59,8
2,74,32,4,10,10
10,33,12,8,78,4
0,19,97,9,39,8
3,29,5,1,69,5
