,0,1,2,3,4,5,6,7,8,9
82,3,2,4,8,3,0,1,2,8,10
83,3,7,2,6,4,0,9,1,7,2
84,3,0,1,1,5,9,9,6,3,0
85,5,2,9,3,9,0,10,6,2,2
86,3,7,1,7,9,6,7,2,5,4
87,5,6,4,7,1,7,9,3,1,1
88,4,2,0,2,2,5,8,6,1,6
89,8,8,2,4,7,2,6,8,10,2
90,8,1,1,5,2,2,0,4,8,1
91,9,3,8,0,9,2,10,9,7,3
92,10,7,4,3,7,10,4,10,2,2
93,4,0,5,6,1,9,4,7,9,9
94,2,0,10,9,9,3,2,5,1,10
95,9,2,8,3,7,5,3,4,6,0
96,7,1,2,3,7,4,5,5,1,10
97,0,4,9,6,2,1,3,10,6,5
98,5,10,7,10,1,6,4,6,5,5
99,10,5,4,4,1,4,9,0,6,4
100,6,4,9,7,8,2,2,10,7,0
101,4,4,10,1,4,1,7,4,5,3
102,2,6,3,8,9,10,3,6,7,2
103,6,7,0,5,10,3,9,2,4,3
104,9,10,4,8,6,1,8,8,1,5
105,3,10,10,4,3,2,5,7,1,7
106,5,10,4,6,8,5,4,9,9,2
107,2,3,8,0,8,3,8,2,9,4
108,2,2,6,9,0,10,10,7,5,2
109,3,3,7,9,9,1,4,2,7,7
110,3,10,7,9,2,10,0,8,0,7
111,0,9,1,9,6,6,3,6,7,6
112,8,3,6,7,9,3,8,8,8,6
113,6,5,9,1,7,5,7,8,0,1
114,2,1,10,9,5,6,4,9,0,10
115,0,0,1,7,0,0,9,5,6,7
116,3,8,5,1,6,3,4,7,1,6
117,3,1,6,10,5,9,4,3,4,8
118,9,3,10,1,8,10,9,9,0,1
119,7,8,3,7,6,0,3,1,1,3
120,9,9,9,5,2,5,5,9,10,5
121,1,10,3,7,1,9,2,3,1,10
122,6,0,3,8,8,7,2,6,4,9
123,10,0,10,10,2,0,2,2,2,9
124,6,1,9,10,5,0,4,5,2,5
125,0,9,4,9,0,9,3,5,2,4
126,3,0,5,6,7,3,2,8,8,5
127,7,5,1,8,5,2,0,9,3,2
128,5,6,1,10,1,9,0,6,10,9
129,7,0,6,4,3,3,5,4,6,5
130,0,1,8,2,6,5,5,8,6,8
131,10,3,8,10,1,4,1,10,8,9
132,10,7,6,9,7,10,10,5,5,5
133,1,9,7,10,9,0,8,8,6,5
134,8,0,6,6,8,9,1,2,9,6
135,2,1,10,3,7,3,9,5,10,5
136,5,1,9,7,2,5,2,8,8,7
137,3,2,3,7,1,1,10,9,1,1
138,10,2,8,8,1,0,5,3,0,0
139,0,5,2,7,1,8,10,9,1,0
140,0,4,0,6,6,2,3,7,3,7
141,4,4,1,8,3,1,5,9,0,8
142,9,4,4,4,9,10,7,5,8,1
143,8,3,0,8,7,2,10,5,0,2
144,10,3,0,9,6,5,5,1,3,0
145,6,7,6,6,8,9,1,4,9,0
146,10,1,0,1,3,4,2,2,10,4
147,6,9,7,6,2,3,8,7,9,1
148,1,7,9,5,6,2,7,8,2,0
149,4,1,8,6,8,10,0,1,3,6
150,8,4,7,3,2,4,6,5,0,9
151,2,2,9,8,8,6,10,6,4,8
152,7,9,2,9,6,8,6,0,2,7
153,7,4,0,8,4,1,4,2,10,9
154,7,1,7,1,5,3,7,2,6,10
155,3,4,10,5,7,2,8,10,3,2
156,5,7,8,9,9,1,0,8,4,4
157,6,8,4,7,7,5,8,8,2,8
158,4,8,0,8,9,5,0,0,5,0
159,6,10,2,5,7,4,6,7,1,2
160,10,9,6,10,7,3,4,7,10,9
161,3,7,10,8,9,9,0,1,5,10
162,9,2,8,7,0,3,3,1,2,8
163,3,8,5,8,10,2,4,7,6,5
164,8,3,2,3,6,5,3,8,7,5
165,2,6,6,0,5,4,4,5,5,10
166,10,0,6,9,8,1,2,0,6,1
167,5,9,8,4,0,9,10,6,10,8
168,1,9,8,6,4,5,1,8,7,7
169,0,7,8,0,6,8,7,8,7,4
170,7,1,0,9,1,5,8,9,9,5
171,6,7,4,8,3,7,9,4,9,2
172,1,10,1,1,4,9,7,2,10,0
173,10,8,6,1,10,10,8,2,3,3
174,10,7,3,1,3,0,8,7,7,5
175,8,0,7,1,8,3,6,4,0,9
176,2,10,0,5,8,4,9,0,4,10
177,4,5,10,10,6,9,4,2,6,6
178,5,8,6,0,9,8,0,5,2,6
179,6,5,1,7,3,3,5,9,6,10
180,2,10,7,9,2,1,10,1,2,1
181,0,0,10,4,2,6,4,3,9,10
182,3,4,4,7,3,9,1,6,1,10
183,6,1,9,5,0,2,10,10,5,3
184,8,5,9,0,10,9,7,5,8,9
185,0,6,1,10,9,9,2,8,0,6
186,7,1,7,8,2,8,3,7,6,10
187,6,5,7,4,4,5,0,10,5,6
188,1,7,3,8,6,9,8,0,2,9
189,4,3,5,7,3,0,9,1,10,8
190,2,7,1,10,2,7,6,2,10,6
191,4,0,7,3,1,5,1,2,0,0
192,9,9,9,6,3,3,3,1,3,9
193,1,8,6,2,10,10,8,10,7,1
194,2,2,1,9,4,7,10,6,3,1
195,10,4,7,3,7,8,10,5,1,6
196,3,4,8,3,8,0,3,4,5,1
197,3,9,7,7,3,9,5,6,8,2
198,9,7,5,5,1,9,9,8,2,0
199,3,5,1,4,10,1,0,10,6,2
200,4,5,5,4,4,3,10,10,6,5
201,10,1,0,6,2,3,7,3,10,9
202,10,6,0,1,3,4,10,5,8,4
203,3,8,8,5,5,6,8,7,7,1
204,8,0,6,5,6,5,7,8,9,0
205,1,7,8,0,7,3,5,8,1,6
206,10,6,0,2,0,2,2,7,10,9
207,7,6,8,3,2,6,1,1,2,5
208,8,2,4,3,5,9,0,10,3,1
209,8,4,3,2,10,8,10,9,8,0
210,10,8,7,9,0,1,0,6,9,5
211,0,8,10,6,4,7,5,1,2,5
212,8,1,10,1,4,4,10,0,5,4
213,5,7,7,5,0,9,5,0,7,4
214,9,6,2,1,4,4,4,7,6,2
215,3,5,4,5,10,2,5,4,1,7
216,5,3,8,10,3,5,5,0,5,9
217,4,4,10,9,5,9,0,2,2,1
218,5,6,8,7,8,8,6,6,2,4
219,8,7,9,5,2,5,4,10,8,10
220,5,3,5,1,0,9,9,8,5,4
221,6,1,2,7,4,6,1,4,0,9
222,5,9,7,5,7,4,7,0,0,8
223,6,0,1,10,2,0,10,1,4,4
224,10,1,4,2,4,8,10,8,2,10
225,1,0,0,2,1,9,1,3,10,4
226,8,6,5,4,10,8,7,0,6,7
227,9,3,2,6,2,2,6,1,6,10
228,9,3,6,7,9,6,8,9,1,10
229,4,6,4,8,5,6,9,1,7,2
230,4,7,8,9,6,10,9,0,1,4
231,7,0,1,5,1,5,7,4,10,10
232,10,4,2,8,6,4,0,2,10,0
233,8,9,0,1,5,8,0,1,6,10
234,9,2,9,10,0,10,8,4,7,2
235,10,8,4,0,8,4,7,6,5,1
236,8,2,5,5,8,3,5,6,7,6
237,3,7,10,2,4,9,8,8,7,5
238,6,2,7,1,5,6,2,1,7,10
239,2,4,3,7,0,0,6,5,8,3
240,0,3,7,1,7,8,4,1,8,9
241,2,0,10,6,5,5,7,1,0,5
242,7,10,7,2,3,10,0,5,3,3
243,7,1,8,7,4,7,9,2,4,10
244,10,7,10,4,3,4,2,4,6,3
245,0,1,7,9,6,10,10,1,6,8
246,7,8,5,7,2,8,6,5,1,10
247,1,0,9,1,10,2,7,8,5,5
248,10,9,7,0,3,10,7,2,10,2
249,9,4,10,2,3,7,6,8,6,0
250,10,3,9,5,6,1,5,9,6,6
251,6,10,1,0,6,9,7,3,3,6
252,8,3,1,8,9,0,1,9,2,4
253,5,7,3,5,7,8,5,8,10,8
254,8,10,7,9,6,4,10,1,3,8
255,6,3,3,6,0,6,3,7,7,8
256,3,7,9,2,0,8,7,5,10,3
257,1,10,9,8,0,7,0,0,6,3
258,9,5,10,1,1,8,7,1,9,2
259,10,6,2,8,9,3,5,1,0,6
260,10,0,7,1,2,1,7,9,8,6
261,8,6,2,1,9,7,0,5,6,3
262,9,6,8,7,0,9,4,9,2,6
263,9,7,6,1,9,8,7,2,5,3
264,4,1,5,5,7,7,2,6,6,5
265,3,7,3,5,4,4,7,5,6,0
266,10,9,6,5,4,1,1,7,8,10
267,3,10,4,10,4,4,8,1,6,5
268,1,0,1,2,2,8,3,1,2,8
269,4,5,10,8,10,9,6,0,0,9
270,7,2,2,2,0,2,0,5,10,5
271,2,9,6,1,5,10,0,9,9,6
272,3,7,4,1,0,7,0,3,1,3
273,6,4,9,2,7,9,2,9,4,0
274,0,3,2,0,10,2,1,2,7,4
275,3,7,1,4,0,9,6,3,0,1
276,9,1,3,5,9,2,5,0,5,9
277,6,10,3,9,2,3,3,10,0,5
278,0,8,7,9,2,0,8,9,0,5
279,8,10,2,8,3,10,8,9,6,4
280,3,2,5,10,7,6,4,2,0,4
281,7,9,4,2,4,9,2,8,5,3
282,6,8,6,6,10,0,6,4,6,9
283,7,3,8,10,6,1,9,5,4,8
284,5,7,6,6,3,7,0,10,9,3
285,8,7,10,4,6,2,3,3,7,0
286,2,1,1,4,6,5,7,0,9,3
287,2,10,4,9,5,7,3,10,7,8
288,1,3,7,10,2,0,2,8,1,9
289,4,8,2,1,6,5,3,5,5,2
290,1,7,10,2,7,8,7,5,9,4
291,2,1,1,2,4,2,6,10,8,0
292,10,10,9,7,0,2,4,10,8,3
293,8,6,5,8,6,1,7,1,8,9
294,8,4,10,7,6,8,5,3,10,3
295,9,7,2,7,2,3,10,6,6,8
296,7,6,8,6,8,1,4,8,5,3
297,1,3,5,5,8,10,3,7,5,4
298,5,2,5,8,2,1,10,4,2,1
299,1,7,1,3,6,2,2,4,5,7
300,1,9,2,9,10,6,8,2,10,9
301,4,5,4,7,6,9,2,1,10,5
302,6,1,5,2,3,5,2,9,10,0
303,8,4,2,8,7,7,4,9,2,6
304,3,1,8,2,6,4,6,0,3,2
305,9,8,6,2,10,10,6,3,8,0
306,3,4,2,2,10,0,0,6,6,3
307,1,8,0,1,1,2,4,4,9,10
308,0,2,2,7,6,10,3,3,4,8
309,8,1,9,7,9,4,2,6,9,0
310,6,1,9,0,10,2,5,1,5,0
311,9,0,10,8,0,1,4,1,1,10
312,10,9,8,0,1,2,7,1,4,2
313,4,4,10,10,4,6,8,9,3,4
314,3,7,8,8,10,4,0,0,1,3
315,7,5,7,3,3,1,10,10,3,2
316,2,2,10,6,8,10,1,10,8,6
317,10,4,2,6,3,1,7,1,6,5
318,9,9,9,3,9,7,5,8,1,0
319,5,10,7,6,5,3,9,5,0,10
320,8,9,3,0,6,5,7,1,7,8
321,8,4,5,4,1,0,3,6,10,9
322,4,8,1,3,5,3,6,2,1,9
323,5,10,6,4,4,9,1,2,6,2
324,5,7,5,0,0,2,2,3,0,10
325,4,2,2,4,3,0,6,8,1,1
326,3,2,7,3,7,0,1,3,3,9
327,5,7,4,0,10,6,3,1,1,0
328,1,2,2,6,9,5,1,9,4,4
329,9,4,5,4,8,6,10,5,1,1
330,5,7,5,5,8,9,9,6,3,5
331,5,4,2,1,1,0,7,7,7,9
332,10,5,8,1,9,2,9,9,1,7
333,3,2,7,9,7,0,2,0,4,0
334,7,2,2,5,8,9,1,7,10,0
335,5,6,2,0,3,7,6,10,10,9
336,2,5,8,1,1,7,5,0,2,1
337,9,2,7,0,1,4,2,1,4,1
338,2,8,5,10,9,2,8,4,9,2
339,3,10,7,7,7,8,8,6,9,4
340,9,1,4,10,2,3,9,3,6,8
341,2,1,3,8,6,8,10,8,10,10
342,4,10,8,2,7,2,3,10,9,2
343,4,6,7,3,9,10,2,5,1,10
344,0,4,2,6,2,3,9,7,7,3
345,5,3,1,1,5,8,9,7,3,6
346,6,4,10,10,2,1,7,6,6,0
347,10,1,0,8,6,2,7,6,3,2
348,6,8,2,8,7,7,5,5,6,7
349,4,9,2,0,7,10,9,4,10,0
350,2,0,7,4,7,9,9,4,3,2
351,7,4,7,5,10,3,3,0,8,10
352,10,1,8,7,7,1,10,9,4,9
353,7,2,5,4,0,6,4,0,6,9
354,10,1,6,10,7,4,0,8,4,4
355,9,9,10,6,2,9,6,9,0,2
356,4,7,4,4,9,3,9,2,4,2
357,9,7,6,2,10,1,6,0,8,9
358,2,1,2,4,5,0,6,10,3,3
359,8,10,1,1,5,10,10,1,8,3
360,5,2,4,6,9,5,0,7,9,8
361,4,7,6,7,9,2,2,7,3,10
362,10,10,2,1,5,10,4,3,3,4
363,4,6,0,3,8,5,9,10,1,0
364,7,10,5,9,9,0,2,2,9,9
365,10,3,7,5,4,5,4,0,8,6
366,2,7,4,6,2,9,9,6,8,10
367,10,0,3,6,4,8,6,6,2,9
368,3,9,0,9,10,6,10,5,1,4
369,3,1,8,5,0,7,2,0,6,5
370,7,1,3,7,9,6,3,6,10,3
371,8,6,3,0,7,4,10,3,2,3
372,7,9,10,2,3,3,1,0,0,8
373,1,2,9,9,7,5,8,7,0,4
374,6,7,9,2,6,7,10,5,1,5
375,4,4,1,8,10,9,2,2,7,6
376,10,5,6,2,3,5,3,7,2,9
377,2,7,0,0,1,4,6,0,3,7
378,0,9,4,10,9,3,5,9,9,6
379,5,7,8,8,1,8,5,8,3,2
380,7,7,1,3,7,5,8,9,7,9
381,4,5,6,8,2,0,9,2,4,2
382,7,9,9,7,6,10,10,9,5,3
383,6,10,10,3,8,7,0,0,7,5
384,10,1,4,5,5,5,4,5,8,0
385,9,8,0,7,6,3,0,3,6,7
386,0,9,9,8,8,7,7,3,2,4
387,9,0,3,5,6,9,4,7,6,6
388,6,9,2,0,8,10,1,6,5,9
389,2,3,0,5,10,4,4,3,3,6
390,9,10,4,7,1,1,4,4,7,0
391,7,5,3,5,5,1,2,3,1,9
392,1,0,2,9,3,3,2,7,0,8
393,6,2,0,8,10,4,7,7,2,2
394,8,9,3,5,0,9,4,5,9,9
395,9,5,6,3,1,10,9,3,7,2
396,8,10,5,4,9,8,8,4,2,0
397,4,7,1,6,2,2,1,10,7,0
398,4,5,7,0,1,2,7,1,9,6
399,5,9,1,2,10,4,0,1,5,1
400,0,4,5,4,9,9,5,9,6,8
401,5,0,8,6,6,8,10,10,5,8
402,8,6,0,8,7,7,6,3,8,1
403,5,3,8,8,4,1,2,8,9,1
404,6,3,6,4,2,3,5,3,9,1
405,9,4,4,4,1,10,4,7,8,0
406,9,0,9,7,6,5,3,3,7,6
407,3,6,9,4,10,5,1,2,2,9
408,6,1,7,10,5,2,7,6,9,6
409,6,2,7,9,5,5,8,1,7,1
410,4,5,0,1,9,1,2,0,1,1
411,4,9,10,4,7,4,9,8,4,3
412,3,3,7,5,3,2,8,10,2,9
413,8,0,4,0,6,1,9,1,9,4
414,2,5,0,10,10,7,8,6,6,7
415,3,3,10,4,7,7,5,8,7,9
416,5,6,7,3,6,10,4,2,2,10
417,6,9,9,10,10,9,8,9,4,2
418,10,2,8,7,10,1,5,0,10,9
419,1,9,4,2,3,0,0,1,1,5
420,1,10,4,4,6,9,7,10,0,1
421,5,10,1,7,3,9,2,6,6,9
422,7,8,1,0,0,10,8,10,6,0
423,1,10,9,9,0,2,7,2,0,6
424,0,7,7,1,2,3,7,10,6,3
425,0,3,7,9,9,7,10,9,6,1
426,6,9,5,9,3,0,6,8,0,5
427,1,6,8,8,9,4,5,2,9,4
428,9,10,7,3,9,5,4,6,10,5
429,0,6,5,5,1,4,6,9,4,2
430,4,9,6,10,3,6,7,6,8,1
431,9,7,10,6,4,5,1,0,7,7
432,0,8,3,1,5,6,8,4,6,6
433,4,10,4,8,6,2,3,7,4,0
434,0,9,1,3,8,10,5,6,9,5
435,6,9,9,9,1,6,1,3,7,3
436,6,3,6,8,10,1,6,2,2,0
437,5,2,1,10,2,5,6,7,10,9
438,6,4,5,10,2,9,7,1,4,1
439,10,3,3,10,0,7,4,7,8,0
440,2,4,3,5,4,10,2,7,3,4
441,8,6,8,9,8,8,0,3,0,9
442,10,10,4,9,4,7,4,0,8,4
443,7,2,8,5,7,4,6,5,2,2
444,3,8,2,8,9,6,6,3,10,8
445,2,7,8,10,9,1,7,1,7,2
446,8,7,4,6,0,9,5,4,3,8
447,2,2,0,3,9,10,5,5,3,6
448,5,9,5,7,2,10,5,7,6,7
449,0,5,1,2,1,1,2,6,1,4
450,8,10,4,0,7,1,7,6,5,6
451,5,6,10,6,3,3,9,8,4,8
452,0,9,7,9,10,4,3,7,1,4
453,0,7,0,4,3,5,6,4,7,10
454,9,7,3,5,0,3,5,2,5,9
455,4,2,4,5,3,7,3,3,9,8
456,5,8,1,8,4,5,9,5,0,2
457,10,4,0,5,4,7,7,3,4,4
458,3,3,4,9,0,7,5,0,2,6
459,6,9,7,4,6,5,8,3,10,6
460,3,10,1,5,8,9,8,3,6,10
461,4,4,5,3,0,5,1,3,5,3
462,3,10,7,10,7,2,8,1,4,10
463,1,0,7,6,6,2,2,0,2,0
464,2,6,3,9,6,2,3,10,2,6
465,3,7,10,10,1,5,10,9,1,5
466,6,0,3,7,9,4,4,4,4,4
467,3,3,7,7,10,9,8,4,7,2
468,0,9,8,7,10,5,5,0,9,10
469,0,3,5,4,5,5,2,3,6,3
470,10,9,6,8,5,0,3,9,1,2
471,2,0,7,8,6,2,2,1,6,4
472,0,4,9,1,10,8,0,0,1,7
473,7,0,4,3,3,7,4,3,2,2
474,8,1,3,1,7,5,5,0,2,8
475,0,5,4,0,4,6,10,9,10,3
476,7,7,4,10,5,7,4,7,10,7
477,0,9,7,4,0,5,8,0,1,9
478,7,10,3,7,7,4,5,3,4,1
479,7,4,6,3,6,4,0,8,3,3
480,9,0,3,5,6,8,9,5,6,2
481,10,9,8,0,10,3,8,10,8,8
482,6,9,10,0,6,9,6,8,5,6
483,9,6,10,10,6,8,0,8,1,3
484,8,8,3,5,9,10,1,6,3,6
485,6,10,5,8,2,8,3,8,4,3
486,3,8,1,7,6,3,0,10,8,2
487,2,1,2,5,3,7,0,8,4,6
488,9,0,6,6,1,6,6,2,6,0
489,1,0,1,8,6,1,3,10,9,7
490,3,7,10,3,9,3,8,2,4,1
491,2,1,9,10,7,6,1,4,1,7
492,10,10,0,9,2,6,10,6,0,8
493,5,8,8,6,10,4,4,5,4,7
494,8,7,0,9,0,7,7,7,2,10
495,5,5,9,2,3,10,1,8,9,0
496,0,10,4,5,0,10,5,3,3,5
497,2,7,1,8,1,9,4,2,8,2
498,6,10,1,3,8,0,8,4,1,4
499,8,8,9,2,7,6,10,10,8,7
500,2,7,0,3,1,2,0,4,5,8
501,9,9,10,8,1,0,6,10,4,10
502,3,7,3,4,1,2,9,1,3,2
503,1,9,7,0,0,1,0,0,10,1
504,9,2,7,6,10,2,10,8,3,6
505,0,7,2,2,10,3,5,3,5,4
506,6,2,0,5,4,7,5,10,7,7
507,1,9,6,2,9,8,2,2,8,10
508,1,8,5,5,6,6,4,10,1,5
509,4,7,6,6,5,0,9,7,4,4
510,9,1,10,7,1,2,7,8,9,1
511,4,1,9,4,10,5,10,7,2,0
512,4,10,7,1,10,6,10,7,7,8
513,2,4,3,9,1,10,0,0,7,6
514,4,10,6,3,8,8,10,2,4,10
515,10,1,1,0,3,4,2,1,9,8
516,4,0,1,0,0,6,6,10,6,3
517,9,7,7,9,7,4,6,3,10,1
518,1,3,8,9,5,10,8,6,2,3
519,10,5,6,9,10,5,0,7,5,2
520,5,6,9,9,4,0,10,7,3,8
521,5,0,10,2,3,8,9,5,7,3
522,1,1,8,0,6,10,9,10,2,5
523,5,7,10,7,5,8,9,7,7,3
524,1,4,4,1,6,1,4,8,6,2
525,9,4,3,5,2,2,4,1,10,6
526,8,8,6,6,8,8,5,7,2,1
527,0,6,8,8,8,8,9,7,4,5
528,0,4,7,8,5,3,2,4,9,9
529,4,1,1,5,0,6,9,4,9,9
530,6,9,9,7,6,3,10,8,8,3
531,3,9,1,6,0,5,2,4,10,9
532,0,10,0,4,9,3,0,0,7,5
533,3,8,9,4,6,6,0,2,4,2
534,8,5,5,8,9,7,5,1,4,2
535,10,9,7,8,5,3,9,7,1,6
536,8,4,8,2,4,8,4,0,9,3
537,7,6,9,10,2,0,4,10,5,10
538,6,10,9,5,9,4,0,7,5,2
539,6,7,8,1,3,1,1,2,5,1
540,9,10,0,4,3,2,5,5,7,3
541,9,4,5,10,3,2,5,9,9,5
542,1,9,6,1,10,7,2,0,6,8
543,4,10,5,8,0,10,7,9,1,6
544,1,6,10,1,4,5,0,7,3,7
545,3,7,0,7,6,5,3,2,3,9
546,8,7,6,5,1,10,1,8,2,6
547,1,8,2,7,7,4,5,1,10,10
548,8,10,4,6,5,10,7,8,7,8
549,10,9,2,7,3,9,5,4,2,10
550,6,7,0,2,6,5,4,4,1,2
551,1,1,0,4,5,6,9,5,9,7
552,1,6,5,2,8,0,9,2,3,5
553,10,4,4,3,5,10,2,0,6,4
554,8,6,0,10,7,4,0,1,8,2
555,5,1,0,8,0,0,5,4,7,9
556,5,1,5,6,1,1,7,8,8,8
557,4,5,1,2,6,3,10,1,7,2
558,5,8,3,7,10,6,10,4,3,2
559,4,8,9,0,2,1,1,7,3,7
560,6,6,6,9,2,0,9,0,6,1
561,3,3,4,0,4,8,6,5,9,6
562,9,2,8,9,0,10,10,3,0,4
563,7,10,1,4,7,6,3,2,4,7
564,10,5,4,6,6,9,4,4,1,9
565,6,4,5,8,2,10,4,9,2,4
566,1,5,4,2,0,3,0,5,7,9
567,6,2,2,5,4,2,9,0,7,7
568,10,10,3,5,2,6,0,2,9,2
569,8,4,5,7,8,10,10,2,0,3
570,0,2,4,6,9,1,2,6,3,8
571,1,1,10,6,10,5,7,8,9,3
572,7,4,5,4,5,3,7,0,9,10
573,2,8,2,7,0,0,2,8,0,0
574,6,10,5,9,5,0,7,6,3,8
575,5,4,6,4,9,5,1,8,6,6
576,7,8,1,2,2,0,4,2,5,6
577,4,3,5,6,6,3,10,1,6,2
578,9,7,4,0,5,0,3,5,7,4
579,10,5,5,8,9,7,6,3,9,8
580,5,7,6,3,8,9,6,0,6,1
581,7,3,10,4,6,0,2,0,4,3
582,4,3,0,10,8,2,6,9,4,6
583,7,9,0,10,7,2,1,6,8,5
584,8,5,10,2,2,8,6,4,8,1
585,9,7,4,5,6,9,5,10,9,4
586,6,5,7,0,4,5,5,0,3,6
587,5,0,6,7,8,2,6,0,6,1
588,4,9,10,2,7,8,7,10,8,3
589,10,9,4,10,3,10,6,4,1,10
590,6,0,8,7,2,5,6,8,7,0
591,9,9,10,3,8,2,6,10,2,9
592,0,4,1,7,2,1,9,8,5,0
593,6,4,1,9,1,0,4,2,7,0
594,2,1,0,2,5,2,3,4,7,3
595,5,6,5,7,9,8,7,10,3,3
596,7,1,5,2,3,8,3,1,8,9
597,10,10,3,10,6,9,9,9,5,1
598,4,3,0,7,1,8,2,8,3,1
599,7,3,9,8,3,0,9,5,4,4
600,7,10,8,3,7,7,0,5,3,9
601,2,3,7,2,9,3,9,10,9,6
602,3,2,7,7,0,8,0,1,6,8
603,2,8,7,7,8,6,5,0,3,10
604,0,0,3,6,3,7,5,5,0,7
605,2,1,7,6,7,8,8,2,6,7
606,5,2,10,6,9,1,8,8,7,1
607,4,6,4,3,5,3,4,7,10,3
608,0,4,5,1,9,0,9,2,3,1
609,8,7,6,7,2,0,1,2,7,10
610,8,5,3,3,7,6,8,6,4,1
611,9,10,4,5,10,7,1,3,9,4
612,6,5,9,2,4,0,7,3,1,3
613,5,9,5,8,2,9,5,2,3,1
614,7,2,9,0,0,5,4,2,9,10
615,10,5,10,1,4,6,3,6,6,8
616,8,1,3,8,3,6,5,9,1,4
617,5,5,4,0,7,1,7,3,1,4
618,10,8,3,8,1,0,7,10,1,1
619,6,8,9,6,4,4,2,8,7,6
620,9,0,1,9,10,10,7,7,8,2
621,10,8,2,2,9,8,8,6,7,6
622,10,6,1,0,5,3,6,7,9,2
623,4,1,5,10,4,3,1,0,3,10
624,6,7,4,2,5,1,6,9,10,2
625,4,3,8,9,9,5,2,2,7,4
626,7,2,0,2,0,10,3,0,9,4
627,2,1,2,1,4,1,1,7,0,10
628,4,6,5,3,1,3,7,6,0,5
629,6,3,8,5,8,9,5,6,3,8
630,0,1,6,5,9,4,4,7,4,5
631,7,8,10,8,4,8,3,0,7,1
632,3,3,10,6,8,6,7,4,7,3
633,8,7,0,5,4,9,5,6,0,7
