,0,1,2,3,4,5,6,7
118,,3.0,,2.0,8.0,10,6.0,3
119,4.0,,2.0,,,10,,7
120,7.0,,,,,1,0.0,1
121,10.0,,9.0,7.0,3.0,5,1.0,0
122,2.0,8.0,7.0,9.0,,1,4.0,3
123,,8.0,2.0,,,4,,4
124,5.0,8.0,0.0,,,7,1.0,9
125,,,,,1.0,10,,7
126,,1.0,6.0,0.0,,8,5.0,5
127,6.0,8.0,4.0,7.0,,4,,4
128,7.0,6.0,7.0,2.0,,3,,9
129,,,0.0,0.0,1.0,1,3.0,10
130,10.0,10.0,,2.0,10.0,7,3.0,9
131,,6.0,,,10.0,4,,6
132,4.0,,10.0,,,1,,6
133,9.0,,,,,5,3.0,7
134,0.0,9.0,2.0,1.0,1.0,6,,2
135,,10.0,,4.0,0.0,8,6.0,9
136,,,5.0,,,1,,7
137,2.0,4.0,3.0,3.0,,0,,0
138,9.0,8.0,,7.0,4.0,3,7.0,2
139,0.0,3.0,5.0,,4.0,8,,6
140,,,6.0,,,9,2.0,5
141,,8.0,9.0,7.0,,6,,4
142,3.0,10.0,2.0,0.0,,5,2.0,2
143,,2.0,2.0,1.0,4.0,10,8.0,7
144,,10.0,,4.0,,10,10.0,3
145,6.0,9.0,2.0,0.0,,7,2.0,3
146,,10.0,6.0,3.0,,6,,5
147,0.0,,,7.0,,7,,5
148,5.0,10.0,,,,8,,2
149,9.0,3.0,10.0,2.0,9.0,1,10.0,9
150,3.0,,,,,9,,8
151,,9.0,0.0,3.0,,5,10.0,2
152,,,,9.0,,7,,8
153,,2.0,9.0,,,6,1.0,0
154,2.0,,,,,4,0.0,2
155,,,6.0,,10.0,9,0.0,3
156,10.0,4.0,10.0,,10.0,9,10.0,2
157,,,,,,9,,6
158,1.0,3.0,3.0,9.0,,10,8.0,2
159,8.0,,5.0,9.0,1.0,6,,0
160,5.0,,2.0,9.0,,9,1.0,1
161,,,,4.0,8.0,9,,0
162,5.0,,,10.0,,1,,9
163,,,4.0,9.0,,9,,6
164,9.0,3.0,0.0,7.0,8.0,4,,4
165,,,,,,3,9.0,5
166,3.0,,,3.0,4.0,2,,1
167,4.0,,1.0,,6.0,7,9.0,7
168,9.0,8.0,0.0,,6.0,4,9.0,6
169,9.0,4.0,7.0,,,3,2.0,6
170,,,10.0,,,0,9.0,3
171,0.0,,8.0,4.0,10.0,7,5.0,1
172,0.0,,1.0,,1.0,8,,2
173,2.0,,10.0,,,4,,2
174,,8.0,9.0,1.0,,0,,5
175,1.0,,5.0,,,10,4.0,10
176,,6.0,,2.0,9.0,0,,10
177,,8.0,5.0,9.0,10.0,4,9.0,4
178,1.0,,,,6.0,3,10.0,6
179,0.0,8.0,10.0,,,0,1.0,4
180,0.0,2.0,,1.0,,9,,5
181,7.0,2.0,,,,3,0.0,7
182,6.0,,6.0,9.0,4.0,5,,0
183,,8.0,,0.0,,5,8.0,9
184,,,4.0,,1.0,4,9.0,2
185,,,5.0,5.0,5.0,9,,6
186,,2.0,,9.0,,5,,2
187,,,,9.0,,8,0.0,0
188,9.0,4.0,,4.0,9.0,4,,9
189,,,7.0,,0.0,1,4.0,5
190,,,,,4.0,9,,7
191,,,5.0,,,1,6.0,4
192,,7.0,,5.0,2.0,7,,3
193,,,,0.0,,4,5.0,5
194,0.0,1.0,,8.0,4.0,3,,4
195,7.0,8.0,,,,9,,4
196,,5.0,,0.0,5.0,10,,3
197,,,,8.0,4.0,9,,1
198,0.0,,9.0,,2.0,1,,6
199,,3.0,,,8.0,8,1.0,0
200,,,6.0,10.0,,4,,3
201,,5.0,,10.0,,2,0.0,8
202,,,8.0,,,1,5.0,10
203,4.0,4.0,7.0,6.0,,0,7.0,9
204,2.0,1.0,5.0,6.0,4.0,6,9.0,3
205,,8.0,,2.0,,2,8.0,1
206,,,1.0,,8.0,4,,2
207,,4.0,7.0,,3.0,5,,1
208,3.0,,4.0,0.0,5.0,10,,1
209,,4.0,2.0,7.0,,6,5.0,2
210,10.0,5.0,2.0,2.0,,8,1.0,6
211,,3.0,4.0,,4.0,9,,10
212,8.0,,,9.0,,5,,3
213,,3.0,0.0,,2.0,5,,3
214,2.0,,8.0,,0.0,1,,3
215,,8.0,,3.0,9.0,8,7.0,0
216,,4.0,,,7.0,2,5.0,6
217,,2.0,4.0,7.0,,8,7.0,5
218,,6.0,,,9.0,10,9.0,2
219,,,3.0,,,1,,1
220,,5.0,,5.0,,2,1.0,10
221,,2.0,6.0,,6.0,5,,3
222,,,0.0,,1.0,0,4.0,6
223,8.0,,5.0,7.0,,7,,3
224,,4.0,,8.0,5.0,1,2.0,4
225,,3.0,,4.0,2.0,9,,7
226,0.0,1.0,,,,1,,7
227,,1.0,,2.0,4.0,1,8.0,1
228,4.0,,,,5.0,5,,6
229,,5.0,,7.0,3.0,1,,8
230,,4.0,,,,0,,6
231,0.0,,,0.0,,9,,6
232,1.0,0.0,,,6.0,1,,4
233,4.0,,10.0,8.0,3.0,5,,1
234,,,5.0,,,3,5.0,3
235,,,8.0,5.0,1.0,0,3.0,3
236,1.0,,9.0,2.0,0.0,8,,0
237,2.0,4.0,1.0,,,10,4.0,1
238,,,8.0,,,3,4.0,6
239,0.0,0.0,,4.0,10.0,10,7.0,1
240,7.0,,,6.0,,4,3.0,6
241,,9.0,,10.0,,3,10.0,9
242,10.0,,,,0.0,2,,3
243,,0.0,0.0,0.0,4.0,3,7.0,10
244,,,6.0,,0.0,10,,1
245,,5.0,,,,2,7.0,3
246,,4.0,0.0,1.0,,0,4.0,6
247,5.0,5.0,,4.0,0.0,0,9.0,10
248,1.0,0.0,7.0,,,4,3.0,1
249,,,1.0,,1.0,1,9.0,10
250,,,6.0,3.0,,2,,1
251,8.0,,,,0.0,9,5.0,5
252,1.0,,,,1.0,1,,6
253,10.0,,0.0,,,2,7.0,1
254,10.0,8.0,,,5.0,0,7.0,3
255,,1.0,,,5.0,7,1.0,0
256,,8.0,,5.0,10.0,3,5.0,9
257,7.0,3.0,5.0,,10.0,9,,8
258,,8.0,2.0,,1.0,10,,6
259,,5.0,5.0,,9.0,9,,9
260,0.0,0.0,,2.0,,0,,7
261,,8.0,,,,8,,1
262,,2.0,,,,5,3.0,4
263,0.0,,,,0.0,6,0.0,4
264,,4.0,,,,0,,7
265,,,3.0,,,7,9.0,1
266,6.0,,,7.0,,0,4.0,9
267,,5.0,,4.0,,8,,8
268,3.0,,4.0,,10.0,1,,10
269,,,,3.0,5.0,5,1.0,4
270,10.0,,0.0,10.0,,6,,4
271,,5.0,7.0,,,0,5.0,6
272,8.0,,8.0,2.0,,1,9.0,2
273,,,5.0,,,8,,5
274,8.0,,,,6.0,4,,4
275,,5.0,5.0,,,4,,4
276,,9.0,2.0,10.0,9.0,9,,10
277,4.0,,3.0,,7.0,3,,1
278,1.0,10.0,,2.0,7.0,6,,4
279,5.0,,,,1.0,10,,1
280,1.0,,5.0,,4.0,6,10.0,0
281,,5.0,5.0,1.0,,3,2.0,8
282,,4.0,9.0,5.0,1.0,1,10.0,6
283,3.0,,1.0,,,1,9.0,6
284,,9.0,8.0,,,2,0.0,9
285,,0.0,9.0,,10.0,4,,7
286,,10.0,,6.0,9.0,8,,5
287,1.0,,,6.0,,4,5.0,1
288,,1.0,8.0,,,3,,10
289,,,,,,9,3.0,1
290,,,2.0,4.0,5.0,4,7.0,5
291,,,7.0,,,7,0.0,6
292,2.0,,,9.0,,2,,4
293,8.0,,,,,5,,7
294,,,,1.0,,4,,8
295,,1.0,2.0,,,7,8.0,1
296,,,10.0,,0.0,6,,4
297,,9.0,,9.0,9.0,9,,1
298,6.0,,10.0,,4.0,2,4.0,8
299,,4.0,0.0,1.0,,5,,9
300,7.0,,,,8.0,2,4.0,4
301,,,,6.0,5.0,8,7.0,2
302,,8.0,,5.0,2.0,2,5.0,6
303,2.0,3.0,,3.0,3.0,0,2.0,1
304,,2.0,,1.0,,4,6.0,5
305,7.0,,3.0,4.0,,1,1.0,2
306,,5.0,7.0,,,8,,1
307,8.0,,,,,3,1.0,9
308,8.0,,5.0,3.0,,8,8.0,4
309,,,,7.0,,10,,6
310,0.0,,8.0,,3.0,0,,2
311,8.0,,,0.0,0.0,6,6.0,4
312,5.0,8.0,,,,0,4.0,9
313,10.0,,8.0,9.0,,9,,10
314,,,,,,8,4.0,10
315,,,8.0,5.0,2.0,9,,6
316,2.0,9.0,,,,0,,9
317,1.0,,,,5.0,5,8.0,8
318,,,,,0.0,8,,7
319,5.0,5.0,0.0,5.0,,4,10.0,8
320,,4.0,,0.0,3.0,7,9.0,8
321,4.0,2.0,9.0,,10.0,10,2.0,1
322,0.0,7.0,9.0,8.0,3.0,4,1.0,8
323,,8.0,,,8.0,6,3.0,10
324,,8.0,,8.0,5.0,5,5.0,5
325,,,0.0,2.0,,6,,10
326,,,,3.0,6.0,7,9.0,10
327,,,,,,2,,8
328,1.0,,,1.0,2.0,8,4.0,6
329,,,6.0,,,7,9.0,1
330,,,6.0,6.0,7.0,2,,5
331,4.0,,,7.0,2.0,1,,1
332,4.0,6.0,2.0,,4.0,8,5.0,8
333,,,6.0,7.0,,0,,6
334,0.0,4.0,10.0,,,6,6.0,0
335,,,,2.0,1.0,3,,6
336,,5.0,10.0,1.0,,3,,2
337,2.0,,,,,9,9.0,5
338,7.0,,,9.0,0.0,0,10.0,1
339,8.0,,,7.0,,10,9.0,5
340,,6.0,,2.0,8.0,0,,2
341,,8.0,5.0,3.0,4.0,8,0.0,4
342,,,,,,4,,6
343,,,,,,0,5.0,2
344,,,7.0,4.0,,8,6.0,2
345,1.0,10.0,,,,6,,4
346,10.0,1.0,8.0,,6.0,3,,0
347,,,,,6.0,8,6.0,3
348,8.0,,0.0,7.0,5.0,3,4.0,2
349,,,2.0,4.0,,6,,7
350,0.0,,5.0,3.0,,0,,6
351,0.0,,,8.0,7.0,7,10.0,8
352,9.0,8.0,9.0,6.0,0.0,4,,6
353,,9.0,,4.0,2.0,6,,3
354,,2.0,9.0,10.0,,4,2.0,3
355,6.0,,,,10.0,5,0.0,3
356,2.0,,6.0,1.0,,8,,1
357,1.0,,8.0,3.0,,4,,8
358,1.0,,,10.0,0.0,0,10.0,5
359,6.0,1.0,7.0,2.0,5.0,0,,4
360,2.0,2.0,4.0,7.0,1.0,10,3.0,0
361,7.0,6.0,,,7.0,10,4.0,2
362,0.0,2.0,,3.0,,3,,1
363,9.0,,8.0,,7.0,4,,8
364,6.0,,1.0,8.0,,8,6.0,6
365,0.0,8.0,,9.0,,10,10.0,4
366,,8.0,4.0,,10.0,7,3.0,0
367,,0.0,10.0,2.0,,2,,2
368,,7.0,,4.0,2.0,3,7.0,0
369,,,0.0,,1.0,1,,4
370,5.0,6.0,,2.0,,3,,2
371,,5.0,,,1.0,0,9.0,6
372,1.0,,,5.0,2.0,0,,4
373,,,0.0,9.0,,6,4.0,7
374,,,9.0,4.0,,5,3.0,4
375,4.0,9.0,,,,4,0.0,10
376,6.0,4.0,,,2.0,4,10.0,4
377,0.0,,,,,0,5.0,10
378,6.0,2.0,5.0,,3.0,0,10.0,9
379,,10.0,5.0,4.0,10.0,6,,2
380,,4.0,,,1.0,0,2.0,0
381,,8.0,5.0,10.0,,8,3.0,0
382,8.0,,,,,9,,8
383,1.0,4.0,3.0,4.0,,6,,4
384,,5.0,0.0,,10.0,1,2.0,9
385,,,3.0,,,2,,8
386,,0.0,1.0,,,0,5.0,2
387,8.0,5.0,5.0,,,5,,4
388,,7.0,,10.0,1.0,4,,2
389,2.0,7.0,,4.0,,4,5.0,10
390,,,3.0,,,4,7.0,7
391,1.0,,,,6.0,10,5.0,6
392,,9.0,6.0,6.0,,8,6.0,4
393,7.0,5.0,4.0,10.0,,5,3.0,7
394,,,8.0,7.0,,8,,7
395,,1.0,,,,6,5.0,9
396,,9.0,,,,5,0.0,8
397,,0.0,,,,8,,1
398,10.0,,10.0,,,2,1.0,6
399,,2.0,6.0,4.0,,5,1.0,5
400,,4.0,7.0,,0.0,10,7.0,10
401,6.0,3.0,,6.0,,6,,2
402,,0.0,3.0,,,7,6.0,9
403,,,,,,5,7.0,6
404,,,2.0,0.0,,3,5.0,7
405,,6.0,3.0,,8.0,9,0.0,10
406,8.0,,,,,4,,0
407,,,,10.0,2.0,6,3.0,8
408,0.0,,,2.0,,10,2.0,0
409,,,6.0,5.0,9.0,4,1.0,0
410,6.0,0.0,5.0,,,3,8.0,5
411,1.0,,8.0,3.0,,5,4.0,2
412,5.0,,,7.0,,5,2.0,8
413,5.0,8.0,,,,7,8.0,7
414,10.0,4.0,5.0,2.0,,4,,8
415,,,10.0,5.0,2.0,3,,10
416,,,5.0,,9.0,10,,3
417,,,,6.0,6.0,1,,7
418,,,8.0,,,2,,7
419,,6.0,4.0,7.0,,4,2.0,6
420,3.0,,,4.0,,1,,8
421,6.0,8.0,4.0,,,4,,10
422,0.0,0.0,7.0,,10.0,6,5.0,9
423,9.0,9.0,3.0,,,8,,2
424,,,6.0,10.0,,5,1.0,6
425,5.0,8.0,4.0,,9.0,10,9.0,2
426,8.0,,,,,2,,2
427,1.0,,0.0,,,9,0.0,3
428,9.0,10.0,3.0,,,0,10.0,0
429,1.0,10.0,,3.0,,8,,5
430,5.0,,9.0,2.0,,5,,1
431,,7.0,,,10.0,10,3.0,6
432,,9.0,4.0,,,5,,5
433,4.0,,8.0,,,9,,10
434,,1.0,6.0,,,5,0.0,9
435,,8.0,,,,4,8.0,5
436,,,5.0,3.0,,9,7.0,10
437,5.0,7.0,,9.0,,7,5.0,1
438,1.0,,,3.0,6.0,3,,7
439,,4.0,8.0,,,0,6.0,1
440,5.0,3.0,5.0,,,0,3.0,10
441,1.0,2.0,6.0,0.0,,5,,3
442,7.0,2.0,9.0,,,4,5.0,5
443,0.0,3.0,,8.0,,3,1.0,9
444,,,,4.0,,8,8.0,2
445,2.0,8.0,,2.0,2.0,6,7.0,10
446,1.0,0.0,,,5.0,2,,1
447,,5.0,10.0,1.0,,5,9.0,4
448,,6.0,5.0,,5.0,6,1.0,10
449,,,3.0,7.0,2.0,10,10.0,5
450,,,9.0,,0.0,10,7.0,3
451,,1.0,0.0,,7.0,1,,8
452,,,,7.0,,8,,0
453,9.0,,,8.0,,7,,9
454,2.0,,10.0,,4.0,0,1.0,6
455,,,8.0,0.0,,6,8.0,5
456,,1.0,2.0,9.0,,7,,10
457,,7.0,1.0,8.0,,9,,7
458,,,7.0,,6.0,3,,8
459,,5.0,10.0,,,7,,8
460,4.0,,,,4.0,9,,8
461,,0.0,0.0,,10.0,8,,2
462,8.0,3.0,,4.0,5.0,3,5.0,1
463,,9.0,8.0,5.0,,5,,3
464,,8.0,1.0,4.0,9.0,2,10.0,4
465,4.0,,7.0,10.0,4.0,7,,1
466,,3.0,9.0,7.0,,1,10.0,4
467,3.0,,,4.0,,6,,8
468,,7.0,,3.0,4.0,9,0.0,9
469,0.0,,8.0,5.0,8.0,3,,0
470,9.0,1.0,,8.0,7.0,8,,10
471,,,,10.0,,3,,4
472,0.0,7.0,,,10.0,2,,6
473,,7.0,1.0,,4.0,4,3.0,6
474,,0.0,3.0,0.0,8.0,0,,10
475,,,,,1.0,1,7.0,1
476,9.0,1.0,,,,6,,5
477,3.0,0.0,,6.0,6.0,9,,8
478,,,,10.0,,4,1.0,6
479,,,,6.0,7.0,3,,9
480,,,,6.0,,8,6.0,4
481,10.0,,8.0,,,7,10.0,1
482,2.0,,,9.0,6.0,6,8.0,4
483,1.0,1.0,5.0,7.0,,3,,6
484,,,7.0,,,4,3.0,5
485,7.0,0.0,8.0,2.0,5.0,10,,3
486,,7.0,1.0,10.0,,10,,4
487,,3.0,,5.0,8.0,2,5.0,4
488,9.0,0.0,9.0,,2.0,3,,9
489,,,,,,3,,5
490,,,7.0,5.0,,7,,10
491,6.0,,10.0,4.0,,2,8.0,3
492,9.0,,1.0,8.0,10.0,5,,4
493,9.0,1.0,,,8.0,8,,7
494,10.0,,4.0,,5.0,2,7.0,10
495,,10.0,,,8.0,0,7.0,4
496,,,9.0,5.0,,2,4.0,5
497,,,,8.0,,4,0.0,1
498,,,9.0,,5.0,10,9.0,4
499,,,5.0,,7.0,3,,4
500,6.0,,,5.0,,9,5.0,5
501,0.0,,,0.0,1.0,1,,9
502,,2.0,,8.0,5.0,5,,1
503,,7.0,1.0,,9.0,3,9.0,9
504,4.0,,,,,3,,1
505,6.0,8.0,,4.0,,7,,6
506,,10.0,8.0,5.0,,1,10.0,1
507,,9.0,1.0,2.0,6.0,2,0.0,0
508,,,1.0,,,4,,2
509,,6.0,,,,4,8.0,5
510,,5.0,6.0,1.0,,4,4.0,7
511,8.0,,9.0,2.0,0.0,5,,9
512,,,,0.0,,7,,0
513,10.0,3.0,,10.0,,4,0.0,10
514,,,,,5.0,5,,5
515,,,3.0,,1.0,2,5.0,1
516,0.0,,,8.0,,0,,1
517,,,,7.0,9.0,2,,10
518,4.0,7.0,,,,2,5.0,4
519,,7.0,,2.0,,10,,6
520,9.0,4.0,,,,7,3.0,1
521,7.0,10.0,8.0,2.0,7.0,8,,10
522,8.0,,,4.0,1.0,2,4.0,8
523,,8.0,,,,4,,2
524,4.0,,,10.0,0.0,9,,8
525,5.0,,,,0.0,8,8.0,5
526,,,,,6.0,0,3.0,0
527,1.0,9.0,,,,8,,8
528,2.0,,2.0,,6.0,10,,6
529,,0.0,,1.0,,4,,5
530,8.0,,5.0,0.0,,7,,5
531,6.0,7.0,,,,9,7.0,3
532,,4.0,0.0,,,8,0.0,3
533,,,0.0,9.0,8.0,10,,8
534,,1.0,9.0,,,0,,3
535,5.0,0.0,,,,3,5.0,7
536,9.0,7.0,,,5.0,3,8.0,0
537,1.0,0.0,10.0,,10.0,5,,3
538,0.0,4.0,1.0,7.0,,7,6.0,7
539,10.0,4.0,0.0,,9.0,5,,5
540,,,,,10.0,10,,3
541,,,,,,10,5.0,10
542,,,6.0,3.0,0.0,4,8.0,5
543,9.0,8.0,,0.0,,8,0.0,2
544,,,,5.0,6.0,1,4.0,3
545,,0.0,0.0,,7.0,9,1.0,10
546,,,,,9.0,7,,0
547,,1.0,,4.0,,2,2.0,4
548,,4.0,,,,2,,8
549,,7.0,,,,2,5.0,4
550,6.0,9.0,,,,1,0.0,3
551,,,,2.0,1.0,9,,8
552,,,,,,0,0.0,1
553,,,,,,1,,6
554,,5.0,0.0,,5.0,9,0.0,6
555,,,,,7.0,9,7.0,4
556,,4.0,,,,2,1.0,3
557,,0.0,7.0,9.0,,5,,1
558,0.0,,1.0,5.0,5.0,4,,8
559,,,,0.0,,2,,5
560,1.0,8.0,5.0,9.0,,10,9.0,2
561,,,,9.0,0.0,1,6.0,3
562,2.0,5.0,3.0,2.0,8.0,8,,7
563,,6.0,7.0,3.0,3.0,0,3.0,4
564,,,0.0,,4.0,1,,10
565,8.0,,,5.0,10.0,10,,1
566,9.0,,6.0,5.0,,9,4.0,9
567,,,2.0,,2.0,10,3.0,9
568,,,,5.0,4.0,8,,9
569,1.0,,6.0,,,0,7.0,9
570,7.0,7.0,10.0,,10.0,4,8.0,6
571,1.0,,,,,3,3.0,9
572,0.0,,,,3.0,10,10.0,4
573,,,8.0,8.0,4.0,2,,5
574,9.0,,,10.0,,9,0.0,5
575,8.0,,0.0,,,0,,8
576,0.0,,,,1.0,10,,7
577,0.0,,,,10.0,2,,7
578,4.0,,,,4.0,4,,9
579,,,,8.0,7.0,4,,0
580,2.0,,0.0,9.0,,1,7.0,3
581,,2.0,,4.0,,0,4.0,4
582,5.0,,,2.0,,7,2.0,8
583,,,,,7.0,0,,10
584,,6.0,,3.0,,5,,7
585,8.0,4.0,7.0,,2.0,10,,10
586,,7.0,,8.0,6.0,3,,9
587,2.0,,8.0,3.0,,9,0.0,3
588,,,9.0,4.0,,5,,7
589,9.0,,,10.0,,6,9.0,1
590,,0.0,,,,8,,7
591,2.0,,9.0,9.0,,8,,2
592,4.0,,2.0,8.0,,10,,0
593,,1.0,5.0,,,10,1.0,10
594,,4.0,7.0,4.0,,6,,4
595,10.0,1.0,1.0,,,10,0.0,7
596,1.0,,5.0,6.0,,5,,2
597,,,1.0,,5.0,3,,1
598,5.0,,10.0,,1.0,3,,0
599,,,2.0,,,7,,5
600,3.0,,,1.0,8.0,7,,5
601,,,,,3.0,8,4.0,7
602,,4.0,7.0,,,3,,6
603,1.0,,5.0,2.0,,4,,9
604,1.0,,7.0,2.0,6.0,10,,6
605,10.0,,,4.0,,4,4.0,10
606,,,1.0,8.0,9.0,2,0.0,5
607,6.0,,10.0,,0.0,0,10.0,5
608,8.0,,,,,9,,1
609,0.0,,4.0,,2.0,4,5.0,9
610,2.0,,4.0,5.0,3.0,6,1.0,9
611,10.0,8.0,,,,0,2.0,7
612,9.0,5.0,0.0,,1.0,9,,5
613,,4.0,,,,4,,1
614,5.0,,,,,9,6.0,4
615,,2.0,0.0,,,7,,9
616,6.0,8.0,3.0,0.0,2.0,0,,2
617,,3.0,1.0,,,0,,3
618,3.0,5.0,1.0,,,4,,4
619,5.0,,6.0,,,5,,4
620,,,,1.0,,2,7.0,6
621,8.0,9.0,,3.0,,3,,10
622,,6.0,6.0,,,6,,0
623,9.0,,5.0,5.0,,7,2.0,7
624,9.0,,,5.0,,1,,6
625,1.0,,,0.0,3.0,2,,5
626,,3.0,,,,6,,10
627,6.0,5.0,2.0,1.0,,8,3.0,5
628,0.0,4.0,6.0,6.0,2.0,8,,7
629,3.0,,9.0,,4.0,10,,2
630,1.0,3.0,4.0,,0.0,6,,1
631,,2.0,0.0,,0.0,10,,8
632,2.0,,,,2.0,9,0.0,0
633,4.0,9.0,8.0,1.0,,5,,0
634,7.0,3.0,,,10.0,1,2.0,4
635,8.0,4.0,0.0,7.0,4.0,8,8.0,5
636,,9.0,6.0,,1.0,1,,7
637,6.0,,,,,7,7.0,5
638,,7.0,,6.0,2.0,10,,7
639,,,,5.0,6.0,3,,7
640,1.0,,2.0,,,6,0.0,10
641,0.0,,10.0,,,5,,1
642,,0.0,2.0,3.0,,9,8.0,7
643,,10.0,,1.0,,1,,9
644,,,2.0,6.0,8.0,3,,5
645,4.0,10.0,3.0,2.0,4.0,5,,5
646,4.0,,3.0,,5.0,8,,8
647,3.0,2.0,,8.0,0.0,8,7.0,6
648,,,9.0,6.0,7.0,2,,0
649,8.0,,8.0,,,2,,3
650,5.0,1.0,4.0,8.0,,0,,7
651,1.0,9.0,,,4.0,1,,0
652,6.0,8.0,0.0,,,7,,2
653,,,2.0,,10.0,5,,0
654,2.0,,6.0,6.0,0.0,10,,10
655,1.0,2.0,,5.0,,10,7.0,5
656,0.0,,,9.0,7.0,4,,10
657,,,,,,9,10.0,3
658,3.0,9.0,,1.0,,7,,2
659,,0.0,,6.0,,1,8.0,4
660,,,,,,3,0.0,4
661,2.0,10.0,3.0,5.0,6.0,4,,5
662,,1.0,8.0,2.0,6.0,9,,5
663,8.0,2.0,,,,7,9.0,3
