,0,1,2,3,4,5,6,7,8,9,10,11
380,4,5,10,0,9,10,2,,1,5.0,5,1
381,1,0,10,9,2,8,7,4.0,9,,3,2
382,4,3,5,7,5,1,1,2.0,1,7.0,10,6
383,9,2,8,2,9,5,1,,5,,7,8
384,1,4,10,9,1,2,9,10.0,10,0.0,10,10
385,10,5,3,9,6,9,1,2.0,4,5.0,2,3
386,9,10,5,2,3,5,1,9.0,5,9.0,8,5
387,9,1,1,8,2,9,2,,3,,9,1
388,8,1,6,4,3,6,10,,3,,0,4
389,10,6,4,3,9,8,3,7.0,1,,4,10
390,6,8,8,8,3,7,4,1.0,6,10.0,4,0
391,8,7,2,8,5,6,1,,0,2.0,8,2
392,5,8,1,0,4,4,9,6.0,2,,8,1
393,4,9,10,3,9,7,1,0.0,4,10.0,7,6
394,3,1,8,6,2,5,5,1.0,0,5.0,8,1
395,1,0,6,3,4,2,0,,4,4.0,7,0
396,6,7,0,7,5,10,9,6.0,8,10.0,5,5
397,3,6,6,4,2,4,8,10.0,6,,8,2
398,1,2,7,7,8,10,3,,2,,1,0
399,2,3,1,7,9,0,7,0.0,4,,7,10
400,2,6,1,1,6,2,0,,1,1.0,4,9
401,6,10,10,2,2,8,0,,7,,7,7
402,1,10,4,5,2,10,5,1.0,2,4.0,6,5
403,3,0,6,5,2,3,4,3.0,4,,3,5
404,9,10,4,9,2,7,3,10.0,10,6.0,1,5
405,9,9,0,4,10,3,7,9.0,4,,10,2
406,9,0,0,9,4,0,7,,10,0.0,2,6
407,8,8,7,7,9,9,2,2.0,5,,10,0
408,10,1,6,2,4,6,3,,1,,7,1
409,8,3,2,5,9,6,10,5.0,8,5.0,8,0
410,4,5,3,5,9,3,4,1.0,1,6.0,1,0
411,1,6,4,7,7,1,8,3.0,2,1.0,6,6
412,10,4,0,3,0,5,5,2.0,8,,6,5
413,9,7,0,4,3,9,9,4.0,0,,10,2
414,2,4,1,7,4,4,2,2.0,8,4.0,2,6
415,1,6,4,10,3,5,3,,6,0.0,7,6
416,2,9,5,1,1,2,5,,4,,8,4
417,3,5,1,9,1,0,4,10.0,0,10.0,8,4
418,9,6,10,6,7,9,4,3.0,8,2.0,10,9
419,0,5,0,8,3,7,4,,2,6.0,3,4
420,1,4,10,8,9,8,9,,1,2.0,3,2
421,5,5,4,9,0,0,5,,6,5.0,10,8
422,8,6,0,10,10,3,4,,4,,4,0
423,2,2,1,4,8,8,1,3.0,3,1.0,10,10
424,0,4,8,7,8,2,5,,10,,3,8
425,6,6,5,8,8,4,0,0.0,9,1.0,2,8
426,1,10,8,10,2,1,2,3.0,1,,3,5
427,6,5,0,0,5,0,0,3.0,2,6.0,3,7
428,5,7,5,6,6,5,2,,6,,7,8
429,3,7,6,6,7,0,2,10.0,5,6.0,2,10
430,8,1,5,0,1,6,2,,3,,7,9
431,7,0,1,1,4,10,2,1.0,8,,5,10
432,8,3,9,10,7,5,1,,10,9.0,2,0
433,9,5,4,5,4,10,7,,4,,1,4
434,1,9,4,1,0,8,4,10.0,2,6.0,5,3
435,10,3,6,10,3,3,6,9.0,8,2.0,7,6
436,1,1,1,6,8,8,0,,3,5.0,7,0
437,0,5,8,7,0,6,0,,0,,10,7
438,1,10,4,5,6,0,4,,5,,8,9
439,8,4,3,7,3,1,10,,0,,6,1
440,9,9,0,3,6,8,9,,8,,6,0
441,10,2,9,5,3,5,0,,1,,7,3
442,5,4,4,5,9,4,3,7.0,6,,4,8
443,1,10,2,4,6,4,5,10.0,3,,8,5
444,9,3,9,6,10,4,1,9.0,4,,5,6
445,4,4,10,10,0,9,6,10.0,2,10.0,3,5
446,5,7,0,3,6,2,9,2.0,10,9.0,3,6
447,7,10,4,4,2,8,3,4.0,6,0.0,7,0
448,9,5,1,0,9,6,2,9.0,1,6.0,2,6
449,9,8,10,1,3,10,10,,8,,7,9
450,0,5,0,2,1,7,1,,3,3.0,10,0
451,0,2,3,6,10,1,9,,1,,9,5
452,9,9,3,8,5,4,3,4.0,0,,2,10
453,10,3,9,6,8,0,3,,2,,3,6
454,6,5,1,9,5,6,6,,6,,10,5
455,3,7,3,8,10,5,10,9.0,6,,2,2
456,9,3,0,3,0,2,1,,10,10.0,0,1
457,10,0,2,8,1,6,1,,7,,4,0
458,3,1,8,1,9,2,10,1.0,1,7.0,10,8
459,10,7,3,5,1,6,9,,10,3.0,2,6
460,8,8,9,7,2,0,1,5.0,2,,9,8
461,3,6,4,4,3,3,4,9.0,6,,2,6
462,0,2,7,6,4,8,0,,3,,9,1
463,4,3,6,3,6,0,1,,3,,2,5
464,8,2,7,2,10,0,3,6.0,0,,4,6
465,10,3,3,1,1,5,0,,7,,5,7
466,5,10,3,9,10,10,1,,7,,0,4
467,3,1,7,4,6,8,5,0.0,1,,0,9
468,7,5,3,3,9,0,9,8.0,6,7.0,2,9
469,2,8,10,9,0,9,0,2.0,8,,2,5
470,8,8,0,5,1,0,0,4.0,0,5.0,7,6
471,5,9,8,4,2,4,6,,10,,5,7
472,1,4,4,10,5,4,3,9.0,9,,1,2
473,0,8,8,2,3,9,1,,6,0.0,2,9
474,0,10,10,9,10,5,4,,4,,8,4
475,2,9,4,9,7,10,3,,0,,0,10
476,10,10,4,6,7,10,6,2.0,3,9.0,3,0
477,8,4,0,6,1,4,5,1.0,10,,3,0
478,9,4,8,10,10,4,5,,4,10.0,9,0
479,5,1,5,0,7,4,7,,0,5.0,3,7
480,4,3,2,10,7,5,1,2.0,4,2.0,7,3
481,5,1,8,8,6,9,2,10.0,0,9.0,8,2
482,5,9,2,1,4,0,5,,7,,7,3
483,9,2,7,9,4,4,0,,2,10.0,9,7
484,4,8,0,5,3,2,8,,9,8.0,8,1
485,3,7,8,2,6,3,9,,2,3.0,3,2
486,0,3,1,0,10,3,2,6.0,5,0.0,1,10
487,5,3,8,2,6,10,1,10.0,10,,4,1
488,3,1,6,1,7,10,10,,9,,0,8
489,0,2,1,0,7,10,6,1.0,9,2.0,9,9
490,0,7,9,2,7,2,3,2.0,0,,10,10
491,10,1,8,0,2,6,7,10.0,7,,6,10
492,2,10,3,6,8,6,2,,0,7.0,4,4
493,9,3,9,9,7,1,6,,3,1.0,3,9
494,3,2,5,7,2,2,9,6.0,0,,8,10
495,1,0,5,2,6,9,6,0.0,5,3.0,8,5
496,5,3,10,6,8,10,9,10.0,10,6.0,1,4
497,2,7,2,8,1,10,7,1.0,10,9.0,9,6
498,10,8,7,9,6,2,2,1.0,10,2.0,2,6
499,1,6,6,1,4,2,2,4.0,7,8.0,8,1
500,9,2,0,7,8,8,3,,0,,2,4
501,6,10,9,10,1,1,4,,6,,7,0
502,9,4,4,9,0,3,9,,3,10.0,1,2
503,6,0,2,1,4,2,2,0.0,6,5.0,7,8
504,5,9,7,5,8,4,9,5.0,7,8.0,2,0
505,8,10,7,4,10,8,2,7.0,9,2.0,0,6
506,1,5,5,2,9,5,7,4.0,10,,4,1
507,9,7,6,0,3,0,1,,9,,5,9
508,8,6,5,10,5,4,0,9.0,5,1.0,2,5
509,6,0,1,9,10,1,4,9.0,0,4.0,3,9
510,1,6,7,5,4,6,7,3.0,3,1.0,5,4
511,3,7,8,1,10,8,3,,4,,0,8
512,10,3,8,3,2,7,2,,1,,1,1
513,4,5,3,0,10,9,0,10.0,4,,4,7
