,0,1,2,3,4,5,6,7,8,9,10,11,12,13
60,6,1.0,3.0,7,,10,8,3,4,6,9.0,7,9,2.0
61,8,,,9,10.0,5,10,0,10,0,,7,7,
62,9,8.0,,5,,8,1,6,9,9,,8,3,10.0
63,7,,,3,,7,5,6,5,1,,0,10,1.0
64,2,,5.0,8,5.0,10,10,5,10,4,10.0,7,9,
65,4,,,2,0.0,7,9,4,1,9,,9,9,
66,0,9.0,10.0,10,5.0,4,2,8,9,5,,6,3,
67,4,,,9,,5,4,6,10,4,9.0,5,1,
68,9,2.0,,1,,8,3,0,0,4,,8,9,1.0
69,6,8.0,,9,9.0,1,7,2,10,10,8.0,8,4,7.0
70,2,7.0,5.0,4,7.0,7,4,0,4,4,,7,10,6.0
71,5,7.0,,5,10.0,7,2,3,4,0,0.0,5,0,
72,7,,,3,5.0,2,10,5,2,9,,4,4,9.0
73,8,,,7,3.0,0,9,5,5,8,7.0,1,5,
74,2,8.0,3.0,6,,8,2,7,1,3,,9,9,8.0
75,10,1.0,7.0,4,7.0,3,0,0,6,9,10.0,10,6,
76,8,,2.0,2,,7,1,0,5,8,3.0,5,6,
77,5,,10.0,4,8.0,4,10,1,3,5,,10,5,
78,3,,,6,3.0,4,10,4,5,3,6.0,7,10,
79,2,,,8,,10,5,7,5,5,,5,2,3.0
80,3,,3.0,2,10.0,7,8,7,8,6,9.0,7,9,
81,1,8.0,,9,,7,9,6,4,10,5.0,0,2,
82,5,,8.0,3,,10,0,4,3,4,,7,8,
83,0,5.0,,0,,3,10,2,1,0,,1,0,9.0
84,2,8.0,,2,7.0,2,7,6,9,0,,10,3,3.0
85,1,4.0,0.0,3,,6,9,2,1,3,,5,1,
86,8,,10.0,0,,2,4,7,5,3,,1,0,
87,5,,,7,2.0,9,6,2,5,8,3.0,8,10,
88,4,,1.0,2,8.0,10,9,4,8,2,,8,9,5.0
89,2,,,0,2.0,8,5,3,4,0,,4,5,4.0
90,0,,,9,1.0,3,8,5,9,7,,6,9,
91,9,,,0,1.0,3,7,2,2,1,,8,7,0.0
92,0,,4.0,1,,9,4,0,9,6,10.0,6,6,
93,9,,,7,6.0,8,2,5,9,1,5.0,3,10,
94,4,,,0,,8,4,10,6,5,4.0,9,3,4.0
95,7,,3.0,5,4.0,7,0,4,2,7,2.0,7,8,
96,7,,,2,,2,5,5,7,9,2.0,3,3,4.0
97,3,6.0,7.0,4,,3,4,7,10,0,,7,8,10.0
98,4,,5.0,2,,8,0,5,7,1,9.0,3,6,
99,7,,,9,7.0,5,3,5,2,2,,4,3,0.0
100,1,0.0,,10,,0,8,1,6,3,1.0,6,7,
101,0,,,5,9.0,4,5,3,2,3,10.0,3,9,4.0
102,8,8.0,,2,3.0,2,9,10,5,0,,2,5,
103,5,2.0,10.0,10,6.0,0,9,0,4,10,7.0,7,0,
104,3,7.0,,1,5.0,6,9,7,9,1,,10,2,5.0
105,2,2.0,3.0,7,2.0,5,8,8,3,3,,9,6,
106,1,1.0,6.0,10,,2,6,3,3,7,4.0,8,10,
107,2,,,0,,5,7,7,3,2,,6,6,3.0
108,7,5.0,1.0,10,8.0,6,5,4,4,10,3.0,1,0,
109,6,6.0,1.0,0,,4,3,4,3,8,,5,7,4.0
110,8,7.0,9.0,1,,8,1,10,2,2,10.0,0,0,
111,8,,,0,5.0,1,7,0,1,8,,9,3,
112,0,,,6,,1,7,8,3,8,,0,2,6.0
113,1,,7.0,6,3.0,6,0,8,10,2,5.0,7,10,10.0
114,8,6.0,7.0,0,5.0,6,6,10,0,8,1.0,3,6,2.0
115,4,,,2,3.0,3,4,8,3,9,,9,10,
116,2,,5.0,0,0.0,4,6,1,3,3,4.0,10,0,
117,9,0.0,4.0,4,,6,6,0,1,4,2.0,1,0,7.0
118,8,5.0,5.0,7,,5,6,7,8,1,4.0,3,7,
119,7,,,3,,10,1,0,1,5,6.0,10,3,
120,6,,1.0,5,7.0,9,0,8,0,8,6.0,6,9,6.0
121,0,10.0,6.0,4,,4,8,10,3,8,,4,2,0.0
122,5,9.0,3.0,1,,10,4,4,2,6,6.0,8,1,
123,5,3.0,,3,0.0,5,2,10,0,9,,0,9,
124,9,10.0,,2,,0,7,10,5,7,,5,7,
125,5,1.0,8.0,10,,0,0,0,10,2,,0,10,
126,5,0.0,6.0,4,5.0,1,3,6,1,3,5.0,6,1,
127,6,,7.0,3,,3,5,0,7,5,7.0,3,5,2.0
128,6,9.0,1.0,4,,2,1,1,8,1,,4,3,
129,3,2.0,4.0,9,0.0,4,3,9,1,3,,5,7,6.0
130,1,,4.0,3,0.0,6,9,10,7,9,,7,8,
131,9,,,8,0.0,10,3,3,6,0,1.0,7,8,9.0
132,8,,10.0,8,,2,5,3,5,10,,7,1,
133,9,,,5,9.0,9,7,2,0,3,,6,4,4.0
134,0,9.0,3.0,3,3.0,0,9,8,10,2,4.0,7,7,
135,7,,7.0,0,,9,9,8,10,8,,7,8,4.0
136,5,1.0,,8,,9,5,2,5,2,4.0,0,6,0.0
137,7,,3.0,5,,7,2,9,0,2,,10,3,0.0
138,7,4.0,8.0,5,3.0,8,2,3,4,8,7.0,1,9,6.0
139,7,,10.0,6,,5,5,3,6,0,,2,8,10.0
140,7,5.0,2.0,6,,10,7,4,2,10,,8,7,
141,3,5.0,5.0,3,5.0,0,6,2,4,5,8.0,4,10,0.0
142,6,,1.0,7,,3,10,1,8,8,7.0,0,8,
143,9,,,9,7.0,0,2,3,4,0,6.0,1,5,2.0
144,8,2.0,1.0,6,,3,0,5,8,0,,5,5,
145,6,,,5,8.0,2,5,4,1,10,4.0,3,4,
146,6,4.0,6.0,3,8.0,5,2,6,1,8,,10,7,8.0
147,10,,,4,,2,0,0,2,1,2.0,1,2,4.0
148,1,7.0,,6,,7,5,1,10,9,9.0,3,10,
149,0,4.0,,0,9.0,5,10,3,2,2,1.0,5,10,
150,8,,9.0,0,4.0,4,7,4,7,0,,9,3,
151,10,9.0,3.0,2,,7,9,5,1,2,,2,6,
152,8,,,3,,9,0,4,2,0,,10,6,2.0
153,5,,7.0,8,,5,9,3,0,6,,4,8,8.0
154,7,,,3,,1,7,4,2,7,,10,10,
155,0,4.0,,0,,5,6,4,0,3,2.0,5,10,10.0
156,2,2.0,,9,6.0,6,4,2,2,9,,5,8,
157,9,,,9,,1,2,2,10,7,7.0,7,6,8.0
158,1,,,10,6.0,6,10,0,6,6,,0,4,9.0
159,7,2.0,,3,5.0,7,6,6,2,1,,6,4,
160,8,,2.0,7,9.0,7,3,9,2,6,10.0,5,8,
161,6,,,0,3.0,0,8,10,0,9,9.0,4,7,4.0
162,2,9.0,,0,,2,10,2,3,5,7.0,7,7,
163,1,,,3,5.0,10,2,4,2,0,1.0,7,5,10.0
164,1,,0.0,6,2.0,9,10,10,6,10,0.0,2,7,
165,3,4.0,4.0,9,10.0,2,2,0,5,8,,10,2,
166,2,,7.0,7,7.0,10,1,0,8,8,7.0,2,10,3.0
167,4,8.0,,9,6.0,4,9,7,0,4,0.0,2,1,10.0
168,10,,8.0,5,,5,4,8,6,2,6.0,9,10,1.0
169,0,,0.0,7,,8,0,3,0,6,,2,4,
170,1,7.0,10.0,4,9.0,1,2,5,3,7,,8,7,
171,3,,2.0,5,6.0,4,2,3,1,4,,7,3,6.0
172,5,,7.0,1,,8,1,3,1,8,,8,6,
173,3,8.0,9.0,7,8.0,5,3,4,6,4,7.0,7,5,8.0
174,8,,1.0,8,,10,8,10,0,1,,1,6,
175,4,,6.0,6,,4,2,6,7,4,6.0,0,1,5.0
176,7,4.0,6.0,2,0.0,1,9,3,7,5,,2,8,
177,1,0.0,6.0,5,9.0,4,1,7,6,1,3.0,4,4,3.0
178,0,,,0,7.0,1,0,7,6,6,,10,1,2.0
179,0,10.0,3.0,9,4.0,10,3,1,6,2,0.0,8,5,3.0
180,1,9.0,1.0,3,1.0,10,1,7,3,3,5.0,3,6,8.0
181,7,4.0,0.0,8,7.0,10,7,6,2,7,,5,10,7.0
182,2,3.0,,1,0.0,10,7,2,5,5,3.0,4,8,
183,3,1.0,,9,6.0,3,7,0,8,8,,7,4,9.0
184,2,8.0,1.0,6,0.0,7,6,9,10,4,,7,5,
185,0,,,5,,3,8,9,1,5,5.0,8,0,7.0
186,0,,10.0,9,,5,0,9,10,6,1.0,2,6,4.0
187,6,,9.0,4,,4,10,0,8,7,,1,8,
188,2,,0.0,6,8.0,7,2,8,2,0,,0,4,8.0
189,3,2.0,0.0,5,,4,4,7,3,0,,6,8,7.0
190,10,6.0,,0,0.0,2,8,10,10,2,5.0,0,10,
191,2,6.0,,5,,4,6,8,4,7,3.0,1,3,10.0
192,3,,3.0,4,,10,8,0,10,2,,4,1,
193,2,7.0,,6,10.0,3,1,1,5,3,,10,0,6.0
194,10,9.0,,2,8.0,8,0,6,1,8,2.0,2,9,
195,10,1.0,,4,4.0,10,1,2,3,6,,10,0,4.0
196,0,2.0,,2,9.0,1,7,0,9,0,,1,9,
197,7,,3.0,10,6.0,7,9,0,0,1,0.0,1,10,
198,10,,,1,5.0,3,9,2,10,0,,7,3,2.0
199,0,,,8,,2,3,6,0,10,2.0,8,3,
200,3,,9.0,4,2.0,8,10,7,7,8,5.0,7,7,
201,2,3.0,3.0,4,,6,0,0,2,0,4.0,10,10,9.0
202,1,9.0,,7,5.0,10,8,10,4,8,,1,10,
203,2,,,8,8.0,3,4,5,5,10,10.0,6,6,
204,7,,,5,0.0,8,5,10,6,3,2.0,6,5,9.0
205,0,1.0,,8,,8,8,1,6,2,2.0,7,0,10.0
206,1,,,5,4.0,0,4,3,3,0,,5,1,
207,5,,3.0,4,,2,2,0,6,8,3.0,2,2,
208,2,,,3,0.0,0,3,2,5,9,6.0,3,2,
209,8,,,8,9.0,0,10,4,4,0,5.0,4,5,8.0
210,8,,5.0,7,6.0,7,8,3,1,2,9.0,10,1,4.0
211,2,10.0,,10,,0,10,8,4,1,,1,1,
212,10,5.0,9.0,2,,9,1,10,4,8,,2,4,6.0
213,8,,6.0,6,4.0,2,8,6,5,1,,1,1,9.0
214,3,1.0,,9,4.0,2,0,2,6,7,10.0,4,3,
215,0,,,2,,7,5,10,1,5,7.0,10,6,6.0
216,2,,,2,,8,8,0,2,0,,9,8,8.0
217,6,,5.0,1,2.0,3,1,4,3,2,6.0,7,5,4.0
218,3,3.0,0.0,1,3.0,1,6,10,10,2,,4,1,
219,7,,9.0,9,,3,10,8,9,7,,4,8,
220,4,,3.0,1,,7,1,2,5,0,5.0,2,8,
221,10,4.0,,7,4.0,7,6,4,1,0,,1,5,9.0
222,2,3.0,9.0,0,3.0,3,1,3,8,2,,0,3,
223,7,,,10,,5,8,0,1,9,9.0,0,4,8.0
224,6,9.0,8.0,8,,9,6,0,1,7,9.0,4,1,
225,5,,2.0,8,4.0,1,2,9,2,3,1.0,3,5,
226,7,0.0,,6,,1,4,2,2,8,10.0,7,8,1.0
227,10,6.0,,9,,5,0,7,10,9,2.0,1,4,0.0
228,6,1.0,,8,8.0,7,3,7,10,0,,9,7,4.0
229,8,,1.0,7,,2,6,4,6,0,5.0,6,0,5.0
230,0,,1.0,3,,9,3,2,7,5,,3,5,7.0
231,5,,7.0,3,7.0,0,0,6,7,3,,7,9,9.0
232,0,9.0,,10,,7,1,2,5,4,,4,4,
233,6,,8.0,4,5.0,2,0,10,1,5,7.0,4,2,
234,10,2.0,4.0,1,5.0,3,0,8,2,9,9.0,8,9,
235,7,5.0,,10,6.0,3,4,5,4,10,,9,0,
236,7,1.0,4.0,4,10.0,4,6,1,8,1,,4,9,6.0
237,2,,10.0,7,,3,5,2,9,1,0.0,4,7,9.0
238,8,0.0,3.0,1,9.0,9,6,10,1,0,,3,10,
239,6,,2.0,4,8.0,0,9,3,10,5,,2,5,
240,8,3.0,10.0,8,,0,8,0,9,0,5.0,9,2,
241,6,,,5,,6,1,1,9,6,,9,0,
242,5,2.0,10.0,7,1.0,0,7,3,2,7,,1,2,0.0
243,8,,,9,,2,7,1,1,8,4.0,8,0,1.0
244,5,,,5,2.0,3,8,6,9,3,10.0,4,7,8.0
245,3,0.0,4.0,7,,7,1,5,9,6,7.0,1,7,4.0
246,2,1.0,,0,3.0,10,8,9,4,10,,2,9,
247,4,10.0,,7,1.0,4,2,3,1,2,3.0,10,6,3.0
248,4,,,0,10.0,10,4,7,0,10,,0,1,
249,3,2.0,,4,,3,9,8,0,8,,6,10,
250,5,,,10,2.0,10,0,9,9,10,4.0,5,0,
251,9,,4.0,5,,10,8,0,9,4,,7,9,2.0
252,5,,,1,,4,9,5,0,8,5.0,2,2,
253,4,1.0,,8,,1,10,6,1,9,,0,7,
254,3,7.0,,5,,1,7,1,3,0,3.0,7,0,8.0
255,6,,1.0,9,5.0,8,7,1,0,0,,10,2,
256,2,0.0,,8,,7,10,0,10,3,5.0,7,6,
257,5,4.0,,8,,6,3,0,2,7,5.0,3,8,
258,1,10.0,,1,,8,3,6,10,10,1.0,4,0,
259,5,10.0,,4,0.0,5,1,6,9,3,,6,3,
260,1,,,7,4.0,4,8,0,10,4,,2,7,
261,8,,4.0,4,,10,9,7,7,1,10.0,5,10,10.0
262,3,,4.0,3,8.0,4,1,5,7,7,,5,4,8.0
263,7,4.0,3.0,4,,8,2,8,0,3,,8,8,6.0
264,2,9.0,10.0,0,2.0,7,9,4,5,9,,0,2,8.0
265,9,5.0,8.0,7,9.0,3,4,5,1,6,,7,10,4.0
266,9,,,8,0.0,3,0,3,3,3,8.0,2,7,
267,6,,,0,3.0,4,7,4,5,1,,3,8,
268,3,2.0,5.0,6,,3,6,7,5,7,2.0,6,2,5.0
269,5,,,9,0.0,6,8,0,2,0,,4,6,
270,8,8.0,,2,,7,5,1,8,6,,1,5,5.0
271,3,9.0,,8,,0,4,8,3,10,,6,5,
272,4,,,9,,9,8,0,5,8,10.0,4,1,0.0
273,0,,,5,2.0,7,0,1,4,7,3.0,1,2,3.0
274,9,6.0,1.0,8,,7,0,1,7,1,,1,5,
275,5,,,2,,3,1,7,10,10,,6,4,
276,7,8.0,4.0,10,2.0,5,0,10,8,3,7.0,5,6,
277,6,,3.0,8,8.0,9,0,9,0,0,,3,9,2.0
278,9,0.0,8.0,0,,3,8,7,4,4,7.0,9,2,2.0
279,0,,,1,,2,2,3,5,3,3.0,0,3,
280,7,,6.0,1,,8,9,0,6,7,8.0,5,5,
281,8,,1.0,0,5.0,4,3,7,5,4,,7,5,4.0
282,10,4.0,10.0,1,,0,4,3,0,2,9.0,4,2,
283,7,,9.0,2,4.0,5,0,7,1,10,,9,4,
284,10,,,8,,7,4,9,1,5,,9,3,
285,3,,4.0,5,1.0,8,3,7,1,5,,4,8,0.0
286,1,,1.0,2,2.0,9,7,8,3,6,3.0,4,7,
287,3,,,10,,6,8,8,10,4,,3,4,
288,8,,0.0,5,5.0,4,4,5,6,7,,8,4,1.0
289,5,,,3,7.0,7,7,9,5,9,,5,7,
290,4,,,6,,2,6,1,8,1,0.0,1,1,
291,10,0.0,6.0,1,2.0,8,7,7,4,6,,5,10,
292,0,8.0,0.0,6,,7,6,6,3,7,,6,1,
293,9,1.0,,10,,9,1,9,2,7,,0,3,
294,0,3.0,,3,,8,1,8,5,10,0.0,10,6,5.0
295,8,2.0,,3,6.0,1,0,10,5,5,2.0,2,2,
296,0,,,9,,10,10,9,1,8,,9,3,
297,9,,1.0,5,10.0,0,6,7,4,2,,7,4,3.0
298,1,,,3,8.0,0,0,4,2,9,2.0,7,2,3.0
299,7,,,10,,1,3,3,5,10,,3,0,6.0
300,3,,9.0,9,2.0,4,6,10,9,3,,9,9,
301,10,,,3,7.0,9,9,8,7,3,8.0,8,9,6.0
302,3,,,2,,7,1,7,4,0,6.0,5,4,10.0
303,7,3.0,,1,,3,5,9,0,4,3.0,8,7,3.0
304,6,,8.0,8,,9,10,10,7,6,5.0,5,4,
305,0,2.0,8.0,4,2.0,3,7,5,4,9,4.0,7,5,
306,8,3.0,6.0,2,4.0,7,6,0,6,4,,3,8,0.0
307,7,,,8,,7,8,6,7,4,1.0,2,1,9.0
308,10,,0.0,9,0.0,6,1,2,7,10,,10,2,9.0
309,4,,8.0,3,,6,5,8,6,4,1.0,5,0,
310,9,,,10,10.0,4,5,7,0,1,2.0,4,8,
311,6,,3.0,2,2.0,7,9,4,3,4,,5,8,
312,5,1.0,0.0,3,,9,4,8,8,10,1.0,8,1,10.0
313,5,2.0,5.0,6,5.0,0,10,4,8,0,,8,10,8.0
314,8,,,3,,1,4,0,3,2,10.0,4,6,
315,6,7.0,10.0,8,7.0,6,1,4,9,0,2.0,8,6,
316,6,,,2,0.0,5,1,4,9,8,,4,10,
317,9,7.0,7.0,4,,4,8,0,10,8,,3,9,
318,10,,0.0,2,7.0,6,5,0,1,4,6.0,9,7,4.0
319,10,8.0,,8,1.0,0,2,9,5,7,1.0,8,4,1.0
320,6,,5.0,4,7.0,3,10,2,8,4,,0,5,
321,6,8.0,10.0,3,,3,2,7,9,3,,10,5,
322,5,1.0,,5,5.0,8,2,6,4,5,,1,6,
323,7,,6.0,8,0.0,4,0,0,5,6,0.0,6,1,
324,7,6.0,10.0,5,8.0,7,4,4,5,8,8.0,5,5,5.0
325,8,10.0,5.0,5,2.0,1,10,1,6,1,,4,7,
326,3,5.0,,3,,1,4,4,9,2,2.0,6,5,1.0
327,5,,6.0,2,,10,6,5,9,3,,9,9,
328,4,,8.0,0,2.0,7,4,9,7,7,,1,0,
329,9,,8.0,5,,1,2,7,7,1,6.0,2,8,
330,2,,0.0,1,,5,3,0,3,7,8.0,6,8,
331,8,7.0,,7,,1,7,7,1,9,9.0,6,8,6.0
332,6,8.0,,1,,8,6,3,9,1,7.0,9,9,
333,10,6.0,,3,9.0,9,8,9,0,7,10.0,1,8,10.0
334,10,,1.0,4,,5,9,3,5,4,7.0,8,1,1.0
335,0,0.0,9.0,2,3.0,5,6,4,5,1,,0,2,3.0
336,6,4.0,0.0,5,8.0,1,8,5,10,3,,3,3,
337,3,10.0,5.0,3,,1,3,7,8,1,8.0,8,4,4.0
338,1,10.0,,10,2.0,8,4,1,9,0,9.0,10,7,7.0
339,8,,4.0,6,0.0,5,8,2,10,10,4.0,0,7,
340,1,3.0,8.0,8,,0,10,4,0,10,,8,1,8.0
341,5,6.0,6.0,4,,7,10,7,4,1,,6,6,
342,10,6.0,5.0,2,2.0,8,1,2,5,1,,1,5,1.0
343,2,,7.0,2,,8,3,6,0,9,3.0,3,1,
344,0,8.0,8.0,7,,2,2,6,6,6,,10,3,
345,0,,,6,,3,6,3,2,7,,7,4,
346,8,5.0,9.0,9,6.0,9,6,1,10,3,,9,3,
347,3,,5.0,0,5.0,9,7,0,3,3,0.0,0,4,8.0
348,3,6.0,7.0,1,4.0,4,8,1,0,1,,9,4,
349,4,8.0,2.0,8,1.0,4,3,0,9,1,,8,9,
350,4,10.0,,2,6.0,9,1,10,3,5,,10,8,4.0
351,5,,,7,,1,5,3,2,5,,8,1,
352,9,,,9,,0,3,0,5,4,3.0,9,5,6.0
353,9,,8.0,8,,4,0,0,10,2,1.0,1,1,
354,8,,1.0,5,2.0,5,10,7,3,8,0.0,1,10,
355,6,,,8,6.0,4,2,4,0,0,,10,0,5.0
356,1,,,10,,7,0,9,9,2,,4,5,
357,3,,,10,9.0,9,10,4,8,5,,3,7,
358,8,6.0,0.0,3,9.0,5,0,0,4,1,4.0,5,0,
359,8,9.0,,10,,0,0,0,9,2,,1,3,
360,8,7.0,6.0,10,3.0,9,6,4,4,9,,5,9,
361,10,,,10,8.0,8,6,0,0,3,,9,6,
362,4,0.0,,5,2.0,9,1,7,3,5,,9,3,
363,4,6.0,,9,0.0,3,5,9,4,5,,3,3,10.0
364,5,,,4,0.0,6,9,4,1,0,6.0,0,5,
365,1,,,7,10.0,4,5,5,10,3,,6,4,
366,0,,0.0,4,,8,7,3,9,0,0.0,3,6,
367,3,8.0,,9,10.0,4,4,1,3,6,,0,7,
368,8,,,0,,5,2,10,0,0,,6,4,10.0
369,6,10.0,,9,3.0,3,1,0,7,6,2.0,7,7,
370,4,,,0,,1,7,7,0,10,9.0,9,9,
371,0,2.0,,8,3.0,4,5,6,4,7,4.0,5,8,
372,6,10.0,,8,8.0,5,10,9,7,10,8.0,7,7,10.0
373,10,5.0,7.0,1,0.0,0,4,5,5,2,,6,5,4.0
374,9,,,7,5.0,8,9,6,1,0,2.0,3,8,3.0
375,1,,,8,,10,9,2,1,4,,7,10,
376,1,9.0,,7,1.0,9,7,2,3,6,,10,4,
377,9,7.0,8.0,7,0.0,2,6,0,10,8,5.0,4,6,
378,9,5.0,1.0,7,,9,7,8,1,6,,1,8,7.0
379,6,,,9,,5,0,1,6,2,8.0,0,10,
380,3,2.0,,1,,9,6,5,0,3,2.0,4,1,
381,5,,,4,,0,8,10,10,7,,2,0,8.0
382,7,6.0,8.0,3,9.0,3,7,0,6,8,10.0,8,10,4.0
383,7,,10.0,9,,2,9,8,7,2,7.0,7,6,
384,10,6.0,,1,2.0,9,6,6,8,5,8.0,8,10,
385,1,,4.0,7,1.0,4,8,5,8,6,,6,0,
386,5,,9.0,7,1.0,3,5,7,0,2,,5,4,2.0
387,4,9.0,8.0,7,8.0,2,5,7,3,2,,10,6,0.0
388,8,9.0,,5,,6,10,7,1,5,5.0,10,4,0.0
389,5,,,2,4.0,1,0,8,3,7,,4,4,
390,5,4.0,5.0,8,10.0,8,0,8,1,5,1.0,4,9,10.0
391,6,0.0,1.0,10,1.0,9,10,8,0,4,4.0,10,7,
392,0,7.0,6.0,0,,9,8,5,3,7,4.0,3,4,
393,8,,,9,,5,10,8,1,3,6.0,9,7,9.0
394,6,,10.0,5,9.0,5,1,10,0,7,7.0,10,10,
395,10,,8.0,10,,0,4,2,9,9,4.0,7,8,
396,7,8.0,6.0,6,,3,6,8,10,6,10.0,4,8,0.0
397,2,5.0,6.0,6,,6,7,0,8,5,2.0,9,5,1.0
398,0,,5.0,4,,9,0,3,7,6,5.0,10,9,
399,9,,2.0,2,,5,7,0,5,0,2.0,3,1,
400,3,10.0,,7,,0,2,7,10,10,,6,7,2.0
401,7,,,6,3.0,10,8,4,6,0,6.0,7,2,7.0
402,4,9.0,5.0,3,5.0,1,7,1,6,4,,5,1,7.0
403,6,,5.0,5,,1,4,2,3,10,,3,0,
404,5,5.0,8.0,1,,1,9,3,5,1,0.0,4,0,
405,7,6.0,0.0,9,5.0,3,10,8,8,0,5.0,7,5,0.0
406,9,,0.0,4,7.0,4,9,0,2,4,1.0,8,6,
407,8,,0.0,4,0.0,8,9,2,3,4,8.0,7,6,6.0
408,4,7.0,,10,,5,4,2,9,9,5.0,10,1,
409,10,,,3,,10,2,9,4,6,,0,6,5.0
410,10,,2.0,6,5.0,6,4,6,3,10,5.0,6,2,
411,9,,,6,,7,0,1,4,3,,7,1,10.0
412,7,1.0,3.0,5,,6,8,1,0,2,,4,7,
413,2,,,2,6.0,7,5,6,9,5,,7,4,
414,10,6.0,,6,10.0,1,2,5,9,2,1.0,0,9,1.0
415,1,,,4,5.0,10,0,8,10,8,,2,1,6.0
416,7,,4.0,3,8.0,7,2,2,2,1,6.0,6,5,
417,8,8.0,,0,5.0,0,3,3,3,1,,10,8,
418,6,,,8,,0,4,10,10,10,,4,9,8.0
419,3,7.0,3.0,2,,6,5,0,7,2,0.0,6,6,
420,0,,,5,,4,3,2,9,3,,8,7,1.0
421,2,8.0,,4,10.0,4,6,0,10,6,,4,3,
422,8,5.0,,3,,4,3,6,1,6,,0,8,0.0
423,8,,,6,,1,1,8,5,6,9.0,7,5,
424,3,0.0,,6,,5,6,2,6,8,,4,9,1.0
425,3,5.0,8.0,6,,4,6,9,4,3,0.0,0,0,
426,9,1.0,,8,9.0,6,8,9,8,3,,7,3,
427,2,,9.0,0,8.0,5,6,2,4,1,,4,4,4.0
