,0,1,2,3,4,5,6,7,8,9,10,11
405,6,0,6,9,2,4,8,6,7,8,4,8
406,6,7,6,3,7,7,1,2,10,3,7,6
407,9,8,8,5,10,2,4,2,9,1,1,5
408,4,6,8,6,5,10,5,7,6,9,10,7
409,0,6,3,0,8,8,1,5,1,0,8,0
410,7,9,1,8,6,9,2,2,3,8,10,3
411,0,3,10,8,3,9,0,4,7,8,1,0
412,6,5,7,3,3,7,8,6,3,10,9,7
413,2,7,9,0,1,8,0,4,6,3,3,6
414,5,3,2,10,3,5,2,4,4,8,4,3
415,7,10,2,7,1,4,0,4,0,9,3,7
416,9,3,3,6,1,4,2,7,10,7,7,3
417,6,0,2,10,1,6,4,9,9,5,4,1
418,4,6,9,4,9,2,2,3,9,4,2,1
419,6,2,10,3,5,5,2,3,8,5,8,4
420,3,6,6,10,3,3,8,5,5,1,8,2
421,4,5,0,1,0,9,10,2,5,8,9,7
422,8,8,5,7,5,7,2,6,5,7,6,8
423,2,6,10,10,3,10,5,9,2,9,9,6
424,8,6,10,1,10,4,1,8,9,9,6,6
425,10,10,4,7,3,6,7,5,0,4,6,5
426,1,4,1,0,0,0,3,5,10,9,2,3
427,2,3,10,5,1,0,1,4,6,1,2,8
428,6,2,6,3,10,10,8,2,9,7,6,0
429,9,2,5,4,2,3,4,9,3,10,0,0
430,10,10,4,0,8,9,7,9,3,3,8,7
431,7,6,10,9,6,8,8,1,1,1,9,9
432,10,6,10,7,8,1,8,8,7,8,3,2
433,0,1,1,1,1,7,4,6,5,8,6,5
434,8,5,4,5,1,5,2,1,9,0,1,5
435,3,1,0,4,2,4,9,0,3,5,7,7
436,4,4,8,4,3,4,7,3,6,4,8,9
437,7,8,6,10,6,4,0,4,9,9,10,7
438,10,4,5,10,10,10,2,3,0,4,2,8
439,2,3,10,1,1,2,5,5,10,9,7,10
440,9,1,8,4,1,7,2,0,8,5,7,5
441,0,1,10,1,1,7,10,9,8,6,1,8
442,8,0,2,1,3,9,7,8,8,2,1,0
443,3,9,9,8,7,5,8,7,7,8,5,7
444,1,9,10,5,0,8,8,1,9,9,6,0
445,9,1,2,5,8,7,8,8,0,4,0,0
446,10,3,3,9,4,5,9,10,10,9,4,8
447,0,5,4,8,2,3,8,7,9,1,9,4
448,5,9,3,3,10,7,2,5,10,6,3,1
449,2,0,7,9,3,6,7,4,8,7,3,4
450,4,7,8,6,1,3,9,9,6,7,6,3
451,10,7,3,10,6,0,0,10,9,2,6,8
452,1,2,6,10,10,3,10,6,4,0,9,5
453,9,3,10,4,10,2,3,2,3,1,2,4
454,10,2,5,4,3,1,8,10,10,9,10,6
455,7,9,5,2,2,1,3,9,6,7,7,10
456,9,2,1,6,6,8,7,0,7,8,4,4
457,9,7,8,2,2,6,8,5,0,0,0,7
458,3,3,4,0,4,2,2,9,2,3,8,10
459,10,0,2,2,6,0,1,4,10,5,6,4
460,1,8,8,0,9,3,6,2,0,8,9,4
461,8,10,0,10,1,4,8,10,10,8,5,10
462,5,4,2,7,7,9,1,6,3,5,9,1
463,7,6,6,1,0,0,9,7,1,9,3,5
464,0,8,3,9,0,9,10,8,2,10,0,0
465,8,3,6,9,9,1,3,9,0,4,1,3
466,7,3,9,8,8,5,9,2,8,4,4,5
467,0,6,0,3,5,5,2,6,7,2,10,5
468,2,3,9,4,6,5,9,2,4,8,0,2
469,2,0,9,6,3,3,6,9,1,2,7,5
470,3,6,1,2,5,8,8,7,9,3,7,6
471,3,9,2,0,1,2,4,1,7,4,1,1
472,9,4,1,7,9,1,7,2,5,3,2,5
473,3,1,1,9,2,3,4,0,1,0,8,0
474,3,6,7,8,3,3,8,5,4,1,1,2
475,7,3,8,8,2,10,4,6,7,9,7,8
476,4,10,7,1,2,6,0,4,6,5,1,8
477,6,3,5,2,1,3,0,4,6,6,4,9
478,4,2,0,1,6,1,5,0,3,4,5,7
479,2,0,6,1,7,3,6,4,6,9,6,1
480,1,7,6,3,7,2,4,6,8,10,3,4
481,8,2,5,5,5,0,5,4,5,5,5,9
482,9,2,1,10,2,7,8,6,3,5,0,7
483,0,0,1,9,8,5,1,9,6,0,7,4
484,7,10,10,0,0,9,2,10,9,0,9,2
485,5,7,2,0,0,5,3,10,8,3,1,7
486,4,2,1,5,0,2,10,1,0,3,2,2
487,0,6,6,2,3,5,10,7,0,2,10,6
488,10,1,7,2,5,0,9,6,5,7,6,3
489,4,3,7,7,4,4,9,7,8,8,10,9
490,3,9,5,4,5,7,8,1,2,4,5,2
491,0,9,9,6,0,4,9,0,1,6,5,10
492,5,7,10,2,1,7,2,6,7,6,9,7
493,5,6,10,5,10,3,4,4,5,5,6,8
494,4,3,6,8,7,1,8,3,6,8,3,6
495,10,4,0,1,9,8,9,0,10,5,0,3
496,7,9,1,7,2,4,3,9,9,6,5,5
497,5,1,4,7,8,1,9,6,6,5,0,9
498,0,2,8,8,7,9,8,1,4,2,8,8
499,8,3,10,1,8,3,6,3,2,0,3,6
500,1,4,7,3,1,6,5,8,8,5,1,4
501,5,8,3,5,10,9,4,5,2,8,3,5
502,9,3,1,8,6,7,3,5,1,0,6,7
503,7,10,6,0,8,10,2,10,6,5,5,5
504,4,9,10,10,8,10,1,4,7,6,1,6
505,9,7,1,10,6,5,6,10,4,1,6,5
506,2,4,8,0,0,2,7,10,9,0,10,0
507,1,9,9,1,3,5,1,2,0,10,7,10
508,1,10,0,7,8,1,2,10,0,8,9,9
509,8,8,7,2,10,5,7,1,1,10,9,9
510,4,6,7,10,3,9,4,6,3,5,9,8
511,3,9,3,10,0,3,8,8,0,9,9,3
512,2,7,6,4,8,6,9,3,0,7,3,4
513,4,0,2,10,6,9,10,4,4,0,9,7
514,8,0,10,8,10,1,4,3,8,3,3,3
515,7,3,0,3,1,8,9,6,4,9,2,8
516,4,8,5,0,6,5,1,1,3,2,2,7
517,9,7,5,8,6,10,9,9,5,2,6,2
518,6,3,0,6,3,3,4,4,0,3,9,10
519,6,0,3,3,1,3,9,9,0,5,10,7
520,8,9,2,8,6,7,7,8,2,5,5,3
521,8,3,1,6,0,5,1,2,3,4,10,6
522,9,7,1,7,2,4,7,7,2,3,1,2
523,7,1,2,8,0,2,3,7,10,8,2,4
524,3,9,0,5,9,5,3,9,8,9,7,4
525,3,8,2,10,10,2,10,1,0,3,4,5
526,4,2,2,9,5,7,3,0,7,10,6,8
527,9,8,10,1,4,5,1,6,9,5,9,5
528,5,2,5,1,5,3,7,9,1,9,9,10
529,1,6,7,5,8,4,10,3,10,5,0,4
530,1,1,7,1,5,0,7,3,9,9,0,4
531,2,5,9,9,7,8,1,7,6,10,3,2
532,1,2,4,3,4,6,0,5,3,2,9,3
533,3,1,4,5,8,10,5,8,3,5,10,0
534,6,2,7,9,3,0,5,6,1,4,3,2
535,4,7,2,10,7,7,2,4,0,10,6,10
