,0,1,2,3,4,5,6,7,8,9,10,11,12
45,7,4,9,0,,1.0,4,10,9,6,,2,2
46,2,2,10,2,,8.0,1,6,5,8,,8,10
47,5,8,2,3,,0.0,8,10,6,6,,4,5
48,10,5,3,8,2.0,,3,8,7,2,,3,9
49,2,6,5,10,,6.0,2,8,8,3,,10,10
50,3,10,8,2,,5.0,5,8,1,9,7.0,2,3
51,1,5,9,10,,1.0,0,3,7,2,,8,3
52,6,6,10,4,2.0,,0,0,6,8,,6,10
53,3,7,3,4,,9.0,0,1,7,4,5.0,2,2
54,6,2,3,7,9.0,,5,9,8,10,,3,9
55,7,1,4,7,,,9,0,9,1,1.0,0,0
56,6,10,10,6,4.0,4.0,5,4,3,6,8.0,10,0
57,3,9,8,0,,,0,3,6,5,2.0,2,0
58,5,4,1,7,,,8,1,4,2,2.0,3,0
59,3,2,0,9,,,4,8,4,9,,6,2
60,9,2,0,6,,2.0,8,4,8,4,3.0,2,5
61,7,6,9,7,3.0,,7,6,8,1,4.0,6,0
62,10,7,7,0,,,3,5,4,1,8.0,5,7
63,10,2,10,3,4.0,7.0,6,0,9,6,,5,1
64,9,5,1,4,6.0,7.0,8,6,5,4,2.0,4,8
65,10,8,7,5,10.0,8.0,10,0,10,6,5.0,2,2
66,0,7,3,0,,5.0,0,2,8,5,,7,4
67,2,3,10,7,,,10,6,3,3,,3,10
68,1,1,9,5,,8.0,9,8,2,0,4.0,5,7
69,1,10,10,1,,10.0,4,5,6,6,10.0,10,7
70,4,3,8,5,3.0,,5,3,6,10,,2,2
71,1,1,10,8,,,3,8,2,2,10.0,9,3
72,4,2,6,5,,,9,6,7,3,2.0,0,0
73,8,2,10,5,,0.0,5,3,1,9,,0,1
74,4,1,2,4,,1.0,5,5,2,5,4.0,3,3
75,3,7,8,1,3.0,,9,3,0,6,7.0,1,0
76,3,6,8,5,,,8,8,5,2,0.0,6,3
77,5,10,0,10,,,4,3,3,0,,5,0
78,5,2,5,4,9.0,10.0,0,2,10,9,4.0,10,9
79,3,3,1,7,8.0,1.0,2,4,8,5,,6,2
80,2,0,9,3,2.0,7.0,1,2,9,6,,8,4
81,3,4,8,4,,0.0,4,1,2,2,4.0,3,4
82,6,7,7,5,5.0,,1,1,1,7,,7,6
83,5,5,5,0,,,3,5,6,8,,9,1
84,6,8,6,9,,,1,0,7,5,1.0,3,3
85,10,9,2,9,,7.0,3,8,2,7,6.0,6,0
86,3,3,2,5,1.0,0.0,2,8,4,5,,2,10
87,6,7,6,1,,10.0,9,0,8,3,10.0,4,5
88,1,2,1,5,,,1,4,5,2,,3,10
89,0,8,5,9,6.0,0.0,3,2,0,5,7.0,9,1
90,0,4,1,7,,,10,2,10,0,,2,6
91,6,0,6,6,,,7,6,9,0,8.0,2,5
92,3,6,8,4,,,4,9,0,4,10.0,7,1
93,8,3,7,0,,,0,9,4,10,2.0,2,4
94,10,9,2,4,,7.0,6,2,5,7,,6,6
95,10,5,5,0,10.0,6.0,3,4,3,5,7.0,9,1
96,2,8,3,0,,,8,9,9,10,5.0,8,8
97,7,6,5,2,,,4,10,8,5,9.0,8,1
98,2,8,3,4,10.0,,7,5,1,10,5.0,3,7
99,9,9,8,6,8.0,6.0,10,8,0,5,8.0,5,4
100,7,8,7,4,,3.0,5,7,9,9,2.0,4,1
101,4,4,3,0,0.0,,7,3,8,9,,2,9
102,10,5,9,2,,,8,0,10,4,,0,7
103,2,2,9,10,9.0,,4,10,2,5,5.0,9,8
104,5,7,9,6,,4.0,8,5,7,9,,1,6
105,0,1,4,2,,1.0,10,3,7,1,0.0,9,8
106,10,1,5,9,,,10,5,6,6,,10,9
107,5,3,4,4,,2.0,0,4,6,9,5.0,4,2
108,9,0,6,6,4.0,,7,8,1,0,1.0,0,1
109,6,3,2,3,4.0,3.0,3,6,7,1,5.0,2,5
110,6,7,6,10,9.0,8.0,7,5,2,2,0.0,2,7
111,10,4,10,6,1.0,4.0,0,10,2,1,,10,3
112,10,3,1,3,5.0,,4,5,0,9,,2,1
113,1,3,8,0,,1.0,4,9,7,3,8.0,7,9
114,10,5,3,1,0.0,2.0,2,4,5,9,,7,10
115,8,10,9,0,10.0,,8,10,7,2,10.0,7,4
116,10,5,2,0,,,4,9,7,8,2.0,8,0
117,10,9,10,6,2.0,,5,10,4,4,5.0,9,4
118,6,1,2,10,10.0,,9,9,9,1,,7,5
119,2,7,2,1,,,3,9,2,7,4.0,4,3
120,0,5,7,10,10.0,,9,1,3,4,,7,6
121,7,7,10,8,,8.0,9,8,1,6,,6,3
122,5,9,6,8,,2.0,7,4,7,4,,5,3
123,7,6,3,5,10.0,,5,6,10,0,,9,8
124,7,1,1,0,0.0,,5,7,9,10,7.0,0,0
125,2,4,1,4,9.0,9.0,4,2,8,8,,0,0
126,8,3,6,5,0.0,0.0,10,4,5,7,,4,7
127,2,0,0,3,2.0,1.0,0,3,0,9,,10,2
128,4,10,5,3,0.0,2.0,9,3,4,7,,9,8
129,10,9,8,1,,,10,10,5,6,7.0,3,4
130,5,5,10,5,,,6,4,4,6,,10,3
131,5,2,2,4,4.0,,0,4,0,2,,0,3
132,7,7,1,8,,0.0,2,0,1,0,3.0,7,3
133,3,2,10,7,0.0,4.0,0,1,7,9,5.0,8,8
134,5,9,1,7,,,6,4,10,6,,6,4
135,3,1,6,9,9.0,9.0,3,8,7,6,,2,0
136,5,10,5,7,,,2,2,7,9,10.0,4,5
137,1,9,2,10,5.0,,5,2,8,3,8.0,4,5
138,10,0,3,2,,,2,1,0,6,5.0,9,10
139,8,3,6,0,,4.0,7,2,2,1,3.0,4,3
140,10,0,3,8,0.0,,7,6,2,5,4.0,7,6
141,0,8,2,3,6.0,,7,2,7,10,1.0,9,5
142,3,5,8,1,7.0,,9,3,0,1,2.0,6,4
143,1,3,0,0,,8.0,5,2,1,1,,9,1
144,2,8,3,9,,6.0,5,6,3,9,3.0,8,0
145,1,0,9,2,1.0,,8,5,6,7,0.0,9,0
146,2,2,9,7,4.0,7.0,5,7,10,6,,6,3
147,0,8,2,8,,,1,1,2,3,,5,1
148,7,6,1,5,,,10,4,10,7,,6,3
149,3,5,6,2,5.0,,4,3,4,1,5.0,8,10
150,8,0,5,5,,,4,3,0,4,1.0,5,0
151,2,8,6,7,,,4,9,6,7,8.0,0,1
152,9,3,6,2,3.0,,0,4,2,0,,1,0
153,4,10,1,4,6.0,6.0,8,5,8,4,7.0,6,7
154,9,9,8,5,3.0,,9,3,4,1,3.0,8,7
155,0,7,5,3,,,8,8,4,10,10.0,10,5
156,6,3,4,2,3.0,,7,0,0,8,,5,6
157,1,5,3,5,,1.0,8,3,8,6,3.0,8,6
158,6,9,0,6,,7.0,7,2,10,2,8.0,7,4
159,3,3,0,6,,8.0,3,5,3,0,,4,7
160,0,4,5,6,,1.0,2,0,0,4,10.0,4,8
161,10,9,4,6,3.0,3.0,9,8,10,0,,4,1
162,0,6,0,1,3.0,6.0,9,4,3,6,3.0,5,2
163,6,0,0,3,5.0,3.0,5,4,7,10,9.0,5,8
164,0,0,5,2,,,7,0,2,6,6.0,10,2
165,4,7,4,7,,1.0,0,1,2,2,,7,9
166,6,9,0,3,,10.0,5,4,9,2,10.0,6,1
167,0,5,5,10,9.0,4.0,0,9,0,1,,10,10
168,6,9,4,10,,5.0,1,10,4,6,10.0,9,0
169,5,3,8,3,,,6,3,0,4,,9,1
170,6,0,6,5,6.0,10.0,1,8,9,10,,6,3
171,0,7,6,6,10.0,,3,9,7,1,2.0,10,0
172,0,3,4,9,,9.0,1,0,9,4,,9,4
173,8,7,8,4,1.0,2.0,5,9,7,8,,5,2
174,8,9,5,7,4.0,,0,3,6,2,9.0,10,4
175,8,10,9,8,,1.0,3,5,3,6,,4,6
176,9,10,2,7,,,5,3,1,4,,0,9
177,7,5,0,0,7.0,,0,6,2,2,3.0,8,5
178,0,0,5,10,,,6,9,10,2,2.0,10,2
179,7,1,3,8,,5.0,4,9,0,3,3.0,7,4
180,8,4,0,0,4.0,0.0,8,10,5,4,1.0,3,4
181,9,9,6,1,1.0,,0,7,5,3,,1,10
182,5,7,6,9,,,3,8,8,6,,7,0
183,3,3,0,1,8.0,,1,9,8,5,2.0,4,8
184,1,9,3,0,,,6,1,7,3,,0,10
185,6,3,7,9,10.0,,2,5,4,2,,0,3
186,6,5,3,2,,,2,1,7,1,,9,10
187,7,9,2,0,3.0,9.0,3,2,0,8,,0,8
188,0,3,6,3,2.0,8.0,5,7,2,10,6.0,5,0
189,5,6,7,6,1.0,4.0,2,3,0,6,3.0,10,9
190,1,6,5,2,5.0,,5,3,6,5,5.0,4,4
191,0,6,5,5,10.0,,1,1,7,6,,5,3
192,1,3,5,3,9.0,,9,0,3,9,,7,1
193,3,6,8,1,,2.0,9,9,4,2,2.0,1,8
194,8,6,6,5,7.0,8.0,6,4,9,4,,8,9
195,10,9,1,10,2.0,1.0,2,9,4,1,3.0,3,9
196,9,10,10,2,9.0,10.0,10,8,9,5,,9,10
197,6,4,5,10,,,7,2,1,4,6.0,3,3
198,3,6,2,3,2.0,,3,2,6,8,,5,3
199,9,8,0,6,6.0,4.0,2,10,2,0,10.0,4,1
200,7,9,2,2,,0.0,7,1,0,5,,10,0
201,8,9,8,1,,0.0,4,9,4,6,5.0,5,0
202,0,10,3,4,,,9,7,0,10,,6,4
203,2,5,10,7,4.0,,6,0,7,8,,3,8
204,3,6,1,4,,10.0,0,6,7,0,0.0,0,4
205,4,1,4,9,8.0,,10,4,7,6,,4,9
206,4,3,4,3,,,10,1,8,0,5.0,7,7
207,7,10,5,5,,1.0,5,1,7,3,,8,3
208,3,2,1,0,,,0,2,3,6,8.0,9,8
209,9,10,1,8,,10.0,9,10,6,4,2.0,10,4
210,4,8,4,2,,5.0,9,6,3,5,,1,3
211,1,6,0,9,,,0,5,5,2,6.0,3,9
212,10,4,3,3,,,1,4,8,1,9.0,4,10
213,0,0,7,7,8.0,,4,1,10,5,8.0,4,2
214,9,6,7,4,,6.0,9,0,8,0,,6,9
215,2,8,6,6,,,7,3,2,7,6.0,8,6
216,2,4,1,2,3.0,,9,4,8,4,0.0,3,1
217,7,8,6,1,7.0,8.0,9,3,2,1,,8,4
218,9,4,7,1,1.0,,3,7,5,2,,10,1
219,8,4,2,10,8.0,6.0,7,1,2,7,,5,0
220,0,7,0,9,8.0,,5,6,1,0,7.0,6,9
221,7,9,10,6,,,1,2,5,10,,3,3
222,2,10,6,4,,,6,1,3,2,1.0,9,0
223,2,10,4,0,,5.0,6,9,10,7,,5,4
224,8,9,1,2,,0.0,0,8,7,8,,3,5
225,0,6,7,1,6.0,,10,10,2,4,2.0,1,5
226,9,9,0,3,,2.0,7,3,4,9,,10,2
227,8,0,7,8,7.0,,10,5,4,10,1.0,8,6
228,8,7,3,4,7.0,,6,0,1,1,,7,3
229,2,3,2,8,5.0,8.0,7,1,4,1,8.0,0,5
230,8,8,3,8,3.0,,10,6,2,2,3.0,2,8
231,2,3,1,0,,,8,8,6,7,4.0,2,7
232,5,0,10,6,,5.0,5,9,3,6,,10,3
233,8,7,6,10,,,8,3,0,4,,10,0
234,9,7,5,7,5.0,2.0,2,10,9,8,,0,5
235,3,2,7,10,3.0,,3,2,9,1,6.0,4,3
236,7,7,9,0,,,8,1,1,9,7.0,6,10
237,9,10,9,3,3.0,6.0,8,3,10,0,4.0,2,10
238,3,1,4,3,7.0,6.0,2,3,3,10,3.0,2,2
239,7,4,2,10,,,7,9,4,6,,0,8
240,4,1,3,0,2.0,,7,5,8,9,2.0,9,9
241,2,5,8,10,2.0,,10,5,4,1,10.0,9,10
242,5,9,0,4,,,8,10,9,5,5.0,9,3
243,10,3,5,5,7.0,9.0,4,2,8,8,,7,8
244,5,7,7,1,0.0,,3,7,1,4,10.0,0,2
245,8,9,7,0,1.0,,8,1,8,4,10.0,9,3
246,0,1,10,2,7.0,7.0,2,10,1,3,,3,5
247,0,5,3,1,10.0,8.0,7,8,7,5,,6,4
248,6,0,5,6,,,10,7,5,5,,2,2
249,10,7,7,10,8.0,,4,7,0,4,,5,10
250,4,9,0,6,5.0,1.0,7,9,2,7,,7,4
251,9,7,0,0,,,6,3,6,7,7.0,0,4
252,2,4,8,4,0.0,,8,5,6,5,10.0,2,1
253,4,7,7,5,,,3,2,5,5,9.0,1,8
254,2,3,10,4,,,0,4,6,5,10.0,5,10
255,0,4,0,0,,,0,8,9,1,0.0,10,5
256,5,5,6,10,,,6,7,0,0,1.0,9,5
257,2,3,1,6,6.0,8.0,7,9,3,6,,4,1
258,3,3,3,10,9.0,5.0,10,0,8,0,8.0,0,1
259,8,6,2,6,0.0,8.0,1,1,5,7,4.0,7,5
260,8,9,2,4,,,3,1,5,2,8.0,5,4
261,6,10,7,6,5.0,,0,7,6,2,,5,2
262,3,3,6,4,6.0,4.0,5,5,3,1,6.0,10,3
263,5,9,1,3,3.0,6.0,1,2,3,6,4.0,6,2
264,10,2,0,2,,,2,4,8,0,0.0,7,0
265,1,0,10,6,,4.0,4,5,0,6,,2,3
266,5,0,9,5,,8.0,3,9,4,6,10.0,10,1
267,7,2,2,7,10.0,,9,5,9,7,,9,5
268,1,0,2,4,6.0,,10,8,0,2,8.0,6,8
269,0,3,10,9,9.0,6.0,4,10,7,7,4.0,1,10
270,2,1,8,8,9.0,,0,3,1,5,7.0,2,8
271,6,4,9,3,3.0,,0,7,0,0,,3,6
272,2,10,9,5,8.0,3.0,4,9,1,8,,2,1
273,5,10,9,10,5.0,6.0,1,2,7,9,,6,7
274,0,9,3,5,,6.0,3,3,2,7,3.0,4,9
275,10,3,9,1,,,5,7,1,7,,6,5
276,8,2,7,7,,1.0,7,3,0,3,7.0,7,9
277,8,1,3,4,,,9,7,9,9,4.0,7,8
278,6,8,0,4,,1.0,3,4,3,2,1.0,8,9
279,4,6,9,10,,,5,3,2,8,,6,0
280,2,4,10,2,6.0,,0,8,4,4,0.0,1,7
281,8,9,4,5,1.0,,7,0,2,7,3.0,8,9
282,0,9,1,3,,,5,3,4,3,,3,3
283,9,3,4,1,,9.0,2,6,2,5,7.0,7,5
284,0,0,10,9,10.0,,8,5,8,2,,3,2
285,6,5,0,0,,3.0,6,4,1,5,,2,2
286,1,8,2,3,,0.0,5,8,9,3,,5,3
287,9,9,7,2,,1.0,6,2,2,10,,3,7
288,4,3,8,1,,7.0,6,6,4,10,3.0,3,0
289,2,10,3,6,2.0,,2,1,8,10,0.0,6,2
290,6,4,10,5,,,0,3,6,6,0.0,2,0
291,5,3,6,7,0.0,,8,6,2,3,,5,5
292,1,6,7,9,1.0,,4,1,8,4,8.0,2,0
293,6,2,6,4,5.0,8.0,0,4,8,1,,2,5
294,5,4,10,5,,0.0,8,1,7,10,6.0,6,9
295,1,0,4,2,,7.0,0,2,7,3,3.0,0,3
296,1,8,7,5,6.0,6.0,6,2,2,6,,0,3
297,6,7,6,0,7.0,,1,5,10,0,9.0,7,5
298,4,8,2,9,7.0,2.0,4,5,7,4,,3,1
299,3,9,6,0,,,1,7,9,3,,8,8
300,10,4,1,5,2.0,0.0,7,3,5,9,2.0,8,4
301,2,9,9,10,,8.0,2,8,1,4,4.0,5,7
302,9,4,5,1,9.0,,8,9,6,3,,7,3
303,4,3,10,8,4.0,,2,4,10,7,0.0,6,10
304,2,8,5,2,,,3,1,6,5,,5,0
305,1,3,6,3,,,8,10,8,8,,5,5
306,9,8,6,3,,,2,8,5,3,1.0,4,2
307,1,8,10,3,7.0,9.0,7,3,4,8,,7,4
308,4,4,8,3,9.0,,7,2,9,2,,2,4
309,8,2,3,3,6.0,9.0,4,8,7,2,7.0,6,5
310,6,1,8,9,9.0,,10,5,9,4,3.0,0,8
311,1,9,2,2,1.0,5.0,1,10,8,10,5.0,0,10
312,0,2,3,3,9.0,3.0,8,6,7,9,9.0,3,4
313,0,5,10,7,,,10,8,6,6,,6,3
314,0,8,6,8,7.0,2.0,5,5,10,9,6.0,6,7
315,8,0,5,10,6.0,10.0,2,5,9,9,9.0,6,2
316,4,6,6,10,4.0,,4,0,6,5,,8,5
317,2,0,2,8,10.0,,3,5,6,10,,6,3
318,1,10,5,10,5.0,,2,1,10,6,,10,7
319,1,1,7,7,1.0,,7,10,7,2,6.0,9,3
320,7,5,8,1,6.0,,10,10,10,6,,4,7
321,7,6,5,1,10.0,3.0,6,6,9,1,,9,5
322,5,3,5,5,0.0,10.0,4,6,2,6,,1,3
323,5,3,1,0,10.0,1.0,6,4,8,9,,8,0
324,3,4,10,10,7.0,,3,8,3,7,,9,7
325,5,3,4,8,,1.0,6,10,5,6,,2,0
326,2,2,1,0,0.0,,4,3,0,10,3.0,4,9
327,2,0,1,4,,,6,4,8,1,6.0,9,6
328,1,6,4,9,2.0,,2,3,2,2,,2,6
329,0,3,2,10,1.0,,1,5,1,10,,1,8
330,7,8,9,3,9.0,,8,10,10,0,6.0,3,0
331,0,5,1,5,6.0,6.0,10,7,9,3,,6,6
332,9,3,9,8,1.0,,5,6,6,5,,7,9
333,2,5,6,2,,0.0,10,3,1,6,,4,6
334,3,6,3,3,8.0,0.0,7,0,6,2,,0,1
335,8,8,1,9,10.0,3.0,7,8,7,4,,9,9
336,6,7,5,9,9.0,5.0,3,10,6,0,5.0,4,8
337,10,8,8,1,4.0,,0,5,6,7,5.0,4,9
338,2,1,1,6,0.0,,5,10,4,1,,8,3
339,6,7,0,6,,0.0,6,10,0,10,3.0,2,6
340,9,6,4,1,8.0,3.0,6,5,7,5,,9,9
341,3,3,8,10,5.0,7.0,2,9,7,2,,2,10
342,8,8,0,1,1.0,0.0,9,3,0,5,5.0,5,7
343,5,0,3,8,7.0,0.0,0,2,7,1,,2,6
344,1,8,2,6,,,4,1,6,0,9.0,7,0
345,1,0,3,1,,1.0,3,6,7,5,,9,5
346,8,1,10,7,,,0,6,2,10,,7,1
347,10,0,7,2,,10.0,4,9,2,5,,10,9
348,2,6,0,1,4.0,,3,1,3,5,0.0,7,2
349,3,0,4,5,,,10,7,10,1,9.0,7,1
350,7,1,9,4,,,1,7,9,8,1.0,4,0
351,10,2,9,2,,,9,8,5,9,4.0,1,6
352,7,1,4,9,9.0,,6,7,7,1,6.0,10,7
353,9,8,8,3,,,10,0,0,4,,10,2
354,10,7,7,7,,,3,7,3,6,,6,0
355,5,7,0,7,,,3,2,10,4,,10,9
356,9,0,9,8,4.0,,8,9,6,4,0.0,3,10
357,2,0,8,6,10.0,3.0,8,6,0,4,10.0,1,2
358,1,8,7,3,4.0,6.0,8,5,9,7,8.0,2,7
359,2,2,6,7,8.0,1.0,3,4,0,5,10.0,4,1
360,9,2,4,1,,,8,2,5,6,,1,0
361,10,7,10,3,,6.0,4,9,1,3,8.0,9,6
362,6,8,0,8,4.0,,9,6,6,7,,8,10
363,6,3,10,8,,2.0,8,6,1,0,5.0,3,6
364,8,8,5,7,,1.0,9,1,7,7,,8,3
365,3,7,4,8,4.0,0.0,2,0,0,0,,8,1
366,7,2,10,10,7.0,,2,9,1,10,5.0,7,1
367,1,4,4,2,3.0,,6,9,1,8,,3,6
368,2,2,9,5,,,1,9,7,8,7.0,7,5
369,6,10,3,9,0.0,3.0,4,10,9,9,,1,2
370,9,7,3,4,3.0,,0,5,1,4,2.0,7,7
371,8,9,3,9,,6.0,2,1,2,6,,1,7
372,2,6,8,4,6.0,,5,7,8,10,1.0,9,0
373,8,7,5,0,,,3,9,4,10,,2,10
374,1,1,3,6,2.0,,5,8,6,5,,8,8
375,1,4,3,1,,10.0,7,2,3,2,4.0,7,7
376,9,9,3,6,9.0,,4,6,0,2,2.0,2,6
377,5,5,5,1,8.0,6.0,6,6,2,10,8.0,6,6
378,4,4,0,5,4.0,7.0,8,7,6,4,,5,10
379,7,3,2,9,7.0,6.0,7,7,1,2,,7,3
380,9,4,7,6,,,6,10,5,3,,10,10
381,4,1,10,2,,6.0,3,5,4,7,,6,2
382,2,3,7,3,7.0,10.0,3,8,9,2,9.0,1,3
383,1,9,8,5,,,9,4,0,0,4.0,0,7
384,10,4,1,1,4.0,,10,5,9,5,,0,0
385,0,7,10,5,,,9,1,10,8,2.0,4,4
386,5,10,3,3,8.0,,5,2,8,10,,3,4
387,2,3,6,10,6.0,7.0,0,8,6,2,2.0,9,0
388,0,4,7,0,1.0,,10,8,9,6,,10,9
389,2,1,9,6,,9.0,1,3,9,5,,3,3
390,5,2,5,9,4.0,,9,9,10,1,10.0,1,2
391,8,4,2,7,6.0,6.0,0,3,2,6,9.0,8,1
392,2,7,0,4,,8.0,6,10,1,6,8.0,3,6
393,1,7,10,9,1.0,,2,0,4,10,,1,7
394,7,1,5,6,8.0,,2,10,4,1,,7,6
395,9,7,8,8,,,8,7,4,9,5.0,1,1
396,9,2,2,0,,9.0,1,5,3,7,,10,2
397,7,5,8,4,10.0,,1,2,4,3,1.0,2,1
398,7,1,6,1,,3.0,4,2,1,0,,2,7
399,9,2,3,5,,7.0,5,0,10,0,10.0,7,8
400,8,2,8,9,,,9,7,1,7,,1,1
401,1,0,7,5,,,9,10,4,9,10.0,10,4
402,5,0,8,0,10.0,,5,3,10,1,7.0,6,8
403,1,1,2,9,,,10,2,2,1,9.0,2,5
404,5,0,3,7,,,8,3,7,5,,5,3
405,3,9,4,1,,4.0,5,9,1,2,2.0,1,2
406,5,6,6,10,,1.0,8,8,10,5,5.0,4,0
407,7,5,3,5,8.0,9.0,2,7,7,10,,7,7
408,7,10,6,9,6.0,6.0,3,10,1,2,,8,9
409,9,0,8,1,,4.0,9,7,3,9,1.0,2,10
410,0,1,3,5,,,9,9,4,10,10.0,9,6
411,8,6,8,10,7.0,,3,6,1,0,,4,7
412,5,1,3,10,3.0,,2,10,8,4,10.0,3,10
413,9,7,1,0,,,5,8,6,2,1.0,6,0
414,6,7,1,3,,,6,4,5,9,3.0,8,10
415,1,5,3,3,,1.0,6,8,4,5,,0,4
416,8,10,7,5,,,9,5,10,3,2.0,10,8
417,8,4,8,10,,4.0,6,9,9,5,0.0,5,2
418,8,2,5,1,,,2,9,0,3,,0,6
419,1,8,0,9,5.0,9.0,1,8,5,2,,8,0
420,8,10,6,9,2.0,,6,2,9,9,2.0,6,3
421,6,9,9,0,2.0,8.0,3,9,6,10,,9,3
422,2,0,8,3,6.0,,5,7,0,3,5.0,1,1
423,3,7,10,10,,6.0,10,4,0,10,,4,6
424,2,0,1,4,8.0,,9,9,3,4,0.0,2,8
425,1,8,9,7,5.0,1.0,2,9,4,7,,9,1
426,5,4,10,4,,,10,1,9,1,,7,8
427,3,0,2,5,10.0,,3,6,10,1,2.0,8,1
428,10,8,5,3,1.0,0.0,10,5,9,2,3.0,4,2
429,9,1,6,9,3.0,9.0,5,0,10,8,,7,4
430,0,0,4,9,4.0,10.0,10,5,1,2,,5,3
431,8,1,1,1,4.0,,10,1,1,8,,5,2
432,7,5,2,1,1.0,,9,8,0,1,7.0,7,5
433,2,4,6,1,,10.0,5,8,8,2,6.0,2,7
434,3,8,7,5,10.0,3.0,3,3,9,10,,5,2
435,3,1,7,6,,10.0,1,9,1,4,,7,10
436,1,7,6,2,10.0,,10,10,1,3,1.0,10,9
437,3,4,3,6,,,8,6,10,7,,5,8
438,0,9,5,4,9.0,,9,2,1,0,,4,4
439,10,4,2,9,,2.0,6,5,4,2,1.0,10,5
440,2,7,4,2,6.0,2.0,4,10,7,3,7.0,1,3
441,8,9,7,8,,0.0,5,1,10,10,,4,0
442,0,9,2,5,,,5,8,2,6,8.0,2,1
443,10,7,9,6,,2.0,9,5,5,1,,8,10
444,9,10,4,6,10.0,10.0,9,4,7,1,2.0,6,6
445,8,0,4,5,5.0,7.0,2,6,2,2,,4,4
446,7,9,7,0,2.0,,2,0,9,0,5.0,3,6
447,9,10,9,8,,,4,10,7,1,,2,2
448,1,8,6,4,0.0,10.0,5,3,6,4,10.0,9,0
449,3,3,1,1,,,2,5,8,0,,3,3
450,9,7,10,9,0.0,,6,8,0,7,9.0,1,1
451,10,5,1,10,,,4,9,9,2,5.0,9,0
452,3,3,6,5,,,7,0,4,9,,6,5
453,4,7,7,10,,,7,7,5,3,,8,0
454,7,1,0,0,,,1,8,6,10,,10,10
455,10,3,6,6,0.0,7.0,0,0,3,1,,5,5
456,8,7,10,6,,4.0,7,9,2,1,,6,8
457,8,1,2,1,,,1,4,2,0,7.0,0,9
458,9,1,2,8,,,4,6,0,0,,5,5
459,6,9,8,7,,,1,2,4,7,7.0,9,0
460,5,4,0,9,3.0,5.0,0,9,2,7,9.0,2,0
461,0,5,9,8,6.0,9.0,7,7,4,2,,0,8
462,10,1,10,1,0.0,,2,2,10,9,8.0,5,9
463,7,6,4,4,7.0,,5,2,7,2,,8,2
464,0,1,6,4,,,9,6,5,3,10.0,1,10
465,9,10,3,3,,,3,6,0,10,,9,0
466,0,3,8,5,,5.0,4,7,0,10,0.0,3,1
467,4,7,7,1,,,10,10,4,7,,10,6
468,9,8,5,6,1.0,,6,3,1,0,0.0,3,1
469,9,5,9,8,,1.0,0,4,7,1,2.0,6,1
470,2,2,7,7,,,5,1,3,5,0.0,5,7
