0,1,2,3,4
10,53,10,14,33
10,46,10,89,55
8,26,10,45,95
10,79,10,45,15
10,61,10,0,7
10,8,10,67,50
10,98,6,92,25
10,16,10,72,69
10,44,10,48,80
10,11,10,7,39
10,45,10,12,69
10,47,10,53,77
10,30,10,32,29
10,1,10,44,46
10,99,2,8,6
10,71,10,25,33
10,80,10,35,55
7,51,10,78,80
10,65,10,44,93
10,47,10,72,49
10,87,10,78,71
10,6,10,99,87
10,7,10,11,60
10,24,10,26,90
10,48,10,96,95
10,87,10,12,87
10,64,10,18,25
10,51,10,29,34
10,24,10,18,53
10,12,10,41,49
10,2,10,90,16
10,23,10,76,100
10,76,10,36,65
10,55,10,44,26
10,79,10,17,90
10,36,10,39,2
10,41,10,75,48
10,93,10,96,45
10,42,10,51,16
10,62,10,9,75
10,31,10,72,38
10,1,10,90,12
10,14,10,91,94
10,98,10,39,76
8,59,10,20,98
10,90,10,81,39
10,40,10,32,43
5,7,4,92,69
10,93,10,21,61
10,69,10,99,8
10,60,10,94,82
10,5,10,39,2
10,66,10,32,48
10,22,6,46,90
10,3,10,45,15
10,73,10,12,50
10,96,10,23,31
10,42,10,31,80
10,79,10,97,6
10,56,9,10,75
10,36,10,100,73
10,65,10,42,34
10,36,10,43,96
10,84,10,59,88
10,68,5,56,21
10,25,10,6,32
10,69,10,5,70
10,30,10,99,92
10,47,10,82,18
10,95,10,73,0
10,3,10,10,99
10,53,10,71,21
10,8,10,5,41
10,84,10,25,55
10,77,10,69,99
10,26,10,95,56
10,50,10,42,18
10,11,10,21,67
10,91,10,62,83
10,96,10,96,29
10,52,10,69,70
4,14,10,39,65
10,90,3,9,79
10,79,10,93,47
10,20,10,23,96
10,20,10,50,94
10,17,10,69,25
10,93,10,100,38
10,53,10,1,70
10,90,10,77,32
10,35,10,67,80
10,49,10,88,60
10,90,10,56,29
10,97,10,34,21
10,91,10,15,58
10,17,10,30,72
10,25,10,36,97
10,45,9,10,2
10,74,10,19,85
10,51,10,70,67
10,45,10,49,91
10,97,2,58,34
10,60,10,8,63
1,8,0,33,53
10,74,10,88,31
10,29,10,68,79
10,33,10,70,69
10,59,10,100,37
10,94,10,9,88
10,96,10,66,21
10,51,10,23,60
10,49,10,32,63
10,61,7,100,10
10,44,10,31,94
10,95,5,10,12
10,13,10,97,34
10,57,10,31,76
10,89,10,1,73
10,78,10,15,6
10,54,10,25,60
10,1,10,92,16
10,10,0,63,77
10,30,5,96,88
10,15,10,1,52
10,3,10,6,16
10,54,10,43,61
10,45,10,62,83
10,1,10,96,27
10,90,10,65,98
10,24,10,49,47
10,96,10,75,51
10,20,10,77,36
10,85,10,79,92
10,46,10,47,0
10,94,3,16,34
10,68,10,86,18
10,22,10,37,3
10,65,10,28,90
10,88,10,89,96
6,25,10,15,42
10,18,10,26,42
10,25,10,80,30
10,63,10,55,98
10,50,10,63,36
10,96,10,22,87
10,46,10,61,29
10,15,10,82,70
10,56,10,90,60
10,52,10,95,41
10,77,10,1,14
10,64,0,64,51
10,36,10,7,75
10,14,10,25,43
10,89,10,56,27
10,19,10,63,20
10,41,10,89,84
10,42,10,5,67
10,39,10,77,88
8,71,10,69,44
10,30,10,32,32
10,75,10,69,75
10,75,10,91,23
10,63,2,100,76
10,33,10,0,40
10,87,10,7,54
10,27,10,38,57
10,41,10,66,49
10,25,10,4,61
10,28,10,72,68
10,33,10,89,91
10,93,10,40,46
10,33,9,56,59
8,78,10,64,89
10,95,10,19,38
10,68,9,38,49
10,4,10,58,47
10,14,10,30,21
10,38,10,47,51
10,29,10,10,76
10,59,10,57,91
10,82,10,100,2
10,100,10,58,57
10,29,10,18,54
10,3,8,97,73
2,19,10,65,16
10,45,10,30,25
10,1,10,52,49
10,83,10,99,16
10,48,10,64,21
10,87,10,60,10
10,4,10,96,62
10,57,10,41,96
10,28,10,73,13
10,56,10,21,19
10,5,10,24,1
10,99,10,58,2
10,91,10,33,43
10,93,10,54,45
10,76,10,94,78
10,51,10,83,89
10,45,10,33,82
5,60,10,57,91
10,40,10,23,39
10,60,10,11,45
10,8,7,54,33
10,6,10,23,14
10,37,6,86,30
10,73,6,6,95
10,88,10,34,12
10,39,10,60,98
0,63,10,79,27
10,99,10,80,75
10,68,10,81,13
10,66,10,17,0
10,54,10,7,97
10,84,10,78,34
10,17,4,41,44
10,14,10,81,50
10,80,10,50,31
10,4,10,44,53
10,97,10,15,84
10,76,10,12,75
10,60,10,27,57
10,56,0,39,50
2,28,1,33,27
10,74,10,4,74
10,49,10,50,87
10,7,10,98,29
10,6,10,34,75
10,42,10,3,58
10,21,10,58,88
10,59,10,99,7
10,12,10,98,28
10,10,10,49,65
10,48,0,10,56
10,33,10,30,89
10,84,10,97,15
10,39,10,82,49
10,24,10,32,97
10,31,10,55,5
10,88,10,65,94
10,72,10,1,97
10,97,10,17,76
10,10,10,81,73
0,8,10,65,48
10,23,10,84,36
10,47,10,43,94
10,15,10,67,75
5,3,10,5,77
10,42,10,85,96
0,2,10,4,90
8,83,10,28,21
10,6,10,3,7
10,5,10,88,19
1,22,10,41,93
10,29,10,40,85
1,12,10,46,91
10,20,10,99,90
10,2,10,4,65
10,0,10,90,26
10,49,10,37,86
10,74,10,5,13
10,15,10,74,9
10,42,10,34,38
10,30,10,88,10
10,18,10,30,74
10,67,9,68,99
10,2,10,73,89
10,97,10,49,65
10,71,10,99,37
10,43,10,68,14
10,3,10,6,93
10,70,10,36,0
3,12,10,29,28
10,12,10,22,75
10,85,10,58,37
10,73,10,25,46
10,74,10,48,93
10,25,5,49,76
10,65,10,35,12
10,63,10,4,3
10,3,10,86,52
10,77,10,93,92
10,5,10,55,67
10,68,10,22,87
10,97,10,54,26
10,2,10,10,11
5,29,10,41,27
10,5,10,38,68
10,1,10,77,10
10,93,4,75,72
10,93,10,51,86
10,40,10,22,36
10,77,3,81,46
10,99,10,20,67
10,77,10,88,15
10,48,10,87,46
10,98,10,85,99
10,62,10,51,4
10,36,10,28,54
10,39,10,71,35
10,10,10,4,41
10,95,2,39,4
10,56,10,12,25
10,45,10,57,86
10,10,10,12,96
6,31,10,2,67
10,14,10,14,93
10,92,10,38,49
10,94,10,80,10
10,98,10,100,85
10,19,10,23,92
10,53,10,32,0
10,78,10,36,35
10,21,10,4,83
10,99,10,74,99
10,1,10,89,84
10,67,10,88,59
10,9,10,92,18
10,74,10,32,93
10,49,10,25,43
10,53,10,35,3
10,48,10,33,66
10,87,10,62,80
10,20,10,99,99
2,38,10,14,51
2,10,10,87,74
10,67,10,83,20
7,46,10,18,76
10,54,10,27,72
10,97,10,49,23
10,11,10,15,58
10,34,9,2,65
10,83,10,18,20
10,23,10,30,12
10,62,10,96,15
10,92,10,97,22
10,32,10,11,23
10,85,10,94,25
10,81,6,10,91
10,85,10,11,76
10,28,5,46,47
10,18,10,71,44
10,16,10,26,81
10,68,10,45,77
1,74,10,90,3
10,37,10,6,9
10,9,10,10,70
10,74,10,65,57
10,61,10,61,9
10,18,10,47,100
10,23,10,63,68
10,37,10,25,86
10,17,10,61,58
10,59,10,43,91
10,32,10,89,73
10,70,10,66,2
10,50,10,99,58
10,72,10,61,51
10,90,10,99,57
10,45,10,10,59
10,70,10,46,68
10,6,10,99,56
10,9,10,54,91
10,14,10,95,85
10,34,5,98,74
4,29,10,21,88
10,40,10,29,22
10,20,10,36,58
10,52,8,57,3
10,48,10,9,37
10,64,10,1,63
10,0,0,66,4
5,68,10,86,33
10,13,10,15,44
10,90,10,69,93
10,58,10,93,71
10,69,10,13,72
10,6,2,48,33
10,76,10,24,5
2,57,10,35,3
10,36,10,26,48
10,97,10,5,2
8,98,10,33,93
10,39,10,5,44
10,54,10,5,55
5,55,10,92,63
10,67,10,62,48
10,6,10,61,60
10,8,10,54,11
10,26,10,50,78
10,11,10,61,9
10,99,10,90,26
10,66,10,54,67
10,13,10,87,39
10,3,10,11,42
10,35,10,88,52
10,26,10,23,28
10,46,10,36,60
10,66,10,28,15
10,93,10,15,80
10,82,10,35,95
10,19,10,90,31
10,26,10,78,22
10,61,10,88,12
10,94,10,82,2
10,27,10,30,90
10,72,10,2,77
10,93,2,37,100
10,8,10,38,32
10,50,10,37,40
10,83,2,35,31
10,99,10,8,5
10,30,10,14,2
10,46,10,42,98
10,67,10,6,11
10,61,10,83,34
10,90,10,45,86
0,82,10,10,94
10,6,10,0,0
10,79,10,75,85
10,42,10,29,67
10,58,10,85,66
10,70,10,69,87
10,94,10,54,67
10,5,10,7,39
10,74,10,59,34
10,87,10,28,12
10,41,10,75,90
10,53,10,72,9
10,100,10,78,22
10,56,10,76,90
10,74,10,85,74
10,22,10,50,28
10,16,10,22,36
10,55,10,97,48
10,45,10,1,26
4,41,10,15,94
10,99,6,87,51
10,71,10,37,62
10,66,8,5,46
10,75,10,78,36
10,63,10,16,61
10,97,10,2,93
10,95,0,23,22
10,78,10,95,95
10,32,10,11,60
10,12,10,26,45
10,17,10,46,27
10,85,2,73,44
10,24,10,45,98
10,90,10,38,45
10,88,10,46,9
10,68,10,8,16
10,42,10,16,4
10,75,10,6,50
10,76,10,36,63
3,23,9,21,2
10,77,10,82,8
10,13,10,72,19
10,11,10,59,58
10,45,10,2,79
10,58,10,12,50
10,80,10,14,95
10,10,10,56,14
10,13,10,87,69
10,11,10,92,87
10,73,10,76,42
10,3,9,23,49
10,65,10,17,85
10,55,10,30,78
4,22,10,68,53
7,85,10,8,83
10,50,10,45,9
10,44,10,58,90
5,95,10,76,30
10,95,10,45,41
10,78,10,2,6
10,49,5,28,56
9,14,1,30,34
10,31,10,73,34
10,81,10,29,9
10,90,10,66,62
10,18,10,14,7
10,71,10,82,72
10,11,10,92,59
10,36,10,68,63
10,90,10,58,8
10,25,10,36,89
10,66,10,10,95
10,99,10,19,70
10,97,10,53,27
10,99,10,77,42
10,45,10,61,63
10,42,10,57,75
10,77,10,13,88
10,66,10,69,52
10,9,10,88,58
10,42,10,76,63
10,99,10,67,88
10,73,10,46,42
10,76,10,99,22
10,16,10,26,39
10,67,10,94,46
10,7,10,51,3
9,42,10,4,45
10,22,10,69,53
10,17,10,61,15
10,39,10,26,68
10,86,10,11,0
10,82,10,95,40
10,27,10,1,45
10,31,10,92,3
10,17,10,57,31
10,73,10,15,18
7,80,9,31,42
10,42,9,39,92
10,86,10,53,17
10,63,10,65,90
7,54,10,20,66
10,26,10,67,32
10,43,10,19,99
10,23,10,15,3
4,66,10,64,38
10,38,10,84,3
10,17,10,85,55
10,28,10,88,28
10,2,10,97,87
10,36,10,7,76
10,55,10,12,7
10,46,10,9,79
0,39,10,13,58
10,45,10,10,90
10,24,10,76,74
10,94,10,74,86
10,26,10,18,69
10,25,10,6,38
10,74,10,44,71
10,13,9,59,75
10,93,10,75,69
5,34,4,4,73
10,20,10,44,7
10,48,10,12,40
10,76,7,13,6
6,34,10,33,21
10,1,10,79,32
10,81,10,15,36
10,6,10,97,87
10,100,2,62,83
10,43,10,53,65
10,29,10,45,64
10,38,10,99,76
10,83,10,40,79
10,36,10,16,3
10,65,10,5,63
10,8,10,68,65
10,73,9,62,90
10,19,10,10,25
10,55,10,97,9
5,58,10,94,44
10,60,10,57,70
10,50,10,95,14
10,10,10,70,7
10,98,10,11,37
10,86,0,71,87
8,99,10,77,86
10,30,10,55,44
10,29,10,80,69
10,53,10,27,31
10,89,10,17,43
10,49,10,0,71
10,41,10,38,48
10,17,10,36,51
10,53,10,79,65
10,74,5,18,71
10,52,10,63,30
10,48,10,95,41
10,42,10,6,40
10,64,10,49,43
10,64,10,55,98
10,59,5,17,52
10,56,10,98,59
9,18,10,96,74
8,6,10,7,10
10,79,10,70,49
10,73,1,25,98
10,53,10,66,83
10,12,10,58,53
8,7,10,42,4
10,74,9,37,69
3,51,7,23,45
10,81,10,35,57
10,13,10,53,26
10,45,10,63,72
10,82,10,48,55
10,35,10,22,14
10,75,10,11,78
10,54,10,59,73
10,83,1,67,42
10,90,10,84,38
10,17,10,14,11
10,60,4,97,23
10,27,10,70,60
10,91,10,83,16
4,94,10,8,73
10,23,10,20,71
10,45,10,70,56
10,81,5,99,92
10,34,10,32,21
10,71,10,56,60
10,57,10,27,31
10,97,10,66,42
10,25,10,12,5
10,2,10,83,67
10,85,10,94,34
10,59,10,24,28
10,51,10,1,35
10,65,10,39,18
10,45,10,21,97
10,3,10,69,59
10,43,10,65,7
10,29,10,21,46
10,35,10,3,15
10,48,10,13,19
10,50,10,46,74
10,80,10,44,30
10,4,10,4,67
10,41,10,50,81
10,80,10,16,45
10,91,10,56,98
10,44,10,0,37
10,22,10,46,84
10,58,10,31,1
10,27,10,30,41
10,70,10,1,65
10,7,10,28,88
10,35,10,56,97
10,72,10,25,94
10,7,10,46,0
10,83,10,91,21
10,64,10,46,1
10,43,10,17,81
10,95,10,50,36
10,80,7,17,73
10,95,10,30,28
10,9,10,11,46
10,72,10,11,87
10,9,10,27,43
10,72,10,44,69
10,6,10,65,78
10,24,10,71,43
6,37,10,60,10
10,77,10,52,92
10,68,10,71,35
10,67,10,100,65
10,64,10,76,21
4,70,10,59,18
10,60,10,58,36
10,53,10,95,34
10,32,10,98,26
10,23,10,54,96
10,42,10,6,99
10,35,10,11,43
10,16,8,63,63
10,5,10,98,17
0,22,7,87,48
1,27,10,33,67
10,58,10,19,7
10,60,1,61,37
10,97,10,26,19
10,43,10,55,66
10,32,10,3,47
10,44,10,29,62
10,98,10,86,51
10,17,10,17,29
10,16,10,16,62
10,93,10,52,89
5,61,10,18,34
10,9,10,33,100
10,99,10,77,35
10,56,10,47,67
10,45,10,34,90
10,19,10,11,18
10,0,10,19,83
10,20,10,80,66
10,66,10,25,14
10,25,10,46,48
9,5,10,92,41
10,96,10,42,81
10,0,10,76,96
