,0,1,2,3,4
409,7,5,10,0,3
410,4,1,4,0,6
411,1,9,3,5,5
412,0,4,9,3,10
413,5,5,10,1,10
414,10,4,5,2,0
415,10,5,9,3,2
416,1,6,5,1,9
417,1,3,5,8,2
418,10,0,6,6,0
419,3,5,9,0,1
420,6,7,5,8,4
421,6,4,7,3,7
422,1,6,6,1,0
423,7,10,2,8,5
424,1,5,2,6,3
425,9,1,2,4,0
426,2,1,2,7,1
427,6,2,3,7,1
428,3,1,9,10,10
429,3,5,4,4,3
430,1,5,1,4,7
431,9,6,7,4,2
432,0,3,6,2,8
433,6,2,9,6,8
434,0,2,5,6,4
435,10,3,4,5,9
436,0,8,2,1,8
437,1,4,2,7,6
438,5,0,4,10,4
439,1,9,9,2,10
440,6,2,1,8,8
441,4,7,2,10,7
442,9,8,2,2,10
443,3,10,10,10,9
444,6,10,1,9,10
445,6,9,2,5,9
446,10,10,8,2,1
447,5,5,4,2,10
448,5,1,5,6,6
449,3,0,8,5,4
450,5,7,0,6,8
451,1,5,9,2,9
452,6,4,1,9,7
453,0,8,6,6,6
454,3,8,0,6,1
455,2,0,3,5,3
456,6,7,7,6,0
457,5,1,2,1,8
458,9,9,1,9,10
459,5,8,2,0,6
460,0,3,7,1,4
461,6,2,5,0,4
462,9,1,10,10,1
463,2,5,2,4,0
464,5,9,6,2,8
465,3,5,3,1,9
466,10,2,9,7,7
467,4,9,6,7,4
468,5,7,7,3,0
469,9,2,0,0,6
470,5,7,1,3,3
471,7,1,3,9,8
472,7,6,3,3,3
473,5,9,1,4,2
474,7,5,4,6,10
475,4,0,4,3,4
476,8,0,4,10,0
477,5,3,9,2,10
478,5,5,8,6,8
479,3,5,5,2,0
480,7,7,7,6,6
481,5,8,8,1,9
482,5,3,6,5,1
483,6,9,2,1,8
484,3,10,2,0,8
485,6,7,8,1,10
486,4,0,9,5,2
487,1,7,6,4,0
488,7,3,2,4,7
489,0,8,7,2,1
490,2,8,1,3,3
491,6,8,9,7,10
492,2,5,0,7,1
493,0,5,1,10,3
494,0,5,8,4,1
495,4,3,7,3,6
496,4,6,3,2,5
497,7,6,2,4,4
498,9,9,8,8,10
499,4,4,1,0,1
500,10,8,7,1,10
501,8,8,9,7,7
502,7,4,5,2,9
503,8,10,2,1,6
504,10,7,0,1,9
505,5,7,7,0,0
506,3,5,10,1,3
507,1,0,5,8,3
508,4,4,1,2,5
509,5,4,6,4,1
510,1,2,9,5,3
511,9,6,9,7,2
512,10,10,6,10,10
513,9,5,5,1,10
514,8,7,2,8,10
515,6,5,8,7,4
516,7,7,2,4,5
517,7,5,10,8,6
518,9,9,3,4,3
519,7,2,2,7,4
520,7,2,4,5,10
521,5,1,4,9,9
522,0,1,5,3,9
523,3,7,2,3,0
524,10,8,10,5,0
525,4,4,2,6,9
526,0,0,7,7,4
527,9,0,2,9,3
528,5,1,0,2,9
529,5,7,7,3,1
530,2,8,9,4,0
531,5,10,5,10,4
532,1,4,5,0,9
533,6,7,1,2,6
534,4,7,9,7,3
535,1,8,5,2,10
536,1,7,6,1,8
537,7,8,10,6,0
538,5,3,5,5,8
539,4,10,5,0,5
540,10,4,5,8,8
541,5,1,9,1,1
542,5,1,8,0,2
543,3,0,6,6,1
544,5,7,8,10,2
545,3,1,0,3,4
546,9,9,9,8,7
547,2,9,9,6,8
548,9,5,10,1,0
549,9,8,3,4,1
550,7,6,7,0,5
551,3,2,0,5,1
552,2,6,0,5,1
553,4,6,6,4,7
554,2,10,4,10,6
555,0,9,3,3,5
556,1,2,2,7,5
557,10,0,8,10,2
558,8,5,6,9,3
559,9,0,7,10,9
560,4,2,10,6,8
561,3,10,7,10,9
562,1,5,4,5,1
563,9,5,0,5,9
564,0,9,10,10,9
565,6,0,9,9,2
566,7,2,4,10,0
567,9,5,4,2,0
568,0,3,0,6,2
569,6,1,8,10,7
570,5,3,4,8,10
571,9,9,9,4,8
572,0,9,2,7,4
573,4,9,7,3,9
574,6,8,10,6,2
575,5,0,10,6,2
576,5,6,2,1,9
577,3,6,10,6,9
578,5,5,3,3,8
579,1,1,4,3,2
580,1,6,6,1,8
581,5,1,4,7,2
582,1,2,8,9,5
583,10,0,4,7,0
584,6,2,3,7,0
585,4,5,9,3,1
586,1,1,8,1,0
587,7,10,9,6,2
588,6,6,6,2,8
589,7,10,1,4,3
590,9,7,1,1,7
591,7,2,8,7,10
592,8,7,7,5,10
593,0,9,0,2,5
594,8,1,1,2,7
595,4,6,6,0,1
596,3,6,9,4,7
597,1,10,2,0,7
598,10,5,3,0,5
599,5,0,3,4,1
600,5,0,7,1,10
601,1,5,4,6,7
602,2,7,1,1,7
603,5,4,1,0,0
604,8,10,9,4,1
605,1,5,4,1,5
606,10,6,2,0,5
607,7,4,10,8,7
608,7,6,7,8,4
609,5,8,10,3,6
610,7,1,2,7,9
611,7,10,5,9,7
612,4,5,3,6,3
613,8,4,10,9,6
614,8,4,5,0,2
615,7,0,6,5,6
616,5,5,4,10,9
617,1,5,5,5,4
618,4,1,5,9,1
619,7,9,2,0,3
620,10,9,6,2,2
621,4,3,2,0,9
622,5,10,8,6,7
623,5,8,5,6,5
624,5,10,6,10,4
625,6,6,10,2,8
626,9,9,8,3,9
627,3,10,3,0,4
628,3,7,0,5,2
629,9,4,5,6,3
630,0,5,7,1,5
631,9,2,2,8,3
632,0,1,8,2,4
633,0,6,7,2,8
634,3,7,2,1,9
635,10,1,10,4,3
636,5,4,10,10,1
637,5,1,7,0,3
638,9,7,0,4,3
639,4,7,6,6,1
640,5,6,2,0,10
641,7,0,7,4,6
642,8,5,5,6,6
643,1,2,1,3,1
644,8,2,8,9,8
645,2,2,6,3,4
646,2,1,8,2,0
647,8,7,4,1,8
648,8,6,4,0,0
649,7,3,10,1,0
650,10,4,3,9,8
651,6,5,3,9,10
652,9,5,10,9,0
653,2,2,1,1,0
654,0,8,0,7,3
655,0,3,0,7,4
656,0,0,3,7,6
657,0,0,8,0,8
658,0,4,0,10,0
659,10,6,0,6,4
660,4,9,9,2,7
661,5,8,7,9,9
662,7,1,6,8,0
663,3,0,10,4,9
664,1,10,9,0,5
665,9,8,10,6,7
666,4,2,3,8,1
667,4,10,8,5,1
668,3,9,5,8,7
669,3,9,7,9,9
670,10,10,3,1,3
671,0,8,9,9,9
672,10,3,5,10,8
673,1,8,10,8,7
674,4,1,5,8,2
675,0,5,10,4,9
676,1,7,9,4,1
677,4,10,10,0,2
678,1,1,6,10,3
679,10,10,7,3,8
680,3,9,6,2,9
681,7,1,10,9,6
682,2,5,7,4,5
683,0,5,3,10,5
684,8,7,1,0,4
685,6,10,7,3,2
686,1,3,9,1,1
687,7,1,6,2,5
688,2,8,7,10,9
689,4,5,2,8,1
690,7,5,1,10,5
691,8,9,0,4,7
692,2,9,10,8,6
693,7,5,3,8,10
694,10,1,10,4,9
695,9,1,7,4,7
696,6,1,9,9,3
697,0,0,6,9,0
698,5,0,6,9,5
699,6,6,10,7,0
700,9,9,2,3,7
701,4,4,0,10,4
702,2,9,10,8,4
703,5,1,5,7,10
704,0,1,9,10,0
705,2,7,5,10,3
706,8,6,2,4,6
707,6,4,10,8,3
708,1,3,7,8,4
709,0,6,10,8,7
710,5,0,3,7,6
711,10,3,1,0,2
712,2,9,5,0,2
713,4,7,5,9,9
714,5,10,8,8,9
715,5,0,10,5,9
716,10,5,1,3,0
717,7,1,1,7,3
718,0,1,3,10,10
719,8,8,2,6,6
720,9,2,6,4,10
721,7,6,1,10,3
722,10,7,1,5,4
723,7,7,10,8,2
724,0,0,7,7,7
725,1,10,5,3,2
726,8,0,3,3,3
727,2,10,8,8,2
728,5,3,2,6,7
729,6,2,8,8,2
730,8,10,4,5,9
731,0,0,5,1,0
732,2,5,2,10,3
733,5,2,9,8,6
734,9,9,0,2,7
735,5,0,2,3,6
736,10,2,4,6,4
737,6,9,7,2,8
738,2,9,8,8,0
739,9,8,5,4,7
740,3,7,4,6,6
741,4,3,6,8,5
742,9,4,9,4,8
743,7,5,0,4,10
744,7,1,5,9,1
745,0,6,7,7,10
746,7,0,2,5,4
747,1,8,7,4,7
748,3,4,1,5,7
749,6,0,8,3,4
750,10,9,1,5,10
751,6,0,4,8,2
752,2,2,2,5,0
753,0,6,9,4,3
754,0,0,0,6,0
755,5,8,0,9,4
756,8,6,0,1,8
757,8,4,3,1,9
758,0,7,4,8,10
759,1,2,3,8,9
760,2,5,10,5,0
761,6,10,4,4,3
762,6,1,5,3,6
763,10,0,1,6,2
764,6,0,9,2,4
765,2,3,5,2,4
766,5,5,0,4,9
767,10,2,7,1,2
768,5,1,9,8,1
769,8,10,0,8,2
770,7,8,0,6,10
771,6,7,9,0,0
772,6,6,0,5,7
773,1,2,2,3,9
774,9,7,10,2,7
775,7,6,3,9,10
776,8,6,7,5,9
777,8,3,0,8,9
778,3,1,6,2,7
779,2,10,4,2,8
780,8,8,9,3,9
781,4,1,1,3,6
782,8,9,9,9,10
783,8,5,3,3,4
784,8,6,7,5,5
785,6,0,7,8,6
786,7,1,1,9,2
787,5,3,10,10,2
788,9,3,7,5,3
789,3,4,8,1,7
790,2,3,2,2,6
791,7,7,1,8,6
792,4,10,5,4,4
793,1,8,7,5,1
794,3,1,2,5,5
795,4,8,9,2,9
796,6,2,7,8,10
797,3,4,3,9,10
798,2,1,9,5,5
799,5,9,1,6,1
800,8,4,6,0,5
801,10,6,6,10,3
802,1,7,4,2,8
803,7,8,7,3,9
804,3,1,7,5,10
805,4,3,6,4,1
806,1,4,1,5,4
807,0,5,0,9,4
808,8,7,3,5,4
809,3,9,8,4,5
810,6,8,7,4,10
811,2,3,10,6,9
812,9,0,2,6,0
813,2,0,2,7,4
814,6,10,8,10,10
815,3,7,2,1,8
816,2,10,9,9,5
817,3,4,6,6,8
818,9,10,5,5,6
819,2,4,8,10,6
820,7,8,7,7,6
821,4,9,3,9,9
822,0,7,9,8,2
823,7,5,1,9,7
824,9,0,7,0,8
825,6,10,6,3,0
826,0,0,4,8,1
827,9,7,6,3,6
828,10,10,7,3,0
829,7,1,5,10,5
830,7,6,1,6,9
831,2,7,2,3,5
832,0,10,9,5,6
833,5,7,4,1,9
834,3,0,10,4,8
835,0,1,3,5,8
836,3,3,6,10,6
837,9,9,8,6,6
838,5,6,4,1,6
839,7,1,6,4,5
840,8,2,10,3,4
841,4,1,7,0,9
842,2,5,2,4,0
843,2,6,4,0,0
844,9,4,6,2,2
845,9,8,9,10,10
846,6,4,10,4,9
847,8,7,10,2,3
848,9,3,3,2,1
849,7,10,3,8,8
850,0,0,3,1,5
851,8,5,10,0,5
852,0,9,8,0,1
853,3,2,4,10,1
854,7,0,9,4,8
855,0,9,8,9,3
856,6,5,0,2,7
857,7,8,3,7,4
858,9,6,10,6,5
859,4,8,0,6,2
860,4,9,1,3,1
861,4,9,4,1,6
862,7,0,2,8,10
863,6,6,1,8,6
864,4,9,7,8,6
865,4,4,6,8,7
866,8,5,3,2,0
867,3,0,9,6,7
868,6,4,0,1,4
869,4,5,5,7,4
870,7,4,2,10,10
871,6,3,0,8,5
872,5,8,7,10,4
873,4,10,10,0,4
874,6,4,7,9,0
875,3,2,4,2,8
876,2,8,9,8,5
877,2,7,8,8,10
878,3,2,4,0,1
879,8,7,5,1,10
880,10,7,3,7,6
881,0,5,0,7,9
882,4,2,1,10,0
883,3,7,2,6,6
884,8,9,6,2,8
885,2,8,7,1,3
886,10,6,6,4,3
887,5,10,2,3,6
888,9,10,0,1,8
889,7,7,3,8,3
890,1,6,2,7,8
891,9,3,10,2,6
892,2,7,7,1,7
893,8,7,3,10,6
894,0,10,8,10,1
895,5,8,0,4,6
896,8,0,9,4,8
897,0,1,7,10,2
898,9,1,9,8,10
899,5,9,3,1,4
900,8,8,1,9,4
901,2,3,6,3,10
902,4,8,3,0,1
903,3,7,4,6,0
904,10,2,6,3,0
905,7,1,5,4,6
906,0,7,8,9,2
907,10,9,7,3,10
908,2,0,3,5,5
909,5,10,0,1,3
910,8,6,1,7,4
911,8,8,8,0,7
912,9,8,6,4,6
913,1,0,8,0,0
914,4,6,0,3,5
915,3,1,6,3,7
916,2,0,8,3,1
917,2,9,10,1,6
918,1,0,2,10,8
919,9,7,10,0,3
920,1,4,1,9,6
921,2,4,1,9,7
922,1,6,4,8,1
923,4,6,3,10,10
924,3,3,5,1,0
925,7,4,3,6,1
926,0,8,2,6,9
927,5,4,2,0,1
928,9,6,5,0,6
929,9,0,1,0,5
930,2,0,1,5,9
931,1,10,2,8,6
932,1,7,4,3,7
933,7,4,2,1,0
934,8,1,3,7,5
935,4,6,6,6,6
936,8,7,8,2,7
937,2,10,5,3,0
938,4,1,0,7,9
939,6,3,6,3,8
940,1,8,7,7,7
941,3,1,2,3,2
942,3,1,0,10,1
943,10,7,6,6,0
944,4,1,0,10,8
945,8,8,5,1,5
946,3,3,5,5,7
947,5,8,6,1,6
948,3,0,8,7,9
949,2,3,1,4,5
950,8,6,9,8,9
951,0,5,5,8,1
952,8,0,10,7,5
953,1,8,4,4,0
954,8,6,2,8,4
955,0,10,1,10,2
956,7,1,8,10,8
957,8,0,7,7,0
958,8,2,1,3,3
959,7,9,0,0,1
960,2,8,9,2,1
961,7,10,1,1,7
962,9,4,6,6,6
963,2,2,8,3,6
964,6,2,9,8,0
965,7,4,6,10,3
966,0,4,8,2,3
967,2,7,9,4,2
968,4,4,2,3,10
969,1,6,6,6,9
970,1,3,0,3,6
971,10,0,4,5,6
972,7,1,0,0,2
973,7,9,1,5,9
974,4,5,10,1,2
975,0,6,2,9,1
976,8,0,7,1,6
977,9,8,10,5,9
978,7,10,8,10,1
979,10,8,8,9,3
980,7,5,8,9,9
981,9,5,3,10,4
982,10,5,5,1,6
983,0,5,4,10,2
984,2,5,0,1,10
985,1,0,7,10,5
986,3,0,5,9,3
987,6,5,6,8,4
988,5,5,9,6,5
989,3,5,5,0,0
990,4,3,1,6,1
991,8,2,5,3,3
992,10,5,9,9,8
993,6,5,4,0,0
994,7,4,10,5,3
995,5,5,10,6,2
996,1,2,7,8,6
997,7,8,6,9,0
998,2,7,5,10,5
999,4,6,1,1,5
