0,1,2,3,4,5,6,7,8,9,10,11,12,13
4,2.0,8.0,5.0,3.6666666666666665,6.25,4,6.0,1,2.6666666666666665,2.6666666666666665,8.666666666666666,1.0,2.75
3,3.0,0.0,5.666666666666666,3.3333333333333335,6.0,3,6.0,1,2.3333333333333335,2.5,9.333333333333334,1.8,4.5
8,4.0,10.0,6.333333333333333,3.0,5.0,7,6.0,1,2.0,2.3333333333333335,10.0,2.6,6.25
4,3.5,8.5,7.0,1.5,4.0,1,6.0,10,4.0,2.166666666666667,7.0,3.4000000000000004,8.0
7,3.0,7.0,5.75,0.0,3.0,7,5.5,10,1.0,2.0,4.0,4.2,7.0
8,4.0,9.0,4.5,0.0,2.0,1,5.0,3,2.0,6.0,9.0,5.0,9.0
8,5.0,3.0,3.25,4.0,4.0,1,5.0,0,10.0,7.0,5.5,4.857142857142857,7.5
1,6.0,9.0,2.0,3.6666666666666665,2.5,8,5.0,6,2.0,8.0,2.0,4.714285714285714,6.0
6,7.0,4.0,2.0,3.3333333333333335,1.0,7,5.0,0,3.5,9.0,3.5,4.571428571428571,3.0
4,8.0,1.0,3.0,3.0,5.0,6,5.0,7,5.0,3.0,5.0,4.428571428571429,5.0
8,9.0,4.0,3.5,3.0,8.0,3,5.0,4,10.0,7.0,9.0,4.285714285714286,7.0
7,8.5,2.0,4.0,4.5,5.0,0,5.0,2,1.0,5.0,8.0,4.142857142857143,5.666666666666667
6,8.0,2.5,3.0,6.0,4.0,1,6.333333333333333,5,2.5,3.0,7.0,4.0,4.333333333333334
7,7.333333333333333,3.0,0.0,7.0,1.0,2,7.666666666666666,2,4.0,1.0,4.5,3.5,3.0
9,6.666666666666667,8.0,5.0,8.0,4.0,5,9.0,5,5.5,6.0,2.0,3.0,1.5
1,6.0,4.0,0.0,9.0,2.5,2,9.0,7,7.0,5.25,2.0,1.5,0.0
2,7.0,7.0,0.5,10.0,1.0,10,8.0,1,6.0,4.5,2.0,0.0,0.0
4,8.0,3.0,1.0,8.333333333333334,2.0,10,8.222222222222221,8,6.0,3.75,6.0,6.0,0.0
7,7.0,3.5,1.5,6.666666666666666,3.0,1,8.444444444444445,4,6.5,3.0,7.0,3.5,0.0
1,10.0,4.0,2.0,5.0,4.0,2,8.666666666666666,7,7.0,1.0,7.666666666666667,1.0,0.0
1,5.0,3.0,2.3333333333333335,3.333333333333333,5.0,4,8.88888888888889,6,6.0,8.0,8.333333333333334,3.0,0.0
7,0.0,2.0,2.6666666666666665,1.666666666666666,6.0,5,9.11111111111111,0,6.5,9.0,9.0,5.0,0.0
9,2.0,1.0,3.0,0.0,7.0,3,9.333333333333334,3,7.0,9.0,0.0,6.666666666666667,0.0
0,6.0,4.0,3.333333333333333,2.6666666666666665,8.0,9,9.555555555555555,6,7.0,9.5,3.5,8.333333333333334,9.0
1,10.0,5.0,3.6666666666666665,5.333333333333333,6.0,7,9.777777777777779,4,7.0,10.0,7.0,10.0,2.0
2,6.0,1.0,4.0,8.0,4.0,0,10.0,4,7.0,4.0,5.666666666666667,5.0,1.0
6,2.0,2.5,4.333333333333333,5.0,2.0,1,9.0,3,5.0,4.75,4.333333333333334,6.5,0.0
10,2.0,4.0,4.666666666666666,7.5,0.0,9,6.0,4,2.5,5.5,3.0,8.0,0.7142857142857143
9,2.0,5.5,5.0,10.0,0.0,8,4.0,5,0.0,6.25,10.0,8.5,1.4285714285714286
5,2.0,7.0,6.5,9.0,0.0,8,2.0,7,5.0,7.0,9.0,9.0,2.142857142857143
1,6.0,7.0,8.0,8.0,0.0,7,2.0,10,6.25,9.0,8.0,9.5,2.857142857142857
6,7.0,3.0,5.0,7.0,0.0,4,2.0,9,7.5,0.0,7.0,10.0,3.5714285714285716
3,1.0,5.0,2.0,5.0,3.0,6,4.5,4,8.75,5.0,4.666666666666666,6.0,4.285714285714286
3,10.0,10.0,7.0,3.0,6.0,10,7.0,3,10.0,4.0,2.333333333333333,2.0,5.0
10,6.0,6.0,5.333333333333333,3.0,9.0,3,3.0,4,5.0,3.0,0.0,3.0,3.333333333333333
10,2.0,8.0,3.6666666666666665,3.0,5.0,5,2.3333333333333335,0,0.0,7.0,0.0,5.333333333333334,1.6666666666666665
0,5.0,6.5,2.0,3.0,1.0,6,1.6666666666666667,9,10.0,6.0,8.0,7.666666666666667,0.0
3,6.0,5.0,3.0,4.0,1.6666666666666665,9,1.0,10,5.5,7.333333333333333,7.5,10.0,1.0
8,4.0,2.0,4.0,5.0,2.333333333333333,10,1.0,2,1.0,8.666666666666666,7.0,6.5,2.0
10,2.0,3.75,5.0,6.0,3.0,3,3.25,8,1.0,10.0,6.5,3.0,4.666666666666666
6,8.0,5.5,6.0,7.0,3.6666666666666665,10,5.5,8,3.3333333333333335,9.0,6.0,3.5,7.333333333333333
3,2.0,7.25,7.0,4.5,4.333333333333333,9,7.75,4,5.666666666666667,8.0,5.0,4.0,10.0
5,1.6666666666666667,9.0,7.333333333333333,2.0,5.0,9,10.0,8,8.0,7.0,4.0,4.666666666666667,4.0
0,1.3333333333333335,10.0,7.666666666666667,1.6666666666666667,6.0,7,6.666666666666666,10,7.0,6.0,5.0,5.333333333333333,9.0
6,1.0,4.0,8.0,1.3333333333333335,7.0,5,3.333333333333333,3,6.0,5.0,6.0,6.0,8.5
8,10.0,4.5,8.0,1.0,8.0,1,0.0,10,2.0,5.0,7.0,6.75,8.0
0,5.0,5.0,9.0,2.666666666666667,7.0,1,2.0,6,7.0,5.0,8.0,7.5,7.5
10,2.0,5.5,7.333333333333333,4.333333333333334,6.0,2,4.333333333333334,7,7.0,5.0,0.0,8.25,7.0
8,9.0,6.0,5.666666666666666,6.0,5.0,10,6.666666666666667,10,7.0,5.0,0.5,9.0,4.0
0,4.0,6.0,4.0,7.0,4.0,0,9.0,8,7.0,0.0,1.0,1.0,1.0
3,6.5,6.333333333333333,2.0,5.0,5.666666666666667,0,8.0,0,7.0,1.0,1.5,5.5,3.0
4,9.0,6.666666666666667,6.0,4.0,7.333333333333334,7,9.0,8,5.5,3.0,2.0,10.0,5.0
6,8.0,7.0,10.0,5.0,9.0,8,1.0,10,4.0,5.0,2.0,6.0,7.0
1,7.0,6.0,5.5,9.0,3.0,7,3.5,4,5.666666666666667,4.333333333333333,5.0,2.0,9.0
1,8.0,5.666666666666667,1.0,8.0,5.0,1,6.0,9,7.333333333333334,3.666666666666667,8.0,5.5,1.0
10,9.0,5.333333333333333,5.0,7.0,7.0,10,4.0,1,9.0,3.0,7.0,9.0,4.0
9,7.5,5.0,5.6,6.0,6.0,0,4.714285714285714,1,7.2,2.0,6.0,8.2,3.0
9,6.0,0.0,6.2,5.0,5.0,0,5.428571428571429,3,5.4,7.0,5.0,7.4,3.8
6,4.5,6.0,6.8,3.0,4.0,4,6.142857142857142,7,3.5999999999999996,8.5,4.0,6.6,4.6
5,3.0,4.5,7.4,5.0,3.0,6,6.857142857142858,3,1.7999999999999998,10.0,7.0,5.8,5.4
4,5.5,3.0,8.0,7.0,2.0,5,7.571428571428571,0,0.0,8.5,8.0,5.0,6.2
7,8.0,2.5,4.0,1.0,5.0,0,8.285714285714285,2,0.0,7.0,7.0,5.0,7.0
6,4.0,2.0,4.0,4.5,0.0,3,9.0,4,0.0,7.75,6.0,5.0,7.0
10,5.0,2.75,4.0,8.0,3.0,10,9.0,6,0.0,8.5,5.0,3.75,8.5
7,6.0,3.5,4.0,8.5,0.0,9,6.0,1,0.0,9.25,4.0,2.5,10.0
0,7.0,4.25,4.0,9.0,3.0,9,9.0,10,1.5,10.0,4.333333333333333,1.25,6.0
3,5.0,5.0,4.0,8.0,10.0,7,6.0,8,3.0,10.0,4.666666666666667,0.0,6.75
1,2.0,5.75,5.0,4.0,7.0,2,7.0,4,2.3333333333333335,10.0,5.0,1.6666666666666667,7.5
6,5.5,6.5,5.25,0.0,5.5,1,4.0,8,1.6666666666666667,10.0,2.0,3.3333333333333335,8.25
1,9.0,7.25,5.5,4.0,4.0,8,10.0,9,1.0,7.0,2.0,5.0,9.0
9,4.0,8.0,5.75,4.5,6.0,0,4.0,5,5.5,4.0,6.0,7.5,8.0
2,2.0,8.25,6.0,5.0,5.2,8,3.5,1,10.0,5.5,5.0,10.0,3.0
8,0.0,8.5,7.0,3.5,4.4,3,3.0,2,8.0,7.0,4.666666666666667,10.0,2.0
5,3.0,8.75,0.0,2.0,3.5999999999999996,3,2.5,5,5.0,8.5,4.333333333333333,3.0,1.0
3,5.5,9.0,3.0,3.0,2.8,7,2.0,4,10.0,10.0,4.0,3.0,1.0
6,8.0,8.571428571428571,6.0,4.0,2.0,0,4.333333333333334,7,5.5,5.0,5.666666666666667,5.0,1.0
10,7.0,8.142857142857142,4.0,5.0,1.75,0,6.666666666666667,5,1.0,8.0,7.333333333333334,4.25,1.0
6,7.0,7.714285714285714,1.0,6.0,1.5,3,9.0,5,8.0,6.333333333333333,9.0,3.5,3.5
7,7.4,7.285714285714286,6.0,9.0,1.25,3,9.0,5,4.0,4.666666666666666,8.333333333333334,2.75,6.0
6,7.8,6.857142857142858,3.0,4.5,1.0,1,9.0,1,0.0,3.0,7.666666666666667,2.0,5.0
9,8.2,6.428571428571429,7.0,0.0,8.0,6,7.0,3,1.0,8.0,7.0,3.0,1.0
0,8.6,6.0,1.0,1.0,10.0,9,4.0,4,2.0,4.0,5.333333333333333,9.0,2.0
7,9.0,5.666666666666667,2.25,2.0,1.0,8,7.0,6,2.0,5.0,3.6666666666666665,7.5,2.0
5,6.5,5.333333333333333,3.5,3.0,2.0,2,10.0,0,8.0,0.0,2.0,6.0,1.3333333333333335
5,4.0,5.0,4.75,6.0,2.75,0,6.0,1,2.0,3.0,5.0,6.333333333333333,0.6666666666666667
8,4.5,4.0,6.0,4.0,3.5,7,2.0,4,0.0,6.0,5.0,6.666666666666667,0.0
2,5.0,4.666666666666667,6.666666666666667,10.0,4.25,4,10.0,5,5.0,5.5,5.0,7.0,8.0
5,1.0,5.333333333333333,7.333333333333333,0.0,5.0,6,2.0,5,2.0,5.0,4.375,3.5,6.0
10,1.0,6.0,8.0,1.0,5.75,6,3.0,7,6.0,7.5,3.75,0.0,6.5
1,3.25,5.0,4.0,2.0,6.5,3,4.0,7,7.333333333333333,10.0,3.125,0.0,7.0
8,5.5,4.0,1.0,2.0,7.25,3,5.0,1,8.666666666666666,7.333333333333334,2.5,5.0,8.0
5,7.75,7.0,7.0,2.0,8.0,6,6.0,1,10.0,4.666666666666667,1.875,10.0,9.0
1,10.0,10.0,6.5,2.0,0.0,2,7.0,0,9.0,2.0,1.25,7.666666666666666,7.5
1,9.666666666666666,9.666666666666666,6.0,2.0,0.0,9,8.0,4,4.0,2.0,0.625,5.333333333333333,6.0
2,9.333333333333334,9.333333333333334,10.0,3.5,9.0,6,7.5,8,4.666666666666667,2.0,0.0,3.0,5.571428571428571
6,9.0,9.0,7.0,5.0,9.5,2,7.0,1,5.333333333333333,2.0,3.0,3.0,5.142857142857143
6,6.0,7.875,3.5,3.0,10.0,4,6.5,2,6.0,2.0,6.0,8.0,4.714285714285714
10,3.0,6.75,0.0,7.0,8.0,4,6.0,6,7.0,5.0,5.5,7.0,4.285714285714286
2,4.0,5.625,8.0,8.0,8.5,3,5.0,8,5.25,5.666666666666667,5.0,7.0,3.857142857142857
5,0.0,4.5,8.0,9.0,9.0,8,5.6,2,3.5,6.333333333333333,4.666666666666667,7.0,3.428571428571429
10,1.0,3.375,8.0,2.0,1.0,9,6.2,9,1.75,7.0,4.333333333333333,10.0,3.0
3,2.0,2.25,8.0,1.75,7.0,2,6.8,1,0.0,6.4,4.0,4.0,9.0
1,3.0,1.125,0.0,1.5,2.0,4,7.4,8,2.0,5.8,10.0,0.0,7.333333333333333
6,4.0,0.0,5.0,1.25,3.5,3,8.0,6,4.0,5.2,7.0,1.5,5.666666666666666
6,3.5,1.6,7.0,1.0,5.0,8,9.0,1,3.0,4.6,5.75,3.0,4.0
9,3.0,3.2,7.333333333333333,4.0,9.0,2,7.333333333333333,3,2.0,4.0,4.5,1.0,7.0
0,4.5,4.800000000000001,7.666666666666667,7.0,4.0,3,5.666666666666666,1,1.0,5.0,3.25,7.0,10.0
0,6.0,6.4,8.0,6.5,7.0,0,4.0,3,8.0,7.0,2.0,4.0,8.333333333333334
0,6.666666666666667,8.0,8.333333333333334,6.0,7.333333333333333,4,4.5,5,5.333333333333334,3.0,1.5,1.0,6.666666666666666
7,7.333333333333333,10.0,8.666666666666666,6.0,7.666666666666667,3,5.0,8,2.666666666666667,5.0,1.0,3.5,5.0
3,8.0,8.5,9.0,6.5,8.0,10,5.0,7,0.0,7.0,0.5,6.0,4.0
3,9.0,7.0,8.0,7.0,6.0,9,5.0,8,1.0,9.0,0.0,3.0,3.0
4,10.0,5.5,7.0,5.333333333333333,4.0,6,8.0,1,2.0,7.0,0.0,5.0,2.0
4,3.0,4.0,6.833333333333333,3.6666666666666665,6.0,9,5.0,1,2.5,5.0,0.5,5.5,0.0
0,3.0,3.0,6.666666666666667,2.0,10.0,7,3.0,2,3.0,1.0,1.0,6.0,9.0
0,3.0,2.0,6.5,8.0,9.5,9,5.5,8,2.6666666666666665,3.0,4.0,5.0,9.0
2,4.0,1.5,6.333333333333333,1.0,9.0,2,8.0,3,2.3333333333333335,5.0,5.0,4.0,9.0
4,5.0,1.0,6.166666666666667,7.0,4.0,9,8.666666666666666,0,2.0,3.0,6.0,3.0,9.0
3,2.5,1.0,6.0,4.5,4.0,10,9.333333333333334,7,1.6666666666666667,5.0,5.666666666666667,5.0,7.0
5,0.0,1.0,2.0,2.0,4.666666666666667,2,10.0,1,1.3333333333333335,7.0,5.333333333333333,6.333333333333333,5.0
2,0.3333333333333333,2.0,6.0,1.0,5.333333333333333,6,5.0,5,1.0,9.0,5.0,7.666666666666666,7.0
1,0.6666666666666666,2.0,6.0,5.0,6.0,6,0.0,7,0.0,9.0,4.0,9.0,9.0
6,1.0,2.0,4.333333333333333,7.0,5.0,9,0.0,7,0.0,9.0,5.0,5.0,8.0
8,2.0,9.0,2.6666666666666665,10.0,3.333333333333333,6,1.25,2,0.0,8.0,6.0,4.0,8.0
3,3.0,7.0,1.0,7.0,1.6666666666666665,9,2.5,0,9.0,7.0,7.0,3.0,8.0
9,4.0,3.0,1.0,5.333333333333333,0.0,10,3.75,4,6.666666666666666,10.0,8.0,4.0,8.0
3,5.0,2.8,1.0,3.6666666666666665,3.0,5,5.0,8,4.333333333333333,10.0,6.5,5.0,8.0
6,9.0,2.6,4.0,2.0,6.0,5,3.0,10,2.0,10.0,5.0,6.0,8.0
9,6.0,2.4,7.0,3.0,5.0,9,3.0,5,1.0,5.0,4.0,6.0,10.0
3,6.333333333333333,2.2,6.0,1.0,6.0,10,3.0,4,1.6666666666666665,0.0,3.0,5.75,5.0
5,6.666666666666667,2.0,5.0,2.4,7.0,3,3.0,8,2.333333333333333,3.0,9.0,5.5,0.0
1,7.0,1.0,4.25,3.8,8.0,9,3.0,7,3.0,6.0,8.0,5.25,4.0
4,7.0,1.5,3.5,5.199999999999999,9.0,6,3.0,0,3.0,5.142857142857143,7.0,5.0,8.0
1,7.0,2.0,2.75,6.6,10.0,9,3.0,5,4.333333333333333,4.285714285714286,6.0,10.0,6.0
9,3.5,10.0,2.0,8.0,6.0,7,0.0,5,5.666666666666666,3.428571428571429,5.0,7.0,4.0
2,0.0,9.0,2.6666666666666665,6.0,5.0,5,0.6666666666666666,6,7.0,2.5714285714285716,4.0,5.0,5.0
0,4.0,8.0,3.333333333333333,4.0,4.0,9,1.3333333333333333,7,6.2,1.7142857142857144,4.0,4.2,6.0
7,8.0,6.5,4.0,10.0,3.0,3,2.0,7,5.4,0.8571428571428577,4.0,3.4,7.0
8,2.0,5.0,4.0,6.666666666666666,2.0,4,2.6666666666666665,2,4.6,0.0,4.0,2.5999999999999996,7.5
1,4.0,7.5,4.5,3.333333333333333,1.6666666666666667,4,3.333333333333333,5,3.8,3.5,4.0,1.7999999999999998,8.0
1,6.0,10.0,5.0,0.0,1.3333333333333335,8,4.0,3,3.0,7.0,4.0,1.0,8.5
10,8.0,9.0,0.0,1.6,1.0,1,4.0,1,3.0,6.5,4.0,1.75,9.0
1,4.0,8.0,1.5,3.2,1.25,4,4.0,8,3.0,6.0,4.0,2.5,9.0
9,1.0,7.833333333333333,3.0,4.800000000000001,1.5,7,4.0,5,3.6666666666666665,9.0,4.0,3.25,6.666666666666666
10,7.0,7.666666666666667,4.5,6.4,1.75,6,4.0,2,4.333333333333333,6.0,4.0,4.0,4.333333333333333
1,7.5,7.5,6.0,8.0,2.0,7,8.0,3,5.0,3.0,4.0,5.0,2.0
10,8.0,7.333333333333333,4.0,5.666666666666666,6.0,4,8.666666666666666,5,5.5,2.0,6.5,7.0,3.5
2,8.0,7.166666666666667,5.0,3.333333333333333,6.0,6,9.333333333333334,8,6.0,4.0,9.0,9.0,5.0
10,8.0,7.0,6.0,1.0,6.0,5,10.0,0,2.0,8.0,7.0,8.833333333333334,2.0
6,8.5,3.0,7.0,5.0,3.5,6,2.0,5,2.2857142857142856,7.5,3.0,8.666666666666666,6.0
7,9.0,4.333333333333333,8.0,9.0,1.0,1,4.0,10,2.571428571428571,7.0,4.75,8.5,5.666666666666667
8,10.0,5.666666666666666,9.0,0.0,5.0,5,7.0,3,2.857142857142857,6.5,6.5,8.333333333333334,5.333333333333333
0,0.0,7.0,6.333333333333334,1.6,9.0,0,7.0,3,3.142857142857143,6.0,8.25,8.166666666666666,5.0
0,1.0,1.0,3.666666666666667,3.2,1.0,5,7.0,5,3.4285714285714284,9.0,10.0,8.0,5.0
4,6.0,7.0,1.0,4.800000000000001,5.0,10,0.0,2,3.7142857142857144,6.0,7.0,4.0,10.0
3,5.571428571428571,6.25,10.0,6.4,10.0,8,2.5,1,4.0,0.0,8.0,9.0,0.0
3,5.142857142857143,5.5,9.0,8.0,5.0,5,5.0,7,7.0,4.5,4.5,8.333333333333334,9.0
8,4.714285714285714,4.75,3.0,10.0,3.666666666666667,10,2.0,4,6.4,9.0,1.0,7.666666666666667,8.0
3,4.285714285714286,4.0,3.5,2.0,2.3333333333333335,8,6.0,3,5.8,8.0,3.5,7.0,1.0
8,3.857142857142857,6.0,4.0,5.0,1.0,2,4.0,2,5.2,8.0,6.0,6.333333333333334,4.0
3,3.428571428571429,7.0,4.5,6.0,1.6666666666666665,10,2.0,5,4.6,8.0,4.5,5.666666666666667,10.0
3,3.0,8.0,5.0,7.0,2.333333333333333,2,4.5,9,4.0,8.0,3.0,5.0,0.0
4,3.1666666666666665,9.0,4.714285714285714,8.0,3.0,2,7.0,3,4.0,8.0,5.0,2.0,6.0
2,3.3333333333333335,10.0,4.428571428571429,9.0,3.6,5,2.0,0,5.0,7.25,7.0,9.0,9.0
0,3.5,10.0,4.142857142857143,7.333333333333333,4.2,8,2.0,8,6.0,6.5,7.0,3.0,8.428571428571429
7,3.6666666666666665,10.0,3.857142857142857,5.666666666666666,4.8,9,2.0,9,7.0,5.75,7.0,4.4,7.857142857142858
5,3.833333333333333,10.0,3.5714285714285716,4.0,5.4,4,3.0,0,8.0,5.0,7.0,5.8,7.285714285714286
5,4.0,8.0,3.2857142857142856,5.25,6.0,8,4.0,8,9.0,4.666666666666667,4.0,7.199999999999999,6.714285714285714
8,2.0,7.666666666666667,3.0,6.5,3.5,6,2.5,0,10.0,4.333333333333333,6.0,8.6,6.142857142857143
9,10.0,7.333333333333333,7.0,7.75,1.0,9,1.0,0,1.0,4.0,6.0,10.0,5.571428571428571
10,2.0,7.0,10.0,9.0,0.0,8,1.5,10,2.0,1.0,5.75,8.25,5.0
1,1.0,4.0,10.0,8.0,2.0,0,2.0,4,5.0,1.5,5.5,6.5,8.0
5,4.0,3.0,10.0,5.0,4.0,2,10.0,9,8.0,2.0,5.25,4.75,8.0
9,7.0,4.5,10.0,2.5,6.0,1,6.0,7,8.285714285714286,2.5,5.0,3.0,8.0
5,8.0,6.0,9.0,0.0,6.5,1,9.0,9,8.571428571428571,3.0,4.0,2.0,8.0
0,9.0,6.5,2.0,2.0,7.0,0,5.5,2,8.857142857142858,1.5,3.0,1.0,8.0
3,0.0,7.0,8.0,2.6666666666666665,6.0,4,2.0,0,9.142857142857142,0.0,2.0,2.0,8.0
1,1.5,5.333333333333333,6.0,3.333333333333333,10.0,4,1.5,1,9.428571428571429,1.0,4.0,9.0,8.0
8,3.0,3.6666666666666665,4.0,4.0,6.0,1,1.0,9,9.714285714285714,2.0,6.0,2.0,8.0
3,3.0,2.0,2.0,2.0,0.0,1,2.0,1,10.0,3.0,8.0,4.0,8.0
7,9.0,10.0,6.0,0.0,6.0,6,3.5,9,3.0,4.0,2.0,4.0,8.0
6,8.0,8.5,10.0,1.2,2.0,5,5.0,3,0.0,4.5,5.0,4.0,8.0
7,7.0,7.0,6.0,2.4,4.0,2,3.666666666666667,8,2.0,5.0,8.0,4.0,9.0
3,6.0,5.5,3.0,3.5999999999999996,3.0,1,2.3333333333333335,1,4.0,8.0,7.0,4.0,4.5
2,5.0,4.0,0.0,4.8,7.0,5,1.0,4,5.0,6.5,6.0,4.0,0.0
6,5.0,0.0,2.5,6.0,5.0,6,3.0,8,6.0,5.0,4.0,1.0,0.0
0,5.0,1.0,5.0,4.666666666666667,2.0,4,5.0,10,3.0,2.5,2.0,3.0,0.5714285714285714
10,5.0,4.0,7.5,3.3333333333333335,1.8,4,7.0,3,5.5,0.0,4.0,10.0,1.1428571428571428
10,3.0,8.0,10.0,2.0,1.6,8,6.0,0,8.0,1.5,6.0,10.0,1.7142857142857142
9,8.0,5.0,9.0,9.0,1.4,6,7.333333333333333,9,9.0,3.0,8.0,0.0,2.2857142857142856
10,7.0,0.0,8.0,9.0,1.2,3,8.666666666666666,6,10.0,4.0,5.5,5.0,2.8571428571428568
6,4.5,10.0,8.166666666666666,5.5,1.0,8,10.0,4,1.0,5.0,3.0,10.0,3.4285714285714284
7,2.0,4.0,8.333333333333334,2.0,3.5,7,6.0,7,10.0,1.0,2.5,7.75,4.0
5,3.666666666666667,9.0,8.5,3.0,6.0,9,4.5,9,9.0,7.0,2.0,5.5,10.0
8,5.333333333333334,9.25,8.666666666666666,3.0,4.0,5,3.0,9,9.0,3.0,2.6666666666666665,3.25,7.0
3,7.0,9.5,8.833333333333334,4.0,7.0,6,3.5,2,4.5,9.0,3.333333333333333,1.0,4.0
10,7.5,9.75,9.0,5.0,10.0,8,4.0,9,0.0,6.0,4.0,4.0,4.0
3,8.0,10.0,5.5,2.5,10.0,3,4.5,8,0.0,8.0,4.333333333333333,5.0,3.0
7,5.0,9.454545454545455,2.0,0.0,10.0,1,5.0,5,1.5,10.0,4.666666666666667,6.0,2.0
5,2.0,8.90909090909091,2.5,5.0,7.0,1,5.5,7,3.0,1.0,5.0,7.0,1.0
6,1.6,8.363636363636363,3.0,1.0,5.75,0,6.0,2,3.0,2.5,5.333333333333333,7.75,2.0
0,1.2,7.818181818181818,8.0,3.0,4.5,5,6.5,10,3.0,4.0,5.666666666666666,8.5,2.3333333333333335
8,0.7999999999999998,7.272727272727273,5.0,0.0,3.25,3,7.0,9,1.0,3.0,6.0,9.25,2.6666666666666665
3,0.3999999999999999,6.7272727272727275,2.0,1.0,2.0,10,6.25,3,1.5,1.0,4.5,10.0,3.0
10,0.0,6.181818181818182,1.9,2.666666666666667,10.0,8,5.5,8,2.0,0.5,3.0,5.0,3.0
5,2.0,5.636363636363637,1.8,4.333333333333334,9.0,2,4.75,9,2.5,0.0,9.0,6.0,3.0
8,4.0,5.090909090909092,1.7,6.0,8.0,1,4.0,7,3.0,5.0,8.5,7.0,6.0
4,3.0,4.545454545454546,1.6,4.333333333333333,6.666666666666667,6,1.0,8,1.5,10.0,8.0,8.0,6.333333333333333
4,2.3333333333333335,4.0,1.5,2.6666666666666665,5.333333333333334,2,1.0,7,0.0,4.0,6.333333333333333,10.0,6.666666666666667
2,1.6666666666666667,6.0,1.4,1.0,4.0,10,1.0,9,3.0,7.0,4.666666666666666,9.0,7.0
1,1.0,8.0,1.2999999999999998,9.0,9.0,5,1.0,5,6.0,10.0,3.0,4.5,7.0
9,2.0,10.0,1.2,9.0,9.0,0,1.5,0,6.666666666666667,8.0,6.0,0.0,7.0
7,2.0,6.0,1.1,0.0,9.0,4,2.0,5,7.333333333333333,0.0,4.5,0.5,6.0
2,2.0,5.5,1.0,4.0,8.428571428571429,10,4.666666666666666,5,8.0,2.25,3.0,1.0,5.0
10,2.0,5.0,2.666666666666667,8.0,7.857142857142858,7,7.333333333333333,4,8.666666666666666,4.5,5.0,7.0,4.0
