,0,1,2,3,4,5,6,7,8,9,10,11,12,13
79,3,0,5,2,0,8,0,6,7,8,1,10,6,3
80,0,9,9,1,2,1,4,7,8,10,1,4,2,7
81,6,7,6,1,0,3,5,0,6,8,9,5,8,4
82,5,1,7,9,7,9,9,6,5,7,7,8,6,9
83,5,5,9,3,3,0,6,4,3,9,10,10,8,1
84,7,4,0,7,4,8,0,0,4,0,5,8,6,9
85,1,3,1,10,10,5,8,9,4,3,3,10,10,3
86,1,1,4,8,10,7,7,1,3,8,2,1,7,9
87,5,6,10,2,0,0,4,8,0,1,6,6,3,6
88,9,0,5,3,10,7,1,3,2,3,0,5,0,9
89,5,3,1,6,4,9,3,10,2,6,4,3,8,0
90,10,5,9,2,8,0,3,1,4,4,1,2,3,7
91,0,9,4,0,2,8,7,9,9,3,6,5,6,0
92,5,8,2,9,2,7,10,3,8,8,6,0,5,6
93,5,10,3,10,0,4,2,9,3,3,1,10,7,1
94,0,6,5,6,9,1,7,7,9,5,6,2,6,1
95,9,2,2,9,8,10,2,7,2,5,0,6,1,1
96,6,0,2,2,5,0,5,1,3,10,4,0,7,6
97,0,5,5,9,2,1,2,7,4,9,9,3,4,8
98,1,1,0,8,4,10,2,10,0,3,5,4,1,10
99,4,4,7,9,0,7,0,7,9,10,9,5,4,7
100,4,8,2,2,9,8,8,6,10,9,10,8,1,0
101,2,2,10,3,8,9,1,10,9,8,8,6,6,8
102,5,0,2,6,3,4,7,0,8,6,4,7,4,3
103,10,6,2,6,8,0,2,5,7,9,0,4,8,3
104,2,0,1,6,3,10,5,3,6,7,9,0,1,8
105,7,1,3,8,10,2,1,1,9,5,0,2,1,1
106,2,7,5,6,8,10,6,7,8,2,6,6,8,8
107,8,0,3,5,7,0,3,7,9,3,4,8,6,3
108,3,2,9,5,2,9,3,8,2,3,0,4,3,2
109,9,6,8,8,10,10,8,7,6,3,4,2,6,6
110,7,8,0,7,2,6,10,0,5,10,4,0,2,8
111,4,5,10,1,6,0,2,3,8,1,1,6,0,6
112,3,8,4,0,6,0,7,9,1,5,7,10,3,8
113,7,0,7,2,6,5,8,7,4,9,6,7,0,6
114,1,8,0,6,9,7,4,5,2,2,8,2,1,6
115,1,8,5,1,2,5,2,8,8,3,7,5,0,4
116,3,10,2,9,8,4,9,6,8,7,0,1,1,1
117,2,4,4,1,2,3,10,4,8,9,0,6,8,10
118,7,6,6,7,6,0,4,6,4,8,2,10,6,4
119,6,4,6,7,0,0,10,8,8,3,9,10,8,10
120,2,4,2,9,10,7,6,7,0,9,7,1,2,9
121,10,7,6,7,1,7,6,1,2,5,10,9,5,10
122,5,8,9,6,0,2,3,6,7,3,0,8,7,6
123,6,6,10,2,5,8,5,8,3,7,1,4,4,2
124,5,2,9,10,9,6,9,8,3,9,8,9,9,3
125,5,1,1,6,9,0,10,5,7,10,9,6,7,6
126,8,0,7,9,10,3,1,5,6,1,8,8,3,7
127,6,7,8,10,7,2,9,5,2,6,5,1,6,2
128,3,5,2,5,8,8,3,1,1,4,5,7,1,10
129,0,9,0,0,1,2,1,3,8,6,6,6,9,6
130,7,8,9,7,3,2,0,9,5,6,0,1,4,5
131,9,9,7,6,6,3,2,5,5,8,9,9,2,5
132,8,7,3,0,10,9,8,8,8,7,6,0,6,10
133,3,0,1,4,9,2,10,4,4,9,1,0,6,2
134,4,1,4,5,6,5,3,10,0,10,9,6,1,4
135,1,4,7,9,1,3,0,9,0,4,6,8,3,8
136,10,4,2,5,2,7,7,3,2,9,5,6,7,6
137,8,5,0,8,7,2,8,0,2,2,0,5,1,10
138,10,10,8,1,3,9,9,2,9,10,7,4,2,2
139,9,1,2,1,8,7,3,2,5,5,6,1,3,6
140,2,5,9,9,6,8,4,9,10,0,8,0,0,1
141,10,10,10,9,4,3,10,6,1,5,1,7,3,0
142,0,6,1,10,7,3,2,9,1,7,10,7,4,3
143,2,7,2,0,8,9,9,2,9,8,2,5,7,4
144,3,3,6,1,6,1,4,6,10,4,5,3,6,8
145,9,9,4,2,9,9,8,10,5,3,6,9,4,7
146,5,6,4,2,10,2,1,3,9,10,7,8,9,8
147,7,7,0,6,2,2,5,5,8,2,8,0,6,2
148,6,9,10,3,0,6,1,4,9,1,6,4,5,2
149,4,8,10,5,1,10,0,3,7,7,7,6,2,5
150,6,2,1,6,2,6,10,1,4,5,0,3,7,6
151,0,0,5,9,2,9,10,3,2,9,5,10,5,2
152,7,7,3,9,9,4,9,7,3,4,6,3,5,10
153,5,10,8,3,1,3,6,10,5,9,4,6,2,9
154,8,7,10,10,10,5,3,7,5,5,7,1,0,7
155,2,10,8,6,7,4,1,0,5,5,6,8,6,10
156,9,0,0,0,7,9,3,2,9,6,1,1,7,6
157,1,5,7,3,5,6,10,1,9,10,4,1,2,4
158,0,5,8,6,3,5,7,4,5,9,0,4,8,0
159,4,9,1,8,6,9,8,10,5,8,2,2,3,2
160,10,10,8,5,7,5,9,6,6,2,9,0,0,6
161,0,4,0,8,8,3,1,1,4,7,3,3,1,7
162,1,7,0,1,4,2,4,6,3,7,7,9,5,4
163,8,2,10,4,7,10,2,2,9,0,3,4,6,2
164,2,2,3,9,0,8,10,10,2,2,6,5,8,2
165,5,8,0,5,3,7,1,8,2,10,6,10,10,9
166,4,9,0,6,2,5,9,1,1,6,9,7,10,0
167,2,5,4,6,0,6,3,0,7,9,9,5,4,10
168,2,6,0,4,10,0,6,7,10,6,9,7,8,2
169,3,0,2,3,8,2,0,3,1,1,9,1,4,0
170,1,1,5,2,8,6,9,6,8,7,1,10,6,7
171,2,3,2,6,2,8,2,8,7,7,3,8,10,6
172,2,9,2,1,7,3,1,5,2,3,4,2,3,5
173,9,0,6,4,2,3,2,6,1,7,10,7,1,1
174,5,1,2,5,9,6,2,0,2,7,1,9,10,6
175,9,7,10,3,8,5,9,3,4,9,7,2,2,0
176,9,4,5,1,6,1,10,5,1,5,5,2,1,5
177,1,7,7,2,0,5,4,8,1,10,9,5,10,10
178,4,0,9,10,7,5,9,3,4,0,8,8,4,5
179,9,10,4,2,3,3,3,1,2,2,10,10,2,3
180,1,10,8,3,3,0,2,0,3,5,6,3,0,0
181,5,1,2,6,7,9,4,0,2,4,2,0,8,6
182,7,9,8,0,8,7,7,1,8,3,1,9,4,8
183,9,1,0,0,10,1,3,2,8,4,9,4,8,3
184,5,7,9,4,5,9,0,1,3,7,7,7,4,0
185,2,3,5,0,6,6,9,6,1,3,7,9,3,4
186,4,7,8,5,4,10,1,2,4,2,2,4,10,8
187,1,2,6,2,2,3,8,9,3,9,9,4,10,2
188,1,0,9,4,9,5,8,4,3,2,9,3,9,5
189,7,3,7,6,9,0,7,3,10,1,10,10,9,3
190,3,10,10,2,1,7,3,8,6,3,9,0,3,5
191,5,4,4,1,9,4,10,5,10,6,4,1,0,6
192,2,2,8,7,2,3,3,8,3,7,1,7,4,3
193,9,8,4,6,10,9,1,0,7,10,7,9,0,1
194,5,4,3,9,7,9,5,5,4,7,3,2,10,9
195,3,10,3,3,7,9,8,6,1,0,1,6,9,4
196,10,10,2,7,2,9,3,8,9,1,3,7,10,6
197,0,7,8,5,6,4,5,3,4,3,7,4,7,2
198,5,5,1,5,7,7,6,6,0,1,6,8,7,9
199,3,4,6,2,10,0,7,7,7,4,4,3,2,8
200,10,3,3,10,9,8,4,8,7,5,10,6,7,3
201,1,9,2,6,2,5,6,5,3,1,6,8,0,5
202,4,3,3,2,6,9,5,5,9,5,9,5,2,1
203,9,9,0,2,2,9,0,2,9,7,5,0,2,7
204,6,0,10,5,1,1,9,8,9,9,10,9,4,9
205,9,9,6,0,5,9,4,3,7,3,1,4,7,8
206,3,1,6,10,1,2,5,5,7,2,0,5,7,6
207,7,7,5,2,4,5,1,3,4,6,10,3,0,2
208,5,6,1,6,7,2,6,3,6,3,7,1,9,1
209,4,7,6,1,1,3,7,1,8,6,3,8,5,7
210,1,9,9,10,7,4,7,4,2,8,2,10,6,6
211,3,9,10,1,10,7,8,10,5,10,2,5,10,8
212,8,2,10,6,4,8,8,9,10,5,8,0,4,6
213,9,1,2,0,4,8,0,2,10,2,10,8,7,3
214,7,5,9,8,0,7,2,6,4,5,7,0,0,5
215,5,4,3,3,9,6,7,6,3,1,3,10,10,9
216,2,8,6,9,1,7,2,10,4,10,2,2,1,1
217,3,10,2,4,3,6,6,3,2,0,10,1,5,6
218,0,10,1,8,2,9,3,9,0,1,3,10,10,5
219,2,4,4,0,8,8,5,1,10,5,7,8,9,5
220,5,3,6,1,10,5,2,1,3,7,3,9,3,7
221,4,3,5,0,2,3,7,7,6,7,0,9,7,1
222,5,3,8,10,1,2,6,6,4,6,7,10,0,4
223,7,6,2,8,6,4,1,1,8,5,0,1,5,5
224,7,3,7,3,9,7,0,6,6,5,7,2,0,6
225,6,7,0,5,5,4,10,6,0,7,0,8,6,7
226,6,1,2,5,3,8,3,9,5,10,8,8,7,5
227,4,2,10,7,6,10,6,6,3,0,6,4,3,4
228,6,9,0,6,3,7,5,9,0,4,8,10,9,2
229,5,5,5,6,9,5,1,8,6,7,4,3,5,5
230,2,8,1,7,1,3,3,5,5,8,6,5,5,5
231,3,6,6,10,7,7,6,5,0,8,1,6,10,6
232,8,1,4,4,5,8,0,4,9,6,10,10,2,4
233,1,8,10,8,3,6,10,4,7,5,1,9,9,1
234,0,2,7,1,6,6,4,10,7,7,1,0,7,5
235,3,7,5,4,0,10,7,3,7,5,6,3,3,7
236,0,1,1,6,8,5,6,7,10,8,7,7,0,2
237,8,3,8,9,6,10,10,7,7,7,5,9,1,5
238,9,1,9,6,7,5,3,3,10,9,0,8,9,0
239,10,2,3,2,6,2,9,8,10,2,2,9,1,2
240,1,9,7,6,8,1,6,10,5,2,6,1,7,2
241,8,7,10,0,10,4,2,5,3,7,5,8,6,2
242,3,8,0,10,6,8,1,5,5,5,10,1,0,9
243,0,7,0,6,4,10,9,10,6,2,10,1,10,6
244,4,7,6,0,8,0,9,10,10,1,6,9,8,0
245,4,5,1,4,3,7,3,5,8,1,3,3,5,1
246,1,0,5,2,8,3,7,0,1,10,10,6,9,8
247,8,7,7,6,1,2,4,1,10,1,0,6,7,7
248,10,0,6,9,8,6,3,8,3,1,3,0,0,3
249,0,6,8,3,2,10,6,3,3,2,3,5,10,1
250,8,7,8,5,6,0,1,3,3,8,9,1,10,6
251,10,4,10,7,2,10,8,7,2,7,8,3,0,4
252,5,10,1,2,0,5,3,2,7,6,9,0,2,3
253,1,0,5,1,3,8,1,9,7,3,9,6,10,7
254,6,10,7,6,9,3,5,1,9,0,7,7,5,1
255,9,9,7,4,9,9,6,9,7,3,9,4,6,8
256,3,7,1,8,8,7,7,2,1,10,3,4,9,4
257,2,3,3,7,8,0,7,6,3,2,10,8,10,6
258,1,8,9,6,2,3,6,6,0,7,7,2,4,1
259,6,0,4,3,3,4,8,9,8,9,9,0,4,4
260,10,5,8,1,4,9,7,5,10,0,4,4,7,4
261,6,5,5,2,7,6,6,4,4,6,2,10,5,0
262,10,8,5,2,5,5,3,2,1,2,2,3,3,4
263,2,9,3,1,3,9,8,3,5,2,9,0,0,7
264,10,5,7,8,6,10,6,4,3,9,2,10,8,2
265,2,4,8,9,1,0,7,5,9,7,3,10,2,9
266,8,7,7,2,6,8,9,0,5,8,8,6,7,10
267,8,0,5,4,9,10,2,5,9,0,10,5,5,6
268,0,10,2,8,6,3,5,5,6,3,10,3,7,9
269,4,7,5,8,6,5,2,1,0,3,1,6,2,9
270,10,7,3,0,8,4,5,0,7,1,2,3,7,5
271,7,4,3,1,2,1,5,3,10,0,5,9,3,1
272,0,6,9,4,7,8,4,2,7,3,10,4,4,8
273,8,1,5,0,10,5,8,6,8,0,6,10,6,3
274,1,7,4,9,2,7,1,8,6,6,7,0,3,1
275,9,3,8,4,4,3,10,4,1,3,3,6,7,9
276,7,3,4,1,5,4,8,8,4,4,1,6,10,7
277,4,8,7,1,0,6,8,0,4,6,1,4,4,10
278,9,1,0,7,6,0,9,5,4,4,2,5,4,1
279,1,3,0,0,1,8,1,10,7,4,3,6,9,1
280,8,0,5,10,6,4,7,7,4,8,8,5,6,2
281,1,0,1,2,5,10,1,1,3,8,9,1,1,6
282,7,5,7,0,6,9,6,8,7,9,10,3,5,8
283,0,8,8,0,3,2,1,5,2,9,9,9,2,0
284,6,0,10,9,0,4,10,8,1,10,10,1,2,1
285,4,3,2,2,1,8,9,3,1,6,1,7,5,0
286,8,6,0,5,7,1,4,10,10,2,4,5,6,10
287,7,6,5,9,9,10,7,7,5,2,0,2,9,1
288,0,2,9,3,4,8,8,10,6,5,2,4,0,10
289,8,7,9,6,8,10,5,1,4,3,7,5,5,2
290,7,7,2,6,4,10,3,1,4,10,9,1,9,9
291,7,10,0,6,0,7,4,6,5,4,7,8,9,9
292,10,8,0,0,7,1,10,4,9,0,3,4,10,5
293,1,8,2,4,1,3,6,0,10,1,8,1,10,9
294,5,6,2,0,0,0,8,6,2,8,10,7,2,10
295,4,7,6,10,1,5,6,3,3,9,1,0,2,6
296,3,3,1,3,0,8,10,0,2,6,10,4,9,3
297,1,5,9,2,8,1,3,7,2,4,4,5,6,6
298,8,6,2,9,9,5,5,9,8,6,0,1,4,4
299,3,2,5,4,0,5,10,9,7,2,7,3,4,5
300,6,9,2,7,0,3,7,9,5,6,2,2,8,0
301,7,3,10,3,2,0,7,6,5,2,6,10,9,0
302,8,6,3,5,8,7,5,4,2,3,7,8,1,4
303,6,8,0,9,4,4,4,6,6,1,8,6,7,5
304,4,8,6,10,8,4,0,1,2,7,9,7,8,3
305,0,10,4,7,1,10,4,6,1,7,7,10,7,5
306,9,7,10,4,7,2,10,2,4,7,7,4,8,5
307,8,9,6,3,4,8,2,3,4,2,2,2,4,6
308,8,0,0,1,1,3,2,8,4,4,3,5,3,4
309,4,9,2,1,4,4,9,6,2,9,8,10,3,9
310,2,3,9,1,8,6,2,8,2,10,0,0,3,2
311,1,5,9,0,10,7,5,8,6,5,0,8,0,6
312,3,4,10,5,10,10,0,8,3,6,5,6,7,9
313,4,6,10,9,5,0,10,2,6,7,7,8,0,0
314,10,10,7,7,10,1,0,0,9,7,3,9,3,1
315,5,8,8,10,8,5,2,2,4,0,5,5,9,8
316,3,3,3,2,0,0,4,6,1,7,6,5,9,1
317,1,4,4,8,8,8,5,10,8,0,3,2,6,0
318,8,3,7,2,4,8,5,2,1,5,7,7,0,3
319,4,10,4,8,7,5,3,1,0,7,10,10,0,3
320,1,6,1,9,10,2,9,2,4,5,2,5,5,1
321,10,9,1,3,3,10,1,3,4,9,8,0,1,4
322,3,2,5,2,5,4,3,5,0,4,4,8,10,7
323,10,8,8,7,2,2,10,2,9,1,7,0,1,4
324,6,10,9,1,7,10,2,10,8,3,4,6,3,4
325,10,10,7,6,10,10,0,4,4,1,6,6,6,4
326,6,4,4,6,10,8,0,2,0,10,9,8,5,3
327,8,3,6,6,1,1,3,10,3,6,3,8,10,1
328,6,9,7,0,5,3,6,6,2,5,1,8,8,9
329,10,10,1,3,10,8,7,4,6,9,1,1,7,7
330,5,4,6,10,5,8,1,3,3,10,8,6,6,1
331,7,0,1,0,5,5,5,9,4,4,3,5,5,2
332,2,9,5,2,8,8,1,1,2,7,4,8,4,7
333,10,8,2,0,9,6,1,5,9,7,10,5,1,7
334,0,5,3,8,8,8,0,2,10,3,1,5,4,5
335,4,4,0,4,1,10,6,7,0,2,1,8,0,3
336,0,6,0,10,3,2,3,4,5,7,7,4,10,2
337,2,2,4,8,5,7,5,9,10,0,6,5,0,8
338,9,5,8,2,2,8,9,8,9,4,9,6,4,3
339,7,2,8,6,3,9,0,5,5,4,0,4,5,3
340,8,0,0,5,1,10,2,0,3,2,5,4,2,1
341,10,4,4,4,6,10,2,7,8,9,5,4,3,6
342,5,5,1,4,10,4,9,6,1,8,2,2,5,0
343,7,6,7,3,6,9,0,10,2,4,10,1,1,7
344,9,5,1,5,4,2,9,4,10,1,0,6,4,8
345,6,3,3,0,4,9,5,5,3,10,9,10,0,4
346,0,10,4,5,4,7,9,0,8,3,3,3,9,3
347,7,6,7,6,8,3,7,1,4,8,9,4,1,0
348,2,1,8,2,5,0,5,0,4,4,3,6,4,4
349,2,10,8,10,0,3,0,9,9,1,6,5,4,5
350,9,7,10,7,9,8,6,0,4,10,7,2,3,6
351,7,7,4,3,2,10,7,10,3,2,0,10,6,7
352,1,2,4,7,0,4,2,9,9,0,10,3,2,5
353,8,9,10,2,6,8,7,10,1,8,4,1,9,7
354,1,3,0,1,3,2,9,7,3,6,9,3,10,8
355,8,6,9,1,10,8,1,4,5,2,1,0,8,0
356,10,2,4,2,4,5,1,10,3,9,9,1,10,10
357,8,0,6,0,5,0,0,0,10,6,5,9,0,2
358,7,7,0,0,8,5,5,1,9,7,0,8,9,10
359,8,1,7,4,2,6,5,10,10,6,7,2,0,7
360,2,10,1,0,9,7,9,1,0,5,3,3,2,2
361,1,7,3,5,3,2,1,6,4,3,1,8,0,1
362,7,9,10,5,1,0,9,9,5,5,4,3,6,5
363,4,1,9,10,5,10,1,0,10,7,3,5,6,0
364,4,5,0,2,10,1,1,5,9,3,3,0,6,2
365,10,2,7,1,9,0,7,6,0,4,5,7,10,4
366,0,6,3,3,7,9,0,4,6,5,5,0,4,4
367,7,8,5,5,4,9,4,9,6,0,5,2,10,5
368,7,6,5,10,7,0,0,8,6,7,5,5,2,8
369,0,5,8,6,3,2,8,4,5,10,1,4,8,7
370,6,1,3,3,7,1,1,0,8,5,6,6,0,5
371,4,4,9,7,3,3,4,10,7,3,3,7,5,8
372,3,2,3,4,1,10,5,6,3,8,9,9,9,1
373,10,3,6,8,1,10,7,1,9,8,7,2,6,1
374,2,6,7,0,6,6,6,5,2,6,9,6,9,10
375,1,2,7,9,6,9,1,6,7,5,2,10,8,8
376,0,0,7,2,7,1,4,10,7,4,7,1,10,10
377,8,7,10,10,1,4,6,8,10,0,3,3,8,0
378,5,0,1,0,10,2,6,2,2,8,4,3,7,7
379,7,4,0,8,6,3,0,2,5,10,3,0,8,5
380,8,4,3,6,10,7,9,5,4,0,8,10,6,1
381,1,2,5,8,4,0,7,6,10,4,5,7,1,9
382,0,5,4,3,4,0,2,9,1,0,7,1,0,5
383,3,2,5,1,1,8,6,8,3,0,1,2,4,4
384,6,6,10,1,2,3,1,7,2,5,9,5,7,7
385,0,7,3,9,7,5,0,8,1,3,6,2,3,0
386,4,3,4,9,9,5,4,6,5,0,6,6,3,1
387,9,3,6,10,9,8,4,7,6,7,1,8,8,1
388,6,4,1,2,9,7,5,4,4,0,5,7,3,6
389,9,1,2,0,1,4,1,5,9,7,7,3,3,8
390,9,0,2,4,9,6,4,4,9,10,2,9,9,8
391,4,9,0,6,8,1,9,7,5,4,4,0,0,9
392,5,8,7,8,6,6,9,10,3,5,3,6,3,0
393,4,7,6,10,7,2,9,8,1,4,9,3,10,2
394,4,1,8,3,1,3,5,6,6,9,5,9,3,0
395,8,5,10,6,8,2,3,2,6,2,1,7,7,2
396,8,0,5,3,5,1,0,9,3,10,9,7,0,4
397,0,0,0,1,1,2,3,8,4,2,8,3,8,7
398,3,5,6,7,2,7,7,10,10,9,5,9,2,1
399,6,2,10,7,8,0,5,9,10,8,0,4,7,9
400,3,0,0,1,7,6,10,5,10,10,8,9,9,2
401,0,6,7,4,4,9,7,6,10,1,3,4,9,5
402,6,0,9,8,6,9,9,3,3,0,3,8,10,1
403,5,7,9,6,9,3,9,7,4,0,7,5,3,7
404,1,9,6,10,2,3,2,10,5,9,9,7,5,2
405,0,0,2,3,4,2,3,6,3,10,8,9,0,9
406,8,4,9,0,1,0,4,2,5,6,0,4,10,6
407,6,8,4,10,7,8,7,2,3,10,7,10,6,5
408,9,4,2,7,2,0,5,0,3,1,4,10,7,3
409,8,4,1,5,4,8,4,4,3,9,6,5,0,9
410,1,5,5,7,1,10,10,8,5,5,6,0,3,5
411,9,6,8,7,5,6,4,0,4,3,9,8,3,6
412,7,1,4,4,9,2,2,8,2,2,7,6,9,9
413,1,2,9,2,5,9,8,5,9,3,2,10,10,6
414,10,0,1,3,8,7,3,4,4,5,3,8,6,8
415,4,0,1,5,8,6,5,1,2,5,10,2,5,4
416,7,4,10,4,5,4,10,8,4,4,2,5,1,0
417,0,5,1,0,2,1,8,1,10,1,1,9,4,3
418,6,2,2,6,8,6,8,7,3,4,6,4,4,9
419,10,6,10,5,5,7,8,0,8,8,2,2,2,7
420,7,6,10,4,2,8,5,5,10,0,0,2,5,4
421,9,2,4,8,9,5,7,10,5,2,0,6,5,8
422,0,9,9,2,0,6,7,6,1,3,7,3,1,1
423,5,7,10,5,10,4,3,3,6,1,1,9,3,1
424,2,6,10,10,3,1,9,8,2,6,6,0,5,4
425,5,5,9,0,0,8,0,4,0,3,8,4,2,6
426,9,10,9,8,5,1,7,5,8,1,1,7,9,8
427,9,3,0,2,6,1,4,7,6,7,5,0,4,5
428,0,3,0,1,3,9,4,9,7,10,7,8,7,9
429,3,2,3,3,10,0,8,8,6,2,3,3,2,3
430,0,1,10,9,7,8,1,6,9,9,8,2,0,6
431,10,8,5,6,7,7,5,10,5,5,9,2,4,6
432,4,6,0,9,7,6,5,0,0,0,0,9,5,3
433,9,4,2,4,7,6,7,3,5,9,1,6,5,9
434,6,1,10,0,7,2,5,7,6,7,0,4,1,3
435,5,6,3,8,0,4,5,6,1,0,8,2,5,6
436,10,8,8,6,8,0,4,3,5,3,8,8,4,0
437,1,5,8,10,8,3,5,1,0,3,10,4,4,1
438,5,2,1,2,3,10,7,7,8,4,1,2,7,10
439,8,8,10,10,7,1,7,1,6,3,10,0,7,7
440,9,8,1,0,9,9,0,3,0,3,2,3,5,8
441,10,9,7,1,10,1,10,8,8,2,5,5,4,0
442,0,9,3,8,6,7,9,9,2,4,1,9,7,10
443,1,6,4,9,6,4,9,4,9,9,7,8,7,0
444,8,0,1,9,8,10,8,10,1,6,4,5,8,8
445,1,4,4,4,0,9,6,9,8,2,1,4,0,9
446,7,7,5,5,1,7,4,7,0,7,6,4,1,2
447,10,6,0,2,7,8,7,6,9,5,0,7,1,1
448,10,7,1,1,3,9,9,9,6,5,1,3,10,1
449,4,5,4,8,4,7,5,7,10,3,1,5,6,1
450,6,0,6,3,7,4,4,2,10,4,0,4,4,5
451,5,3,10,6,4,2,0,1,0,3,6,7,2,6
452,8,7,5,4,5,9,4,10,7,0,3,9,7,5
453,10,4,6,1,10,1,3,1,3,6,2,0,7,7
454,3,8,6,10,1,1,7,4,2,7,0,2,6,1
455,2,1,4,8,7,4,9,7,1,9,5,10,2,5
456,1,0,5,3,2,6,2,4,7,7,8,4,3,10
457,0,7,9,5,4,5,10,4,8,9,5,4,5,9
458,6,5,7,4,5,6,0,10,3,5,6,1,3,3
459,3,5,2,6,4,8,6,2,10,0,9,3,10,7
460,0,9,7,1,8,3,3,4,7,10,7,9,8,6
461,9,7,0,10,1,6,9,6,10,1,3,7,7,6
462,2,3,10,10,3,2,1,4,1,6,2,6,6,10
463,7,9,3,10,3,5,8,7,1,1,3,9,1,5
