,0,1,2,3,4,5,6
274,57,2,47,99,67,95,98
275,68,3,35,39,54,56,1
276,17,1,54,0,79,0,51
277,12,9,6,55,39,82,91
278,22,9,21,16,48,17,13
279,18,1,32,75,52,51,6
280,93,8,100,5,46,92,29
281,80,9,86,33,80,30,2
282,99,2,24,35,68,80,64
283,58,9,28,7,20,26,29
284,87,10,78,36,57,76,62
285,47,10,0,13,64,58,12
286,81,1,83,68,44,86,40
287,77,2,43,53,1,55,85
288,33,9,60,82,6,91,60
289,76,1,63,9,18,44,90
290,23,7,14,48,17,86,19
291,42,0,97,3,28,29,32
292,92,6,85,40,14,25,39
293,17,10,70,3,42,23,97
294,100,3,57,0,52,69,10
295,69,5,76,68,9,46,21
296,29,2,69,55,2,76,12
297,58,1,37,6,70,3,61
298,47,0,48,90,60,56,96
299,65,9,3,87,12,85,16
300,100,9,78,59,80,70,46
301,82,1,34,62,76,47,83
302,57,5,20,64,52,96,86
303,23,5,22,24,7,77,3
304,62,1,46,37,93,14,62
305,90,8,16,27,95,86,78
306,70,4,17,6,72,4,27
307,46,3,23,91,75,32,99
308,7,9,100,9,60,81,70
309,44,5,62,90,14,84,82
310,71,10,78,3,91,52,20
311,27,0,100,37,75,48,11
312,86,4,35,28,78,80,63
313,46,4,85,100,22,15,46
314,97,7,37,11,89,97,97
315,59,10,85,52,20,7,9
316,96,1,51,84,26,55,67
317,67,2,99,22,26,38,95
318,26,10,72,74,74,99,16
319,43,10,22,4,41,2,83
320,20,2,9,46,51,39,56
321,91,7,23,48,53,13,5
322,7,1,6,23,75,99,95
323,9,5,68,68,26,92,44
324,50,1,65,89,62,37,44
325,98,0,57,9,37,83,45
326,66,0,49,14,64,34,62
327,9,1,75,65,98,56,30
328,67,8,85,59,2,39,76
329,48,8,20,40,50,49,27
330,100,7,100,48,6,3,12
331,39,4,82,48,28,93,7
332,19,9,56,79,16,59,56
333,52,7,73,47,2,97,69
334,12,7,7,12,89,57,4
335,55,0,61,42,16,87,34
336,40,10,83,30,59,96,88
337,84,1,86,60,85,77,7
338,0,1,92,31,6,19,38
339,5,7,28,82,28,3,35
340,31,1,76,65,90,47,89
341,67,1,50,50,95,41,52
342,27,8,50,79,22,28,66
343,81,2,82,67,13,39,57
344,1,9,97,4,36,54,82
345,95,1,10,95,16,44,42
346,8,0,6,94,9,62,13
347,56,0,66,7,36,40,58
348,34,9,18,11,9,100,27
349,73,8,90,83,19,98,62
350,44,4,36,92,44,62,87
351,74,6,39,96,9,2,37
352,85,3,46,74,50,52,3
353,66,6,74,6,28,31,51
354,18,6,0,13,45,48,47
355,2,6,28,14,34,89,42
356,73,10,4,42,38,66,5
357,52,1,24,54,24,20,83
358,77,6,98,100,28,60,78
359,38,6,12,19,47,82,42
360,83,0,12,58,99,11,33
361,59,0,54,29,76,14,19
362,25,9,92,86,50,50,52
363,46,5,58,3,99,59,85
364,47,8,6,51,44,87,88
365,4,9,3,86,6,65,66
366,50,10,13,11,25,22,11
367,19,5,15,59,44,27,87
368,5,7,38,88,94,23,2
369,56,3,81,20,31,7,94
370,28,10,12,24,17,89,21
371,84,5,68,17,41,19,3
372,32,1,30,51,70,36,31
373,97,4,28,45,36,34,58
374,79,10,26,10,40,21,50
375,41,5,90,80,10,65,33
376,65,5,96,100,21,14,56
377,52,7,72,49,88,12,85
378,17,8,0,72,85,72,60
379,9,0,64,30,74,26,48
380,55,7,38,11,47,47,97
381,2,9,79,43,13,27,6
382,26,4,85,15,32,14,3
383,97,4,55,1,87,3,56
384,20,0,71,89,46,82,73
385,37,7,14,1,7,100,35
386,76,1,49,37,50,2,55
387,47,9,44,37,65,39,0
388,39,7,98,12,78,64,12
389,91,8,90,13,40,77,85
390,38,3,34,3,78,56,39
391,81,9,23,25,94,35,50
392,80,7,55,90,38,19,54
393,29,10,39,70,69,57,100
394,41,3,15,55,36,23,90
395,43,7,64,9,8,8,91
396,43,10,9,74,85,27,68
397,31,6,59,15,37,24,25
398,17,6,48,90,16,91,77
399,96,5,15,45,79,73,52
400,53,6,68,15,92,39,87
401,67,4,17,93,35,19,40
402,58,1,73,75,70,91,20
403,0,8,62,26,47,63,88
404,57,5,73,6,81,35,96
405,51,9,19,47,90,88,31
406,83,10,0,33,23,91,86
407,80,0,25,71,49,28,61
408,83,6,92,90,30,38,33
409,46,8,38,57,40,80,17
410,77,5,88,75,87,9,80
411,23,6,2,6,29,87,23
412,11,1,34,41,37,47,3
413,42,10,40,67,43,12,12
414,94,2,50,50,62,86,28
415,6,0,99,43,99,80,50
416,28,5,69,82,91,99,93
417,70,8,87,32,8,27,58
418,73,5,57,47,37,31,23
419,42,3,19,34,9,42,99
420,62,1,37,75,79,72,44
421,76,4,6,66,7,9,53
422,71,0,4,40,67,40,40
423,70,6,88,47,34,17,40
424,74,3,65,59,1,36,54
425,9,0,96,99,52,47,73
426,54,2,25,95,57,39,3
427,10,3,40,17,66,15,98
428,83,1,3,31,56,19,73
429,56,6,77,72,39,38,61
430,99,7,43,58,89,0,79
431,95,4,4,76,58,96,6
432,61,3,81,41,16,55,88
433,73,7,95,15,77,54,30
434,54,7,40,29,10,18,86
435,45,4,84,4,88,63,16
436,89,8,88,89,18,13,3
437,79,5,64,52,8,67,77
438,89,6,74,91,53,35,19
439,35,0,30,69,15,68,6
440,53,9,0,35,50,51,42
441,54,8,4,97,74,52,84
442,34,2,14,10,99,12,69
443,8,6,1,53,11,31,7
444,83,8,78,7,85,66,52
445,69,6,100,86,75,30,92
446,16,5,60,12,82,45,32
447,26,10,33,2,7,85,66
448,80,10,29,29,73,68,23
449,16,9,98,50,44,47,77
450,65,8,28,8,39,58,8
451,92,0,71,95,32,84,56
452,86,10,64,20,2,60,13
453,28,1,37,84,8,15,43
454,15,10,28,29,52,15,93
455,1,2,55,54,51,80,74
456,91,7,50,18,50,74,70
457,66,5,42,99,66,43,23
458,30,6,58,13,70,3,19
459,50,10,75,59,98,32,18
460,33,8,24,12,15,94,0
461,3,5,44,45,20,78,67
462,67,3,8,1,81,82,100
463,48,7,0,12,12,37,53
464,5,8,100,54,77,22,68
465,91,3,90,92,78,68,45
466,65,4,60,38,99,17,87
467,47,5,83,84,11,13,37
468,9,8,4,75,84,82,48
469,10,0,10,6,75,8,4
470,24,8,51,73,62,3,14
471,25,10,48,42,74,52,99
472,60,5,58,9,45,93,67
473,87,5,60,47,15,24,55
474,2,1,37,33,60,63,8
475,45,9,6,43,46,14,25
476,54,9,54,93,4,86,35
477,15,5,28,32,4,12,20
478,16,9,40,98,57,30,56
479,14,6,31,37,94,52,11
480,14,0,71,55,88,95,9
481,40,0,11,87,71,47,40
482,38,0,71,6,34,1,59
483,16,1,100,22,81,39,88
484,59,0,97,56,30,46,60
485,33,5,46,45,38,13,41
486,39,5,90,97,76,2,59
487,23,1,63,27,55,52,82
488,46,0,53,51,23,64,85
489,79,6,58,30,0,64,64
490,3,6,16,94,53,59,33
491,91,9,85,44,32,9,3
492,67,0,21,53,52,52,31
493,76,2,24,64,14,73,83
494,75,10,15,67,73,22,47
495,66,7,73,37,76,24,81
496,5,4,63,47,83,2,49
497,95,8,80,58,71,13,49
498,85,8,86,73,20,100,52
499,13,7,19,47,61,17,41
500,45,8,35,62,91,93,66
501,66,0,3,29,29,18,94
502,32,5,94,37,48,58,99
503,48,10,55,12,82,71,28
504,7,2,41,43,24,45,55
505,10,10,11,25,6,70,83
506,55,8,36,17,12,51,66
507,88,7,44,47,55,72,40
508,85,1,46,92,89,98,59
509,76,3,47,7,80,20,0
510,71,8,48,98,77,81,79
511,50,8,63,41,64,62,4
512,81,4,87,91,85,76,27
513,7,10,92,61,44,80,43
514,55,8,67,74,30,33,48
515,25,9,3,50,44,53,94
516,17,10,45,58,39,84,94
517,34,1,71,75,2,86,48
518,99,0,28,45,70,33,51
519,6,5,7,38,47,86,71
520,61,10,50,11,43,96,29
521,89,0,10,20,97,2,7
522,71,4,12,86,15,87,63
523,92,1,20,79,65,3,90
524,99,2,28,18,32,59,68
525,64,4,61,79,84,12,26
526,11,10,8,25,51,96,34
527,60,4,88,80,69,75,72
528,23,9,74,82,70,40,78
529,82,10,83,97,19,53,80
530,73,6,23,57,100,54,40
531,3,7,100,42,19,33,24
532,44,9,82,13,2,1,28
533,48,10,13,72,31,43,63
534,11,10,49,70,100,38,91
535,46,6,63,15,24,60,32
536,9,8,56,59,36,77,54
537,92,7,33,92,15,89,95
538,80,7,68,67,36,43,23
539,77,10,4,25,68,12,28
540,32,2,54,79,45,66,41
541,25,7,11,97,54,66,57
542,79,6,55,49,48,79,73
543,1,10,60,86,87,35,15
544,54,2,88,44,38,3,20
545,76,0,88,14,34,84,80
546,87,9,32,64,91,87,57
547,30,10,21,53,81,17,58
548,93,2,65,34,22,98,95
549,58,7,36,25,6,45,92
550,84,9,66,65,48,45,87
551,57,9,13,90,80,46,67
552,22,4,45,25,35,98,63
553,24,0,20,72,60,50,22
554,85,0,69,48,8,62,82
555,44,3,54,35,95,95,7
556,37,3,66,94,89,2,88
557,33,7,37,50,65,60,17
558,62,2,77,56,2,83,58
559,3,1,23,2,5,98,55
560,52,5,61,21,62,52,70
561,10,6,5,13,68,66,92
562,98,7,59,33,8,57,47
563,80,8,12,47,71,30,48
564,25,3,14,45,8,50,17
565,98,10,38,2,7,25,67
566,46,7,34,46,37,13,21
567,52,8,70,33,57,100,4
568,87,3,92,18,20,15,10
569,35,7,14,69,12,99,30
570,3,6,75,92,75,89,35
571,19,1,53,78,55,51,79
572,20,6,26,26,66,14,64
573,53,3,61,17,7,93,44
574,41,0,61,38,15,31,88
575,46,2,35,75,28,96,2
576,14,9,64,74,43,46,22
577,46,8,21,95,17,64,83
578,76,3,47,24,46,35,49
579,49,9,74,21,29,64,76
580,5,4,88,25,49,9,87
581,76,8,71,10,81,12,22
582,97,1,32,40,34,84,62
583,41,10,57,12,19,57,29
584,1,0,7,70,93,92,51
585,98,9,15,78,69,1,70
586,92,3,83,9,18,48,3
587,81,4,72,90,5,55,74
588,74,3,20,62,4,79,75
589,79,0,60,39,80,86,86
590,84,1,10,72,34,75,2
591,66,10,14,12,86,94,6
592,15,5,11,55,40,90,73
593,48,0,52,57,55,47,83
594,71,8,88,29,4,0,8
595,1,8,41,95,57,6,4
596,94,8,33,60,57,15,41
597,60,4,87,50,94,85,35
598,85,0,90,43,17,8,67
599,21,0,87,71,11,4,85
600,51,1,62,99,60,31,52
601,30,5,96,7,63,35,31
602,79,5,91,79,59,20,86
603,19,8,85,62,6,84,60
604,78,6,45,53,31,22,19
605,10,0,66,29,51,40,42
606,43,8,0,98,34,17,14
607,34,8,79,68,95,88,1
608,43,10,73,53,29,11,96
609,46,10,36,76,84,21,17
610,9,9,8,47,78,32,17
611,20,0,57,60,6,72,89
612,82,2,7,66,50,97,33
613,15,5,61,10,30,66,6
614,30,6,63,69,68,14,96
615,74,7,81,46,51,54,77
616,58,10,93,42,67,95,24
617,3,1,38,3,2,31,58
618,64,1,58,79,3,59,46
619,53,1,82,82,33,59,8
620,34,1,55,81,41,16,6
621,33,6,60,94,66,32,7
622,37,0,89,88,63,66,93
623,36,10,48,43,84,47,67
624,14,8,13,59,64,54,45
625,72,4,54,33,59,28,82
626,93,1,33,58,16,67,18
627,47,7,69,58,17,73,72
628,85,9,26,39,8,70,64
629,5,6,83,16,54,47,79
630,39,0,3,20,7,48,3
631,87,1,28,32,84,57,63
632,39,3,58,35,48,6,22
633,54,2,17,6,15,75,4
634,84,1,38,97,38,28,58
635,99,3,93,81,48,100,1
636,24,2,96,34,91,96,96
637,88,6,46,100,57,6,62
638,58,2,91,42,28,3,25
639,75,9,64,42,26,94,71
640,63,9,69,38,28,32,99
641,8,0,100,7,62,19,67
642,63,9,97,57,58,26,5
643,98,1,0,17,39,19,30
644,12,1,82,41,41,19,2
645,27,5,85,23,94,70,51
646,94,6,57,84,84,6,42
647,27,4,76,77,20,34,99
648,37,6,35,12,100,70,18
649,7,6,45,5,30,84,22
650,57,5,18,83,25,0,6
651,89,3,81,95,36,40,44
652,36,6,97,67,27,57,75
653,26,4,63,95,50,63,67
654,21,4,17,57,99,26,51
655,14,8,29,18,36,4,7
656,92,0,16,96,79,4,64
657,37,6,76,82,63,97,35
658,37,7,80,66,82,75,56
659,32,3,20,65,63,70,91
660,83,3,37,2,41,35,92
661,47,0,69,36,39,58,10
662,5,7,2,57,74,100,34
663,86,2,3,83,27,53,3
664,88,0,56,63,29,43,84
665,18,1,8,32,45,43,1
666,73,3,13,98,93,12,14
667,96,9,64,51,96,45,14
668,45,9,83,34,85,89,59
669,71,1,70,85,2,76,18
670,38,0,21,34,19,31,94
671,66,4,17,4,71,91,60
672,49,2,84,17,56,77,74
673,77,1,49,30,77,53,57
674,100,9,61,4,65,99,6
675,71,0,63,90,37,98,41
676,97,9,83,71,83,54,92
677,0,4,52,0,71,4,95
678,68,2,14,61,38,67,43
679,9,1,59,71,25,35,57
680,6,7,78,21,31,99,5
681,61,4,41,16,46,8,32
682,95,8,51,50,13,59,48
683,49,3,38,19,4,55,57
684,64,2,43,34,35,71,76
685,30,1,100,88,82,63,38
686,45,0,37,62,100,63,17
687,92,0,32,52,36,80,84
688,23,1,86,44,83,87,6
689,27,1,38,26,24,10,46
690,4,5,92,37,43,71,64
691,85,6,75,97,78,9,74
692,20,6,97,80,81,81,59
693,28,4,99,31,16,52,13
694,42,9,98,22,79,84,7
695,73,0,13,60,28,86,94
696,100,10,7,33,75,87,63
697,1,9,98,20,37,66,69
698,72,1,4,61,49,100,35
699,99,6,9,27,67,93,39
700,42,1,51,38,35,38,29
701,59,0,90,30,77,0,4
702,97,3,42,87,38,21,78
703,53,2,64,50,97,56,2
704,94,5,85,53,79,80,99
705,65,0,23,41,89,73,18
706,97,2,73,61,17,17,62
707,26,0,26,99,69,25,85
708,27,7,62,20,31,25,84
709,46,8,95,8,76,69,91
710,10,7,60,77,27,95,51
711,22,9,0,35,53,70,72
712,87,2,88,11,41,12,97
713,31,0,4,56,42,66,34
714,36,7,47,22,27,84,95
715,6,2,6,40,6,27,44
716,14,5,77,60,14,61,21
717,56,8,42,10,85,35,43
718,9,7,56,65,70,8,44
719,15,10,44,99,22,40,46
720,81,3,88,46,9,81,60
721,5,5,56,18,33,32,85
722,58,1,80,24,86,98,6
723,51,4,38,84,16,95,12
724,10,2,37,67,29,62,88
725,100,0,83,78,74,20,7
726,55,8,84,70,79,41,84
727,37,9,38,4,85,6,36
728,86,9,6,42,10,42,60
729,79,10,90,95,34,71,11
730,55,0,77,16,81,73,29
731,44,8,33,81,32,1,37
732,16,10,6,13,48,71,68
733,49,3,4,19,18,42,93
734,21,7,39,73,86,48,43
735,7,1,59,21,24,30,4
736,73,10,44,83,65,42,43
737,5,9,35,78,44,86,73
738,64,8,73,55,44,98,66
739,75,9,32,12,18,45,90
740,93,6,36,89,59,41,25
741,9,1,96,38,95,53,34
742,73,4,72,28,77,40,77
743,86,8,14,37,8,84,78
744,95,4,98,37,92,57,60
745,51,1,15,54,8,39,54
746,19,8,77,82,69,75,59
747,41,0,57,17,32,35,20
748,16,4,2,13,58,36,29
749,77,1,8,39,51,24,71
750,75,0,94,76,31,69,8
751,55,5,58,80,89,49,25
752,6,3,20,6,58,72,44
753,84,4,65,39,39,47,4
754,62,8,12,19,62,16,72
755,26,3,77,100,67,41,2
756,100,9,29,15,7,63,95
757,85,5,52,60,94,51,46
758,9,7,60,97,64,35,6
759,79,5,83,12,31,78,71
760,80,4,55,48,30,98,17
761,89,2,71,84,45,75,80
762,58,9,14,13,86,89,53
763,55,10,49,84,83,59,92
764,98,5,11,4,45,6,74
765,24,5,65,98,25,13,18
766,12,2,51,49,74,8,19
767,89,4,84,13,11,79,28
768,44,1,2,35,53,17,80
769,23,4,80,31,15,51,22
770,91,7,31,72,6,63,39
771,71,6,24,40,40,90,33
772,76,9,56,35,20,3,59
773,65,6,82,66,28,84,39
774,93,5,49,4,91,19,97
775,84,2,88,0,88,77,25
776,32,10,0,36,26,64,63
777,39,10,31,66,31,29,8
778,14,10,81,92,45,25,58
779,51,5,47,69,3,62,53
780,5,5,47,32,36,19,4
781,33,0,21,46,91,93,56
782,57,1,88,16,64,12,43
783,90,2,9,78,57,99,30
784,24,8,50,89,15,67,9
785,84,1,16,22,19,50,45
786,25,1,4,0,89,5,27
787,81,3,60,64,86,51,80
788,15,5,37,68,90,25,81
789,55,10,52,27,74,32,15
790,99,3,73,21,36,36,90
791,84,4,100,74,68,85,64
792,0,10,16,50,49,59,49
793,85,6,62,10,29,81,22
794,61,9,71,70,57,89,80
795,5,6,20,32,3,82,1
796,54,10,55,19,98,100,37
797,85,3,41,100,20,16,56
798,94,6,92,12,23,91,89
799,61,8,46,51,39,90,2
800,55,6,30,80,72,84,11
801,100,1,4,11,76,1,59
802,39,4,97,9,26,67,72
803,21,3,13,13,32,91,6
804,95,8,62,100,100,80,54
805,96,4,41,85,66,37,61
806,30,9,78,45,49,53,2
807,14,1,66,63,33,11,21
808,84,5,3,49,4,38,28
809,17,5,48,0,71,8,53
810,40,5,89,31,76,1,34
811,2,0,67,30,32,96,69
812,12,3,31,13,81,63,27
813,36,1,16,35,33,1,65
814,53,4,11,74,38,6,100
815,55,4,8,98,63,0,8
816,76,3,41,80,97,26,41
817,86,6,63,48,85,46,17
818,97,9,73,33,12,16,33
819,35,7,100,69,6,65,5
820,90,1,14,5,5,52,46
821,39,3,94,92,67,7,70
822,69,0,21,20,47,33,34
823,54,7,2,18,1,74,37
824,44,6,94,38,22,56,51
825,63,7,27,19,96,70,73
826,84,7,45,24,78,1,67
827,42,0,41,50,57,15,38
828,99,8,16,10,70,14,96
829,28,9,6,35,73,45,94
830,4,4,68,77,0,100,63
831,49,4,21,43,57,29,72
832,98,0,62,34,25,31,61
833,84,5,56,76,40,34,59
834,44,4,45,39,94,11,98
835,52,8,71,62,39,84,92
836,42,5,54,19,79,11,30
837,76,6,1,74,85,6,93
838,49,8,63,4,54,73,6
839,56,9,96,90,82,44,78
840,49,4,68,65,52,59,56
841,19,5,32,11,62,45,66
842,14,7,82,48,3,93,100
843,63,8,40,81,4,96,40
844,38,4,98,8,51,28,18
845,57,2,32,17,39,31,75
846,75,4,71,89,61,90,23
847,18,6,29,89,85,19,38
848,42,10,1,48,30,68,91
849,10,0,32,40,88,39,30
850,52,3,8,100,32,6,90
851,48,0,69,23,39,79,31
852,57,6,74,62,9,6,93
853,56,9,1,27,22,8,35
854,78,8,84,40,96,89,17
855,15,7,92,91,19,46,48
856,30,10,81,72,12,69,7
857,4,9,59,5,1,21,42
858,94,3,91,83,61,68,1
859,70,0,43,33,32,10,91
860,20,1,56,90,76,46,83
861,16,1,15,1,47,97,78
862,36,3,4,7,82,47,12
863,29,0,4,49,85,59,67
864,29,0,23,100,28,81,70
865,94,2,40,73,86,40,90
866,57,8,9,22,73,60,97
867,93,2,57,87,53,54,28
868,77,10,73,23,67,86,54
869,67,0,8,92,79,81,78
870,90,4,87,7,48,12,40
871,27,7,36,87,97,80,3
872,1,0,85,79,44,11,46
