,0,1,2,3,4
466,9,4,4,3,3
467,0,6,3,10,3
468,2,0,9,8,2
469,2,3,9,8,5
470,10,4,7,0,1
471,5,8,10,2,6
472,0,7,9,10,8
473,5,3,7,4,9
474,8,1,7,6,0
475,10,10,0,4,9
476,10,5,8,9,10
477,7,5,0,10,0
478,1,1,9,6,9
479,6,3,0,8,8
480,0,4,3,7,7
481,4,4,8,10,7
482,6,3,6,10,7
483,2,0,3,8,3
484,3,2,4,3,3
485,8,9,9,10,1
486,4,0,2,9,0
487,5,2,8,0,0
488,0,7,2,10,1
489,7,9,0,2,6
490,6,1,8,5,4
491,5,1,3,0,10
492,8,4,9,2,0
493,8,10,0,6,1
494,1,1,10,4,0
495,1,9,3,4,2
496,9,10,9,7,9
497,0,0,0,1,0
498,9,7,1,4,4
499,0,7,10,7,7
500,3,5,0,9,5
501,4,0,9,1,1
502,7,1,3,8,2
503,10,0,3,9,10
504,0,4,10,6,1
505,0,1,4,4,9
506,2,1,2,3,10
507,2,4,10,8,3
508,8,10,6,1,7
509,9,0,5,5,6
510,2,5,6,8,8
511,6,3,0,1,7
512,4,3,2,7,2
513,8,4,7,10,10
514,10,4,10,6,9
515,10,0,8,0,0
516,4,4,2,0,7
517,4,0,6,6,0
518,3,9,3,3,10
519,7,9,4,1,8
520,10,9,2,8,4
521,2,6,7,5,3
522,8,7,4,4,3
523,4,5,7,10,0
524,9,4,2,1,10
525,10,5,1,0,6
526,2,5,1,4,6
527,6,4,5,7,10
528,4,1,6,6,2
529,2,8,0,3,9
530,9,5,1,9,6
531,3,5,5,4,10
532,7,0,8,0,8
533,9,5,6,1,3
534,7,3,5,1,6
535,9,8,3,8,10
536,6,6,5,10,4
537,10,1,7,2,0
538,4,2,9,3,1
539,4,7,10,7,5
540,5,6,9,0,6
541,2,4,3,9,9
542,0,1,4,5,8
543,0,9,1,8,1
544,0,2,7,3,2
545,1,7,9,10,8
546,7,3,7,2,6
547,10,8,5,5,8
548,6,2,5,8,6
549,7,8,1,7,9
550,1,0,7,6,7
551,2,5,9,4,7
552,1,1,4,10,9
553,4,7,7,7,1
554,3,8,1,4,6
555,3,8,1,6,4
556,8,4,3,7,8
557,8,7,8,9,7
558,4,4,6,8,5
559,8,5,7,10,5
560,1,10,3,5,5
561,3,6,4,8,10
562,6,5,4,3,0
563,9,9,4,1,8
564,1,6,3,4,1
565,10,9,10,2,6
566,10,9,7,1,7
567,5,7,2,0,5
568,2,10,1,0,6
569,0,7,9,9,8
570,0,0,9,10,0
571,8,2,8,4,9
572,8,9,7,4,7
573,8,3,0,5,1
574,6,1,10,9,9
575,2,3,9,9,3
576,6,9,3,3,1
577,10,4,4,2,1
578,10,4,7,6,2
579,10,2,0,2,9
580,0,10,8,8,4
581,2,9,5,4,8
582,4,4,2,2,5
583,10,6,2,4,10
584,4,1,4,6,4
585,0,8,4,0,6
586,2,6,4,0,10
587,7,6,0,9,1
588,0,4,10,0,7
589,7,10,0,7,2
590,9,8,9,1,9
591,3,0,8,3,9
592,6,6,1,10,3
593,0,1,10,4,2
594,7,9,5,8,3
595,4,9,9,7,8
596,0,9,3,5,10
597,1,10,10,2,8
598,7,0,10,4,6
599,2,10,1,6,4
600,1,6,9,9,6
601,3,3,0,7,0
602,8,3,0,4,1
603,8,3,4,9,1
604,5,2,5,1,7
605,10,6,3,2,7
606,5,6,7,2,5
607,9,1,9,6,4
608,2,1,8,2,2
609,6,7,4,5,1
610,8,0,1,5,4
611,10,1,10,3,7
612,7,3,6,8,3
613,5,0,8,3,5
614,9,6,10,6,2
615,7,1,10,0,2
616,7,8,4,0,1
617,9,3,0,1,9
618,7,10,0,4,3
619,4,10,10,2,9
620,8,0,1,2,8
621,8,8,9,2,1
622,8,5,0,5,0
623,6,9,6,7,1
624,10,0,0,7,9
625,2,3,6,4,5
626,3,0,9,9,4
627,6,8,7,3,1
628,9,3,8,6,0
629,9,1,0,3,9
630,2,5,3,4,10
631,2,8,3,0,2
632,10,4,8,5,7
633,4,8,5,5,10
634,3,1,2,3,6
635,0,4,7,1,0
636,7,8,2,4,10
637,1,9,1,3,0
638,4,10,5,10,9
639,2,3,2,7,7
640,5,3,10,5,10
641,0,9,10,5,9
642,3,7,3,2,1
643,0,0,0,5,7
644,9,6,10,9,4
645,3,4,0,8,1
646,10,8,6,0,1
647,8,2,2,5,9
648,8,0,3,2,8
649,6,10,6,7,3
650,10,2,2,1,6
651,6,5,8,10,2
652,9,1,10,7,2
653,2,3,8,5,0
654,1,8,6,4,8
655,1,6,5,9,6
656,6,9,5,6,1
657,2,7,3,4,9
658,2,8,10,9,1
659,5,8,4,10,9
660,9,8,8,1,6
661,8,7,0,5,9
662,0,1,7,5,0
663,9,10,3,6,6
664,2,1,5,0,9
665,3,8,4,8,6
666,5,2,3,0,7
667,8,6,3,2,9
668,4,7,10,4,8
669,5,4,1,6,10
670,5,1,3,9,10
671,7,1,0,2,10
672,3,9,5,4,1
673,3,8,5,6,2
674,7,9,9,0,10
675,8,3,2,8,9
676,5,9,1,4,0
677,9,6,2,10,2
678,5,7,9,2,1
679,6,3,5,0,6
680,7,0,9,9,10
681,4,9,1,7,3
682,2,8,1,2,2
683,0,10,10,9,4
684,0,6,6,10,5
685,2,6,6,3,1
686,4,1,9,2,7
687,1,2,6,0,2
688,1,4,9,8,8
689,9,0,6,6,2
690,5,10,10,5,5
691,10,2,5,4,6
692,1,9,2,6,3
693,8,9,1,5,6
694,8,10,4,4,9
695,8,5,3,7,8
696,6,1,8,0,9
697,8,5,1,2,8
698,0,5,2,0,6
699,8,8,7,5,0
700,10,1,8,10,0
701,5,7,1,7,6
702,2,8,0,0,9
703,8,1,7,3,4
704,3,5,9,5,10
705,7,7,9,1,5
706,0,3,8,0,5
707,8,2,1,7,7
708,3,5,7,10,2
709,3,9,4,6,4
710,4,8,3,7,5
711,7,2,4,9,2
712,0,4,2,1,0
713,8,3,1,3,7
714,9,9,5,10,9
715,4,8,5,3,8
716,7,7,7,1,1
717,4,5,6,2,3
718,6,8,3,2,2
719,9,3,6,9,5
720,7,6,10,1,6
721,2,1,4,7,2
722,5,2,1,10,10
723,6,0,9,4,8
724,9,0,3,10,2
725,3,7,8,5,6
726,2,1,3,0,2
727,4,9,8,6,7
728,3,9,10,2,5
729,0,5,1,0,1
730,0,1,3,9,8
731,10,3,2,10,8
732,7,4,10,7,3
733,6,7,5,0,2
734,1,10,9,7,8
735,2,2,3,6,1
736,1,1,9,8,4
737,10,1,2,4,3
738,10,1,5,0,2
739,1,1,2,6,4
740,2,7,0,2,0
741,4,7,4,1,7
742,5,10,4,0,8
743,0,1,5,0,9
744,2,2,1,7,10
745,10,3,9,5,4
746,8,7,8,8,2
747,2,4,2,1,2
748,4,3,0,3,2
749,7,4,3,8,1
750,9,9,10,1,8
751,3,5,8,1,7
752,9,1,5,0,5
753,6,1,8,7,9
754,0,5,10,8,0
755,3,9,3,6,4
756,7,4,5,2,4
757,2,8,3,9,2
758,0,0,1,0,4
759,1,2,2,10,9
760,10,10,7,7,10
761,10,8,10,5,4
762,0,9,7,8,7
763,3,7,0,10,0
764,5,8,10,4,5
765,3,2,4,10,2
766,0,9,6,10,6
767,1,8,2,0,6
768,7,1,2,1,10
769,2,6,9,7,8
770,1,5,3,2,3
771,6,7,10,3,3
772,0,6,9,6,10
773,4,0,9,0,5
774,9,9,5,7,0
775,6,3,9,4,6
776,10,3,10,7,8
777,2,8,7,8,4
778,9,10,7,5,3
779,10,9,0,7,7
780,10,9,0,7,2
781,9,4,5,10,5
782,3,9,5,8,7
783,8,2,7,2,6
784,7,4,2,1,8
785,6,3,2,5,7
786,5,6,8,2,10
787,0,8,5,7,9
788,4,1,5,3,7
789,9,6,0,5,8
790,5,7,6,5,4
791,0,8,1,6,3
792,5,5,7,8,3
793,9,3,10,0,8
794,8,6,0,3,9
795,10,4,1,2,10
796,9,10,2,8,3
797,6,3,1,3,9
798,4,0,9,6,7
799,6,3,1,2,8
800,6,5,2,5,7
801,7,0,10,6,1
802,5,10,4,8,9
803,4,10,4,1,8
804,8,9,2,1,5
805,6,6,7,2,0
806,0,1,9,4,0
807,1,7,1,1,4
808,1,7,8,9,2
809,2,1,8,7,1
810,0,0,3,2,3
811,3,1,6,8,10
812,9,5,4,6,3
813,9,9,1,5,5
814,10,10,6,6,10
815,0,10,7,9,6
816,7,6,4,0,10
817,5,5,10,4,10
818,4,0,2,8,2
819,9,10,4,5,5
820,1,9,10,5,9
821,5,1,1,5,2
822,5,4,8,5,2
823,8,2,5,9,9
824,6,4,3,9,6
825,7,9,4,6,7
826,9,1,10,4,1
827,2,5,7,4,0
828,6,2,0,7,4
829,9,10,7,5,9
830,8,4,0,1,8
831,4,10,1,0,6
832,10,9,2,3,4
833,10,8,2,0,5
834,6,3,10,3,10
835,6,4,6,2,1
836,8,6,4,4,3
837,4,6,3,2,1
838,8,3,1,1,3
839,2,8,10,7,10
840,6,1,5,10,1
841,1,7,9,6,1
842,9,6,4,6,0
843,9,8,7,5,10
844,3,9,2,0,4
845,0,9,3,4,1
846,4,2,8,0,10
847,1,6,7,1,1
848,4,6,0,1,9
849,9,9,7,9,10
850,7,4,2,7,9
851,5,5,6,7,5
852,2,10,10,6,8
853,7,10,3,7,0
854,7,8,9,6,1
855,0,8,6,1,4
856,5,1,1,0,3
857,0,9,10,5,7
858,8,1,0,6,7
859,5,2,6,1,9
860,10,3,4,2,9
861,10,6,8,5,9
862,1,5,5,5,10
863,5,3,9,0,4
864,1,4,5,0,0
865,1,3,5,2,4
866,3,6,7,6,7
867,9,1,0,3,0
868,1,3,10,1,10
869,4,3,10,2,3
870,5,6,1,2,4
871,8,9,5,2,2
872,6,4,2,1,9
873,9,10,9,0,8
874,7,0,8,4,9
875,4,10,8,10,3
876,1,4,9,0,5
877,1,10,5,7,3
878,3,10,1,1,4
879,7,5,5,9,9
880,10,0,0,5,2
881,2,10,1,0,9
882,0,10,1,7,1
883,3,3,4,3,8
884,5,7,9,10,9
885,2,2,2,4,3
886,0,5,7,1,6
887,4,5,0,2,10
888,7,2,8,6,8
889,1,10,10,8,2
890,1,9,9,7,2
891,9,10,7,8,8
892,3,5,0,10,1
893,8,1,0,0,7
894,2,10,4,10,0
895,1,1,1,10,5
896,6,2,9,3,2
897,2,7,7,8,9
898,0,2,3,8,6
899,5,3,6,7,2
900,1,9,1,3,6
901,7,0,6,3,10
902,3,4,0,7,10
903,1,1,5,7,8
904,6,7,9,0,0
905,5,0,1,9,7
906,6,6,10,9,3
907,2,4,2,10,4
908,1,6,10,0,2
909,0,5,6,7,9
910,8,2,2,1,4
911,10,0,9,10,10
912,10,2,3,5,5
913,7,4,5,2,5
914,9,6,4,7,3
915,4,8,6,8,2
916,8,9,1,9,7
917,8,2,7,4,0
918,8,0,8,1,9
919,6,9,2,9,4
920,2,2,0,7,5
921,9,5,3,6,1
922,1,5,7,9,7
923,10,5,6,4,2
924,9,7,7,2,3
925,4,9,4,2,6
926,8,4,4,5,6
927,3,3,8,6,5
928,2,0,1,6,2
929,4,9,7,4,6
930,3,4,8,4,2
931,5,5,1,8,8
932,2,10,5,8,7
933,4,1,3,10,1
934,8,9,1,10,6
935,5,2,7,6,10
936,9,3,5,5,10
937,3,10,6,8,5
938,8,5,6,6,7
939,0,2,6,9,3
940,2,2,2,0,5
941,1,9,3,8,2
942,9,4,9,4,7
943,10,9,3,3,6
944,9,7,1,4,8
945,7,5,0,8,7
946,2,1,6,0,8
947,7,10,5,3,8
948,6,5,4,6,10
949,6,10,1,9,6
950,3,2,10,1,6
951,10,6,2,7,5
952,2,7,6,7,1
953,8,8,7,7,3
954,7,4,2,4,3
955,7,0,0,6,4
956,3,7,9,7,1
957,2,10,4,0,3
958,3,7,6,6,1
959,0,7,8,3,3
960,10,2,3,9,1
961,0,2,3,5,0
962,7,3,9,1,0
963,6,8,2,7,10
964,5,1,4,4,8
965,3,7,10,7,8
966,8,7,5,3,9
967,8,10,4,10,4
968,7,9,7,10,5
969,3,6,0,4,1
970,10,8,10,7,7
971,6,8,9,5,9
972,0,3,7,8,4
973,8,7,7,9,2
974,7,4,5,5,6
975,8,10,7,7,3
976,3,10,9,3,8
977,5,1,7,2,0
978,8,0,5,1,3
979,1,3,6,10,4
980,4,4,4,4,2
981,3,5,3,3,3
982,1,0,5,10,0
983,1,5,3,2,5
984,3,0,1,10,3
985,0,5,6,7,5
986,8,3,9,1,2
987,8,6,3,6,8
988,2,5,2,5,9
989,10,1,3,5,6
990,5,6,1,6,9
991,7,0,4,0,5
992,2,10,7,2,9
993,0,3,6,9,9
994,2,1,3,1,2
995,0,4,5,9,5
996,5,7,7,1,3
997,10,4,2,6,9
998,2,9,8,7,7
999,8,6,6,0,0
