0,1,2,3,4
9,7.5,1,0.0,1.0
1,8.0,3,0.6666666666666666,1.0
5,5.0,3,1.3333333333333333,1.0
4,2.0,4,2.0,1.0
10,5.0,4,1.6666666666666667,1.0
7,5.833333333333333,2,1.3333333333333335,1.0
2,6.666666666666667,4,1.0,1.0
10,7.5,3,4.0,1.8
0,8.333333333333334,4,7.0,2.6
1,9.166666666666668,3,2.0,3.4000000000000004
10,10.0,5,9.0,4.2
5,8.0,0,6.666666666666666,5.0
0,8.5,5,4.333333333333333,3.666666666666667
1,9.0,4,2.0,2.3333333333333335
6,1.0,1,6.0,1.0
8,1.0,1,3.0,2.0
10,3.0,0,2.0,3.0
3,3.3333333333333335,6,3.25,3.5
2,3.6666666666666665,9,4.5,4.0
9,4.0,4,5.75,4.5
2,3.0,6,7.0,5.0
6,7.0,8,5.0,4.0
9,6.0,4,5.25,3.0
7,8.0,1,5.5,2.0
6,10.0,3,5.75,2.5
4,10.0,5,6.0,3.0
5,10.0,2,6.25,4.0
0,7.0,10,6.5,5.0
4,7.5,3,6.75,5.0
5,8.0,10,7.0,2.5
7,4.0,5,6.666666666666667,0.0
2,1.0,9,6.333333333333333,1.75
6,5.0,3,6.0,3.5
1,0.0,0,5.666666666666667,5.25
10,0.5,3,5.333333333333334,7.0
2,1.0,1,5.0,5.0
5,3.0,4,4.666666666666667,5.0
4,5.0,10,4.333333333333334,5.0
6,5.0,0,4.0,5.0
2,4.6,0,3.5714285714285716,5.5
1,4.2,0,3.142857142857143,6.0
9,3.8,9,2.7142857142857144,5.0
0,3.4,8,2.2857142857142856,8.0
0,3.0,8,1.8571428571428572,8.0
10,3.5,4,1.4285714285714288,8.0
6,4.0,9,1.0,8.0
5,0.0,0,6.0,8.0
0,4.0,7,9.0,8.0
0,8.0,10,7.5,7.0
5,7.428571428571429,6,6.0,6.0
3,6.857142857142858,5,5.5,7.0
6,6.285714285714286,4,5.0,6.5
5,5.714285714285714,0,7.0,6.0
4,5.142857142857143,7,7.0,1.0
10,4.571428571428571,5,7.0,10.0
1,4.0,8,7.0,3.0
4,7.0,0,5.333333333333333,3.0
7,5.333333333333333,3,3.6666666666666665,5.5
5,3.6666666666666665,2,2.0,8.0
4,2.0,4,3.5,8.5
1,3.0,9,5.0,9.0
1,4.0,5,4.0,8.0
7,5.0,7,3.0,7.0
3,3.0,1,2.0,9.0
3,1.0,0,1.5,6.0
9,2.75,5,1.0,9.0
0,4.5,6,1.0,7.0
9,6.25,4,1.6666666666666665,0.0
10,8.0,1,2.333333333333333,1.3333333333333333
1,0.0,5,3.0,2.6666666666666665
0,7.0,9,3.6666666666666665,4.0
9,5.75,8,4.333333333333333,2.0
7,4.5,10,5.0,5.0
2,3.25,5,4.857142857142857,4.0
1,2.0,1,4.714285714285714,10.0
8,3.0,9,4.571428571428571,8.0
1,4.0,5,4.428571428571429,6.0
4,5.0,3,4.285714285714286,4.0
2,6.0,2,4.142857142857143,3.75
0,7.0,8,4.0,3.5
8,7.2,5,4.0,3.25
8,7.4,10,1.0,3.0
7,7.6,0,10.0,4.0
7,7.8,4,10.0,5.0
10,8.0,3,10.0,6.5
1,6.0,2,8.0,8.0
0,4.0,10,5.333333333333334,8.5
0,2.0,10,2.666666666666667,9.0
9,1.5,4,0.0,6.0
10,1.0,9,9.0,3.0
8,0.5,0,8.0,0.0
4,0.0,3,6.5,7.0
0,0.0,2,5.0,7.333333333333333
0,8.0,8,3.5,7.666666666666667
6,8.0,4,2.0,8.0
9,8.0,6,2.0,5.0
3,6.0,0,1.3333333333333335,5.0
6,9.0,1,0.6666666666666667,4.428571428571429
4,0.0,5,0.0,3.857142857142857
7,3.5,8,2.0,3.2857142857142856
10,7.0,10,4.0,2.7142857142857144
10,7.0,0,3.3333333333333335,2.1428571428571432
7,7.0,3,2.666666666666667,1.5714285714285716
1,7.0,1,2.0,1.0
6,7.0,3,1.3333333333333335,1.0
0,7.0,7,0.666666666666667,1.0
5,5.0,8,0.0,1.0
9,3.0,7,2.0,1.0
8,3.0,4,8.0,1.0
5,3.0,0,3.0,1.0
10,3.0,5,4.0,1.0
2,10.0,1,5.0,1.0
4,3.0,9,6.0,1.0
3,6.0,8,10.0,1.0
7,9.0,9,7.0,1.0
0,6.5,4,4.0,1.0
3,4.0,1,8.0,7.0
1,3.3333333333333335,6,1.0,9.0
3,2.666666666666667,10,2.5,7.333333333333333
8,2.0,5,4.0,5.666666666666666
9,6.0,3,4.0,4.0
5,10.0,1,3.0,10.0
2,9.0,6,5.333333333333334,8.2
0,8.0,9,7.666666666666667,6.4
5,7.0,8,10.0,4.6
9,6.0,8,6.0,2.8
1,10.0,9,6.0,1.0
3,5.0,3,6.0,1.0
3,7.5,3,3.0,5.5
10,10.0,1,0.0,10.0
5,8.0,5,3.0,5.0
9,0.0,10,6.0,0.0
0,1.0,9,4.0,1.5
3,2.0,3,2.5,3.0
4,9.0,1,1.0,4.5
5,10.0,1,2.0,6.0
10,10.0,1,10.0,2.0
0,10.0,3,1.0,3.5
9,3.0,6,1.0,5.0
4,2.0,9,1.0,3.0
0,2.0,6,5.0,8.0
4,2.5,2,9.0,7.2
3,3.0,5,3.0,6.4
5,1.5,1,7.0,5.6
2,0.0,1,7.0,4.8
3,2.5,1,4.5,4.0
2,5.0,2,2.0,3.25
9,4.0,10,8.0,2.5
5,3.0,4,7.0,1.75
8,2.0,8,8.0,1.0
7,3.5,5,5.0,4.0
9,5.0,9,1.0,3.75
0,6.5,2,4.0,3.5
4,8.0,5,10.0,3.25
9,8.0,5,1.0,3.0
4,8.0,5,4.5,1.0
10,6.0,8,8.0,8.0
10,4.0,2,0.0,0.0
4,8.0,1,5.0,3.3333333333333335
5,6.0,10,1.0,6.666666666666667
10,10.0,3,2.75,10.0
5,10.0,2,4.5,7.0
8,10.0,0,6.25,4.0
10,10.0,5,8.0,3.0
2,10.0,8,8.0,4.333333333333333
3,4.0,6,8.0,5.666666666666666
4,0.0,1,8.0,7.0
0,6.0,4,8.0,8.0
5,2.0,9,8.0,9.0
1,5.0,5,8.0,8.0
4,5.0,4,7.0,7.0
1,5.0,8,7.0,4.0
2,5.0,8,7.0,3.5
6,4.5,2,7.0,3.0
1,4.0,7,7.0,7.0
9,2.0,0,7.0,9.0
10,5.0,6,1.0,8.0
3,9.0,1,5.5,4.5
8,7.0,6,10.0,1.0
4,3.0,3,5.0,5.5
3,5.0,3,0.0,10.0
3,6.0,4,2.6666666666666665,0.0
3,7.0,1,5.333333333333333,9.0
10,9.0,7,8.0,4.0
1,4.5,2,9.0,4.4
6,0.0,8,7.0,4.8
6,0.0,5,5.0,5.2
10,0.0,4,3.0,5.6
0,1.0,8,3.0,6.0
3,2.0,1,3.6666666666666665,4.0
3,4.5,7,4.333333333333333,7.0
9,7.0,4,5.0,3.0
10,5.0,8,3.5,5.0
5,3.0,7,2.0,7.0
1,1.0,3,3.666666666666667,9.0
10,3.0,4,5.333333333333334,1.0
10,5.0,7,7.0,5.0
0,7.0,7,5.0,9.0
3,2.0,9,4.6,7.0
6,8.0,9,4.2,5.0
6,7.0,8,3.8,3.0
5,6.0,9,3.4,1.0
7,4.5,4,3.0,0.0
5,3.0,9,4.333333333333333,7.0
7,2.25,6,5.666666666666666,2.0
2,1.5,10,7.0,6.0
2,0.75,0,5.5,9.0
0,0.0,0,4.0,5.0
10,2.25,4,5.5,6.0
8,4.5,9,7.0,1.0
6,6.75,5,8.5,4.0
8,9.0,3,10.0,2.0
5,0.0,1,0.0,0.0
9,1.0,0,0.6,7.0
6,2.0,10,1.2,1.0
2,3.0,4,1.7999999999999998,1.3333333333333333
7,4.5,8,2.4,1.6666666666666665
8,6.0,9,3.0,2.0
2,3.0,2,5.0,3.0
2,1.5,7,3.333333333333333,4.0
2,0.0,9,1.6666666666666665,6.0
6,0.6666666666666666,2,0.0,4.0
6,1.3333333333333333,5,5.0,0.0
7,2.0,5,10.0,0.5
9,1.6666666666666667,9,2.0,1.0
2,1.3333333333333335,5,1.6666666666666667,4.0
3,1.0,7,1.3333333333333335,7.0
5,0.0,9,1.0,3.5
3,4.0,7,1.0,0.0
10,8.0,2,1.0,10.0
9,7.333333333333333,7,5.5,8.5
3,6.666666666666667,5,10.0,7.0
4,6.0,4,8.0,6.5
4,2.0,4,6.0,6.0
10,5.0,2,6.0,4.5
2,5.8,9,2.0,3.0
10,6.6,9,3.25,5.5
6,7.4,8,4.5,8.0
8,8.2,6,5.75,5.0
8,9.0,5,7.0,10.0
0,5.0,8,8.5,6.0
8,4.0,0,10.0,4.333333333333333
8,9.0,2,5.0,2.6666666666666665
6,5.0,8,5.5,1.0
1,6.0,1,6.0,5.0
8,5.0,2,5.5,8.0
0,2.0,2,5.0,7.0
3,2.0,4,2.5,6.0
0,2.0,6,0.0,5.0
6,2.0,0,7.0,4.0
3,3.75,7,9.0,4.333333333333333
7,5.5,0,8.6,4.666666666666667
3,7.25,8,8.2,5.0
0,9.0,4,7.8,7.0
0,8.0,9,7.4,4.0
5,7.0,2,7.0,1.0
2,9.0,8,3.5,10.0
5,9.0,0,0.0,9.25
4,9.5,1,4.0,8.5
7,10.0,7,8.0,7.75
2,9.5,9,6.0,7.0
2,9.0,4,4.0,5.0
7,7.0,9,2.666666666666667,3.0
1,6.0,5,1.3333333333333335,1.0
1,5.0,5,0.0,1.0
2,4.0,6,2.5,1.0
10,6.0,5,5.0,4.5
10,3.0,6,4.0,8.0
1,5.5,0,3.0,6.5
2,8.0,7,8.0,5.0
7,5.0,7,8.0,3.5
8,4.0,8,4.0,2.0
6,3.0,3,3.0,3.0
4,1.0,0,2.0,1.0
7,3.3333333333333335,4,4.0,2.333333333333333
2,5.666666666666667,9,6.0,3.6666666666666665
0,8.0,0,3.5,5.0
9,6.0,7,1.0,5.0
9,3.0,0,3.0,5.0
4,9.0,9,5.0,9.0
7,5.0,8,7.0,8.75
7,10.0,8,9.0,8.5
5,6.0,10,9.0,8.25
8,6.6,4,9.0,8.0
6,7.2,1,9.0,7.75
2,7.8,9,9.0,7.5
4,8.4,4,9.0,7.25
4,9.0,8,9.0,7.0
5,9.142857142857142,7,7.75,6.666666666666667
2,9.285714285714286,1,6.5,6.333333333333333
1,9.428571428571429,2,5.25,6.0
7,9.571428571428571,9,4.0,4.75
0,9.714285714285714,1,7.0,3.5
9,9.857142857142858,0,9.0,2.25
0,10.0,0,9.333333333333334,1.0
5,9.0,0,9.666666666666666,4.5
9,0.0,9,10.0,8.0
0,1.0,10,3.0,8.5
3,2.0,9,2.0,9.0
7,3.0,5,3.5,5.0
9,4.5,0,5.0,6.0
0,6.0,4,0.0,4.0
0,7.5,10,8.0,2.0
6,9.0,1,10.0,2.0
1,8.333333333333334,0,5.0,2.0
9,7.666666666666667,2,1.0,4.5
9,7.0,6,3.0,7.0
6,6.0,0,5.0,4.666666666666666
5,5.0,4,7.0,2.333333333333333
9,4.0,2,7.0,0.0
6,3.0,2,5.0,0.0
5,2.0,1,3.0,0.0
0,1.0,9,1.0,0.0
10,0.0,2,7.0,0.0
4,0.0,2,6.333333333333333,3.0
2,3.5,6,5.666666666666667,7.0
9,7.0,3,5.0,8.0
6,6.5,10,2.0,8.142857142857142
7,6.0,5,4.0,8.285714285714286
7,0.0,0,3.0,8.428571428571429
10,3.5,1,2.0,8.571428571428571
6,7.0,0,1.0,8.714285714285714
9,7.0,6,1.0,8.857142857142858
2,7.0,0,1.0,9.0
1,5.5,5,5.0,3.0
9,4.0,4,10.0,6.5
4,3.5,7,3.0,10.0
7,3.0,3,6.0,7.5
6,10.0,7,5.333333333333333,5.0
1,9.0,5,4.666666666666667,2.5
3,8.0,1,4.0,0.0
9,7.0,9,3.3333333333333335,5.0
7,6.0,1,2.666666666666667,10.0
0,5.0,2,2.0,0.0
3,4.0,6,7.0,0.0
2,3.0,5,3.0,0.0
0,4.0,8,10.0,3.5
1,5.0,8,5.0,7.0
6,6.0,9,3.0,6.0
8,3.5,3,1.0,5.0
1,1.0,9,3.0,0.0
8,0.0,10,8.0,1.0
4,1.0,0,4.5,2.0
5,2.0,4,1.0,3.0
7,3.0,1,6.0,4.0
2,4.0,6,6.2,5.0
1,5.0,10,6.4,6.0
6,6.0,5,6.6,10.0
2,5.0,3,6.8,8.333333333333334
6,4.0,0,7.0,6.666666666666666
2,2.0,10,2.0,5.0
7,1.3333333333333335,7,10.0,2.5
5,0.6666666666666667,8,7.0,0.0
4,0.0,10,4.0,1.0
5,3.5,9,4.0,8.0
1,7.0,2,7.0,7.5
1,5.0,4,10.0,7.0
8,3.333333333333333,4,8.5,4.666666666666666
0,1.6666666666666665,3,7.0,2.333333333333333
1,0.0,7,5.5,0.0
2,3.0,1,4.0,10.0
0,6.0,4,5.666666666666667,7.0
2,6.0,10,7.333333333333334,4.0
7,6.0,4,9.0,5.0
2,5.0,2,9.0,6.0
9,4.0,1,6.0,7.0
2,3.0,0,9.0,8.0
8,2.0,0,0.0,9.0
2,2.5,1,8.0,6.0
7,3.0,5,7.0,4.0
1,3.4,8,6.0,2.5
7,3.8,10,4.666666666666667,1.0
7,4.2,9,3.3333333333333335,0.5
8,4.6,4,2.0,0.0
3,5.0,7,3.166666666666667,2.0
9,6.0,6,4.333333333333334,4.0
1,7.0,1,5.5,7.0
2,3.5,9,6.666666666666667,10.0
10,0.0,5,7.833333333333334,9.5
4,10.0,1,9.0,9.0
6,10.0,8,9.0,8.5
5,10.0,3,9.0,8.0
7,3.0,1,9.0,6.5
4,9.0,4,9.0,5.0
8,3.0,5,9.0,6.5
10,9.0,3,3.0,8.0
10,6.0,0,5.333333333333334,10.0
0,9.0,7,7.666666666666667,4.0
0,9.0,7,10.0,0.0
7,8.0,2,5.5,2.0
9,0.0,9,1.0,4.0
8,3.5,3,9.0,6.0
2,7.0,3,6.0,8.0
10,6.0,5,2.0,10.0
1,5.0,3,5.5,10.0
1,9.0,2,9.0,10.0
8,1.0,6,5.5,10.0
5,4.0,6,2.0,10.0
2,7.0,3,4.0,5.5
0,7.0,5,2.0,1.0
5,5.666666666666667,7,4.0,3.5
10,4.333333333333334,1,3.5,6.0
2,3.0,6,3.0,6.5
5,4.5,7,5.5,7.0
1,6.0,8,8.0,6.0
10,1.0,6,7.5,5.833333333333333
6,2.0,9,7.0,5.666666666666667
3,3.0,2,2.0,5.5
10,1.0,4,1.0,5.333333333333333
2,2.75,1,0.0,5.166666666666667
2,4.5,9,1.0,5.0
4,6.25,8,1.5,4.0
0,8.0,2,2.0,5.0
1,10.0,7,7.0,5.375
8,9.0,3,7.0,5.75
3,8.0,4,4.0,6.125
1,7.0,1,4.0,6.5
2,6.0,10,4.0,6.875
6,5.0,7,4.0,7.25
5,1.0,0,4.0,7.625
1,10.0,5,4.0,8.0
0,7.0,1,2.0,6.666666666666667
2,7.75,0,0.0,5.333333333333334
2,8.5,9,1.0,4.0
3,9.25,2,2.0,2.0
4,10.0,1,3.0,1.6666666666666667
7,10.0,2,4.0,1.3333333333333335
10,10.0,7,4.0,1.0
9,9.0,2,4.0,4.5
3,8.0,2,2.0,8.0
8,7.0,3,0.0,8.5
4,7.0,8,9.0,9.0
1,5.5,3,4.0,3.0
0,4.0,0,3.0,6.5
9,4.666666666666667,0,3.0,10.0
7,5.333333333333333,1,4.0,7.0
9,6.0,2,5.0,4.0
7,2.0,9,6.0,1.0
3,9.0,10,7.0,1.0
2,9.0,0,8.0,3.0
2,9.0,6,8.0,3.0
6,9.0,1,8.0,3.0
1,9.0,3,1.0,3.0
1,9.0,2,2.2857142857142856,3.0
1,6.5,1,3.5714285714285716,3.0
2,4.0,9,4.857142857142858,3.0
8,3.3333333333333335,1,6.142857142857143,4.333333333333333
6,2.666666666666667,9,7.428571428571429,5.666666666666666
2,2.0,2,8.714285714285715,7.0
3,5.0,4,10.0,6.0
10,4.333333333333333,6,2.0,5.0
2,3.666666666666667,4,3.5,8.0
7,3.0,4,5.0,4.0
1,4.0,9,7.0,3.25
9,5.0,0,6.0,2.5
4,5.0,9,8.0,1.75
8,3.5,9,4.0,1.0
7,2.0,9,0.0,2.0
8,3.0,10,10.0,8.0
1,4.0,8,3.0,1.0
7,5.0,0,3.0,8.0
8,5.5,6,2.0,6.5
8,6.0,0,9.0,5.0
10,9.0,1,6.5,3.5
9,5.0,4,4.0,2.0
2,4.333333333333333,6,2.0,5.0
5,3.666666666666667,10,3.0,8.0
2,3.0,10,4.0,9.0
10,2.3333333333333335,9,2.5,8.4
10,1.666666666666667,9,1.0,7.8
8,1.0,10,3.3333333333333335,7.2
8,0.0,7,5.666666666666667,6.6
3,6.0,10,8.0,6.0
5,4.666666666666667,5,8.0,6.75
10,3.3333333333333335,2,8.0,7.5
7,2.0,1,5.666666666666666,8.25
5,4.0,4,3.333333333333333,9.0
1,4.5,7,1.0,7.5
4,5.0,4,5.0,6.0
3,4.0,2,5.0,4.666666666666667
10,10.0,2,8.0,3.3333333333333335
5,8.333333333333334,7,7.666666666666667,2.0
8,6.666666666666666,4,7.333333333333333,10.0
3,5.0,4,7.0,4.0
6,9.0,2,1.0,7.0
0,4.0,10,1.5,4.0
8,5.5,9,2.0,1.0
7,7.0,10,0.0,5.0
9,6.0,9,2.0,6.5
1,5.166666666666667,3,3.166666666666667,8.0
8,4.333333333333333,2,4.333333333333334,7.5
1,3.5,9,5.5,7.0
4,2.6666666666666665,4,6.666666666666667,6.5
0,1.833333333333333,8,7.833333333333334,6.0
2,1.0,6,9.0,5.142857142857143
9,3.0,1,7.5,4.285714285714286
2,5.0,7,6.0,3.428571428571429
2,5.0,10,10.0,2.5714285714285716
6,1.0,4,9.75,1.7142857142857144
3,4.0,2,9.5,0.8571428571428577
5,7.0,2,9.25,0.0
0,4.0,8,9.0,0.0
8,6.0,1,8.0,0.5
9,8.0,0,7.333333333333333,1.0
3,7.4,8,6.666666666666667,6.0
8,6.8,2,6.0,4.666666666666667
5,6.2,3,6.666666666666667,3.3333333333333335
2,5.6,8,7.333333333333333,2.0
8,5.0,10,8.0,6.0
5,3.0,1,10.0,4.0
7,1.0,8,9.6,5.0
3,1.5,3,9.2,0.0
4,2.0,8,8.8,5.0
0,2.6666666666666665,10,8.4,10.0
10,3.333333333333333,7,8.0,9.0
3,4.0,0,4.0,9.0
0,4.0,0,0.0,4.0
1,0.0,1,8.0,4.5
3,4.5,1,9.0,5.0
8,9.0,8,9.0,6.5
4,9.0,3,9.0,8.0
1,8.0,6,9.0,7.5
8,6.0,7,9.0,7.0
9,4.0,2,2.0,5.25
6,6.5,1,2.6666666666666665,3.5
4,9.0,5,3.333333333333333,1.75
4,8.666666666666666,7,4.0,0.0
0,8.333333333333334,2,4.666666666666666,1.0
8,8.0,2,5.333333333333333,2.666666666666667
7,8.0,5,6.0,4.333333333333334
10,8.5,9,10.0,6.0
2,9.0,0,8.0,6.0
6,7.0,7,6.0,1.0
0,5.0,7,4.0,3.0
3,10.0,9,4.5,2.5
4,2.0,10,5.0,2.0
5,2.0,3,9.0,0.0
9,7.0,4,2.0,0.5
2,3.5,3,10.0,1.0
7,0.0,8,8.8,5.5
3,6.0,5,7.6,10.0
9,5.0,3,6.4,8.0
0,4.333333333333333,2,5.2,9.0
7,3.666666666666667,8,4.0,3.0
0,3.0,8,3.5,1.0
6,3.0,4,3.0,10.0
3,3.0,2,4.0,9.0
9,3.0,9,5.0,7.333333333333333
1,3.0,7,6.0,5.666666666666666
4,2.6666666666666665,5,3.5,4.0
5,2.3333333333333335,4,1.0,5.0
6,2.0,4,8.0,6.0
6,0.0,10,10.0,4.0
5,10.0,7,5.5,2.0
5,5.0,4,1.0,4.0
3,0.0,2,4.0,4.5
4,7.0,6,3.0,5.0
4,8.0,0,2.0,7.5
10,5.0,4,1.0,10.0
4,5.0,7,9.0,10.0
3,5.0,1,8.5,10.0
6,5.0,10,8.0,10.0
6,5.0,4,9.0,10.0
6,4.0,4,10.0,10.0
8,3.5,10,4.0,10.0
5,3.0,3,2.0,10.0
4,8.0,10,3.75,10.0
10,2.0,10,5.5,6.666666666666666
1,0.0,2,7.25,3.333333333333333
6,0.0,9,9.0,0.0
6,3.0,2,4.5,0.0
10,6.0,8,0.0,1.5
8,8.0,9,2.3333333333333335,3.0
1,8.666666666666666,3,4.666666666666667,4.5
10,9.333333333333334,6,7.0,6.0
4,10.0,4,7.0,7.0
6,8.5,7,6.666666666666667,7.333333333333333
0,7.0,4,6.333333333333333,7.666666666666667
5,10.0,8,6.0,8.0
8,2.0,8,3.0,8.333333333333334
7,2.3333333333333335,9,4.0,8.666666666666666
1,2.6666666666666665,0,5.0,9.0
3,3.0,9,6.0,5.0
1,9.0,3,7.0,1.0
7,4.0,4,0.0,2.333333333333333
5,5.0,8,0.25,3.6666666666666665
3,6.0,3,0.5,5.0
2,6.0,4,0.75,5.375
8,3.5,0,1.0,5.75
2,1.0,5,4.5,6.125
6,7.0,8,8.0,6.5
10,5.666666666666667,7,8.0,6.875
6,4.333333333333334,7,2.0,7.25
5,3.0,1,6.0,7.625
3,0.0,1,7.0,8.0
3,1.4,5,0.0,1.0
5,2.8,4,6.0,1.0
1,4.199999999999999,9,5.666666666666667,1.1666666666666667
3,5.6,0,5.333333333333333,1.3333333333333333
7,7.0,9,5.0,1.5
10,3.0,7,4.5,1.6666666666666665
10,0.0,4,4.0,1.8333333333333333
2,0.5714285714285714,9,5.0,2.0
4,1.1428571428571428,10,9.0,2.5
5,1.7142857142857142,8,4.0,3.0
9,2.2857142857142856,9,4.5,3.0
9,2.8571428571428568,3,5.0,7.0
6,3.4285714285714284,3,6.0,7.0
0,4.0,5,6.333333333333333,7.0
3,7.0,10,6.666666666666667,6.0
7,5.5,1,7.0,0.0
9,4.0,10,6.8,6.0
2,5.666666666666667,6,6.6,10.0
8,7.333333333333334,3,6.4,9.0
4,9.0,9,6.2,8.0
2,10.0,5,6.0,9.0
10,8.25,1,8.0,0.0
4,6.5,1,10.0,1.5
6,4.75,0,10.0,3.0
9,3.0,7,7.0,6.0
1,0.0,3,8.0,7.0
4,1.5,2,2.0,4.0
4,3.0,9,5.5,0.0
4,4.0,6,9.0,2.0
9,5.0,5,6.0,2.3333333333333335
0,10.0,9,9.0,2.6666666666666665
9,8.0,7,10.0,3.0
6,6.0,5,10.0,1.0
7,6.0,10,10.0,1.0
3,6.0,4,1.0,1.0
8,6.0,6,1.0,1.0
3,8.0,9,1.0,1.0
7,9.0,10,1.0,3.0
1,9.0,6,2.333333333333333,5.0
3,9.0,0,3.6666666666666665,7.0
8,6.0,8,5.0,4.0
5,3.0,3,6.333333333333333,6.5
1,0.0,5,7.666666666666666,9.0
10,0.0,0,9.0,6.333333333333334
10,3.0,0,5.5,3.666666666666667
10,6.0,10,2.0,1.0
5,3.5,7,9.0,6.0
3,1.0,6,8.625,1.0
1,3.0,7,8.25,2.0
7,5.0,10,7.875,3.0
10,7.0,8,7.5,4.0
5,7.0,6,7.125,5.0
6,0.0,4,6.75,6.0
10,0.0,10,6.375,7.0
0,0.0,0,6.0,5.0
2,0.0,6,5.0,3.0
7,1.0,2,4.0,3.0
6,0.0,9,3.0,7.0
9,0.0,3,1.5,3.0
1,0.0,2,0.0,8.0
0,0.0,10,1.0,9.0
1,0.0,10,2.0,6.333333333333334
7,3.0,3,3.0,3.666666666666667
1,6.0,1,2.0,1.0
2,4.75,7,1.0,5.0
10,3.5,7,0.0,5.666666666666667
1,2.25,1,8.0,6.333333333333333
7,1.0,9,6.666666666666667,7.0
4,4.5,9,5.333333333333334,10.0
4,8.0,2,4.0,6.5
2,6.666666666666667,7,5.25,3.0
4,5.333333333333334,7,6.5,4.0
2,4.0,9,7.75,5.0
7,9.0,7,9.0,6.0
7,1.0,3,7.75,4.0
9,3.0,4,6.5,2.0
6,5.0,8,5.25,7.0
0,5.0,3,4.0,0.0
7,7.0,1,3.5,5.0
7,6.0,10,3.0,10.0
4,5.0,9,0.0,8.666666666666666
4,4.0,1,1.0,7.333333333333334
2,3.0,1,0.0,6.0
1,7.0,7,10.0,5.25
7,5.0,2,3.0,4.5
8,6.333333333333333,6,7.0,3.75
3,7.666666666666666,9,2.0,3.0
7,9.0,10,2.2,5.0
2,7.4,3,2.4,7.0
10,5.8,7,2.6,9.0
4,4.199999999999999,3,2.8,10.0
8,2.5999999999999996,2,3.0,5.0
5,1.0,3,3.2,0.0
5,2.0,1,3.4000000000000004,5.0
5,5.5,2,3.6,8.0
10,9.0,4,3.8,1.0
8,2.0,4,4.0,2.0
2,6.0,3,6.5,7.0
0,7.0,5,9.0,6.666666666666667
0,8.0,0,2.0,6.333333333333333
5,2.0,0,2.2857142857142856,6.0
1,5.0,3,2.571428571428571,7.0
0,8.0,7,2.857142857142857,3.0
10,5.5,6,3.142857142857143,9.0
1,3.0,6,3.4285714285714284,1.0
7,9.0,7,3.7142857142857144,5.0
1,4.0,6,4.0,8.0
0,4.0,4,3.0,7.333333333333333
5,4.0,0,2.0,6.666666666666667
2,4.0,1,5.5,6.0
4,4.0,7,9.0,6.0
2,4.0,3,2.0,3.5
