,0,1,2,3,4,5,6,7,8,9,10,11,12
65,,,8,7,2,9,8,3,7,0,6,6,0.0
66,2.0,6.0,6,4,3,6,7,2,8,9,2,4,
67,,,2,6,3,8,7,3,6,4,1,8,
68,,8.0,9,2,1,10,10,3,6,9,0,0,
69,7.0,9.0,0,8,7,4,1,6,7,2,9,8,3.0
70,,,8,10,8,9,4,0,6,10,5,9,2.0
71,9.0,,2,5,10,5,4,9,5,9,2,3,1.0
72,5.0,,4,9,5,0,1,10,7,7,7,4,
73,,,7,10,0,10,10,1,2,8,10,8,
74,1.0,7.0,9,1,9,7,10,9,9,0,10,4,5.0
75,,,10,6,2,8,5,6,3,6,6,6,
76,,,1,3,10,9,2,5,1,8,1,0,10.0
77,,5.0,7,7,3,1,6,4,8,8,3,3,
78,,4.0,6,10,1,9,5,10,8,9,10,8,8.0
79,9.0,7.0,5,5,0,6,1,3,8,0,1,7,
80,9.0,1.0,8,3,5,6,8,10,9,8,9,8,6.0
81,,,2,5,7,8,3,8,6,5,10,5,3.0
82,,,8,4,6,4,6,0,4,7,10,0,
83,3.0,,2,1,10,7,8,7,6,0,8,6,
84,5.0,3.0,9,1,6,4,1,8,2,10,10,3,1.0
85,9.0,,9,3,7,1,9,5,1,0,2,8,
86,,,6,2,4,6,2,7,8,1,10,6,2.0
87,0.0,,5,3,6,10,1,9,6,6,1,7,
88,,,5,5,1,1,8,8,3,4,2,2,
89,,7.0,10,3,10,5,6,2,5,0,4,1,
90,,10.0,4,0,9,8,10,7,0,7,7,10,6.0
91,9.0,1.0,6,7,7,1,8,4,4,6,1,8,8.0
92,,7.0,1,6,7,8,5,5,2,10,8,2,
93,0.0,8.0,4,10,4,2,7,9,4,8,2,6,1.0
94,5.0,2.0,0,0,9,9,10,10,2,9,10,8,
95,,9.0,10,6,9,1,9,0,6,0,5,1,
96,,,0,10,6,6,5,9,6,4,5,2,5.0
97,7.0,10.0,8,0,1,0,2,0,9,4,5,8,
98,0.0,0.0,6,4,1,8,7,2,3,0,0,1,
99,1.0,,0,7,3,7,6,3,5,3,8,8,5.0
100,1.0,4.0,4,10,6,1,7,3,5,8,9,4,
101,4.0,,3,8,0,4,5,4,1,2,4,2,
102,8.0,2.0,0,0,9,4,8,6,1,6,9,2,
103,,2.0,7,8,4,9,7,4,10,9,2,10,7.0
104,10.0,,3,7,5,7,6,2,4,3,6,7,10.0
105,,4.0,9,1,5,9,8,1,3,3,10,10,9.0
106,,,0,6,1,0,10,1,10,5,6,6,
107,,1.0,9,6,3,3,5,7,0,0,5,4,4.0
108,5.0,,2,4,7,2,9,2,4,9,7,3,
109,,,4,4,6,7,2,5,4,3,0,6,7.0
110,,1.0,7,3,7,4,8,8,6,4,5,9,
111,,,8,1,0,0,7,0,0,4,9,1,4.0
112,,,9,1,4,4,1,9,5,2,8,5,
113,,2.0,1,10,5,0,8,6,2,7,8,3,
114,1.0,,4,8,1,8,9,0,4,5,3,5,5.0
115,1.0,2.0,7,6,10,8,1,1,7,4,5,10,5.0
116,,,9,10,5,3,6,6,8,6,3,5,10.0
117,2.0,1.0,1,6,2,2,5,0,6,6,5,0,
118,,2.0,6,1,2,4,2,1,1,2,8,1,3.0
119,,10.0,10,4,10,5,10,3,10,3,7,1,3.0
120,6.0,0.0,1,9,10,8,0,10,6,5,7,1,10.0
121,,,9,4,1,9,4,1,4,7,2,7,3.0
122,,6.0,3,0,0,0,4,6,7,0,6,7,
123,,5.0,1,3,5,5,6,0,1,4,6,5,7.0
124,,1.0,1,4,2,6,7,7,9,0,0,4,7.0
125,,6.0,4,8,0,5,1,9,7,10,2,0,
126,8.0,,3,2,2,6,6,4,5,7,0,0,
127,4.0,9.0,1,5,4,5,7,5,5,4,4,0,
128,5.0,2.0,3,2,4,7,3,8,5,2,8,7,9.0
129,5.0,8.0,9,5,8,7,7,4,0,9,1,1,
130,3.0,5.0,6,4,6,4,5,1,10,6,6,8,1.0
131,,,8,1,7,4,10,2,0,10,2,0,6.0
132,6.0,,0,4,10,9,7,7,0,5,10,5,7.0
133,,6.0,9,9,8,0,4,8,0,10,6,6,0.0
134,9.0,1.0,0,9,3,4,4,3,0,6,8,8,
135,,0.0,3,5,1,9,10,2,4,6,10,5,2.0
136,4.0,8.0,7,0,1,8,2,2,9,1,3,6,
137,5.0,10.0,8,2,8,3,3,2,0,7,4,6,7.0
138,1.0,3.0,3,7,7,2,1,0,8,9,9,0,
139,10.0,,10,2,9,2,7,3,4,6,8,2,1.0
140,,,7,4,5,10,8,7,10,2,1,9,
141,,2.0,9,10,5,8,2,10,2,10,0,1,3.0
142,,0.0,6,0,8,6,5,3,7,7,8,5,
143,,7.0,2,0,10,9,8,4,4,6,5,4,
144,,,7,0,3,7,5,5,4,5,1,5,2.0
145,7.0,,2,8,9,3,1,1,7,9,1,4,7.0
146,,,10,3,1,0,0,4,10,9,5,10,
147,,8.0,6,6,5,5,2,7,4,3,9,8,
148,3.0,,2,4,9,5,1,8,2,7,3,9,2.0
149,6.0,0.0,8,8,0,7,0,5,0,5,10,6,1.0
150,,,5,0,1,2,1,8,7,3,10,1,0.0
151,6.0,,4,9,5,4,7,5,9,6,3,8,
152,,,2,0,8,8,0,5,3,3,8,4,
153,,3.0,10,9,4,7,6,0,10,5,4,10,4.0
154,0.0,4.0,1,2,7,3,10,6,3,1,4,0,5.0
155,10.0,,9,3,0,0,2,0,3,9,8,6,4.0
156,,,5,8,4,8,6,0,2,5,5,1,7.0
157,,,7,3,0,7,2,0,4,3,9,10,9.0
158,,,2,0,9,9,10,10,7,4,10,8,8.0
159,,5.0,10,6,8,6,2,3,0,1,7,9,
160,4.0,3.0,3,6,5,6,5,5,7,10,9,1,
161,6.0,,7,8,8,1,6,8,2,5,2,9,8.0
162,,7.0,9,7,6,0,9,1,3,3,4,7,9.0
163,5.0,,7,7,9,0,8,6,2,4,3,0,1.0
164,,,2,10,10,10,4,1,3,9,0,0,
165,,1.0,2,7,9,5,8,5,1,8,6,1,9.0
166,1.0,1.0,3,10,0,1,9,5,4,3,1,3,9.0
167,,,7,7,7,4,1,1,2,8,9,10,
168,2.0,7.0,3,4,9,9,3,5,7,6,1,5,7.0
169,4.0,,4,4,0,5,8,5,4,4,6,0,8.0
170,,,0,9,8,5,0,6,6,0,7,1,5.0
171,,0.0,7,3,8,2,7,7,3,7,4,9,
172,,4.0,3,0,4,2,3,10,6,4,2,5,0.0
173,4.0,,6,10,10,6,10,0,8,6,3,10,8.0
174,,,2,3,1,5,7,3,3,0,3,7,3.0
175,3.0,2.0,3,8,6,0,3,6,9,2,5,0,10.0
176,,0.0,0,7,10,10,0,6,4,3,3,7,
177,0.0,,3,8,2,5,1,4,3,0,4,5,7.0
178,,,3,7,10,0,6,5,9,1,1,3,
179,,1.0,5,6,0,6,0,4,4,8,0,6,
180,,,5,9,1,1,0,7,10,9,3,10,
181,3.0,0.0,1,3,0,1,0,5,0,6,7,0,
182,,5.0,5,1,4,9,3,0,10,7,0,4,
183,1.0,4.0,5,3,10,1,6,2,3,8,10,10,
184,3.0,,0,5,3,9,6,8,8,5,0,2,
185,6.0,0.0,10,7,4,5,6,5,3,9,8,3,10.0
186,,8.0,10,5,6,2,4,3,5,2,10,6,3.0
187,,0.0,2,6,1,1,4,4,8,9,6,5,
188,,,2,1,7,1,2,8,3,10,5,3,4.0
189,8.0,9.0,0,8,0,7,6,0,8,3,1,9,
190,10.0,5.0,2,0,1,1,0,3,5,5,4,5,10.0
191,,,6,1,1,9,4,4,8,3,5,2,5.0
192,,,10,5,8,9,4,7,1,3,10,3,7.0
193,1.0,0.0,9,1,0,1,3,4,2,3,10,6,7.0
194,5.0,2.0,3,2,1,1,6,4,6,9,3,8,
195,3.0,1.0,10,2,3,2,8,9,3,5,6,3,6.0
196,,,0,4,5,10,4,0,5,4,10,7,10.0
197,,9.0,0,8,9,5,1,4,0,7,2,7,
198,2.0,,6,9,10,0,7,8,8,9,6,5,0.0
199,1.0,,7,0,4,7,9,1,2,4,0,5,
200,5.0,,4,8,8,0,8,1,2,2,6,5,4.0
201,2.0,3.0,6,10,1,2,1,3,1,5,8,2,
202,,4.0,3,9,6,3,6,6,2,4,7,3,
203,6.0,8.0,7,3,1,7,7,8,4,2,7,8,3.0
204,2.0,6.0,3,4,0,1,10,10,0,7,2,8,9.0
205,1.0,,0,7,5,4,8,0,3,4,9,5,7.0
206,9.0,,0,7,3,6,4,6,2,3,6,5,
207,,5.0,7,6,8,10,7,0,9,7,10,9,
208,,,5,5,0,5,0,7,9,9,6,5,10.0
209,5.0,,10,5,6,6,0,4,2,10,3,0,10.0
210,1.0,7.0,0,2,9,2,10,10,4,0,2,8,
211,,1.0,1,10,4,2,10,3,6,5,0,4,
212,6.0,,10,4,2,2,4,2,0,10,3,10,6.0
213,,4.0,8,2,2,7,7,10,2,5,3,10,8.0
214,,8.0,4,2,6,8,1,5,3,5,8,1,7.0
215,,9.0,7,0,2,5,1,2,10,1,9,7,
216,6.0,,4,8,3,2,0,3,8,8,4,1,3.0
217,10.0,,8,7,10,3,0,7,7,0,6,5,
218,,10.0,8,10,1,4,4,2,9,9,9,3,0.0
219,,10.0,3,0,8,5,9,2,4,1,3,5,1.0
220,,,6,8,5,9,5,4,8,7,8,8,
221,,3.0,10,1,6,9,5,9,9,7,2,2,
222,3.0,7.0,0,8,0,2,9,4,8,4,3,9,5.0
223,7.0,5.0,6,1,3,8,7,8,6,7,10,3,2.0
224,5.0,4.0,4,7,0,8,5,0,8,0,8,0,
225,,8.0,1,10,4,6,10,10,3,7,8,5,
226,3.0,,7,8,1,0,8,8,6,3,9,5,
227,2.0,,10,2,5,7,2,10,7,1,9,3,9.0
228,,10.0,7,5,10,4,6,9,6,3,0,4,
229,,3.0,9,4,3,4,0,1,8,1,8,7,6.0
230,,4.0,4,4,4,6,2,10,2,8,2,8,8.0
231,,,3,7,0,1,8,10,2,4,1,2,4.0
232,,,5,8,5,9,8,2,9,5,2,0,0.0
233,6.0,9.0,8,8,9,6,3,5,6,2,2,7,
234,1.0,0.0,5,5,8,2,10,0,2,0,0,10,
235,,8.0,1,9,2,10,1,8,5,5,10,10,10.0
236,,,4,8,10,4,8,5,6,7,3,0,
237,7.0,,1,4,2,5,4,10,3,10,6,5,5.0
238,1.0,9.0,9,3,7,7,9,10,3,4,0,0,3.0
239,,,1,4,7,7,8,0,7,5,2,7,6.0
240,10.0,,6,6,8,9,8,7,2,4,7,4,10.0
241,10.0,,4,2,8,1,5,7,1,7,2,2,8.0
242,,1.0,5,3,9,9,1,2,0,5,0,4,5.0
243,,8.0,2,2,5,4,5,10,9,1,1,8,3.0
244,4.0,,0,3,3,9,6,2,3,6,7,9,
245,7.0,,6,5,3,5,2,8,0,9,1,8,8.0
246,2.0,,9,2,2,0,10,3,1,3,5,3,5.0
247,,,6,10,1,0,9,10,6,4,1,6,2.0
248,4.0,5.0,8,7,3,4,10,8,1,8,8,5,0.0
249,4.0,,9,10,7,4,1,0,2,3,2,5,
250,1.0,1.0,10,10,8,8,8,2,2,3,7,0,
251,,,3,4,9,6,2,1,1,8,7,3,
252,10.0,,10,2,5,3,10,8,1,8,3,9,0.0
253,6.0,10.0,1,3,10,5,6,5,6,4,4,2,9.0
254,,,4,1,1,0,7,6,3,6,3,0,6.0
255,3.0,,10,8,2,0,4,6,2,10,7,0,
256,,,7,0,10,2,6,0,8,7,1,6,
257,,8.0,7,8,5,7,9,0,5,5,10,6,
258,,3.0,1,0,1,7,10,10,10,2,2,5,
259,8.0,8.0,1,7,10,7,7,3,10,1,6,4,
260,,2.0,6,7,6,3,8,2,0,10,2,2,
261,,1.0,0,3,1,6,10,2,7,3,10,9,6.0
262,8.0,,5,3,5,1,3,8,2,1,8,6,8.0
263,,10.0,10,3,7,10,6,5,9,3,10,1,
264,8.0,,3,4,10,9,10,1,5,5,4,0,
265,3.0,0.0,8,0,5,3,1,3,1,3,6,9,6.0
266,5.0,5.0,0,10,6,4,2,10,0,2,10,3,
267,,,0,8,2,0,4,4,7,9,6,2,7.0
268,,10.0,5,4,7,0,10,2,9,5,9,5,0.0
269,2.0,7.0,2,4,5,1,9,8,2,0,2,9,0.0
270,,,1,7,4,7,0,10,5,1,1,3,2.0
271,,1.0,0,9,8,7,0,2,0,5,7,10,6.0
272,8.0,,6,0,10,8,1,5,6,6,5,4,10.0
273,,,4,9,8,9,3,7,7,1,5,8,
274,,5.0,6,6,9,7,3,10,9,5,8,3,
275,1.0,7.0,10,5,9,8,2,0,7,10,1,5,2.0
276,,9.0,8,0,4,7,10,6,4,8,5,8,
277,2.0,4.0,8,2,0,0,10,1,9,6,0,5,
278,,,9,8,1,6,6,10,6,8,4,5,
279,3.0,,3,9,10,8,0,2,0,4,7,8,
280,2.0,,10,8,10,3,8,0,0,2,4,3,
281,10.0,,10,6,4,2,7,3,9,0,8,10,5.0
282,,,4,6,0,7,9,3,0,9,6,3,1.0
283,10.0,,4,0,0,4,7,3,2,8,5,0,0.0
284,0.0,,9,8,1,9,10,9,6,5,7,2,7.0
285,4.0,,4,10,3,9,8,2,0,7,7,7,
286,3.0,,8,5,4,10,1,6,6,1,0,4,
287,1.0,,3,3,1,10,5,0,0,1,4,10,4.0
288,,,9,2,7,6,8,2,0,10,3,8,7.0
289,3.0,,7,8,3,4,0,4,0,5,1,6,
290,,,6,9,9,9,6,3,8,6,3,7,5.0
291,,,9,2,8,3,10,0,5,1,7,9,
292,4.0,,7,1,7,2,8,6,3,2,1,3,
293,,,6,5,4,0,10,6,2,3,9,1,
294,,0.0,9,4,0,3,8,1,0,1,8,6,1.0
295,,,5,9,7,0,6,3,5,10,5,4,0.0
296,,,9,1,6,10,8,9,10,3,1,9,
297,6.0,9.0,7,6,8,4,10,7,6,10,4,1,10.0
298,3.0,0.0,2,7,3,7,10,5,2,9,10,9,
299,10.0,,5,10,2,0,0,9,5,2,4,2,9.0
300,1.0,,8,7,5,7,3,10,7,0,6,9,
301,9.0,7.0,0,1,0,2,8,7,10,7,7,2,5.0
302,2.0,,8,1,7,1,7,8,5,3,9,9,10.0
303,,2.0,3,5,10,10,6,7,1,3,5,8,
304,,,5,2,10,2,10,9,9,9,10,10,
305,7.0,4.0,5,6,4,9,6,6,6,3,8,8,1.0
306,0.0,5.0,7,4,5,10,2,8,2,5,5,4,6.0
307,9.0,,9,10,8,10,4,2,1,1,4,3,
308,0.0,10.0,2,5,7,1,9,6,8,9,9,7,1.0
309,4.0,,2,2,2,5,8,8,9,6,2,10,
310,2.0,4.0,2,8,5,1,4,10,2,5,0,6,
311,7.0,6.0,3,2,3,5,1,4,3,3,5,10,
312,1.0,8.0,4,7,4,2,1,7,1,8,6,6,4.0
313,,,10,8,1,1,1,8,7,8,9,2,9.0
314,0.0,,4,10,7,6,3,1,2,10,3,10,
315,10.0,3.0,8,3,6,1,7,8,3,8,3,2,4.0
316,,10.0,4,1,4,1,5,10,0,3,7,0,
317,,,4,7,0,8,8,2,8,6,2,4,
318,4.0,0.0,6,5,4,2,10,8,4,5,0,5,
319,,,7,2,5,9,1,7,4,7,5,2,
320,1.0,4.0,10,7,6,9,3,7,9,7,0,7,1.0
321,3.0,0.0,8,9,2,7,3,0,9,4,1,9,
322,,9.0,2,1,2,1,2,10,10,5,6,0,
323,7.0,8.0,2,7,4,6,1,6,10,0,2,2,7.0
324,7.0,,10,5,6,9,4,1,7,10,3,6,
325,,,0,6,3,5,6,10,8,4,2,4,
326,,10.0,9,2,3,0,2,3,8,4,8,4,
327,2.0,4.0,2,6,5,0,9,1,3,3,6,5,
328,,10.0,9,8,2,5,2,5,3,10,1,3,3.0
329,5.0,,10,6,7,10,1,6,6,8,2,5,
330,,,10,10,4,8,10,7,8,4,6,5,2.0
331,,1.0,9,9,3,6,2,0,9,8,1,10,6.0
332,6.0,2.0,2,8,8,9,2,2,5,9,1,9,10.0
333,1.0,,3,2,7,2,8,6,3,6,0,7,
334,,,9,5,2,10,4,4,8,10,8,0,
335,8.0,,8,5,9,8,9,1,10,1,1,7,
336,0.0,6.0,7,0,1,3,6,5,10,10,2,10,
337,2.0,8.0,2,0,10,9,10,10,4,4,5,3,1.0
338,4.0,10.0,3,1,10,3,6,10,0,7,0,4,3.0
339,3.0,6.0,1,4,9,1,8,5,5,1,0,10,7.0
340,,1.0,5,10,10,8,0,8,7,1,9,1,
341,,,5,8,8,0,1,9,2,1,2,8,
342,8.0,10.0,7,3,3,0,10,4,3,7,4,5,4.0
343,2.0,,2,9,1,2,0,3,2,1,9,2,1.0
344,,,1,7,0,1,7,0,6,1,4,6,
345,5.0,,1,10,4,9,0,9,8,3,1,5,10.0
346,,4.0,1,1,9,2,3,8,6,3,4,8,
347,,,1,5,5,2,4,10,1,4,2,3,
348,,,10,8,7,7,5,4,5,10,6,5,
349,9.0,,5,10,5,7,9,7,9,10,5,6,4.0
350,,1.0,5,1,3,5,4,7,0,9,5,7,
351,,,7,3,0,7,7,8,9,9,7,0,9.0
352,0.0,,3,6,3,8,7,6,9,1,1,5,
353,0.0,1.0,6,7,9,1,1,9,6,10,1,8,0.0
354,8.0,7.0,10,10,6,2,6,8,10,1,1,2,
355,6.0,,10,0,6,3,3,10,0,6,4,5,6.0
356,,,0,3,3,8,2,3,10,1,1,10,
357,6.0,,2,7,8,1,5,8,9,10,0,1,3.0
358,,7.0,5,0,0,6,8,10,4,5,4,1,10.0
359,,,3,8,5,8,4,9,4,4,10,0,8.0
360,10.0,,10,5,0,3,10,9,5,2,6,8,
361,,,6,3,6,0,5,8,3,8,7,5,
362,,2.0,3,0,3,4,1,7,9,3,6,4,8.0
363,8.0,5.0,2,1,10,4,0,2,3,5,2,8,
364,,,0,4,0,9,4,1,6,0,6,5,10.0
365,0.0,7.0,1,4,10,2,2,1,0,4,9,9,8.0
366,10.0,,9,8,8,1,5,7,6,3,1,10,
367,,,4,3,2,9,9,5,4,8,1,6,
368,,,5,1,3,5,3,9,1,10,8,0,
369,4.0,2.0,3,0,8,9,2,8,10,0,1,4,8.0
370,8.0,4.0,3,4,2,6,0,3,0,1,6,0,
371,,0.0,7,3,6,2,7,5,5,7,6,1,
372,,,6,4,5,1,1,8,3,8,3,10,1.0
373,6.0,,6,4,2,10,10,8,6,10,3,1,7.0
374,5.0,,2,5,0,8,9,10,6,8,2,6,
375,,,6,9,1,5,0,7,3,1,2,7,
376,,,9,6,10,1,7,10,5,3,7,2,
377,4.0,0.0,8,7,7,10,2,0,8,8,8,7,
378,9.0,1.0,8,5,9,4,2,4,1,10,1,7,4.0
379,,,4,5,0,9,6,0,9,10,5,4,1.0
380,,,3,9,7,7,6,5,2,10,4,8,9.0
381,7.0,,7,10,1,7,1,4,1,3,9,9,0.0
382,,,7,7,10,9,6,1,3,1,3,5,
383,,,10,5,10,1,3,0,2,10,9,4,
384,,,5,4,1,6,10,2,6,4,5,3,
385,,4.0,0,6,8,6,10,9,6,9,5,6,
386,7.0,,5,9,6,1,8,2,9,3,9,3,5.0
387,,9.0,6,3,2,0,10,6,5,1,3,1,2.0
388,,5.0,10,7,2,3,8,1,10,5,3,10,
389,,,4,7,6,5,10,6,8,8,0,5,
390,,,2,9,5,0,4,2,4,7,4,0,
391,1.0,10.0,5,10,10,2,2,4,7,8,9,9,1.0
392,10.0,,10,7,5,0,3,4,2,10,5,0,
393,,,2,7,5,5,6,10,1,6,8,1,
394,2.0,4.0,3,3,10,10,9,9,3,5,4,5,3.0
395,2.0,,10,6,6,2,9,8,10,5,4,9,
396,9.0,,4,5,2,7,6,10,7,6,9,1,
397,5.0,,2,2,4,10,1,8,1,1,7,1,0.0
398,,7.0,3,10,6,6,4,10,0,7,0,6,
399,,9.0,7,0,9,8,4,2,3,7,2,2,
400,6.0,6.0,2,9,7,9,6,7,1,1,9,10,
401,4.0,1.0,4,3,4,10,5,7,3,9,6,2,7.0
402,1.0,,4,2,2,4,3,4,5,5,5,2,10.0
403,9.0,2.0,8,3,2,10,10,9,8,2,10,2,
404,6.0,,5,3,1,0,5,7,3,9,4,5,
405,,,4,8,9,8,5,2,10,2,9,9,3.0
406,1.0,8.0,0,3,0,10,7,1,1,1,4,5,6.0
407,,,1,1,3,3,10,6,0,4,6,9,
408,6.0,0.0,8,0,8,6,1,1,7,1,8,1,
409,,,0,6,1,7,4,1,0,6,3,9,
410,0.0,5.0,1,4,7,9,2,0,0,3,2,5,1.0
411,,,8,3,8,7,10,6,6,0,2,5,
412,,,7,5,5,4,8,3,9,10,2,1,
413,,,8,4,7,6,10,6,4,9,4,8,4.0
414,9.0,2.0,0,1,9,5,3,8,0,4,5,1,7.0
415,,,2,1,8,9,1,7,2,8,5,3,3.0
416,,3.0,7,8,2,5,4,7,2,2,2,9,
417,,8.0,1,10,8,2,8,1,6,3,2,8,3.0
418,,1.0,0,10,7,2,2,4,4,0,5,3,2.0
419,10.0,2.0,10,5,0,2,0,6,5,8,4,3,7.0
420,1.0,,6,4,8,2,9,10,2,9,1,0,
421,,9.0,7,0,5,0,6,7,2,4,0,10,2.0
422,,3.0,5,3,0,10,8,7,7,8,4,8,
423,,,1,4,8,0,8,1,5,0,4,8,5.0
424,,4.0,4,1,3,3,7,4,2,2,0,1,3.0
425,1.0,,1,7,6,7,4,10,2,3,0,7,10.0
426,,4.0,5,5,0,2,2,0,3,3,4,3,5.0
427,,2.0,4,8,9,0,2,10,0,4,9,5,2.0
428,5.0,1.0,2,10,3,0,9,1,1,10,7,5,1.0
429,8.0,5.0,7,9,6,6,3,9,8,0,10,0,9.0
430,4.0,,1,1,9,2,4,4,9,9,2,8,8.0
431,10.0,,2,0,7,2,8,1,10,5,8,2,
432,,10.0,1,10,8,2,8,7,9,6,9,4,
433,,,8,9,6,4,8,3,7,3,7,10,
434,,9.0,3,9,9,8,5,5,9,1,1,8,
435,,,10,8,1,3,1,6,4,0,1,4,6.0
436,,8.0,6,2,10,6,7,10,10,3,1,8,6.0
437,9.0,7.0,2,4,0,6,7,7,1,0,10,0,3.0
438,,,7,0,2,8,4,4,3,7,4,3,6.0
439,,2.0,8,6,1,3,0,1,5,4,7,0,
440,5.0,,7,4,6,6,7,5,4,1,2,5,
441,,0.0,5,3,6,5,9,8,10,6,7,0,
442,,3.0,8,1,7,5,7,8,6,2,4,0,
443,,9.0,2,10,9,10,2,7,4,6,1,10,
444,1.0,,0,4,2,4,3,5,0,4,4,2,
445,,,9,2,4,2,6,1,6,1,7,0,10.0
446,0.0,,0,6,10,2,3,1,7,0,0,5,
447,3.0,,3,9,5,1,7,10,6,6,0,7,
448,3.0,,7,0,6,4,1,0,1,3,10,9,2.0
449,,5.0,0,3,9,8,9,9,10,5,6,0,9.0
450,8.0,,0,7,9,2,7,6,2,6,9,6,
451,,,1,1,0,9,9,4,5,0,10,8,
452,,1.0,0,4,0,1,2,7,0,2,10,10,1.0
453,,,3,6,2,7,10,2,10,3,4,1,9.0
454,5.0,,8,1,6,10,8,1,9,1,10,3,3.0
455,,,5,4,8,9,2,3,2,10,2,6,
456,8.0,,2,7,7,10,9,10,10,0,2,5,5.0
457,,,9,10,8,5,0,2,1,2,10,3,10.0
458,1.0,,4,1,6,6,9,4,7,2,1,6,5.0
459,2.0,6.0,1,4,5,1,0,9,5,6,2,7,
460,5.0,,4,6,3,3,1,10,0,1,9,7,
461,5.0,,3,2,2,4,6,5,5,8,6,4,6.0
462,10.0,4.0,3,3,1,10,0,3,6,7,8,8,
463,,8.0,1,8,7,9,5,5,8,6,6,10,
464,,,1,7,10,10,5,10,3,1,6,6,
465,0.0,3.0,1,10,8,8,7,2,10,6,5,3,6.0
466,3.0,1.0,2,1,1,1,9,3,10,5,2,0,
467,2.0,9.0,3,9,5,2,1,6,1,6,7,0,1.0
468,,1.0,6,0,0,4,8,2,3,9,1,10,2.0
469,4.0,7.0,7,2,4,4,5,0,0,4,0,1,4.0
470,,,9,9,6,1,10,4,6,6,1,5,
471,3.0,8.0,8,7,10,6,3,8,10,2,3,1,
