0,1,2,3,4,5
39,83,95,5,10,31
83,39,20,8,45,92
97,91,93,3,91,35
23,12,10,1,13,2
19,38,38,4,40,71
73,32,85,0,52,80
27,19,65,6,37,9
91,81,77,9,98,100
34,45,38,1,83,87
61,92,44,7,63,52
5,50,49,4,21,5
68,1,99,10,55,39
77,57,48,10,96,33
13,88,75,3,61,96
39,11,55,5,88,83
30,5,92,9,51,5
93,92,11,0,72,0
68,23,91,9,66,78
100,34,22,9,62,80
71,92,20,3,70,17
42,15,55,0,68,97
16,32,3,8,69,30
100,55,88,6,10,2
16,52,95,8,27,2
86,37,40,7,44,25
38,59,69,7,37,23
68,95,84,4,7,41
8,26,34,1,58,15
51,9,83,6,36,48
38,100,63,6,95,100
57,63,94,9,86,99
4,65,71,0,69,72
78,36,18,7,83,82
35,2,78,1,92,11
45,31,49,9,12,8
68,78,75,1,78,52
86,82,0,4,52,74
33,39,100,10,90,84
34,62,68,7,65,65
86,32,19,2,52,3
64,75,83,3,9,73
56,85,30,5,27,41
1,11,23,6,59,30
8,69,96,2,94,27
82,66,85,9,28,73
35,85,31,10,24,94
6,12,48,3,21,74
32,39,9,4,62,94
25,38,7,5,24,8
88,22,16,1,28,21
55,16,45,4,26,3
17,90,24,4,69,94
69,52,71,8,24,58
90,100,10,6,19,19
76,57,34,4,26,1
71,44,22,4,24,87
56,79,2,8,39,73
81,20,68,5,41,94
21,20,77,7,39,49
65,66,79,8,37,51
96,85,44,3,70,11
32,82,18,4,42,34
54,27,10,4,41,8
92,90,77,0,88,5
97,84,76,0,75,88
56,39,82,0,40,90
54,60,22,9,79,9
82,10,14,7,12,36
83,78,9,6,14,19
62,36,81,9,72,44
10,74,82,1,8,97
58,33,19,8,76,6
76,41,62,7,100,65
0,55,87,0,69,46
76,93,79,4,84,28
73,47,31,7,98,76
40,100,61,10,70,60
96,0,89,8,6,17
61,26,42,7,33,58
71,32,31,1,86,88
24,43,13,0,45,75
68,68,22,6,8,34
11,31,37,8,20,7
30,46,82,3,33,20
92,28,86,5,35,31
76,64,16,2,75,41
9,33,67,8,59,62
61,65,10,6,32,35
39,50,100,0,65,57
48,41,2,8,82,22
35,28,32,8,15,69
94,3,18,1,7,6
89,27,24,10,73,93
29,0,0,9,86,80
1,99,94,5,37,63
13,52,60,2,23,59
99,10,71,7,39,44
39,63,70,3,75,50
90,34,49,8,28,59
88,20,65,10,24,45
16,11,11,7,84,3
87,91,92,4,42,62
4,48,89,3,86,57
90,36,2,6,55,61
32,47,74,4,56,99
100,83,0,10,13,77
97,92,70,6,12,70
3,95,79,5,83,94
52,27,84,7,11,83
15,52,5,4,6,15
79,88,15,4,87,59
44,19,51,2,64,40
77,81,38,3,49,97
95,33,49,9,93,4
31,12,59,4,66,54
45,83,96,3,1,24
69,66,45,8,13,44
48,40,36,6,14,46
11,71,50,6,2,5
55,76,1,2,68,41
24,90,32,5,28,29
70,50,51,8,82,85
28,60,72,0,45,84
35,28,38,9,21,98
27,98,25,8,71,46
22,78,44,4,69,4
83,74,47,1,18,45
54,70,67,1,38,74
88,50,45,1,11,60
24,42,10,3,95,41
15,38,9,7,87,44
76,62,100,7,45,39
78,3,34,4,21,58
52,45,78,9,29,43
61,18,48,9,80,6
93,68,93,3,7,47
18,26,60,8,25,89
49,49,52,9,71,44
86,96,37,9,83,3
4,92,69,9,84,98
96,98,49,6,51,68
73,82,3,5,71,15
58,15,39,5,73,35
94,30,65,8,93,33
92,35,13,3,22,98
95,47,44,3,6,3
27,63,0,5,7,6
58,65,39,4,5,85
63,38,97,0,22,72
41,26,12,9,42,34
11,95,76,8,79,60
53,57,2,9,67,24
63,85,53,2,51,33
0,85,17,4,42,41
2,63,15,1,49,50
26,32,56,10,99,79
46,72,1,5,15,44
99,70,86,4,58,93
76,4,3,4,75,76
44,47,93,9,49,57
40,40,0,8,7,67
12,27,56,8,7,92
16,63,55,5,21,40
56,45,39,9,12,25
39,93,73,0,91,23
14,30,66,4,36,98
49,55,94,4,53,72
8,44,2,10,59,36
81,19,31,6,32,76
55,35,22,10,20,51
50,20,44,0,63,76
64,30,27,3,41,32
59,13,75,8,47,43
1,4,35,1,90,71
7,20,24,7,96,31
77,84,98,4,40,45
45,2,71,5,84,56
52,6,44,6,64,12
13,63,48,3,85,36
73,17,15,8,3,13
60,10,79,10,28,77
74,75,93,5,30,44
87,50,53,2,4,68
68,36,34,9,37,28
98,7,29,5,90,93
71,7,93,7,38,94
58,77,13,8,18,30
59,30,30,10,7,91
5,55,15,3,85,56
87,100,75,9,11,76
81,72,10,7,36,30
7,43,62,10,0,27
97,19,55,2,67,19
82,70,39,0,66,23
49,55,17,8,99,31
65,70,100,1,37,84
99,25,73,5,65,77
11,69,86,5,92,50
96,2,27,3,58,71
20,70,74,4,13,60
11,47,11,9,63,46
45,93,54,2,46,93
81,60,60,7,45,100
5,56,10,3,16,96
68,89,83,3,18,20
42,48,20,5,80,12
47,87,37,5,70,49
54,49,84,4,47,40
64,48,20,6,1,84
27,9,91,4,58,77
21,16,10,1,93,15
71,13,91,4,88,3
98,94,70,8,39,8
32,71,5,4,75,27
13,61,78,6,73,85
24,40,11,8,47,74
11,54,24,6,84,2
52,5,58,10,73,47
44,82,2,3,11,56
20,91,85,4,77,46
63,88,12,0,66,6
100,10,17,10,91,36
64,12,66,3,5,87
58,43,14,1,29,48
98,89,67,9,70,89
13,18,99,10,41,6
49,10,41,5,56,50
53,3,21,3,83,28
69,2,35,8,45,11
87,16,51,6,83,85
24,97,52,1,97,96
22,45,61,7,69,79
81,95,6,6,72,22
83,98,4,5,28,19
71,37,25,3,10,15
48,75,86,5,22,58
86,60,70,6,20,90
17,96,41,0,18,69
14,52,96,1,70,26
38,29,43,7,7,34
18,72,84,5,69,41
24,25,25,8,53,24
89,35,14,1,25,53
16,88,34,5,13,16
90,3,57,2,11,61
98,79,40,0,28,87
21,65,89,2,78,50
42,4,57,3,92,98
32,89,73,9,76,87
99,49,17,5,4,11
53,100,55,6,89,98
71,56,59,4,52,25
55,59,44,6,99,9
3,11,90,1,32,85
41,26,15,5,76,77
87,65,88,3,14,38
97,90,45,8,2,6
45,84,23,7,3,62
86,78,63,2,59,60
6,18,81,9,81,92
21,45,43,8,68,19
14,58,87,8,72,100
29,99,48,10,27,60
21,50,44,0,26,65
36,44,40,2,20,0
39,66,13,6,32,25
42,96,5,3,78,86
48,98,52,0,94,53
14,20,59,3,98,100
56,60,39,5,13,1
57,26,36,2,29,84
81,19,92,3,37,97
2,3,42,6,88,95
42,31,43,8,38,32
26,24,79,9,55,4
52,71,3,0,9,28
35,92,87,5,50,32
19,37,2,7,53,18
4,39,31,10,48,2
33,44,96,0,30,39
46,56,95,8,56,58
82,19,4,9,71,87
77,63,72,9,63,28
16,46,98,5,33,44
66,81,79,7,5,64
42,62,55,9,64,76
15,86,36,5,78,37
30,43,9,5,1,17
77,93,7,6,32,59
23,47,43,8,90,61
36,3,83,4,70,77
86,15,53,9,82,28
4,42,47,8,21,88
72,3,22,3,6,8
95,56,84,8,51,79
57,61,84,2,45,17
93,89,98,10,74,0
2,74,66,9,50,73
30,16,6,0,20,40
10,86,32,7,93,82
22,58,46,7,1,54
76,25,21,7,13,73
29,70,99,0,100,95
79,2,14,4,73,62
1,94,8,5,46,65
9,42,22,9,82,74
53,59,33,10,81,10
96,11,23,0,72,25
96,10,95,9,80,51
38,37,21,3,8,10
57,24,4,5,28,49
23,16,52,5,37,68
71,8,6,3,76,72
48,83,92,0,45,21
7,17,67,1,33,36
85,100,98,10,68,44
20,34,89,7,91,54
39,15,81,0,68,10
32,15,73,3,35,5
81,83,94,7,72,3
65,15,41,3,84,28
79,3,82,7,46,11
38,45,95,8,16,31
38,84,7,0,21,68
89,50,7,3,11,34
95,78,20,7,10,48
14,81,95,5,58,17
38,23,23,2,80,80
28,92,21,4,86,88
8,67,81,1,98,77
31,66,66,6,12,68
48,62,99,6,78,75
31,57,4,10,86,51
88,11,52,5,67,80
24,70,27,6,67,68
59,89,17,1,24,69
93,98,76,10,59,90
96,33,98,5,33,47
71,60,57,2,41,39
33,84,96,6,81,66
56,28,31,10,17,69
31,36,14,9,61,79
61,31,25,6,63,71
75,64,99,8,5,86
32,61,48,10,55,6
12,70,99,8,14,30
67,17,47,10,16,1
90,82,64,3,42,28
60,88,68,8,67,8
62,46,60,10,18,1
80,0,55,9,81,12
67,78,81,0,50,33
60,45,14,1,33,19
52,71,3,1,65,59
58,70,57,0,100,29
12,6,24,8,23,25
31,17,97,6,27,2
87,96,81,2,6,46
78,80,7,8,29,37
65,71,33,7,79,51
55,26,70,6,68,83
0,28,75,8,9,23
98,85,7,5,95,4
55,40,94,5,58,88
86,44,65,10,100,75
84,57,69,10,62,42
51,94,54,10,77,52
70,66,71,1,58,71
92,50,33,3,69,22
71,83,1,2,54,4
25,26,7,5,5,8
38,35,74,5,20,57
14,3,95,4,53,53
39,27,96,8,26,40
31,5,53,5,42,50
97,29,23,1,60,59
89,51,82,5,32,38
23,0,96,0,59,30
1,46,3,0,78,2
3,52,77,0,78,52
63,83,21,4,57,25
56,80,34,1,24,98
84,80,42,5,52,92
30,68,87,0,12,18
55,85,22,1,5,79
19,66,74,6,93,29
51,41,48,7,51,31
2,22,83,4,93,62
28,73,3,1,10,27
35,63,75,3,51,0
13,90,65,4,37,67
80,30,78,1,92,41
83,77,50,0,51,17
88,16,92,6,71,84
80,61,24,3,73,81
57,52,22,1,55,46
45,55,38,6,17,86
24,96,17,8,74,73
44,96,4,3,53,29
50,93,18,1,63,91
84,15,90,6,99,12
65,38,78,10,96,37
83,50,13,8,47,78
76,38,94,9,83,73
4,26,68,9,24,32
90,37,48,0,45,8
43,89,23,8,41,34
85,41,29,1,54,30
72,28,43,7,39,22
95,45,15,4,41,48
57,16,6,8,34,100
72,70,98,0,61,25
27,9,96,4,90,92
15,36,35,10,61,60
57,41,76,6,40,22
65,46,47,1,20,19
0,31,53,1,68,47
13,56,77,2,25,86
35,69,61,6,23,19
15,100,60,10,60,76
33,33,61,3,69,37
57,38,64,9,74,56
36,27,66,10,76,79
57,80,1,8,77,62
12,9,88,7,43,86
22,81,22,8,90,23
82,65,1,3,83,25
30,27,79,6,38,71
22,18,91,10,62,7
10,63,12,5,23,91
3,42,39,7,22,45
72,44,54,7,43,49
36,67,66,7,50,3
60,82,88,10,67,90
93,64,29,0,60,80
26,1,61,9,93,13
21,52,79,9,55,83
71,33,7,6,88,65
74,52,97,9,99,20
29,42,5,8,93,15
5,69,72,5,54,55
99,67,61,10,83,24
9,98,13,7,43,54
2,21,61,9,39,55
84,67,52,10,89,56
89,75,8,8,59,19
71,26,34,7,78,86
96,22,5,5,59,64
62,98,2,8,91,55
3,35,96,9,44,69
96,67,92,4,13,62
99,92,66,10,96,43
32,32,5,5,47,9
5,27,41,5,39,12
11,92,29,7,57,39
11,9,85,9,31,19
98,3,99,9,44,10
9,98,2,6,64,23
38,78,69,3,21,53
83,89,88,7,0,3
59,57,71,1,10,14
79,90,84,7,42,90
70,99,37,4,8,45
73,57,84,7,80,8
54,94,85,2,71,99
22,47,43,6,60,29
58,45,52,5,9,81
47,34,65,5,80,21
65,66,0,2,23,99
23,12,27,3,10,22
97,32,35,9,59,27
89,38,98,3,86,55
83,40,38,7,64,0
0,39,36,9,32,7
36,76,39,2,47,33
46,74,54,10,27,32
56,95,57,0,16,44
73,34,37,5,89,82
50,34,43,9,46,36
67,67,54,3,81,95
9,94,13,6,97,94
38,80,3,10,40,89
17,91,28,4,92,75
47,19,46,0,10,0
88,71,19,4,51,46
29,77,24,6,46,18
56,94,77,7,55,61
59,3,64,3,29,47
91,97,42,4,68,28
14,72,5,1,69,43
51,39,5,10,66,41
13,3,5,8,88,73
76,68,98,10,77,72
40,15,88,4,38,77
7,75,56,9,86,2
13,93,51,9,12,54
27,48,52,8,24,29
97,46,28,10,74,9
75,59,35,10,63,22
4,76,45,1,31,4
12,60,9,10,17,56
34,91,68,9,42,3
58,59,1,8,64,37
26,9,33,10,52,57
56,88,87,1,95,32
33,25,39,4,55,88
33,78,49,1,11,67
79,37,76,6,75,5
24,83,84,5,6,38
2,58,23,0,21,86
32,28,85,9,18,10
62,60,69,6,49,83
42,24,69,7,40,49
1,41,50,6,82,80
54,79,62,3,83,79
1,6,77,8,4,92
6,100,37,4,66,76
45,33,15,3,60,35
26,54,55,6,37,5
25,77,72,10,60,69
46,77,87,4,97,40
38,74,28,10,54,42
24,34,69,4,95,38
3,57,48,1,50,28
68,39,63,9,28,91
41,73,7,9,44,11
59,58,51,5,100,77
39,36,43,7,85,95
44,28,93,5,3,46
90,44,94,1,90,79
52,35,47,10,41,92
44,48,42,4,91,95
54,84,82,5,49,18
73,5,47,9,26,78
83,19,100,3,42,63
25,50,21,10,92,20
90,41,56,2,91,95
67,35,64,10,44,4
94,77,50,8,29,93
39,68,39,9,40,43
19,20,59,0,45,25
7,49,68,5,75,8
62,3,51,0,40,48
17,85,33,3,31,31
14,36,52,5,72,2
59,40,91,0,63,48
34,90,9,10,15,64
92,32,80,9,75,28
63,7,40,10,68,48
79,26,85,8,56,44
14,50,98,0,40,54
70,64,30,7,87,17
45,42,75,0,31,33
39,29,12,5,80,65
64,79,53,1,61,41
77,25,27,1,7,51
100,65,70,7,69,37
59,70,80,3,69,43
59,8,41,8,80,91
80,26,49,6,89,50
28,25,60,10,10,9
69,85,39,3,46,93
81,82,31,1,46,86
100,55,89,1,31,41
7,62,73,1,46,27
65,26,57,2,48,81
56,20,77,4,22,74
65,31,90,5,5,68
90,95,71,3,10,71
46,82,2,9,17,60
98,63,57,7,51,56
39,60,64,1,37,64
86,41,12,4,66,15
50,98,63,0,79,97
87,74,48,8,43,53
40,80,4,9,77,32
0,60,57,8,72,17
41,5,72,10,24,7
10,31,30,0,76,99
98,41,91,7,56,0
76,76,73,7,93,75
68,14,85,10,70,65
48,77,66,9,22,88
9,90,12,9,64,85
62,48,27,10,68,1
15,59,90,4,90,3
92,77,12,0,75,60
94,83,77,3,61,56
87,40,91,8,43,39
90,95,14,1,29,80
17,17,8,4,90,24
74,78,21,0,35,14
57,83,48,1,12,30
93,90,77,7,85,22
36,7,59,10,26,70
48,63,61,2,70,91
5,72,73,5,51,48
54,82,3,9,43,15
89,14,7,3,37,30
43,8,33,7,84,0
27,44,4,10,23,64
74,11,86,7,66,63
95,85,71,0,79,84
74,100,85,8,61,38
85,35,92,1,93,92
100,75,63,0,96,47
20,55,82,10,24,63
5,81,23,3,95,84
64,47,13,1,38,74
31,56,9,6,11,69
77,45,89,1,63,44
71,65,63,9,10,90
25,37,60,9,64,26
20,92,74,2,29,39
92,93,33,8,37,30
54,54,44,3,96,83
48,84,63,7,29,26
27,41,0,7,83,80
37,45,59,8,0,69
83,80,11,3,69,68
92,15,75,1,98,69
39,0,97,4,73,3
44,39,53,6,60,26
66,61,78,6,2,40
85,36,99,10,69,31
45,44,69,1,68,65
30,19,68,9,99,42
81,83,3,2,70,69
4,60,54,0,53,76
30,45,87,1,3,72
64,77,27,4,74,78
87,41,11,4,24,5
69,87,35,9,56,4
46,18,33,0,43,66
84,44,89,0,99,0
63,11,22,1,21,68
83,46,74,5,74,5
54,81,84,10,41,16
92,67,18,7,97,90
9,47,51,2,12,49
73,66,30,2,64,64
68,85,90,5,30,73
18,47,17,0,90,75
48,92,38,2,50,15
6,21,46,1,38,66
20,0,69,3,69,99
46,84,97,9,42,12
25,39,42,5,75,74
38,57,50,10,15,23
52,69,12,10,95,33
1,35,76,0,61,98
35,31,29,2,56,55
47,43,47,6,87,24
56,7,92,5,65,9
15,1,78,8,59,85
66,64,23,4,87,57
69,61,49,7,92,3
14,32,92,4,23,21
57,89,27,9,64,45
18,17,71,0,67,33
7,98,59,2,14,26
54,41,0,4,80,40
29,52,71,7,51,48
7,48,43,8,88,99
53,50,28,6,79,23
82,5,71,6,68,49
80,79,72,4,70,10
24,83,98,10,25,29
42,9,77,10,38,18
43,92,17,10,44,86
21,65,90,3,31,9
32,66,66,8,99,22
79,64,16,2,47,22
6,97,15,2,48,93
35,90,55,8,62,36
23,11,26,6,15,28
87,25,47,10,31,28
78,92,82,5,67,95
24,95,11,4,22,93
47,43,23,4,61,52
50,55,90,3,2,0
13,75,73,10,24,17
14,72,11,6,37,29
12,52,93,2,71,50
83,31,18,1,48,21
56,73,18,3,10,53
2,67,34,0,28,90
16,66,30,2,10,76
72,63,30,8,72,79
10,81,68,5,36,49
69,39,20,3,33,94
26,83,68,4,25,13
62,27,72,0,94,48
91,62,38,0,12,51
71,97,43,1,78,46
45,93,83,4,67,91
46,69,96,10,97,7
32,56,99,8,79,96
41,33,61,6,71,22
90,17,6,2,96,19
5,66,100,10,43,13
38,20,90,4,42,43
8,21,44,1,9,63
36,80,12,10,39,96
52,49,84,2,94,37
70,84,79,3,52,24
49,8,64,5,48,58
57,58,69,10,80,45
82,7,32,2,97,4
14,98,77,3,26,12
83,81,37,3,6,27
12,72,53,9,49,69
50,43,28,3,53,14
53,82,54,3,6,24
97,82,44,9,15,65
95,88,68,10,12,89
39,61,58,7,8,97
22,100,45,4,28,29
17,67,92,2,77,88
83,52,53,8,1,54
57,100,97,4,8,15
90,72,49,1,97,91
36,42,19,4,66,56
94,80,10,10,42,75
65,55,8,10,49,24
61,38,1,7,92,1
17,6,51,5,91,80
74,12,98,5,10,99
68,37,50,1,38,40
15,12,35,10,21,15
35,18,14,6,32,46
38,80,10,5,19,65
62,40,64,1,55,94
24,44,76,10,5,63
30,4,41,0,67,95
97,68,72,5,66,1
32,34,32,4,62,87
86,73,14,9,55,73
1,84,4,10,91,87
93,72,98,1,21,66
85,56,12,6,3,75
67,28,82,5,94,42
77,95,81,0,51,33
96,30,4,7,48,26
24,55,96,10,93,12
67,82,36,7,9,56
21,49,64,8,11,81
18,10,44,10,86,56
38,41,75,6,32,90
88,60,71,7,5,10
54,72,89,6,62,56
71,81,59,8,50,28
84,3,5,10,9,32
55,90,63,4,9,87
15,32,42,4,69,17
76,18,37,8,92,17
62,94,76,7,10,94
99,99,31,6,70,2
7,29,94,8,49,75
34,94,27,6,92,65
43,92,58,2,20,47
49,4,88,6,54,85
76,90,73,7,95,18
27,19,30,8,49,46
78,29,2,1,47,39
14,94,67,10,72,92
30,31,18,4,87,58
81,54,62,10,67,16
20,33,73,10,55,0
18,39,1,8,44,91
90,43,74,8,9,58
10,89,3,10,79,97
89,83,5,5,78,38
87,27,19,8,68,98
4,20,67,1,59,18
64,10,77,5,31,5
96,55,63,9,32,95
30,92,83,1,40,67
96,90,95,7,68,88
81,44,96,8,35,58
87,89,22,1,86,52
73,40,8,8,58,21
63,47,94,5,78,59
50,60,22,2,88,1
81,26,33,0,70,91
83,64,46,8,62,92
38,4,23,9,29,52
80,54,3,3,70,99
27,4,48,10,95,90
82,58,57,4,25,4
11,93,0,8,66,29
67,44,92,5,94,28
6,54,28,6,1,37
67,53,7,8,53,98
58,86,13,7,37,31
71,95,97,1,82,50
72,98,3,10,52,43
76,8,55,10,38,41
72,69,89,1,14,29
70,81,9,2,75,82
8,96,74,1,31,1
44,55,79,7,24,72
74,92,82,8,28,94
39,3,78,9,54,38
49,84,62,5,82,3
77,59,94,7,25,55
65,45,0,6,32,56
8,90,21,6,98,81
67,91,18,6,27,17
23,4,8,9,22,78
78,91,53,1,55,40
51,98,77,0,58,0
57,98,55,5,7,31
18,52,27,8,42,100
90,32,74,4,76,8
46,19,93,5,27,8
20,84,49,9,18,32
42,89,46,2,36,53
22,78,37,10,9,70
97,90,52,9,87,33
0,100,54,7,41,11
87,8,44,10,87,70
83,14,82,10,95,3
14,29,42,1,87,63
8,90,80,6,46,88
50,26,44,8,37,66
85,73,50,2,78,92
28,94,9,0,10,44
28,31,39,4,85,23
72,40,77,1,26,52
32,11,9,6,61,77
31,66,75,3,44,76
63,11,88,5,2,24
25,13,58,6,61,12
48,85,11,9,95,79
45,34,26,0,25,33
69,59,16,7,18,80
13,42,92,5,4,20
15,88,75,7,67,20
97,32,100,9,30,18
61,98,93,5,22,73
78,84,16,7,43,4
87,60,36,5,82,8
62,84,89,0,7,29
87,89,81,8,8,100
58,69,66,8,71,24
36,92,29,3,24,7
15,27,50,2,45,24
