0,1,2,3,4,5,6,7,8,9,10,11
2.0,3.0,9.0,8.0,,10.0,,0.0,7.166666666666667,0.0,,
1.0,,,7.0,,7.0,1.0,,7.333333333333333,,6.0,3.0
,7.0,9.0,4.0,10.0,,,3.0,7.5,,,4.0
,2.0,,6.0,5.0,10.0,,,7.666666666666667,0.0,0.0,
,,0.0,0.0,4.0,,,,7.833333333333333,5.0,7.0,10.0
3.0,8.0,4.0,,,1.0,1.0,,8.0,1.0,1.0,
5.0,1.0,,8.0,,4.0,,,5.666666666666666,,7.0,1.0
0.0,1.0,,0.0,,,,10.0,3.333333333333333,,,
1.0,2.0,8.0,,0.0,,,,1.0,,7.0,
8.0,,6.0,3.0,,,10.0,8.0,4.0,,,
,9.0,8.0,8.0,3.0,,1.0,,6.0,,10.0,9.0
0.0,,5.0,2.0,2.0,,10.0,,10.0,9.0,,
2.0,7.0,2.0,,,,8.0,7.0,8.8,,,4.0
8.0,10.0,,,,2.0,6.0,,7.6,6.0,,
7.0,,,8.0,6.0,,,5.0,6.4,2.0,,
4.0,,,6.0,9.0,5.0,,,5.2,,8.0,4.0
3.0,6.0,3.0,,5.0,3.0,10.0,,4.0,,,3.0
10.0,,6.0,10.0,2.0,8.0,3.0,8.0,4.0,9.0,1.0,
8.0,8.0,5.0,5.0,,,,0.0,4.0,1.0,,6.0
2.0,,,,1.0,,,,6.0,4.0,,
6.0,6.0,3.0,,,6.0,4.0,0.0,8.0,5.0,1.0,
,2.0,,2.0,,,6.0,4.0,7.0,,,3.0
9.0,,,5.0,1.0,2.0,3.0,8.0,7.5,10.0,,9.0
,3.0,,7.0,,,,,8.0,2.0,1.0,7.0
0.0,7.0,,5.0,4.0,6.0,,2.0,4.0,,,2.0
6.0,7.0,,4.0,,,9.0,,0.0,,,0.0
8.0,,,5.0,,,,,3.0,,,
6.0,4.0,3.0,,,10.0,,,3.75,,,7.0
5.0,7.0,6.0,3.0,9.0,2.0,,,4.5,8.0,,0.0
10.0,,3.0,,,,9.0,,5.25,4.0,2.0,8.0
,,4.0,5.0,4.0,,,5.0,6.0,2.0,,5.0
0.0,2.0,1.0,,6.0,5.0,,,7.5,,2.0,
,,,2.0,,,4.0,8.0,9.0,4.0,8.0,6.0
6.0,6.0,,,3.0,8.0,2.0,8.0,9.0,,10.0,7.0
5.0,,,,7.0,4.0,,,9.0,9.0,8.0,
10.0,,,,,4.0,1.0,9.0,9.0,4.0,10.0,
,7.0,9.0,10.0,4.0,6.0,2.0,2.0,9.0,10.0,3.0,1.0
1.0,1.0,,0.0,8.0,1.0,2.0,8.0,9.0,1.0,8.0,
,,,1.0,6.0,8.0,10.0,2.0,9.0,6.0,6.0,
,,,6.0,6.0,,5.0,3.0,8.5,,1.0,
8.0,,6.0,0.0,10.0,5.0,10.0,,8.0,,,4.0
9.0,4.0,7.0,,,3.0,9.0,,6.0,,,
2.0,,0.0,,10.0,,1.0,,4.666666666666667,2.0,,
,,8.0,5.0,,2.0,2.0,7.0,3.3333333333333335,,,5.0
10.0,,,1.0,,9.0,0.0,2.0,2.0,9.0,,7.0
,0.0,,5.0,,7.0,7.0,1.0,1.3333333333333335,,0.0,8.0
3.0,10.0,,,,,6.0,,0.6666666666666667,9.0,6.0,9.0
,,9.0,,6.0,,,6.0,0.0,,5.0,3.0
,,7.0,8.0,,8.0,4.0,,4.0,,,
,6.0,,1.0,4.0,,,,3.5,10.0,10.0,4.0
10.0,3.0,,,,,4.0,,3.0,5.0,4.0,
7.0,,5.0,,5.0,,,,4.0,10.0,,
,4.0,7.0,2.0,,1.0,5.0,1.0,5.0,,,8.0
,8.0,6.0,4.0,,1.0,3.0,9.0,6.0,,,9.0
,10.0,2.0,,,,,4.0,1.0,0.0,2.0,
4.0,,,,,,7.0,6.0,3.3333333333333335,0.0,,2.0
,10.0,2.0,,,3.0,6.0,,5.666666666666667,,5.0,
,10.0,9.0,1.0,1.0,10.0,,,8.0,,,
5.0,0.0,,,,0.0,,,8.0,,,4.0
,,1.0,10.0,1.0,,,5.0,8.0,,10.0,
,,3.0,8.0,0.0,,,,8.0,,8.0,
,,4.0,,,,,10.0,8.166666666666666,5.0,,
2.0,1.0,10.0,6.0,2.0,,1.0,6.0,8.333333333333334,,3.0,7.0
,7.0,,,4.0,,5.0,,8.5,,9.0,4.0
0.0,,9.0,,,1.0,5.0,3.0,8.666666666666666,,,
,9.0,1.0,3.0,,4.0,,3.0,8.833333333333334,7.0,7.0,9.0
7.0,9.0,,1.0,10.0,8.0,4.0,,9.0,,,
,9.0,,,,9.0,10.0,,3.0,,4.0,
,,,7.0,,,,,6.5,,1.0,
4.0,,10.0,,4.0,9.0,10.0,7.0,10.0,,9.0,0.0
,9.0,,,1.0,,1.0,,5.0,10.0,5.0,
,3.0,3.0,,3.0,7.0,,6.0,8.0,,,
,1.0,,,,,,2.0,7.2727272727272725,,1.0,8.0
,,10.0,,,,,,6.545454545454545,2.0,10.0,3.0
5.0,5.0,,6.0,,10.0,,,5.818181818181818,3.0,,
,,,,,10.0,,2.0,5.090909090909091,,0.0,
9.0,,,,,4.0,,4.0,4.363636363636363,1.0,,
,10.0,3.0,9.0,2.0,,,0.0,3.6363636363636367,,,1.0
7.0,7.0,5.0,,8.0,8.0,3.0,,2.909090909090909,10.0,,9.0
8.0,,0.0,3.0,9.0,,1.0,6.0,2.1818181818181817,10.0,5.0,7.0
,,9.0,,,,,10.0,1.4545454545454541,3.0,1.0,
7.0,,,,,,3.0,6.0,0.7272727272727266,7.0,,
1.0,,,,,5.0,,9.0,0.0,,,
6.0,,2.0,,1.0,,0.0,6.0,0.0,,10.0,
2.0,,,,1.0,1.0,,,1.3333333333333333,,8.0,2.0
,5.0,,4.0,,,,6.0,2.6666666666666665,5.0,1.0,
,3.0,10.0,,9.0,,,,4.0,,,1.0
,7.0,,,,,4.0,,3.5,6.0,,6.0
0.0,3.0,,4.0,,,5.0,,3.0,7.0,,
,2.0,0.0,8.0,,5.0,,6.0,10.0,10.0,8.0,
8.0,,,,4.0,,6.0,,6.666666666666666,6.0,2.0,10.0
9.0,0.0,5.0,,,1.0,6.0,5.0,3.333333333333333,9.0,,6.0
7.0,,4.0,1.0,5.0,,,2.0,0.0,9.0,6.0,8.0
,8.0,,5.0,4.0,,,5.0,2.0,,7.0,9.0
7.0,0.0,,9.0,5.0,2.0,,,4.0,6.0,,
0.0,,5.0,,,,3.0,,6.0,,1.0,5.0
,,,,0.0,,,7.0,6.5,7.0,4.0,
,,,9.0,4.0,9.0,5.0,2.0,7.0,3.0,0.0,
2.0,7.0,1.0,1.0,,,,,5.0,0.0,,
,,,0.0,0.0,,,,3.0,7.0,1.0,
0.0,0.0,7.0,4.0,,7.0,,9.0,3.5,7.0,1.0,6.0
0.0,2.0,3.0,,,,3.0,,4.0,,,
,10.0,4.0,,8.0,,4.0,2.0,5.0,0.0,6.0,8.0
10.0,1.0,4.0,,10.0,0.0,,,10.0,8.0,,
0.0,,,,,,1.0,,0.0,7.0,1.0,10.0
5.0,,,2.0,,7.0,10.0,,4.0,8.0,8.0,6.0
,,9.0,,,,,,8.0,2.0,,8.0
,,7.0,9.0,4.0,,,2.0,2.0,,1.0,
2.0,,,,7.0,,,1.0,6.0,0.0,1.0,
8.0,,4.0,,,7.0,7.0,,5.0,1.0,,3.0
6.0,1.0,2.0,2.0,0.0,,,,4.0,,8.0,
10.0,10.0,1.0,10.0,,,7.0,0.0,2.666666666666667,,,
,8.0,,6.0,8.0,4.0,,1.0,1.3333333333333335,7.0,6.0,
,8.0,4.0,,,3.0,1.0,,0.0,,2.0,
1.0,0.0,,9.0,8.0,,,1.0,6.0,,,
10.0,8.0,,,9.0,4.0,6.0,,5.0,8.0,,
,7.0,4.0,2.0,7.0,,8.0,3.0,4.0,,,8.0
,8.0,,9.0,5.0,,0.0,3.0,5.2,6.0,0.0,
,0.0,6.0,,,,5.0,,6.4,9.0,9.0,10.0
,4.0,7.0,1.0,,4.0,,,7.6,,5.0,7.0
,3.0,3.0,,7.0,0.0,,,8.8,,,3.0
,,7.0,,9.0,9.0,5.0,6.0,10.0,9.0,,
,10.0,,6.0,6.0,,,3.0,8.833333333333334,3.0,,8.0
,,1.0,,,6.0,0.0,,7.666666666666666,4.0,,
5.0,,,4.0,2.0,2.0,,,6.5,3.0,1.0,8.0
,,,,,,10.0,,5.333333333333333,8.0,,
5.0,,4.0,,0.0,1.0,,10.0,4.166666666666666,2.0,,4.0
5.0,3.0,7.0,,,6.0,,6.0,3.0,1.0,4.0,6.0
5.0,8.0,8.0,5.0,0.0,5.0,,10.0,10.0,,,7.0
,,2.0,,,1.0,0.0,,0.0,2.0,,
,5.0,,,10.0,,,,1.0,4.0,,
6.0,10.0,3.0,10.0,,10.0,4.0,,2.0,,10.0,
,10.0,3.0,,,,,4.0,3.0,,10.0,6.0
10.0,10.0,0.0,6.0,7.0,,4.0,,2.5,2.0,,3.0
,9.0,,,,,,5.0,2.0,,2.0,6.0
,1.0,,6.0,,7.0,3.0,,8.0,,,7.0
,,,9.0,8.0,,,,3.0,1.0,,8.0
,,,,9.0,8.0,9.0,,3.0,,,
9.0,6.0,5.0,,,,,,2.5,,,
8.0,,3.0,8.0,4.0,5.0,1.0,1.0,2.0,,6.0,
,0.0,4.0,7.0,,,7.0,,5.0,2.0,8.0,
8.0,6.0,,1.0,,0.0,4.0,5.0,1.0,5.0,,
5.0,7.0,8.0,9.0,,4.0,7.0,,4.0,3.0,4.0,
,,,8.0,3.0,0.0,,,3.5,5.0,6.0,5.0
2.0,,9.0,,,,,2.0,3.0,8.0,,
,10.0,,,3.0,,,,2.5,,0.0,
,4.0,,0.0,8.0,6.0,,,2.0,0.0,,6.0
1.0,3.0,10.0,,4.0,0.0,,,2.25,0.0,,
6.0,9.0,10.0,9.0,6.0,,,,2.5,1.0,8.0,
1.0,,8.0,5.0,,,9.0,,2.75,8.0,,
,9.0,,10.0,6.0,8.0,2.0,,3.0,1.0,4.0,2.0
5.0,,,,,,,2.0,1.0,,10.0,
,,10.0,,,,7.0,10.0,1.3333333333333333,3.0,,
5.0,0.0,,8.0,,,,,1.6666666666666665,1.0,8.0,
6.0,4.0,,,6.0,,,,2.0,,,
,,9.0,8.0,,7.0,,,2.333333333333333,3.0,,
9.0,8.0,,2.0,1.0,0.0,,,2.6666666666666665,6.0,10.0,1.0
5.0,,,7.0,6.0,0.0,,,3.0,2.0,,
,4.0,,1.0,,10.0,5.0,7.0,6.0,,,5.0
2.0,4.0,7.0,4.0,0.0,,9.0,10.0,1.0,,,9.0
,7.0,,6.0,,6.0,5.0,0.0,4.0,9.0,,
,5.0,3.0,5.0,,6.0,10.0,,7.0,,,6.0
,5.0,0.0,,9.0,,,10.0,6.0,,,
6.0,0.0,9.0,5.0,3.0,9.0,8.0,4.0,3.5,,,6.0
2.0,,8.0,8.0,,8.0,8.0,10.0,1.0,5.0,7.0,
,4.0,9.0,0.0,3.0,,9.0,8.0,4.0,5.0,6.0,9.0
,2.0,5.0,,4.0,,1.0,,7.0,1.0,7.0,
,5.0,4.0,10.0,6.0,,,,10.0,5.0,1.0,10.0
4.0,9.0,9.0,4.0,,1.0,,2.0,5.0,,10.0,5.0
6.0,2.0,2.0,8.0,1.0,8.0,1.0,0.0,2.5,,,2.0
,0.0,,0.0,7.0,,,6.0,0.0,,,8.0
,4.0,,,,,0.0,3.0,2.0,6.0,9.0,3.0
0.0,4.0,,,9.0,,,7.0,4.0,,,4.0
5.0,1.0,4.0,4.0,9.0,,,,5.333333333333333,,,
1.0,,,,7.0,0.0,,8.0,6.666666666666666,,,10.0
6.0,,,8.0,5.0,,,,8.0,,10.0,
,,8.0,,,,,,0.0,0.0,1.0,
6.0,,2.0,1.0,,1.0,8.0,0.0,3.0,8.0,,2.0
4.0,,7.0,,9.0,1.0,,1.0,2.0,0.0,,
9.0,1.0,,1.0,,,0.0,10.0,1.0,4.0,,5.0
5.0,,,6.0,,2.0,7.0,,0.0,,10.0,
,,8.0,10.0,3.0,,5.0,0.0,1.0,2.0,,9.0
,,6.0,,1.0,,3.0,3.0,1.5,7.0,4.0,
2.0,4.0,,,,,8.0,,2.0,1.0,7.0,6.0
6.0,,,,,,,,1.6666666666666667,5.0,,
0.0,,,10.0,,7.0,,8.0,1.3333333333333335,7.0,0.0,5.0
,7.0,,,3.0,,6.0,,1.0,,,
,3.0,,1.0,,,,6.0,1.5,,9.0,0.0
,,2.0,,,6.0,,7.0,2.0,0.0,,3.0
,7.0,,1.0,10.0,6.0,7.0,,2.5,,2.0,
,4.0,3.0,5.0,,4.0,2.0,9.0,3.0,3.0,6.0,6.0
2.0,,,,8.0,2.0,,10.0,4.0,9.0,,
3.0,,8.0,,,,2.0,2.0,2.0,5.0,8.0,0.0
8.0,9.0,5.0,,,,8.0,,2.3333333333333335,,6.0,
1.0,,1.0,0.0,10.0,8.0,4.0,4.0,2.6666666666666665,,,10.0
,,4.0,9.0,,,,,3.0,7.0,4.0,
9.0,,,,,8.0,1.0,,5.0,,0.0,
10.0,10.0,2.0,9.0,,,,,2.5,10.0,4.0,
1.0,,1.0,6.0,8.0,,,,0.0,1.0,,4.0
,,10.0,10.0,,4.0,9.0,,3.0,4.0,0.0,
,,,2.0,5.0,,8.0,,4.0,,,1.0
,,,,5.0,1.0,,,1.0,,6.0,
,0.0,,9.0,9.0,9.0,8.0,5.0,10.0,6.0,8.0,8.0
1.0,4.0,,1.0,6.0,9.0,,,9.5,,1.0,1.0
,,,,,,,,9.0,2.0,3.0,
,,,,6.0,,3.0,7.0,6.0,,10.0,
,6.0,,4.0,9.0,,0.0,1.0,3.0,0.0,,5.0
5.0,7.0,,,,,5.0,8.0,10.0,,,3.0
,9.0,,,6.0,,1.0,6.0,7.0,2.0,,7.0
,,,4.0,,10.0,,6.0,4.0,2.0,4.0,
,3.0,10.0,,,,,1.0,1.0,3.0,,
10.0,,,7.0,2.0,,,,2.4,,,
5.0,,5.0,,,,9.0,6.0,3.8,,,7.0
6.0,9.0,,7.0,0.0,,3.0,,5.199999999999999,,1.0,
,,,,8.0,10.0,,4.0,6.6,8.0,8.0,
,5.0,,1.0,10.0,,5.0,7.0,8.0,6.0,,10.0
7.0,8.0,0.0,,2.0,,,,2.0,,9.0,6.0
3.0,,10.0,,,9.0,7.0,,1.6,0.0,4.0,2.0
,5.0,,,,,,5.0,1.2,2.0,,8.0
5.0,,,1.0,5.0,5.0,9.0,5.0,0.7999999999999998,,2.0,1.0
9.0,,9.0,8.0,2.0,,,7.0,0.3999999999999999,6.0,,
,,3.0,0.0,,1.0,,,0.0,,,
,,3.0,3.0,4.0,9.0,,0.0,4.0,1.0,,
1.0,,0.0,,,,8.0,,0.0,3.0,,9.0
,9.0,,,9.0,,9.0,,1.0,3.0,0.0,
,6.0,10.0,,9.0,10.0,,,9.0,2.0,6.0,2.0
4.0,,3.0,,1.0,,3.0,5.0,9.0,,,
,,,,,,6.0,9.0,7.0,,,7.0
5.0,5.0,7.0,,,,6.0,,5.0,,,
,3.0,9.0,,,,,,3.0,,,
2.0,8.0,,,7.0,,,5.0,4.0,7.0,,7.0
4.0,,,9.0,,,9.0,,6.0,,,
,1.0,8.0,2.0,,,,6.0,5.333333333333333,,4.0,
9.0,,,,1.0,8.0,,,4.666666666666667,3.0,5.0,3.0
10.0,,5.0,,6.0,2.0,4.0,2.0,4.0,,,
,5.0,9.0,1.0,7.0,9.0,,,3.3333333333333335,,2.0,
,2.0,6.0,,,,,0.0,2.666666666666667,,0.0,6.0
9.0,,7.0,,,7.0,1.0,,2.0,10.0,,
4.0,,,3.0,,,6.0,,2.0,,,6.0
,,,1.0,,1.0,6.0,,2.0,0.0,,0.0
,8.0,,,3.0,,3.0,6.0,2.0,0.0,2.0,
,8.0,5.0,4.0,0.0,1.0,10.0,,10.0,0.0,7.0,
2.0,,,,3.0,3.0,5.0,,8.0,8.0,,
3.0,,,,,2.0,,,6.25,,,2.0
,,0.0,,0.0,8.0,4.0,8.0,4.5,10.0,,
6.0,3.0,,,7.0,4.0,,10.0,2.75,6.0,3.0,8.0
4.0,3.0,6.0,1.0,,8.0,,6.0,1.0,,,
,,2.0,9.0,1.0,,,6.0,7.0,0.0,1.0,
,,3.0,,,0.0,8.0,9.0,6.5,,6.0,
7.0,,7.0,0.0,,8.0,8.0,,6.0,,,5.0
,,,1.0,,,,,5.5,,6.0,
10.0,7.0,,,,4.0,6.0,6.0,5.0,,,
9.0,2.0,4.0,10.0,,,,,4.5,6.0,,5.0
8.0,,5.0,,,,,,4.0,1.0,,
10.0,,,,0.0,2.0,,6.0,6.0,5.0,5.0,4.0
,,7.0,,,,0.0,,6.0,8.0,6.0,9.0
0.0,,6.0,,,3.0,,5.0,6.0,,,
0.0,,,,,3.0,10.0,,2.0,10.0,,
,5.0,2.0,,,5.0,,,7.0,,9.0,10.0
3.0,,3.0,8.0,,,,,6.0,,8.0,
3.0,8.0,7.0,,7.0,,,,5.0,5.0,,0.0
6.0,2.0,,,4.0,2.0,2.0,,4.0,,,4.0
,,2.0,,0.0,,0.0,6.0,3.0,6.0,,0.0
,9.0,10.0,,9.0,,,8.0,2.0,10.0,9.0,
,9.0,2.0,5.0,,8.0,9.0,3.0,9.0,,,9.0
,,6.0,6.0,,,1.0,,1.0,,,4.0
,,1.0,0.0,,,,5.0,3.0,,8.0,
7.0,,,6.0,3.0,,4.0,3.0,5.0,,,6.0
5.0,1.0,,,8.0,7.0,,,7.0,4.0,,0.0
,7.0,,6.0,6.0,7.0,,6.0,6.75,5.0,6.0,
7.0,,10.0,4.0,5.0,,,,6.5,0.0,8.0,0.0
2.0,1.0,,,1.0,,,,6.25,10.0,7.0,6.0
2.0,,,,,,,,6.0,,8.0,5.0
,3.0,,3.0,7.0,,,3.0,1.0,8.0,5.0,5.0
,,,9.0,,6.0,7.0,,10.0,,10.0,6.0
6.0,2.0,,,,3.0,7.0,,10.0,,,0.0
,3.0,0.0,,2.0,2.0,4.0,3.0,10.0,,7.0,
10.0,,0.0,,4.0,,8.0,2.0,6.0,3.0,,9.0
,10.0,,,5.0,,3.0,,4.5,3.0,,
,,3.0,2.0,9.0,4.0,,,3.0,,3.0,7.0
,,8.0,,1.0,10.0,3.0,,5.5,,,10.0
,,,6.0,,5.0,,5.0,8.0,,,
,9.0,4.0,,,8.0,,,6.0,10.0,,
8.0,0.0,7.0,4.0,,0.0,,,7.0,,,3.0
,,6.0,,,,,2.0,7.0,,,0.0
,,9.0,,4.0,,,2.0,7.0,,,1.0
6.0,7.0,1.0,,,7.0,,2.0,7.0,2.0,9.0,1.0
7.0,,,,2.0,9.0,5.0,2.0,7.0,,,
10.0,,,,,2.0,,,1.0,4.0,2.0,7.0
2.0,1.0,,,7.0,5.0,,,0.0,,,
,,8.0,8.0,5.0,,8.0,10.0,10.0,4.0,,
,,,4.0,2.0,,,,3.0,10.0,,
10.0,,,,,9.0,8.0,4.0,2.8333333333333335,6.0,,5.0
,0.0,,4.0,,1.0,,6.0,2.6666666666666665,,,
2.0,,,4.0,,3.0,,6.0,2.5,,8.0,3.0
10.0,4.0,,,9.0,,,5.0,2.3333333333333335,,5.0,9.0
,,,,1.0,7.0,,,2.166666666666667,9.0,10.0,
9.0,0.0,0.0,9.0,10.0,,7.0,1.0,2.0,,,4.0
,4.0,7.0,7.0,4.0,1.0,,,3.666666666666667,,2.0,
,,2.0,3.0,0.0,,,,5.333333333333334,,9.0,
,7.0,8.0,0.0,10.0,,,10.0,7.0,,0.0,6.0
1.0,7.0,0.0,,1.0,,,10.0,8.0,5.0,0.0,0.0
,6.0,,,,,0.0,5.0,6.0,,10.0,8.0
,,5.0,3.0,1.0,,,,1.0,,,
,4.0,6.0,,,6.0,1.0,,5.0,5.0,6.0,3.0
,,0.0,,,,,8.0,4.5,3.0,,4.0
,,4.0,0.0,9.0,,,0.0,4.0,,,1.0
,,9.0,6.0,,,,,3.5,,5.0,6.0
8.0,5.0,6.0,,3.0,,8.0,,3.0,9.0,,
,,7.0,,,,0.0,,3.0,,9.0,10.0
0.0,0.0,,,7.0,,,,4.0,10.0,,8.0
8.0,8.0,,4.0,,9.0,,2.0,5.0,9.0,,8.0
,2.0,8.0,,,10.0,9.0,3.0,6.0,4.0,,6.0
,,0.0,10.0,,6.0,3.0,,4.666666666666667,10.0,,
8.0,,,5.0,,5.0,,,3.3333333333333335,,6.0,
0.0,,,,,9.0,,1.0,2.0,0.0,,
,,,6.0,1.0,1.0,,3.0,8.0,2.0,,
,,,,8.0,1.0,,,4.0,,,7.0
,5.0,,,2.0,,,,3.7142857142857144,6.0,,9.0
,,,,10.0,,,,3.428571428571429,0.0,0.0,
6.0,5.0,,,3.0,4.0,2.0,,3.142857142857143,2.0,,
,5.0,,3.0,10.0,10.0,,,2.857142857142857,,,8.0
,3.0,8.0,4.0,8.0,,9.0,0.0,2.5714285714285716,,,8.0
6.0,,,3.0,,2.0,,,2.2857142857142856,8.0,8.0,
8.0,6.0,,,,9.0,,1.0,2.0,0.0,,
,,2.0,,,2.0,3.0,9.0,1.3333333333333335,5.0,,
0.0,,6.0,6.0,9.0,5.0,,10.0,0.6666666666666667,1.0,9.0,8.0
9.0,10.0,,,,8.0,,,0.0,8.0,5.0,4.0
,6.0,,7.0,2.0,2.0,,4.0,9.0,4.0,5.0,
,,1.0,,5.0,3.0,4.0,8.0,1.0,6.0,,
8.0,3.0,,,5.0,2.0,9.0,,1.3333333333333333,,,4.0
2.0,7.0,,,7.0,4.0,0.0,,1.6666666666666665,,,3.0
,10.0,,1.0,0.0,10.0,,4.0,2.0,,4.0,
5.0,,2.0,,,,5.0,,2.0,3.0,10.0,10.0
,3.0,9.0,,,5.0,,4.0,8.0,,7.0,6.0
,9.0,5.0,0.0,4.0,10.0,3.0,,1.0,2.0,10.0,
,,4.0,,1.0,,8.0,,2.8,8.0,7.0,
,4.0,8.0,10.0,0.0,,,,4.6,5.0,4.0,
0.0,0.0,,5.0,8.0,5.0,0.0,,6.4,7.0,2.0,
,5.0,,,,,,,8.2,,1.0,7.0
0.0,,,3.0,1.0,6.0,,,10.0,3.0,5.0,
8.0,,,7.0,,,,,2.0,6.0,,
10.0,6.0,,,,5.0,,3.0,2.6666666666666665,7.0,,10.0
,,,,7.0,1.0,3.0,,3.333333333333333,6.0,6.0,4.0
,,7.0,5.0,,,,10.0,4.0,,,
0.0,0.0,4.0,6.0,,,4.0,3.0,3.5,1.0,,4.0
9.0,8.0,,,2.0,,10.0,,3.0,,,
,1.0,,7.0,3.0,,,3.0,8.0,4.0,5.0,6.0
,7.0,,2.0,10.0,,4.0,5.0,5.333333333333334,10.0,,9.0
,,2.0,0.0,3.0,3.0,4.0,5.0,2.666666666666667,8.0,,1.0
4.0,,,,8.0,,2.0,,0.0,,4.0,5.0
9.0,0.0,7.0,,6.0,0.0,2.0,,0.0,4.0,4.0,6.0
,,10.0,,,,2.0,,3.0,3.0,10.0,
,0.0,,2.0,5.0,8.0,,,6.0,7.0,8.0,1.0
5.0,,3.0,,3.0,,9.0,4.0,1.0,1.0,,
,,4.0,3.0,,9.0,5.0,,2.5,5.0,3.0,8.0
,0.0,9.0,,,5.0,,5.0,4.0,9.0,,7.0
1.0,,,6.0,,,9.0,,7.0,5.0,10.0,2.0
,,3.0,8.0,,4.0,6.0,,9.0,,5.0,7.0
4.0,,10.0,6.0,,,9.0,7.0,0.0,,9.0,1.0
1.0,,5.0,9.0,10.0,1.0,,0.0,3.5,9.0,,
1.0,,9.0,,,,,4.0,7.0,8.0,1.0,9.0
10.0,9.0,,,,8.0,,2.0,7.0,0.0,,
7.0,9.0,,,10.0,8.0,4.0,,7.0,,4.0,7.0
10.0,10.0,,6.0,,8.0,5.0,5.0,6.0,,6.0,10.0
7.0,,,3.0,,1.0,,0.0,5.0,,6.0,
,2.0,6.0,,,,5.0,,4.0,6.0,,
,7.0,1.0,,3.0,,,8.0,3.0,,9.0,4.0
,,,10.0,7.0,,,7.0,6.0,9.0,4.0,1.0
