0,1,2,3,4,5,6,7,8,9,10,11,12
7,10,10,1,10,26,12,8,10,22,10,10,44
0,10,0,0,8,10,84,5,10,8,10,10,98
9,10,10,10,10,34,46,6,10,2,3,10,16
7,10,10,7,10,67,14,6,10,20,10,10,24
6,10,5,3,10,2,28,7,10,98,8,10,51
10,10,10,2,8,68,39,3,10,79,10,10,98
4,10,0,0,10,77,78,10,10,9,10,10,32
2,10,10,9,10,22,50,0,10,44,10,10,75
7,10,8,8,8,42,83,4,10,62,10,10,18
10,10,10,2,10,7,7,7,10,90,10,10,52
8,10,10,0,10,96,19,5,10,67,10,8,99
10,10,3,5,10,69,9,9,10,34,10,10,47
10,10,10,1,10,19,92,9,10,75,10,10,72
9,10,10,9,10,88,82,2,10,94,10,0,61
8,10,2,9,10,24,62,8,10,5,10,0,94
9,10,10,7,10,20,90,1,10,5,3,10,67
10,10,10,10,10,41,85,6,6,27,10,10,31
8,10,10,6,10,46,85,5,10,26,10,10,3
6,10,8,2,10,60,47,8,10,44,10,10,100
3,10,10,8,10,42,87,4,10,33,10,10,34
2,10,10,6,10,3,47,8,10,1,10,10,25
3,10,10,3,10,100,22,5,10,19,10,10,37
3,10,10,8,10,42,80,9,9,5,10,10,34
4,6,10,10,10,49,71,6,10,89,10,10,26
3,6,10,4,10,39,91,1,10,55,10,10,9
4,10,10,4,10,53,95,5,10,73,10,9,28
7,10,10,0,10,47,12,8,10,12,10,10,32
1,10,9,7,10,18,30,4,10,20,10,10,94
2,10,10,1,10,42,5,2,10,15,3,10,93
5,10,5,6,10,0,45,5,10,6,10,9,63
10,10,10,3,10,57,34,4,10,13,10,10,10
2,10,10,0,10,41,7,0,10,11,10,10,45
9,10,10,9,10,52,0,9,10,93,10,10,79
7,10,10,9,0,92,60,6,10,39,10,10,62
1,10,10,4,10,16,84,7,10,25,10,10,81
10,10,10,7,10,34,23,3,10,0,10,10,22
10,10,10,6,10,81,89,4,10,12,10,10,87
8,10,10,6,10,82,21,9,10,20,10,6,60
9,10,10,10,10,77,66,2,10,35,10,10,57
9,10,10,8,10,1,95,5,10,28,10,10,26
10,10,10,6,10,86,35,3,10,76,10,10,43
0,10,10,3,10,5,47,0,10,81,10,10,78
4,10,10,10,10,71,54,1,10,15,0,10,63
10,10,10,4,10,14,55,9,5,8,10,10,21
1,10,10,5,10,94,78,2,10,83,10,10,44
9,10,10,8,10,6,100,1,10,95,9,9,65
5,2,10,9,10,65,67,9,10,56,10,10,7
8,10,0,4,10,43,56,0,10,48,10,10,13
6,10,10,4,10,81,97,8,1,5,10,10,100
5,10,7,1,10,55,8,6,10,85,10,10,61
10,10,10,1,10,89,75,10,10,35,10,10,34
9,10,10,0,10,83,18,8,10,62,10,10,24
0,10,10,10,2,67,64,6,10,13,1,10,79
10,10,10,7,10,15,61,5,10,4,10,10,2
3,4,10,6,10,9,53,6,10,10,10,10,39
2,10,10,6,10,51,26,8,10,62,10,10,61
9,10,10,5,10,45,81,2,10,27,10,10,44
10,10,10,2,7,49,78,6,10,23,10,10,40
4,10,10,6,10,53,42,3,10,67,10,10,49
10,3,10,6,10,63,9,2,10,42,10,10,32
5,10,10,0,10,57,9,5,10,13,4,10,3
5,10,10,8,10,62,24,10,10,90,10,10,85
2,2,10,8,10,88,34,6,10,85,10,10,66
6,10,10,9,10,81,83,0,10,40,0,10,75
4,10,10,6,10,0,46,6,10,88,10,10,8
2,10,10,10,10,72,44,4,10,46,10,10,71
2,10,10,1,10,81,32,9,10,19,10,10,65
3,10,10,3,10,37,35,0,10,3,10,10,47
7,10,10,1,10,65,29,2,10,87,10,10,30
7,10,10,2,10,52,23,10,10,98,10,10,40
1,10,10,1,10,45,50,9,10,40,10,10,92
6,10,10,2,10,54,54,8,10,94,10,10,76
0,10,10,7,10,4,60,0,10,14,10,10,85
4,10,10,4,10,13,75,7,10,38,10,10,96
6,10,10,8,10,32,30,8,10,76,10,10,15
8,10,10,4,10,45,12,1,10,25,10,10,95
1,10,10,1,10,77,80,6,10,5,10,10,8
2,10,10,4,10,4,31,6,10,34,10,10,100
4,10,10,5,10,86,34,7,10,71,10,10,58
5,10,10,0,10,38,36,6,10,8,10,10,95
3,10,10,2,9,77,1,0,10,78,10,6,8
6,10,10,7,10,74,10,4,10,49,10,10,100
6,10,10,4,10,44,51,9,10,45,10,10,28
4,10,10,10,6,58,49,0,10,21,10,10,39
10,10,4,6,10,30,53,2,10,15,10,10,46
5,10,10,2,10,34,12,2,10,7,10,10,22
7,10,10,6,2,28,18,7,10,42,10,10,41
8,10,10,5,10,26,24,8,10,27,10,10,66
8,10,10,4,10,83,98,1,10,74,10,10,83
7,10,10,10,10,5,85,1,10,6,8,10,18
8,9,10,6,10,97,93,5,10,29,10,10,95
2,10,0,9,10,4,9,6,10,22,10,10,17
0,10,10,9,10,81,2,3,10,4,10,10,100
0,4,10,3,0,45,72,3,10,24,10,10,48
5,10,10,4,10,7,20,5,3,74,10,10,41
8,10,10,6,10,21,0,10,10,100,10,10,55
4,10,10,6,10,20,24,0,10,40,10,8,5
10,10,10,3,7,37,88,8,10,4,3,10,0
0,10,10,10,10,53,52,2,10,75,10,10,77
5,10,10,4,1,55,1,6,10,0,10,1,76
9,10,10,10,10,72,37,9,8,34,10,10,82
2,10,10,2,10,1,70,4,10,71,10,10,56
8,10,10,5,10,23,99,10,10,83,9,10,81
2,10,10,7,10,71,35,10,10,86,10,10,28
6,3,10,10,10,7,89,8,10,7,10,10,3
5,10,10,10,10,65,27,2,10,7,10,10,22
5,10,10,1,10,25,9,7,10,60,10,10,52
3,10,10,3,10,85,50,7,10,82,10,10,6
0,10,10,0,10,25,95,3,10,61,10,10,34
5,10,10,2,10,97,85,7,10,55,10,10,21
7,10,10,5,10,10,71,6,10,92,10,10,14
6,10,10,8,10,50,82,8,10,93,10,10,59
5,10,10,5,10,88,18,3,10,36,10,10,56
7,8,10,5,10,2,25,9,2,23,10,10,47
3,10,10,1,10,25,58,7,10,83,10,10,42
6,10,10,6,10,90,11,1,10,42,10,10,52
0,10,9,2,10,61,65,2,10,90,10,10,67
2,10,10,8,10,58,100,3,10,82,10,10,14
1,10,10,6,10,64,98,6,10,91,10,10,46
3,10,10,3,10,6,62,0,10,26,10,10,19
1,10,10,1,10,14,93,0,10,60,10,10,82
1,10,10,4,10,91,80,10,10,76,10,10,81
4,10,10,8,10,93,25,8,10,9,10,10,62
3,10,10,2,10,78,50,3,10,41,10,10,40
3,10,10,3,10,2,13,7,10,41,10,10,51
7,10,10,9,10,1,45,9,6,42,10,10,27
0,5,10,7,10,89,4,8,10,12,10,10,62
5,10,10,7,10,70,94,8,10,13,10,10,73
3,3,7,9,10,65,36,7,10,49,8,10,9
0,10,10,1,10,82,66,3,10,91,10,10,84
10,10,10,5,10,40,27,4,10,44,10,10,34
7,10,10,4,10,51,100,8,10,60,10,10,2
0,10,10,7,10,26,38,3,10,8,10,10,88
4,10,10,8,3,60,6,3,10,64,10,10,45
7,10,4,10,8,84,63,10,4,57,10,10,55
7,10,10,8,10,46,70,8,10,31,10,10,23
7,10,10,6,10,56,64,4,0,80,10,10,52
1,10,10,3,10,16,94,10,10,75,10,10,84
3,10,10,2,10,5,42,10,10,46,10,10,99
4,10,10,5,10,98,23,2,10,40,10,10,31
2,10,10,3,10,9,100,9,10,95,10,10,49
5,10,10,1,10,90,29,9,9,80,10,10,23
4,10,6,7,10,52,49,8,10,48,10,10,9
2,9,10,3,10,84,95,0,10,92,10,10,84
8,0,10,2,9,82,91,6,10,12,10,7,21
0,10,10,2,10,95,50,3,10,46,10,10,27
1,10,10,8,10,77,10,5,10,72,10,10,7
9,10,10,5,10,73,2,2,10,72,10,10,96
5,10,10,3,10,23,5,4,10,41,10,10,13
4,10,0,0,10,50,9,4,10,53,10,10,2
0,10,10,9,10,23,53,1,10,5,10,10,38
2,10,10,3,10,55,46,10,10,66,10,10,70
10,10,10,3,10,66,63,8,10,87,10,10,63
4,6,10,4,10,70,37,10,10,87,10,10,62
5,10,10,4,10,72,53,5,10,49,10,5,92
8,10,8,6,10,63,55,5,10,22,10,10,41
1,10,10,8,10,56,76,3,10,100,10,10,42
1,10,10,4,10,88,92,10,10,99,10,8,16
8,10,10,6,10,44,71,6,10,95,10,10,18
4,10,10,8,10,3,67,6,2,79,10,10,96
1,10,2,0,10,56,58,5,10,14,10,10,89
9,6,10,4,10,19,84,0,10,3,10,10,97
0,10,10,2,10,71,94,3,10,15,10,10,77
0,10,10,3,10,82,98,10,10,67,10,10,56
2,10,10,2,10,54,1,8,10,65,10,10,47
1,10,10,7,10,62,18,7,10,73,10,10,69
8,1,10,8,10,1,87,8,10,0,10,10,38
9,10,10,7,10,51,32,10,10,49,10,10,79
1,10,10,8,10,78,22,6,10,65,10,10,6
9,10,0,0,10,60,10,3,10,64,10,10,76
8,10,10,7,10,85,67,10,10,44,10,10,33
6,10,10,3,10,72,48,10,10,57,10,10,61
8,10,10,7,10,42,22,3,10,36,10,10,59
1,10,10,0,10,93,55,3,10,89,10,10,100
5,10,10,4,10,75,1,9,10,75,10,10,2
8,10,10,6,10,10,14,4,10,35,5,10,76
1,10,2,2,10,29,85,5,10,64,10,10,23
4,10,10,2,10,38,99,10,10,16,10,6,11
7,10,10,2,10,92,48,0,10,17,10,10,39
9,2,10,4,10,2,28,2,10,33,10,10,51
8,10,10,8,10,74,2,8,10,9,10,10,61
0,10,10,7,10,4,44,8,10,36,10,10,68
0,10,10,2,10,21,0,6,10,91,10,10,26
0,10,10,7,10,12,87,8,10,78,0,10,29
6,10,10,8,10,68,71,4,10,58,10,10,77
3,10,10,6,10,56,98,0,10,99,10,10,92
3,10,10,0,10,68,36,3,10,79,10,10,62
7,10,10,8,5,19,19,10,10,61,10,10,57
3,10,10,5,10,68,26,3,10,75,10,10,12
2,10,10,10,10,13,93,0,10,11,10,10,49
9,10,10,4,10,27,5,3,10,98,10,10,95
1,10,10,5,10,80,24,6,10,40,10,10,5
7,10,10,4,10,4,49,4,10,70,10,10,0
10,10,10,9,10,97,31,4,10,44,10,10,98
3,10,10,6,10,40,91,5,10,71,10,10,61
9,10,10,2,10,9,19,8,10,30,5,9,26
6,10,10,7,10,69,100,1,10,90,10,10,33
9,10,10,8,10,4,43,0,10,57,10,10,6
2,10,10,10,10,7,37,7,10,74,10,10,60
3,10,10,4,10,35,64,8,10,75,10,10,55
6,7,10,1,10,19,95,2,9,60,10,10,62
2,10,10,4,10,42,76,6,10,76,10,10,16
9,10,10,5,10,77,36,0,10,11,10,10,37
7,10,10,6,10,1,50,5,10,9,10,10,55
4,10,10,8,10,89,41,9,9,29,10,10,45
7,10,2,3,10,18,96,6,10,6,10,10,20
1,3,10,7,10,55,62,8,1,79,10,10,69
3,10,1,2,10,68,43,4,10,51,10,10,16
3,0,10,8,10,45,68,9,10,49,10,10,62
6,10,10,6,10,61,54,2,10,100,10,10,80
4,10,10,6,10,38,4,3,10,19,10,10,94
9,10,10,7,10,31,89,8,10,10,10,10,32
6,10,10,7,10,53,99,10,10,20,10,10,98
2,10,10,8,10,85,72,9,9,98,10,10,44
8,10,10,7,10,79,98,8,10,53,10,10,74
4,10,10,2,10,14,48,5,10,90,10,6,38
7,10,10,1,3,35,46,1,9,51,4,10,84
8,10,10,5,10,0,58,3,10,3,10,10,91
2,10,10,7,10,66,1,9,10,22,4,10,50
9,3,10,9,10,61,25,0,10,12,10,10,43
7,5,10,6,10,23,53,9,10,11,10,10,58
8,10,10,6,10,73,49,5,10,61,10,10,57
4,10,10,1,10,73,20,7,10,99,10,10,38
0,10,10,4,10,70,88,6,10,23,10,4,86
5,10,10,3,3,94,13,8,10,35,10,10,98
7,10,10,7,10,85,86,7,7,64,10,10,7
3,2,10,9,10,5,62,5,10,24,10,10,3
6,10,10,10,10,50,17,3,10,29,10,10,76
6,10,10,4,10,60,36,6,10,95,10,10,65
5,10,10,8,10,55,84,0,10,75,10,7,20
3,10,10,10,7,80,23,6,10,90,10,10,78
3,10,10,8,9,65,56,2,10,64,10,10,63
9,10,10,8,10,86,25,3,10,14,10,10,41
0,10,10,10,10,97,77,7,10,6,10,1,69
1,10,10,1,10,89,36,5,10,27,8,6,59
10,10,10,7,10,96,70,8,10,87,10,10,75
1,10,10,4,10,40,80,9,10,66,10,4,71
10,10,10,7,10,43,79,5,10,50,5,10,53
2,10,10,6,7,54,60,4,10,47,10,10,31
10,10,10,2,2,44,68,0,10,100,10,10,66
5,10,10,9,2,74,27,3,10,52,10,10,51
0,10,10,9,10,65,73,6,10,69,10,10,79
5,10,10,0,10,72,41,4,10,62,10,10,64
9,10,10,4,10,41,79,7,10,67,10,10,63
10,10,8,5,10,21,17,10,10,15,10,10,85
2,10,10,3,10,79,39,7,10,56,10,10,86
5,10,1,5,10,75,45,2,10,58,10,10,70
10,10,10,4,10,28,15,2,10,36,10,0,35
3,10,10,8,10,71,15,9,10,24,10,10,5
8,10,10,9,10,60,24,10,10,49,10,10,51
10,10,5,1,10,4,67,8,10,79,10,10,12
10,10,10,9,10,65,95,5,10,9,0,10,64
3,10,10,4,10,86,6,0,10,93,10,10,82
1,10,5,8,10,86,31,8,10,100,10,10,48
2,10,10,6,10,72,2,8,10,28,10,10,23
4,9,10,0,10,37,38,5,10,100,2,10,62
9,10,10,10,10,26,94,7,10,81,10,10,23
8,10,10,0,10,60,41,2,10,48,10,10,60
9,10,10,0,10,53,50,3,10,6,10,10,3
10,10,10,9,10,0,84,2,10,31,10,10,85
9,1,10,7,10,21,32,9,4,29,10,10,85
10,10,10,4,10,94,89,7,10,69,10,10,92
6,10,10,1,10,40,31,4,10,82,10,10,69
5,10,10,9,10,9,17,6,10,82,10,10,35
4,10,10,3,10,19,80,9,10,22,10,10,19
9,10,10,5,10,75,15,0,10,64,10,10,6
9,10,10,5,10,94,12,10,10,63,10,10,4
5,10,10,0,8,22,35,1,10,3,10,0,59
1,10,10,3,10,76,95,5,10,90,10,10,91
9,10,10,8,10,63,26,3,10,40,10,10,32
7,10,10,5,10,64,2,8,10,6,10,10,9
2,10,10,2,10,48,4,8,10,65,10,8,34
2,10,10,6,4,37,92,5,10,80,10,10,100
9,10,10,4,10,1,13,6,10,77,10,10,76
2,10,10,7,10,34,90,3,10,36,10,10,33
3,10,10,0,10,5,45,6,10,67,10,10,19
7,10,10,6,10,100,18,6,10,37,10,0,77
6,4,10,3,2,24,100,1,10,80,10,10,22
4,10,10,3,10,91,33,4,10,68,10,10,12
1,10,10,8,10,78,40,1,10,74,10,10,66
10,5,10,3,10,75,8,4,10,37,10,8,49
8,10,10,7,10,22,31,4,10,12,10,10,84
5,10,10,5,10,67,100,5,10,28,10,10,18
3,10,10,7,6,48,99,3,10,20,10,10,95
6,10,10,2,10,16,29,10,10,66,10,10,33
2,10,10,6,10,70,7,9,10,56,10,5,5
4,10,7,2,10,21,30,3,10,15,10,10,99
2,10,10,7,10,100,83,6,10,24,10,7,23
5,5,10,8,10,85,97,9,10,86,10,10,86
4,10,10,7,10,92,77,4,10,40,10,10,85
0,10,10,7,10,99,34,5,10,86,10,10,25
4,10,10,9,10,7,7,1,10,82,10,10,56
1,3,10,9,10,43,52,2,10,45,10,10,84
10,10,10,1,5,45,92,5,10,66,10,10,49
5,10,10,2,10,66,51,0,10,6,10,10,50
3,10,10,4,10,67,18,1,10,69,10,10,42
5,10,10,0,10,60,31,9,10,78,10,10,93
10,10,10,4,10,70,67,2,10,87,10,10,45
8,10,10,0,10,69,43,7,10,58,9,10,46
8,10,10,9,9,49,2,8,10,87,10,10,62
4,10,10,5,10,90,32,9,10,14,10,10,8
9,10,10,8,5,81,58,2,10,90,10,10,3
5,10,10,7,10,97,97,2,10,6,10,10,92
0,10,10,6,10,6,45,2,10,77,10,10,17
1,10,10,7,10,61,56,8,10,5,10,10,89
9,10,10,8,10,8,60,7,10,34,10,10,58
2,10,10,2,10,24,28,0,10,42,2,10,27
0,10,10,0,10,91,99,1,10,13,10,10,97
6,10,10,8,10,38,0,6,2,1,10,10,36
6,10,10,0,10,13,22,4,10,52,10,8,57
7,10,10,0,7,14,29,10,10,79,10,10,19
4,10,10,2,10,8,6,5,10,41,10,10,73
1,10,10,4,10,9,45,8,10,60,10,10,9
10,10,9,5,10,75,65,5,10,6,10,10,28
0,10,10,2,10,79,8,0,10,4,10,10,59
2,10,10,10,10,62,69,1,5,57,10,10,69
1,10,7,7,10,23,25,0,10,65,10,10,51
9,10,10,10,10,10,59,2,10,81,10,10,20
0,10,10,1,10,45,26,7,10,67,10,10,75
2,10,10,10,8,74,13,6,10,39,10,10,12
10,10,10,9,10,50,35,0,10,79,10,10,55
2,10,10,9,10,29,45,5,10,4,10,10,2
1,10,10,10,3,46,14,3,10,53,10,10,34
6,10,10,2,10,5,43,9,10,51,10,10,30
8,7,10,7,10,42,78,1,10,51,9,10,27
5,10,10,8,10,24,87,4,10,25,10,10,16
10,8,10,5,10,75,36,7,1,55,10,9,84
10,10,10,0,10,77,77,2,10,80,10,10,8
7,10,10,3,10,63,25,3,10,71,10,10,84
6,10,10,5,10,85,23,0,10,10,10,10,66
2,10,10,2,10,87,37,8,10,69,10,10,44
3,10,10,0,10,35,100,4,10,99,10,10,46
5,10,10,3,10,18,63,6,10,10,10,10,91
9,10,10,0,1,45,55,9,10,62,10,10,81
2,10,10,6,10,85,35,6,10,89,10,10,71
8,10,10,6,10,51,73,4,10,14,10,10,23
1,9,10,4,10,47,72,2,10,98,10,10,85
6,10,10,10,10,73,76,1,10,28,10,0,52
9,10,10,10,10,49,100,0,10,10,10,10,15
8,10,10,1,1,72,70,3,10,18,10,10,92
1,10,10,5,10,96,89,5,2,69,10,10,52
9,10,10,7,10,46,96,4,10,32,10,10,80
8,10,10,1,10,26,9,6,10,91,10,10,11
1,5,10,9,10,15,72,6,10,59,10,10,40
2,10,10,0,10,53,17,2,10,7,10,10,66
6,10,10,3,10,90,42,10,10,41,10,10,68
2,10,10,6,10,27,41,9,10,22,10,10,62
7,4,10,3,10,9,29,0,10,28,10,10,43
9,10,10,7,10,16,71,0,10,19,10,10,87
5,10,10,9,10,46,88,6,10,95,10,10,78
9,9,10,1,7,67,87,6,10,5,10,9,70
10,10,10,3,10,16,91,7,10,99,10,10,18
10,10,10,7,10,70,79,5,10,26,10,10,21
10,10,10,2,10,88,26,10,10,20,10,5,66
0,10,10,10,10,25,22,0,10,97,10,10,62
10,10,10,0,10,58,76,4,10,94,10,10,41
5,10,10,1,10,91,25,0,10,83,10,10,38
10,10,10,10,10,11,8,0,10,26,10,10,21
2,10,10,0,8,43,93,10,10,11,10,10,85
3,10,10,9,10,70,26,10,10,34,9,6,22
1,10,10,3,10,44,12,2,10,34,10,10,23
6,10,10,9,10,85,91,8,10,87,10,10,79
5,10,10,4,10,7,33,6,10,63,10,10,52
0,10,10,6,10,87,3,0,10,62,10,10,89
3,3,10,1,10,37,59,1,10,19,10,10,69
10,10,10,9,10,35,30,9,10,54,10,6,62
5,10,10,8,10,76,67,9,10,18,10,10,95
6,0,10,9,10,51,83,3,10,68,10,10,8
6,10,10,9,10,81,56,7,10,80,10,10,4
4,10,10,9,10,48,95,4,10,84,0,10,97
7,10,10,6,10,22,50,8,10,7,2,5,71
5,10,10,10,10,59,14,7,10,41,10,10,52
1,10,10,0,10,92,95,3,10,64,10,10,46
3,10,10,3,10,41,42,7,10,61,10,10,32
5,10,10,5,10,43,7,10,10,33,10,10,82
7,10,10,5,10,71,21,2,10,97,10,10,54
4,10,10,6,10,45,56,8,10,15,10,10,35
4,10,10,7,10,9,4,1,10,86,10,10,54
4,10,10,3,10,73,73,2,10,55,10,10,40
6,10,10,6,10,96,95,1,10,89,10,5,45
8,3,10,0,10,74,30,4,10,14,10,10,87
1,10,10,4,10,17,10,7,10,73,10,10,28
1,10,10,4,10,72,61,10,7,2,10,10,34
1,4,10,7,10,53,50,4,10,86,10,7,35
1,8,10,3,10,28,94,9,10,36,10,10,23
5,10,10,2,10,38,29,0,10,56,10,10,93
4,10,10,10,10,29,99,6,10,75,10,10,51
3,10,10,9,10,56,15,2,10,21,10,10,43
10,10,10,5,10,76,84,10,10,16,6,10,42
2,10,10,8,9,12,10,6,10,87,1,10,76
8,10,10,9,10,78,15,9,10,77,10,10,94
0,10,10,9,10,18,77,6,10,15,3,10,33
8,10,10,9,10,20,41,0,7,92,10,10,3
10,10,3,8,10,42,14,10,10,78,10,10,9
3,10,10,10,10,80,65,1,10,72,10,10,93
9,10,10,0,10,63,78,9,10,49,10,10,90
6,10,8,10,10,51,62,2,10,59,10,10,26
