0,1,2,3,4,5,6,7,8,9
6,4,7,10,6,0,0,17,1,2
3,10,9,10,10,8,5,79,0,7
5,7,6,10,6,2,5,41,3,5
2,6,0,10,2,2,4,69,2,0
7,8,5,10,5,3,2,6,3,1
9,8,8,10,0,5,6,25,0,3
2,4,9,10,1,8,5,50,5,10
6,10,1,10,8,6,2,22,10,2
6,9,2,10,4,3,3,0,6,0
10,3,4,10,10,8,10,49,6,1
4,6,7,7,2,8,6,87,0,10
0,1,6,10,4,2,1,24,3,1
2,9,0,10,1,0,3,43,10,8
7,9,1,10,1,9,1,45,9,5
3,8,1,10,4,5,3,53,2,9
5,5,2,10,0,8,6,5,2,1
10,5,8,10,1,9,0,71,9,7
5,5,8,10,7,7,10,24,3,9
3,3,8,10,6,9,9,97,5,5
0,5,4,10,3,9,9,2,5,3
0,5,2,10,2,8,4,75,3,2
8,5,10,10,3,1,3,66,4,5
10,7,9,10,1,2,7,60,2,5
5,10,0,10,7,1,0,61,3,1
7,0,9,4,7,0,8,88,0,7
1,10,4,4,9,2,9,78,7,5
9,8,4,10,10,4,1,37,3,3
6,10,1,0,5,0,2,2,3,6
5,6,2,10,2,8,6,24,2,7
6,9,0,10,8,0,9,42,6,9
8,7,10,10,9,7,3,55,0,6
10,5,1,10,6,4,5,6,6,0
10,10,5,10,9,4,4,76,10,9
4,8,3,10,5,10,5,88,1,1
2,1,9,10,5,5,7,9,9,2
9,2,2,10,8,8,2,7,1,10
5,9,1,10,5,1,9,55,5,6
7,3,5,10,1,2,3,53,7,9
5,5,2,10,7,0,1,34,7,9
3,4,4,10,8,9,10,77,5,1
6,8,2,10,5,1,10,23,1,5
8,3,7,10,4,1,2,49,7,4
6,3,6,10,9,2,5,21,4,2
10,3,10,10,2,3,10,46,10,1
8,9,10,10,8,7,2,66,2,3
5,4,8,10,3,6,10,32,0,8
1,9,2,10,4,8,5,42,6,0
6,9,0,10,1,5,0,25,4,3
2,6,7,10,4,2,0,80,3,5
6,4,7,10,4,10,6,23,1,6
8,8,0,10,2,2,5,1,2,3
1,6,0,10,10,10,3,20,3,10
8,10,10,10,0,5,0,90,6,8
1,2,1,10,7,3,4,98,7,2
10,4,4,10,9,4,9,10,0,9
1,3,1,10,2,0,7,20,4,2
4,3,9,10,6,10,0,21,6,1
4,6,2,10,1,8,1,39,8,4
9,4,3,10,9,6,5,31,3,0
4,2,4,10,5,5,5,46,5,2
1,10,2,10,5,3,10,39,5,2
5,10,3,10,2,2,7,50,0,1
7,6,7,10,1,8,0,10,9,5
3,8,5,10,7,2,7,91,1,7
9,7,9,10,2,3,1,11,1,1
6,1,6,10,6,0,7,10,1,3
0,10,6,10,7,8,10,2,9,9
7,3,7,10,4,1,10,58,3,8
0,1,8,10,7,8,2,44,8,1
1,7,1,10,5,8,4,79,4,7
0,1,9,10,5,3,1,29,6,9
0,2,8,10,4,0,2,67,6,1
6,4,9,10,8,8,7,24,4,0
4,0,2,10,3,3,1,61,9,9
0,6,6,10,4,6,8,95,4,10
0,8,9,10,7,10,1,85,8,4
2,2,3,10,4,6,5,85,0,4
4,7,3,10,1,7,9,11,6,0
6,1,9,10,0,1,8,82,1,3
4,2,0,10,5,9,0,68,7,8
8,7,10,10,2,7,4,98,4,5
10,1,3,10,2,4,9,42,7,4
2,10,3,10,10,2,8,97,9,8
8,3,0,10,9,2,9,45,8,6
10,4,0,7,9,5,2,62,2,2
1,7,4,10,10,4,7,52,0,5
8,9,5,10,7,0,2,71,7,5
6,10,1,10,8,8,9,40,7,3
0,2,6,10,9,5,9,17,8,1
4,10,6,10,9,9,0,2,10,0
5,5,3,10,0,1,10,49,7,7
5,6,9,10,4,1,7,40,0,5
8,6,0,10,1,6,7,97,1,8
0,10,9,6,0,9,6,67,5,4
0,9,0,10,6,8,2,84,0,2
4,5,6,10,10,0,4,55,7,10
8,2,5,10,3,6,4,92,4,4
2,5,7,10,2,3,9,17,6,7
5,2,8,10,0,0,6,36,4,1
1,10,7,10,3,2,4,47,8,4
8,4,4,10,0,5,2,8,6,7
3,6,3,10,0,6,1,26,0,3
5,5,6,10,2,8,0,56,3,8
3,5,1,10,4,1,8,64,10,5
9,0,1,10,7,7,5,91,6,2
2,7,2,4,6,6,9,21,10,8
4,9,8,10,9,3,7,3,0,5
7,10,0,10,5,9,0,77,10,6
0,6,0,10,9,10,5,26,8,9
9,0,6,10,3,6,0,63,1,8
5,6,2,10,9,2,3,9,6,9
2,9,8,10,10,2,5,39,3,7
4,9,0,10,3,5,4,61,9,6
9,5,2,10,5,2,5,87,0,4
8,0,2,10,10,0,1,47,0,9
3,9,8,10,0,0,3,59,0,0
4,7,1,0,3,0,0,15,9,10
6,0,8,10,8,8,9,20,9,10
10,0,6,10,4,6,5,49,9,0
8,9,9,10,8,1,10,43,9,9
9,3,3,10,10,6,1,72,3,1
1,6,5,10,3,4,1,8,3,1
6,5,8,10,6,4,5,72,4,0
0,4,1,10,7,8,8,30,6,9
9,9,0,10,4,1,6,77,3,8
10,7,7,10,8,1,2,96,10,10
7,6,9,10,3,4,9,98,7,9
3,4,3,10,5,7,6,68,4,5
6,2,3,10,1,7,2,28,7,1
0,4,0,10,1,1,2,84,6,1
2,0,1,10,9,7,0,45,2,1
3,4,6,10,5,9,2,51,2,9
1,1,1,10,8,1,2,2,1,6
10,10,9,10,9,6,5,67,0,6
8,9,5,10,9,10,5,46,1,2
8,9,1,10,5,7,9,59,4,9
10,6,8,10,0,1,10,18,2,6
6,1,1,10,0,4,6,95,4,10
9,6,0,10,8,7,3,95,4,3
9,4,3,10,6,1,3,77,6,3
0,10,5,10,0,0,0,5,5,1
0,0,5,10,0,9,9,31,1,10
9,0,7,10,4,3,0,78,6,7
0,9,1,10,0,0,1,20,8,0
2,10,5,10,10,1,2,23,3,10
9,7,10,10,3,9,4,6,3,9
9,0,4,10,10,2,6,12,4,0
10,1,1,10,2,0,0,17,8,5
4,2,10,10,8,10,5,34,2,10
8,4,6,10,10,6,4,17,4,9
4,2,2,10,9,2,8,22,4,4
3,10,7,10,7,1,10,49,9,9
4,3,4,10,8,1,1,31,10,4
10,10,4,7,3,6,8,95,6,8
3,2,1,10,1,0,1,44,6,10
6,9,8,10,3,5,5,52,0,1
3,9,0,10,10,6,6,96,8,5
10,6,7,10,1,5,10,56,3,3
3,10,1,10,1,0,6,83,8,0
7,3,7,10,3,7,9,73,5,10
1,7,7,10,2,8,2,92,2,0
7,5,5,10,9,8,3,76,9,10
5,10,0,8,9,0,1,6,4,1
5,9,2,6,10,6,1,98,3,3
3,2,0,10,2,7,8,37,6,10
3,7,0,10,10,2,8,48,9,4
10,7,8,10,3,8,5,48,1,4
2,3,4,10,9,1,9,20,1,7
3,1,8,10,10,1,4,22,1,5
9,4,4,10,5,5,10,66,3,8
3,2,9,10,3,9,3,100,5,6
5,4,2,10,2,0,7,75,7,0
0,4,4,10,6,10,5,28,4,6
5,2,7,10,4,3,7,93,9,5
1,2,5,10,6,2,2,15,4,7
0,2,10,10,5,4,1,34,0,0
10,3,5,10,3,9,5,53,8,10
4,8,8,10,9,4,4,11,5,10
3,5,3,10,2,2,9,41,3,2
6,0,4,10,7,6,6,1,1,8
8,9,9,10,7,0,7,70,1,0
0,0,2,10,6,0,10,69,6,0
4,2,7,10,7,6,1,41,6,9
7,3,8,10,1,2,10,30,7,10
2,5,9,10,5,0,10,82,2,7
7,5,9,10,8,2,9,86,9,7
2,4,1,10,8,7,3,13,8,3
6,1,10,10,9,4,2,76,0,3
10,1,9,10,9,5,1,99,9,4
5,1,5,1,7,1,3,11,10,8
1,1,4,10,10,10,1,16,10,8
10,1,6,10,4,4,6,21,7,5
9,3,8,0,4,4,0,2,3,6
6,7,0,10,3,3,4,94,7,8
3,4,4,10,5,6,10,40,5,1
9,5,6,10,7,3,6,16,6,2
3,5,2,10,2,0,2,3,9,0
1,10,9,10,1,3,9,23,5,8
9,8,0,10,10,0,1,90,1,10
9,6,8,10,5,4,1,43,7,5
3,8,5,10,7,10,6,75,7,2
7,9,6,10,0,10,8,42,5,9
3,10,4,10,8,8,9,87,2,4
0,0,10,10,5,2,8,4,8,7
10,0,3,10,6,8,9,54,1,3
10,3,5,10,2,1,2,91,4,4
2,2,5,10,6,5,6,2,3,6
7,5,8,10,4,9,2,68,5,9
9,10,2,10,5,2,3,58,1,9
6,10,4,10,10,2,9,64,7,0
8,10,7,10,1,7,9,96,1,6
8,7,2,10,4,0,6,60,9,6
10,3,8,10,5,8,2,39,6,10
1,7,10,7,7,8,8,82,5,5
8,5,10,10,8,6,8,89,0,8
1,10,8,10,10,0,3,97,0,8
3,7,1,10,7,6,6,59,0,7
3,9,8,10,4,7,4,74,10,9
8,6,7,10,4,9,2,45,6,2
6,6,7,10,4,10,6,91,8,5
9,3,8,10,7,2,8,77,8,4
1,8,1,10,3,0,4,45,1,4
5,3,6,9,10,8,5,28,0,8
3,4,9,10,3,8,5,25,10,5
4,5,0,10,1,3,8,82,3,4
9,10,0,10,10,8,2,17,3,4
5,4,9,10,9,0,8,36,8,3
3,2,8,10,0,5,1,59,10,0
9,6,9,10,6,3,7,3,0,9
2,9,4,10,0,5,10,60,1,7
10,6,0,10,6,8,5,58,3,3
5,6,2,10,6,5,2,85,1,10
2,5,3,10,10,9,2,65,9,10
7,10,9,10,0,8,6,96,1,4
4,8,6,10,9,1,8,38,4,7
4,4,5,10,8,3,3,62,2,4
8,9,3,10,7,5,9,70,3,8
7,8,1,10,1,3,1,55,1,10
10,0,7,10,10,8,8,44,2,2
0,1,10,10,4,10,2,57,0,0
2,6,4,10,5,10,10,41,10,6
5,6,4,10,0,2,2,75,4,4
4,7,9,10,2,4,8,5,8,2
5,3,7,10,2,7,8,42,3,0
7,2,5,10,7,9,8,91,3,9
7,0,1,10,6,3,6,88,0,9
1,1,8,10,0,10,4,10,4,1
6,1,10,2,6,3,0,48,6,2
3,5,7,10,10,5,9,11,3,6
8,1,9,10,9,0,8,82,2,1
9,2,8,10,9,1,6,5,6,10
7,6,0,10,8,4,3,65,1,10
6,1,2,10,1,3,7,92,1,6
0,5,6,10,9,7,4,6,6,3
10,2,10,10,0,10,9,58,9,4
5,7,8,10,9,0,6,49,4,6
0,7,5,10,8,9,7,61,8,5
10,0,4,10,8,7,0,70,5,5
0,1,5,10,10,6,0,34,4,6
10,0,5,10,3,5,9,94,6,10
3,1,0,10,9,1,1,94,9,1
8,6,6,10,3,4,5,7,10,4
4,1,10,10,10,2,10,60,5,9
6,0,9,10,1,6,5,70,0,7
3,6,0,10,0,2,8,84,3,10
10,5,6,10,5,4,1,99,0,5
10,3,5,10,4,10,1,34,7,9
8,10,4,10,0,4,7,50,0,3
6,6,3,10,2,10,9,71,10,5
10,4,0,10,9,1,3,59,3,5
9,4,8,10,3,2,0,74,7,7
1,7,8,10,2,5,9,47,1,2
8,3,1,10,1,0,0,98,5,3
7,1,9,10,0,7,2,77,3,1
3,10,4,10,6,1,4,4,0,3
3,6,1,10,7,5,8,94,7,0
5,5,1,10,0,6,2,27,2,2
5,0,2,10,2,3,8,94,9,4
8,5,2,10,10,9,10,33,10,2
4,4,3,10,8,4,10,60,5,4
10,8,10,10,8,7,7,22,8,9
0,3,7,10,4,8,2,20,10,4
5,8,2,10,10,8,9,76,0,5
2,3,1,10,4,0,10,77,8,0
4,3,5,10,0,6,6,16,5,7
7,5,5,10,10,2,7,15,9,7
1,6,1,10,8,4,1,0,8,6
0,10,8,10,9,7,8,65,1,9
5,6,9,10,2,5,1,29,1,6
4,9,9,10,9,5,3,47,7,7
0,0,6,6,7,10,10,67,0,4
5,7,7,10,4,8,3,71,7,10
7,2,5,10,3,3,9,44,7,1
6,10,4,10,2,3,8,96,7,4
0,2,2,10,10,3,6,60,8,6
3,6,5,10,4,8,1,25,7,6
6,0,1,9,0,9,4,66,1,9
5,8,4,10,4,10,9,77,10,1
10,4,6,10,2,10,9,46,1,2
8,2,9,10,8,0,3,32,6,9
5,0,7,10,7,10,5,49,0,3
4,9,6,7,6,1,3,15,5,4
6,6,3,10,4,8,4,75,7,2
9,4,4,10,6,1,6,15,3,4
3,8,0,6,8,0,5,3,8,8
3,9,2,10,7,6,8,6,6,3
3,5,9,10,3,10,5,21,2,0
3,8,2,10,4,10,5,30,6,3
4,6,9,10,1,3,2,1,9,10
2,8,3,10,4,3,6,14,3,6
4,10,10,6,7,9,7,28,5,4
2,2,4,10,5,2,8,77,6,6
3,1,2,10,4,10,1,32,0,3
6,5,3,10,7,8,7,51,10,0
1,5,1,10,9,10,0,57,0,9
2,4,4,10,1,9,8,98,2,3
7,7,7,10,3,0,6,69,4,7
4,9,5,10,3,5,6,22,7,0
0,7,1,10,0,7,3,39,10,0
10,7,10,10,0,7,7,52,9,10
9,0,7,10,6,1,5,34,4,7
5,0,5,10,0,1,5,39,2,3
5,9,2,10,3,5,4,48,8,8
7,10,6,10,3,8,2,40,3,5
5,6,6,10,3,9,4,9,3,1
8,8,8,10,8,10,2,38,7,2
6,1,2,10,2,4,1,77,3,4
3,1,9,10,6,3,9,12,9,9
8,10,6,10,8,3,10,11,0,7
10,10,7,10,10,7,2,35,9,1
0,8,4,10,0,3,1,69,7,7
4,4,5,10,6,0,7,40,1,3
10,10,8,10,9,3,0,31,4,10
2,2,8,10,7,7,8,3,9,3
4,4,3,10,6,7,8,64,6,0
10,10,10,10,5,9,9,32,3,3
3,10,6,10,9,4,7,19,4,9
4,4,8,10,3,6,10,75,4,8
3,7,3,10,8,7,3,76,8,8
8,0,6,5,6,5,10,2,8,0
9,1,2,10,3,0,1,15,3,0
6,6,6,10,0,7,0,66,5,7
2,4,3,10,2,3,1,31,7,0
8,7,4,0,9,7,4,11,5,6
10,4,7,10,6,9,10,20,7,10
10,0,5,10,8,7,3,6,6,10
10,0,8,10,1,10,1,44,8,0
9,1,1,10,1,2,10,5,4,2
9,6,5,10,1,2,1,83,9,8
3,9,6,10,5,4,5,27,10,7
6,8,3,10,10,7,6,41,3,10
5,3,0,10,6,10,2,89,3,5
1,7,0,10,1,7,9,85,10,8
1,0,5,10,0,0,3,51,2,1
0,5,0,10,1,6,3,81,7,9
10,7,0,10,0,6,7,86,8,7
1,5,0,10,6,2,4,10,8,4
1,5,9,10,4,0,3,80,5,0
6,10,5,10,0,2,4,75,0,3
1,4,3,10,6,2,5,8,0,7
7,8,5,10,6,8,7,55,2,5
8,3,6,10,0,9,1,89,4,9
9,9,8,10,3,5,10,53,2,6
1,3,1,10,0,0,10,34,3,10
0,10,0,10,8,6,0,55,2,7
5,3,7,10,7,4,10,56,3,5
2,6,3,10,10,10,6,87,7,1
9,5,1,10,9,8,6,78,2,5
3,7,4,10,0,10,10,92,7,10
6,6,2,10,1,3,5,21,7,7
9,2,2,10,2,10,3,69,4,5
9,7,6,10,1,0,1,68,2,0
6,6,1,10,2,9,1,49,6,6
10,9,0,10,5,8,3,84,7,4
2,1,3,10,2,3,7,1,0,8
0,3,9,10,5,3,1,83,9,9
8,2,1,0,8,3,5,75,6,3
8,5,3,10,6,5,7,30,1,3
6,6,7,10,7,1,5,1,6,0
6,6,9,10,6,10,7,63,6,7
10,10,2,10,5,6,7,51,6,7
9,1,7,10,6,7,4,24,5,9
10,5,10,10,1,1,5,62,6,0
8,9,8,10,4,10,2,10,8,3
1,1,6,10,4,4,9,55,2,10
1,1,1,10,0,5,6,91,0,10
8,10,2,10,8,6,6,27,7,10
6,6,6,10,7,7,5,46,6,10
0,7,9,10,0,5,6,65,0,9
10,6,10,10,9,9,4,14,5,0
6,10,4,10,1,2,10,69,3,7
4,6,9,4,0,8,9,78,0,5
8,1,7,10,8,8,3,81,8,3
4,7,8,10,5,7,10,5,8,9
4,5,9,10,7,3,7,62,0,3
4,7,3,10,6,8,5,34,9,6
1,4,3,10,0,5,8,46,4,0
9,9,8,10,0,2,7,55,3,6
10,7,0,10,10,0,8,46,8,2
4,2,10,10,0,9,7,87,2,5
0,3,5,10,2,0,0,52,6,8
10,0,3,10,8,7,0,47,2,5
0,0,10,10,10,2,3,98,10,4
1,10,2,10,6,7,9,12,3,8
1,3,3,10,6,3,4,2,0,8
10,1,1,10,5,2,3,23,1,8
0,4,0,10,0,8,9,45,4,5
0,4,10,10,8,8,6,50,9,4
4,1,3,10,10,8,3,17,7,7
3,4,6,10,4,2,7,98,10,4
8,5,8,10,3,8,2,46,9,7
0,6,7,10,7,6,5,87,0,2
0,4,0,0,4,7,8,5,2,0
5,1,5,10,10,9,1,11,9,10
5,4,3,10,0,10,3,62,7,4
8,3,10,10,10,9,5,17,0,7
4,3,9,10,5,6,8,34,1,4
8,4,2,10,9,8,8,62,5,7
6,1,9,10,3,4,2,16,0,9
5,0,6,10,1,6,5,79,10,8
5,8,5,10,9,2,5,3,10,6
5,9,6,10,8,7,9,21,3,7
1,3,3,10,1,9,0,52,8,5
4,1,9,10,5,8,10,80,8,2
6,6,10,10,4,6,6,26,2,10
3,5,9,10,8,7,7,96,6,0
4,1,4,10,10,0,9,19,3,5
8,9,10,10,3,3,6,43,10,5
5,6,1,10,10,10,8,30,5,7
9,3,4,10,1,1,0,69,7,4
7,3,9,10,0,3,0,48,4,5
7,9,5,10,3,1,8,2,8,7
3,0,7,10,0,6,5,68,1,4
7,9,9,10,10,9,1,20,4,6
0,8,8,10,9,4,1,78,10,0
10,7,1,10,9,8,6,78,10,1
7,0,9,10,10,8,5,52,10,0
4,5,5,10,9,6,1,69,1,6
10,4,0,10,1,7,6,100,6,9
0,3,6,10,3,5,0,40,10,6
2,6,1,10,7,3,5,32,10,2
0,7,6,10,2,10,5,23,8,8
2,5,1,10,0,6,3,39,1,1
7,2,10,10,9,6,10,56,4,7
6,9,10,10,8,5,8,76,8,2
8,4,3,10,7,5,5,67,9,8
6,9,7,10,7,1,2,36,9,10
5,1,10,10,1,7,9,93,4,3
2,0,10,10,3,3,10,7,9,8
7,6,0,10,4,9,5,49,7,6
1,4,8,10,10,10,4,60,10,5
4,6,3,10,6,6,6,100,4,9
7,3,1,10,5,10,5,7,1,2
8,8,3,10,10,2,4,53,5,5
2,7,1,10,5,7,6,78,6,10
1,9,8,10,7,1,2,94,10,8
10,9,1,10,8,5,6,18,0,4
7,7,9,10,7,2,2,71,5,3
6,10,4,10,6,1,1,34,1,4
4,0,0,10,4,0,7,83,3,0
8,4,7,10,10,2,0,46,6,2
7,3,0,10,7,7,0,73,3,3
0,3,10,10,1,4,10,24,2,10
10,0,6,10,0,8,6,81,8,5
9,9,2,10,1,6,7,95,3,3
8,8,9,10,8,5,6,12,5,10
4,2,1,10,1,7,10,49,9,3
2,7,2,10,5,6,0,100,7,3
10,6,2,3,1,2,6,19,1,4
8,2,8,10,0,6,2,9,4,5
7,5,9,10,2,6,6,0,9,1
7,6,1,10,5,3,3,72,0,3
5,3,7,10,0,6,7,52,6,7
3,8,9,3,9,3,0,11,8,6
8,10,2,10,3,1,7,20,0,1
6,2,6,10,3,1,5,68,9,2
4,10,8,10,4,4,0,37,2,4
10,2,9,10,0,4,5,87,1,8
9,4,0,10,0,7,8,21,5,10
2,0,0,10,6,7,7,16,2,2
0,8,4,10,1,8,0,68,7,4
2,4,3,10,10,8,6,88,0,8
8,6,3,10,5,3,2,62,0,5
7,5,6,10,9,9,0,4,4,3
9,4,6,10,2,2,2,69,5,5
8,9,6,10,10,1,5,64,4,7
3,0,10,10,5,8,8,40,1,5
9,8,4,10,0,5,1,54,0,3
7,2,9,10,8,5,8,39,7,7
1,10,4,10,5,6,8,50,1,0
1,3,4,10,0,9,5,89,9,4
6,0,2,10,6,1,7,54,9,4
10,10,6,10,2,7,7,30,6,7
7,2,4,10,9,5,8,74,8,8
8,3,2,10,1,5,9,19,2,8
5,1,5,10,5,5,6,82,0,4
4,10,9,10,7,5,6,17,3,10
1,6,6,10,8,0,8,59,3,4
10,10,2,10,4,8,9,41,2,4
8,5,5,10,8,0,0,46,10,3
7,8,10,10,3,0,5,47,1,10
0,5,10,10,0,0,2,3,6,1
3,0,1,10,2,8,0,48,2,5
10,1,3,8,6,1,9,25,4,0
10,6,5,10,0,2,5,45,3,6
3,8,5,10,2,5,0,82,8,9
6,9,0,10,2,9,9,31,7,10
9,3,4,10,5,4,5,40,9,9
7,1,1,10,8,3,6,41,9,6
3,1,5,10,9,9,9,90,7,2
7,4,7,10,10,4,2,28,5,5
10,6,4,10,0,2,1,24,6,5
2,1,10,10,2,6,8,85,2,6
4,2,9,10,8,5,6,27,1,10
0,3,6,10,5,2,4,57,2,9
3,8,6,10,3,10,6,64,6,7
2,4,8,10,4,2,9,34,1,1
4,4,10,10,6,10,3,54,7,6
4,9,0,10,4,6,9,15,2,3
3,6,6,10,5,6,6,56,9,9
5,1,5,10,9,1,10,19,9,10
0,2,7,10,5,5,1,14,5,5
10,6,3,10,1,7,9,73,0,8
10,7,7,10,10,4,5,63,3,0
10,5,8,4,8,8,4,95,5,4
8,1,6,10,10,8,7,75,1,0
9,3,4,10,10,10,6,69,1,0
9,10,6,10,10,10,5,39,6,7
5,5,0,10,5,2,0,68,1,7
8,10,2,10,10,5,9,70,8,2
0,0,2,5,3,1,7,5,0,1
1,3,6,10,9,8,6,59,7,10
4,4,10,10,7,6,2,95,6,3
10,0,10,10,6,4,4,98,9,2
2,8,8,10,5,10,0,42,9,1
7,10,10,0,7,5,8,63,5,2
7,1,9,10,2,1,10,72,6,2
2,4,2,10,5,2,9,4,5,8
6,8,1,10,7,4,2,14,2,1
5,8,1,10,2,2,4,65,6,10
6,9,6,10,0,10,9,16,8,5
0,6,8,10,4,4,10,91,7,8
8,5,10,10,0,7,0,57,0,4
3,0,0,10,9,6,1,82,3,4
1,0,4,10,4,5,4,40,0,8
7,4,2,10,2,10,6,84,8,7
9,9,8,10,2,5,9,86,7,2
2,4,8,10,5,6,8,18,4,1
9,9,3,10,1,0,0,48,0,7
4,7,1,10,3,1,6,60,8,6
4,5,5,10,10,4,9,76,6,8
8,4,9,10,10,9,3,34,10,0
5,9,2,10,3,5,8,87,4,9
5,0,5,10,6,5,9,12,4,7
9,6,7,10,9,4,3,68,5,7
8,9,9,10,7,8,9,0,4,10
4,10,5,10,0,4,4,82,6,6
2,4,10,10,7,3,5,62,6,10
3,2,7,5,3,8,5,18,3,2
7,6,3,10,4,5,4,54,6,1
4,4,8,10,3,8,0,71,10,3
3,2,10,10,2,0,5,99,8,10
5,7,0,10,2,9,6,82,2,9
0,1,6,10,8,0,9,52,7,4
10,4,3,10,9,1,2,46,8,2
3,6,1,10,3,2,0,44,4,9
8,6,1,10,10,2,1,63,7,6
10,2,3,10,7,10,1,25,5,7
9,8,8,10,7,10,6,76,6,1
6,7,8,10,10,10,4,21,0,1
1,2,9,9,0,10,0,13,2,9
8,9,7,10,0,5,1,52,7,2
5,0,6,10,0,5,7,74,2,6
2,8,7,10,9,2,3,17,10,0
6,2,9,10,8,10,0,64,9,8
9,1,10,10,3,3,10,21,3,6
4,0,5,10,0,1,3,68,6,5
4,2,7,3,2,0,10,0,10,7
1,1,10,10,1,0,2,12,4,0
2,9,8,10,6,0,4,87,2,9
0,10,2,10,3,7,7,15,9,2
6,1,0,0,3,3,9,26,10,7
7,8,0,10,9,2,1,2,8,2
10,1,8,10,10,4,4,25,10,3
9,3,3,10,3,7,0,15,8,0
8,9,6,9,7,10,5,26,8,5
6,3,2,10,9,7,5,30,4,9
9,7,8,1,5,3,9,99,4,4
4,0,0,10,4,3,3,61,4,7
8,2,7,10,8,9,2,31,0,9
2,6,4,10,4,1,0,74,10,5
1,3,3,10,3,4,7,20,4,7
5,10,10,10,6,8,4,20,8,7
4,9,6,10,10,7,4,21,8,0
8,10,7,10,0,3,0,26,0,5
2,2,10,10,9,1,2,11,2,5
10,9,10,10,9,8,10,73,10,3
0,7,9,10,0,6,1,63,10,1
5,8,8,10,0,7,10,51,9,10
4,9,5,10,5,7,9,98,10,4
5,10,2,10,7,4,9,6,2,10
0,10,5,9,2,1,10,5,5,8
10,7,7,10,4,4,1,51,1,10
4,5,9,10,6,9,0,46,1,10
6,8,8,10,3,0,4,16,1,3
2,5,7,10,7,10,6,60,0,9
7,0,5,10,5,0,7,68,0,6
6,1,3,10,3,4,9,3,1,3
4,4,2,10,0,3,4,26,7,5
10,0,7,10,0,6,9,31,0,10
2,2,9,10,9,0,0,83,9,8
3,3,5,10,1,6,4,63,0,2
