0,1,2,3,4,5,6,7,8,9
1,2.0,5,0.0,0,1.0,2.0,4.0,0.0,4
0,1.0,6,4.0,10,10.0,3.0,5.0,2.0,6
1,1.0,4,6.0,2,7.0,4.0,6.0,4.5,4
0,3.5,8,8.0,6,4.0,5.0,2.0,7.0,10
3,6.0,0,10.0,2,1.0,3.5,2.4,0.0,3
0,3.0,1,7.0,9,4.0,2.0,2.8,2.0,10
4,3.0,6,10.0,1,2.0,1.5,3.2,8.0,2
9,2.0,5,4.0,8,1.0,1.0,3.6,6.333333333333333,9
3,0.0,1,9.0,4,2.0,1.5,4.0,4.666666666666666,1
5,0.0,8,6.5,8,4.5,2.0,2.5,3.0,10
4,1.3333333333333333,9,4.0,6,7.0,2.5,1.0,8.0,7
0,2.6666666666666665,9,4.0,9,6.0,3.0,3.0,8.0,0
7,4.0,7,4.0,0,10.0,3.5,4.0,3.0,0
10,2.5,2,4.0,4,8.0,4.0,9.0,5.0,6
2,1.0,10,4.0,3,6.0,5.5,8.0,7.0,10
3,5.5,1,4.0,2,4.0,7.0,7.0,3.0,5
4,10.0,5,4.0,5,2.5,7.0,6.0,10.0,9
7,9.0,4,4.0,1,1.0,7.0,5.0,8.5,6
10,8.0,0,5.666666666666667,6,3.0,7.0,4.0,7.0,5
1,8.0,2,7.333333333333334,7,2.0,7.0,3.0,6.0,6
5,4.5,10,9.0,4,1.0,7.0,3.2,7.0,5
9,1.0,6,2.0,3,1.0,4.0,3.4,8.0,10
2,10.0,1,7.0,3,6.0,0.0,3.6,9.0,3
3,9.0,9,5.333333333333333,8,5.333333333333333,8.0,3.8,10.0,2
4,8.4,8,3.6666666666666665,4,4.666666666666667,6.5,4.0,8.0,0
0,7.8,0,2.0,0,4.0,5.0,6.5,6.0,0
7,7.2,5,4.0,2,4.833333333333333,0.0,9.0,4.0,10
3,6.6,5,6.0,7,5.666666666666667,0.0,6.5,6.5,5
6,6.0,9,8.0,7,6.5,0.0,4.0,9.0,2
9,7.0,4,10.0,1,7.333333333333334,0.0,3.5,6.0,9
5,6.5,0,7.0,8,8.166666666666668,9.0,3.0,9.0,5
2,6.0,8,1.0,1,9.0,10.0,3.25,7.0,10
1,7.0,2,1.6,7,6.5,5.0,3.5,5.0,8
1,1.0,3,2.2,10,4.0,9.0,3.75,9.0,7
5,3.0,2,2.8,10,5.0,2.0,4.0,7.5,9
0,3.75,0,3.4,3,6.0,9.0,5.0,6.0,2
7,4.5,6,4.0,0,7.0,6.75,8.0,7.0,0
0,5.25,8,9.0,10,8.0,4.5,7.2,6.0,1
7,6.0,8,8.0,6,9.0,2.25,6.4,5.0,5
3,5.0,1,7.0,5,10.0,0.0,5.6,3.0,8
1,4.0,6,6.0,5,8.0,5.0,4.8,5.0,4
2,4.5,0,0.0,2,6.0,10.0,4.0,7.0,9
2,5.0,0,2.0,2,6.25,6.0,6.0,3.0,1
4,5.5,5,4.0,3,6.5,5.857142857142857,4.5,4.25,3
6,6.0,7,2.0,4,6.75,5.714285714285714,3.0,5.5,7
5,6.5,10,1.0,5,7.0,5.571428571428571,3.3333333333333335,6.75,8
4,7.0,8,10.0,10,7.25,5.428571428571429,3.6666666666666665,8.0,8
0,7.5,3,0.0,6,7.5,5.285714285714286,4.0,5.5,8
3,8.0,8,2.0,5,7.75,5.142857142857143,6.5,3.0,5
10,0.0,2,2.0,5,8.0,5.0,9.0,9.0,8
8,8.0,10,10.0,0,2.0,6.0,6.0,8.0,8
10,8.0,2,2.0,0,1.3333333333333335,7.0,3.0,7.0,0
6,7.333333333333333,7,8.0,2,0.6666666666666667,8.0,4.0,2.0,3
4,6.666666666666667,0,3.0,1,0.0,9.0,9.0,1.5,1
0,6.0,2,4.0,4,1.25,9.0,7.5,1.0,1
1,5.333333333333334,2,5.0,9,2.5,9.142857142857142,6.0,1.75,3
1,4.666666666666667,6,5.0,0,3.75,9.285714285714286,8.0,2.5,8
3,4.0,2,5.0,0,5.0,9.428571428571429,6.0,3.25,7
3,4.0,1,5.0,2,2.5,9.571428571428571,4.0,4.0,6
5,4.0,4,5.0,2,0.0,9.714285714285714,9.0,4.0,4
1,4.0,3,6.0,8,0.75,9.857142857142858,10.0,4.5,10
1,2.5,3,7.0,3,1.5,10.0,8.75,5.0,10
5,1.0,4,7.0,4,2.25,8.0,7.5,6.666666666666667,3
5,2.333333333333333,1,6.0,8,3.0,6.0,6.25,8.333333333333334,7
3,3.6666666666666665,7,5.0,0,4.0,4.0,5.0,10.0,6
2,5.0,0,4.0,4,6.0,5.0,4.0,9.333333333333334,3
6,9.0,5,4.333333333333333,10,2.0,7.0,3.0,8.666666666666666,5
4,6.75,0,4.666666666666667,3,0.0,7.75,2.0,8.0,8
8,4.5,3,5.0,2,2.0,8.5,1.0,7.5,4
9,2.25,2,9.0,4,4.0,9.25,4.0,7.0,10
10,0.0,6,5.0,1,6.0,10.0,7.0,1.0,1
4,2.5,3,6.0,5,8.0,8.0,10.0,4.0,6
6,5.0,7,4.5,3,5.0,6.0,9.0,9.0,3
1,3.0,10,3.0,1,3.0,0.0,3.0,5.5,4
6,2.0,9,1.5,4,0.0,0.5,2.0,2.0,2
8,1.0,5,0.0,5,5.0,1.0,5.0,10.0,8
0,4.0,7,2.0,2,1.0,1.5,4.0,9.0,4
10,3.0,10,4.0,9,10.0,2.0,3.0,8.0,8
8,3.5,8,7.0,8,8.0,8.0,2.0,2.0,1
4,4.0,5,6.0,7,6.0,5.0,1.0,6.0,6
9,2.0,9,5.0,5,9.0,2.0,8.0,10.0,8
2,3.333333333333333,10,5.5,5,10.0,10.0,1.0,8.5,9
5,4.666666666666666,5,6.0,8,5.0,10.0,4.0,7.0,8
1,6.0,1,2.0,4,0.0,10.0,7.0,8.0,2
8,1.0,3,3.25,7,8.0,10.0,5.5,9.0,8
2,4.0,5,4.5,2,7.166666666666667,3.0,4.0,10.0,7
9,3.5,2,5.75,9,6.333333333333333,3.0,5.0,5.5,7
5,3.0,5,7.0,8,5.5,3.0,8.0,1.0,0
5,2.0,10,0.0,1,4.666666666666666,1.0,9.0,0.6666666666666667,2
7,4.5,4,3.0,7,3.833333333333333,3.5,10.0,0.33333333333333337,0
8,7.0,4,8.0,2,3.0,6.0,7.0,0.0,10
3,0.0,1,2.0,6,2.0,9.0,7.5,0.0,10
10,4.0,10,4.5,10,1.0,4.0,8.0,0.0,6
7,4.0,4,7.0,9,0.0,8.0,6.0,4.5,9
1,4.0,7,6.5,8,0.5,0.0,4.0,9.0,1
7,7.0,0,6.0,5,1.0,0.0,2.0,9.333333333333334,6
10,7.5,1,10.0,3,2.5,0.0,2.3333333333333335,9.666666666666666,6
7,8.0,3,4.0,4,4.0,0.0,2.6666666666666665,10.0,10
8,5.0,2,5.0,0,5.5,0.0,3.0,7.333333333333334,6
1,2.0,6,6.0,9,7.0,0.0,1.0,4.666666666666667,9
9,4.0,4,5.0,1,8.5,4.5,4.0,2.0,3
4,6.0,7,5.5,8,10.0,9.0,9.0,3.0,7
8,5.333333333333333,2,6.0,3,9.0,9.0,8.666666666666666,0.0,2
3,4.666666666666667,9,6.5,10,8.666666666666666,6.75,8.333333333333334,2.5,7
9,4.0,10,7.0,7,8.333333333333334,4.5,8.0,5.0,4
0,9.0,10,8.5,8,8.0,2.25,8.0,5.5,1
9,5.0,4,10.0,3,8.333333333333334,0.0,4.0,6.0,2
3,1.0,2,8.0,1,8.666666666666666,1.0,0.0,0.0,1
10,5.5,5,6.0,7,9.0,2.0,0.0,2.5,5
5,10.0,4,4.0,10,9.333333333333334,3.0,0.0,5.0,7
10,9.0,9,2.0,0,9.666666666666666,5.333333333333334,0.0,9.0,8
6,4.0,9,0.0,8,10.0,7.666666666666667,0.0,7.0,10
10,2.0,0,3.0,0,9.857142857142858,10.0,2.6666666666666665,6.0,1
2,0.0,4,6.0,4,9.714285714285714,0.0,5.333333333333333,7.0,3
1,3.0,10,9.0,9,9.571428571428571,8.0,8.0,6.0,6
7,6.0,3,5.0,3,9.428571428571429,8.0,1.0,5.5,4
6,9.0,1,1.0,1,9.285714285714286,7.0,1.0,5.0,1
5,7.5,5,5.0,3,9.142857142857142,6.0,2.166666666666667,4.5,6
6,6.0,3,9.0,9,9.0,5.0,3.3333333333333335,4.0,0
9,6.333333333333333,5,5.0,2,8.833333333333334,3.333333333333333,4.5,3.5,10
1,6.666666666666667,10,5.0,2,8.666666666666666,1.6666666666666665,5.666666666666667,3.0,4
9,7.0,8,10.0,7,8.5,0.0,6.833333333333334,6.5,6
10,8.0,7,9.0,8,8.333333333333334,6.0,8.0,10.0,5
7,9.0,7,0.0,0,8.166666666666666,6.5,8.0,8.333333333333334,0
0,7.333333333333333,5,0.0,7,8.0,7.0,4.5,6.666666666666666,10
4,5.666666666666666,2,0.0,10,7.0,2.0,1.0,5.0,2
8,4.0,6,0.0,0,3.0,8.0,4.0,3.0,0
3,2.5,4,0.0,5,4.666666666666667,3.0,3.0,1.5,5
1,1.0,7,10.0,8,6.333333333333334,5.0,0.0,0.0,7
9,2.0,2,4.0,7,8.0,6.333333333333333,10.0,3.0,0
0,4.0,9,3.5,0,4.0,7.666666666666666,10.0,2.5,10
10,6.0,8,3.0,3,0.0,9.0,10.0,2.0,9
0,7.0,7,5.0,9,0.6666666666666666,7.5,8.0,2.0,5
9,8.0,8,7.0,2,1.3333333333333333,6.0,5.5,7.0,5
9,9.0,1,7.0,7,2.0,6.666666666666667,3.0,10.0,1
4,9.0,9,7.0,8,2.6666666666666665,7.333333333333333,6.0,8.75,2
5,9.0,7,7.0,10,3.333333333333333,8.0,3.5,7.5,10
7,9.0,6,6.0,1,4.0,0.0,1.0,6.25,4
9,9.0,8,5.0,8,4.5,1.5,6.0,5.0,1
3,1.0,6,4.0,4,5.0,3.0,5.0,6.5,2
8,3.3333333333333335,8,3.0,8,5.5,5.0,4.0,8.0,4
1,5.666666666666667,6,1.0,5,6.0,1.0,1.0,1.0,1
1,8.0,3,9.0,10,3.0,9.0,0.0,6.0,6
6,6.5,4,3.0,2,4.75,1.0,1.5,4.0,2
10,5.0,6,4.75,9,6.5,6.0,3.0,4.857142857142857,5
3,7.5,8,6.5,2,8.25,10.0,4.25,5.714285714285714,0
5,10.0,4,8.25,8,10.0,0.0,5.5,6.571428571428571,5
5,2.0,1,10.0,9,10.0,8.0,6.75,7.428571428571429,1
10,5.0,7,5.5,9,10.0,6.0,8.0,8.285714285714285,8
3,6.5,1,1.0,3,10.0,5.25,6.333333333333333,9.142857142857142,10
6,8.0,2,5.5,7,5.0,4.5,4.666666666666666,10.0,0
10,0.0,2,10.0,5,0.0,3.75,3.0,7.0,7
5,10.0,10,4.0,6,3.0,3.0,9.0,5.0,7
1,0.0,5,2.0,9,5.0,3.2,1.0,5.0,10
10,0.0,9,0.0,9,7.0,3.4,4.0,7.0,9
6,0.0,10,9.0,1,2.0,3.6,1.0,0.0,2
0,0.0,8,5.5,5,3.0,3.8,1.6,2.0,3
8,0.0,7,2.0,1,4.0,4.0,2.2,5.0,7
4,3.0,0,5.5,1,5.0,4.0,2.8,8.0,3
2,4.75,1,9.0,6,6.0,4.0,3.4,4.0,3
6,6.5,2,0.0,7,7.0,4.0,4.0,0.0,4
9,8.25,0,2.0,5,6.0,4.0,3.6666666666666665,6.0,7
8,10.0,2,1.6666666666666667,6,5.0,4.0,3.3333333333333335,5.0,2
5,3.0,3,1.3333333333333335,3,4.0,1.0,3.0,6.5,4
1,4.0,8,1.0,9,3.0,1.0,1.5,8.0,6
2,6.5,3,6.0,1,5.0,7.0,0.0,5.0,2
2,9.0,3,5.5,3,3.333333333333333,5.0,7.0,2.0,1
0,3.0,5,5.0,4,1.6666666666666665,8.0,6.0,6.0,3
1,8.0,10,2.0,1,0.0,5.666666666666666,5.0,6.0,2
0,7.0,10,4.0,7,1.0,3.333333333333333,4.0,10.0,6
0,6.0,4,3.3333333333333335,8,2.0,1.0,6.0,6.0,0
2,2.0,6,2.666666666666667,9,3.0,4.0,8.0,7.0,8
3,3.0,5,2.0,8,4.0,3.5714285714285716,10.0,8.0,9
1,4.0,8,1.3333333333333335,10,3.0,3.142857142857143,7.0,7.6,4
4,5.0,4,0.666666666666667,1,2.0,2.7142857142857144,3.0,7.2,6
9,4.0,2,0.0,4,1.6,2.2857142857142856,6.0,6.8,6
5,2.0,2,0.5,7,1.2,1.8571428571428572,9.0,6.4,2
5,0.0,10,1.0,6,0.7999999999999998,1.4285714285714288,6.0,6.0,5
10,3.0,8,1.0,2,0.3999999999999999,1.0,2.0,7.0,4
5,6.0,7,1.0,7,0.0,5.0,8.0,8.0,6
10,9.0,4,1.0,8,3.5,9.0,9.0,2.0,7
10,8.0,6,1.0,3,7.0,0.0,10.0,1.8571428571428572,9
2,7.0,10,1.0,1,7.0,6.0,7.0,1.7142857142857144,10
4,6.5,7,1.0,0,2.0,4.666666666666667,4.0,1.5714285714285714,2
4,6.0,6,4.0,10,0.0,3.3333333333333335,1.0,1.4285714285714286,5
8,5.5,7,7.0,6,1.5,2.0,4.0,1.2857142857142858,3
7,5.0,7,10.0,1,3.0,4.0,5.0,1.1428571428571428,4
10,5.25,5,7.75,3,4.5,6.0,4.0,1.0,7
1,5.5,7,5.5,4,6.0,4.75,3.0,5.0,10
6,5.75,10,3.25,7,5.0,3.5,8.0,9.0,4
7,6.0,3,1.0,9,0.0,2.25,9.0,7.0,1
10,5.666666666666667,3,9.0,10,7.0,1.0,10.0,6.0,2
2,5.333333333333333,0,9.0,6,1.0,4.0,4.0,6.0,9
2,5.0,3,8.0,4,1.0,6.0,9.0,6.0,5
10,4.333333333333333,2,8.0,0,1.0,8.0,6.666666666666666,6.0,2
3,3.666666666666667,1,8.0,6,2.0,10.0,4.333333333333333,6.0,2
3,3.0,2,7.0,7,3.0,7.0,2.0,1.0,2
9,3.8,5,6.0,4,2.5,4.0,2.5,9.0,7
2,4.6,10,5.0,0,2.0,4.0,3.0,4.0,4
9,5.4,6,4.0,9,1.8,4.0,3.5,0.0,1
0,6.2,9,3.0,9,1.6,0.0,4.0,4.0,6
4,7.0,10,6.0,3,1.4,8.0,0.0,5.0,6
7,8.0,3,9.0,0,1.2,8.0,3.3333333333333335,6.0,0
5,9.0,4,2.0,7,1.0,8.0,6.666666666666667,5.0,6
0,8.428571428571429,8,9.0,9,7.0,5.0,10.0,5.0,7
9,7.857142857142858,3,8.5,1,6.0,4.444444444444445,4.0,1.0,0
6,7.285714285714286,8,8.0,8,0.0,3.888888888888889,3.0,3.5,1
4,6.714285714285714,7,7.5,9,10.0,3.333333333333333,1.0,6.0,4
1,6.142857142857143,9,7.0,3,3.0,2.7777777777777777,5.0,5.333333333333333,7
6,5.571428571428571,4,5.0,7,5.0,2.2222222222222223,4.666666666666667,4.666666666666667,7
0,5.0,7,3.0,10,7.0,1.6666666666666665,4.333333333333333,4.0,3
9,2.0,6,1.0,2,5.666666666666667,1.1111111111111107,4.0,3.3333333333333335,4
5,6.0,9,4.0,1,4.333333333333334,0.5555555555555554,6.5,2.666666666666667,1
6,5.5,3,7.0,1,3.0,0.0,9.0,2.0,2
9,5.0,3,10.0,2,1.5,0.0,9.333333333333334,1.333333333333334,10
7,4.5,0,6.5,4,0.0,0.0,9.666666666666666,0.666666666666667,3
5,4.0,7,3.0,7,1.0,6.0,10.0,0.0,2
7,3.5,7,4.666666666666667,4,0.8,2.0,9.0,5.0,1
6,3.0,5,6.333333333333334,10,0.6,4.5,8.0,5.333333333333333,3
6,2.5,9,8.0,9,0.3999999999999999,7.0,6.0,5.666666666666667,4
8,2.0,5,5.5,10,0.19999999999999996,6.5,4.0,6.0,7
2,10.0,7,3.0,4,0.0,6.0,5.0,7.0,5
2,4.0,3,1.0,7,1.6,1.0,6.0,8.0,5
5,7.0,7,1.6666666666666665,9,3.2,3.0,7.0,1.0,6
8,0.0,1,2.333333333333333,6,4.800000000000001,5.0,6.666666666666667,3.0,2
6,0.6666666666666666,7,3.0,3,6.4,7.0,6.333333333333333,8.0,8
7,1.3333333333333333,1,10.0,2,8.0,5.0,6.0,9.0,6
4,2.0,9,3.0,5,4.0,3.0,3.5,3.0,4
3,3.0,3,3.3333333333333335,7,0.0,4.5,1.0,3.6,1
4,0.0,9,3.6666666666666665,0,1.0,6.0,0.6666666666666667,4.2,8
1,9.0,10,4.0,5,0.5,4.0,0.33333333333333337,4.8,4
8,9.0,4,8.0,10,0.0,7.0,0.0,5.4,5
2,9.0,3,3.0,4,3.5,10.0,7.0,6.0,1
7,9.0,10,4.666666666666667,10,7.0,9.0,7.666666666666667,3.5,6
2,5.0,3,6.333333333333334,0,5.833333333333333,8.0,8.333333333333334,1.0,10
3,7.0,8,8.0,7,4.666666666666666,1.0,9.0,9.0,4
5,9.0,3,0.0,9,3.5,8.0,2.0,6.0,4
2,0.0,5,8.0,2,2.333333333333333,2.0,2.0,3.0,10
5,9.0,2,8.166666666666666,7,1.166666666666666,1.6666666666666667,6.0,1.5,4
10,4.0,1,8.333333333333334,6,0.0,1.3333333333333335,5.25,0.0,8
10,3.0,2,8.5,1,9.0,1.0,4.5,1.1666666666666667,0
0,2.0,10,8.666666666666666,2,1.0,5.0,3.75,2.3333333333333335,7
4,2.0,5,8.833333333333334,4,3.5,2.0,3.0,3.5,10
9,4.0,6,9.0,6,6.0,2.0,5.0,4.666666666666667,3
6,3.0,9,4.0,6,10.0,2.0,3.0,5.833333333333334,6
1,2.0,8,4.5,2,7.0,2.0,1.0,7.0,10
0,6.0,3,5.0,10,6.0,2.6666666666666665,3.5,8.0,10
8,7.5,3,8.0,4,5.0,3.333333333333333,6.0,10.0,0
9,9.0,5,6.5,2,0.0,4.0,5.0,5.0,10
7,6.0,4,5.0,0,1.5,7.0,4.0,1.0,9
10,3.0,2,3.0,3,3.0,7.166666666666667,1.0,4.0,0
1,0.0,7,1.0,4,6.0,7.333333333333333,4.5,3.0,6
7,1.5,7,1.2857142857142856,6,6.5,7.5,8.0,6.0,6
6,3.0,0,1.5714285714285714,7,7.0,7.666666666666667,8.5,4.666666666666667,1
0,2.5,5,1.8571428571428572,2,3.0,7.833333333333333,9.0,3.3333333333333335,1
6,2.0,10,2.142857142857143,0,2.0,8.0,7.333333333333333,2.0,7
8,2.0,8,2.4285714285714284,1,4.0,10.0,5.666666666666666,6.0,10
6,2.0,7,2.7142857142857144,1,8.0,8.0,4.0,5.0,9
5,1.0,3,3.0,1,4.0,6.25,4.142857142857143,4.75,8
7,0.0,6,3.0,9,5.0,4.5,4.285714285714286,4.5,10
1,3.0,4,3.0,9,6.0,2.75,4.428571428571429,4.25,3
6,3.3333333333333335,0,5.0,2,7.0,1.0,4.571428571428571,4.0,3
0,3.6666666666666665,9,1.0,10,8.5,9.0,4.714285714285714,2.0,6
4,4.0,7,10.0,1,10.0,9.25,4.857142857142857,0.0,8
10,5.0,7,6.5,0,7.0,9.5,5.0,0.0,6
7,5.0,2,3.0,5,4.0,9.75,5.666666666666667,10.0,10
7,5.0,0,0.0,2,3.0,10.0,6.333333333333333,9.727272727272727,2
10,3.0,6,8.0,6,3.5,9.5,7.0,9.454545454545455,5
7,1.0,6,6.333333333333333,1,4.0,9.0,3.0,9.181818181818182,10
4,4.5,2,4.666666666666666,0,5.0,1.0,1.0,8.90909090909091,9
3,8.0,9,3.0,7,6.0,2.5,10.0,8.636363636363637,2
4,7.75,5,5.0,9,7.0,4.0,9.5,8.363636363636363,7
8,7.5,9,3.0,7,3.0,3.0,9.0,8.090909090909092,5
7,7.25,9,1.0,3,5.0,4.5,6.5,7.818181818181818,10
6,7.0,4,3.5,8,7.0,6.0,4.0,7.545454545454546,5
10,5.0,7,6.0,1,0.0,5.333333333333333,1.0,7.272727272727273,0
0,3.0,1,8.0,5,1.0,4.666666666666667,3.0,7.0,3
10,1.0,10,7.0,4,4.0,4.0,5.0,7.75,7
3,2.666666666666667,8,6.0,9,7.0,3.0,7.0,8.5,9
0,4.333333333333334,0,6.0,3,10.0,2.0,9.0,9.25,2
10,6.0,2,0.0,6,5.0,3.333333333333333,6.0,10.0,10
10,5.0,6,0.0,10,0.0,4.666666666666666,8.0,6.0,4
1,4.0,6,0.0,5,7.0,6.0,8.5,7.0,9
2,6.0,7,4.0,6,2.0,2.0,9.0,3.5,4
9,8.0,3,8.0,5,3.25,0.0,9.5,0.0,3
4,0.0,1,8.0,5,4.5,6.0,10.0,7.0,6
8,10.0,5,8.0,9,5.75,7.0,6.0,8.0,9
2,9.666666666666666,4,4.0,3,7.0,8.0,2.0,9.0,1
2,9.333333333333334,7,0.0,9,1.0,9.0,3.0,5.0,2
6,9.0,8,10.0,1,2.333333333333333,9.0,2.0,10.0,8
2,5.0,3,3.0,8,3.6666666666666665,9.0,2.0,10.0,4
7,7.0,9,10.0,9,5.0,8.0,3.0,3.0,10
5,3.0,4,4.0,8,9.0,9.0,2.0,10.0,5
4,4.0,5,2.0,3,8.6,10.0,2.75,5.5,4
9,7.0,7,5.0,2,8.2,5.0,3.5,1.0,6
2,10.0,4,8.0,4,7.8,0.0,4.25,1.0,2
8,8.5,5,8.666666666666666,3,7.4,8.0,5.0,2.666666666666667,8
6,7.0,6,9.333333333333334,4,7.0,5.5,4.428571428571429,4.333333333333334,10
0,5.333333333333333,0,10.0,10,6.6,3.0,3.857142857142857,6.0,9
9,3.6666666666666665,3,7.0,6,6.2,5.5,3.2857142857142856,6.333333333333333,7
8,2.0,0,7.0,9,5.8,8.0,2.7142857142857144,6.666666666666667,0
7,2.0,2,7.0,0,5.4,9.0,2.1428571428571432,7.0,9
1,2.8,6,9.0,9,5.0,5.0,1.5714285714285716,9.0,1
8,3.6,0,5.0,8,8.0,9.0,1.0,4.0,0
6,4.4,3,9.0,2,6.6,6.0,10.0,4.0,9
4,5.2,6,8.0,10,5.2,5.5,8.0,6.0,5
3,6.0,7,5.666666666666666,5,3.8000000000000007,5.0,6.0,8.0,5
2,6.0,6,3.333333333333333,10,2.4000000000000004,4.5,4.0,7.5,4
7,6.0,4,1.0,4,1.0,4.0,2.0,7.0,8
3,6.0,4,4.0,4,6.0,3.5,3.0,6.0,6
10,7.5,5,7.0,2,3.0,3.0,4.0,5.0,5
4,9.0,0,7.0,10,0.0,5.5,3.0,9.0,9
5,5.5,2,7.0,8,3.5,8.0,0.0,7.0,3
7,2.0,7,7.0,10,7.0,8.0,0.0,7.5,0
7,4.5,5,7.5,4,5.0,8.0,1.25,8.0,1
6,7.0,5,8.0,3,3.0,9.0,2.5,5.5,1
1,5.0,5,2.0,2,4.333333333333333,8.0,3.75,3.0,3
0,3.0,9,2.0,2,5.666666666666666,7.0,5.0,3.0,6
6,4.5,6,0.0,3,7.0,6.0,6.25,9.0,2
10,6.0,3,4.0,8,7.0,5.5,7.5,5.0,0
4,2.0,8,8.0,4,0.0,5.0,8.75,1.0,1
0,1.0,2,8.0,6,1.0,6.0,10.0,3.0,10
5,0.0,9,4.0,0,10.0,2.0,2.0,3.6666666666666665,3
3,1.0,1,0.0,7,5.0,7.0,2.125,4.333333333333333,6
1,3.0,2,3.0,2,4.0,6.0,2.25,5.0,4
9,9.0,5,3.25,2,4.0,5.333333333333333,2.375,4.0,10
1,9.5,4,3.5,6,4.0,4.666666666666667,2.5,3.0,4
5,10.0,10,3.75,1,5.666666666666667,4.0,2.625,1.5,4
7,7.0,7,4.0,4,7.333333333333334,3.3333333333333335,2.75,0.0,10
1,8.0,3,9.0,4,9.0,2.666666666666667,2.875,1.0,2
4,9.0,4,7.333333333333333,6,0.0,2.0,3.0,2.0,4
0,10.0,5,5.666666666666666,3,4.0,7.0,3.2,7.0,6
5,8.0,4,4.0,3,7.0,6.6,3.4,0.0,6
9,6.333333333333333,8,3.6666666666666665,9,6.0,6.2,3.6,2.0,9
3,4.666666666666666,8,3.3333333333333335,10,4.0,5.8,3.8,4.0,4
2,3.0,1,3.0,4,4.5,5.4,4.0,6.0,4
0,1.5,6,0.0,9,5.0,5.0,4.5,8.0,3
7,0.0,3,1.5,4,0.0,4.0,5.0,10.0,1
10,0.0,3,3.0,8,1.0,3.0,4.8,3.0,3
3,0.2857142857142857,1,4.333333333333333,3,1.0,6.5,4.6,4.0,7
2,0.5714285714285714,5,5.666666666666666,9,1.0,10.0,4.4,5.0,2
9,0.8571428571428571,5,7.0,8,1.0,9.666666666666666,4.2,4.0,6
1,1.1428571428571428,2,10.0,10,5.0,9.333333333333334,4.0,3.0,8
7,1.4285714285714284,0,5.0,5,10.0,9.0,4.333333333333333,5.0,0
2,1.7142857142857142,7,0.0,3,8.0,8.0,4.666666666666667,3.0,0
2,2.0,7,4.0,6,6.0,8.0,5.0,3.0,0
10,1.0,2,6.0,3,4.0,8.0,4.666666666666667,8.0,10
8,1.75,1,8.0,2,8.0,8.0,4.333333333333333,8.333333333333334,10
4,2.5,0,8.0,5,6.5,1.0,4.0,8.666666666666666,4
6,3.25,10,8.0,3,5.0,1.0,3.0,9.0,7
3,4.0,4,8.0,6,3.5,4.5,2.0,3.0,5
9,5.0,6,10.0,10,2.0,8.0,1.0,2.5,3
3,6.0,7,8.0,6,3.5,1.0,5.5,2.0,3
4,7.0,3,8.666666666666666,9,5.0,5.5,10.0,5.0,9
8,1.0,0,9.333333333333334,3,7.0,10.0,1.0,3.0,1
6,0.0,5,10.0,10,4.0,9.0,4.5,5.333333333333334,0
9,2.0,8,9.785714285714286,3,2.0,8.0,8.0,7.666666666666667,1
4,1.5,7,9.571428571428571,7,9.0,7.0,9.0,10.0,2
10,1.0,0,9.357142857142858,9,8.0,6.0,10.0,3.0,4
5,10.0,6,9.142857142857142,8,7.0,5.0,1.0,5.333333333333334,7
10,7.5,2,8.928571428571429,4,7.0,8.0,4.0,7.666666666666667,2
9,5.0,1,8.714285714285715,5,7.5,4.5,0.0,10.0,2
