,0,1,2,3,4,5,6,7,8,9,10,11,12
236,,7.0,2.0,2.0,,9.0,,4,7,,,4,
237,9.0,2.0,,,2.0,1.0,,7,9,1.0,5.0,9,3.0
238,,,0.0,2.0,9.0,1.0,8.0,0,2,9.0,,1,9.0
239,,,7.0,,6.0,9.0,3.0,9,5,,,0,
240,,7.0,5.0,5.0,3.0,,,1,10,2.0,5.0,7,
241,,8.0,,7.0,8.0,5.0,,2,5,3.0,,3,
242,0.0,1.0,2.0,,4.0,,,9,10,,,0,7.0
243,6.0,3.0,,10.0,,10.0,,8,10,,,4,0.0
244,2.0,5.0,,2.0,,1.0,6.0,0,9,6.0,,7,
245,6.0,8.0,,2.0,0.0,,9.0,10,10,,,2,
246,0.0,6.0,7.0,7.0,,,9.0,0,8,,,9,7.0
247,2.0,,,0.0,1.0,,,10,4,,,1,
248,9.0,,1.0,,5.0,,6.0,2,9,5.0,9.0,10,
249,,,6.0,,5.0,3.0,,0,5,,,0,4.0
250,,9.0,,5.0,,0.0,8.0,5,7,6.0,2.0,9,
251,,,,0.0,5.0,,,6,0,4.0,6.0,4,
252,,,,7.0,2.0,10.0,,1,6,7.0,,7,
253,10.0,,1.0,,,8.0,,7,5,,,2,
254,,,,3.0,,9.0,2.0,4,10,,8.0,0,
255,,8.0,,2.0,10.0,,,3,10,4.0,,4,
256,3.0,9.0,3.0,8.0,5.0,,,6,7,3.0,,4,3.0
257,,,,,8.0,4.0,,8,1,,0.0,1,6.0
258,,,8.0,3.0,7.0,8.0,,10,0,,7.0,9,1.0
259,5.0,6.0,7.0,1.0,4.0,,,6,6,2.0,,2,
260,,4.0,,,4.0,,4.0,5,10,3.0,,4,0.0
261,10.0,6.0,6.0,,,,,4,1,7.0,,5,
262,4.0,7.0,0.0,,5.0,10.0,5.0,1,9,10.0,3.0,5,7.0
263,2.0,,,4.0,,,0.0,7,1,1.0,1.0,10,6.0
264,,9.0,8.0,,,,0.0,7,0,,,3,7.0
265,,,7.0,,8.0,7.0,3.0,2,3,7.0,2.0,9,
266,,3.0,,4.0,2.0,3.0,,1,1,4.0,,0,
267,,10.0,,,,10.0,,2,5,,,0,1.0
268,4.0,,,0.0,6.0,,,9,0,8.0,8.0,9,
269,,,4.0,,9.0,,5.0,6,3,,,9,
270,,,,10.0,,,,10,7,3.0,,2,1.0
271,,0.0,2.0,,,8.0,,5,6,6.0,9.0,10,10.0
272,,,,,,8.0,,9,0,10.0,,6,
273,5.0,5.0,9.0,,4.0,7.0,3.0,8,3,,,7,
274,4.0,1.0,3.0,,7.0,,1.0,9,2,,2.0,7,9.0
275,,0.0,,,,9.0,9.0,6,2,,,1,8.0
276,3.0,6.0,10.0,0.0,,2.0,4.0,4,5,5.0,,10,
277,0.0,2.0,10.0,9.0,,10.0,9.0,1,9,4.0,8.0,0,3.0
278,4.0,,,3.0,10.0,,,8,3,,,5,0.0
279,4.0,5.0,,10.0,1.0,7.0,7.0,9,9,,2.0,10,
280,,7.0,,3.0,,0.0,,3,7,4.0,,1,6.0
281,3.0,,1.0,1.0,3.0,,7.0,6,2,4.0,,5,
282,,3.0,10.0,9.0,5.0,3.0,0.0,3,0,9.0,,10,
283,9.0,,1.0,8.0,1.0,10.0,10.0,1,1,4.0,,1,7.0
284,9.0,5.0,,,9.0,5.0,,9,3,2.0,,2,6.0
285,,6.0,,,3.0,,3.0,6,5,,5.0,6,10.0
286,9.0,,8.0,,,,5.0,8,7,,,3,1.0
287,4.0,,8.0,,,,,5,6,2.0,,1,0.0
288,,,0.0,9.0,10.0,,5.0,5,1,7.0,,9,
289,,,5.0,7.0,4.0,,,0,9,,,3,0.0
290,3.0,,,8.0,5.0,3.0,8.0,3,9,1.0,1.0,9,
291,2.0,,5.0,6.0,,9.0,,5,1,,,6,4.0
292,,7.0,7.0,7.0,6.0,0.0,,3,2,,0.0,10,
293,,6.0,1.0,4.0,2.0,6.0,,5,5,,,6,1.0
294,8.0,,,,10.0,,0.0,6,0,,10.0,2,3.0
295,,,,5.0,3.0,,,6,9,,10.0,3,3.0
296,5.0,10.0,,8.0,,10.0,,6,4,,,6,
297,,,0.0,,,,,6,7,,,7,
298,0.0,3.0,4.0,,,,8.0,9,6,,2.0,0,8.0
299,4.0,,9.0,2.0,7.0,,7.0,2,8,,8.0,8,
300,1.0,1.0,8.0,4.0,2.0,10.0,,3,0,6.0,,2,10.0
301,,,3.0,7.0,,,6.0,6,3,0.0,1.0,3,3.0
302,0.0,,,,6.0,2.0,0.0,6,2,2.0,1.0,0,
303,3.0,1.0,,,0.0,9.0,3.0,7,4,9.0,,1,
304,,5.0,,,,,,1,6,7.0,3.0,0,2.0
305,7.0,4.0,,,,5.0,5.0,10,0,,9.0,10,
306,,2.0,,4.0,,,,9,9,,,9,
307,10.0,,2.0,7.0,5.0,6.0,,1,7,9.0,,10,
308,,7.0,,,,,,10,7,,,8,2.0
309,6.0,,5.0,3.0,,,,7,6,9.0,9.0,2,7.0
310,,7.0,5.0,0.0,,,,6,2,,,6,
311,3.0,,3.0,,6.0,,,10,5,,,0,
312,,3.0,,2.0,,,,8,4,1.0,4.0,0,2.0
313,7.0,6.0,,6.0,,,0.0,8,10,,,8,4.0
314,,0.0,3.0,2.0,9.0,6.0,,6,6,9.0,,4,
315,4.0,2.0,,1.0,,8.0,,2,6,8.0,,1,
316,0.0,,9.0,3.0,,,,9,1,7.0,5.0,6,
317,1.0,,,,2.0,,,3,2,7.0,,8,1.0
318,,9.0,,,,,,10,5,8.0,,0,7.0
319,0.0,,,,,0.0,1.0,7,1,,5.0,4,5.0
320,,,9.0,1.0,,,,10,9,10.0,1.0,1,3.0
321,,,6.0,,1.0,9.0,8.0,4,3,,,3,5.0
322,,5.0,1.0,1.0,,,,10,4,3.0,3.0,7,
323,0.0,,7.0,,,,5.0,6,6,4.0,,8,9.0
324,5.0,,2.0,6.0,,2.0,,8,6,,10.0,2,9.0
325,9.0,,0.0,9.0,,,0.0,5,4,2.0,,7,3.0
326,,4.0,,,,5.0,,5,6,,5.0,1,
327,0.0,,0.0,5.0,7.0,,,2,8,,,7,
328,,0.0,0.0,,,6.0,,8,3,6.0,7.0,8,4.0
329,,7.0,10.0,7.0,8.0,,,3,1,,,4,1.0
330,,,,3.0,4.0,,4.0,3,9,7.0,6.0,4,
331,,,7.0,3.0,,,6.0,6,0,,,10,9.0
332,,6.0,9.0,,,8.0,,1,6,3.0,,5,3.0
333,,0.0,3.0,,,9.0,,9,5,,2.0,0,4.0
334,0.0,1.0,0.0,,6.0,,,4,7,8.0,,2,7.0
335,7.0,6.0,8.0,,6.0,2.0,9.0,0,2,,4.0,8,10.0
336,10.0,9.0,1.0,2.0,,,9.0,7,5,,2.0,7,
337,3.0,,,8.0,,3.0,0.0,6,10,,,10,
338,10.0,,5.0,6.0,,5.0,7.0,1,3,,,3,7.0
339,,,5.0,3.0,9.0,,,7,10,,,7,6.0
340,3.0,,6.0,,1.0,0.0,,7,6,1.0,1.0,6,
341,,6.0,4.0,,0.0,5.0,,0,4,2.0,,5,
342,8.0,4.0,,,8.0,,7.0,0,8,,1.0,6,
343,4.0,4.0,,,0.0,8.0,2.0,6,1,,,10,
344,4.0,,,7.0,,10.0,,2,9,,4.0,8,
345,,0.0,2.0,,7.0,,7.0,0,10,,,5,
346,6.0,,0.0,,,10.0,8.0,6,7,6.0,7.0,8,
347,,,,,9.0,1.0,,0,3,5.0,9.0,6,
348,,4.0,0.0,6.0,,1.0,,1,3,,10.0,6,5.0
349,,8.0,,,1.0,,7.0,9,6,5.0,,2,4.0
350,5.0,0.0,5.0,,1.0,,,3,0,8.0,,7,
351,1.0,,,,7.0,,,3,8,5.0,0.0,0,
352,,,5.0,9.0,6.0,,1.0,10,9,1.0,,5,
353,5.0,,7.0,,,,,4,10,,,2,
354,7.0,,,,,,6.0,5,1,9.0,,8,
355,8.0,,,,10.0,,10.0,7,5,9.0,0.0,4,5.0
356,10.0,,,,,,,6,9,,4.0,10,5.0
357,,,10.0,8.0,4.0,9.0,1.0,1,4,8.0,,9,10.0
358,,,4.0,10.0,3.0,3.0,,0,7,9.0,1.0,8,8.0
359,0.0,,1.0,9.0,,2.0,9.0,7,1,,,6,
360,,,3.0,0.0,0.0,9.0,,10,7,6.0,,9,
361,0.0,,,7.0,10.0,7.0,8.0,2,1,5.0,1.0,1,3.0
362,,,8.0,7.0,,2.0,,1,5,,9.0,1,
363,2.0,2.0,,1.0,4.0,6.0,1.0,8,3,,2.0,4,
364,10.0,,,6.0,8.0,,,4,10,0.0,10.0,3,
365,0.0,0.0,2.0,6.0,10.0,8.0,0.0,7,6,6.0,4.0,9,
366,,1.0,5.0,,10.0,,2.0,1,9,,,3,9.0
367,7.0,3.0,,5.0,,,8.0,3,9,1.0,,10,8.0
368,5.0,,0.0,,9.0,6.0,3.0,9,0,,,10,9.0
369,,,10.0,,,,,1,7,2.0,,8,
370,,4.0,,9.0,4.0,2.0,1.0,1,8,2.0,7.0,6,1.0
371,,,1.0,,,5.0,6.0,5,4,8.0,,1,
372,,,,,2.0,6.0,,1,0,,,6,
373,,,3.0,8.0,9.0,1.0,3.0,4,9,,9.0,9,0.0
374,,,9.0,,,10.0,3.0,6,1,,,1,
375,9.0,,,9.0,5.0,,,10,8,6.0,,7,
376,7.0,,,7.0,,,,4,10,,,2,
377,,5.0,,,,7.0,,3,0,,2.0,1,
378,6.0,9.0,7.0,,3.0,1.0,0.0,8,5,7.0,5.0,9,
379,7.0,8.0,2.0,,,9.0,5.0,8,1,7.0,8.0,2,
380,,,,,5.0,9.0,6.0,2,9,,6.0,2,
381,6.0,,,,0.0,8.0,4.0,9,2,,,5,7.0
382,3.0,,5.0,,,2.0,,2,4,4.0,4.0,0,
383,0.0,,3.0,,,,4.0,9,10,,,10,
384,6.0,,,,5.0,,,7,9,8.0,,0,4.0
385,,7.0,7.0,,2.0,0.0,,4,10,,,0,4.0
386,8.0,8.0,0.0,9.0,9.0,,,8,2,6.0,,10,4.0
387,,3.0,9.0,,,3.0,,9,0,7.0,9.0,5,2.0
388,,,9.0,,,,9.0,0,1,6.0,,1,
389,0.0,,,3.0,,,6.0,8,0,9.0,,7,1.0
390,0.0,,2.0,0.0,3.0,3.0,4.0,8,5,9.0,,7,4.0
391,,0.0,,,,,,5,6,,1.0,0,8.0
392,,,,5.0,,7.0,,7,9,,5.0,1,7.0
393,,9.0,1.0,,8.0,10.0,8.0,6,7,6.0,2.0,10,10.0
394,7.0,7.0,,6.0,,3.0,,4,1,9.0,,8,
395,2.0,,,,,,,6,2,,,6,
396,,,1.0,9.0,,,10.0,4,0,,1.0,3,
397,,10.0,1.0,5.0,7.0,,,5,7,,8.0,2,1.0
398,,5.0,5.0,,,,,3,10,,,1,7.0
399,1.0,,,6.0,1.0,,,3,7,10.0,,0,5.0
400,,7.0,,2.0,4.0,3.0,9.0,10,7,,5.0,4,3.0
401,,,,10.0,6.0,,5.0,7,2,,0.0,0,
402,,,6.0,0.0,2.0,,1.0,4,4,,6.0,3,
403,,,7.0,,6.0,9.0,4.0,5,8,4.0,9.0,7,0.0
404,6.0,,4.0,1.0,,,,4,8,9.0,8.0,4,
405,,8.0,,0.0,0.0,,,5,2,,,2,
406,,3.0,,,,9.0,0.0,8,4,,1.0,6,4.0
407,,,5.0,,,,,5,8,,1.0,6,6.0
408,5.0,1.0,,,6.0,,4.0,8,10,9.0,,2,7.0
409,,,,,,,4.0,6,3,8.0,7.0,10,
410,2.0,,3.0,,2.0,,4.0,1,1,8.0,4.0,6,
411,,6.0,,8.0,9.0,9.0,,2,7,,,9,1.0
412,3.0,,6.0,5.0,3.0,,,7,8,,,10,1.0
413,,,,9.0,,,3.0,2,2,,4.0,2,
414,,,0.0,,10.0,0.0,,7,2,,,3,1.0
415,,8.0,,4.0,2.0,,7.0,1,3,2.0,5.0,5,8.0
416,4.0,,,3.0,6.0,,3.0,10,4,,0.0,1,4.0
417,,0.0,1.0,,,,,1,4,9.0,,10,
418,,,,0.0,,0.0,6.0,5,5,,6.0,0,
419,,,,6.0,,2.0,0.0,9,10,,,2,
420,0.0,,1.0,8.0,3.0,8.0,9.0,7,6,,7.0,2,2.0
421,,,,8.0,3.0,3.0,3.0,2,3,,,8,5.0
