,0,1,2,3,4,5,6,7,8,9,10,11,12
38,50,63,92,34,3,43,10,76,13,81,84,76,82
39,91,41,28,21,54,53,26,54,24,26,47,68,43
40,1,55,94,81,80,42,33,18,78,39,83,38,27
41,7,51,91,30,44,51,26,61,81,60,99,45,9
42,59,70,65,80,1,88,58,47,16,66,1,14,39
43,97,74,28,19,14,50,1,77,15,78,54,96,78
44,84,39,35,8,57,43,81,28,36,35,75,26,42
45,91,26,40,46,92,16,17,97,20,88,32,64,34
46,59,100,36,11,43,83,5,9,32,37,58,86,20
47,10,40,82,71,27,70,93,46,77,49,61,69,54
48,31,40,34,64,93,58,71,88,80,79,3,54,96
49,95,17,44,28,43,23,51,12,62,9,72,77,26
50,33,23,62,5,50,92,39,0,41,63,34,38,43
51,89,1,62,89,64,95,42,100,71,7,98,56,68
52,30,57,18,1,57,92,86,24,80,11,47,87,8
53,53,58,15,4,57,94,37,48,12,5,64,71,45
54,67,93,97,20,54,48,24,52,40,26,95,70,82
55,100,87,39,91,85,56,26,54,20,87,91,28,63
56,19,71,35,65,90,11,66,86,65,79,15,88,64
57,1,93,91,15,96,53,100,77,91,8,97,56,72
58,72,99,87,53,7,67,21,89,62,47,72,57,82
59,82,31,32,36,92,98,23,81,78,66,86,19,30
60,15,100,17,63,18,52,88,44,64,18,10,9,76
61,86,34,62,28,31,27,2,44,79,81,84,73,75
62,51,41,86,22,59,37,6,26,19,31,93,72,26
63,97,41,92,92,0,47,27,1,35,38,17,71,3
64,70,72,55,84,87,29,88,81,22,89,15,46,84
65,33,10,6,3,28,99,30,56,61,63,66,17,16
66,13,9,84,36,36,88,62,32,16,79,15,74,7
67,75,77,90,16,77,63,26,45,6,6,20,12,85
68,38,79,97,65,48,95,21,58,15,35,26,99,19
69,21,32,81,10,17,25,89,59,64,60,86,21,88
70,23,74,7,38,89,44,43,94,65,86,84,29,58
71,56,97,88,26,89,4,39,72,18,12,44,14,31
72,10,99,81,52,39,95,68,8,49,90,16,75,31
73,13,88,27,4,52,20,20,11,31,47,84,64,54
74,65,98,94,91,86,37,99,64,68,50,23,100,41
75,8,27,27,76,93,18,11,26,45,66,94,93,71
76,36,37,74,22,27,85,39,50,61,67,90,50,16
77,53,77,23,67,84,57,97,15,76,52,32,94,76
78,4,73,21,3,85,33,32,3,72,45,39,98,57
79,8,39,40,99,2,17,10,74,77,64,61,42,51
80,90,6,76,13,47,31,71,97,13,72,12,49,12
81,52,100,48,20,44,75,17,99,83,57,11,35,39
82,92,82,16,23,62,4,59,48,41,61,0,33,60
83,55,86,84,78,6,22,55,56,82,59,7,87,78
84,95,72,54,58,79,11,10,5,97,58,72,92,81
85,22,35,55,99,89,81,2,76,33,6,93,24,12
86,32,17,81,34,16,20,98,21,22,65,24,3,87
87,66,19,5,29,22,48,56,70,25,22,97,83,61
88,11,37,68,61,12,5,20,71,53,34,67,23,37
89,89,74,12,25,23,86,92,33,72,89,77,41,2
90,37,21,23,55,98,50,47,62,66,36,24,21,30
91,5,2,13,28,43,91,66,5,100,93,42,61,54
92,27,8,16,60,78,24,10,62,8,4,40,25,20
93,89,34,55,30,71,59,78,38,34,96,98,100,60
94,30,6,77,91,74,6,48,51,2,94,39,69,61
95,20,85,56,51,27,88,31,69,39,34,91,22,85
96,13,20,11,34,4,41,8,29,6,100,70,30,55
97,34,39,90,5,23,47,99,50,90,74,18,48,97
98,34,35,72,76,53,86,100,22,41,76,88,38,60
99,22,55,52,100,64,69,22,30,94,37,33,84,98
100,64,51,50,80,30,60,23,37,67,8,50,63,92
101,100,75,5,83,65,32,57,23,30,32,80,9,63
102,25,1,97,88,12,34,70,71,73,85,61,88,2
103,3,49,23,21,3,63,11,74,28,65,91,38,62
104,17,68,96,10,14,92,39,23,50,28,76,36,10
105,48,24,58,39,45,17,67,14,61,8,55,39,55
106,90,9,54,50,89,3,52,54,29,96,95,48,48
107,13,50,7,66,29,1,61,50,82,41,10,61,75
108,42,56,1,95,20,89,25,88,36,87,4,96,46
109,77,86,46,81,37,68,33,7,79,50,90,31,91
110,20,18,35,46,38,12,45,65,57,13,45,68,29
111,8,32,39,98,5,70,16,50,76,63,72,15,6
112,93,87,55,85,34,62,83,65,70,77,57,97,89
113,31,43,42,93,47,39,54,86,10,59,6,4,37
114,47,57,96,99,13,84,86,33,55,24,6,9,3
115,66,52,59,26,11,90,29,34,74,30,46,80,14
116,51,69,16,82,13,69,28,72,84,74,37,79,57
117,96,53,59,20,5,71,53,93,52,62,97,75,39
118,92,57,65,95,2,73,80,29,20,41,50,28,42
119,98,50,40,3,40,59,7,38,100,73,45,3,36
120,27,62,51,55,76,87,54,2,28,43,16,84,93
121,65,94,100,60,75,31,55,2,61,64,8,49,95
122,98,92,98,26,73,69,20,55,12,66,93,88,25
123,11,36,65,20,17,69,84,59,96,16,14,60,0
124,43,82,15,18,56,78,60,3,90,89,40,45,54
125,28,72,78,100,95,82,41,37,21,0,100,70,98
126,0,93,96,49,96,96,44,13,38,7,71,62,90
127,11,50,69,2,73,61,59,79,77,62,17,93,92
128,59,95,76,80,59,22,82,46,70,11,7,71,68
129,25,62,74,96,21,5,82,89,32,75,93,33,96
130,62,1,60,38,42,21,88,10,76,94,71,93,61
131,68,69,95,3,82,45,95,6,23,86,76,47,18
132,99,66,42,88,32,79,11,26,24,14,57,28,81
133,95,56,43,69,14,0,54,78,51,62,51,78,59
134,75,40,72,47,66,74,55,27,12,88,48,35,73
135,30,29,70,37,56,71,18,64,10,74,40,15,37
136,49,38,45,92,66,69,42,10,95,35,15,78,2
137,60,10,18,52,78,24,23,72,29,26,30,81,64
138,28,9,88,84,41,31,35,72,10,94,45,51,49
139,88,22,45,44,54,92,29,20,59,23,80,3,13
140,25,6,51,73,21,68,54,19,27,91,20,97,10
141,37,14,40,44,62,53,5,66,9,80,62,54,29
142,50,96,54,25,80,12,17,66,0,87,77,57,88
143,94,42,14,49,7,90,18,18,48,36,23,49,51
144,46,20,99,32,36,2,65,96,66,69,90,37,48
145,63,31,65,38,3,64,64,41,63,33,17,96,31
146,11,41,92,11,20,24,74,8,92,20,7,42,39
147,29,85,17,16,1,97,91,85,39,86,35,70,15
148,14,67,99,64,66,81,63,37,96,87,3,43,6
149,98,88,6,32,21,13,73,20,75,51,99,24,15
150,3,59,77,85,62,49,21,20,89,20,5,62,60
151,34,87,81,1,63,74,46,86,50,37,99,54,37
152,62,27,5,64,56,86,56,8,46,71,18,19,16
153,86,94,19,11,46,57,77,24,74,59,29,70,18
154,37,35,67,73,19,2,34,47,86,56,29,55,4
155,36,90,94,31,10,68,16,10,30,83,38,59,62
156,59,37,67,64,76,16,61,26,88,57,63,95,29
157,53,37,11,45,68,37,82,15,11,62,44,54,32
158,62,76,72,40,98,86,33,21,29,11,36,43,92
159,34,14,18,65,62,30,93,75,48,19,0,36,37
160,96,57,52,42,16,66,13,17,64,23,55,26,58
161,16,51,70,22,100,13,26,82,15,80,76,14,67
162,71,57,5,49,53,26,67,93,21,82,91,22,26
163,67,41,58,29,89,71,41,59,77,90,19,12,23
164,42,2,11,36,53,25,40,91,9,95,77,39,26
165,71,19,10,92,4,98,64,81,23,50,4,44,55
166,90,71,35,40,62,62,69,30,32,21,58,98,65
167,0,77,67,55,24,95,50,9,9,45,49,38,59
168,77,100,14,56,11,7,89,85,41,57,77,72,81
169,29,75,81,8,87,5,57,83,97,70,71,24,10
170,81,80,66,45,0,53,83,56,35,2,87,73,70
171,86,66,73,20,73,32,75,6,82,9,65,28,71
172,86,19,77,42,61,45,0,25,77,91,76,55,15
173,28,28,68,67,91,32,46,34,98,15,56,26,99
174,88,24,61,21,76,62,23,19,37,42,51,10,96
175,17,51,67,15,29,66,7,75,59,99,30,41,58
176,90,30,20,39,60,66,74,91,65,45,74,47,61
177,74,36,86,47,3,20,96,90,13,13,52,30,50
178,45,2,96,70,46,95,5,83,53,74,86,97,5
179,88,59,44,69,45,63,61,21,7,17,40,14,71
180,89,86,74,28,16,38,31,83,88,96,35,44,47
181,13,39,97,52,31,85,36,54,51,68,5,40,64
182,63,70,9,56,4,36,13,68,63,7,52,85,90
183,24,8,85,55,66,21,26,72,35,66,97,4,53
184,33,75,46,84,54,8,0,39,50,55,81,6,21
185,40,100,54,15,10,42,75,84,91,39,68,8,18
186,70,48,10,57,31,36,77,64,14,61,13,13,48
187,20,31,16,22,58,77,90,45,36,93,62,24,88
188,11,12,89,8,18,49,48,65,28,41,81,12,27
189,23,32,56,63,38,1,99,2,3,96,20,3,36
190,48,24,97,95,31,96,20,82,49,45,88,57,72
191,67,52,99,6,51,43,43,42,66,100,52,91,22
192,15,41,28,4,88,39,19,43,8,77,62,62,37
193,18,33,41,43,30,40,26,82,52,19,91,58,31
194,98,22,29,38,86,94,86,61,4,9,42,28,45
195,13,88,100,1,88,4,19,46,96,60,19,98,8
196,0,83,3,63,51,0,94,11,88,92,27,14,38
197,53,88,69,62,66,15,43,64,85,58,9,19,76
198,22,65,54,36,12,62,77,71,68,3,91,39,50
199,49,41,83,58,12,90,30,16,98,21,72,69,44
200,5,17,26,97,45,46,54,22,61,51,7,61,70
201,57,0,78,51,90,24,45,2,12,10,87,65,74
202,89,60,80,54,87,8,97,82,89,48,77,78,35
203,38,5,27,61,57,21,17,40,36,100,29,95,36
204,36,83,91,55,98,93,91,3,57,82,37,65,2
205,33,20,62,46,9,13,15,20,14,3,71,52,33
206,89,13,6,77,86,51,52,19,66,88,26,77,5
207,92,21,90,92,34,85,25,5,49,64,15,40,61
208,53,31,75,86,66,87,45,21,36,90,79,89,64
209,45,86,73,76,55,58,11,55,74,86,47,34,81
210,38,84,82,42,83,92,39,51,89,29,17,94,46
211,8,10,43,53,82,80,56,51,5,21,62,28,57
212,87,4,64,10,67,71,37,79,77,94,97,4,7
213,21,79,49,95,19,61,68,63,7,58,36,2,63
214,86,13,9,49,15,69,40,11,9,78,77,6,95
215,91,5,30,58,78,36,57,38,92,23,35,77,11
216,89,88,46,9,87,45,55,57,87,50,98,4,65
217,6,62,95,21,81,2,40,97,81,73,71,24,2
218,37,48,5,35,22,81,50,55,29,82,22,100,86
219,39,64,94,53,3,100,70,60,0,85,80,55,55
220,100,40,19,69,12,72,45,90,58,6,45,59,72
221,50,7,1,73,96,8,55,60,99,33,45,57,50
222,18,77,64,26,43,97,85,71,71,66,0,19,4
223,81,17,75,97,35,87,51,36,97,51,83,78,86
224,59,27,25,52,23,53,47,86,12,67,27,63,23
225,53,52,73,24,88,21,50,69,5,70,9,47,43
226,33,50,19,67,34,66,20,60,46,89,26,1,49
227,22,19,96,58,29,29,55,94,59,90,34,42,86
228,54,64,8,66,30,22,72,39,99,13,71,41,21
229,60,71,44,3,26,28,19,33,84,71,74,93,40
230,76,1,69,81,34,77,29,60,79,81,26,25,83
231,54,39,59,31,47,41,99,0,37,2,75,56,100
232,52,31,20,9,21,26,6,1,83,54,32,58,99
233,39,50,44,99,96,71,90,2,4,9,34,29,55
234,39,68,7,27,5,40,84,26,66,30,46,46,88
235,6,67,12,46,62,19,9,38,81,4,45,17,2
236,23,59,15,24,80,85,87,92,81,59,79,33,55
237,92,38,71,71,39,88,49,29,92,94,27,11,54
238,26,7,95,22,37,5,60,40,43,25,26,48,92
239,83,16,34,92,70,71,19,71,26,81,89,87,95
240,86,12,52,14,23,93,12,25,49,55,33,59,83
241,43,24,15,63,10,33,72,98,10,80,66,11,64
242,33,75,62,75,29,18,32,22,3,96,64,6,90
243,55,82,99,51,66,25,97,15,31,71,46,24,71
244,35,98,82,24,61,58,57,30,58,58,72,67,56
245,73,50,19,22,63,23,14,52,26,84,24,8,56
246,98,74,21,41,75,25,31,39,97,71,22,43,74
247,1,92,67,32,13,15,62,37,23,19,46,86,49
248,50,58,47,87,45,56,58,54,93,46,69,98,55
249,6,59,91,17,28,77,28,98,0,10,24,63,56
250,88,29,48,21,46,88,73,37,56,15,94,85,48
251,11,26,19,82,7,27,99,22,12,97,6,11,9
252,90,99,100,88,86,81,24,88,55,22,5,74,30
253,46,59,91,14,46,2,36,41,77,32,33,20,78
254,46,35,84,48,69,65,90,42,5,44,92,55,30
255,93,89,34,30,22,10,42,77,83,42,99,47,47
256,37,3,66,40,41,21,29,41,24,25,13,15,74
257,65,96,33,8,90,52,5,74,26,53,49,14,22
258,91,55,97,39,71,6,85,83,23,78,71,70,41
259,20,65,91,72,77,29,10,7,82,79,69,83,81
260,93,54,81,20,98,71,70,82,81,88,16,89,71
261,75,10,60,98,52,77,8,52,77,65,64,45,64
262,34,22,71,48,1,12,60,26,12,86,47,4,56
263,22,68,90,15,56,75,56,7,89,73,53,83,29
264,44,62,86,60,61,47,28,6,26,10,89,56,10
265,64,79,57,62,75,45,81,93,59,54,89,43,50
266,35,42,9,59,23,92,81,41,51,43,30,59,55
267,63,99,40,85,63,38,44,96,81,3,19,56,86
268,48,54,23,78,61,25,8,25,28,51,90,60,1
269,34,94,50,27,78,29,23,43,70,98,23,66,79
270,46,22,68,84,69,96,13,7,79,13,92,55,57
271,7,55,83,57,68,8,94,92,97,43,15,93,8
272,6,67,47,73,3,18,8,66,3,54,93,93,12
273,44,36,31,98,13,9,44,10,85,35,12,49,73
274,40,47,90,21,37,10,99,65,34,55,6,94,44
275,90,76,38,26,40,49,30,71,77,2,87,88,72
276,41,18,79,25,9,82,22,42,15,61,32,55,58
277,62,13,69,80,93,0,91,61,37,30,83,46,21
278,48,73,83,100,90,91,64,92,5,32,70,3,17
279,39,97,5,73,95,67,99,31,33,18,99,5,52
280,12,60,97,22,25,95,65,36,93,15,63,32,93
281,22,16,65,75,53,8,46,48,12,34,97,10,71
282,84,56,54,46,87,47,79,39,17,15,37,88,6
283,30,11,3,83,60,35,15,6,8,62,20,16,52
284,88,27,2,89,85,33,85,39,35,45,86,5,17
285,72,13,94,45,33,64,44,20,28,27,34,97,88
286,77,96,80,97,32,31,37,47,46,12,38,90,43
287,63,75,63,20,22,41,66,96,26,48,34,37,79
288,43,24,15,56,85,14,79,91,93,66,76,55,83
289,56,7,19,25,12,82,60,100,98,64,100,21,99
290,34,44,17,42,66,72,65,26,2,21,82,18,96
291,7,27,69,29,21,83,9,59,80,63,96,76,9
292,99,57,87,24,88,12,38,26,89,32,92,76,60
293,16,10,29,32,50,24,35,20,61,89,56,99,72
294,24,18,17,59,74,94,46,9,81,74,22,7,95
295,4,71,52,19,100,46,17,69,96,96,40,99,43
296,8,75,45,9,2,81,57,51,66,14,42,77,70
297,6,70,16,48,63,79,48,51,81,30,94,55,74
298,67,5,83,87,54,17,95,77,40,84,64,99,87
299,15,66,47,93,91,71,74,89,67,14,75,74,83
300,71,55,49,27,77,61,42,98,55,67,11,60,26
301,87,61,11,83,57,95,32,16,54,75,6,29,97
302,27,67,50,72,93,84,24,39,66,11,2,31,15
303,24,1,70,93,95,14,39,13,76,96,31,46,45
304,57,98,47,97,18,27,48,92,86,26,32,83,66
305,27,4,56,95,83,81,53,67,13,52,17,80,95
306,75,36,84,54,34,33,46,86,91,36,40,88,88
307,53,36,7,100,23,92,15,27,29,77,61,20,69
308,79,83,50,42,37,99,71,1,26,7,29,81,75
309,42,47,28,88,80,52,58,88,53,30,44,24,79
310,77,15,99,89,74,55,14,12,30,96,53,49,17
311,57,13,36,55,5,90,93,23,37,2,54,29,0
312,19,15,71,26,72,55,98,31,12,13,95,86,61
313,21,96,93,1,96,12,66,9,8,29,100,56,27
314,27,37,58,24,15,53,16,96,99,19,35,22,61
315,63,95,72,86,48,10,86,9,0,29,76,83,6
316,41,16,9,9,18,72,27,36,90,32,40,69,97
317,57,50,81,98,85,1,65,15,48,74,4,19,79
318,79,6,38,92,98,17,59,26,90,15,55,7,28
319,80,68,93,14,98,48,87,37,6,35,12,6,8
320,55,3,5,28,7,79,65,50,71,31,3,8,39
321,77,91,13,16,66,86,25,48,31,12,70,42,41
322,69,2,100,34,65,17,79,48,25,0,12,73,83
323,73,5,45,10,80,20,5,28,14,57,49,96,73
324,83,20,54,85,83,74,48,69,83,79,74,48,59
325,89,18,53,99,66,16,30,82,75,83,97,89,68
326,92,99,78,4,62,42,17,67,94,96,73,80,48
327,76,71,93,85,61,18,36,67,39,12,45,3,3
328,40,20,29,79,92,64,3,19,48,22,92,32,59
329,99,91,46,14,0,31,64,54,97,37,16,15,42
330,39,17,65,22,80,68,68,39,93,90,77,97,88
331,37,98,6,12,0,96,10,51,29,55,55,23,12
332,26,35,72,35,68,98,85,49,35,5,31,14,26
333,4,9,34,55,40,61,66,65,85,82,20,48,18
334,69,80,69,78,12,29,10,76,40,72,1,44,100
335,9,71,55,34,83,86,72,23,79,76,89,76,93
336,85,75,13,94,91,74,32,88,94,86,92,29,70
337,92,61,66,89,10,2,37,47,25,60,73,57,50
338,9,58,49,73,19,43,93,35,65,37,53,49,93
339,66,28,29,65,66,32,81,41,79,34,25,62,41
340,27,40,56,50,2,87,82,41,37,50,71,42,64
341,6,100,42,98,93,71,86,18,20,97,87,75,51
342,94,19,66,94,6,89,7,56,28,45,11,21,34
343,21,49,92,37,5,47,8,17,1,61,75,50,64
344,66,54,3,3,41,76,96,99,71,0,68,61,83
345,69,36,64,29,76,15,56,96,0,94,30,15,34
346,10,72,17,63,77,0,82,55,55,15,70,78,83
347,19,1,30,25,8,99,14,87,31,83,70,48,100
348,15,79,61,93,18,29,14,18,66,73,11,39,86
349,93,28,24,53,32,74,13,72,97,59,74,22,90
350,0,0,38,75,8,94,100,55,46,67,46,18,91
351,34,57,94,53,49,8,20,66,31,48,25,38,29
352,45,34,1,40,70,31,50,73,22,66,44,78,27
353,42,3,91,4,62,38,29,79,99,89,96,27,94
354,23,87,88,94,79,88,68,26,21,85,8,51,28
355,30,80,20,89,54,94,8,16,75,63,87,77,56
356,1,73,66,59,6,68,93,36,94,61,77,81,63
357,44,11,75,4,66,49,42,16,47,34,29,85,91
358,12,44,40,84,29,100,11,76,57,75,72,56,74
359,74,40,11,2,87,98,62,27,24,48,63,26,86
360,33,0,73,85,18,12,47,32,89,72,28,15,19
361,19,37,9,34,42,99,74,91,52,65,91,32,89
362,41,54,27,21,99,95,61,96,45,44,49,57,7
363,96,71,6,98,15,83,3,94,4,60,5,1,40
364,77,37,79,3,85,89,39,79,37,33,50,28,67
365,62,40,33,6,82,17,96,94,59,99,78,70,23
366,64,47,15,98,79,30,81,92,34,51,20,86,26
367,27,7,3,33,42,16,18,71,30,98,59,55,83
368,1,70,77,31,7,67,13,52,16,17,53,85,41
369,66,70,53,44,39,78,20,88,51,20,65,99,76
370,91,44,7,55,18,71,57,96,46,93,71,25,24
371,92,78,35,51,50,93,86,78,35,35,11,87,6
372,60,40,19,28,15,97,94,3,39,24,20,95,25
373,18,36,19,94,66,36,18,100,54,1,50,21,98
374,20,97,100,75,11,31,54,41,6,82,71,76,52
375,21,15,74,35,43,98,96,69,93,50,52,7,20
376,74,52,73,22,56,8,27,73,22,53,47,63,74
377,56,27,5,51,13,30,90,87,98,38,97,40,56
378,72,20,39,60,57,97,32,68,68,34,55,23,65
379,85,44,66,73,100,11,48,36,28,19,85,75,85
380,19,88,37,15,23,78,0,96,20,88,11,73,57
381,18,33,45,70,92,43,80,19,99,18,71,92,56
382,63,14,46,91,28,53,63,53,35,94,71,61,70
383,74,21,88,82,99,98,82,3,84,69,7,85,90
384,10,28,70,31,20,1,68,88,32,83,94,68,69
385,2,93,41,50,58,27,10,18,95,52,40,33,4
386,81,81,2,53,70,70,98,45,80,86,39,35,8
387,18,94,5,41,76,0,99,11,2,31,0,42,92
388,71,1,99,43,4,11,30,58,31,38,58,95,67
389,22,73,13,30,80,1,72,25,48,86,95,65,63
390,99,50,42,43,56,23,49,79,99,26,76,88,94
391,42,39,82,53,23,18,13,87,32,14,91,33,45
392,72,27,91,15,2,1,75,93,18,9,76,46,100
393,93,73,59,68,18,38,99,44,60,1,41,22,81
394,37,26,100,66,31,92,69,85,66,32,60,19,62
395,70,53,39,45,8,75,98,96,51,29,98,24,37
396,49,58,83,59,42,5,76,77,84,58,44,73,4
397,40,25,49,48,97,0,9,99,99,93,12,65,93
398,93,45,27,72,81,2,86,74,71,83,0,23,76
399,74,2,49,4,8,35,5,24,41,53,15,40,87
400,50,53,19,83,85,59,12,22,94,75,32,70,51
401,72,17,77,58,60,26,32,91,3,59,71,66,58
402,74,39,77,95,58,40,99,16,17,75,82,29,81
403,75,49,46,72,18,54,55,77,61,85,100,85,63
404,26,71,6,1,0,3,13,83,81,10,11,15,85
405,92,70,78,30,33,17,90,97,10,26,10,2,6
406,43,65,63,47,86,28,75,42,79,29,95,51,86
407,42,64,69,16,21,93,85,2,91,28,53,74,79
408,90,93,60,36,80,85,10,76,46,49,85,72,49
409,79,17,34,40,22,27,32,58,22,83,31,13,18
410,59,7,15,98,0,17,94,78,92,65,35,99,32
411,26,59,27,30,58,27,17,23,37,49,91,20,73
412,23,91,51,52,42,6,91,39,13,62,21,78,87
413,52,64,9,61,18,46,51,27,66,24,77,23,87
414,86,20,60,14,100,15,75,12,66,38,50,81,47
415,33,49,95,57,94,16,58,49,49,18,81,71,44
416,81,48,30,15,59,38,76,82,41,67,26,62,52
417,97,76,24,21,14,14,50,28,43,46,74,8,51
418,44,30,73,23,66,24,53,11,33,80,3,47,38
419,99,91,35,12,90,96,99,98,61,2,21,2,18
420,28,71,24,63,51,94,67,74,8,94,48,48,98
421,80,34,80,68,11,46,52,40,25,93,35,3,29
422,22,31,34,76,16,81,26,16,78,0,82,75,42
423,42,73,9,46,20,97,41,89,1,7,9,96,8
424,38,85,61,32,68,53,52,88,54,32,79,16,82
425,27,48,92,11,13,5,38,93,79,96,71,25,11
426,88,36,87,33,67,28,28,43,36,36,43,55,43
427,0,21,79,28,88,50,84,40,10,38,87,25,17
428,65,92,78,86,94,28,6,92,64,62,48,16,69
429,71,36,14,31,15,76,86,21,92,48,15,30,64
430,32,42,16,43,81,44,42,16,94,26,65,51,72
431,63,60,68,93,7,12,57,34,26,51,8,74,16
432,74,76,52,78,1,84,54,86,27,34,95,56,59
433,82,0,7,83,42,39,83,95,54,88,100,52,31
434,17,44,22,94,73,75,20,71,23,82,41,87,93
435,14,46,52,100,92,41,53,89,85,32,33,2,72
436,85,58,30,39,81,70,29,9,37,98,51,94,3
437,73,97,81,79,85,43,73,63,37,19,62,77,6
438,81,53,36,84,87,22,80,66,43,28,10,90,97
439,21,91,12,10,1,51,17,11,84,11,20,5,41
440,91,99,56,36,49,9,9,8,55,50,2,43,98
441,16,79,99,43,87,47,95,27,60,81,59,81,90
442,18,24,53,87,21,3,36,44,60,86,23,3,84
443,89,28,10,73,5,4,2,27,82,62,3,8,58
444,26,11,39,93,70,34,45,6,69,34,10,36,64
445,89,7,99,60,10,5,52,88,45,47,57,84,75
446,71,80,31,67,0,84,69,87,84,10,28,10,13
447,4,8,57,66,20,31,6,26,54,57,76,26,82
448,77,84,31,74,17,1,19,23,62,22,96,32,75
449,53,73,18,61,69,6,31,12,79,3,23,38,36
450,25,86,54,91,93,56,26,51,11,38,79,52,57
451,53,94,6,1,65,96,15,1,59,5,59,35,35
452,64,58,3,91,16,7,79,79,61,10,23,92,21
453,26,74,80,57,59,55,0,46,78,96,21,0,42
454,66,14,28,99,71,44,77,79,29,65,3,72,75
455,38,57,43,57,32,28,44,59,36,22,47,69,13
456,44,36,12,12,29,35,45,50,17,73,80,41,71
457,12,52,84,45,13,85,84,18,19,33,86,71,55
458,33,74,78,91,61,85,20,34,56,5,67,50,51
459,63,82,47,72,49,53,89,77,50,3,13,69,21
460,44,57,57,47,95,56,21,82,69,76,88,24,5
461,2,50,71,9,63,37,67,60,82,94,54,45,78
462,19,13,91,71,49,24,6,16,58,6,71,88,17
463,66,62,65,53,47,92,52,27,20,62,98,81,63
464,41,3,89,42,84,31,44,67,41,17,98,96,71
465,84,78,11,32,79,78,84,79,52,78,12,67,68
466,4,27,14,43,7,1,3,86,9,71,35,26,72
467,23,45,96,18,22,44,21,30,19,85,63,70,43
468,22,2,55,1,57,85,17,54,66,34,22,80,18
469,90,57,99,19,25,84,76,79,30,56,65,83,24
470,61,78,67,14,77,15,26,93,36,18,69,29,33
471,23,3,74,0,15,9,97,91,48,100,41,78,12
472,73,46,29,84,13,35,65,64,77,99,50,20,81
473,90,62,23,89,88,26,64,90,35,83,59,68,85
474,13,25,24,87,28,53,52,57,96,29,5,92,96
475,96,28,73,88,59,69,86,2,78,85,91,11,98
476,21,56,69,16,12,4,56,12,38,12,71,25,57
477,31,85,85,30,42,16,3,7,45,100,46,66,46
478,92,74,39,25,55,68,88,62,22,53,20,70,53
479,38,97,62,89,54,5,33,87,5,64,90,32,76
480,100,64,55,92,13,34,22,61,74,91,77,32,94
481,54,18,46,49,88,79,54,24,61,29,15,26,88
482,48,22,88,84,24,51,19,95,10,15,22,5,10
483,6,84,41,18,12,98,12,40,74,0,23,32,6
484,81,25,28,45,59,29,76,30,30,60,52,10,93
485,55,88,32,1,25,14,56,98,14,2,30,85,52
486,31,87,59,63,30,8,16,11,59,95,71,35,10
487,38,44,61,0,77,72,26,42,56,26,31,80,81
488,97,61,13,79,1,78,93,20,87,86,38,44,32
489,33,45,1,41,96,2,74,81,54,55,30,92,65
490,35,69,37,99,69,40,26,17,96,20,13,7,41
491,27,28,76,73,89,84,59,16,11,94,49,11,81
492,2,28,21,58,12,84,40,74,68,38,75,42,2
493,15,11,71,39,85,77,86,88,78,12,76,98,60
494,9,30,99,51,43,28,63,91,67,96,95,32,47
495,60,35,12,52,70,0,13,0,54,70,49,54,92
496,28,68,51,20,13,90,68,28,88,7,15,96,76
497,87,33,66,86,59,18,40,34,44,4,71,39,91
