0,1,2,3,4,5,6,7,8,9,10,11,12
60,40,19,28,15,97,94,3,39,24,20,95,25
18,36,19,94,66,36,18,100,54,1,50,21,98
20,97,100,75,11,31,54,41,6,82,71,76,52
21,15,74,35,43,98,96,69,93,50,52,7,20
74,52,73,22,56,8,27,73,22,53,47,63,74
56,27,5,51,13,30,90,87,98,38,97,40,56
72,20,39,60,57,97,32,68,68,34,55,23,65
85,44,66,73,100,11,48,36,28,19,85,75,85
19,88,37,15,23,78,0,96,20,88,11,73,57
18,33,45,70,92,43,80,19,99,18,71,92,56
63,14,46,91,28,53,63,53,35,94,71,61,70
74,21,88,82,99,98,82,3,84,69,7,85,90
10,28,70,31,20,1,68,88,32,83,94,68,69
2,93,41,50,58,27,10,18,95,52,40,33,4
81,81,2,53,70,70,98,45,80,86,39,35,8
18,94,5,41,76,0,99,11,2,31,0,42,92
71,1,99,43,4,11,30,58,31,38,58,95,67
22,73,13,30,80,1,72,25,48,86,95,65,63
99,50,42,43,56,23,49,79,99,26,76,88,94
42,39,82,53,23,18,13,87,32,14,91,33,45
72,27,91,15,2,1,75,93,18,9,76,46,100
93,73,59,68,18,38,99,44,60,1,41,22,81
37,26,100,66,31,92,69,85,66,32,60,19,62
70,53,39,45,8,75,98,96,51,29,98,24,37
49,58,83,59,42,5,76,77,84,58,44,73,4
40,25,49,48,97,0,9,99,99,93,12,65,93
93,45,27,72,81,2,86,74,71,83,0,23,76
74,2,49,4,8,35,5,24,41,53,15,40,87
50,53,19,83,85,59,12,22,94,75,32,70,51
72,17,77,58,60,26,32,91,3,59,71,66,58
74,39,77,95,58,40,99,16,17,75,82,29,81
75,49,46,72,18,54,55,77,61,85,100,85,63
26,71,6,1,0,3,13,83,81,10,11,15,85
92,70,78,30,33,17,90,97,10,26,10,2,6
43,65,63,47,86,28,75,42,79,29,95,51,86
42,64,69,16,21,93,85,2,91,28,53,74,79
90,93,60,36,80,85,10,76,46,49,85,72,49
79,17,34,40,22,27,32,58,22,83,31,13,18
59,7,15,98,0,17,94,78,92,65,35,99,32
26,59,27,30,58,27,17,23,37,49,91,20,73
23,91,51,52,42,6,91,39,13,62,21,78,87
52,64,9,61,18,46,51,27,66,24,77,23,87
86,20,60,14,100,15,75,12,66,38,50,81,47
33,49,95,57,94,16,58,49,49,18,81,71,44
81,48,30,15,59,38,76,82,41,67,26,62,52
97,76,24,21,14,14,50,28,43,46,74,8,51
44,30,73,23,66,24,53,11,33,80,3,47,38
99,91,35,12,90,96,99,98,61,2,21,2,18
28,71,24,63,51,94,67,74,8,94,48,48,98
80,34,80,68,11,46,52,40,25,93,35,3,29
22,31,34,76,16,81,26,16,78,0,82,75,42
42,73,9,46,20,97,41,89,1,7,9,96,8
38,85,61,32,68,53,52,88,54,32,79,16,82
27,48,92,11,13,5,38,93,79,96,71,25,11
88,36,87,33,67,28,28,43,36,36,43,55,43
0,21,79,28,88,50,84,40,10,38,87,25,17
65,92,78,86,94,28,6,92,64,62,48,16,69
71,36,14,31,15,76,86,21,92,48,15,30,64
32,42,16,43,81,44,42,16,94,26,65,51,72
63,60,68,93,7,12,57,34,26,51,8,74,16
74,76,52,78,1,84,54,86,27,34,95,56,59
82,0,7,83,42,39,83,95,54,88,100,52,31
17,44,22,94,73,75,20,71,23,82,41,87,93
14,46,52,100,92,41,53,89,85,32,33,2,72
85,58,30,39,81,70,29,9,37,98,51,94,3
73,97,81,79,85,43,73,63,37,19,62,77,6
81,53,36,84,87,22,80,66,43,28,10,90,97
21,91,12,10,1,51,17,11,84,11,20,5,41
91,99,56,36,49,9,9,8,55,50,2,43,98
16,79,99,43,87,47,95,27,60,81,59,81,90
18,24,53,87,21,3,36,44,60,86,23,3,84
89,28,10,73,5,4,2,27,82,62,3,8,58
26,11,39,93,70,34,45,6,69,34,10,36,64
89,7,99,60,10,5,52,88,45,47,57,84,75
71,80,31,67,0,84,69,87,84,10,28,10,13
4,8,57,66,20,31,6,26,54,57,76,26,82
77,84,31,74,17,1,19,23,62,22,96,32,75
53,73,18,61,69,6,31,12,79,3,23,38,36
25,86,54,91,93,56,26,51,11,38,79,52,57
53,94,6,1,65,96,15,1,59,5,59,35,35
64,58,3,91,16,7,79,79,61,10,23,92,21
26,74,80,57,59,55,0,46,78,96,21,0,42
66,14,28,99,71,44,77,79,29,65,3,72,75
38,57,43,57,32,28,44,59,36,22,47,69,13
44,36,12,12,29,35,45,50,17,73,80,41,71
12,52,84,45,13,85,84,18,19,33,86,71,55
33,74,78,91,61,85,20,34,56,5,67,50,51
63,82,47,72,49,53,89,77,50,3,13,69,21
44,57,57,47,95,56,21,82,69,76,88,24,5
2,50,71,9,63,37,67,60,82,94,54,45,78
19,13,91,71,49,24,6,16,58,6,71,88,17
66,62,65,53,47,92,52,27,20,62,98,81,63
41,3,89,42,84,31,44,67,41,17,98,96,71
84,78,11,32,79,78,84,79,52,78,12,67,68
4,27,14,43,7,1,3,86,9,71,35,26,72
23,45,96,18,22,44,21,30,19,85,63,70,43
22,2,55,1,57,85,17,54,66,34,22,80,18
90,57,99,19,25,84,76,79,30,56,65,83,24
61,78,67,14,77,15,26,93,36,18,69,29,33
23,3,74,0,15,9,97,91,48,100,41,78,12
73,46,29,84,13,35,65,64,77,99,50,20,81
90,62,23,89,88,26,64,90,35,83,59,68,85
13,25,24,87,28,53,52,57,96,29,5,92,96
96,28,73,88,59,69,86,2,78,85,91,11,98
21,56,69,16,12,4,56,12,38,12,71,25,57
31,85,85,30,42,16,3,7,45,100,46,66,46
92,74,39,25,55,68,88,62,22,53,20,70,53
38,97,62,89,54,5,33,87,5,64,90,32,76
100,64,55,92,13,34,22,61,74,91,77,32,94
54,18,46,49,88,79,54,24,61,29,15,26,88
48,22,88,84,24,51,19,95,10,15,22,5,10
6,84,41,18,12,98,12,40,74,0,23,32,6
81,25,28,45,59,29,76,30,30,60,52,10,93
55,88,32,1,25,14,56,98,14,2,30,85,52
31,87,59,63,30,8,16,11,59,95,71,35,10
38,44,61,0,77,72,26,42,56,26,31,80,81
97,61,13,79,1,78,93,20,87,86,38,44,32
33,45,1,41,96,2,74,81,54,55,30,92,65
35,69,37,99,69,40,26,17,96,20,13,7,41
27,28,76,73,89,84,59,16,11,94,49,11,81
2,28,21,58,12,84,40,74,68,38,75,42,2
15,11,71,39,85,77,86,88,78,12,76,98,60
9,30,99,51,43,28,63,91,67,96,95,32,47
60,35,12,52,70,0,13,0,54,70,49,54,92
28,68,51,20,13,90,68,28,88,7,15,96,76
87,33,66,86,59,18,40,34,44,4,71,39,91
33,4,57,3,57,38,100,55,6,13,85,76,57
67,7,16,39,21,32,12,84,42,19,99,43,92
65,48,100,61,61,75,83,50,18,80,34,82,24
37,91,59,6,8,87,24,42,75,62,90,5,84
72,69,41,46,1,15,62,42,14,22,47,24,41
59,56,51,78,91,21,87,21,85,27,44,20,38
98,55,57,77,94,23,79,100,83,10,31,34,2
23,79,92,100,51,29,41,16,6,0,56,30,20
73,79,67,15,9,64,63,44,1,0,64,81,49
56,75,36,32,8,46,73,54,94,60,92,76,77
41,69,16,49,93,46,66,25,96,94,60,99,91
80,94,20,56,85,19,66,36,65,97,80,62,93
16,77,52,95,86,23,45,82,6,23,77,72,66
21,95,51,26,89,6,40,2,39,11,72,38,47
6,37,10,81,4,30,93,74,49,78,39,65,42
27,65,22,41,99,84,62,4,31,9,5,15,98
0,61,20,48,8,29,35,43,5,19,64,25,43
76,19,54,42,34,15,49,76,72,82,13,32,5
37,48,81,42,60,60,78,95,7,100,52,44,28
92,83,8,11,85,13,67,42,30,1,54,79,39
70,71,14,11,78,48,67,66,47,69,86,33,25
99,84,94,54,40,36,1,24,77,90,60,36,51
81,44,33,87,89,29,36,41,30,57,9,41,20
3,81,90,11,29,42,97,56,62,77,60,28,25
61,46,0,5,29,23,41,50,36,57,36,36,81
2,10,94,66,2,29,90,29,100,89,11,42,13
28,44,79,2,100,55,91,12,6,81,88,19,18
63,77,38,29,75,65,51,57,53,41,18,33,38
82,28,71,56,51,52,85,39,2,56,81,4,46
38,61,65,80,25,79,12,12,75,68,30,96,72
2,22,93,28,45,51,31,29,59,35,18,4,71
62,57,70,93,29,83,99,63,84,68,51,83,77
87,0,23,48,87,65,47,53,31,17,81,21,85
17,11,29,2,46,52,45,59,10,66,55,46,63
66,56,20,76,5,88,85,45,73,57,51,35,57
47,52,43,55,64,39,95,45,83,34,96,79,98
98,10,39,73,37,80,74,0,30,58,5,72,66
91,47,82,90,7,77,99,13,23,15,6,4,90
