,0,1,2,3,4,5,6
208,4,73,0,59,80,5,4
209,10,64,8,13,57,50,5
210,1,50,10,69,89,67,9
211,8,42,4,35,88,56,10
212,2,59,0,66,100,84,5
213,2,0,2,100,21,85,8
214,7,45,5,35,13,92,3
215,8,11,9,66,23,20,3
216,5,77,5,49,95,21,4
217,0,42,4,74,96,64,9
218,10,22,0,93,0,64,7
219,9,95,0,64,69,55,9
220,4,56,1,4,94,72,10
221,6,35,1,60,98,23,5
222,6,40,4,11,98,72,7
223,4,1,4,85,68,39,7
224,5,67,2,59,60,99,10
225,9,10,4,11,77,16,8
226,7,2,4,40,1,1,5
227,8,13,6,4,65,54,4
228,7,83,2,18,33,94,9
229,8,77,6,3,71,98,2
230,8,29,4,20,29,53,2
231,8,36,7,42,59,72,8
232,10,43,3,72,48,26,9
233,5,82,3,74,36,89,1
234,10,21,9,77,38,69,4
235,9,17,8,57,78,53,4
236,2,22,4,94,15,74,2
237,3,34,0,46,48,53,5
238,9,37,6,15,92,54,9
239,2,15,5,67,10,66,7
240,7,80,10,36,11,86,10
241,7,13,4,75,61,96,7
242,5,64,4,1,74,77,6
243,9,64,2,22,85,11,0
244,6,86,10,93,27,18,1
245,10,14,5,48,74,84,9
246,1,99,7,88,15,37,5
247,9,61,6,86,39,79,8
248,2,71,4,87,83,81,7
249,1,66,7,46,82,47,0
250,0,51,7,39,71,45,6
251,5,83,5,58,67,77,4
252,2,71,3,75,83,70,5
253,7,44,6,5,29,22,6
254,8,28,0,78,11,44,9
255,3,79,1,84,65,7,10
256,9,72,6,91,61,78,2
257,2,82,7,98,84,4,6
258,4,7,0,15,29,27,5
259,2,57,2,14,40,81,0
260,2,33,1,1,63,5,1
261,10,72,10,96,88,65,2
262,10,84,5,71,14,77,0
263,8,42,9,58,1,29,7
264,3,61,6,1,95,99,7
265,7,24,4,58,85,69,3
266,10,82,3,55,76,67,4
267,10,3,3,35,52,79,1
268,0,22,10,14,89,95,3
269,0,62,5,89,77,72,8
270,10,15,7,68,11,77,0
271,6,50,5,33,44,51,10
272,4,34,10,27,47,56,4
273,2,46,0,15,62,11,9
274,10,100,10,45,15,72,8
275,1,61,5,28,22,30,6
276,7,46,5,26,33,4,7
277,2,64,7,40,62,29,0
278,0,64,8,54,57,80,0
279,5,72,1,81,29,44,3
280,3,41,9,33,38,92,7
281,5,92,3,3,47,2,10
282,9,89,5,97,54,28,7
283,4,56,10,71,11,82,1
284,3,68,3,44,82,36,0
285,1,14,4,45,52,69,4
286,10,62,10,38,47,40,3
287,3,70,3,69,50,28,8
288,2,14,10,100,3,68,0
289,10,6,6,42,11,86,5
290,10,77,10,39,40,27,8
291,3,60,7,28,36,24,1
292,7,69,2,69,66,58,4
293,2,70,0,95,13,4,9
294,7,25,4,61,43,15,0
295,2,36,0,83,36,33,5
296,2,55,7,3,32,15,7
297,1,86,10,53,92,4,8
298,5,83,5,58,82,87,3
299,3,97,0,81,25,9,2
300,0,58,10,45,2,33,2
301,0,52,9,7,21,97,4
302,8,28,9,82,60,2,0
303,9,56,9,79,60,65,9
304,2,66,5,69,68,39,1
305,5,2,6,70,54,91,1
306,1,56,10,15,62,56,6
307,4,13,9,80,20,84,8
308,0,85,3,76,61,31,5
309,0,99,4,1,49,93,1
310,2,13,1,38,70,70,7
311,10,79,1,50,63,41,5
312,7,3,6,90,7,34,5
313,1,55,10,88,76,21,0
314,8,55,2,35,73,28,7
315,5,42,6,5,63,33,6
316,7,58,2,2,61,90,2
317,6,16,6,55,15,45,5
318,7,54,6,51,16,7,6
319,5,23,7,66,93,48,4
320,9,38,10,51,56,81,10
321,4,6,6,97,20,67,5
322,2,69,5,48,75,77,2
323,3,92,4,38,94,42,8
324,9,73,1,0,57,48,9
325,0,72,5,54,99,20,2
326,0,63,3,21,0,75,10
327,10,79,6,74,53,84,7
328,2,14,5,5,42,36,8
329,10,22,8,32,58,100,6
330,0,25,2,25,68,21,3
331,8,12,6,41,1,90,7
332,6,62,3,45,51,57,0
333,5,33,10,53,80,1,6
334,4,97,1,58,10,53,0
335,1,77,6,1,73,49,0
336,4,45,4,59,68,44,1
337,1,96,8,70,81,84,3
338,0,69,3,100,56,90,3
339,3,48,3,45,14,76,4
340,5,56,5,56,67,38,0
341,6,9,4,59,13,99,6
342,6,81,5,87,28,21,10
343,2,9,10,85,100,2,1
344,1,14,3,87,32,6,6
345,9,32,6,51,83,35,9
346,8,14,9,27,9,9,8
347,5,36,6,7,10,4,4
348,10,71,4,100,85,35,10
349,7,75,10,28,1,97,9
350,7,87,1,84,79,16,6
351,9,53,0,98,49,81,6
352,8,100,6,20,19,44,7
353,8,17,1,81,65,18,8
354,0,95,8,85,78,65,8
355,4,74,9,32,3,97,0
356,9,8,2,64,82,74,7
357,6,31,0,96,97,76,6
358,2,89,4,35,12,44,5
359,2,0,7,55,33,3,4
360,1,5,4,16,63,5,6
361,10,86,9,48,31,71,5
362,6,29,0,62,44,83,0
363,6,90,5,62,95,97,4
364,10,6,2,100,73,55,1
365,10,22,8,41,34,20,4
366,9,88,9,76,25,80,2
367,2,8,1,4,65,12,3
368,1,80,6,74,68,49,7
369,9,12,0,11,1,44,0
370,0,9,4,32,40,30,0
371,9,92,9,44,3,26,7
372,4,19,9,56,8,19,0
373,8,50,4,16,29,28,10
374,1,75,4,24,84,44,1
375,2,30,0,39,65,70,0
376,10,68,9,66,11,6,8
377,8,87,7,11,24,38,3
378,4,8,7,11,66,97,9
379,5,55,0,99,90,18,0
380,5,92,9,83,5,83,7
381,3,23,0,50,19,2,4
382,1,84,4,90,13,44,6
383,7,2,3,38,90,58,10
384,5,88,2,17,38,64,7
385,1,18,5,54,46,60,5
386,8,78,7,34,61,22,0
387,8,46,0,98,65,38,1
388,8,35,1,31,87,85,6
389,4,65,0,48,37,16,9
390,7,53,9,95,43,98,9
391,3,51,8,86,86,92,6
392,4,8,9,43,21,76,7
393,2,34,7,21,77,84,5
394,7,24,5,37,8,79,0
395,5,94,5,67,94,38,6
396,6,98,2,40,2,75,5
397,4,29,4,65,77,96,6
398,6,92,10,25,19,88,1
399,4,97,0,57,34,12,9
400,7,24,1,6,84,10,4
401,5,100,6,47,37,38,0
402,7,80,3,76,38,88,3
403,9,40,8,39,47,93,6
404,5,64,2,68,26,29,5
405,1,54,8,40,5,69,10
406,2,90,7,15,10,8,7
407,9,98,5,17,19,6,0
408,6,91,5,93,2,72,7
409,10,14,3,14,73,1,5
410,6,58,8,30,100,62,2
411,6,61,3,70,87,31,5
412,1,39,5,34,20,33,10
413,4,100,7,44,97,46,5
414,2,12,7,16,50,77,8
415,3,9,7,7,94,33,9
416,5,75,10,56,67,36,9
417,6,90,0,39,95,47,8
418,3,20,0,87,69,37,10
419,2,8,5,30,5,98,9
420,0,21,4,86,59,93,2
421,3,48,8,87,51,88,5
422,8,55,3,96,1,10,4
423,0,34,0,11,100,49,5
424,6,31,10,38,76,50,6
425,3,20,1,45,85,30,1
426,6,53,0,45,19,76,1
427,8,55,4,48,1,50,6
428,8,19,7,67,51,47,7
429,7,88,2,44,44,93,1
430,2,14,10,69,37,55,10
431,3,63,2,5,18,95,9
432,2,40,0,93,52,63,6
433,4,95,4,61,91,73,1
434,4,20,6,78,22,95,3
435,5,83,10,100,55,24,7
436,2,23,8,74,40,86,0
437,10,55,10,60,3,16,8
438,6,98,8,48,70,84,5
439,2,41,4,83,77,100,1
440,2,27,8,65,73,9,7
441,10,98,8,48,66,17,2
442,2,3,9,51,5,49,3
443,10,70,1,15,52,99,5
444,2,8,2,8,50,83,5
445,7,43,8,3,96,90,7
446,1,9,7,33,15,8,6
447,4,41,4,27,75,53,9
448,4,46,10,90,41,43,4
449,0,64,4,87,95,23,8
450,8,21,6,59,97,30,7
451,8,21,7,15,91,38,4
452,5,14,1,10,9,15,5
453,9,79,0,99,68,48,4
454,9,3,10,44,48,64,9
455,2,59,1,61,85,27,9
456,2,97,0,44,89,15,9
457,10,48,9,62,11,31,2
458,7,25,0,21,37,72,1
459,1,23,9,66,41,71,7
460,2,53,0,58,36,42,3
461,2,29,5,67,15,49,0
462,3,56,6,63,93,20,4
463,9,3,10,39,34,60,3
464,1,11,0,68,34,60,2
465,8,4,7,57,39,47,7
466,4,93,6,86,11,4,0
467,6,79,3,58,31,97,4
468,9,50,8,73,49,6,3
469,7,38,9,70,74,3,2
470,8,48,4,58,88,75,4
471,8,63,5,66,100,99,6
472,5,62,1,99,74,12,6
473,4,46,6,48,34,26,3
474,5,65,4,76,59,33,5
475,3,52,2,58,23,2,8
476,8,32,7,15,81,97,9
477,8,54,0,31,19,89,5
478,8,6,2,90,54,91,3
479,8,100,1,16,44,16,7
480,7,77,3,2,21,92,10
481,0,90,5,12,33,15,1
482,2,41,8,61,0,61,10
483,10,12,10,93,70,96,1
484,5,92,7,98,4,35,2
485,5,86,10,43,18,25,9
486,6,27,6,23,20,79,5
487,6,92,2,70,24,11,8
488,0,69,8,59,88,60,4
489,4,24,3,28,11,71,3
490,3,12,7,53,41,31,4
491,8,8,3,36,90,96,6
492,6,65,1,62,10,49,4
493,0,61,6,68,27,17,10
494,2,16,5,6,62,92,0
495,0,26,7,34,19,18,7
496,5,56,4,75,0,28,6
497,9,85,1,60,95,99,6
498,2,10,8,84,69,76,0
499,9,76,6,37,87,12,5
500,3,19,0,85,24,37,4
501,8,61,7,78,67,22,6
502,10,100,9,95,74,92,6
503,2,54,1,60,40,55,7
504,1,97,2,39,21,9,3
505,1,31,7,69,19,45,0
506,4,76,0,61,28,4,1
507,8,51,7,17,11,69,3
508,6,4,8,100,23,9,1
509,5,95,7,15,59,15,9
510,5,29,7,99,14,80,7
511,6,28,6,79,67,80,9
512,4,0,6,36,31,83,8
513,4,41,1,63,86,98,2
514,4,96,6,53,93,26,5
515,8,85,6,67,15,48,6
516,8,43,5,29,96,58,4
517,10,61,6,42,79,38,0
518,8,35,6,29,59,89,6
519,9,11,6,26,81,60,2
520,1,86,1,15,43,98,3
521,5,85,0,41,80,89,0
522,6,21,6,53,20,60,3
523,6,80,10,12,93,17,9
524,1,94,8,72,32,69,10
525,9,27,6,89,60,39,0
526,10,84,7,40,60,27,9
527,3,90,6,89,68,29,3
528,7,45,0,5,9,74,2
529,5,75,5,18,41,10,1
530,0,30,1,2,70,46,4
531,9,36,5,76,66,52,9
532,7,92,4,84,56,35,1
533,10,75,4,93,16,50,9
534,6,26,2,100,74,15,8
535,8,44,7,8,14,20,8
536,10,17,8,25,52,62,3
537,4,7,8,3,34,28,10
538,3,69,2,19,21,43,9
539,3,69,10,9,18,0,6
540,9,65,6,77,16,42,5
541,1,13,5,99,73,7,9
542,1,25,6,78,67,58,8
543,4,37,0,83,44,22,10
544,7,77,4,51,89,20,10
545,6,88,0,18,10,87,1
546,7,85,8,36,15,30,3
547,1,39,4,93,18,2,10
548,5,42,5,3,91,77,6
549,10,82,4,32,75,97,6
550,7,45,7,7,31,24,7
551,6,38,8,70,78,100,6
552,4,41,10,16,5,72,8
553,1,45,10,55,21,7,3
554,10,12,10,70,42,73,5
555,1,93,7,0,84,53,9
556,3,24,2,38,17,51,9
557,8,34,6,82,59,73,10
558,6,36,4,60,1,19,9
559,6,50,2,64,0,75,9
560,0,91,5,74,73,26,10
561,3,89,9,19,14,38,10
562,4,37,10,31,96,82,1
563,5,53,6,65,17,33,4
564,4,14,10,8,87,65,0
565,10,54,2,24,77,13,7
566,0,94,4,87,79,36,4
567,0,58,5,26,15,29,1
568,2,57,2,29,70,17,9
569,0,94,4,0,40,35,0
570,0,89,10,92,67,75,6
571,5,58,8,56,29,9,8
572,9,9,8,4,44,95,5
573,3,90,3,13,26,42,4
574,6,29,2,30,47,97,9
575,5,40,6,5,96,82,6
576,1,18,10,54,21,19,1
577,0,22,2,2,29,52,0
578,10,55,3,92,47,42,8
579,6,70,3,27,26,79,2
580,4,34,2,47,10,29,0
581,7,25,0,60,36,92,10
582,3,17,6,28,65,61,2
583,7,14,0,66,45,80,2
584,3,67,0,16,36,75,8
585,2,24,6,86,62,47,9
586,0,10,10,74,81,5,4
587,3,18,9,53,26,63,3
588,10,96,10,75,20,71,7
589,1,34,5,16,42,82,9
590,3,24,10,5,63,32,5
591,8,0,7,39,54,81,8
592,5,4,5,41,42,62,3
593,7,90,4,28,80,92,5
594,0,63,2,99,97,39,4
595,2,100,7,20,78,2,2
596,10,8,0,69,89,27,1
597,5,42,7,88,16,51,1
598,9,9,2,6,10,54,1
599,10,60,7,74,32,98,5
600,9,70,7,28,95,16,7
601,0,77,2,63,3,81,2
602,9,45,6,46,49,75,6
603,2,15,9,98,69,41,8
604,6,77,2,54,74,94,5
605,4,7,3,94,52,2,0
606,4,60,2,29,68,33,9
607,8,11,9,62,80,79,10
608,6,68,10,20,97,34,0
609,7,34,5,32,70,2,1
610,3,88,3,1,14,72,2
611,2,60,2,22,8,91,0
612,3,67,10,88,41,4,3
613,5,38,9,4,86,54,3
614,1,70,0,13,66,19,3
615,5,86,4,49,4,91,4
616,10,11,4,80,81,95,4
617,5,24,3,80,22,69,1
618,8,42,5,92,64,39,0
619,4,54,0,81,17,62,8
620,0,72,9,89,40,31,3
621,7,63,3,32,69,79,1
622,9,74,2,17,8,48,9
623,7,46,7,77,2,97,2
624,4,81,9,86,25,42,1
625,7,63,8,36,54,40,9
626,10,8,10,59,28,84,9
627,0,1,9,57,14,2,5
628,5,69,2,32,73,97,6
629,8,2,10,39,69,88,5
630,9,9,10,15,77,0,4
631,5,69,6,83,48,42,2
632,7,24,9,61,69,38,7
633,2,4,3,61,10,76,6
634,9,15,4,94,77,73,1
635,10,45,9,41,10,74,5
636,0,45,8,76,46,81,5
637,8,19,2,24,50,84,6
638,3,43,7,37,36,6,9
639,10,70,0,50,16,85,9
640,2,3,0,39,43,73,9
641,5,71,5,72,36,68,4
642,1,15,5,37,7,11,0
643,3,63,9,13,14,32,10
644,4,46,10,92,33,81,0
645,0,22,9,57,67,12,1
646,2,59,3,22,44,97,9
647,9,74,1,13,61,85,2
648,6,54,1,89,97,97,0
649,3,75,8,40,50,3,8
650,3,68,9,92,7,27,9
651,6,83,3,1,32,54,3
652,9,38,1,30,6,89,4
653,5,46,10,1,39,14,6
654,8,31,2,45,21,6,7
655,1,12,3,53,22,3,1
656,8,79,2,35,36,68,8
657,2,11,5,75,49,97,9
658,10,69,3,56,53,21,10
659,10,39,2,45,34,29,2
660,7,33,6,12,7,53,9
661,10,45,6,95,39,23,10
662,10,30,0,44,89,36,8
663,7,91,6,18,27,7,8
664,8,30,0,6,44,63,8
665,5,22,10,20,97,24,6
666,3,29,5,100,100,88,10
667,10,25,8,20,38,95,6
668,10,51,0,57,24,60,5
669,4,13,6,45,7,29,2
670,0,99,3,88,94,48,7
671,1,0,3,72,94,60,10
672,1,55,0,68,32,15,3
673,3,37,10,71,97,6,5
674,9,72,7,55,85,40,1
675,9,71,5,14,15,61,1
676,1,7,9,82,87,90,3
677,4,12,2,21,98,86,1
678,3,2,8,9,75,89,9
679,2,95,3,67,54,85,7
680,5,80,9,98,20,79,5
681,10,78,9,19,40,25,5
682,6,85,10,75,52,48,1
683,2,71,2,36,91,84,8
684,3,17,6,75,59,41,4
685,5,24,5,31,37,10,1
686,6,11,1,8,88,40,10
687,2,75,7,96,45,93,10
688,10,34,5,6,90,65,2
689,2,12,3,69,55,6,9
690,8,30,2,19,16,99,0
691,9,90,0,86,82,52,4
692,1,79,7,8,96,51,4
693,0,32,4,6,81,13,10
694,5,80,7,35,72,89,9
695,3,20,0,64,2,86,5
696,7,100,2,100,81,60,8
697,1,8,6,83,19,74,2
698,2,46,6,57,19,92,3
699,5,87,5,9,81,98,10
700,1,73,1,92,23,35,9
701,2,53,0,78,27,31,7
702,7,31,6,86,73,21,10
703,8,96,0,19,16,11,7
704,5,90,4,70,96,95,6
705,10,82,9,29,6,88,7
706,9,86,9,33,84,90,8
707,8,96,10,82,20,95,1
708,9,70,9,62,15,12,10
709,6,37,0,42,4,21,2
710,7,79,7,29,97,75,3
711,7,2,3,93,25,12,6
712,6,94,7,89,78,51,6
713,10,56,10,59,47,49,8
714,6,40,8,48,100,64,2
715,3,58,3,92,98,84,6
716,0,69,3,50,30,69,3
717,6,78,6,8,50,53,8
718,2,23,0,59,14,44,9
719,3,60,7,74,29,24,2
720,1,83,1,85,100,80,5
721,2,28,7,59,16,54,8
722,6,82,9,77,54,41,3
723,1,53,2,69,26,16,5
724,7,6,3,91,40,0,9
725,6,97,4,69,69,48,1
726,8,80,0,17,20,70,4
727,5,90,10,75,87,60,1
728,3,98,10,88,54,32,3
729,9,74,0,34,90,55,6
730,2,60,1,43,12,74,6
731,7,35,7,74,71,69,4
732,7,16,7,78,13,82,6
733,10,12,4,79,57,72,10
734,1,44,10,61,41,82,8
735,9,28,1,18,53,0,9
736,9,5,10,37,70,8,9
737,8,35,5,30,36,90,8
738,2,1,8,31,24,86,9
739,1,78,1,12,54,21,10
740,5,6,0,75,73,14,9
741,10,5,4,32,5,26,7
742,2,15,1,87,80,61,0
743,1,68,6,6,84,33,8
744,6,44,3,16,5,2,4
745,8,6,0,14,13,20,7
746,5,64,3,14,56,69,9
747,4,0,8,28,71,6,7
748,1,86,4,51,47,61,10
749,2,17,2,1,60,19,2
750,9,15,7,82,66,72,1
751,4,74,5,92,89,20,10
752,9,58,10,6,33,63,8
753,6,99,10,63,25,11,4
754,5,9,4,25,69,72,2
755,5,52,1,63,43,98,3
756,3,10,6,99,59,34,4
757,7,93,8,54,26,12,2
758,10,95,1,43,78,46,1
759,3,96,10,88,67,8,2
760,4,5,5,74,16,97,1
761,3,99,7,97,52,69,8
762,5,5,0,46,0,47,7
763,3,36,7,64,5,31,10
764,7,12,3,65,21,17,1
765,7,85,1,10,84,10,4
766,2,83,3,17,59,87,4
767,10,28,5,7,11,11,7
768,9,61,4,39,98,36,6
769,2,85,1,65,40,19,2
770,0,90,1,12,2,89,10
771,7,31,3,55,5,60,9
772,7,19,0,17,42,97,9
773,8,100,4,89,12,0,7
774,5,77,1,47,57,0,7
775,0,45,1,14,63,37,5
776,2,89,10,47,34,46,3
777,1,6,4,86,93,2,7
778,2,69,4,11,39,29,0
779,1,12,8,96,39,44,1
780,5,12,0,12,20,55,3
781,5,2,3,44,40,67,2
782,3,32,6,44,61,76,10
783,0,78,4,42,39,17,9
784,0,63,3,94,9,56,10
785,8,59,6,11,5,58,6
786,10,8,8,54,40,88,10
787,7,30,3,44,83,37,0
788,1,27,6,53,85,10,1
789,9,87,6,87,72,43,1
790,10,80,5,60,6,13,0
791,7,47,2,23,33,62,8
792,5,87,4,40,100,10,7
793,9,2,7,12,79,16,8
794,2,16,9,31,48,60,3
795,6,43,3,86,28,61,7
796,7,86,9,76,41,54,10
797,7,44,10,31,94,88,10
798,9,80,10,38,65,6,8
799,10,13,7,76,87,35,9
800,3,35,1,24,22,10,1
801,2,99,8,95,1,24,6
802,4,50,8,85,21,1,9
803,2,24,6,84,33,70,4
804,0,1,9,84,80,89,7
805,9,94,6,27,88,76,0
806,9,55,4,16,5,24,3
807,10,42,0,28,84,9,4
808,3,100,10,7,55,43,8
809,6,29,7,42,87,10,5
810,9,11,6,82,6,29,9
811,2,36,2,39,84,28,10
812,10,9,10,63,100,70,8
813,7,31,9,22,79,98,8
814,6,50,2,52,13,72,7
815,2,65,2,76,53,15,3
816,3,10,4,26,87,86,3
817,9,16,6,40,49,20,5
818,8,75,7,24,30,16,4
819,0,80,2,33,89,71,2
820,5,73,7,57,41,20,3
821,1,34,5,93,54,61,0
822,9,45,6,27,12,30,10
823,6,10,3,73,25,44,5
824,5,64,6,47,12,35,6
825,5,9,5,9,7,3,4
826,4,23,10,46,47,91,10
827,3,73,3,78,84,4,6
828,4,22,3,25,26,44,5
829,9,18,4,72,33,94,8
830,4,45,10,35,30,83,6
831,8,8,0,100,90,3,6
832,6,90,5,93,71,98,5
833,1,38,9,77,40,72,1
834,8,63,7,1,65,15,5
835,10,30,6,54,100,63,7
836,4,23,3,95,52,45,9
837,8,58,8,93,11,72,7
838,10,36,1,56,34,46,4
839,7,98,2,88,67,96,8
840,9,49,9,16,66,86,5
841,9,75,3,45,77,87,6
842,0,5,6,24,16,25,7
843,4,44,7,46,66,25,2
844,7,18,1,85,82,0,3
845,3,10,8,52,68,60,1
846,10,88,4,83,36,75,0
847,1,90,5,32,48,6,9
848,0,70,10,63,77,24,9
849,10,0,2,44,69,64,4
850,0,68,3,94,34,71,1
851,6,5,8,95,55,70,0
852,9,16,6,50,32,5,10
853,7,48,8,22,84,28,3
854,6,37,1,85,5,56,7
855,10,13,5,13,66,64,5
856,4,95,1,31,92,97,5
857,4,15,2,43,3,76,0
858,1,67,9,36,12,28,3
859,7,25,2,43,58,14,5
860,4,51,9,21,20,97,3
861,5,42,8,91,15,15,7
862,2,0,2,34,68,93,8
863,2,100,2,50,47,97,2
864,9,67,7,40,57,96,9
865,10,72,7,33,87,39,10
866,10,45,1,6,49,51,1
867,9,47,3,14,41,41,7
868,10,3,9,26,95,47,2
869,4,26,1,78,99,100,3
870,10,77,9,3,13,39,5
871,2,30,5,78,71,6,9
872,4,29,10,49,27,19,6
