0,1,2,3,4
10,78,43,12,6
10,56,78,29,6
7,74,34,41,4
10,24,71,84,2
8,85,61,81,3
10,38,62,15,1
3,57,87,60,0
10,95,12,58,8
10,1,37,21,5
10,25,44,54,3
9,0,38,23,3
10,16,71,86,2
10,18,0,61,10
8,1,90,70,1
7,98,96,35,0
10,7,21,87,2
7,73,41,37,5
10,69,52,71,7
10,31,77,33,3
10,14,70,88,2
10,44,75,62,1
10,95,89,54,2
10,88,20,54,10
10,89,63,60,0
10,42,97,53,4
10,22,27,20,2
10,74,59,100,0
10,45,48,82,8
10,3,84,32,1
10,23,26,81,9
10,70,6,73,5
10,61,95,85,10
10,74,48,42,7
2,53,67,43,1
10,27,4,74,0
10,13,33,22,9
10,60,76,75,1
10,17,43,98,6
10,50,43,34,9
10,83,40,67,0
9,59,48,42,3
10,11,6,32,9
10,40,74,90,9
10,68,45,98,3
10,74,78,5,10
10,62,0,96,3
10,3,29,42,4
10,48,42,23,4
10,74,50,90,2
2,44,23,26,5
10,40,84,1,0
10,22,34,29,0
10,49,49,36,2
10,44,40,2,9
10,38,42,66,5
10,35,98,5,9
10,45,70,14,1
10,98,69,73,9
10,69,90,83,6
10,62,83,89,0
10,94,20,97,3
10,97,85,100,0
10,88,13,47,0
10,34,48,76,2
10,17,91,19,5
10,94,73,66,7
10,37,18,98,4
10,74,75,10,5
10,1,65,42,2
10,60,39,74,1
10,82,68,93,5
10,65,11,64,10
10,66,3,98,7
10,58,32,72,7
10,78,80,6,8
10,17,75,60,2
10,15,74,92,8
10,97,35,29,10
3,22,98,90,2
10,77,88,66,5
10,18,42,33,4
10,18,59,59,1
2,25,45,35,7
10,10,34,2,10
10,12,97,72,8
10,40,17,45,9
10,21,75,36,10
10,59,88,21,9
10,25,49,97,2
2,62,83,34,8
10,30,34,24,8
10,72,97,58,5
10,61,3,19,9
10,1,35,85,10
4,51,74,13,1
10,21,10,91,6
10,85,31,20,9
5,11,37,54,6
10,76,14,2,8
10,59,37,87,1
10,5,47,24,1
10,18,86,93,6
10,63,26,7,8
10,28,59,27,2
10,100,73,76,10
10,62,73,25,7
9,48,42,68,0
10,50,28,52,9
10,15,83,54,3
10,86,51,94,8
10,14,6,22,2
10,89,96,87,1
10,94,13,64,9
10,62,23,47,5
10,92,7,91,10
10,78,98,53,6
8,33,17,92,10
10,94,37,45,3
10,54,50,63,3
7,34,72,20,6
10,38,2,98,3
10,67,61,99,0
10,59,13,2,3
10,65,72,29,2
9,72,31,35,0
10,61,3,55,4
10,55,71,4,10
10,65,48,52,3
10,3,86,15,6
9,63,19,38,4
10,1,34,29,5
10,19,48,20,8
10,12,74,78,5
10,26,40,47,3
1,46,48,25,3
10,91,55,63,1
10,100,38,4,2
10,57,5,55,1
10,46,91,98,1
10,54,48,2,0
10,64,93,95,7
10,15,20,46,5
10,83,29,42,9
10,25,5,34,9
9,18,21,69,0
10,0,96,45,7
10,62,43,74,1
10,16,10,39,6
10,29,97,10,8
10,82,57,1,7
10,31,3,36,10
9,50,46,22,5
5,94,9,67,8
8,93,65,12,6
10,87,68,14,9
10,80,17,71,10
10,60,32,51,6
10,89,24,100,3
10,25,2,25,4
10,48,54,94,4
10,66,14,56,8
10,3,3,13,6
10,89,67,31,8
10,53,88,95,0
10,50,97,31,8
10,51,13,75,7
10,73,51,84,2
10,86,20,44,10
10,72,96,37,6
10,40,10,29,4
10,26,88,80,7
10,97,76,91,3
10,100,6,33,6
10,84,85,59,3
10,64,40,13,7
10,60,42,25,9
10,45,6,0,0
10,86,17,89,8
10,4,58,79,5
10,37,26,48,9
10,68,12,97,0
10,93,0,62,0
10,95,64,86,5
10,5,88,76,8
10,45,88,96,4
10,72,73,49,1
10,41,16,33,8
10,14,50,91,5
10,2,78,74,0
5,85,67,34,2
10,60,45,95,7
8,48,70,69,4
10,70,2,63,0
10,66,73,43,3
10,21,4,67,9
10,63,21,7,3
5,25,29,12,7
10,98,15,75,1
9,66,25,21,8
10,46,24,65,2
10,98,51,40,4
10,63,97,95,7
10,22,61,27,9
10,68,39,41,6
10,3,93,73,6
10,70,58,97,6
3,32,48,20,0
10,33,75,69,5
10,13,56,88,9
10,94,4,7,1
10,95,73,65,5
10,63,47,41,2
7,76,39,3,7
10,12,7,26,9
10,37,12,25,1
10,35,53,80,10
10,19,78,6,3
10,64,75,78,4
10,24,37,35,3
10,65,35,44,7
10,56,77,28,4
3,91,1,9,1
10,27,43,38,1
10,72,67,79,6
10,86,9,44,3
10,89,88,82,9
10,95,53,45,1
1,43,84,65,10
10,39,83,25,1
10,94,48,70,6
10,82,14,75,7
10,8,23,29,3
10,28,18,2,10
1,73,16,89,1
10,42,58,31,6
10,75,5,51,3
10,92,6,9,5
10,94,49,100,1
4,99,12,43,5
10,20,91,65,5
10,9,91,56,5
10,60,29,52,10
10,26,41,8,3
10,46,33,7,4
10,12,80,29,7
10,58,36,99,1
10,96,73,74,10
10,68,64,80,2
10,96,91,100,4
10,1,33,37,6
10,64,61,64,5
10,23,0,16,2
10,69,25,11,7
4,57,51,87,10
10,78,67,10,5
10,82,3,66,7
10,10,3,62,6
10,63,85,13,2
10,8,33,34,8
10,34,71,66,0
10,48,61,70,9
10,73,14,52,8
10,64,23,37,7
10,100,97,8,4
10,77,88,26,8
10,15,39,46,3
10,29,75,97,5
10,1,85,91,6
10,93,76,58,3
10,66,92,90,2
10,33,7,1,1
10,17,60,12,4
10,36,37,84,1
10,74,31,100,3
10,59,3,26,9
5,9,98,1,8
10,33,6,16,3
10,33,99,58,1
10,74,88,52,8
10,2,89,39,8
10,2,14,60,5
10,96,82,95,0
10,73,20,23,3
10,56,7,77,6
10,89,91,72,0
10,62,40,21,10
10,46,34,76,6
10,73,80,84,4
10,86,24,52,2
10,12,21,23,0
10,79,17,76,2
10,8,11,61,0
10,86,71,33,9
10,44,38,53,6
10,58,73,69,3
10,51,12,4,7
10,57,8,63,7
10,59,51,93,5
10,15,27,17,8
10,30,23,27,4
10,96,97,73,10
10,2,67,61,8
10,48,14,36,5
9,47,79,53,3
10,77,65,19,0
10,94,43,89,2
10,88,27,3,10
10,72,42,64,5
10,66,91,22,1
10,1,34,43,0
10,70,6,62,8
10,33,65,86,6
10,98,13,37,2
10,6,6,73,1
10,28,66,40,6
9,69,32,58,4
5,44,67,99,9
10,68,73,20,1
0,71,0,33,5
10,76,86,41,2
10,99,90,76,6
10,65,33,13,5
10,50,9,1,8
10,2,72,37,8
10,76,22,100,4
8,59,97,10,1
10,83,63,78,5
10,52,79,49,5
10,32,14,52,9
10,75,3,91,3
10,89,68,28,8
10,11,34,38,8
10,89,3,51,7
10,54,87,9,4
10,63,95,15,2
10,94,84,70,10
10,17,3,89,4
10,75,0,71,9
10,64,43,100,2
10,37,86,86,9
10,12,82,87,7
3,69,87,6,3
10,33,43,84,1
10,100,43,72,8
10,16,76,54,7
10,89,92,65,2
10,51,9,54,6
10,78,60,79,9
10,14,55,78,5
10,76,1,36,8
10,19,49,40,8
10,91,61,74,1
10,69,50,81,5
10,63,11,46,7
7,45,84,96,3
10,77,29,32,2
10,79,14,5,1
10,7,52,95,6
5,42,11,85,3
10,88,24,40,10
7,54,96,75,1
10,2,12,10,8
10,96,34,82,1
10,18,0,77,2
3,94,59,34,8
10,32,55,12,1
10,87,72,12,2
10,54,74,53,9
10,98,72,2,7
10,2,84,25,4
10,38,27,40,1
10,45,100,91,2
1,24,77,70,0
10,35,7,47,7
10,66,27,96,2
2,32,68,64,4
10,43,1,7,8
10,7,29,44,5
10,91,25,35,5
10,13,82,1,7
10,19,28,58,5
10,16,47,21,8
10,58,19,24,5
10,52,100,49,4
10,83,96,21,9
10,44,4,85,10
10,26,52,51,0
10,57,5,79,1
10,80,16,51,1
10,72,88,68,5
1,35,30,27,2
10,10,51,55,8
10,84,77,94,7
10,1,28,25,4
10,78,13,86,6
10,4,17,16,1
7,66,88,24,2
10,8,96,50,9
10,81,60,87,5
10,5,32,55,2
10,60,50,54,1
10,16,86,37,10
10,56,27,74,7
10,24,73,69,8
10,99,24,66,4
10,29,73,67,8
10,99,41,61,8
10,9,80,65,7
10,69,13,44,4
10,99,29,12,3
