0,1,2,3,4
73,29,93,25,8
16,98,74,3,5
88,21,28,4,9
67,74,58,44,1
39,38,74,10,7
21,85,87,85,6
40,78,60,80,6
62,91,5,45,10
15,0,13,37,0
71,22,94,70,0
6,10,89,2,6
71,29,93,50,5
2,98,62,92,8
84,88,18,3,4
37,32,31,52,0
39,54,68,62,7
94,74,8,40,4
49,81,6,39,5
35,59,99,81,3
33,8,91,73,5
9,55,39,51,3
46,65,15,81,4
30,36,28,72,9
54,27,28,82,7
22,0,8,2,2
92,39,100,3,9
25,44,16,89,5
20,90,61,83,10
32,46,67,77,0
73,13,96,8,0
67,3,23,17,9
68,38,72,87,4
86,58,27,81,0
3,21,63,41,4
83,21,40,67,1
2,78,19,29,5
35,70,21,99,3
26,25,30,20,8
10,7,17,63,7
23,73,72,12,10
31,23,99,61,1
53,79,36,78,0
37,30,45,48,5
94,100,81,39,0
3,12,88,68,9
93,53,92,70,8
60,73,29,72,10
71,77,3,30,0
53,96,85,100,0
68,17,89,79,3
10,0,40,36,4
75,68,53,47,10
90,17,18,1,1
21,82,49,65,8
8,4,70,92,0
1,21,9,90,8
39,65,88,96,9
59,82,89,100,1
31,71,19,70,1
86,25,88,43,10
59,5,85,8,2
98,81,59,18,5
37,73,4,74,10
91,29,87,52,3
52,99,73,92,10
100,79,50,24,4
9,65,13,87,3
23,28,32,66,8
84,63,57,18,10
80,70,84,91,1
37,6,65,20,0
81,34,40,65,0
56,62,37,10,10
31,62,88,78,8
78,57,20,44,9
98,51,83,93,9
42,74,98,44,10
9,48,44,7,0
95,66,59,26,0
33,23,31,49,9
0,66,42,76,10
32,88,73,61,9
73,25,49,95,0
56,6,21,66,0
76,13,21,1,3
32,77,2,79,10
57,17,10,73,7
2,82,32,74,10
44,11,58,49,7
81,42,46,75,5
22,43,63,61,7
50,72,56,34,6
62,37,95,8,5
57,7,37,85,4
56,75,100,68,9
72,9,84,89,6
48,2,12,56,4
44,13,19,49,8
46,84,98,25,2
74,73,0,3,3
3,11,54,46,0
69,51,35,39,1
47,54,39,9,0
8,98,93,24,4
39,67,77,15,5
47,21,27,29,0
37,74,9,4,10
39,64,8,41,4
37,89,83,14,2
38,34,66,75,0
53,88,26,83,8
29,49,57,1,2
1,76,4,57,6
85,76,27,97,1
49,21,29,18,8
93,38,32,93,5
11,39,75,79,0
2,78,23,44,3
26,83,52,82,5
31,92,19,26,3
33,57,85,53,10
58,57,54,76,1
69,52,78,3,8
88,77,56,15,5
37,2,100,29,9
93,21,8,15,10
12,88,97,55,10
91,89,83,30,8
74,18,15,5,10
90,98,63,71,8
90,10,44,37,6
26,76,14,17,4
5,71,100,69,6
7,1,18,43,0
14,62,26,97,6
13,85,59,58,2
12,44,13,46,9
0,9,21,78,1
48,87,42,15,1
43,3,99,0,7
50,85,58,98,10
26,18,84,11,1
71,87,44,93,8
46,12,88,44,5
25,33,94,48,9
86,53,59,91,7
49,68,67,50,9
58,82,73,53,2
60,31,63,65,6
37,80,40,53,4
1,85,25,82,4
18,60,22,28,9
74,97,69,29,9
42,74,39,95,10
35,36,72,37,1
99,43,94,89,7
26,93,96,89,5
97,5,13,44,7
68,29,83,86,7
56,51,44,60,2
64,48,53,21,2
94,40,70,54,3
57,75,47,91,7
57,39,71,49,5
44,77,11,12,8
17,99,95,73,6
35,42,5,20,4
53,69,57,75,4
32,51,24,32,6
6,53,59,75,6
87,51,7,41,2
91,59,58,67,2
13,98,3,95,1
41,30,24,4,10
21,61,79,83,1
7,62,33,14,8
36,100,36,43,7
72,79,6,18,1
10,43,69,22,6
42,1,54,5,7
85,20,45,36,9
49,74,72,61,10
66,94,11,75,0
70,4,81,28,2
41,25,27,51,1
59,90,51,1,8
82,64,62,68,5
49,10,58,86,9
75,32,80,15,5
8,48,32,90,10
95,70,38,21,6
14,74,43,93,6
65,50,0,70,5
22,82,70,96,4
10,85,15,78,6
18,29,15,78,0
44,29,80,6,6
45,4,47,69,10
39,20,4,39,1
2,47,0,8,2
26,19,28,52,10
81,29,81,41,10
0,56,93,96,7
61,53,39,17,10
18,32,56,53,10
53,62,20,100,10
21,91,20,47,3
67,54,85,49,1
35,16,63,29,4
80,67,46,37,4
53,71,54,94,10
48,84,22,73,4
84,65,20,76,5
9,82,23,83,8
65,25,34,34,5
23,54,3,32,0
93,44,94,38,10
12,77,4,35,0
22,60,90,92,0
1,1,71,25,9
58,45,94,62,10
0,86,18,39,4
56,29,9,7,8
58,37,11,1,8
69,21,0,88,0
45,38,15,6,10
36,37,95,84,5
78,24,91,64,7
4,48,80,76,0
74,73,85,89,3
47,50,43,27,1
20,64,10,19,1
11,71,27,99,7
89,52,65,85,7
63,68,98,54,2
65,74,41,66,6
69,16,3,3,4
58,74,88,47,8
43,41,8,92,0
97,42,73,51,0
23,20,89,14,5
74,2,41,24,5
65,28,66,6,0
80,93,92,54,3
86,0,35,55,5
61,27,17,71,9
44,43,71,71,2
90,62,48,63,0
9,14,84,86,0
3,42,15,83,2
51,22,10,91,9
11,84,69,54,5
61,24,66,8,8
93,20,47,75,7
61,76,14,45,1
35,46,35,88,0
75,8,98,80,7
77,8,37,55,7
94,55,6,77,8
1,100,18,61,3
4,0,1,97,9
13,40,35,92,0
94,89,96,86,0
43,70,26,48,2
8,28,95,15,6
66,78,17,84,0
48,42,88,75,9
0,22,90,67,1
85,61,53,92,1
77,5,12,90,4
7,91,100,71,9
58,1,51,72,2
47,1,44,38,1
83,75,42,13,10
29,18,17,54,4
4,80,58,53,5
40,15,1,70,0
85,52,80,53,6
10,22,66,51,9
92,13,76,78,6
68,86,67,29,4
61,30,52,87,6
52,72,14,84,0
91,96,73,31,2
56,39,17,5,1
92,97,5,91,3
72,28,99,23,4
18,0,71,8,2
1,97,41,69,3
62,25,52,59,10
76,14,76,41,1
13,49,39,54,0
1,70,79,58,10
2,43,7,54,1
40,35,93,46,0
78,53,89,75,4
37,56,26,69,2
72,62,13,56,6
8,0,72,78,6
31,16,91,99,0
83,50,59,90,7
10,0,44,18,3
15,67,91,0,9
39,6,50,93,10
10,10,5,95,1
92,63,2,14,9
87,27,77,83,1
10,4,94,90,4
42,28,40,7,5
86,78,49,9,2
8,96,81,88,1
95,43,67,0,1
49,15,28,95,3
60,26,24,44,2
29,59,44,7,9
62,60,50,47,7
11,81,47,36,2
45,29,79,15,4
3,40,20,69,1
73,13,50,20,0
58,0,88,38,0
64,21,38,79,8
78,40,95,6,4
33,95,41,66,9
38,87,36,55,7
86,96,66,35,9
67,87,54,54,5
88,59,3,17,7
48,62,15,100,9
61,23,70,45,10
87,78,43,12,6
31,56,78,29,6
7,74,34,41,4
32,24,71,84,2
8,85,61,81,3
12,38,62,15,1
3,57,87,60,0
64,95,12,58,8
38,1,37,21,5
42,25,44,54,3
9,0,38,23,3
25,16,71,86,2
84,18,0,61,10
8,1,90,70,1
7,98,96,35,0
75,7,21,87,2
7,73,41,37,5
36,69,52,71,7
56,31,77,33,3
52,14,70,88,2
95,44,75,62,1
84,95,89,54,2
81,88,20,54,10
31,89,63,60,0
86,42,97,53,4
38,22,27,20,2
21,74,59,100,0
79,45,48,82,8
12,3,84,32,1
48,23,26,81,9
39,70,6,73,5
25,61,95,85,10
55,74,48,42,7
2,53,67,43,1
52,27,4,74,0
35,13,33,22,9
30,60,76,75,1
94,17,43,98,6
51,50,43,34,9
76,83,40,67,0
9,59,48,42,3
32,11,6,32,9
39,40,74,90,9
43,68,45,98,3
41,74,78,5,10
12,62,0,96,3
97,3,29,42,4
94,48,42,23,4
91,74,50,90,2
2,44,23,26,5
12,40,84,1,0
30,22,34,29,0
63,49,49,36,2
86,44,40,2,9
61,38,42,66,5
70,35,98,5,9
76,45,70,14,1
64,98,69,73,9
67,69,90,83,6
85,62,83,89,0
20,94,20,97,3
50,97,85,100,0
64,88,13,47,0
10,34,48,76,2
81,17,91,19,5
65,94,73,66,7
17,37,18,98,4
37,74,75,10,5
58,1,65,42,2
68,60,39,74,1
80,82,68,93,5
79,65,11,64,10
29,66,3,98,7
37,58,32,72,7
65,78,80,6,8
33,17,75,60,2
99,15,74,92,8
31,97,35,29,10
3,22,98,90,2
53,77,88,66,5
44,18,42,33,4
91,18,59,59,1
2,25,45,35,7
46,10,34,2,10
31,12,97,72,8
84,40,17,45,9
76,21,75,36,10
81,59,88,21,9
75,25,49,97,2
2,62,83,34,8
68,30,34,24,8
67,72,97,58,5
61,61,3,19,9
10,1,35,85,10
4,51,74,13,1
92,21,10,91,6
71,85,31,20,9
5,11,37,54,6
19,76,14,2,8
24,59,37,87,1
13,5,47,24,1
24,18,86,93,6
95,63,26,7,8
71,28,59,27,2
32,100,73,76,10
72,62,73,25,7
9,48,42,68,0
47,50,28,52,9
85,15,83,54,3
35,86,51,94,8
31,14,6,22,2
76,89,96,87,1
55,94,13,64,9
56,62,23,47,5
47,92,7,91,10
87,78,98,53,6
8,33,17,92,10
86,94,37,45,3
64,54,50,63,3
7,34,72,20,6
39,38,2,98,3
23,67,61,99,0
88,59,13,2,3
33,65,72,29,2
9,72,31,35,0
82,61,3,55,4
40,55,71,4,10
88,65,48,52,3
37,3,86,15,6
9,63,19,38,4
45,1,34,29,5
93,19,48,20,8
43,12,74,78,5
92,26,40,47,3
1,46,48,25,3
26,91,55,63,1
72,100,38,4,2
37,57,5,55,1
12,46,91,98,1
57,54,48,2,0
21,64,93,95,7
61,15,20,46,5
88,83,29,42,9
19,25,5,34,9
9,18,21,69,0
76,0,96,45,7
88,62,43,74,1
16,16,10,39,6
52,29,97,10,8
97,82,57,1,7
57,31,3,36,10
9,50,46,22,5
5,94,9,67,8
8,93,65,12,6
31,87,68,14,9
76,80,17,71,10
93,60,32,51,6
31,89,24,100,3
76,25,2,25,4
99,48,54,94,4
53,66,14,56,8
45,3,3,13,6
17,89,67,31,8
87,53,88,95,0
83,50,97,31,8
72,51,13,75,7
74,73,51,84,2
89,86,20,44,10
22,72,96,37,6
85,40,10,29,4
74,26,88,80,7
29,97,76,91,3
16,100,6,33,6
64,84,85,59,3
44,64,40,13,7
38,60,42,25,9
17,45,6,0,0
25,86,17,89,8
17,4,58,79,5
100,37,26,48,9
40,68,12,97,0
33,93,0,62,0
47,95,64,86,5
92,5,88,76,8
91,45,88,96,4
66,72,73,49,1
70,41,16,33,8
24,14,50,91,5
11,2,78,74,0
5,85,67,34,2
51,60,45,95,7
8,48,70,69,4
24,70,2,63,0
57,66,73,43,3
50,21,4,67,9
45,63,21,7,3
5,25,29,12,7
86,98,15,75,1
9,66,25,21,8
13,46,24,65,2
98,98,51,40,4
83,63,97,95,7
68,22,61,27,9
38,68,39,41,6
19,3,93,73,6
24,70,58,97,6
3,32,48,20,0
46,33,75,69,5
74,13,56,88,9
57,94,4,7,1
50,95,73,65,5
13,63,47,41,2
7,76,39,3,7
29,12,7,26,9
99,37,12,25,1
50,35,53,80,10
54,19,78,6,3
72,64,75,78,4
13,24,37,35,3
35,65,35,44,7
68,56,77,28,4
3,91,1,9,1
86,27,43,38,1
76,72,67,79,6
59,86,9,44,3
39,89,88,82,9
70,95,53,45,1
1,43,84,65,10
87,39,83,25,1
58,94,48,70,6
41,82,14,75,7
91,8,23,29,3
34,28,18,2,10
1,73,16,89,1
79,42,58,31,6
52,75,5,51,3
52,92,6,9,5
96,94,49,100,1
4,99,12,43,5
64,20,91,65,5
93,9,91,56,5
73,60,29,52,10
99,26,41,8,3
54,46,33,7,4
34,12,80,29,7
51,58,36,99,1
65,96,73,74,10
27,68,64,80,2
66,96,91,100,4
28,1,33,37,6
68,64,61,64,5
70,23,0,16,2
76,69,25,11,7
4,57,51,87,10
93,78,67,10,5
42,82,3,66,7
73,10,3,62,6
90,63,85,13,2
49,8,33,34,8
30,34,71,66,0
30,48,61,70,9
13,73,14,52,8
65,64,23,37,7
39,100,97,8,4
54,77,88,26,8
34,15,39,46,3
45,29,75,97,5
10,1,85,91,6
12,93,76,58,3
23,66,92,90,2
56,33,7,1,1
60,17,60,12,4
29,36,37,84,1
41,74,31,100,3
15,59,3,26,9
5,9,98,1,8
48,33,6,16,3
73,33,99,58,1
40,74,88,52,8
100,2,89,39,8
16,2,14,60,5
43,96,82,95,0
59,73,20,23,3
15,56,7,77,6
42,89,91,72,0
53,62,40,21,10
30,46,34,76,6
22,73,80,84,4
96,86,24,52,2
27,12,21,23,0
94,79,17,76,2
74,8,11,61,0
89,86,71,33,9
40,44,38,53,6
63,58,73,69,3
60,51,12,4,7
92,57,8,63,7
49,59,51,93,5
85,15,27,17,8
25,30,23,27,4
62,96,97,73,10
21,2,67,61,8
43,48,14,36,5
9,47,79,53,3
63,77,65,19,0
80,94,43,89,2
54,88,27,3,10
48,72,42,64,5
60,66,91,22,1
18,1,34,43,0
48,70,6,62,8
41,33,65,86,6
78,98,13,37,2
50,6,6,73,1
75,28,66,40,6
9,69,32,58,4
5,44,67,99,9
17,68,73,20,1
0,71,0,33,5
89,76,86,41,2
50,99,90,76,6
77,65,33,13,5
74,50,9,1,8
59,2,72,37,8
60,76,22,100,4
8,59,97,10,1
59,83,63,78,5
57,52,79,49,5
95,32,14,52,9
94,75,3,91,3
27,89,68,28,8
30,11,34,38,8
99,89,3,51,7
17,54,87,9,4
76,63,95,15,2
27,94,84,70,10
41,17,3,89,4
96,75,0,71,9
28,64,43,100,2
93,37,86,86,9
21,12,82,87,7
3,69,87,6,3
33,33,43,84,1
34,100,43,72,8
51,16,76,54,7
77,89,92,65,2
34,51,9,54,6
94,78,60,79,9
81,14,55,78,5
93,76,1,36,8
36,19,49,40,8
49,91,61,74,1
20,69,50,81,5
39,63,11,46,7
7,45,84,96,3
95,77,29,32,2
75,79,14,5,1
41,7,52,95,6
5,42,11,85,3
31,88,24,40,10
7,54,96,75,1
42,2,12,10,8
97,96,34,82,1
93,18,0,77,2
3,94,59,34,8
77,32,55,12,1
70,87,72,12,2
64,54,74,53,9
90,98,72,2,7
65,2,84,25,4
92,38,27,40,1
76,45,100,91,2
1,24,77,70,0
41,35,7,47,7
52,66,27,96,2
2,32,68,64,4
93,43,1,7,8
50,7,29,44,5
32,91,25,35,5
57,13,82,1,7
30,19,28,58,5
10,16,47,21,8
22,58,19,24,5
37,52,100,49,4
35,83,96,21,9
16,44,4,85,10
46,26,52,51,0
82,57,5,79,1
23,80,16,51,1
87,72,88,68,5
1,35,30,27,2
53,10,51,55,8
78,84,77,94,7
44,1,28,25,4
85,78,13,86,6
83,4,17,16,1
7,66,88,24,2
15,8,96,50,9
44,81,60,87,5
73,5,32,55,2
87,60,50,54,1
52,16,86,37,10
67,56,27,74,7
41,24,73,69,8
12,99,24,66,4
15,29,73,67,8
34,99,41,61,8
84,9,80,65,7
47,69,13,44,4
13,99,29,12,3
