0,1,2,3,4,5,6
39,13,95,75,4,20,12
41,46,85,0,2,71,41
31,68,11,68,2,6,1
25,96,43,83,10,85,95
93,61,53,60,0,43,82
42,18,65,75,10,20,76
15,31,13,21,7,25,95
69,39,81,43,7,20,97
74,95,99,47,0,28,3
7,35,81,99,5,65,56
87,31,5,32,10,55,88
38,11,99,31,2,74,99
52,72,7,18,10,69,50
95,66,72,75,10,30,15
59,82,77,95,0,77,12
26,0,96,22,5,51,41
74,50,80,62,6,39,57
9,75,98,20,10,88,80
9,77,16,1,7,18,79
9,3,37,52,7,20,34
78,28,68,66,9,71,94
54,78,76,86,5,18,85
42,46,34,89,4,100,93
78,97,79,99,9,70,56
4,89,62,61,8,75,84
82,18,26,62,1,83,75
67,19,35,13,3,96,88
84,93,89,73,9,28,56
12,87,41,88,2,80,97
95,58,78,18,6,80,87
47,69,79,32,1,43,37
36,42,43,15,6,60,29
88,60,94,63,4,37,20
51,86,29,55,3,80,54
53,20,15,62,3,35,97
5,25,65,91,3,87,83
90,15,62,95,7,81,11
43,85,90,80,6,32,44
48,22,11,77,2,83,75
65,28,20,54,5,98,21
4,98,25,86,6,14,83
69,34,94,12,8,1,46
49,19,77,67,1,89,34
27,98,42,58,2,50,17
48,79,79,18,8,78,79
26,55,3,13,4,11,90
68,47,42,3,10,9,95
27,71,25,53,4,76,6
24,41,60,93,6,15,17
9,100,49,16,1,18,68
99,88,38,97,10,46,63
79,51,80,77,8,100,22
99,79,98,69,0,74,24
41,90,31,13,3,41,69
10,32,75,69,6,87,85
96,44,54,33,0,71,25
83,26,18,6,6,25,65
10,57,7,50,8,27,39
47,49,66,73,2,22,42
72,94,5,61,0,66,39
25,67,37,39,10,10,42
13,94,27,82,0,83,92
37,61,2,9,2,52,49
24,78,16,43,10,70,74
67,41,99,12,4,11,69
7,30,40,31,6,79,13
56,67,67,27,2,57,50
6,57,2,49,10,31,59
36,14,77,89,1,45,13
19,48,65,84,2,43,43
42,47,70,7,6,97,59
4,44,46,89,6,16,96
89,36,52,52,0,51,53
11,24,38,14,6,33,13
90,31,65,8,0,5,0
12,86,44,52,3,64,15
68,19,98,14,9,74,91
78,94,68,94,6,86,7
85,33,46,9,7,57,15
47,18,18,71,7,51,40
9,48,29,60,0,57,63
38,85,54,42,4,11,60
85,13,83,81,3,83,98
65,50,2,40,5,31,35
60,93,98,16,2,8,28
12,75,5,66,8,81,67
64,60,21,38,10,2,55
54,46,67,0,9,22,51
68,29,20,36,6,37,75
31,97,59,91,1,59,29
11,78,13,1,1,52,79
6,17,83,81,3,76,93
34,17,98,66,8,80,39
72,93,91,52,9,64,91
54,93,12,89,3,3,100
68,83,73,37,5,23,13
98,1,92,34,10,0,51
37,58,91,16,0,60,7
58,93,67,20,8,50,49
33,53,29,16,10,71,31
21,41,7,47,10,71,72
9,38,69,81,5,10,13
31,21,6,80,4,93,6
17,75,14,79,9,86,54
62,99,64,61,4,46,5
60,9,49,39,1,94,46
98,50,70,24,4,26,69
95,6,7,95,0,11,11
6,98,84,97,7,9,98
19,20,47,30,8,30,30
47,73,37,92,5,100,64
53,29,33,16,6,57,62
90,35,0,7,5,86,22
93,91,51,51,10,40,67
90,79,79,10,1,10,34
63,93,88,50,0,48,49
14,73,7,31,10,49,100
68,74,39,9,6,85,55
78,47,43,88,9,17,53
37,98,28,100,10,36,67
51,77,96,80,0,59,69
51,49,53,24,4,61,14
93,38,41,27,6,67,77
73,36,34,17,1,93,62
95,62,11,7,5,30,16
0,25,57,56,5,31,8
49,66,36,47,2,72,71
70,28,10,44,4,14,35
61,96,97,70,5,15,84
82,55,79,59,9,2,11
72,0,19,57,10,91,33
73,82,25,26,6,58,95
33,28,78,5,8,26,86
47,50,28,97,6,52,98
64,4,35,68,1,25,90
87,0,8,100,7,86,26
74,87,38,54,6,22,57
70,98,76,22,7,94,75
40,98,64,76,8,84,11
94,5,77,2,7,89,10
66,20,42,59,10,85,94
22,50,15,26,6,21,4
53,98,90,82,2,9,25
79,83,46,47,0,28,99
69,49,72,54,4,44,42
51,37,69,4,3,22,7
14,2,67,58,9,70,50
53,35,78,30,8,33,43
62,81,7,62,7,67,66
93,98,41,61,1,33,28
12,9,53,83,2,84,64
4,56,3,95,2,89,23
57,24,53,66,6,95,96
13,69,44,59,3,43,32
43,23,23,16,0,24,0
91,30,0,48,0,66,19
55,36,30,52,7,45,4
62,41,38,32,7,72,81
80,17,13,94,2,28,23
24,0,94,48,2,13,3
49,55,84,72,5,72,68
1,37,35,8,10,17,2
52,19,46,76,7,89,0
90,41,10,93,6,21,44
53,89,10,18,10,4,71
85,69,40,55,1,84,80
12,53,2,96,10,65,68
4,33,65,85,10,7,59
32,2,50,70,10,60,24
56,52,42,22,1,38,83
36,27,42,9,8,43,19
7,83,93,30,0,57,2
26,93,72,89,10,45,88
94,32,53,29,6,55,69
31,2,5,1,2,22,8
60,19,89,75,9,37,59
35,90,16,66,9,3,86
1,46,24,95,1,71,73
88,87,19,10,5,51,75
50,8,53,23,8,24,69
81,49,43,4,9,46,22
39,71,38,80,8,55,6
72,19,27,61,3,68,54
41,8,95,71,4,76,55
53,23,31,81,4,83,9
87,19,75,90,0,11,87
1,33,45,95,0,23,55
81,10,25,22,7,37,85
90,36,45,100,1,3,35
85,57,19,12,4,7,79
48,97,26,90,6,88,26
82,90,55,77,0,72,91
16,45,54,57,5,83,2
32,67,50,2,0,80,67
80,9,23,97,3,11,84
69,56,1,98,8,51,44
87,13,95,55,7,73,99
70,72,50,59,7,73,22
41,87,10,93,3,61,88
91,34,94,89,0,37,81
76,24,30,22,3,86,13
65,56,50,87,2,21,100
1,27,48,97,8,49,6
22,26,18,59,7,71,10
70,42,18,68,5,53,52
91,96,14,12,0,45,23
81,52,84,29,3,61,14
74,19,96,31,0,69,76
9,64,98,32,9,67,12
21,51,31,9,8,20,55
30,62,23,13,6,47,80
84,30,98,49,1,97,80
7,59,56,33,10,55,59
88,35,91,59,7,53,99
56,93,87,15,7,72,93
11,37,84,93,1,13,96
13,97,44,14,2,87,90
12,8,38,69,0,22,82
24,58,52,12,1,56,58
81,48,16,94,4,86,9
91,91,71,13,0,43,8
87,96,41,9,8,98,77
17,89,55,6,7,47,2
34,35,75,51,2,67,48
32,62,39,49,7,88,48
32,31,36,18,10,1,6
89,32,57,79,5,20,79
63,70,57,29,4,18,16
13,80,67,20,7,81,99
95,53,100,31,0,91,68
65,76,43,52,3,85,67
88,78,51,18,7,48,73
64,99,65,3,1,57,98
90,20,33,41,9,83,41
1,44,67,75,5,27,23
43,49,94,43,3,14,42
54,27,6,83,0,77,61
28,0,2,68,2,83,2
58,28,19,82,9,63,99
97,66,91,52,4,97,12
1,64,87,51,4,24,30
19,80,40,35,1,30,51
63,36,19,13,9,42,18
97,31,26,10,10,70,64
64,10,23,46,1,72,61
24,94,8,45,9,10,37
47,7,39,22,4,12,9
2,24,86,12,0,50,4
92,20,54,85,4,38,60
31,56,39,79,8,30,64
38,74,68,23,1,52,98
5,91,87,12,3,75,84
2,91,26,62,5,62,49
29,94,94,90,9,35,67
4,64,71,25,3,93,21
79,51,34,31,9,50,59
61,89,74,49,2,62,59
41,80,84,92,8,23,81
40,49,29,34,1,42,93
7,64,52,26,5,96,32
29,32,40,98,5,37,24
42,39,82,66,7,84,16
25,38,48,58,6,99,0
86,54,31,86,1,19,6
28,13,45,93,4,74,22
84,60,9,44,4,64,40
78,54,86,23,7,77,24
78,74,35,52,6,20,64
47,6,61,1,6,96,1
98,65,19,4,5,14,8
21,63,62,73,3,59,11
51,49,83,68,6,17,13
95,97,3,16,4,19,59
30,88,96,23,6,19,71
96,48,23,74,3,39,98
67,93,67,76,2,0,59
34,16,7,44,7,10,52
65,86,75,5,1,74,84
83,19,79,49,4,64,41
88,73,25,97,2,25,91
33,75,99,22,6,96,20
22,43,42,5,1,95,65
94,52,9,51,7,77,23
21,28,24,22,8,63,42
68,64,61,56,2,3,41
49,61,55,41,0,81,91
17,95,24,67,9,86,19
43,85,23,36,0,71,33
54,70,46,69,5,50,94
53,38,22,13,0,98,61
14,33,45,41,9,33,67
28,14,39,6,10,85,25
75,97,9,71,8,82,39
31,93,7,77,9,99,95
7,65,83,95,8,78,68
3,59,83,8,4,99,75
57,17,91,4,9,40,30
59,76,95,40,5,12,40
14,45,56,91,0,71,58
11,49,65,36,3,66,40
63,58,23,100,5,13,48
86,89,53,23,8,90,31
28,54,59,68,8,5,44
0,83,63,3,6,87,17
8,32,37,77,10,26,19
44,6,83,34,8,75,83
22,79,95,9,5,95,98
23,69,19,61,1,73,82
91,19,70,62,10,84,46
5,9,29,28,4,16,23
45,74,69,14,0,19,92
7,7,8,93,9,47,14
97,98,24,91,2,67,57
16,91,87,8,7,54,97
25,55,79,54,3,84,78
94,15,68,90,6,21,98
94,3,53,92,6,86,0
68,4,86,20,6,31,83
11,25,3,25,3,31,63
66,49,24,43,0,3,10
96,15,90,20,3,38,66
74,65,27,76,3,40,84
13,36,69,60,5,69,83
60,77,37,92,8,72,63
66,87,13,42,9,69,30
36,69,47,4,8,90,23
76,99,35,2,9,57,39
20,73,26,81,7,68,19
65,97,66,51,2,68,63
23,9,51,78,4,36,30
58,99,61,15,9,1,99
63,91,89,14,7,24,56
85,57,4,59,2,92,81
87,94,100,60,3,97,28
38,35,17,62,8,46,18
37,25,37,13,5,94,78
33,52,35,8,3,90,0
83,69,74,97,5,50,87
62,55,70,38,0,11,62
61,27,13,25,1,41,9
78,89,24,48,6,83,13
73,34,23,49,8,92,35
57,15,6,47,8,48,31
74,64,79,82,3,9,0
15,90,94,92,8,19,48
80,32,28,82,7,6,69
81,81,8,6,6,52,14
17,54,77,13,8,27,62
52,89,30,40,4,54,97
62,51,68,6,6,37,16
88,24,18,65,3,55,64
65,47,19,40,9,60,41
9,7,30,4,9,94,53
3,52,86,43,6,18,50
17,66,52,26,6,41,6
14,83,80,69,6,69,86
44,68,32,48,3,9,75
88,89,92,71,8,50,22
58,48,58,28,0,30,100
82,7,17,69,7,18,85
73,18,0,22,7,55,100
5,55,2,49,6,82,77
20,92,54,95,0,56,89
81,62,99,5,8,70,5
98,95,75,5,7,75,3
24,55,37,8,7,72,34
67,53,83,17,6,19,80
88,7,49,91,7,46,34
66,62,60,47,10,97,6
100,80,48,40,8,64,70
93,96,4,63,8,71,58
51,26,2,71,9,93,23
23,1,66,72,0,28,52
35,5,15,98,5,28,42
61,15,79,8,7,52,40
49,25,89,67,0,50,82
2,99,33,60,3,12,10
24,49,9,96,8,95,62
25,55,15,69,0,91,13
27,92,89,73,3,63,53
59,27,80,48,1,98,9
72,64,82,3,1,58,93
67,2,64,1,3,91,8
48,16,67,74,3,82,74
22,55,89,7,0,52,70
44,48,74,60,1,84,70
32,78,4,67,2,100,42
30,44,64,2,8,43,88
86,60,25,58,4,49,35
45,13,31,54,4,13,16
81,55,68,40,1,13,40
4,72,1,40,2,1,3
12,10,91,13,10,73,52
36,72,64,57,2,14,93
26,25,12,82,4,5,74
69,59,79,33,4,57,20
98,62,80,58,8,57,79
1,55,72,48,2,47,56
74,77,55,88,10,93,58
45,81,10,45,6,79,14
59,51,53,58,6,28,48
54,77,59,62,4,5,48
63,11,33,10,1,59,83
50,49,51,75,3,9,93
89,89,42,57,3,8,23
52,61,54,30,2,64,46
36,13,95,8,4,14,6
18,25,26,24,5,58,6
50,11,23,67,7,13,58
70,84,24,0,6,19,65
62,33,33,80,9,75,58
89,81,17,54,7,95,75
55,55,54,75,9,90,53
6,0,47,37,4,98,96
99,20,31,76,10,94,19
72,7,62,22,0,96,36
65,5,25,97,3,83,55
4,99,79,40,10,78,6
75,24,24,59,3,32,80
22,53,24,74,4,36,0
38,13,99,35,4,15,69
46,35,69,48,4,87,15
91,39,3,86,7,52,31
97,99,64,33,5,2,85
37,36,15,97,5,93,92
6,67,0,66,8,34,99
75,87,89,12,3,74,77
93,30,3,89,8,43,26
48,50,17,13,0,59,33
67,60,8,72,2,48,35
94,13,66,4,7,52,21
54,48,14,99,0,99,73
100,58,3,85,1,67,36
91,92,57,40,0,99,84
73,28,92,2,10,97,24
60,35,24,6,4,76,10
51,86,96,89,0,80,45
86,2,36,32,2,68,39
24,5,92,85,10,64,0
35,34,43,8,3,55,67
56,94,22,42,10,32,99
87,90,14,17,1,8,62
5,17,24,18,0,2,99
93,59,73,20,8,82,76
6,7,3,49,8,83,30
5,34,39,43,7,77,51
41,21,1,79,3,22,53
34,52,23,36,4,97,82
46,93,88,63,5,55,86
98,80,78,57,7,57,19
47,28,24,43,9,91,27
14,59,98,41,3,58,48
92,12,97,45,3,14,3
77,5,80,8,7,97,98
69,65,87,24,4,13,14
17,55,91,100,3,27,91
39,39,27,13,0,12,99
97,29,83,7,6,33,66
65,39,63,78,7,88,78
94,38,60,51,4,97,1
10,80,79,12,2,25,63
21,57,63,88,7,38,5
27,26,24,32,4,50,34
24,36,75,53,0,14,53
1,13,69,85,2,11,31
25,28,78,75,10,98,64
8,65,57,12,4,100,10
15,58,32,18,2,93,43
44,22,60,36,10,58,3
13,29,31,62,4,63,23
62,17,96,8,8,49,23
53,83,61,32,0,50,49
47,3,60,2,4,10,33
32,39,10,1,4,40,98
96,95,90,97,0,51,8
73,15,57,15,9,34,28
36,66,15,52,6,89,25
94,12,93,21,1,32,22
2,90,12,16,5,26,10
14,36,49,76,5,89,80
61,97,71,52,1,59,60
54,99,41,45,5,55,83
22,11,27,66,1,98,94
30,21,72,55,1,39,87
71,89,30,59,6,52,18
53,73,21,65,2,21,12
74,31,96,39,7,82,82
73,84,74,84,4,41,8
5,34,26,35,8,21,76
4,35,34,75,8,3,80
57,69,23,89,8,61,18
81,71,39,62,2,32,97
8,73,86,75,1,44,99
94,84,41,18,9,60,68
74,41,94,85,1,100,96
31,17,91,46,4,86,76
93,44,10,48,9,13,43
6,50,84,53,0,95,31
28,14,36,85,6,99,69
69,72,35,98,9,46,77
18,93,92,10,0,40,72
93,61,98,24,7,15,54
91,98,71,24,3,54,32
0,38,81,77,8,20,77
6,19,63,91,0,28,9
43,19,57,72,9,27,20
93,95,49,29,5,58,73
40,13,44,53,3,74,53
23,13,90,73,5,75,86
85,18,8,79,2,54,70
5,43,62,61,1,43,37
29,73,67,96,7,94,8
62,96,76,59,10,14,11
60,24,91,66,4,59,35
13,17,50,38,1,94,70
19,92,81,28,7,31,59
47,53,94,71,10,9,11
81,93,41,2,6,25,37
62,56,56,40,8,62,75
53,40,22,96,7,80,57
18,22,65,93,10,56,34
29,0,85,48,1,14,20
5,24,90,94,10,96,84
41,20,89,14,5,46,63
98,1,81,44,2,61,49
98,92,16,69,4,30,96
12,77,0,79,2,13,54
52,13,11,31,0,69,15
76,61,15,44,10,1,71
34,81,25,40,6,99,16
98,64,81,28,9,31,19
98,41,96,1,1,25,46
17,86,34,57,1,76,8
22,44,83,46,1,21,74
99,45,66,92,2,74,24
26,55,43,34,4,38,96
85,48,61,6,2,19,50
69,3,64,59,9,75,16
61,49,89,78,3,8,49
35,8,23,79,8,53,75
16,79,71,75,5,35,90
75,32,44,64,8,19,99
46,78,7,65,9,42,73
45,77,0,86,9,59,29
74,55,12,29,8,96,49
97,34,92,52,6,63,60
58,60,30,56,8,66,99
27,75,9,12,10,72,84
54,68,49,46,10,59,6
97,72,8,23,2,2,16
26,99,20,2,3,17,22
84,35,87,59,6,13,45
52,3,20,35,0,62,28
62,75,15,0,5,52,23
47,55,100,42,9,0,31
32,13,87,67,2,52,50
25,87,82,24,1,53,61
76,48,38,18,8,83,33
36,83,10,91,6,92,79
37,5,28,78,9,11,29
72,71,20,60,2,67,4
87,2,81,50,2,18,32
39,100,74,38,9,54,30
65,63,25,70,1,6,36
17,73,3,32,9,39,39
97,5,80,21,4,47,83
18,44,18,58,9,51,79
38,39,73,88,4,19,55
100,2,42,22,9,32,76
36,33,64,73,10,97,88
44,34,36,94,5,10,37
57,51,36,49,8,45,53
15,13,76,35,5,31,80
84,24,47,91,2,37,13
81,44,75,1,8,22,0
1,3,98,64,4,80,87
100,22,42,39,8,79,19
35,44,58,74,7,54,80
64,71,46,14,10,81,22
34,41,8,8,5,16,33
40,46,45,22,9,37,27
3,95,10,18,8,24,8
66,59,87,86,4,32,92
30,7,54,91,3,78,76
75,38,70,43,3,38,92
99,3,48,24,5,62,84
53,13,72,68,1,78,47
55,51,74,0,0,16,35
18,34,49,74,7,62,52
4,14,64,66,0,80,61
3,76,42,71,2,59,98
64,34,92,71,1,3,91
33,90,64,19,4,77,83
28,70,93,67,7,84,46
48,86,83,72,1,22,12
95,69,4,55,8,70,26
57,86,39,87,0,95,21
23,36,53,66,10,15,75
86,14,12,5,7,65,1
53,26,9,12,8,96,81
8,20,89,33,9,75,85
37,58,99,77,8,59,93
37,65,47,26,6,1,92
55,1,76,16,7,90,46
75,29,32,92,4,88,82
6,17,31,32,4,18,23
99,19,87,43,4,73,53
69,96,17,8,0,81,82
14,69,41,86,9,65,86
43,95,28,4,10,4,87
37,28,20,67,4,10,70
8,6,68,13,8,10,50
80,7,91,9,4,76,59
64,71,42,54,4,34,79
99,79,10,13,10,3,58
69,69,51,92,9,60,51
21,71,72,69,9,53,50
78,30,58,52,2,7,83
91,25,39,58,0,12,13
33,3,29,65,2,21,5
90,18,49,8,4,53,3
30,14,71,10,2,25,36
60,9,59,90,7,90,53
24,41,66,92,9,25,67
51,1,98,85,2,64,62
84,89,51,24,6,39,49
86,26,54,56,8,19,48
48,88,25,46,5,90,28
83,85,28,89,6,44,18
57,69,2,82,9,9,14
82,85,35,2,2,37,45
48,36,21,2,2,86,16
28,91,78,36,9,56,41
2,28,39,57,0,46,56
71,27,6,45,8,68,48
93,4,97,53,5,21,33
1,64,34,81,10,84,45
70,6,53,10,3,15,91
99,88,80,65,0,91,38
33,68,1,90,8,19,2
91,90,98,48,10,73,46
34,74,51,44,2,93,39
53,90,36,39,0,16,31
6,91,10,46,3,8,73
87,11,12,10,8,27,98
45,92,63,51,3,27,68
6,81,88,3,4,16,88
93,19,70,76,2,9,87
44,74,14,80,4,8,3
35,42,72,85,9,84,19
20,7,13,53,4,30,86
88,100,66,63,4,48,50
62,18,56,76,1,59,0
34,94,72,32,5,98,19
35,56,87,32,4,33,96
10,35,32,74,1,63,92
94,67,16,28,9,0,46
63,42,4,80,10,43,79
50,86,99,0,5,19,57
79,17,18,93,4,95,61
9,56,57,7,5,13,89
26,30,27,86,7,49,41
53,39,7,3,2,11,67
4,37,7,40,1,66,98
83,4,65,68,0,37,92
46,71,75,13,1,20,61
71,27,88,43,8,78,21
36,98,4,35,5,31,96
39,0,83,61,2,90,79
77,82,94,75,10,8,98
3,52,62,23,5,23,98
69,7,8,43,9,82,39
9,6,11,73,7,65,66
10,85,2,75,5,45,2
45,66,45,89,3,100,44
1,57,70,25,9,18,12
59,77,25,55,5,6,31
93,97,81,61,1,79,49
97,68,19,40,1,71,9
46,52,89,31,2,69,14
32,0,11,80,1,97,6
97,66,69,69,9,2,56
31,64,100,4,6,83,18
89,55,64,84,10,52,28
76,74,16,57,6,5,51
77,62,98,3,8,81,33
8,30,84,91,9,92,18
99,59,74,20,9,37,40
13,5,70,73,2,41,44
39,67,81,19,3,90,89
35,34,3,56,5,38,19
27,62,44,55,3,82,26
50,41,45,7,5,56,3
4,92,57,69,7,50,71
58,93,45,32,10,9,73
3,23,91,15,7,91,77
64,62,13,70,8,84,14
41,76,27,29,6,66,12
15,96,72,97,5,60,67
17,77,19,78,1,78,31
46,81,76,47,2,84,2
76,85,42,38,3,73,51
34,86,18,42,9,9,94
8,49,13,51,9,37,48
26,34,69,71,4,2,78
97,25,97,50,7,25,9
2,24,79,71,3,34,16
42,30,46,89,0,26,64
79,100,86,88,9,5,33
91,27,62,95,5,11,45
79,90,25,22,1,76,8
26,38,88,50,1,14,77
11,76,8,51,10,33,32
23,43,6,100,4,73,12
35,6,62,57,2,40,36
35,12,23,2,7,19,31
39,58,73,12,5,38,43
90,80,40,98,5,17,50
24,28,13,12,4,74,43
38,63,81,50,0,41,94
7,72,5,81,0,88,56
66,47,93,44,1,75,39
41,62,28,64,9,58,90
58,87,15,71,4,64,22
70,79,41,49,2,96,69
1,99,96,88,9,74,75
22,61,80,87,1,90,75
70,33,45,32,9,28,9
81,50,29,81,3,50,10
70,81,43,20,8,93,31
20,79,69,37,4,75,11
65,89,59,50,2,99,47
73,60,53,0,3,43,39
54,60,57,19,1,36,40
17,92,5,4,1,70,42
37,27,65,57,5,19,11
24,9,94,84,2,8,76
63,58,42,91,7,33,66
89,11,11,17,0,31,29
32,95,55,51,8,23,78
44,25,53,30,7,22,18
71,30,56,3,7,54,82
40,74,61,51,2,57,16
25,10,29,16,0,44,31
3,74,48,26,10,83,1
27,83,31,25,4,57,27
87,28,72,45,2,91,67
15,53,95,56,10,23,25
77,64,0,44,0,20,16
65,52,0,100,4,97,73
47,32,45,53,7,98,84
47,84,10,80,2,55,71
86,41,68,66,10,47,38
40,72,75,77,3,43,93
30,95,40,88,5,18,65
99,67,62,93,6,6,59
15,25,20,47,4,61,23
23,66,22,32,6,89,39
11,82,75,99,8,27,37
1,3,32,76,0,34,26
90,39,59,55,5,53,31
99,35,8,61,0,99,24
12,90,3,31,9,95,7
29,4,79,59,5,58,63
43,29,3,13,5,47,74
0,86,36,12,9,96,2
70,72,62,16,7,54,4
83,2,3,15,1,13,45
23,99,96,75,7,91,63
6,0,34,53,8,46,29
90,52,42,96,9,80,1
36,19,63,79,10,97,90
45,85,25,42,6,25,66
84,17,32,81,1,82,36
55,64,45,10,5,9,28
17,56,56,59,8,80,84
73,88,92,28,10,19,66
48,5,93,46,6,95,6
67,6,11,98,4,94,29
80,38,30,30,0,92,28
81,55,55,91,5,62,16
93,23,61,26,0,64,44
84,4,34,28,9,79,89
71,14,51,88,6,10,26
69,77,92,87,6,73,68
49,97,39,77,1,74,53
16,69,22,21,5,5,63
95,9,98,20,9,64,54
60,19,35,51,8,30,53
36,92,65,11,1,12,68
77,11,11,33,5,50,26
60,18,89,96,5,48,75
10,75,69,58,5,99,88
67,55,30,62,8,62,37
12,80,59,83,7,56,43
74,77,63,26,6,12,1
2,32,67,20,4,90,67
54,46,50,42,4,2,69
91,10,11,31,6,61,21
54,92,65,76,6,90,37
37,53,35,89,3,59,35
28,22,69,63,1,84,54
31,82,21,12,8,72,39
6,39,75,74,5,50,94
2,30,71,18,10,76,17
39,79,50,71,3,60,47
45,89,66,1,6,19,33
95,64,16,8,3,51,36
76,21,4,0,4,82,9
94,31,37,58,6,53,5
80,13,44,14,4,76,12
75,7,42,57,1,62,3
68,1,92,53,6,4,54
35,17,12,17,10,69,30
8,38,52,61,2,41,26
50,0,47,5,1,70,23
39,15,94,35,0,93,8
8,74,64,20,9,66,11
66,32,68,52,1,27,33
32,94,72,47,6,2,92
27,28,98,61,5,59,62
92,78,76,70,6,96,92
41,43,92,98,6,65,24
8,35,30,68,9,37,61
47,91,96,75,10,45,0
61,90,96,69,7,81,98
68,74,55,64,8,56,37
77,28,40,65,5,52,91
75,16,92,32,0,90,44
67,21,24,43,5,56,52
58,74,13,67,4,100,79
33,86,64,98,10,71,17
4,89,89,39,0,8,23
51,23,82,1,7,11,68
5,97,32,65,7,54,27
36,79,72,72,5,1,19
6,1,32,41,2,93,21
35,3,27,92,6,0,62
3,16,8,85,6,41,75
16,70,57,84,1,73,43
83,28,1,68,6,3,31
90,36,36,32,3,80,87
65,25,92,62,9,92,88
84,90,27,9,0,50,64
33,49,48,0,6,66,30
73,81,20,8,9,66,42
44,95,79,47,10,98,56
12,16,76,89,5,36,76
14,4,77,19,7,2,70
43,63,3,13,5,83,86
89,82,13,49,1,94,35
10,95,56,54,2,28,88
18,76,12,93,0,42,13
72,36,91,38,1,78,30
13,68,18,8,9,90,67
22,85,31,49,5,68,91
66,62,23,87,8,52,72
12,20,99,63,5,49,42
75,21,11,78,2,89,50
26,58,100,76,6,72,93
41,0,38,21,1,65,79
17,69,74,27,6,79,60
19,94,9,42,7,29,9
6,66,23,33,2,16,3
76,44,30,42,0,41,50
88,96,82,32,8,4,31
40,87,98,92,6,25,23
49,38,8,33,0,97,47
6,100,88,65,2,35,18
