,0,1,2,3,4,5,6
288,8,9,5,9,6,9,8
289,4,1,10,8,3,8,0
290,6,1,2,7,3,0,0
291,9,5,1,1,2,5,8
292,5,9,7,4,2,7,1
293,2,2,3,4,7,10,8
294,4,1,4,10,4,10,2
295,4,8,1,0,9,4,10
296,3,6,8,7,4,0,0
297,2,8,2,2,0,4,8
298,0,4,0,4,7,2,7
299,10,5,0,7,6,2,5
300,8,7,1,6,6,5,5
301,9,3,3,7,10,5,0
302,2,0,1,6,3,1,2
303,5,2,4,0,1,7,5
304,6,7,3,4,0,10,10
305,8,9,7,7,2,10,2
306,8,10,9,0,4,0,2
307,0,5,5,6,7,10,8
308,1,6,4,7,6,2,10
309,2,10,3,1,1,2,3
310,4,4,8,0,2,3,7
311,3,9,5,7,7,5,0
312,10,2,8,4,6,7,9
313,8,5,7,7,5,5,2
314,3,0,7,5,9,4,8
315,5,7,10,8,10,10,5
316,10,6,3,6,9,4,6
317,7,1,2,1,6,10,5
318,6,4,4,10,9,1,7
319,4,9,4,7,6,5,2
320,4,5,5,0,9,2,9
321,0,6,1,0,10,2,10
322,9,2,9,8,8,3,2
323,6,2,0,1,10,0,6
324,5,10,2,1,8,3,2
325,4,0,3,0,6,6,0
326,5,6,9,10,0,8,4
327,3,5,7,5,0,9,5
328,6,7,8,5,4,8,1
329,2,0,5,2,4,3,7
330,7,4,3,4,3,7,10
331,3,2,8,2,1,4,1
332,5,0,4,0,9,5,10
333,1,10,4,9,8,1,6
334,3,1,1,5,9,1,2
335,10,9,7,5,4,4,4
336,8,6,8,3,9,8,3
337,5,6,1,1,5,2,7
338,0,9,7,5,4,4,3
339,10,4,5,3,0,2,6
340,0,5,1,10,5,6,1
341,8,4,4,1,10,10,10
342,7,3,2,1,7,3,8
343,2,8,5,0,3,6,5
344,8,8,2,3,10,10,5
345,10,8,9,1,2,0,4
346,7,7,1,7,0,7,4
347,5,8,7,5,9,0,7
348,3,8,0,6,6,1,10
349,3,8,7,0,5,10,4
350,4,2,4,0,5,10,3
351,3,9,9,10,6,5,1
352,6,10,5,1,1,8,4
353,8,0,3,10,6,0,1
354,8,4,5,10,10,0,9
355,2,1,7,10,1,8,6
356,2,7,9,6,9,5,9
357,2,1,6,5,1,10,3
358,0,0,6,5,6,1,5
359,9,1,0,3,8,0,6
360,0,1,1,7,8,9,5
361,6,8,7,1,3,1,7
362,7,5,2,6,4,1,6
363,10,9,3,4,2,4,0
364,1,7,9,5,8,8,10
365,8,2,6,8,8,6,1
366,8,6,7,2,3,10,6
367,6,7,0,9,2,10,1
368,9,2,0,3,9,0,1
369,4,10,6,8,5,5,1
370,9,6,0,10,3,0,3
371,0,9,5,4,1,7,2
372,1,5,1,10,9,4,3
373,5,2,4,5,9,6,6
374,7,8,7,0,0,8,3
375,6,8,6,5,1,8,2
376,0,2,0,8,6,6,3
377,7,2,1,6,8,7,2
378,5,4,5,1,7,6,8
379,8,3,5,4,8,2,10
380,9,1,6,8,2,7,2
381,4,9,2,1,3,3,4
382,9,2,9,9,6,6,9
383,7,0,10,0,10,9,0
384,6,8,10,5,0,9,10
385,0,8,4,1,2,10,9
386,3,5,7,4,2,3,0
387,3,8,2,6,3,8,10
388,4,3,6,5,4,5,7
389,6,5,3,1,1,10,6
390,7,4,3,8,9,5,6
391,2,0,3,2,10,0,10
392,7,2,6,2,2,9,4
393,2,8,6,9,8,1,5
394,2,0,6,7,2,5,2
395,9,0,10,9,5,0,5
396,1,8,10,9,4,9,3
397,2,10,3,1,8,4,2
398,9,10,2,10,3,4,5
399,6,6,1,1,5,10,8
400,6,10,0,3,0,3,2
401,3,2,9,3,3,8,8
402,9,6,7,5,7,4,4
403,4,2,3,8,1,6,0
404,1,4,4,0,5,2,2
405,2,5,8,2,3,0,3
406,3,1,9,6,6,10,9
407,3,4,1,8,1,2,2
408,8,0,6,3,8,2,0
409,0,1,4,9,2,2,8
410,9,1,0,8,1,8,2
411,2,9,2,5,6,5,3
412,0,1,4,1,0,0,10
413,4,7,6,4,4,1,9
414,4,7,0,2,0,3,9
415,7,1,4,3,6,1,2
416,1,9,6,4,9,0,6
417,10,1,10,1,4,9,9
418,4,7,7,7,2,3,1
419,6,0,1,9,7,3,6
420,0,9,5,0,6,6,0
421,10,3,1,7,5,3,9
422,10,7,9,2,10,10,3
423,9,2,4,2,0,6,0
424,0,1,2,7,9,7,9
425,8,5,3,8,8,1,10
426,8,5,8,0,8,7,3
427,5,8,0,5,1,3,6
428,9,2,0,7,3,1,2
429,5,4,0,1,2,2,7
430,4,0,5,5,1,8,6
431,1,0,6,10,0,4,2
432,3,0,8,8,1,3,3
433,0,4,5,7,2,0,3
434,9,3,2,3,6,3,9
435,5,6,4,6,9,7,8
436,1,5,4,10,3,7,3
437,8,2,8,9,1,0,2
438,2,2,8,4,6,6,0
439,9,9,4,8,7,4,10
440,8,8,8,3,0,6,7
441,7,3,8,1,9,8,7
442,7,10,0,0,0,0,1
443,2,10,2,8,9,2,9
444,0,8,9,9,8,7,5
445,1,3,9,5,10,7,5
446,0,4,1,0,3,2,6
447,6,8,9,5,8,0,4
448,8,0,5,8,9,6,1
449,2,7,5,6,7,6,3
450,8,4,2,7,10,8,8
451,4,1,7,7,7,1,8
452,10,3,1,3,6,9,7
453,1,1,8,7,5,2,9
454,6,0,5,10,2,6,3
455,4,4,3,6,5,0,2
456,0,6,6,5,10,1,7
457,4,10,7,6,0,3,7
458,8,9,1,0,5,1,4
459,0,7,7,0,2,6,8
460,7,6,9,6,2,2,9
461,6,2,3,0,7,2,4
462,0,5,8,8,4,1,6
463,6,4,8,10,1,5,2
464,10,8,9,8,0,6,0
465,0,1,8,4,10,7,2
466,1,2,8,2,9,2,3
467,9,6,0,7,5,6,7
468,5,9,0,3,9,8,2
469,0,0,1,3,1,8,2
470,6,8,0,7,0,2,0
471,8,7,4,9,9,6,1
472,8,3,0,2,3,1,6
473,4,10,6,2,9,9,8
474,9,8,7,0,10,10,6
475,4,8,7,3,3,0,10
476,10,3,1,3,8,7,7
477,10,0,6,5,0,3,10
478,7,9,8,4,7,6,4
479,10,7,9,4,6,8,9
480,10,8,4,8,5,4,2
481,9,9,3,8,8,8,4
482,7,4,0,10,0,1,0
483,9,9,2,8,7,9,9
484,1,2,4,10,2,9,7
485,7,9,9,7,2,8,6
486,1,7,1,10,10,4,8
487,9,2,0,0,8,5,2
488,9,9,9,3,10,0,1
489,9,2,0,10,9,4,3
490,1,8,3,7,4,10,4
491,6,6,8,7,9,0,0
492,10,8,3,9,9,4,2
493,2,7,3,4,9,1,1
494,3,8,8,0,8,2,9
495,3,8,6,1,7,7,10
496,3,2,8,1,9,1,9
497,5,6,9,5,1,7,3
498,9,7,4,3,0,10,3
499,10,9,9,6,8,1,1
500,8,2,6,1,4,5,1
501,4,7,5,2,10,1,9
502,10,8,5,4,4,5,4
503,2,5,4,6,3,4,7
504,9,2,8,8,0,0,9
505,8,10,0,0,10,7,7
506,10,7,4,7,2,9,5
507,2,4,2,7,1,1,5
508,7,3,3,7,9,3,5
509,3,7,3,1,8,8,3
510,9,1,8,3,10,9,8
511,9,9,5,4,8,7,4
512,4,6,5,3,4,6,4
513,4,4,1,9,0,10,8
514,4,5,5,8,8,0,5
515,10,3,1,2,1,4,0
516,0,10,2,4,0,7,8
517,2,6,3,3,5,3,8
518,8,3,3,9,6,9,2
519,8,1,0,0,1,6,6
520,3,1,10,3,6,8,0
521,7,4,4,1,10,10,3
522,6,3,5,3,0,6,4
523,8,6,7,4,7,10,0
524,3,4,4,5,1,3,1
525,4,0,10,3,10,0,3
526,2,7,2,8,8,2,4
527,6,6,9,10,3,5,5
528,7,1,5,2,7,7,7
529,7,2,9,5,9,1,8
530,4,1,8,0,5,3,7
531,6,8,9,5,6,8,2
532,0,3,2,3,3,3,8
533,7,6,4,9,8,2,4
534,3,7,6,5,2,0,8
535,10,8,4,4,9,6,8
536,3,10,3,4,7,2,5
537,7,4,6,7,5,1,8
538,3,1,10,1,5,8,10
539,4,8,7,4,2,0,8
540,10,8,1,7,3,6,6
541,8,4,3,9,0,2,5
542,0,0,3,2,1,0,6
543,4,9,1,2,2,2,8
544,3,2,7,6,8,8,5
545,7,1,4,4,2,7,7
546,2,1,7,5,10,6,7
547,5,1,7,7,1,10,6
548,1,7,4,8,6,8,10
549,0,10,8,10,8,0,7
550,9,7,8,10,1,7,0
551,8,7,8,2,4,4,6
552,0,1,7,2,6,1,4
553,1,10,5,5,2,2,9
554,2,4,9,2,4,3,9
555,5,5,5,7,10,4,4
556,8,8,3,10,6,0,7
557,1,1,2,1,0,7,5
558,7,6,4,2,10,1,8
559,2,6,5,6,0,6,0
560,0,3,4,8,0,1,6
561,7,1,3,0,5,10,9
562,1,2,7,9,3,10,5
563,2,8,7,9,2,10,3
564,10,8,7,0,3,0,9
565,5,6,9,3,8,9,5
566,9,6,3,5,6,10,8
567,1,10,9,2,3,4,10
568,9,2,4,1,9,4,1
569,3,4,5,7,10,0,7
570,6,8,8,2,8,7,5
571,5,4,3,8,5,3,1
572,1,9,3,8,7,1,0
573,6,6,6,8,6,5,8
574,4,6,4,6,7,7,3
575,8,7,7,7,3,4,7
576,0,3,9,5,4,4,5
577,2,1,7,3,3,6,7
578,2,7,10,8,3,7,0
579,9,10,2,3,5,10,10
580,9,10,2,3,7,2,6
581,10,5,9,0,8,4,0
582,6,3,4,9,0,3,4
583,5,9,1,0,6,2,5
584,0,7,9,4,4,4,4
585,4,2,6,2,9,8,10
586,8,5,0,1,2,1,6
587,7,6,1,9,8,9,2
588,9,3,5,1,6,0,0
589,7,7,2,7,8,10,7
590,3,5,5,5,5,4,9
591,5,7,6,9,4,8,4
592,2,1,7,8,9,7,6
593,5,5,5,6,1,1,1
594,7,2,10,8,10,6,6
595,9,1,2,1,2,8,3
596,0,6,9,4,4,6,2
597,10,7,7,1,8,5,8
598,2,7,10,1,9,7,10
599,1,6,9,6,5,8,8
600,8,4,3,0,2,0,6
601,1,6,7,2,10,9,5
602,8,8,6,2,3,0,2
603,3,7,6,3,5,10,6
604,5,7,3,8,9,10,8
605,2,4,1,2,9,4,10
606,5,3,1,8,6,9,2
607,4,9,6,3,8,4,1
608,10,2,6,8,0,10,3
609,10,0,10,10,6,9,7
610,6,10,0,8,4,2,7
611,4,4,10,0,5,5,6
612,1,10,3,8,7,7,3
613,9,4,3,4,0,5,7
614,2,0,10,2,2,2,0
615,3,5,0,8,0,9,1
616,2,9,6,6,7,7,0
617,3,0,9,0,2,4,2
618,3,6,6,10,8,1,4
619,0,6,1,8,10,4,9
620,6,3,2,4,1,0,9
621,3,6,9,2,7,7,2
622,2,6,1,5,8,2,5
623,7,6,7,7,1,7,5
624,1,0,2,4,1,2,4
625,1,7,4,3,4,10,10
626,4,1,10,3,2,3,1
627,3,1,6,1,4,4,1
628,3,3,8,7,1,10,1
629,2,1,1,3,1,6,9
630,3,0,9,10,3,9,10
631,10,4,3,7,0,0,6
632,5,6,3,9,9,6,5
633,8,1,5,9,5,1,0
634,3,5,6,4,10,7,3
635,5,6,6,10,10,3,1
636,3,5,7,8,9,7,8
637,7,3,6,5,2,8,9
638,0,2,2,0,3,9,8
639,4,10,3,6,1,8,9
640,5,2,10,3,2,9,2
641,7,3,4,3,6,10,2
642,7,1,9,2,10,3,9
643,10,6,1,6,10,0,5
644,7,9,10,8,8,4,6
645,3,5,10,2,4,1,10
646,1,6,1,6,2,8,10
647,0,10,8,10,1,0,10
648,2,9,4,8,3,9,4
649,3,10,5,6,8,5,8
650,6,0,5,10,8,0,4
651,8,4,4,10,6,1,2
652,9,3,10,6,5,4,7
653,1,6,6,9,8,7,10
654,6,4,5,2,1,3,5
655,7,5,4,6,8,4,8
656,2,1,1,1,5,5,6
657,7,0,5,10,1,4,5
658,4,0,0,1,5,9,9
659,8,8,5,2,6,8,7
660,4,5,3,4,8,4,9
661,5,2,2,1,1,10,5
662,0,0,10,10,0,4,9
663,7,1,2,0,4,1,3
664,1,9,7,1,1,5,8
665,7,3,9,0,10,2,3
666,4,2,1,0,5,6,4
667,10,2,9,2,9,10,5
668,1,6,2,3,2,6,4
669,5,3,3,5,8,3,3
670,0,1,5,2,7,6,9
671,9,5,4,9,7,8,0
672,5,0,1,9,0,8,5
673,4,3,7,5,9,8,6
674,7,0,5,8,3,10,2
675,6,1,2,2,8,8,1
676,8,4,1,7,3,7,3
677,4,9,7,1,10,1,0
678,0,6,3,8,1,7,6
679,1,1,2,5,5,7,1
680,2,7,4,10,6,4,7
681,0,5,0,9,0,3,8
682,0,2,4,6,6,6,7
683,1,9,1,6,9,4,4
684,4,4,8,8,9,8,2
685,2,3,7,2,8,4,2
686,1,7,10,1,6,10,7
687,2,5,5,5,4,0,10
688,3,3,9,9,7,4,10
689,5,1,8,3,2,9,0
690,4,5,2,0,1,4,8
691,8,4,0,4,0,1,2
692,7,5,3,7,3,8,2
693,2,3,9,10,6,6,8
694,1,0,0,2,2,2,5
695,0,6,6,7,1,7,3
696,9,6,7,9,10,5,2
697,1,0,2,1,2,7,9
698,7,0,2,4,10,6,7
699,5,3,0,3,6,6,2
700,10,3,7,5,1,2,3
701,0,9,10,2,8,0,0
702,0,3,10,2,1,8,5
703,1,5,4,6,9,4,0
704,10,6,1,2,5,1,6
705,7,7,4,0,8,0,3
706,3,3,1,5,7,4,7
707,1,9,6,9,9,1,7
708,9,3,1,4,1,7,3
709,10,1,2,6,5,1,1
710,1,9,2,1,2,2,10
711,10,9,0,4,4,6,3
712,6,9,9,9,3,1,1
713,0,9,7,7,2,7,8
714,10,4,5,3,8,8,9
715,2,2,1,4,9,6,7
716,4,9,1,0,8,5,0
717,6,6,2,4,1,2,1
718,5,0,6,1,9,1,7
719,6,6,1,6,2,6,1
720,0,7,2,0,1,8,10
721,1,5,3,0,0,1,2
722,1,3,5,9,7,4,6
723,9,3,6,3,4,0,2
724,6,9,10,6,10,9,0
725,3,6,4,9,6,10,7
726,8,10,6,9,0,9,7
727,6,9,2,6,7,0,0
728,8,4,4,3,8,3,9
729,10,8,3,1,3,8,0
730,3,9,5,2,10,6,5
731,7,8,5,9,10,0,2
732,7,10,7,5,10,4,10
733,10,6,7,5,10,6,2
734,4,9,7,6,2,1,10
735,5,6,0,5,1,6,2
736,10,7,6,6,5,6,1
737,10,0,8,3,2,6,3
738,5,5,5,1,3,6,1
739,6,2,4,8,2,8,7
740,9,0,7,0,5,0,9
741,8,0,2,8,8,0,10
742,10,0,6,10,4,2,5
743,2,7,1,0,0,0,8
744,9,5,8,8,3,9,2
745,10,2,10,7,4,4,9
746,5,6,3,1,7,3,5
747,1,4,6,9,3,7,3
748,0,2,6,4,10,0,8
749,0,10,5,5,7,1,4
750,5,4,3,7,9,7,3
751,6,3,7,4,0,6,4
752,8,4,8,2,4,10,4
753,2,0,9,2,1,1,2
754,6,0,10,9,1,1,8
755,2,4,3,10,4,3,8
756,2,1,4,8,6,7,0
757,1,4,5,10,9,3,4
758,10,2,6,1,5,10,9
759,4,2,6,2,4,2,8
760,4,5,5,5,7,0,3
761,0,9,8,7,10,1,1
762,5,5,7,5,2,4,5
763,8,3,7,9,2,4,5
764,3,0,8,9,4,8,9
765,4,7,1,3,10,9,4
766,6,9,1,1,7,1,3
767,4,8,10,10,2,6,6
768,2,8,2,10,7,5,0
769,3,0,6,1,1,7,2
770,0,10,2,5,5,7,10
771,8,9,9,2,3,1,8
772,5,3,0,5,2,1,8
773,8,0,2,3,2,2,3
774,2,3,0,2,5,7,1
775,3,8,8,2,4,1,7
776,10,5,2,6,3,1,3
777,7,9,5,5,7,8,10
778,1,9,4,5,9,9,6
779,10,6,1,5,2,3,3
780,7,5,3,7,8,7,6
781,2,1,4,5,0,0,7
782,4,6,7,1,8,7,3
783,10,8,8,3,3,5,0
784,7,3,1,6,10,10,9
785,4,4,1,7,1,2,3
786,0,2,6,8,8,9,10
787,2,1,4,2,0,5,6
788,0,3,7,9,6,8,10
789,2,4,2,10,4,9,0
790,6,8,10,0,6,8,8
791,9,7,2,5,4,5,5
792,7,5,3,3,7,10,8
793,10,2,1,5,7,4,3
794,0,6,5,9,1,0,8
795,7,8,3,5,2,6,7
796,8,4,9,7,5,5,4
797,8,7,9,7,5,9,5
798,2,5,1,4,6,8,1
799,5,10,6,8,3,1,2
800,7,8,6,9,10,3,3
801,2,2,3,3,10,5,9
802,3,8,4,3,9,0,8
803,6,0,8,5,1,2,4
804,4,5,10,4,6,10,3
805,2,4,6,8,10,6,10
806,8,9,3,8,9,9,6
807,4,6,8,10,7,2,10
808,6,5,9,6,6,1,4
809,10,5,2,10,6,6,1
810,3,2,9,1,3,10,7
811,8,5,7,2,3,0,3
812,10,6,4,9,6,10,1
813,5,0,4,2,3,3,6
814,9,0,0,10,1,0,10
815,8,10,6,0,3,6,0
816,7,0,0,10,1,7,0
817,6,9,0,2,2,10,10
818,7,8,3,0,10,5,1
819,10,1,7,1,2,7,8
820,6,1,3,6,4,8,5
821,4,5,9,10,4,10,7
822,10,7,8,5,0,9,9
823,7,2,6,2,10,4,2
824,4,10,5,6,6,6,3
825,1,4,4,2,10,8,2
826,10,6,4,0,3,4,2
827,4,2,10,8,7,10,4
828,10,0,2,5,1,2,7
829,1,6,10,3,10,10,6
830,1,5,10,6,7,8,5
831,6,2,2,9,7,7,4
832,2,6,5,9,4,5,1
833,5,10,10,4,0,2,8
834,10,6,2,3,1,1,2
835,3,0,6,0,4,1,4
836,7,5,8,5,5,2,3
837,9,5,7,4,3,8,4
838,9,8,0,10,7,7,1
839,4,8,4,3,2,3,3
840,0,5,7,7,7,10,5
841,6,1,2,9,9,8,6
842,4,4,9,8,7,7,9
843,7,7,1,6,10,2,0
844,10,4,8,9,6,3,9
845,2,1,4,9,2,2,5
846,6,3,10,3,1,5,10
847,5,6,5,0,8,9,0
848,0,5,3,4,9,2,3
849,10,3,10,2,5,1,6
850,8,2,0,2,0,8,10
851,3,9,8,5,3,4,4
852,9,0,3,6,10,6,5
853,4,3,6,0,5,7,9
854,7,8,10,8,6,6,7
855,3,5,2,2,4,4,2
856,6,7,1,1,6,7,8
857,10,4,3,10,2,5,3
858,5,0,4,2,0,2,7
859,7,4,8,2,0,5,2
860,5,10,7,2,1,8,3
861,9,3,4,4,6,4,9
862,10,2,6,6,9,3,1
863,9,4,6,9,2,9,8
864,2,3,0,7,1,8,1
865,8,7,9,4,6,4,3
866,0,1,0,7,6,10,5
867,8,10,8,4,0,1,2
868,2,2,5,5,6,8,10
869,3,3,2,6,9,6,0
870,9,2,7,9,9,2,2
871,7,2,0,10,8,7,5
872,0,1,5,6,6,7,9
