,0,1,2,3,4,5
566,,3.0,2.0,,3.0,
567,,10.0,,,10.0,
568,,10.0,,7.0,10.0,1.0
569,5.0,,8.0,3.0,2.0,
570,8.0,0.0,6.0,0.0,,
571,7.0,8.0,,9.0,,7.0
572,3.0,6.0,3.0,,,4.0
573,1.0,,8.0,,,
574,5.0,,7.0,4.0,2.0,
575,,,,,,0.0
576,,2.0,,,8.0,2.0
577,5.0,,6.0,10.0,7.0,
578,,5.0,,10.0,,6.0
579,,5.0,,,4.0,4.0
580,6.0,,10.0,,0.0,
581,10.0,,9.0,1.0,,
582,6.0,3.0,3.0,8.0,10.0,
583,9.0,,,,1.0,
584,10.0,,9.0,0.0,9.0,
585,8.0,,0.0,1.0,8.0,0.0
586,3.0,,2.0,0.0,4.0,
587,,1.0,,,9.0,3.0
588,1.0,5.0,3.0,5.0,4.0,0.0
589,6.0,,,,10.0,7.0
590,9.0,,7.0,,5.0,
591,,,,,9.0,
592,7.0,,5.0,7.0,5.0,9.0
593,8.0,0.0,6.0,8.0,0.0,
594,3.0,5.0,9.0,5.0,,3.0
595,,4.0,,7.0,2.0,1.0
596,,,9.0,,,3.0
597,5.0,4.0,4.0,,0.0,
598,,,,,4.0,10.0
599,9.0,7.0,3.0,5.0,4.0,
600,,,5.0,,,7.0
601,0.0,,8.0,3.0,2.0,3.0
602,3.0,9.0,,,5.0,2.0
603,,,,,,0.0
604,9.0,,1.0,,,
605,7.0,6.0,,,2.0,
606,1.0,4.0,,,7.0,2.0
607,,2.0,,7.0,,
608,,,,1.0,7.0,
609,,2.0,,,2.0,1.0
610,,8.0,8.0,,,
611,,1.0,1.0,,,
612,9.0,,,,,
613,,,,0.0,4.0,
614,,1.0,9.0,9.0,3.0,7.0
615,,1.0,9.0,,,
616,3.0,,10.0,4.0,,
617,8.0,,,3.0,0.0,0.0
618,,4.0,,,,4.0
619,10.0,1.0,,,6.0,
620,1.0,10.0,,,10.0,
621,,8.0,,,6.0,
622,,6.0,,,,
623,,10.0,,,,
624,,0.0,7.0,,7.0,7.0
625,,,,0.0,,2.0
626,10.0,0.0,7.0,1.0,9.0,
627,1.0,5.0,7.0,,7.0,7.0
628,9.0,2.0,10.0,,,6.0
629,8.0,,,,1.0,
630,8.0,9.0,1.0,6.0,,
631,8.0,4.0,,,8.0,
632,,9.0,,,4.0,
633,6.0,8.0,,,,
634,0.0,9.0,10.0,0.0,,6.0
635,8.0,,,10.0,,
636,2.0,,4.0,7.0,0.0,9.0
637,,7.0,,,,0.0
638,,4.0,9.0,,9.0,0.0
639,,,8.0,,,
640,4.0,,,3.0,,
641,4.0,2.0,2.0,0.0,8.0,1.0
642,,,4.0,6.0,8.0,3.0
643,,10.0,7.0,,,10.0
644,,,1.0,,4.0,
645,1.0,5.0,1.0,,,
646,,2.0,0.0,,,2.0
647,,,,7.0,6.0,
648,,4.0,,,,
649,,,,1.0,6.0,
650,8.0,,,,7.0,8.0
651,8.0,,8.0,3.0,,6.0
652,1.0,3.0,,,,
653,8.0,,5.0,3.0,,1.0
654,7.0,4.0,6.0,9.0,9.0,8.0
655,7.0,,,7.0,9.0,3.0
656,,6.0,10.0,,2.0,3.0
657,,1.0,7.0,5.0,,1.0
658,,,10.0,,0.0,6.0
659,0.0,,7.0,,0.0,
660,7.0,,3.0,3.0,,
661,0.0,,0.0,,10.0,6.0
662,,,,2.0,6.0,3.0
663,3.0,,4.0,10.0,,10.0
664,1.0,3.0,9.0,,10.0,
665,,,3.0,5.0,2.0,1.0
666,,3.0,4.0,0.0,,
667,,,6.0,,4.0,
668,5.0,5.0,8.0,5.0,5.0,5.0
669,2.0,,,,,0.0
670,5.0,,3.0,,,
671,1.0,,8.0,9.0,,
672,,,,9.0,4.0,7.0
673,,9.0,,7.0,8.0,
674,,2.0,4.0,,,
675,,0.0,3.0,,,5.0
676,4.0,9.0,6.0,,4.0,
677,3.0,9.0,3.0,7.0,,
678,,,,,,3.0
679,9.0,5.0,,10.0,,
680,6.0,,,2.0,,2.0
681,4.0,,10.0,,,4.0
682,,,,0.0,,10.0
683,,,,,10.0,
684,,,,3.0,,
685,5.0,0.0,0.0,6.0,,
686,,7.0,0.0,,8.0,
687,3.0,4.0,10.0,8.0,,6.0
688,,,,,,
689,7.0,,,4.0,3.0,2.0
690,,2.0,8.0,3.0,,
691,1.0,0.0,0.0,8.0,5.0,9.0
692,,,9.0,3.0,0.0,
693,,,0.0,6.0,,
694,0.0,1.0,,,2.0,8.0
695,6.0,0.0,2.0,3.0,1.0,
696,,5.0,8.0,8.0,,
697,,,9.0,6.0,,
698,7.0,7.0,4.0,,,
699,,,,1.0,,
700,,,,8.0,9.0,7.0
701,0.0,10.0,4.0,,0.0,
702,1.0,,,8.0,,0.0
703,,,4.0,,1.0,
704,,,7.0,,1.0,
705,,,9.0,,,
706,,,,4.0,,9.0
707,4.0,,,,,7.0
708,4.0,,8.0,2.0,,4.0
709,,9.0,1.0,6.0,3.0,
710,,5.0,,,,
711,,,3.0,0.0,5.0,8.0
712,,10.0,7.0,9.0,,2.0
713,2.0,,,,,7.0
714,7.0,2.0,0.0,,,2.0
715,,10.0,10.0,5.0,3.0,
716,,,9.0,0.0,,
717,,9.0,3.0,5.0,8.0,1.0
718,10.0,,,,0.0,
719,4.0,,5.0,7.0,,
720,3.0,,3.0,7.0,,10.0
721,,0.0,,1.0,,1.0
722,,0.0,8.0,1.0,8.0,8.0
723,,,,,4.0,
724,6.0,6.0,6.0,10.0,2.0,
725,3.0,,10.0,,,9.0
726,0.0,,,10.0,7.0,
727,,,8.0,,,9.0
728,3.0,8.0,,10.0,3.0,8.0
729,,,9.0,0.0,,7.0
730,,,,,,
731,,9.0,,5.0,5.0,
732,,,,,3.0,
733,9.0,5.0,,,4.0,
734,,,5.0,5.0,3.0,4.0
735,9.0,7.0,,,,10.0
736,,,,,,
737,,,8.0,10.0,,
738,,3.0,,9.0,,8.0
739,7.0,10.0,,,2.0,
740,7.0,3.0,5.0,2.0,,
741,0.0,10.0,,,8.0,0.0
742,4.0,,2.0,2.0,10.0,
743,,4.0,,,6.0,
744,1.0,,,,,0.0
745,,,3.0,,9.0,6.0
746,,9.0,,,,2.0
747,2.0,0.0,4.0,,5.0,6.0
748,,,,,,
749,10.0,,,9.0,10.0,9.0
750,,,,5.0,,
751,4.0,,,,,
752,,,,,4.0,
753,5.0,,2.0,,7.0,10.0
754,0.0,,3.0,5.0,,
755,5.0,,,,,
756,6.0,10.0,,9.0,7.0,3.0
757,9.0,7.0,10.0,,5.0,4.0
758,5.0,3.0,10.0,3.0,4.0,
759,,1.0,7.0,9.0,,6.0
760,9.0,0.0,5.0,,,
761,1.0,7.0,,,3.0,2.0
762,2.0,,7.0,,,7.0
763,9.0,3.0,4.0,,,8.0
764,,9.0,,,,7.0
765,6.0,,,7.0,0.0,9.0
766,,,5.0,8.0,8.0,2.0
767,,10.0,,8.0,,3.0
768,10.0,8.0,3.0,7.0,,
769,,9.0,8.0,4.0,7.0,
770,,,0.0,,,3.0
771,,,,9.0,7.0,6.0
772,8.0,7.0,8.0,,6.0,8.0
773,,,,,,
774,,,,3.0,0.0,9.0
775,5.0,,8.0,,5.0,5.0
776,1.0,6.0,,,,0.0
777,,3.0,,9.0,8.0,
778,,0.0,9.0,,,0.0
779,,1.0,3.0,1.0,,4.0
780,3.0,9.0,3.0,1.0,7.0,9.0
781,2.0,3.0,4.0,,5.0,2.0
782,10.0,,,,,9.0
783,,0.0,9.0,1.0,,1.0
784,1.0,0.0,0.0,6.0,,5.0
785,,,5.0,3.0,,4.0
786,,,1.0,,6.0,6.0
787,2.0,,7.0,7.0,8.0,6.0
788,9.0,4.0,1.0,0.0,,
789,0.0,8.0,,8.0,,6.0
790,1.0,,0.0,,9.0,0.0
791,2.0,8.0,0.0,,,
792,5.0,8.0,5.0,6.0,,
793,0.0,2.0,7.0,1.0,,1.0
794,,,,,6.0,
795,,,2.0,,,
796,,10.0,10.0,,0.0,
797,1.0,7.0,1.0,0.0,,
798,,7.0,0.0,1.0,8.0,
799,,,,,,6.0
800,7.0,2.0,0.0,,,9.0
801,1.0,,9.0,2.0,,1.0
802,0.0,,0.0,9.0,3.0,6.0
803,6.0,1.0,1.0,,2.0,
804,,,8.0,4.0,,
805,5.0,,,,9.0,
806,,6.0,10.0,,,
807,6.0,5.0,,,1.0,
808,,,2.0,3.0,4.0,
809,1.0,5.0,,6.0,7.0,8.0
810,3.0,6.0,,,,
811,,,9.0,,6.0,8.0
812,7.0,,,5.0,,
813,,,6.0,0.0,9.0,9.0
814,0.0,10.0,,,4.0,3.0
815,6.0,5.0,3.0,5.0,2.0,4.0
816,2.0,10.0,,0.0,4.0,6.0
817,0.0,2.0,,,6.0,
818,0.0,,3.0,,,4.0
819,,,,,,8.0
