,0,1,2,3,4,5,6,7,8,9,10,11
224,5,1,10,5,7,0,7,9,9,4,6,8
225,4,9,6,0,10,4,10,9,7,0,1,2
226,8,6,5,7,5,1,9,9,0,7,8,6
227,2,4,10,6,5,3,9,2,8,7,3,9
228,3,10,5,1,7,1,4,5,10,6,1,9
229,7,6,10,4,9,10,2,8,2,8,7,4
230,5,0,7,5,2,5,3,6,2,1,9,2
231,2,8,1,2,10,9,9,9,0,5,3,7
232,2,3,6,8,0,3,8,8,7,3,5,4
233,7,5,5,5,9,7,7,10,7,6,0,3
234,5,4,0,10,1,5,2,0,0,10,0,7
235,3,5,5,9,2,6,6,4,7,9,9,4
236,7,10,4,10,4,4,0,1,7,4,5,6
237,10,9,3,1,6,7,3,2,6,1,6,6
238,8,9,6,7,10,8,9,2,4,10,0,6
239,8,8,3,0,0,6,5,5,6,0,10,3
240,5,0,6,2,3,3,3,10,9,8,7,7
241,6,7,4,3,3,9,7,10,9,4,8,8
242,5,2,5,5,8,9,5,1,6,3,10,8
243,3,2,10,3,0,6,4,2,5,4,4,7
244,6,4,7,10,4,2,0,2,7,4,4,7
245,10,0,2,10,7,10,7,9,3,1,10,0
246,8,7,5,5,7,1,6,5,10,9,6,7
247,8,9,4,3,1,0,7,0,6,9,10,0
248,0,3,9,0,5,8,3,3,5,3,0,3
249,8,10,2,10,2,5,4,1,4,10,10,0
250,2,5,4,10,3,2,5,6,2,6,3,10
251,10,4,2,8,5,0,1,5,10,9,4,4
252,8,10,0,9,6,4,5,7,0,5,2,6
253,7,6,9,0,7,8,6,6,10,6,1,5
254,7,3,1,5,6,5,5,2,1,4,7,5
255,3,5,1,5,3,7,2,2,5,8,2,10
256,2,8,6,5,2,10,3,3,9,2,3,6
257,2,0,3,8,5,4,8,8,4,2,2,7
258,7,6,9,7,5,4,2,2,2,4,8,8
259,9,0,3,3,0,5,7,8,4,9,2,6
260,6,10,6,0,1,2,2,9,10,0,1,8
261,2,4,3,9,2,2,0,10,2,1,8,0
262,6,3,8,5,7,1,8,4,4,7,8,8
263,9,3,5,5,2,6,7,10,1,9,8,3
264,3,5,2,6,5,10,9,6,7,7,0,7
265,7,1,1,1,6,4,5,4,4,1,9,2
266,4,9,4,8,0,1,0,0,4,5,0,5
267,1,3,6,5,3,3,7,5,0,4,5,7
268,2,1,0,9,7,10,7,0,6,2,1,8
269,3,4,5,9,1,10,0,4,7,6,0,8
270,5,4,1,6,8,8,2,10,0,4,4,6
271,9,8,8,8,6,2,2,10,5,8,7,3
272,3,5,3,4,10,0,4,9,0,2,6,5
273,6,1,1,3,2,8,2,0,0,7,6,5
274,0,7,2,2,8,2,8,9,3,2,8,2
275,3,3,0,7,7,3,5,5,2,1,1,8
276,3,2,8,3,7,4,6,7,5,4,6,8
277,6,7,0,7,7,1,4,2,10,1,4,6
278,1,2,9,9,10,1,8,7,8,2,10,2
279,1,7,0,2,3,4,4,10,4,9,3,3
280,4,2,3,0,4,2,1,10,10,6,2,8
281,8,1,8,4,1,5,0,7,3,9,0,10
282,6,6,3,4,8,4,6,10,3,10,5,10
283,1,8,9,10,6,9,8,2,8,5,6,6
284,10,3,6,0,2,3,1,10,5,0,1,6
285,0,9,0,0,1,3,2,10,0,1,5,0
286,0,9,4,0,4,1,3,6,4,1,2,1
287,6,1,4,9,6,7,5,6,9,10,2,7
288,5,10,6,4,8,8,4,7,10,0,5,2
289,0,1,9,9,7,5,8,2,1,7,3,10
290,6,0,1,3,0,10,6,7,9,8,1,4
291,10,4,6,0,2,2,0,3,1,10,0,7
292,1,4,3,3,6,5,4,3,6,0,4,9
293,5,5,7,1,6,3,7,4,7,10,0,10
294,3,6,1,9,0,4,6,0,1,5,1,10
295,4,0,4,9,6,0,0,3,9,4,7,10
296,10,9,1,8,2,5,4,0,1,8,8,2
297,0,7,7,2,2,8,8,7,0,10,3,1
298,0,5,3,5,2,2,0,2,8,1,9,4
299,5,5,9,1,3,6,6,3,5,7,1,5
300,6,8,7,3,3,9,7,2,5,7,10,4
301,0,10,9,4,1,8,1,2,6,5,7,6
302,3,9,10,5,1,6,2,10,10,0,5,5
303,9,7,9,4,5,5,10,7,3,4,3,8
304,9,8,10,0,6,10,1,0,3,5,2,9
305,5,0,4,8,8,6,9,6,9,0,0,3
306,0,4,1,9,9,6,7,1,10,6,5,4
307,1,5,8,3,10,1,2,10,8,10,1,10
308,8,9,3,2,6,8,3,1,8,10,1,4
309,0,10,0,8,9,10,9,3,6,2,10,9
310,6,3,7,7,5,6,6,1,8,6,2,5
311,7,9,0,0,9,5,2,4,0,4,10,1
312,9,6,0,8,9,6,1,5,9,6,7,8
313,6,8,5,4,2,5,5,4,5,6,6,1
314,3,8,10,9,6,4,0,3,7,8,0,0
315,10,7,8,6,2,8,5,9,8,9,1,8
316,3,1,5,2,8,3,7,5,5,2,0,7
317,10,0,10,0,1,2,4,10,6,1,8,10
318,5,7,9,2,3,4,3,9,6,9,1,10
319,5,2,6,10,8,8,1,1,2,8,2,6
320,7,9,9,6,4,4,1,8,10,1,8,1
321,7,1,3,5,2,8,5,5,6,2,6,7
322,10,0,6,3,5,2,3,5,1,7,4,3
323,10,4,7,2,4,1,3,7,5,6,0,2
324,7,0,8,10,9,2,0,1,8,10,6,8
325,10,6,9,1,2,8,0,0,9,0,3,1
326,2,4,9,8,9,4,1,1,5,7,9,5
327,8,5,5,3,3,7,0,10,8,10,4,1
328,6,1,9,10,0,4,9,4,6,6,0,9
329,9,6,6,4,6,4,10,4,9,10,2,4
330,6,2,4,0,10,4,4,10,1,10,0,1
331,9,1,10,1,10,4,2,9,3,4,3,5
332,8,8,2,8,6,1,0,4,9,2,10,2
333,8,4,4,6,8,0,1,9,8,5,0,7
334,3,1,3,9,5,4,9,9,7,1,0,9
335,8,9,2,8,10,1,10,8,9,4,2,8
336,10,1,3,1,7,8,0,10,0,7,0,9
337,9,0,7,3,5,2,4,3,2,2,1,10
338,9,3,9,4,10,8,9,0,1,7,1,1
339,3,7,6,0,2,9,4,9,3,0,8,7
340,6,7,1,6,10,7,3,6,8,8,6,1
341,2,8,2,8,10,7,2,5,9,6,3,1
342,0,3,2,2,0,0,1,1,3,8,4,9
343,8,2,5,0,8,7,3,4,8,1,4,7
344,8,8,1,10,1,3,5,8,8,0,7,2
345,10,9,4,2,0,8,3,3,7,7,7,5
346,7,6,0,0,10,5,5,2,1,0,2,9
347,4,9,2,8,3,0,0,5,4,10,2,1
348,5,3,10,6,3,2,0,5,9,7,2,4
349,0,9,10,0,0,3,10,4,10,6,10,2
350,9,7,4,1,6,10,4,5,1,4,5,9
351,4,4,4,5,7,10,1,10,2,10,9,1
352,7,0,4,1,6,3,4,10,4,2,3,10
353,7,9,2,9,10,7,8,4,4,9,2,1
354,7,6,8,5,3,4,6,9,6,3,8,1
355,4,2,1,9,0,5,8,4,4,5,2,0
356,4,3,0,0,0,7,4,0,10,4,9,2
357,4,10,7,4,9,3,6,4,7,1,1,7
358,2,9,10,10,4,5,2,10,7,9,0,3
359,5,7,3,0,1,0,9,10,5,9,0,3
360,1,3,7,2,6,3,0,3,6,7,10,5
361,6,2,0,5,0,2,2,0,6,9,2,10
362,10,7,1,0,8,7,0,3,5,6,1,6
363,6,2,6,1,7,7,9,3,6,1,1,10
364,5,7,2,3,5,7,2,6,3,10,9,7
365,5,0,10,4,3,2,0,3,1,4,2,6
366,6,9,0,5,7,3,4,0,0,5,2,6
367,6,9,1,6,8,10,10,3,8,4,7,5
368,1,5,7,6,6,6,7,4,9,2,6,3
369,2,9,5,3,1,1,2,5,0,7,0,10
370,5,2,6,10,8,5,0,9,9,10,4,5
371,0,6,10,3,1,0,2,2,3,6,10,0
372,10,1,0,7,10,10,10,9,3,9,0,6
373,4,6,9,0,5,2,9,6,0,1,8,0
374,7,8,8,3,4,4,5,2,1,7,3,4
375,4,6,4,5,2,10,10,9,1,1,3,4
376,1,9,10,9,7,7,6,4,4,7,8,4
377,9,6,1,1,2,1,1,7,1,6,3,6
378,3,1,2,10,10,0,0,7,3,4,6,3
379,0,9,3,0,5,4,8,7,3,2,2,2
380,5,8,3,6,7,6,2,7,9,8,1,0
381,7,5,6,3,7,2,6,0,8,3,2,4
382,8,8,3,4,6,2,1,2,7,5,8,1
383,10,2,1,6,2,4,3,5,2,1,0,5
384,10,0,9,10,7,1,7,4,6,3,8,1
385,3,5,6,6,6,3,5,0,3,2,10,10
386,5,7,1,7,3,2,9,5,3,4,8,1
387,4,3,5,3,6,4,9,1,2,7,8,7
388,8,6,3,1,6,6,1,1,8,1,4,10
389,2,10,0,5,10,10,0,7,8,0,5,6
390,6,8,5,8,7,4,3,5,7,0,7,8
391,4,0,0,7,5,5,7,6,0,0,4,0
392,2,9,3,10,4,7,0,4,9,7,7,9
393,7,0,0,2,0,8,5,5,7,4,10,9
394,10,8,0,1,2,9,5,7,3,9,2,3
395,2,1,1,7,7,5,1,6,1,9,4,6
396,5,7,4,5,1,4,2,2,4,4,0,0
397,2,8,9,2,4,7,8,0,4,0,7,7
398,8,9,8,6,9,5,4,3,5,0,6,5
399,2,8,6,0,3,4,10,6,7,6,7,2
400,3,10,0,5,3,6,0,5,10,0,10,8
401,10,6,3,6,6,6,5,2,4,5,7,2
402,1,5,7,3,4,9,5,10,3,8,7,4
403,2,2,10,10,2,8,3,10,8,3,2,2
404,1,7,4,3,10,10,9,2,1,2,5,4
405,6,2,10,0,4,8,2,9,2,0,7,8
406,6,8,2,9,9,1,0,9,0,4,4,1
407,5,9,5,8,6,4,8,4,3,3,7,0
408,3,2,5,6,3,7,5,7,6,5,9,10
409,2,0,9,7,4,6,1,5,7,10,10,3
410,8,10,8,8,3,10,8,2,0,6,6,1
411,6,2,4,4,9,8,2,8,10,7,6,2
412,10,6,8,3,3,1,10,2,8,2,3,2
413,3,10,8,7,0,3,2,1,6,9,10,6
414,2,6,6,3,2,3,5,8,6,2,0,8
415,4,8,1,0,7,0,10,3,0,1,1,8
416,6,0,2,3,9,10,2,4,5,9,10,7
417,2,7,10,8,5,2,3,4,8,1,1,0
418,5,4,5,5,10,7,1,3,3,10,4,0
419,4,4,5,9,7,7,4,7,8,9,4,7
420,2,4,2,7,8,8,10,3,6,9,8,4
421,0,3,4,10,2,8,8,0,9,1,0,3
422,10,5,9,5,9,2,10,0,0,8,4,7
423,4,3,2,8,7,7,0,3,2,5,10,5
424,7,8,6,2,5,7,4,1,1,10,4,7
425,8,3,7,1,7,2,7,1,10,5,10,9
426,1,5,4,9,5,4,2,2,10,9,6,2
427,0,0,0,5,5,3,9,0,2,3,3,6
428,7,9,10,5,6,9,8,9,5,3,5,10
429,9,4,3,7,4,8,10,2,7,8,5,3
430,9,10,0,8,3,8,2,1,2,10,8,1
431,5,3,8,7,3,0,8,2,5,4,2,3
432,2,7,3,3,7,8,4,5,9,4,1,9
433,2,2,3,1,3,4,2,10,4,2,1,7
434,6,9,5,1,8,0,1,8,9,9,1,8
435,0,7,2,9,4,1,10,3,1,3,9,10
436,7,4,5,7,7,6,0,1,7,4,4,10
437,9,4,4,4,2,3,5,7,6,6,10,0
438,4,10,8,2,5,8,8,2,8,0,4,6
439,10,10,5,6,1,10,6,7,4,0,10,1
440,4,3,0,6,1,6,6,4,0,5,1,7
441,7,5,8,1,9,7,5,10,1,2,0,9
442,9,1,3,10,7,9,4,7,5,6,5,10
443,0,0,9,2,3,8,3,5,8,6,7,5
444,9,10,2,2,1,1,0,6,6,4,8,4
445,8,0,8,6,2,10,2,5,6,3,5,8
446,4,8,8,1,8,10,1,3,0,0,3,6
447,8,1,9,4,5,3,2,2,2,6,9,8
448,9,8,8,8,7,1,1,3,5,3,8,7
449,6,5,7,9,6,1,6,7,1,4,1,1
450,6,1,1,0,3,9,9,10,4,4,4,3
451,8,4,1,5,1,0,2,8,9,6,4,5
452,9,6,3,7,5,4,6,5,1,5,0,8
453,7,8,1,6,5,5,7,9,1,5,10,4
454,1,7,3,9,7,9,10,8,7,2,8,7
455,5,8,7,6,4,6,6,3,10,4,2,0
456,6,3,5,2,4,7,6,8,5,3,8,9
457,4,9,10,2,0,10,2,9,6,10,7,2
458,9,7,6,4,1,8,4,3,2,0,2,1
459,1,7,8,5,1,5,2,3,9,1,9,4
460,6,8,3,4,2,4,8,3,8,8,2,6
461,9,8,7,9,2,3,5,6,1,5,5,2
462,8,5,3,0,1,0,1,4,10,9,3,4
463,0,5,9,9,10,1,3,8,1,5,1,9
464,2,1,0,5,6,1,7,1,7,3,10,8
465,4,9,1,9,4,6,0,2,10,9,9,3
466,6,7,4,6,4,9,4,10,10,10,6,8
467,3,6,9,4,5,9,3,1,0,9,7,2
468,5,6,0,0,9,7,5,10,10,9,4,4
469,10,5,4,8,1,6,8,10,5,4,0,3
470,0,9,0,7,2,6,2,0,2,0,8,0
471,10,1,4,9,7,8,3,0,8,2,9,6
472,3,8,4,7,7,1,3,1,10,8,6,4
473,9,0,3,9,0,3,10,9,1,6,6,8
474,2,3,4,7,8,1,3,4,3,9,0,5
475,3,2,6,0,4,9,5,0,10,5,10,2
476,1,8,6,3,10,1,3,1,10,0,0,1
477,10,8,1,4,10,10,3,8,10,6,5,5
478,5,3,9,2,7,10,0,8,8,0,6,7
479,8,0,0,2,3,4,9,8,6,8,5,3
480,0,2,2,1,1,3,2,3,8,0,2,9
481,2,5,8,5,9,4,5,9,7,10,10,6
482,0,10,9,4,2,5,8,4,6,4,4,6
483,3,5,0,7,6,10,5,5,5,10,2,4
484,5,1,4,0,0,8,8,10,4,1,3,7
485,3,1,1,0,6,3,1,5,5,3,7,1
486,2,6,5,8,6,6,4,10,1,4,9,0
487,5,0,4,3,2,6,4,1,0,2,3,0
488,7,4,0,4,3,9,5,5,10,7,1,8
489,3,4,9,1,9,8,9,7,3,9,5,4
490,7,1,1,1,8,0,9,0,2,1,6,2
491,9,8,5,8,3,10,4,8,0,2,6,3
492,9,2,1,3,2,8,4,10,6,6,10,4
493,1,4,4,4,4,10,9,2,9,6,9,3
494,8,6,4,6,0,9,7,1,0,10,0,9
495,4,7,2,9,2,0,6,9,2,2,6,3
496,9,9,9,7,4,7,3,10,10,6,10,1
497,10,0,0,5,5,6,1,8,0,10,0,4
498,10,6,10,0,5,1,2,3,8,1,5,4
499,5,1,7,0,8,10,3,2,7,5,8,6
500,4,8,6,9,5,0,7,7,2,0,5,4
501,2,4,4,2,0,8,10,9,10,0,10,8
502,10,4,3,0,8,0,2,9,4,5,7,6
503,3,0,4,10,3,2,10,7,10,3,4,1
504,9,3,9,1,7,10,1,2,1,9,5,1
505,8,4,7,5,9,10,2,4,0,2,7,7
506,9,7,5,0,1,0,4,6,1,2,2,10
507,2,6,5,5,3,3,4,4,6,2,6,8
508,5,6,1,3,10,8,9,7,8,1,1,7
509,3,8,1,0,4,9,6,0,4,7,8,9
510,2,0,6,8,8,2,3,0,0,9,2,2
511,7,1,1,6,2,2,5,0,10,1,1,8
512,7,10,6,8,7,5,10,10,8,2,1,9
513,2,1,9,0,0,10,0,0,7,7,1,10
514,3,4,2,1,1,9,8,9,6,10,6,1
515,6,8,2,10,8,9,8,0,7,3,2,0
516,10,0,5,1,4,7,5,4,5,1,5,1
517,7,2,10,8,2,0,7,10,9,9,10,4
518,5,7,1,10,5,1,5,0,8,8,1,0
519,10,4,6,1,0,10,3,3,1,4,7,9
520,2,8,6,6,4,4,1,5,7,8,8,3
521,5,10,6,10,2,9,5,10,5,4,9,2
522,3,1,4,7,6,6,2,10,2,8,3,7
523,0,9,0,4,5,0,8,6,10,8,4,9
524,1,3,7,6,6,7,9,2,0,9,3,6
525,1,0,0,5,10,5,6,0,1,8,6,2
526,6,3,7,9,9,8,0,9,5,3,4,0
527,1,1,6,6,1,9,8,10,5,2,6,4
528,6,0,5,10,4,6,2,4,2,5,0,3
529,3,6,4,2,2,8,7,4,5,2,8,9
530,5,8,4,2,8,10,3,5,6,9,4,0
531,4,6,6,3,6,2,9,0,1,8,9,2
532,5,3,2,1,4,10,5,4,3,4,1,6
533,5,1,3,5,7,2,10,3,5,4,2,9
534,7,0,5,3,5,5,10,7,1,4,0,6
535,10,8,0,2,10,8,8,6,1,6,4,10
