,0,1,2,3,4,5,6,7,8,9,10,11
58,55,49,69,82,55,66,2,1,36,5,70,0
59,83,99,52,60,94,70,0,5,84,4,6,9
60,36,14,92,98,70,8,6,0,16,3,0,10
61,62,25,47,61,67,42,1,3,91,1,59,1
62,94,56,28,7,2,27,2,7,61,1,74,5
63,9,15,73,41,60,52,5,3,30,4,99,3
64,51,53,99,56,99,55,8,0,77,1,35,7
65,47,18,14,95,49,50,0,4,32,2,80,8
66,50,0,31,5,64,6,5,2,49,2,37,0
67,15,0,18,75,47,85,1,4,100,2,83,0
68,87,15,31,15,40,86,8,4,7,1,13,8
69,90,98,95,60,2,31,10,2,8,7,7,10
70,25,97,38,94,32,43,0,7,17,6,70,0
71,88,42,59,12,86,1,4,3,54,10,86,3
72,95,23,0,70,55,53,0,5,85,10,29,8
73,46,68,34,92,94,91,1,6,56,2,69,1
74,64,72,75,70,2,18,8,2,6,8,17,4
75,65,31,89,56,100,33,6,3,86,3,24,5
76,19,11,87,72,96,1,5,2,61,3,100,9
77,49,87,64,99,40,76,3,5,12,4,1,7
78,42,8,62,0,82,52,1,0,19,6,59,3
79,23,20,39,55,85,74,10,3,89,7,51,5
80,43,23,66,89,99,10,5,8,64,7,90,7
81,44,15,15,59,58,42,3,9,27,6,36,1
82,91,22,62,2,30,95,3,6,45,5,32,0
83,8,80,71,3,62,16,6,2,60,2,8,4
84,73,12,44,53,42,32,3,8,4,3,67,10
85,91,73,36,20,45,72,5,8,1,9,35,2
86,86,9,74,54,86,24,5,1,42,2,75,8
87,79,36,33,10,86,18,6,9,70,6,43,0
88,50,80,64,43,81,36,2,9,13,2,41,7
89,67,11,63,33,7,77,9,2,92,10,95,10
90,86,96,13,32,46,13,0,8,73,0,21,1
91,42,39,9,1,39,98,10,5,29,4,80,7
92,90,47,79,90,32,17,0,7,45,8,82,2
93,90,55,34,81,3,66,0,2,31,1,86,8
94,84,78,16,76,2,55,8,8,38,0,55,3
95,76,92,90,90,53,47,7,2,36,9,0,9
96,9,10,30,94,22,28,4,0,48,5,87,6
97,93,45,18,40,95,37,0,6,35,0,63,6
98,78,54,60,49,73,79,1,9,45,8,32,6
99,41,16,37,93,83,71,10,1,85,4,97,6
100,7,8,95,71,31,91,2,5,66,9,90,4
101,93,48,54,55,99,61,5,7,17,2,96,2
102,37,7,21,37,13,1,2,2,90,9,98,4
103,54,69,59,25,17,87,0,0,95,6,82,1
104,91,71,26,62,2,83,7,1,63,4,14,3
105,54,60,70,7,62,26,10,6,9,1,34,7
106,15,96,44,20,68,22,2,4,80,9,75,4
107,69,24,38,82,87,13,1,4,87,7,99,3
108,70,75,90,14,65,5,3,5,66,3,64,7
109,34,84,65,77,25,8,4,6,19,5,30,2
110,9,80,63,42,67,51,10,1,15,1,95,5
111,98,100,9,48,84,92,3,3,14,2,17,9
112,45,37,6,50,10,92,4,1,91,2,71,9
113,58,64,93,94,39,56,2,7,18,7,47,8
114,72,50,49,63,5,83,3,8,15,3,58,6
115,20,36,27,85,98,63,8,4,59,10,45,7
116,17,34,50,58,51,7,6,7,83,1,92,4
117,70,28,89,93,68,24,4,8,18,0,87,9
118,58,64,24,45,99,67,3,1,47,5,89,8
119,53,60,45,15,68,31,5,3,58,9,48,3
120,19,37,31,56,1,16,8,5,16,4,87,5
121,38,26,20,71,55,8,0,1,12,7,44,10
122,64,40,12,82,71,81,7,4,58,3,36,5
123,54,9,28,14,93,6,6,5,53,3,16,4
124,19,20,60,71,28,64,3,1,40,9,41,7
125,38,6,18,77,38,16,10,3,3,0,38,4
126,46,5,64,45,42,13,1,5,48,4,70,10
127,58,57,12,72,71,93,10,9,26,6,18,1
128,3,69,22,67,23,59,10,9,29,6,96,2
129,63,15,60,69,75,80,4,5,78,10,28,5
130,57,51,58,36,74,4,3,7,52,4,97,1
131,43,51,54,5,28,87,5,10,2,6,62,4
132,31,84,94,71,64,7,2,4,89,7,91,7
133,61,17,34,76,92,26,9,6,30,6,21,0
134,70,76,6,16,67,98,5,10,51,6,10,6
135,9,82,71,32,22,80,8,0,47,8,71,5
136,41,58,70,80,44,66,2,5,48,2,70,2
137,19,27,85,77,38,89,1,8,82,2,24,9
138,20,21,24,76,55,6,5,1,27,10,8,8
139,15,43,39,19,82,23,10,4,27,0,58,9
140,5,31,6,20,33,51,8,0,45,5,99,9
141,70,83,41,85,32,37,0,2,14,1,54,1
142,86,26,65,25,69,29,7,8,68,9,24,0
143,65,73,44,49,15,13,9,0,11,6,77,8
144,61,25,14,57,7,58,7,10,67,1,42,4
145,32,39,34,15,27,56,8,9,19,2,22,9
146,51,60,48,79,45,27,2,10,38,4,13,8
147,91,52,50,24,19,51,0,9,13,9,59,3
148,9,93,14,49,58,20,10,0,38,7,20,7
149,20,64,54,13,73,98,9,1,42,2,9,2
150,82,84,31,100,10,93,9,7,60,3,32,6
151,14,29,92,68,90,7,2,4,0,10,96,3
152,99,9,28,42,44,27,3,2,61,10,8,8
153,68,68,57,27,48,91,4,4,34,10,90,2
154,75,36,88,91,12,57,0,5,39,8,11,2
155,77,8,62,5,33,51,10,4,87,0,31,9
156,2,66,66,35,98,96,8,7,22,3,100,9
157,33,51,61,2,51,24,7,3,33,0,77,8
158,61,8,16,66,40,88,9,3,85,6,95,10
159,97,35,23,1,47,56,7,8,5,7,51,9
160,12,86,16,93,60,3,10,7,58,0,42,2
161,76,10,60,17,60,100,3,7,57,5,8,7
162,48,18,82,74,38,67,0,6,93,10,7,6
163,11,62,31,37,84,63,9,4,55,0,51,2
164,45,90,96,31,62,52,5,8,3,0,81,10
165,44,11,93,30,57,83,7,9,35,7,13,0
166,8,10,66,48,42,89,8,1,51,9,97,3
167,63,60,75,89,82,67,9,6,43,2,89,8
168,25,51,20,77,31,10,6,6,25,4,97,1
169,73,84,99,83,94,0,7,10,46,7,85,3
170,28,67,64,43,94,64,7,2,25,4,45,10
171,47,32,93,26,86,71,8,7,86,8,70,0
172,50,63,13,94,32,86,3,2,20,0,89,3
173,29,81,56,35,5,3,10,4,27,5,36,0
174,26,91,59,91,58,75,10,5,46,5,84,1
175,2,23,16,30,71,82,6,8,24,8,30,7
176,74,19,58,72,12,70,7,9,73,5,62,1
177,87,89,100,69,97,46,9,9,56,4,17,4
178,25,97,39,16,54,72,3,6,83,4,97,10
179,57,24,85,48,28,18,5,6,90,4,83,9
180,12,50,69,72,59,84,9,0,59,0,19,6
181,38,50,89,91,8,75,8,10,61,4,68,3
182,11,18,40,82,53,11,4,1,89,5,17,10
183,74,51,56,39,98,51,10,10,84,0,16,6
184,17,14,57,74,38,18,8,4,16,3,12,6
185,98,9,16,94,45,8,6,1,56,9,97,9
186,3,18,17,79,62,98,7,0,43,6,94,2
187,23,86,91,30,7,64,3,4,18,9,93,4
188,51,5,24,43,0,49,1,5,87,8,26,10
189,3,100,39,16,1,40,6,8,61,8,35,6
190,3,41,72,45,67,69,7,8,65,5,63,7
191,13,99,27,4,40,79,5,5,5,9,47,10
192,36,71,85,12,11,86,3,0,81,4,73,9
193,59,79,52,75,34,29,3,5,12,4,87,2
194,66,5,62,50,55,15,10,5,15,8,62,4
195,57,92,82,24,13,22,1,1,51,6,30,5
196,13,99,6,85,6,93,9,2,0,3,44,0
197,78,84,26,49,38,14,2,4,92,7,31,9
198,84,15,3,47,36,47,2,0,86,6,40,7
199,72,76,10,14,91,100,9,1,19,1,46,5
200,59,28,67,33,37,30,7,2,44,5,88,0
201,60,46,58,49,23,24,8,1,51,6,56,4
202,81,66,9,97,7,8,7,2,43,5,18,3
203,14,37,10,94,90,76,4,5,12,1,38,7
204,55,14,7,84,47,20,3,4,38,4,48,2
205,43,9,1,52,77,0,4,10,5,3,59,1
206,86,91,26,100,62,51,5,8,67,6,47,6
207,69,12,77,28,60,8,7,9,81,4,80,0
208,50,73,80,19,55,49,6,0,25,7,22,6
209,96,87,46,70,67,34,1,1,78,7,40,4
210,5,93,23,96,28,71,1,8,24,1,85,4
211,79,14,4,61,31,84,0,0,39,6,76,7
212,81,57,10,23,37,30,8,2,75,5,48,8
213,66,87,93,14,98,87,1,9,29,10,78,0
214,37,44,83,24,92,94,1,7,2,7,31,9
215,46,60,67,73,18,72,4,10,49,0,71,7
216,65,64,15,99,26,16,6,7,48,10,85,0
217,93,19,40,80,40,59,10,0,74,5,86,8
218,98,13,68,24,16,15,4,9,36,0,1,0
219,1,49,99,70,53,75,1,9,27,2,76,10
220,42,71,79,16,78,1,3,4,86,3,36,6
221,77,34,83,91,81,16,10,5,92,5,26,4
222,49,57,9,13,83,96,1,6,8,7,51,10
223,50,41,27,71,61,60,0,2,27,4,90,4
224,23,28,14,0,57,11,8,1,21,10,88,9
225,41,13,21,83,50,78,8,1,45,9,26,0
226,7,39,10,88,4,60,5,4,63,1,47,9
227,16,23,36,51,6,11,0,8,50,7,83,4
228,15,27,18,79,37,14,10,8,75,6,64,0
229,72,85,69,54,87,75,3,5,99,10,30,10
230,13,46,87,58,32,2,1,6,93,3,33,1
231,56,39,22,85,22,41,2,0,85,9,84,5
232,47,90,58,58,0,0,8,6,41,4,81,8
233,62,60,16,36,52,66,6,0,61,2,34,2
234,75,99,25,97,35,33,7,8,95,3,39,0
235,44,33,62,70,13,21,2,3,23,9,20,8
236,86,95,68,49,82,41,1,6,69,5,88,3
237,23,70,88,92,70,99,3,8,16,8,4,1
238,59,45,34,81,65,10,0,4,56,4,68,9
239,86,76,71,5,12,44,0,1,55,9,9,10
240,20,42,15,30,44,2,10,1,61,9,92,10
241,24,34,35,31,73,21,6,6,20,9,74,5
242,19,86,28,8,18,71,7,9,30,7,80,8
243,4,21,42,24,11,71,2,5,37,10,21,5
244,82,47,44,16,14,64,6,8,75,3,62,0
245,37,18,71,89,37,82,9,4,88,2,90,5
246,33,81,17,59,60,60,2,0,32,7,37,3
247,95,28,63,72,16,89,6,3,76,10,98,5
248,89,88,83,41,80,94,6,8,77,5,73,9
249,39,27,33,79,74,87,4,5,74,8,95,9
250,61,9,51,99,57,1,7,1,85,7,15,6
251,34,20,70,93,32,32,4,9,48,5,91,2
252,22,90,26,10,19,14,7,1,37,5,37,9
253,17,66,76,71,60,28,8,5,17,8,18,10
254,91,9,83,6,51,44,4,9,29,2,0,3
255,0,55,23,70,43,40,10,9,86,4,13,5
256,50,21,33,77,50,100,10,5,66,1,98,10
257,78,31,28,86,93,65,2,1,25,9,79,5
258,32,14,95,70,84,24,0,9,73,0,52,6
259,35,36,65,52,89,7,9,6,28,7,19,2
260,76,21,36,79,15,27,1,4,5,7,34,5
261,6,39,54,36,97,44,4,10,93,7,62,0
262,93,100,62,82,47,19,4,1,14,4,4,0
263,5,91,60,20,95,35,2,3,46,5,18,5
264,49,12,75,21,45,83,3,10,83,0,3,5
265,77,26,45,47,54,82,3,6,94,10,28,4
266,42,49,85,14,54,57,0,8,28,6,33,8
267,35,45,30,75,94,70,1,9,85,4,2,4
268,8,95,4,98,20,0,5,3,33,4,74,5
269,48,46,20,34,33,37,7,10,5,3,64,3
270,27,65,4,86,56,71,3,9,94,6,59,0
271,4,80,79,7,2,100,4,9,69,10,37,6
272,4,97,32,92,65,15,10,4,1,3,76,6
273,55,91,31,30,71,62,4,6,37,8,21,6
274,17,97,82,92,38,98,3,5,4,5,2,1
275,18,82,45,99,33,7,9,4,81,7,82,1
276,28,74,33,43,82,1,2,8,71,4,100,2
277,78,71,95,73,39,8,0,3,33,6,32,1
278,96,5,43,49,31,99,1,0,20,9,93,9
279,66,97,32,44,51,56,0,0,75,0,7,7
280,14,80,13,49,28,86,5,4,84,5,72,10
281,51,90,37,28,25,91,3,2,84,3,66,8
282,90,37,34,25,9,0,5,7,72,8,56,0
283,52,57,16,56,7,19,8,8,67,9,38,10
284,23,68,23,39,5,65,3,6,66,0,19,3
285,7,60,66,48,72,45,4,6,49,7,79,7
286,15,10,92,43,73,37,0,7,51,2,98,6
287,34,55,14,89,64,11,3,2,47,0,52,2
288,11,51,89,58,65,28,5,5,68,5,6,1
289,12,49,73,54,24,19,3,3,100,5,83,4
290,71,14,44,54,58,54,8,7,53,7,42,8
291,18,68,82,54,1,45,6,6,65,5,78,7
292,21,43,46,16,82,41,5,8,78,2,58,1
293,28,15,65,20,94,93,1,2,39,3,28,5
294,58,32,71,21,58,13,7,10,7,4,86,9
295,65,14,41,81,84,100,2,9,92,8,96,6
296,47,23,32,99,67,73,8,1,9,3,39,6
297,87,7,50,87,70,82,4,6,61,9,80,10
298,97,89,85,69,82,48,9,9,16,7,39,1
299,18,96,88,51,48,27,6,5,22,2,10,0
300,34,76,33,32,2,46,10,0,63,2,79,9
301,89,86,98,70,76,28,7,5,59,9,2,7
302,58,94,91,5,48,68,3,4,72,6,10,4
303,20,38,16,29,93,52,1,10,95,5,85,0
304,91,27,82,70,26,16,1,3,40,3,20,10
305,58,5,13,46,16,89,5,0,35,0,8,10
306,73,94,0,10,78,35,2,4,79,3,77,1
307,66,18,42,23,48,76,7,7,73,9,27,6
308,86,39,4,35,32,46,5,4,78,10,39,7
309,24,38,16,11,16,76,8,4,65,8,61,0
310,22,22,19,87,36,54,2,6,73,4,81,0
311,95,79,78,42,43,70,7,4,15,4,71,6
312,27,68,68,33,75,91,3,0,17,8,39,9
313,82,71,46,15,17,78,8,1,97,6,65,7
314,94,54,74,91,88,74,1,7,83,4,27,5
315,90,95,68,33,99,74,6,10,22,7,93,3
316,62,8,36,88,70,100,0,6,45,0,23,3
317,17,99,54,48,58,96,2,7,23,2,31,2
318,4,52,32,76,68,6,8,8,55,8,75,2
319,61,100,77,21,37,53,10,0,35,7,32,5
320,91,60,44,6,82,40,6,2,97,7,4,4
321,6,58,12,29,88,63,1,2,17,7,69,7
322,92,24,23,46,0,46,2,5,15,3,38,6
323,94,7,93,11,93,33,0,3,38,9,13,1
324,94,5,7,83,86,72,10,7,14,3,95,2
325,15,62,61,52,77,76,7,7,6,0,50,4
326,32,1,55,13,5,51,7,8,94,4,45,3
327,64,56,31,67,29,59,2,6,86,4,28,2
328,96,71,18,2,41,88,0,3,45,9,66,6
329,91,53,17,87,32,24,0,1,64,3,42,4
330,1,52,93,53,90,11,9,7,16,2,48,8
331,38,38,81,26,69,87,10,3,93,3,6,4
332,6,48,50,99,34,94,6,4,66,4,85,6
333,7,84,97,72,36,1,7,1,16,8,5,2
334,49,2,15,18,53,48,2,9,51,2,96,8
335,35,50,42,5,55,24,5,6,99,7,62,8
336,4,69,77,8,96,79,6,2,30,4,46,3
337,48,11,86,80,89,53,2,9,73,9,34,4
338,10,57,11,57,92,65,4,7,99,7,69,10
339,100,37,5,60,78,77,8,3,6,1,77,10
340,88,55,49,57,19,52,7,1,60,3,3,2
341,89,74,53,50,44,9,3,0,77,0,100,5
342,57,17,23,94,88,91,9,4,75,7,36,6
343,93,46,92,82,57,19,9,5,7,9,49,4
344,96,51,81,71,57,20,3,5,27,0,39,0
345,83,11,27,89,88,64,4,3,37,0,23,0
346,1,17,32,88,81,45,1,4,38,2,59,3
347,20,68,49,91,14,87,3,10,78,3,83,9
348,92,44,74,9,2,85,5,7,92,0,39,0
349,32,43,20,94,9,62,5,1,17,6,0,0
350,60,86,37,29,34,54,0,10,100,9,29,4
351,2,27,36,49,67,53,4,3,20,6,60,5
352,53,66,74,86,2,61,8,1,44,9,89,9
353,34,17,58,20,68,68,9,10,41,6,24,5
354,85,33,70,45,90,95,6,3,55,9,18,9
355,42,75,82,71,43,71,3,6,52,2,49,8
356,35,12,27,99,76,33,3,2,19,8,26,10
357,25,60,44,20,56,41,1,9,52,5,49,1
358,40,1,76,65,15,36,1,1,25,7,54,4
359,22,34,5,23,70,45,1,9,83,4,30,6
360,18,36,3,79,79,70,0,3,4,9,75,7
361,59,40,94,74,44,28,10,0,61,1,57,2
362,32,73,14,0,61,88,10,5,13,2,76,4
363,97,45,16,95,96,91,7,9,28,4,12,0
364,14,36,53,58,70,59,5,4,68,4,55,7
365,71,78,51,81,69,7,4,1,74,3,26,5
366,89,60,65,57,97,23,4,10,50,0,50,4
367,22,36,5,31,47,59,1,6,12,0,63,0
368,60,86,66,100,63,36,7,5,61,9,83,8
369,62,14,36,32,95,5,6,4,19,9,85,10
370,79,46,76,54,99,43,4,7,16,5,8,2
371,81,47,38,95,21,9,0,8,72,6,2,5
372,54,98,61,90,48,8,3,6,6,10,49,7
373,15,49,1,59,34,28,5,3,11,1,36,8
374,10,9,84,26,30,79,7,8,98,10,35,4
375,18,10,38,43,73,0,1,3,73,4,10,3
376,50,55,68,97,97,4,3,2,71,4,8,10
377,87,100,38,77,96,38,4,5,37,7,58,9
378,61,55,0,51,27,6,6,0,22,5,4,10
379,72,67,58,14,48,55,7,2,11,7,51,1
380,96,60,61,12,31,37,0,2,46,5,12,7
381,23,30,91,20,97,35,2,9,68,6,27,10
382,84,57,1,35,55,7,6,0,36,4,77,7
383,88,43,52,21,2,72,1,0,83,4,27,4
384,13,55,92,42,86,10,3,10,51,0,77,3
385,95,23,3,80,46,13,3,5,34,9,57,10
386,78,65,0,70,57,88,10,7,63,7,6,1
387,62,50,96,17,44,98,9,7,55,3,63,7
388,92,87,67,26,36,54,4,9,96,0,48,6
389,96,22,86,64,99,99,5,8,15,9,22,3
390,64,60,11,45,70,0,3,1,95,2,84,3
391,21,26,19,12,44,11,7,7,15,8,27,1
392,95,87,38,89,43,62,0,0,15,4,20,8
393,75,100,50,47,53,49,7,5,87,8,76,2
394,70,46,78,43,75,6,8,8,99,4,78,9
395,67,88,69,29,68,9,10,1,55,5,75,8
396,0,92,95,61,87,66,6,9,61,10,90,5
397,48,18,2,9,4,67,5,4,17,7,34,9
398,81,7,87,10,29,59,0,3,20,4,41,8
399,65,19,86,34,10,59,10,9,9,0,47,7
400,61,18,71,64,81,4,7,7,57,6,68,6
401,86,30,82,55,29,67,3,10,98,5,34,2
402,73,92,62,21,24,80,8,10,4,5,16,10
403,66,77,42,10,64,52,3,6,69,8,15,9
404,95,90,40,22,30,46,1,5,88,1,85,10
405,53,22,81,47,66,16,7,10,75,4,37,6
406,69,74,67,69,8,19,1,8,95,2,0,7
407,88,79,9,42,81,36,3,9,82,9,24,9
408,73,83,87,83,20,31,0,5,82,7,28,4
409,47,100,10,97,85,30,3,3,33,6,50,1
410,60,51,45,34,75,74,4,5,52,7,2,5
411,74,69,27,56,1,55,0,7,77,1,90,3
412,34,44,3,17,92,14,0,1,48,4,32,3
413,24,44,17,13,80,16,6,10,34,5,86,8
414,53,50,90,36,69,34,4,9,61,2,41,9
415,62,67,65,16,16,5,4,10,7,8,72,7
416,47,90,82,2,85,2,8,7,25,2,58,9
417,80,91,43,17,86,82,7,4,49,5,95,6
418,88,5,17,22,15,51,2,9,70,2,52,3
419,12,74,67,49,67,78,5,3,16,8,10,2
420,73,92,16,57,7,52,0,2,99,4,66,6
421,7,24,62,36,65,27,1,6,99,1,96,9
422,18,97,64,50,81,40,10,4,93,7,36,6
423,39,67,30,79,51,53,7,9,46,1,81,0
424,8,80,83,15,97,55,10,5,81,9,20,1
425,46,17,20,12,5,1,5,4,1,3,50,9
426,54,25,25,10,67,79,1,5,39,7,2,0
427,15,78,57,25,40,8,2,6,95,6,55,4
428,32,25,5,58,68,80,1,3,79,3,23,10
429,71,26,23,1,97,17,1,0,15,4,54,4
430,22,84,40,19,99,53,5,4,10,6,30,2
431,81,15,64,22,59,22,2,6,55,10,16,0
432,50,11,1,87,4,54,2,10,70,2,48,4
433,13,33,38,36,61,31,1,1,84,6,85,3
434,69,88,98,20,94,76,8,1,45,10,48,8
435,59,25,93,54,37,49,6,9,85,8,99,8
436,49,98,62,21,7,33,5,1,61,4,39,0
437,5,70,60,97,98,11,1,5,95,8,43,2
438,49,84,1,60,27,64,7,5,92,0,69,4
439,62,10,51,48,60,17,9,3,17,3,98,4
440,58,23,46,30,73,20,5,3,67,9,83,6
441,69,21,58,90,52,1,1,7,40,10,56,6
442,72,2,27,89,42,81,2,7,21,0,27,4
443,32,4,43,66,64,44,9,4,37,4,76,2
444,35,78,39,85,25,50,8,4,25,5,19,2
445,83,67,98,94,11,97,8,7,18,3,30,5
446,40,3,45,76,44,92,9,1,41,4,99,2
447,80,21,76,25,81,14,1,6,88,10,83,9
448,38,62,83,56,20,47,6,10,14,9,21,4
449,87,79,69,73,38,63,6,10,24,4,95,7
450,21,50,78,76,80,52,0,0,61,9,20,1
451,97,68,34,36,56,97,7,7,27,4,0,8
452,96,12,89,87,41,17,9,2,63,1,1,3
453,93,54,74,7,74,39,7,4,21,3,68,2
454,27,15,78,11,18,39,2,10,43,1,24,0
455,51,51,47,4,83,76,2,10,51,1,88,3
456,1,89,74,38,97,81,5,2,61,9,82,3
457,94,95,65,7,90,15,10,5,53,8,33,8
458,73,8,67,52,48,12,5,1,6,9,72,3
459,75,48,37,92,54,41,3,10,84,4,91,7
460,91,41,18,11,99,89,4,5,78,3,49,3
461,4,54,100,35,27,24,3,5,30,9,86,10
462,15,94,89,66,87,93,3,6,96,5,37,2
463,93,1,11,17,46,68,9,8,33,4,79,0
464,49,73,70,77,64,49,9,5,27,7,63,6
465,68,37,97,5,69,9,0,6,9,3,85,7
466,3,78,32,99,31,79,6,0,97,8,40,1
467,96,51,14,19,21,20,0,7,36,5,5,1
468,35,100,10,12,18,84,9,4,90,0,62,8
469,62,60,62,11,80,30,8,2,83,1,41,6
470,99,8,100,75,95,60,5,5,87,6,83,4
471,43,85,64,65,1,13,1,5,95,0,26,0
472,8,1,16,71,86,29,3,4,23,1,67,5
473,20,80,93,49,16,27,10,2,69,0,82,5
474,46,67,84,52,20,46,5,1,52,2,74,7
475,87,11,21,7,64,2,4,8,57,4,46,9
476,17,85,39,18,19,34,3,4,93,3,84,6
477,61,20,69,71,2,18,6,9,13,7,14,10
478,9,71,43,78,9,74,8,1,40,4,89,1
479,57,47,96,74,89,0,5,7,50,8,89,10
480,100,64,99,85,27,84,0,7,14,10,60,4
481,89,80,52,39,61,8,5,9,74,10,84,7
482,35,26,97,65,19,76,5,9,19,6,86,4
483,90,6,32,41,21,3,1,3,31,10,66,3
484,15,16,71,44,71,12,3,4,89,0,36,4
485,74,51,66,48,6,30,5,9,91,8,29,8
486,68,19,60,24,85,34,10,10,99,9,5,1
487,16,19,70,58,21,62,6,10,0,0,1,8
488,17,89,7,59,5,52,1,2,77,3,32,8
489,11,95,0,35,99,60,7,4,38,10,25,10
490,81,5,46,76,91,95,0,3,7,10,31,2
491,85,26,40,21,91,5,0,7,79,8,69,5
492,59,37,53,10,16,98,3,4,99,8,43,7
493,97,74,65,86,31,47,7,2,6,7,56,7
494,25,11,78,74,28,27,6,0,3,10,40,0
495,60,63,48,37,16,3,2,3,23,0,26,2
496,52,94,1,97,57,27,9,7,72,2,16,0
497,69,12,77,27,49,50,8,0,34,5,65,3
498,87,78,58,47,80,93,9,7,76,6,9,3
499,14,72,16,74,29,27,6,1,26,4,93,7
500,62,32,68,69,65,88,5,7,86,0,92,8
501,22,16,53,51,83,94,0,1,45,7,0,5
502,32,4,63,84,44,63,3,9,70,6,41,6
503,21,87,76,10,3,83,7,5,70,7,45,7
504,34,26,2,49,78,45,0,0,32,1,52,3
505,13,19,88,53,84,89,8,5,51,4,0,9
506,28,35,43,72,10,93,5,10,96,6,63,1
507,45,21,44,50,84,87,7,3,4,10,21,6
508,1,18,51,53,22,11,6,1,99,3,93,4
509,94,96,43,5,15,21,1,9,88,1,85,2
510,26,12,0,29,15,11,7,0,11,5,91,10
511,84,44,74,29,66,55,9,2,100,3,40,10
512,84,83,70,65,88,48,5,5,99,3,73,8
513,53,1,16,99,52,73,10,10,40,0,68,0
514,13,75,92,77,30,82,10,9,49,2,65,9
515,100,82,74,31,89,18,4,9,33,9,25,4
516,17,58,14,55,68,84,0,2,60,2,16,4
517,30,2,47,29,33,72,9,10,52,1,69,9
518,66,14,51,46,53,93,0,9,86,4,21,2
519,55,66,5,53,54,26,0,7,57,2,66,2
520,23,18,5,2,63,68,2,9,88,1,10,4
521,33,34,71,4,20,81,4,1,1,6,24,6
522,24,68,65,60,45,14,3,8,80,9,18,5
523,5,60,28,0,18,83,7,1,60,4,75,0
524,23,66,26,40,41,11,6,10,33,7,32,3
525,68,10,0,6,2,0,7,4,93,3,63,2
526,66,70,20,28,54,57,7,2,83,4,21,4
527,77,31,81,14,96,39,9,2,63,9,9,1
528,3,57,35,72,27,5,7,2,31,1,43,8
529,95,0,38,57,62,2,2,7,36,2,50,7
530,92,57,28,44,91,4,5,10,23,1,100,4
531,23,92,98,18,1,75,1,6,77,8,85,10
532,44,64,8,50,76,5,1,0,31,1,96,4
533,19,37,98,7,52,89,1,6,84,3,68,3
534,55,65,53,28,22,54,1,7,91,2,77,6
535,32,58,75,39,57,22,4,7,67,0,12,1
