,0,1,2,3,4,5,6,7,8,9
83,1,8,6,9,6,2,5,3,1,8
84,1,4,1,9,0,2,10,5,8,8
85,2,2,5,0,6,8,7,2,0,8
86,3,0,9,7,1,8,1,10,6,3
87,0,9,10,1,6,1,1,3,10,7
88,8,5,9,7,7,6,6,3,1,1
89,1,4,0,3,2,8,1,10,7,3
90,2,10,10,1,9,8,2,5,4,9
91,5,9,6,0,9,9,9,5,8,1
92,4,0,3,1,5,10,9,1,5,7
93,4,10,10,4,0,9,0,6,1,6
94,1,3,9,9,6,6,8,0,4,3
95,7,6,0,6,3,7,4,9,1,0
96,8,4,10,7,0,9,3,10,0,9
97,1,2,10,7,7,7,9,1,5,2
98,6,5,3,10,10,5,1,0,3,2
99,1,3,3,7,6,7,0,4,6,4
100,2,3,2,2,8,6,9,0,0,0
101,2,3,8,9,9,5,0,6,9,4
102,6,4,3,9,9,0,9,0,6,0
103,6,3,4,4,6,3,1,9,7,10
104,8,8,5,1,7,4,5,1,0,6
105,8,0,1,0,9,5,9,2,0,4
106,0,2,0,8,7,2,4,7,0,4
107,9,6,10,3,3,7,6,5,6,10
108,0,9,6,6,9,1,7,10,10,3
109,1,0,6,0,0,6,9,7,7,2
110,0,4,7,7,1,7,8,2,4,1
111,6,2,6,9,10,10,9,3,6,1
112,9,8,4,5,4,10,3,0,4,6
113,2,3,0,10,3,2,0,5,2,6
114,1,3,10,10,2,9,6,8,9,0
115,3,6,0,4,8,3,3,1,0,4
116,7,3,0,2,3,6,7,3,10,1
117,7,6,1,2,0,8,10,8,4,1
118,0,1,2,1,3,6,5,0,2,5
119,0,7,9,8,8,1,9,1,3,5
120,7,6,10,8,4,10,1,0,4,1
121,7,3,1,3,6,2,7,3,8,3
122,1,2,3,3,0,3,5,7,8,2
123,8,1,8,8,9,4,1,0,5,6
124,0,2,1,7,9,6,3,2,2,10
125,0,4,9,0,8,0,5,10,10,5
126,10,9,4,1,8,7,3,7,10,8
127,7,8,0,0,4,8,3,5,7,8
128,3,0,8,5,3,8,6,5,9,4
129,0,10,7,7,5,8,3,10,5,2
130,2,6,1,7,6,1,9,1,9,5
131,10,6,2,0,4,4,3,6,0,3
132,3,7,4,5,2,5,2,7,2,7
133,1,7,10,3,0,3,5,3,5,1
134,5,4,4,6,10,8,7,6,8,8
135,7,10,5,2,0,10,6,3,7,6
136,0,2,5,3,10,8,7,9,3,1
137,4,7,0,5,9,9,6,4,1,3
138,5,10,4,2,5,8,6,8,5,4
139,4,4,9,1,10,1,1,6,3,8
140,9,6,3,10,7,0,5,1,2,10
141,8,3,9,1,4,3,10,6,8,0
142,8,0,9,8,0,3,5,4,1,2
143,7,7,9,1,6,5,0,7,3,6
144,10,7,10,7,1,5,4,9,4,7
145,4,8,6,3,5,7,8,8,8,6
146,8,2,10,5,2,6,8,5,5,9
147,10,4,5,4,2,6,1,5,6,5
148,8,10,10,8,5,3,3,10,4,1
149,8,10,9,7,2,7,1,5,3,5
150,10,4,0,3,7,5,7,5,4,3
151,0,9,3,1,1,10,7,1,3,10
152,9,3,4,7,3,10,3,6,6,9
153,7,7,6,10,9,4,3,10,9,0
154,0,0,5,10,4,6,9,0,1,2
155,6,4,1,7,8,3,7,7,9,4
156,7,5,4,7,10,2,5,5,4,4
157,5,2,8,3,3,8,3,3,4,9
158,9,6,10,3,9,4,1,6,10,7
159,10,0,8,8,10,9,5,8,1,5
160,3,9,4,0,0,10,10,0,5,5
161,7,6,8,6,9,4,3,3,7,9
162,0,3,10,2,0,9,3,8,4,10
163,6,2,10,8,0,6,5,4,5,4
164,6,4,3,9,1,10,2,8,10,5
165,0,5,0,10,9,3,10,3,7,7
166,2,7,4,2,3,2,4,8,5,2
167,4,2,2,10,0,6,2,1,5,10
168,0,1,8,0,6,2,5,4,8,1
169,8,7,6,4,9,6,1,7,10,6
170,0,9,6,2,6,10,10,3,0,10
171,10,1,2,5,1,9,5,10,9,3
172,3,9,7,1,6,3,2,3,5,9
173,9,2,5,6,1,8,4,3,8,6
174,9,7,3,10,6,2,9,7,1,9
175,8,0,7,0,3,9,1,5,9,3
176,8,0,3,6,1,8,2,2,2,10
177,0,9,0,6,7,10,5,4,6,3
178,2,6,4,1,2,1,6,10,9,5
179,2,7,9,4,8,5,5,9,3,9
180,4,9,4,4,3,2,6,1,8,5
181,9,4,6,0,8,5,3,8,5,2
182,1,8,5,8,2,9,9,9,1,9
183,2,7,4,8,0,2,7,1,2,6
184,1,10,4,7,4,9,5,10,7,5
185,2,7,3,4,2,2,5,3,3,7
186,2,3,0,9,7,1,1,3,0,9
187,7,6,1,5,6,9,9,3,10,7
188,10,6,6,4,5,6,0,7,6,3
189,7,7,1,5,1,9,6,3,9,10
190,7,2,10,2,0,9,6,3,4,10
191,3,6,5,5,8,0,3,7,5,9
192,8,0,7,4,1,0,2,2,6,7
193,3,7,4,10,4,7,9,2,6,9
194,6,5,2,3,0,8,1,2,5,7
195,8,1,1,3,3,7,8,9,6,9
196,5,9,9,5,8,0,1,2,6,2
197,7,6,8,5,5,7,5,5,0,1
198,6,6,4,3,6,9,9,4,2,7
199,6,8,7,10,9,10,4,0,1,0
200,8,3,9,10,7,1,0,4,2,10
201,4,9,1,1,9,3,4,4,4,4
202,4,2,8,7,3,8,3,2,4,6
203,6,0,9,10,3,0,1,1,6,5
204,5,0,7,9,3,0,6,0,10,1
205,6,4,0,0,2,8,3,9,7,4
206,4,10,1,7,6,6,8,5,4,3
207,8,10,3,3,8,5,4,0,8,1
208,2,8,0,10,2,5,0,3,7,5
209,4,4,4,4,8,8,4,2,1,1
210,2,4,10,0,3,5,10,1,2,1
211,10,7,2,3,6,9,0,8,3,3
212,7,7,3,2,1,3,6,10,10,7
213,8,0,1,6,6,6,0,7,3,0
214,8,10,3,3,9,1,8,0,7,10
215,9,5,0,4,2,8,4,5,5,8
216,6,10,5,9,7,10,2,9,6,6
217,3,9,8,3,0,10,6,1,7,1
218,6,8,4,5,4,0,7,10,0,5
219,3,3,10,8,10,10,9,0,4,5
220,10,5,9,9,6,2,2,6,1,6
221,7,1,1,7,0,4,5,9,9,3
222,5,2,8,0,10,6,2,5,9,0
223,3,4,5,3,10,10,2,5,0,10
224,1,0,1,7,0,10,6,3,0,1
225,8,9,1,3,1,2,7,6,3,10
226,4,3,9,8,4,9,9,4,1,7
227,2,0,7,10,7,1,0,10,4,1
228,5,0,8,1,4,4,1,5,10,6
229,8,2,3,2,4,8,6,5,4,10
230,0,1,6,1,9,0,3,9,0,10
231,3,7,1,2,10,2,1,4,1,4
232,1,5,8,10,7,8,7,0,2,2
233,9,4,7,1,6,1,0,0,1,8
234,7,3,2,9,6,6,2,9,5,3
235,9,10,9,9,5,10,0,9,9,6
236,3,2,5,8,5,4,10,9,7,9
237,10,6,1,1,10,0,8,8,4,6
238,9,6,6,9,7,8,10,2,1,2
239,0,4,9,2,4,10,9,0,1,6
240,4,9,3,10,2,1,0,2,3,10
241,3,10,6,7,7,5,3,6,4,9
242,4,1,5,6,7,8,6,5,4,3
243,2,5,0,6,10,5,0,3,8,3
244,1,9,2,5,8,10,3,7,3,0
245,0,4,6,3,10,10,2,8,5,7
246,9,2,9,9,2,0,9,7,7,6
247,0,6,4,10,6,6,5,5,9,4
248,5,10,7,6,2,6,8,6,7,3
249,6,4,7,4,5,8,2,6,3,6
250,4,5,5,7,0,3,9,6,6,3
251,0,3,6,4,9,5,1,8,9,8
252,2,3,0,2,4,1,6,6,4,6
253,9,0,7,9,1,6,8,8,3,3
254,6,0,4,4,4,2,0,6,10,3
255,2,9,1,2,8,1,7,4,3,7
256,0,3,1,5,3,4,9,5,9,1
257,1,4,9,10,2,1,5,10,4,8
258,8,6,8,1,5,9,4,0,1,7
259,0,3,9,0,2,10,6,4,10,4
260,6,3,4,0,1,9,2,9,5,3
261,2,7,7,9,8,1,0,1,10,4
262,5,7,7,5,6,0,3,6,10,1
263,9,1,1,5,6,1,5,6,8,3
264,9,1,2,2,2,0,3,1,5,0
265,7,2,3,4,0,3,4,8,9,10
266,0,0,2,7,3,8,0,4,6,1
267,4,7,4,2,6,9,1,2,2,5
268,2,5,4,3,8,3,4,4,9,8
269,8,2,2,4,6,5,2,3,2,8
270,7,7,6,5,7,10,2,4,8,4
271,1,7,10,9,5,10,8,2,8,9
272,4,0,3,2,5,6,0,9,2,1
273,7,2,8,1,4,4,7,6,0,9
274,6,3,10,7,5,6,8,8,10,9
275,3,10,4,4,4,0,9,5,0,6
276,10,7,5,2,7,2,6,0,0,1
277,4,9,3,0,10,7,2,6,5,2
278,10,3,6,10,9,0,3,9,8,8
279,6,4,8,10,6,0,5,3,10,3
280,2,8,2,6,1,2,0,1,6,7
281,10,7,0,7,2,6,6,3,1,10
282,7,6,3,4,5,10,10,9,10,2
283,3,0,6,8,9,8,5,2,1,4
284,7,0,0,1,9,8,3,4,1,1
285,1,9,0,8,10,5,10,10,5,3
286,5,7,3,2,0,6,4,3,0,3
287,8,10,6,2,10,3,2,10,3,1
288,2,0,4,10,7,3,0,0,6,0
289,0,9,2,8,0,10,10,5,4,6
290,1,4,1,6,6,4,5,10,9,4
291,9,5,7,8,1,4,3,10,8,4
292,10,6,9,8,9,5,8,7,1,6
293,1,0,3,5,3,3,8,2,3,10
294,3,7,9,7,4,3,8,1,7,2
295,0,10,9,10,6,0,10,8,3,1
296,6,3,7,8,7,6,0,3,7,6
297,5,0,1,9,4,9,5,2,5,2
298,9,1,2,1,6,10,3,3,2,10
299,9,7,9,10,2,9,0,7,4,2
300,1,8,10,4,0,8,4,10,4,2
301,4,6,2,3,10,8,5,2,7,0
302,6,5,4,1,6,10,3,1,9,6
303,10,3,1,8,8,4,0,1,1,4
304,2,2,10,0,8,7,7,1,1,3
305,5,10,0,1,5,9,10,1,5,6
306,9,8,10,4,7,9,0,8,5,8
307,3,3,4,9,3,8,0,6,9,1
308,9,2,4,6,10,5,0,10,2,1
309,9,6,3,10,9,8,4,2,5,6
310,6,2,0,0,4,3,5,5,6,8
311,1,0,8,2,5,9,6,2,6,7
312,5,5,2,6,8,9,1,3,0,2
313,8,3,8,3,7,4,3,4,0,5
314,1,10,10,0,10,4,7,10,1,5
315,9,4,3,10,1,8,6,8,10,1
316,6,0,0,1,6,0,2,2,6,4
317,2,8,8,1,1,5,9,5,6,5
318,9,6,3,0,5,0,7,1,10,4
319,8,7,3,9,0,6,1,8,7,1
320,0,5,7,1,4,0,1,4,0,1
321,1,1,7,8,10,4,1,0,1,1
322,1,1,7,7,8,7,6,1,2,10
323,4,8,6,10,3,0,7,0,2,10
324,2,10,5,10,2,7,6,2,7,4
325,0,1,6,0,5,5,0,2,7,6
326,8,0,0,0,1,7,5,3,3,4
327,5,7,2,4,3,4,7,10,5,3
328,9,2,3,3,8,3,9,8,10,7
329,6,9,6,5,0,2,3,6,6,7
330,10,4,7,0,5,0,8,1,1,7
331,4,6,10,6,7,4,2,6,9,3
332,7,4,10,0,4,8,7,1,7,0
333,9,8,8,6,3,0,4,0,5,5
334,4,1,9,9,9,0,10,2,7,9
335,5,9,7,0,8,9,6,4,3,0
336,10,4,3,0,3,6,6,8,9,5
337,5,4,7,8,9,8,2,3,9,7
338,1,7,7,4,5,2,6,6,0,2
339,5,1,3,0,8,4,7,2,6,8
340,6,6,2,3,9,6,4,7,0,6
341,0,2,4,7,7,5,3,5,10,5
342,2,6,6,0,4,5,6,2,10,9
343,10,6,7,9,0,7,1,6,5,7
344,4,9,5,8,5,3,1,5,5,5
345,4,7,3,10,8,8,3,1,5,8
346,9,2,2,0,8,2,1,0,6,5
347,7,10,7,6,8,5,8,0,5,9
348,6,8,10,6,3,7,8,6,10,10
349,9,7,7,9,0,9,10,5,8,5
350,2,7,1,9,6,1,10,6,6,4
351,9,10,9,0,7,0,6,5,4,2
352,1,0,9,4,6,5,3,4,9,8
353,9,6,6,8,9,0,9,0,7,0
354,1,6,1,1,3,2,10,1,3,0
355,6,8,3,4,0,3,10,6,0,3
356,3,2,5,0,0,8,5,6,5,5
357,8,9,5,2,0,4,10,1,4,6
358,4,6,10,0,7,9,2,10,4,7
359,10,5,9,4,9,10,5,3,5,0
360,10,8,1,10,8,3,5,8,7,7
361,4,1,0,8,3,7,7,0,9,9
362,5,7,0,0,1,10,4,7,3,6
363,0,3,5,6,10,1,1,9,3,0
364,3,0,3,4,9,7,10,1,3,1
365,0,7,7,8,4,6,0,4,6,9
366,1,6,2,8,0,5,9,7,4,5
367,2,0,2,7,1,10,10,10,4,6
368,5,1,7,4,0,10,10,5,5,1
369,2,2,7,7,4,4,6,6,8,0
370,0,3,1,9,4,10,3,0,7,6
371,8,0,6,4,4,9,8,1,4,8
372,3,10,5,8,1,0,9,7,5,1
373,8,9,5,7,3,3,1,8,3,2
374,10,1,4,5,0,2,0,2,8,10
375,2,7,5,2,2,9,8,2,0,3
376,10,9,5,7,1,4,10,0,8,0
377,3,5,4,8,3,1,7,0,4,5
378,5,3,7,0,8,8,8,1,10,1
379,5,2,4,5,9,6,6,5,3,5
380,4,3,8,8,1,6,5,10,8,9
381,7,2,3,9,5,5,9,1,6,9
382,3,4,8,1,1,5,7,7,10,7
383,7,1,8,1,8,5,1,10,0,3
384,2,4,1,3,3,10,10,1,7,8
385,10,0,4,0,8,5,4,6,10,6
386,2,5,10,6,7,0,8,7,5,5
387,3,5,4,9,3,6,3,2,3,6
388,9,4,10,0,9,1,4,0,0,5
389,5,2,7,9,7,1,2,8,8,0
390,4,2,5,0,6,4,3,3,0,7
391,7,2,5,10,4,3,1,9,3,10
392,7,7,10,6,6,9,5,4,8,10
393,2,5,0,0,5,1,5,7,7,3
394,9,2,4,10,8,9,8,1,4,1
395,0,9,3,3,6,7,10,3,9,2
396,10,0,7,1,2,9,9,2,8,3
397,5,0,8,1,3,1,9,5,2,6
398,0,9,9,2,6,6,2,3,8,4
399,0,1,0,7,4,6,0,9,1,7
400,5,7,7,7,4,1,0,5,1,4
401,4,6,3,2,2,6,3,7,8,3
402,6,1,9,5,9,6,7,7,8,3
403,3,4,5,6,9,6,3,0,2,6
404,9,0,10,4,1,2,6,10,8,3
405,8,5,5,2,10,0,1,2,6,5
406,0,4,7,7,8,7,6,1,2,0
407,0,5,7,10,6,10,5,8,1,1
408,0,1,9,8,7,0,7,1,9,9
409,1,6,7,1,1,2,2,7,10,1
410,4,4,6,9,2,7,2,1,8,10
411,4,10,5,4,0,2,3,7,2,6
412,5,3,3,2,8,9,2,2,4,5
413,0,5,1,9,4,2,4,3,9,10
414,2,2,6,3,2,6,6,7,2,2
415,9,5,9,5,8,2,2,3,2,9
416,7,7,3,10,0,10,8,0,7,7
417,4,8,10,10,0,7,0,5,9,9
418,7,2,9,7,7,6,2,9,4,0
419,5,4,8,9,2,5,10,3,2,6
420,9,2,8,9,4,1,8,4,5,8
421,9,9,3,5,10,0,10,10,1,5
422,9,2,0,9,5,6,0,7,3,7
423,4,6,4,6,2,0,6,7,1,4
424,7,9,3,1,8,1,5,5,10,6
425,0,9,10,4,5,7,0,8,9,9
426,7,1,8,9,3,1,10,9,0,5
427,7,6,0,8,3,4,8,3,1,7
428,1,4,1,4,2,7,5,1,5,2
429,10,0,0,6,10,10,4,6,8,0
430,1,3,4,4,7,6,3,2,2,9
431,3,8,4,8,5,8,7,5,7,3
432,8,0,8,3,1,4,7,7,9,8
433,5,1,6,3,0,3,0,10,4,8
434,3,7,3,0,2,1,8,0,1,5
435,4,6,4,4,3,1,6,4,9,2
436,5,2,1,7,6,3,0,1,10,8
437,1,7,10,2,5,10,0,5,7,8
438,4,3,4,7,8,2,7,4,2,9
439,3,7,4,10,10,6,2,8,2,6
440,5,2,6,1,7,1,1,3,4,4
441,1,4,2,10,3,9,1,5,8,10
442,4,2,6,1,4,5,9,1,9,0
443,0,1,8,2,1,5,7,0,3,2
444,3,2,1,10,7,9,0,10,3,7
445,7,4,3,3,9,3,9,7,8,3
446,1,4,4,5,1,2,2,2,7,10
447,8,4,8,5,6,10,5,6,1,8
448,5,9,1,0,4,8,4,4,6,1
449,10,6,10,6,10,10,1,10,0,5
450,3,10,8,10,7,4,0,10,9,9
451,6,5,10,8,7,1,3,5,7,8
452,2,10,9,3,2,1,4,4,2,2
453,1,3,7,7,4,8,6,5,6,6
454,2,9,1,3,1,10,0,8,9,8
455,2,6,4,0,6,7,7,3,10,3
456,4,7,5,1,0,2,10,1,7,0
457,9,4,5,1,10,0,4,6,9,2
458,3,10,3,5,3,0,5,8,2,2
459,9,7,10,6,2,0,9,0,6,7
460,8,9,3,9,3,4,0,9,7,6
461,7,3,3,5,6,10,2,1,9,3
462,0,3,10,0,3,7,5,9,6,3
463,5,9,10,1,6,3,10,2,2,1
464,2,9,1,9,7,0,10,2,7,5
465,4,6,10,7,5,3,6,10,8,7
466,9,1,1,4,1,8,0,4,4,8
467,6,5,1,5,0,1,6,1,1,8
468,3,5,0,10,1,4,9,1,10,1
469,7,4,8,7,0,3,0,4,9,10
470,9,6,4,8,9,6,4,1,5,4
471,6,0,0,6,7,9,5,10,3,6
472,8,4,8,1,7,1,9,0,10,5
473,4,3,3,3,8,2,2,10,8,9
474,5,4,4,7,5,10,9,10,3,0
475,10,0,3,2,9,3,4,8,1,4
476,9,0,2,1,9,1,6,1,10,5
477,8,8,4,4,4,5,7,10,2,10
478,8,2,8,0,8,6,1,5,0,6
479,7,2,7,7,10,7,6,7,7,8
480,0,4,8,4,6,4,10,5,4,4
481,9,6,0,10,3,10,0,6,2,1
482,6,2,9,5,7,4,10,9,2,0
483,5,4,8,9,0,7,6,10,7,3
484,3,2,7,1,7,1,2,1,2,0
485,10,7,10,8,0,9,0,7,7,1
486,5,0,3,7,5,8,1,3,9,8
487,5,10,3,10,5,8,0,2,4,6
488,9,9,1,9,0,5,3,2,0,6
489,7,2,9,2,6,1,9,2,0,10
490,0,6,3,2,7,1,6,0,5,0
491,4,3,0,4,7,9,7,2,4,5
492,8,3,5,1,1,9,3,3,4,9
493,8,2,5,0,0,2,4,0,5,0
494,6,5,8,8,9,2,10,9,3,6
495,10,10,6,6,3,5,9,0,4,2
496,8,7,3,5,2,1,9,1,3,7
497,4,5,2,4,9,4,3,6,10,2
498,6,9,1,7,3,4,0,7,4,9
499,1,6,3,2,3,6,3,2,3,7
500,6,7,0,10,4,6,7,10,8,4
501,3,7,5,4,9,2,7,5,6,9
502,10,10,2,10,0,2,5,7,3,8
503,5,8,9,9,8,1,1,5,6,6
504,3,7,9,9,10,0,7,1,2,8
505,0,9,6,9,2,7,3,5,1,8
506,9,4,4,4,2,2,3,3,4,5
507,8,6,6,8,4,0,7,3,2,3
508,8,9,3,7,4,8,8,5,9,3
509,5,10,6,3,10,9,2,6,5,5
510,9,5,4,10,0,4,1,7,7,5
511,5,7,4,9,0,1,1,5,7,6
512,0,8,7,1,8,8,5,7,10,9
513,3,3,0,4,1,7,3,3,9,8
514,5,9,4,5,5,7,2,4,6,6
515,0,2,9,4,5,3,9,6,4,9
516,9,2,8,6,8,9,8,2,1,10
517,10,0,0,3,4,9,10,5,4,1
518,10,6,10,8,5,7,6,9,6,6
519,6,6,2,8,2,8,1,4,9,6
520,5,8,2,0,4,4,7,2,9,3
521,5,8,3,8,1,9,1,1,8,2
522,9,6,8,3,3,10,1,9,0,7
523,5,5,2,8,9,0,4,8,5,3
524,0,0,0,8,0,7,2,6,2,7
525,3,9,10,0,9,4,5,6,3,4
526,0,2,6,8,4,6,1,10,7,3
527,0,5,8,10,3,2,5,1,2,7
528,1,10,8,1,1,10,9,9,0,10
529,10,3,0,10,3,6,7,6,10,5
530,5,8,10,0,0,10,0,9,9,10
531,9,1,4,1,8,8,5,10,10,7
532,3,7,3,3,3,8,3,1,0,5
533,10,4,5,7,10,4,3,1,9,9
534,4,5,5,8,5,0,10,10,7,2
535,8,4,6,4,7,4,6,9,9,0
536,7,5,2,2,10,2,7,1,9,1
537,9,7,3,4,6,1,2,9,2,2
538,1,9,9,7,3,2,1,8,5,10
539,2,2,8,4,2,7,2,6,8,3
540,7,8,10,5,7,2,6,0,0,8
541,6,5,10,1,10,0,10,5,3,1
542,7,2,6,10,6,4,2,0,6,3
543,4,7,7,4,10,10,4,10,3,9
544,10,7,6,3,3,2,1,10,9,9
545,3,10,3,3,4,3,8,6,0,3
546,8,5,8,8,6,1,2,9,6,2
547,1,6,7,2,4,9,0,8,7,7
548,4,5,4,0,0,10,3,3,9,3
549,10,4,5,7,1,10,10,4,5,1
550,4,9,8,6,4,10,10,10,9,1
551,8,0,5,8,0,10,6,5,5,10
552,0,5,4,0,8,2,9,1,0,5
553,5,6,4,3,0,8,1,0,2,0
554,6,2,2,6,9,2,3,10,8,8
555,2,10,2,4,9,7,5,9,9,2
556,4,10,3,6,0,10,0,10,10,3
557,8,9,9,8,7,1,1,9,5,7
558,3,1,0,8,6,0,3,0,9,6
559,1,4,0,3,9,6,5,10,2,2
560,10,3,9,5,10,4,2,4,10,7
561,1,7,5,5,3,5,7,0,2,10
562,8,0,4,8,8,0,2,6,6,5
563,4,2,1,3,8,4,6,1,1,0
564,0,6,6,6,6,6,7,0,3,10
565,7,9,5,5,4,5,6,4,3,6
566,4,5,0,0,1,9,2,1,9,3
567,0,1,2,3,4,8,5,7,0,1
568,6,3,6,0,0,6,4,7,6,6
569,7,4,10,4,0,9,5,3,2,5
570,7,6,8,7,8,10,5,5,1,10
571,5,1,10,5,1,2,1,6,5,10
572,2,9,1,3,9,1,0,3,10,5
573,5,10,1,10,5,10,0,7,9,4
574,2,2,8,8,4,0,2,8,2,4
575,8,2,1,7,1,1,6,3,1,6
576,3,1,6,6,8,3,5,10,0,8
577,1,7,10,0,2,8,4,7,7,6
578,3,5,4,5,4,5,5,6,0,1
579,10,0,3,10,0,1,6,0,10,2
580,3,3,0,1,0,6,5,9,0,4
581,10,9,1,6,0,4,1,10,9,0
582,1,0,6,2,6,1,1,6,6,6
583,9,7,2,1,9,4,4,0,6,9
584,4,2,9,1,7,9,10,0,0,1
585,6,3,2,7,3,8,8,1,3,7
586,7,8,9,8,6,3,10,9,2,9
587,0,5,10,3,2,3,0,6,2,4
588,9,8,3,2,4,5,3,7,8,4
589,8,8,1,4,6,1,1,6,2,0
590,6,6,2,6,4,7,10,4,8,6
591,5,2,6,2,8,3,10,6,8,7
592,7,0,0,8,6,5,10,5,0,3
593,0,3,5,8,2,1,0,3,0,10
594,6,9,4,10,8,0,1,9,5,10
595,8,0,3,7,7,1,5,10,3,4
596,1,2,7,9,8,0,6,3,8,10
597,3,4,2,4,6,0,6,7,2,4
598,6,5,0,4,3,10,5,4,8,1
599,5,2,2,3,3,9,5,0,2,0
600,6,4,5,5,8,6,3,4,2,5
601,6,4,6,0,6,3,0,9,5,4
602,10,1,4,5,7,4,7,4,8,7
603,1,1,5,3,0,8,1,6,3,4
604,8,4,4,1,0,2,9,6,1,5
605,6,1,2,5,8,6,5,6,6,6
606,6,10,10,10,0,5,4,7,5,8
607,8,0,2,4,10,2,5,8,2,1
608,4,6,0,0,0,3,10,3,6,9
609,6,2,7,7,5,4,1,8,10,7
610,9,5,9,3,6,8,6,1,8,0
611,1,7,0,4,3,6,10,6,7,4
612,10,2,10,3,2,3,9,6,9,8
613,8,9,8,8,8,10,1,10,5,2
614,2,5,3,9,9,6,9,10,3,10
615,7,9,6,4,8,3,1,4,3,4
616,1,9,2,9,8,1,0,8,1,6
617,10,1,3,8,5,7,9,4,3,6
618,9,9,5,3,4,2,3,0,8,6
619,3,4,10,7,5,2,8,7,2,8
620,8,9,0,4,8,6,1,2,0,6
621,10,1,0,8,3,3,4,1,6,2
622,5,10,5,0,6,1,0,6,9,5
623,10,0,1,0,9,9,1,9,10,9
624,2,2,6,10,6,9,8,5,2,8
625,7,8,4,7,1,6,0,3,7,1
626,1,3,7,0,1,0,6,6,5,3
627,5,9,8,0,1,9,5,4,0,9
628,2,10,2,2,6,1,7,0,2,7
629,2,5,2,4,0,10,9,10,9,9
630,1,7,1,1,5,7,6,8,4,3
631,2,4,2,10,6,4,5,4,10,7
632,2,2,10,10,3,4,5,1,9,8
633,9,1,8,7,7,0,1,3,1,9
