,0,1,2,3,4
452,4,3.0,3.0,9,8
453,2,5.0,,4,10
454,3,7.0,8.0,10,6
455,1,,6.0,6,0
456,6,,,10,1
457,2,,5.0,10,4
458,8,,7.0,4,1
459,8,5.0,9.0,9,7
460,10,,,3,7
461,9,2.0,10.0,10,10
462,1,3.0,6.0,5,2
463,1,,1.0,3,8
464,5,4.0,,7,10
465,4,9.0,,6,3
466,10,2.0,,9,6
467,5,,,6,4
468,3,,9.0,8,1
469,1,,3.0,7,0
470,10,,8.0,4,3
471,0,,,1,0
472,8,,8.0,3,2
473,10,0.0,,0,7
474,6,6.0,3.0,5,9
475,4,,5.0,8,1
476,4,6.0,5.0,8,9
477,6,,2.0,2,0
478,10,,1.0,3,9
479,8,0.0,2.0,8,10
480,3,8.0,,6,2
481,7,1.0,0.0,4,4
482,8,4.0,7.0,4,7
483,9,,,6,6
484,4,,10.0,0,7
485,9,,,8,8
486,5,,,2,4
487,9,,3.0,7,6
488,7,9.0,3.0,9,1
489,2,7.0,,7,7
490,2,,,8,0
491,5,1.0,,6,6
492,2,,6.0,1,0
493,7,,4.0,5,2
494,6,7.0,2.0,9,3
495,5,,2.0,3,3
496,10,,,6,5
497,8,6.0,1.0,0,0
498,8,,6.0,4,8
499,7,,1.0,10,6
500,1,9.0,10.0,6,10
501,0,,,4,5
502,4,,9.0,7,2
503,1,10.0,9.0,0,5
504,10,5.0,,6,6
505,8,,10.0,9,3
506,0,8.0,,3,10
507,1,,,0,4
508,9,,3.0,3,9
509,3,,9.0,3,1
510,4,9.0,0.0,8,9
511,6,6.0,,0,0
512,6,8.0,0.0,5,10
513,10,,2.0,3,2
514,4,,,4,4
515,1,,,10,3
516,1,,10.0,4,1
517,0,7.0,,8,8
518,3,,7.0,8,9
519,9,3.0,9.0,0,5
520,0,0.0,4.0,0,5
521,6,,,3,4
522,7,2.0,,8,1
523,3,,6.0,5,9
524,1,,10.0,7,6
525,8,1.0,,6,6
526,1,,9.0,8,1
527,10,,2.0,9,9
528,7,6.0,,3,4
529,5,6.0,,1,5
530,10,,,7,2
531,2,,,8,10
532,8,,,5,4
533,8,,,0,9
534,9,,,7,6
535,2,2.0,2.0,3,10
536,6,6.0,3.0,1,7
537,4,,,4,6
538,5,8.0,8.0,9,4
539,10,1.0,8.0,7,10
540,4,,7.0,8,8
541,9,1.0,,7,5
542,3,0.0,,10,0
543,2,6.0,,6,9
544,1,0.0,,4,3
545,6,2.0,9.0,6,8
546,8,4.0,2.0,8,4
547,1,0.0,,3,3
548,4,0.0,,6,5
549,9,7.0,,3,4
550,9,4.0,,7,8
551,5,,,2,8
552,5,0.0,3.0,6,3
553,1,0.0,0.0,9,4
554,7,,5.0,1,10
555,8,8.0,,10,8
556,2,,,5,5
557,5,2.0,,5,0
558,6,0.0,10.0,4,7
559,2,,,9,4
560,0,5.0,,10,3
561,3,,,7,10
562,3,4.0,6.0,8,0
563,10,,7.0,0,4
564,2,,,10,10
565,0,0.0,,0,6
566,1,,,4,7
567,0,,,8,2
568,1,9.0,,10,5
569,3,9.0,7.0,7,3
570,8,3.0,1.0,2,5
571,1,,,6,2
572,10,10.0,,1,2
573,3,1.0,4.0,10,0
574,9,,,3,9
575,4,9.0,,9,0
576,8,,,9,2
577,9,7.0,,0,4
578,0,2.0,6.0,6,4
579,3,3.0,,0,4
580,8,0.0,,0,9
581,1,,7.0,8,7
582,8,,,9,7
583,2,,,6,0
584,9,10.0,6.0,1,8
585,0,,5.0,0,1
586,10,,,5,5
587,1,,,7,2
588,6,2.0,,5,6
589,9,9.0,4.0,3,0
590,6,3.0,8.0,4,1
591,9,,6.0,2,6
592,9,,0.0,8,4
593,8,,,4,8
594,10,,5.0,5,0
595,5,,,4,8
596,0,,7.0,3,3
597,6,1.0,,1,3
598,9,9.0,5.0,1,9
599,4,10.0,1.0,8,8
600,0,10.0,10.0,2,6
601,0,,,5,9
602,5,,,3,4
603,9,,10.0,0,3
604,6,10.0,1.0,8,1
605,4,,,4,8
606,3,8.0,,9,9
607,0,,7.0,7,7
608,2,2.0,,9,7
609,2,4.0,,10,9
610,6,,3.0,8,4
611,10,,,8,6
612,6,5.0,,1,0
613,7,9.0,5.0,10,10
614,5,,,3,4
615,7,,,5,10
616,7,,,5,2
617,1,,2.0,6,7
618,3,6.0,,6,2
619,3,6.0,3.0,0,2
620,9,0.0,7.0,10,7
621,5,,1.0,1,3
622,1,,9.0,0,2
623,9,,,10,7
624,4,9.0,,4,3
625,6,,,7,8
626,5,,,10,1
627,5,,,10,4
628,6,5.0,3.0,3,6
629,8,,4.0,0,1
630,5,7.0,,7,4
631,10,,,7,2
632,6,8.0,6.0,9,8
633,1,0.0,10.0,8,9
634,5,,,1,8
635,0,10.0,4.0,0,4
636,9,6.0,5.0,5,2
637,8,10.0,,8,10
638,1,,,2,3
639,9,,1.0,5,1
640,3,,5.0,6,3
641,6,8.0,,6,1
642,5,8.0,4.0,0,2
643,10,2.0,,6,2
644,8,0.0,9.0,5,1
645,8,8.0,,2,3
646,6,6.0,,4,4
647,2,9.0,4.0,3,8
648,9,,0.0,4,10
649,7,,,0,1
650,1,,,1,8
651,6,7.0,2.0,5,6
652,2,,,10,2
653,5,9.0,2.0,7,8
654,3,,,2,4
655,6,,10.0,7,8
656,4,1.0,5.0,7,9
657,10,,10.0,0,1
658,8,,9.0,3,7
659,0,8.0,4.0,3,0
660,5,8.0,4.0,10,3
661,0,,7.0,1,4
662,4,,,7,4
663,3,9.0,,9,0
664,0,4.0,10.0,6,2
665,4,,,6,0
666,9,,,8,4
667,9,5.0,,10,10
668,10,,,10,5
669,1,3.0,7.0,7,9
670,0,2.0,10.0,6,3
671,2,1.0,2.0,4,10
672,9,10.0,,10,4
673,5,5.0,3.0,9,2
674,2,,6.0,8,0
675,6,0.0,,1,4
676,1,9.0,,2,3
677,5,,,1,1
678,9,,,6,10
679,9,,3.0,9,10
680,6,,,7,10
681,10,,,0,10
682,4,,,7,6
683,10,6.0,0.0,4,3
684,4,,,5,3
685,5,,3.0,9,1
686,0,2.0,0.0,4,9
687,9,4.0,,10,10
688,3,0.0,,0,4
689,4,7.0,0.0,2,10
690,1,8.0,6.0,8,9
691,5,,,5,9
692,7,10.0,,8,7
693,9,,4.0,5,7
694,9,,,9,0
695,1,,6.0,6,7
696,2,9.0,,1,3
697,10,7.0,0.0,9,2
698,6,,5.0,1,7
699,4,,9.0,1,6
700,5,,4.0,8,1
701,9,3.0,2.0,9,1
702,0,,,3,2
703,9,,,3,1
704,4,,,6,6
705,8,,6.0,2,0
706,3,,10.0,6,0
707,8,1.0,,10,2
708,6,,,0,6
709,8,9.0,9.0,9,1
710,4,5.0,,10,9
711,7,,,2,1
712,7,0.0,5.0,6,2
713,6,,,8,7
714,7,,4.0,10,7
715,2,3.0,0.0,5,6
716,5,,0.0,9,8
717,0,10.0,2.0,8,0
718,4,10.0,,6,3
719,1,,,0,10
720,6,,,10,2
721,5,,,7,4
722,8,4.0,,10,9
723,8,,2.0,1,3
724,9,5.0,,0,5
725,7,5.0,9.0,5,4
726,7,4.0,,5,0
727,8,4.0,,0,3
728,7,,,4,9
729,8,,2.0,10,9
730,8,8.0,10.0,9,3
731,0,,,1,2
732,5,7.0,,7,9
733,0,7.0,0.0,3,4
734,8,,0.0,8,1
735,4,7.0,5.0,7,0
736,4,5.0,7.0,6,7
737,5,,0.0,9,2
738,9,,,0,8
739,7,7.0,4.0,5,10
740,3,10.0,,9,6
741,5,7.0,,8,6
742,1,,9.0,5,4
743,1,,0.0,5,0
744,5,1.0,6.0,3,4
745,6,,,3,3
746,6,,2.0,1,5
747,3,2.0,0.0,7,5
748,3,9.0,5.0,3,10
749,3,,,7,2
750,5,,,8,2
751,6,0.0,,3,10
752,9,10.0,10.0,1,8
753,4,7.0,9.0,6,9
754,2,8.0,,5,6
755,8,0.0,,1,4
756,1,,3.0,2,6
757,9,,9.0,4,8
758,2,7.0,,2,1
759,3,5.0,,10,8
760,8,6.0,6.0,8,10
761,4,,,3,8
762,9,4.0,,8,1
763,10,3.0,,1,9
764,5,0.0,,0,4
765,3,2.0,9.0,3,5
766,6,9.0,3.0,1,7
767,3,,2.0,6,1
768,1,,,1,2
769,3,7.0,1.0,5,7
770,8,4.0,,9,4
771,3,,0.0,9,8
772,5,0.0,,10,5
773,4,,1.0,4,4
774,5,,,9,8
775,9,10.0,,5,3
776,7,0.0,6.0,7,2
777,2,,5.0,3,3
778,9,,5.0,4,2
779,1,,7.0,4,7
780,0,,10.0,5,5
781,4,,6.0,3,6
782,9,,,2,10
783,10,,,10,5
784,2,10.0,4.0,1,9
785,8,10.0,,6,3
786,0,,,7,9
787,8,5.0,,8,6
788,2,1.0,5.0,7,1
789,1,1.0,10.0,4,8
790,10,5.0,10.0,6,6
791,1,7.0,,2,8
792,6,,8.0,0,7
793,8,,,10,3
794,7,8.0,3.0,0,6
795,8,,,8,10
796,2,,5.0,10,5
797,7,,,6,8
798,3,,8.0,10,6
799,10,,,6,6
800,9,4.0,3.0,9,7
801,6,0.0,7.0,1,9
802,5,8.0,4.0,4,0
803,10,,,6,0
804,1,,9.0,7,8
805,10,8.0,4.0,4,8
806,6,,,10,9
807,6,1.0,,1,10
808,0,4.0,4.0,5,2
809,4,7.0,4.0,6,3
810,1,6.0,,9,6
811,7,5.0,5.0,3,4
812,9,,,5,8
813,0,,5.0,8,9
814,4,4.0,,7,7
815,8,,3.0,9,2
816,8,,3.0,10,9
817,6,10.0,,6,9
818,10,5.0,,10,1
819,8,2.0,,8,5
820,8,,,0,0
821,3,,10.0,4,4
822,9,,10.0,1,5
823,5,8.0,3.0,10,6
824,9,,,5,0
825,5,5.0,2.0,0,9
826,6,7.0,6.0,7,5
827,8,,,0,3
828,1,,2.0,1,8
829,5,9.0,,0,2
830,6,10.0,,0,5
831,9,4.0,,9,6
832,6,6.0,4.0,2,7
833,0,,,3,8
834,8,1.0,,4,10
835,3,0.0,,4,0
836,2,0.0,1.0,7,9
837,1,,,7,0
838,2,,4.0,0,0
839,3,1.0,,0,5
840,9,,,3,4
841,6,,,5,6
842,0,,,2,7
843,2,,10.0,3,0
844,10,,9.0,1,7
845,5,,,4,3
846,5,,,8,8
847,0,,4.0,2,4
848,5,,7.0,8,9
849,1,1.0,5.0,1,9
850,4,3.0,9.0,5,4
851,0,,,10,2
852,4,,,2,4
853,7,,,0,8
854,6,,7.0,4,9
855,8,5.0,0.0,6,1
856,7,5.0,9.0,0,5
857,0,2.0,9.0,1,5
858,3,,9.0,6,5
859,3,,,4,2
860,6,9.0,0.0,6,10
861,1,,0.0,10,7
862,2,,2.0,7,3
863,9,10.0,,8,0
864,1,,8.0,8,0
865,6,9.0,5.0,2,10
866,8,,3.0,7,1
867,5,3.0,4.0,4,8
868,7,6.0,3.0,2,9
869,4,0.0,6.0,3,8
870,0,3.0,,8,0
871,2,,7.0,3,4
872,2,,,4,9
873,7,7.0,9.0,6,2
874,2,,5.0,5,3
875,9,6.0,,9,0
876,8,2.0,10.0,10,6
877,5,,,9,5
878,9,2.0,9.0,7,4
879,5,2.0,8.0,7,8
880,4,,,10,7
881,7,7.0,6.0,0,8
882,10,1.0,6.0,2,10
883,6,6.0,6.0,2,1
884,4,,0.0,1,10
885,7,4.0,5.0,5,2
886,7,9.0,,3,4
887,1,,3.0,2,7
888,2,,1.0,9,4
889,2,0.0,0.0,3,8
890,5,2.0,7.0,5,10
891,9,1.0,10.0,2,9
892,7,,8.0,1,6
893,2,,,3,2
894,0,8.0,,8,9
895,10,0.0,1.0,10,6
896,4,6.0,10.0,8,1
897,4,3.0,,3,6
898,9,8.0,8.0,9,9
899,5,0.0,,0,10
900,8,,0.0,1,5
901,4,,8.0,0,10
902,0,1.0,4.0,5,5
903,0,4.0,3.0,8,7
904,10,1.0,3.0,6,0
905,0,5.0,,6,1
906,1,,6.0,0,0
907,4,,4.0,4,8
908,6,3.0,1.0,5,10
909,9,,1.0,9,3
910,0,,2.0,8,10
911,9,,7.0,6,5
912,7,,,7,3
913,2,,9.0,3,7
914,0,0.0,10.0,4,4
915,0,2.0,8.0,8,1
916,8,3.0,,6,4
917,9,5.0,2.0,2,4
918,8,,6.0,6,10
919,4,2.0,,2,0
920,3,10.0,,9,0
921,8,9.0,,7,2
922,3,,,6,4
923,5,,3.0,3,4
924,1,,,4,5
925,7,6.0,0.0,10,9
926,5,0.0,3.0,4,2
927,6,,4.0,8,3
928,3,,4.0,8,7
929,9,,3.0,5,9
930,4,4.0,,3,3
931,8,3.0,,7,3
932,0,,3.0,3,3
933,8,,6.0,8,9
934,2,,,3,1
935,0,,5.0,1,2
936,2,3.0,5.0,4,4
937,2,9.0,,4,2
938,2,,5.0,9,0
939,4,,8.0,5,0
940,5,,5.0,4,10
941,9,,,9,10
942,3,5.0,,5,2
943,9,8.0,,9,10
944,4,,10.0,4,2
945,4,,6.0,4,3
946,0,10.0,,2,1
947,3,2.0,,2,6
948,3,,6.0,4,7
949,1,0.0,,9,1
950,10,4.0,,1,1
951,1,7.0,,0,5
952,3,2.0,10.0,8,8
953,6,2.0,6.0,4,3
954,4,6.0,,6,1
955,6,,5.0,6,6
956,8,,5.0,5,2
957,8,,2.0,4,0
958,6,,,8,1
959,3,7.0,4.0,6,9
960,5,,1.0,5,7
961,3,10.0,,4,3
962,6,,5.0,9,2
963,10,10.0,5.0,8,5
964,0,,,6,9
965,9,5.0,,2,2
966,1,,,1,5
967,8,1.0,,4,1
968,10,10.0,,4,9
969,10,,,2,4
970,10,,9.0,10,10
971,4,6.0,,10,10
972,10,4.0,10.0,4,0
973,5,2.0,,4,9
974,1,,,4,4
975,4,9.0,9.0,4,7
976,2,6.0,6.0,3,10
977,2,,7.0,5,8
978,2,10.0,,10,7
979,5,,,3,9
980,0,,2.0,5,10
981,8,,,4,4
982,5,5.0,,9,0
983,2,,9.0,9,0
984,7,7.0,5.0,10,0
985,5,,,5,10
986,4,,7.0,2,6
987,4,2.0,1.0,1,5
988,4,10.0,1.0,1,4
989,8,,,7,4
990,6,7.0,,5,2
991,4,,3.0,0,10
992,10,1.0,,5,2
993,5,6.0,,3,2
994,7,,8.0,2,3
995,8,,,5,2
996,8,,,4,2
997,9,,,0,8
998,9,,8.0,4,2
999,10,9.0,7.0,8,4
