,0,1,2,3,4,5
401,,3,3,,3,3
402,,10,5,,5,9
403,,10,1,2.0,6,8
404,0.0,10,10,,1,0
405,0.0,4,5,,4,3
406,,7,2,7.0,2,4
407,,8,1,0.0,8,1
408,7.0,7,3,,8,10
409,,10,0,4.0,10,4
410,10.0,10,4,,5,10
411,,4,9,9.0,9,3
412,1.0,10,1,6.0,10,2
413,5.0,9,9,9.0,10,0
414,,4,3,5.0,4,1
415,,4,3,10.0,0,10
416,,3,0,,1,5
417,0.0,4,6,,10,4
418,9.0,8,1,6.0,4,10
419,1.0,1,5,4.0,9,9
420,7.0,10,5,8.0,1,8
421,2.0,9,6,7.0,7,7
422,4.0,6,5,10.0,4,0
423,,6,5,6.0,0,7
424,,1,3,4.0,3,0
425,5.0,2,7,9.0,3,6
426,,4,4,,5,7
427,10.0,7,10,9.0,7,8
428,7.0,0,0,,3,0
429,2.0,9,8,,3,10
430,,9,10,,0,2
431,1.0,9,8,,1,10
432,1.0,10,3,,5,3
433,,10,5,9.0,0,9
434,1.0,5,7,,4,3
435,,9,9,7.0,4,4
436,4.0,1,4,3.0,10,8
437,,9,6,8.0,2,2
438,5.0,7,9,7.0,1,8
439,,0,8,,6,5
440,,8,4,6.0,0,5
441,,8,7,,10,2
442,,10,5,,6,9
443,,4,9,5.0,5,3
444,,2,2,7.0,0,4
445,5.0,8,2,,10,8
446,,10,5,10.0,3,7
447,0.0,6,6,,7,0
448,,3,9,7.0,10,5
449,,1,0,,10,10
450,,8,0,,0,0
451,10.0,8,3,,6,10
452,5.0,10,0,,7,3
453,,8,10,,2,10
454,,2,5,,8,5
455,,7,0,,8,1
456,8.0,9,6,,3,3
457,0.0,1,2,5.0,5,8
458,1.0,2,6,8.0,9,1
459,10.0,9,6,,6,0
460,,2,0,0.0,2,2
461,,9,1,,6,0
462,9.0,0,1,,3,8
463,,1,0,,1,1
464,,9,5,7.0,1,4
465,3.0,0,1,,9,5
466,,1,10,0.0,1,4
467,,8,10,,10,4
468,,8,10,,9,1
469,,10,7,,6,6
470,,1,7,8.0,2,7
471,,6,8,2.0,4,9
472,,10,1,6.0,9,7
473,,0,0,,9,8
474,1.0,6,0,,5,9
475,3.0,0,7,,2,0
476,,7,3,,8,4
477,,7,7,,2,6
478,,0,2,10.0,8,0
479,0.0,1,0,,0,3
480,5.0,8,0,6.0,8,2
481,8.0,1,10,6.0,10,6
482,,10,8,6.0,3,7
483,8.0,0,7,,10,0
484,7.0,3,8,10.0,8,0
485,1.0,4,5,9.0,9,4
486,,10,10,8.0,6,7
487,2.0,4,9,6.0,1,4
488,,0,9,4.0,2,9
489,7.0,8,8,10.0,0,7
490,,5,3,,10,0
491,,2,6,,4,2
492,,10,1,10.0,9,10
493,0.0,4,2,7.0,1,2
494,,7,0,,10,7
495,9.0,5,2,,4,1
496,7.0,9,9,,10,3
497,,10,7,5.0,3,10
498,,0,3,,0,6
499,1.0,4,3,10.0,1,10
500,,7,9,,9,1
501,,2,2,,5,10
502,0.0,10,1,,8,9
503,2.0,0,3,,6,4
504,4.0,10,5,4.0,1,8
505,,4,8,10.0,3,10
506,,9,2,,2,9
507,9.0,9,4,,9,5
508,,2,6,6.0,7,0
509,,6,8,,3,9
510,,0,10,,8,0
511,,5,6,,3,1
512,6.0,0,10,,7,7
513,2.0,0,0,8.0,6,9
514,4.0,4,10,4.0,5,3
515,5.0,0,0,,4,7
516,8.0,5,6,,7,0
517,1.0,1,8,3.0,0,4
518,,4,10,0.0,1,9
519,,9,3,10.0,5,2
520,,3,5,,6,1
521,8.0,10,5,,9,10
522,7.0,6,3,,8,1
523,,1,10,,4,3
524,,9,4,3.0,2,4
525,6.0,4,2,,4,6
526,2.0,1,5,,5,9
527,,4,5,,8,4
528,,8,0,3.0,3,0
529,,9,7,2.0,8,5
530,,1,10,7.0,5,4
531,,4,0,,2,0
532,,7,9,,4,6
533,,8,1,0.0,8,2
534,9.0,2,3,,5,4
535,4.0,1,7,,8,6
536,,10,5,9.0,6,0
537,10.0,10,2,,8,1
538,2.0,2,9,,4,5
539,5.0,9,6,,5,8
540,,10,2,10.0,3,1
541,7.0,8,2,7.0,1,1
542,10.0,4,9,,8,9
543,,0,10,0.0,8,6
544,6.0,2,7,,7,2
545,,1,3,,9,7
546,9.0,10,8,,0,1
547,7.0,1,2,5.0,5,1
548,10.0,3,7,,8,4
549,,1,2,4.0,6,8
550,8.0,6,5,,2,2
551,,2,5,10.0,8,5
552,0.0,0,7,,9,8
553,9.0,0,0,,3,10
554,8.0,4,3,9.0,3,9
555,,9,0,5.0,7,10
556,3.0,2,7,,6,4
557,9.0,3,10,6.0,3,6
558,10.0,9,9,3.0,5,5
559,,8,8,,6,4
560,5.0,3,4,,10,8
561,10.0,3,9,2.0,0,7
562,5.0,9,6,,2,7
563,,10,3,,2,4
564,,4,3,0.0,8,7
565,10.0,6,3,,2,3
566,,8,5,3.0,8,3
567,,0,2,7.0,8,6
568,,10,9,1.0,2,6
569,9.0,6,2,9.0,7,1
570,9.0,1,8,2.0,6,1
571,,5,3,9.0,0,7
572,,5,8,,2,5
573,5.0,2,5,6.0,9,2
574,,10,3,8.0,9,1
575,,9,3,,1,2
576,,2,3,8.0,6,3
577,0.0,4,0,,2,7
578,1.0,3,5,,3,9
579,,5,9,,6,5
580,10.0,5,6,,1,5
581,8.0,8,6,,7,5
582,,3,2,1.0,10,0
583,,2,8,3.0,6,4
584,,7,5,1.0,5,4
585,,3,5,6.0,7,1
586,1.0,6,4,,9,0
587,2.0,7,6,1.0,6,2
588,,10,9,,4,1
589,,9,10,,8,2
590,,8,4,,4,6
591,,8,0,,3,3
592,,1,9,,5,4
593,,8,2,1.0,4,10
594,,0,9,10.0,5,9
595,,1,6,,1,7
596,,8,10,,6,6
597,1.0,1,9,,10,5
598,,6,1,8.0,6,6
599,,7,8,0.0,9,7
600,6.0,0,4,10.0,10,9
601,,0,4,1.0,2,2
602,,1,2,2.0,4,9
603,7.0,7,9,,6,6
604,4.0,9,2,0.0,2,1
605,2.0,6,7,,1,8
606,,9,4,10.0,0,9
607,,1,5,10.0,1,6
608,2.0,3,5,8.0,6,3
609,8.0,2,6,,0,4
610,,10,2,,2,8
611,,7,6,,7,0
612,,2,8,,2,2
613,,5,0,,8,2
614,,9,7,0.0,3,6
615,4.0,0,8,7.0,5,7
616,4.0,1,5,,5,6
617,,9,9,4.0,3,1
618,,5,10,,2,1
619,7.0,9,10,7.0,6,0
620,5.0,0,4,,1,2
621,7.0,1,0,4.0,6,0
622,,4,8,,8,6
623,,4,7,,9,8
624,5.0,6,8,,9,7
625,5.0,5,4,,4,8
626,,8,6,,9,9
627,9.0,3,9,6.0,9,6
628,5.0,5,1,5.0,2,10
629,4.0,0,1,,9,7
630,,8,1,2.0,6,4
631,2.0,7,7,,10,1
632,,4,8,2.0,5,0
633,10.0,1,10,2.0,6,7
634,0.0,5,8,1.0,6,5
635,10.0,9,3,,2,6
636,,2,6,1.0,10,4
637,,1,1,,10,2
638,1.0,0,6,,1,7
639,,6,9,9.0,2,7
640,3.0,9,1,,9,8
641,5.0,9,7,0.0,9,9
642,2.0,6,0,,1,6
643,5.0,4,6,,5,0
644,,9,3,8.0,6,2
645,1.0,8,9,,5,3
646,7.0,0,9,,10,0
647,10.0,0,2,8.0,8,1
648,,2,8,,3,4
649,0.0,3,2,,1,0
650,,2,2,0.0,0,10
651,8.0,5,3,,10,7
652,2.0,1,7,5.0,7,9
653,3.0,0,10,0.0,5,0
654,,1,7,,3,9
655,,0,8,7.0,2,0
656,,3,0,,5,0
657,6.0,7,7,,10,1
658,,1,6,,2,2
659,9.0,3,1,,9,10
660,1.0,5,3,,4,10
661,3.0,1,6,,2,3
662,,6,8,10.0,2,1
663,0.0,2,8,,2,8
664,,10,0,6.0,4,0
665,4.0,2,0,,7,10
666,,5,1,10.0,5,2
667,6.0,6,8,,6,4
668,,4,9,6.0,8,2
669,,9,5,4.0,8,1
670,3.0,6,6,2.0,9,4
671,,10,7,9.0,8,3
672,10.0,4,10,,1,0
673,1.0,7,10,10.0,0,8
674,,1,2,,7,4
675,6.0,7,10,0.0,7,5
676,,6,9,,5,1
677,,9,8,2.0,3,10
678,,6,4,10.0,0,2
679,1.0,9,0,9.0,5,5
680,3.0,6,0,8.0,4,10
681,7.0,7,1,,6,7
682,1.0,1,6,,6,3
683,0.0,10,5,4.0,4,7
684,8.0,7,10,,7,5
685,,2,0,,6,6
686,,3,10,,9,6
687,0.0,8,2,6.0,4,5
688,7.0,9,2,1.0,2,1
689,3.0,4,0,1.0,4,2
690,3.0,8,0,10.0,9,4
691,4.0,10,0,,1,1
692,5.0,0,6,,9,4
693,9.0,4,9,,8,9
694,,5,5,,9,3
695,4.0,0,2,6.0,7,2
696,2.0,4,8,,2,4
697,5.0,6,7,,10,8
698,8.0,7,9,5.0,1,8
699,,0,5,10.0,6,2
700,,8,2,3.0,3,7
701,,6,4,0.0,5,9
702,7.0,8,7,1.0,5,6
703,0.0,0,7,,10,6
704,7.0,10,2,6.0,9,3
705,,1,4,,6,10
706,6.0,3,2,2.0,8,3
707,,8,2,10.0,6,6
708,1.0,2,9,,10,9
709,,5,2,,0,3
710,,2,3,10.0,6,3
711,,7,10,4.0,0,6
712,,0,7,4.0,2,5
713,9.0,2,2,8.0,9,10
714,4.0,8,5,,5,10
715,7.0,4,5,8.0,3,8
716,6.0,1,10,4.0,8,1
717,,1,1,6.0,7,7
718,4.0,1,10,4.0,7,8
719,0.0,8,6,,10,6
720,5.0,0,1,7.0,4,0
721,,10,10,2.0,9,3
722,,2,3,5.0,0,1
723,7.0,2,7,2.0,6,10
724,5.0,3,0,9.0,8,7
725,,4,9,,8,9
726,9.0,7,0,0.0,0,2
727,,5,4,2.0,7,6
728,,10,9,,2,9
729,,5,0,7.0,10,0
730,1.0,0,7,4.0,1,4
731,1.0,10,5,,10,2
732,,5,1,2.0,1,9
733,0.0,7,7,0.0,3,2
734,6.0,4,1,3.0,2,8
735,,2,4,,4,10
736,1.0,3,9,1.0,8,10
737,,9,1,,2,9
738,,9,6,,2,6
739,6.0,5,2,,9,4
740,6.0,2,9,2.0,1,8
741,4.0,6,2,0.0,10,5
742,9.0,4,7,9.0,9,4
743,,2,7,,2,3
744,6.0,2,0,6.0,6,3
745,1.0,1,9,,0,0
746,,5,5,,10,1
747,,9,0,9.0,4,10
748,,4,9,,9,2
749,,3,8,0.0,2,4
750,7.0,7,2,,4,9
751,,7,5,0.0,8,8
752,,1,6,,6,6
753,,1,8,10.0,8,2
754,,6,4,,2,5
755,,3,3,2.0,5,1
756,,7,9,,1,7
757,,3,6,9.0,7,1
758,,1,8,10.0,8,2
759,7.0,0,7,,1,9
760,3.0,7,3,7.0,10,0
761,,0,6,8.0,5,1
762,,5,5,8.0,3,1
763,9.0,8,1,,10,2
764,,5,0,,4,0
765,1.0,7,2,5.0,1,10
766,5.0,6,8,6.0,1,4
767,,6,9,10.0,1,5
768,,10,6,9.0,8,0
769,,5,4,,10,10
770,1.0,0,6,,7,9
771,,0,7,1.0,3,6
772,3.0,7,6,8.0,4,5
773,,6,5,4.0,3,8
774,0.0,7,10,6.0,5,5
775,,7,8,,10,9
776,1.0,3,4,7.0,3,1
777,7.0,7,4,9.0,6,5
778,,3,1,6.0,2,2
779,2.0,5,7,7.0,2,5
780,,1,3,1.0,0,10
781,,1,8,7.0,7,6
782,10.0,8,2,,5,1
783,3.0,1,3,,8,9
784,7.0,4,4,,6,3
785,0.0,6,4,1.0,9,2
786,,3,3,,7,1
787,5.0,4,7,5.0,6,7
788,6.0,1,6,1.0,6,10
789,8.0,5,5,,0,9
790,7.0,3,8,1.0,3,2
791,,4,0,,2,6
792,6.0,10,6,2.0,5,3
793,,5,5,,4,0
794,,9,3,4.0,8,8
795,3.0,6,7,,8,8
796,,6,5,5.0,6,5
797,,5,4,,0,0
798,,4,3,,4,1
799,5.0,5,3,,8,6
800,,1,9,9.0,6,2
801,,3,6,7.0,9,0
802,2.0,0,6,,0,10
803,9.0,1,2,,5,10
804,8.0,9,7,,4,6
805,3.0,9,0,,4,10
806,,5,2,3.0,6,3
807,3.0,7,10,,7,0
808,9.0,1,5,,7,0
809,9.0,9,3,,3,0
810,,10,9,,1,6
811,3.0,8,8,9.0,8,5
812,3.0,9,6,,8,3
813,,1,9,7.0,4,1
814,,0,1,2.0,5,2
815,6.0,8,9,,7,10
816,0.0,0,2,1.0,3,5
817,2.0,4,8,,8,1
818,,7,6,3.0,9,3
819,0.0,10,3,,8,0
820,,6,10,,8,8
821,,8,1,,7,4
822,1.0,0,2,0.0,7,7
823,2.0,6,2,9.0,10,3
824,,7,9,8.0,1,5
825,5.0,6,2,1.0,10,2
826,1.0,1,2,,2,7
827,8.0,7,9,,2,4
828,,0,8,5.0,1,9
829,,8,10,,0,1
830,6.0,0,6,6.0,6,2
831,,8,6,5.0,9,5
832,8.0,0,4,,0,4
833,9.0,4,6,,2,7
834,6.0,1,9,,6,4
835,,6,0,,6,3
836,2.0,9,9,,4,3
837,4.0,2,0,1.0,8,8
838,,4,0,2.0,2,10
839,2.0,9,5,4.0,2,3
840,,8,3,,10,2
841,9.0,0,8,10.0,6,7
842,4.0,6,6,0.0,6,2
843,6.0,9,4,6.0,0,0
844,9.0,4,9,,4,0
845,1.0,10,5,,2,8
846,,10,4,3.0,0,10
847,,9,6,10.0,2,8
848,,6,10,9.0,1,1
849,,2,0,1.0,1,9
850,,0,7,9.0,8,6
851,3.0,5,0,,4,6
852,1.0,3,8,,3,1
853,9.0,4,1,8.0,4,0
854,,5,3,10.0,8,8
855,6.0,1,4,,7,10
856,1.0,0,4,,10,2
857,7.0,1,7,,0,10
858,1.0,2,1,,8,2
859,,9,6,,4,3
860,,9,6,9.0,4,5
861,,7,4,2.0,3,8
862,5.0,3,3,,10,9
863,,7,10,,6,1
864,3.0,9,10,3.0,5,1
865,,2,4,,8,1
866,,1,7,6.0,0,1
867,5.0,7,5,8.0,10,1
868,3.0,9,8,10.0,1,3
869,,7,3,,4,4
870,,6,3,,6,3
871,,8,1,,9,9
872,8.0,10,5,,2,10
873,1.0,8,7,,8,1
874,,4,3,,0,6
875,10.0,4,4,,6,6
876,9.0,8,10,1.0,10,9
877,,2,6,,7,9
878,1.0,5,0,,9,6
879,,9,0,,8,8
880,,7,10,,3,8
881,5.0,0,10,5.0,5,8
882,,3,6,,5,5
883,,1,6,,7,3
884,,6,6,,1,8
885,,9,6,,5,2
886,9.0,0,7,,4,5
887,3.0,2,5,1.0,0,7
888,,4,4,,4,4
889,,5,0,,1,0
890,8.0,9,0,,4,7
891,0.0,4,1,,10,10
892,10.0,0,9,9.0,8,5
893,5.0,7,1,1.0,9,3
894,,10,6,8.0,4,1
895,,5,3,,10,8
896,,10,5,7.0,0,10
897,,7,7,2.0,7,2
898,2.0,9,5,,1,3
899,,4,9,3.0,8,1
900,10.0,7,8,0.0,1,0
901,,1,7,1.0,8,0
902,,8,10,9.0,7,2
903,10.0,1,0,,4,9
904,4.0,5,10,,2,8
905,,5,8,5.0,5,4
906,,2,6,7.0,0,8
907,,10,1,,7,2
908,2.0,5,2,5.0,2,0
909,1.0,10,3,5.0,1,5
910,,4,4,7.0,5,5
911,1.0,5,10,7.0,0,5
912,3.0,5,4,4.0,4,10
913,,9,1,,7,8
914,3.0,5,7,1.0,9,6
915,,2,7,2.0,2,4
916,,8,3,,10,10
917,2.0,0,0,2.0,4,4
918,0.0,7,0,,9,9
919,,6,3,1.0,5,10
920,,1,4,1.0,10,1
921,,8,6,3.0,7,7
922,,4,5,,7,6
923,,9,6,9.0,10,4
924,,2,10,5.0,9,10
925,,6,6,5.0,8,9
926,,3,5,,5,1
927,,8,7,,6,2
928,,5,9,0.0,2,2
