0,1,2,3,4,5,6,7
9,10,2,10,8,90,6,24
9,0,3,4,7,32,3,42
8,4,1,6,2,9,3,39
5,9,9,5,6,94,9,56
0,8,3,9,9,81,5,13
5,0,7,3,6,52,4,4
9,7,8,5,9,84,8,20
10,5,1,10,8,59,0,91
1,8,0,9,8,55,3,43
6,2,1,3,1,12,4,89
8,9,8,9,2,68,10,19
4,9,5,2,2,74,3,0
6,8,9,0,5,86,1,42
2,4,2,7,10,31,3,62
5,2,5,8,6,50,0,19
7,9,0,9,7,86,0,51
4,3,5,7,9,40,0,76
8,3,6,7,5,53,8,65
3,7,4,8,1,91,5,78
6,1,7,8,0,2,3,22
4,0,10,4,10,78,0,27
8,6,3,9,6,91,8,20
5,9,2,0,3,43,4,87
3,3,2,7,6,40,5,36
8,8,7,8,1,21,1,83
9,6,4,3,9,77,0,8
10,3,4,4,1,73,10,48
6,0,8,8,10,90,10,93
5,0,0,2,2,16,6,26
10,0,8,7,3,97,2,25
2,10,1,4,1,41,0,67
2,4,0,2,2,26,8,37
5,9,3,6,5,99,8,41
7,1,4,5,10,50,1,14
3,3,7,8,3,92,10,96
10,10,2,1,6,37,5,90
1,8,3,9,4,78,3,52
0,4,5,1,2,91,8,22
6,0,6,10,10,5,7,47
0,3,10,10,8,52,9,1
4,0,4,3,9,80,10,74
7,1,4,7,3,53,6,13
10,10,7,10,9,12,8,22
6,9,5,10,1,18,3,84
0,10,9,1,1,73,3,1
1,0,1,3,7,56,5,84
10,3,7,7,1,84,5,5
1,4,2,4,10,96,8,66
0,5,4,2,2,62,7,36
7,6,9,8,1,19,1,68
3,8,8,10,1,73,2,11
0,3,7,0,9,32,10,75
1,9,9,3,2,2,0,6
4,5,7,3,9,24,7,89
6,6,3,10,9,88,2,66
6,1,10,4,9,14,7,82
10,5,2,1,6,49,3,7
5,9,10,3,7,1,7,14
5,3,8,1,8,39,1,32
7,5,7,3,1,28,1,36
5,10,3,10,1,63,4,28
9,7,9,4,6,23,1,74
4,0,0,1,6,97,0,16
8,4,3,3,3,55,0,86
6,2,8,3,7,79,5,89
5,9,5,7,0,86,9,23
7,4,5,6,9,20,10,21
2,1,7,2,0,7,8,18
2,4,7,2,10,77,8,85
5,8,0,10,10,13,2,38
2,7,9,10,6,84,7,67
8,6,3,1,10,72,4,86
1,4,3,7,7,99,5,48
5,2,1,8,7,31,0,5
8,1,5,4,4,37,7,36
8,2,4,3,1,5,2,23
3,2,8,9,2,63,0,58
1,10,0,1,0,16,3,34
3,1,8,4,10,49,7,67
9,4,5,6,4,15,7,25
3,2,4,1,8,97,8,42
10,4,0,9,6,95,8,80
9,8,5,9,1,100,10,16
6,10,2,5,9,84,6,43
7,6,9,5,4,52,6,40
4,8,1,9,9,14,0,61
7,2,2,4,5,45,6,97
8,2,8,2,5,60,7,22
7,6,1,5,6,95,1,35
8,4,0,4,1,38,7,24
7,9,3,4,10,86,2,99
8,0,2,1,1,33,4,83
5,6,3,9,10,89,5,20
2,1,7,1,7,70,8,29
10,6,5,0,3,52,3,56
1,7,6,6,2,55,9,36
9,6,5,3,3,47,6,65
10,2,10,6,10,47,9,26
1,8,9,3,10,45,3,36
0,6,2,8,1,31,5,14
2,6,8,6,4,43,10,70
8,6,7,9,3,93,6,4
9,6,3,10,0,63,4,67
7,1,1,5,1,90,4,29
8,0,10,9,2,82,10,17
4,10,0,1,6,100,0,63
3,9,5,0,7,28,9,85
2,8,10,0,0,83,9,4
5,9,1,8,6,7,9,49
2,3,0,1,8,49,1,71
7,4,6,6,8,1,3,1
9,0,6,10,2,21,3,77
0,5,1,5,10,26,8,23
3,10,8,0,7,88,9,22
0,1,5,8,0,64,1,88
0,9,9,1,8,80,10,38
10,0,8,2,3,72,8,1
3,3,2,2,1,57,6,31
2,0,6,0,6,57,8,86
3,0,10,2,6,39,9,83
9,2,4,10,0,84,10,10
1,6,10,7,9,40,10,16
4,0,10,5,8,78,10,6
10,6,1,6,10,24,5,28
7,8,6,0,4,37,4,78
6,9,1,1,1,38,10,33
4,0,9,5,0,84,8,100
6,9,0,4,4,42,2,41
5,7,0,4,7,99,4,45
5,6,1,6,0,19,1,75
7,10,5,1,2,30,7,98
8,6,9,4,3,31,0,96
6,9,1,9,0,90,1,85
9,10,5,5,0,9,7,79
10,3,10,4,9,58,5,35
0,3,2,5,0,59,4,24
2,0,0,6,4,37,6,65
2,0,3,6,3,94,8,36
0,7,5,7,0,16,2,68
9,10,8,5,10,6,7,10
10,3,3,7,9,3,10,50
1,7,2,3,4,53,1,69
5,8,0,5,10,22,7,40
5,0,3,9,0,74,4,98
0,10,9,6,10,39,2,90
7,1,2,1,10,4,7,10
3,3,10,4,7,32,2,68
5,3,3,4,1,65,10,58
9,4,0,3,1,45,0,2
0,10,7,6,8,70,6,76
7,5,4,2,1,78,0,73
1,3,0,10,7,50,8,90
3,0,4,7,5,8,6,34
9,8,7,4,3,47,1,5
10,7,4,8,10,20,4,26
2,6,1,6,8,58,8,18
1,9,10,7,7,96,7,60
8,8,1,10,1,25,7,82
9,9,4,5,5,71,8,46
7,8,0,10,2,7,8,97
9,6,7,8,0,48,8,52
5,9,5,4,0,75,1,55
8,0,10,6,0,44,8,28
0,2,1,2,9,17,1,67
3,4,4,7,10,36,2,24
10,4,4,4,8,17,9,63
1,9,2,6,6,77,8,12
7,5,10,1,6,68,5,20
7,8,5,3,5,83,9,36
1,4,3,9,3,18,6,20
5,6,7,6,7,1,4,36
4,3,8,0,6,80,0,51
3,0,7,2,9,61,2,25
1,7,5,4,8,65,2,70
5,5,2,8,7,73,6,48
6,5,0,4,0,94,0,65
8,2,4,4,0,51,8,69
0,9,7,6,9,42,1,41
9,8,1,8,1,65,1,60
2,9,0,8,7,3,4,91
2,7,5,4,5,88,2,45
4,6,5,3,0,44,5,32
3,7,5,7,5,47,7,34
9,4,2,4,8,23,9,72
5,0,5,0,0,27,6,20
2,9,10,9,3,1,8,89
0,7,9,6,2,41,8,72
1,4,6,2,0,71,6,27
7,6,2,7,10,35,8,27
0,4,9,2,4,63,1,43
6,5,10,8,10,96,2,8
4,3,8,9,1,76,4,33
6,2,0,10,6,80,5,76
5,4,7,3,10,6,1,24
1,9,7,1,6,32,0,98
2,9,3,5,3,64,3,24
4,9,7,7,5,67,8,0
9,8,3,1,4,45,2,90
7,7,4,4,2,22,1,58
7,9,8,10,1,76,5,57
4,10,1,8,7,4,0,99
10,3,2,9,8,24,7,52
10,1,2,4,5,99,2,69
9,9,5,7,3,43,3,0
1,6,4,2,2,87,7,81
7,4,2,8,10,86,1,48
8,7,2,2,2,52,0,30
3,1,1,9,1,87,2,14
0,8,4,3,5,5,0,27
8,7,4,1,2,2,8,18
8,8,3,9,7,96,2,5
5,9,5,1,3,15,4,38
3,4,4,8,9,81,10,23
8,3,9,6,3,13,6,52
3,1,5,3,2,93,5,97
2,10,2,10,1,24,8,71
10,1,5,2,0,84,0,22
5,5,9,0,6,33,1,16
4,9,0,5,6,98,3,9
8,1,4,2,4,72,5,76
2,7,8,0,7,30,8,32
2,5,10,1,3,78,10,85
7,7,1,3,10,44,9,74
10,10,9,4,4,75,9,48
2,8,4,3,7,51,7,71
10,0,7,8,5,76,9,29
3,5,4,2,8,20,5,14
10,4,10,2,3,99,0,24
1,2,7,3,3,80,7,16
5,2,9,9,3,66,8,45
0,8,0,7,8,11,6,89
2,0,8,8,5,85,0,71
9,1,0,6,3,10,6,48
9,6,3,4,7,61,2,48
0,4,8,1,7,30,9,50
7,4,2,10,6,96,8,2
3,8,8,9,8,85,6,96
1,6,1,0,3,69,4,69
3,7,4,1,0,10,10,68
4,2,6,9,10,75,1,66
3,8,3,1,1,65,2,84
10,10,7,8,8,57,5,92
3,3,8,7,9,39,6,87
4,6,3,5,9,61,7,2
10,4,8,4,1,65,7,62
7,10,3,7,3,39,4,51
5,5,0,10,5,58,10,58
2,0,4,8,1,53,10,92
2,6,9,8,8,65,4,91
5,5,0,5,10,89,1,8
9,1,0,6,1,45,5,70
3,10,5,9,1,62,6,18
9,6,8,6,2,52,6,2
2,4,9,1,8,48,8,64
10,8,0,2,9,84,4,29
10,7,10,9,4,76,3,6
10,8,6,6,10,72,1,66
9,8,8,10,10,33,3,3
2,8,2,1,2,1,6,45
3,7,7,1,2,34,8,64
0,1,6,4,4,33,4,25
9,4,0,5,3,94,8,10
0,9,5,1,3,64,5,76
4,7,9,10,5,76,6,56
1,2,1,8,1,94,5,40
0,3,10,6,8,34,5,48
6,0,10,7,1,41,1,89
9,0,1,2,2,20,1,62
5,4,1,2,8,36,1,39
3,0,4,8,5,33,6,59
9,6,4,4,5,35,5,83
10,6,5,7,0,50,4,87
9,4,10,4,10,92,5,13
7,5,5,10,8,80,4,24
1,9,6,7,6,4,7,86
4,10,5,2,1,77,3,22
4,0,7,8,4,7,7,68
8,6,2,5,9,33,6,52
4,5,9,10,10,29,3,18
2,3,1,7,5,0,9,40
8,3,4,9,8,27,8,67
9,6,5,1,8,0,2,85
6,10,4,7,9,15,8,20
9,1,4,7,5,39,6,21
1,1,7,4,4,97,6,59
8,9,10,0,0,19,10,76
4,10,5,9,0,68,1,91
7,4,0,6,6,42,6,22
6,10,2,1,6,65,9,61
7,4,7,3,7,100,2,87
4,2,4,2,3,47,2,99
10,6,2,3,4,58,1,95
8,9,10,6,7,50,8,77
8,10,8,7,7,59,6,62
8,9,5,2,2,77,4,5
8,4,1,3,1,77,3,27
0,7,4,1,4,4,5,41
9,7,9,0,7,18,8,65
6,6,3,6,8,17,4,96
1,10,2,10,4,98,3,67
9,1,10,7,4,99,0,26
6,7,4,6,5,16,2,20
2,0,4,10,0,31,10,86
5,7,0,6,5,17,0,20
1,4,8,4,4,49,6,25
10,10,5,8,6,64,10,52
7,7,6,9,2,77,8,62
4,7,10,0,5,0,4,19
0,8,10,1,2,93,4,39
10,0,6,6,9,27,2,43
10,3,10,9,3,96,8,42
7,5,7,1,7,94,7,16
3,4,7,0,8,72,9,26
9,9,7,1,10,79,10,72
9,7,6,0,7,85,3,9
7,7,4,10,5,96,2,80
4,2,4,0,5,46,8,91
8,3,5,1,4,34,0,51
5,8,8,10,2,87,10,7
6,0,10,4,8,14,8,69
8,9,9,5,5,95,6,67
0,5,0,9,10,87,8,93
1,3,5,7,5,81,2,60
7,4,5,1,9,78,2,14
7,3,2,4,3,77,4,11
0,1,7,3,3,15,10,27
2,0,6,2,7,57,8,73
3,8,1,2,2,97,9,82
3,7,10,6,4,87,6,96
1,9,6,9,5,86,4,49
10,7,1,4,8,61,1,76
10,6,10,1,0,74,10,22
10,8,10,3,1,16,8,43
5,1,1,9,5,83,8,62
8,5,2,8,9,83,1,76
8,0,4,2,10,43,7,84
1,4,3,2,7,94,8,23
8,9,4,3,0,45,6,96
10,5,0,5,5,35,10,10
4,1,8,9,0,88,9,0
3,10,0,6,2,5,4,84
3,0,4,7,10,67,8,19
2,1,1,1,10,40,4,38
9,9,3,9,2,45,7,35
8,4,0,6,0,20,4,86
8,8,9,2,5,34,4,98
3,8,9,4,2,23,10,88
1,8,6,4,10,45,0,86
7,3,9,10,3,39,10,48
6,8,0,10,4,84,10,91
9,9,1,3,5,59,3,86
10,10,7,9,7,50,0,90
9,10,5,10,4,96,0,82
6,6,2,9,5,23,0,53
9,4,10,7,0,64,3,28
8,9,1,0,6,43,4,42
8,4,8,3,4,88,7,45
5,2,9,5,3,81,10,86
0,2,8,9,3,26,10,46
9,4,5,9,8,96,0,70
5,6,3,8,3,44,2,87
7,5,10,3,3,29,8,20
7,2,0,1,3,35,4,43
3,1,8,1,0,21,5,76
5,3,5,7,1,10,6,18
4,8,2,3,9,92,2,26
5,4,0,6,5,77,2,21
4,9,0,7,2,99,10,17
7,2,0,9,1,3,0,49
4,5,0,6,4,17,2,30
10,7,5,7,10,49,1,5
1,3,10,4,5,96,6,99
6,7,0,6,2,48,1,22
10,6,1,8,2,28,2,93
10,8,9,7,0,63,3,4
0,4,9,8,0,40,6,75
6,4,3,8,0,89,0,20
10,9,7,0,3,57,6,64
0,6,2,10,6,34,4,88
6,9,0,1,4,78,3,59
7,10,2,2,2,80,3,21
3,9,0,10,4,82,3,50
0,6,3,0,2,58,9,22
8,0,8,1,7,2,10,67
10,9,8,9,9,49,2,63
0,1,4,2,7,62,6,5
0,5,10,6,4,91,6,43
9,7,6,5,3,37,10,79
8,6,3,0,2,78,10,15
8,5,1,8,5,68,2,76
6,4,9,4,2,6,7,53
8,7,4,4,4,62,3,97
8,9,0,4,9,5,1,10
0,10,4,1,1,55,2,57
3,1,0,0,1,9,5,56
6,3,7,3,5,96,2,1
8,9,8,8,4,7,5,40
7,10,10,5,10,79,6,33
2,10,0,3,1,47,1,71
2,5,2,1,9,44,1,37
5,5,1,10,4,31,8,53
10,9,6,3,5,45,7,44
8,2,10,0,4,32,7,78
5,10,5,3,6,6,6,19
8,9,10,2,0,45,0,99
9,7,1,2,7,13,5,32
9,3,1,7,2,100,1,26
5,8,8,7,9,99,10,69
5,4,6,5,4,14,6,77
1,0,4,2,4,17,9,52
8,10,4,3,3,96,8,66
0,9,3,9,6,13,10,29
9,7,6,3,6,15,8,43
4,4,4,7,3,24,3,34
10,9,6,6,5,99,10,15
2,1,8,2,4,98,0,47
2,7,8,3,4,6,8,65
10,0,7,9,5,48,6,21
8,7,8,10,6,59,9,89
10,6,4,8,10,31,8,48
5,7,7,4,3,88,1,17
2,5,0,0,4,8,8,75
0,5,4,7,5,78,1,0
4,4,9,0,0,35,5,1
10,0,2,2,4,22,8,60
3,9,2,10,9,50,7,21
5,3,10,2,0,29,8,24
4,1,10,6,8,27,6,100
2,4,9,10,8,36,6,25
4,10,1,10,1,34,4,18
5,0,3,7,1,80,6,37
3,9,4,10,2,29,3,71
1,7,1,0,9,94,1,78
8,7,8,0,7,97,0,24
1,6,6,6,7,83,8,85
7,1,1,6,7,41,0,36
5,8,2,4,0,14,5,62
2,1,6,8,5,83,7,56
4,8,4,10,5,26,5,18
7,7,9,9,7,79,0,71
3,8,1,2,5,89,10,16
4,2,7,3,2,83,10,23
3,5,3,10,0,98,10,28
0,2,5,3,1,63,7,6
8,6,2,1,3,29,2,99
3,2,8,9,6,29,10,45
6,4,3,2,0,69,5,3
3,4,5,5,4,69,2,89
0,8,10,2,10,39,9,69
8,1,2,6,9,86,9,71
8,2,9,10,9,43,6,20
9,6,5,10,10,77,8,4
5,6,7,0,5,18,6,65
4,1,9,9,7,17,2,93
6,7,6,2,4,70,3,26
6,6,7,4,7,51,9,100
1,1,5,6,8,4,0,27
7,5,8,0,8,28,9,20
1,1,1,9,7,82,2,40
8,5,4,4,10,16,7,73
10,6,6,8,4,72,10,71
9,7,9,1,9,68,3,18
2,6,2,2,0,17,1,94
5,9,5,1,4,48,0,0
4,2,8,5,4,83,9,91
7,2,2,10,6,23,6,59
5,1,9,9,8,97,10,98
7,1,3,3,10,83,3,86
2,7,6,4,10,29,3,29
8,5,9,3,7,36,8,4
10,1,1,9,0,42,8,26
0,6,0,5,5,2,2,21
7,8,10,6,1,61,6,16
9,1,6,0,0,52,0,65
8,9,0,0,10,85,6,55
7,0,10,4,10,63,1,44
1,3,9,3,5,67,5,70
6,1,3,3,3,89,10,43
10,5,4,5,5,88,9,50
8,10,7,4,7,69,6,95
8,9,0,7,3,73,3,28
9,6,1,4,3,54,5,16
7,7,0,7,3,41,3,100
4,2,6,2,2,78,8,82
9,8,2,6,10,68,9,11
6,4,9,9,8,6,5,75
5,5,1,10,0,20,1,20
4,5,6,9,8,80,2,28
3,3,10,9,7,17,4,54
1,2,9,0,8,44,5,72
9,0,2,3,0,82,6,78
2,9,7,2,5,47,9,58
10,2,9,4,7,92,0,84
3,1,4,0,8,55,9,73
2,3,0,10,8,18,3,55
8,5,5,7,8,50,1,90
6,10,5,7,0,43,1,63
6,3,2,1,8,75,0,84
10,7,6,4,7,91,8,73
4,4,10,10,8,19,2,96
4,8,5,8,0,82,3,15
6,2,0,9,2,32,1,58
10,3,1,4,9,20,8,11
2,8,6,2,10,13,4,9
4,3,7,5,3,39,8,66
1,5,4,9,3,78,0,29
2,1,1,2,5,85,1,41
5,4,0,7,6,48,9,62
7,10,8,8,3,78,6,36
6,1,0,3,9,8,8,55
2,4,10,3,7,96,3,97
3,0,6,7,8,80,5,73
3,5,9,8,3,41,0,82
7,0,6,0,2,58,9,94
0,7,7,0,6,15,8,1
6,4,7,4,5,90,7,47
1,6,9,9,8,14,4,95
6,2,10,4,7,65,9,96
1,2,2,6,5,19,1,38
4,5,6,3,10,68,8,84
3,8,7,10,7,68,4,27
8,2,1,1,2,21,6,45
6,7,7,7,3,46,3,58
0,2,1,3,8,52,0,61
9,2,0,5,8,65,6,96
7,1,10,0,1,15,8,65
4,6,7,8,8,14,9,92
4,2,5,9,3,4,4,34
8,6,10,8,6,46,9,79
2,7,0,8,1,56,1,40
5,9,3,4,4,24,2,43
0,5,0,6,9,86,7,48
2,10,10,1,2,85,6,76
5,5,5,10,5,78,5,41
2,2,8,10,10,14,5,6
6,10,5,10,2,43,5,44
1,8,10,4,5,55,6,17
9,7,3,1,5,94,5,72
5,1,4,2,4,50,6,91
8,3,3,6,1,90,10,20
2,1,7,1,3,32,7,15
9,1,6,8,2,26,4,68
6,9,1,9,2,9,4,57
1,8,1,4,1,69,6,19
1,7,9,10,3,8,2,21
5,3,10,0,7,57,10,3
0,4,3,2,0,52,10,6
0,6,1,0,7,15,9,75
0,7,10,0,0,76,1,41
2,9,6,0,7,88,8,14
4,9,4,5,3,77,1,58
9,8,8,1,6,24,2,73
0,0,0,3,3,17,1,62
0,9,3,0,8,43,5,55
10,3,2,3,0,62,1,68
10,8,9,1,10,87,2,34
6,1,9,7,3,7,6,79
0,2,9,5,1,92,2,58
7,9,0,0,7,11,6,64
7,3,9,2,7,23,0,36
2,3,7,4,1,95,5,21
10,6,1,1,2,18,0,57
9,7,8,6,4,83,5,95
4,7,3,7,3,26,8,57
2,3,4,3,7,62,6,9
1,3,1,10,0,23,10,22
1,1,7,1,9,30,7,22
3,1,3,3,0,29,3,67
1,1,8,0,8,23,1,16
2,2,1,2,4,24,5,100
4,0,8,5,2,66,9,25
1,3,3,3,3,7,5,9
1,6,0,3,2,55,10,5
5,1,7,6,4,99,1,64
5,5,2,1,2,3,0,13
8,5,7,1,0,50,8,53
0,6,2,2,2,65,9,50
3,4,3,9,2,65,0,54
0,5,1,5,2,57,4,54
10,5,5,10,4,74,2,43
7,10,4,9,9,27,3,31
7,7,6,10,0,11,8,3
3,10,9,1,9,31,4,98
5,9,1,6,0,57,8,72
5,6,3,8,9,98,2,38
5,6,8,3,9,52,7,50
10,5,9,5,4,61,4,10
9,0,0,9,10,72,7,65
4,0,7,5,5,25,8,62
2,5,1,8,1,67,2,0
6,3,9,7,10,62,10,63
2,5,6,7,5,98,2,80
9,9,10,1,4,89,6,94
2,9,1,2,7,0,5,9
9,9,0,1,9,57,1,55
7,8,5,8,8,13,7,76
2,1,7,9,3,38,3,13
4,6,4,1,10,77,3,57
2,3,9,8,2,85,9,41
5,1,0,4,9,29,4,66
9,5,7,1,9,65,8,19
1,10,9,10,9,43,8,45
7,1,2,9,10,43,3,20
8,3,5,6,6,35,7,16
3,3,4,6,0,64,0,79
6,6,10,4,3,95,10,77
9,1,8,8,3,80,5,10
3,7,0,4,7,37,8,2
10,8,2,8,6,90,1,3
3,10,1,2,2,50,5,16
1,9,8,7,3,6,3,50
3,8,10,2,1,74,10,84
2,4,0,0,4,8,9,6
5,1,3,7,0,79,1,8
4,2,10,1,2,61,0,20
10,1,9,10,10,58,8,22
8,6,0,9,2,3,0,14
2,8,1,2,4,30,10,57
0,8,4,10,1,42,1,53
3,5,6,7,1,63,1,14
3,4,6,7,8,74,10,86
9,3,7,1,0,86,7,45
10,3,10,0,0,27,9,69
7,9,0,8,2,12,7,91
6,4,6,4,0,85,1,44
2,1,1,7,4,68,3,5
8,4,3,3,6,71,6,48
0,2,7,8,3,66,5,99
9,9,7,9,3,27,8,88
0,0,9,4,6,46,6,71
1,0,10,8,3,12,2,74
10,5,8,9,2,95,9,82
7,5,6,9,0,25,6,40
6,8,5,9,6,59,4,11
5,4,2,1,8,86,10,60
2,3,4,8,6,46,0,35
6,8,2,7,0,75,4,27
1,9,2,2,7,64,2,39
7,4,0,6,9,4,7,44
7,3,8,9,8,85,7,13
2,0,6,7,8,74,3,52
6,10,8,1,10,58,7,11
10,3,1,6,7,72,8,65
5,3,6,6,2,81,9,65
1,0,1,1,2,4,1,83
4,2,0,4,10,98,0,97
4,4,6,8,10,43,1,87
5,8,3,2,2,49,2,63
5,9,3,10,9,67,9,29
1,10,5,9,0,69,9,14
1,9,2,3,9,99,10,15
1,5,6,0,7,46,5,24
8,7,3,0,9,7,0,31
4,0,2,3,2,21,7,34
6,4,7,10,10,88,4,55
6,6,5,8,1,37,4,67
1,6,1,4,7,9,0,6
9,2,3,9,4,67,8,27
6,0,1,9,6,81,6,42
2,9,3,1,2,15,2,19
6,3,10,1,1,97,0,44
5,10,6,8,8,86,2,40
4,8,6,1,0,40,5,90
7,8,10,0,6,84,5,67
9,2,9,10,0,34,9,49
5,6,9,3,3,60,9,77
6,4,0,2,7,36,3,37
5,4,0,9,8,82,10,25
1,3,3,8,8,88,8,64
6,4,4,7,7,3,3,54
5,3,10,4,5,36,2,48
9,3,3,10,6,54,10,43
10,8,1,0,0,73,9,28
8,0,3,7,1,61,6,53
7,2,7,6,4,1,5,57
0,7,4,9,3,96,2,50
0,5,5,4,7,31,0,66
1,5,5,8,6,15,7,40
5,9,2,2,2,41,6,67
5,3,4,5,8,27,0,23
4,1,10,7,3,92,3,4
5,2,6,6,7,18,0,37
5,9,7,5,0,90,9,56
9,6,3,2,1,85,10,93
3,7,6,1,5,39,6,51
6,8,4,8,2,87,4,21
8,8,4,1,6,36,3,6
1,0,10,1,9,64,1,19
5,3,1,9,6,3,2,80
0,1,10,7,3,66,10,92
5,7,7,10,1,70,0,5
9,5,4,9,1,85,10,68
5,10,6,7,4,80,6,65
7,5,1,10,4,15,6,69
5,2,0,4,1,23,4,54
7,6,9,1,10,82,6,29
6,2,10,9,2,17,6,61
6,2,1,10,3,78,5,31
2,8,6,3,8,48,2,31
9,3,6,7,3,32,6,94
4,4,8,8,1,13,7,29
1,8,0,5,9,64,5,19
6,1,1,6,7,76,3,6
8,4,2,1,4,53,5,90
3,9,10,7,1,33,5,60
6,1,4,6,4,91,6,2
1,7,1,2,6,42,10,12
1,5,4,0,9,69,3,48
6,4,9,2,10,75,2,0
10,5,6,4,10,71,3,100
10,10,9,0,0,15,7,73
4,4,2,3,7,72,1,65
7,2,3,6,2,80,6,46
1,1,0,5,0,52,9,11
10,9,2,4,6,6,9,78
10,2,4,6,4,33,3,76
4,0,8,0,5,72,4,10
