,0,1,2,3,4,5,6
109,4,4.0,,9,,2.0,9
110,0,,0.0,5,10.0,,4
111,3,5.0,8.0,2,,1.0,7
112,0,3.0,0.0,5,,2.0,1
113,10,,9.0,5,,2.0,8
114,4,10.0,5.0,4,6.0,,3
115,9,2.0,,8,10.0,,3
116,2,,,2,,3.0,0
117,9,,,9,4.0,,10
118,2,8.0,,0,,1.0,3
119,7,,,8,9.0,9.0,9
120,4,,,9,,,1
121,8,,,5,5.0,0.0,0
122,6,,6.0,2,5.0,,10
123,8,,2.0,4,,8.0,2
124,2,,,10,,,1
125,1,,10.0,0,,3.0,3
126,9,2.0,3.0,0,,6.0,5
127,0,2.0,8.0,8,5.0,,9
128,8,,,7,,3.0,10
129,1,,1.0,4,4.0,10.0,1
130,9,3.0,10.0,8,7.0,2.0,2
131,9,7.0,4.0,9,,,4
132,3,,8.0,5,,,6
133,6,4.0,,6,9.0,,8
134,4,,,3,10.0,3.0,9
135,5,,2.0,7,,9.0,10
136,2,,,2,0.0,6.0,1
137,0,,,8,9.0,10.0,5
138,7,,8.0,5,,,7
139,6,,3.0,0,,,5
140,3,,,4,,,4
141,10,10.0,,3,6.0,,2
142,6,9.0,0.0,4,,,3
143,9,1.0,10.0,1,9.0,8.0,9
144,0,,,1,0.0,,3
145,0,5.0,,4,2.0,5.0,10
146,10,,9.0,6,,,9
147,7,,,10,0.0,,7
148,1,,,6,,10.0,7
149,0,,,7,0.0,8.0,6
150,2,3.0,,8,1.0,,1
151,0,1.0,,3,0.0,,7
152,4,7.0,9.0,4,0.0,,10
153,6,10.0,,4,,10.0,8
154,10,0.0,,7,,2.0,8
155,8,2.0,2.0,6,3.0,8.0,1
156,2,4.0,,2,5.0,2.0,6
157,3,,0.0,6,,,0
158,8,,,1,,6.0,8
159,5,,,4,4.0,7.0,4
160,4,6.0,,8,4.0,,9
161,6,,,6,,,9
162,5,,6.0,5,,,2
163,8,,,2,10.0,0.0,3
164,4,,5.0,1,,9.0,4
165,6,6.0,,3,8.0,10.0,2
166,5,,10.0,3,,5.0,3
167,0,,6.0,4,,1.0,4
168,6,,9.0,5,5.0,0.0,3
169,3,,6.0,7,,,1
170,8,6.0,,1,,7.0,0
171,1,3.0,,1,2.0,,4
172,3,0.0,,0,,3.0,3
173,0,,,1,7.0,4.0,8
174,4,,2.0,9,6.0,,0
175,2,,,3,,,8
176,2,,,4,2.0,4.0,5
177,2,10.0,6.0,3,7.0,,7
178,2,,2.0,3,1.0,,5
179,5,9.0,,8,9.0,3.0,9
180,8,,4.0,10,10.0,,2
181,8,,,2,4.0,,1
182,3,1.0,2.0,5,0.0,,5
183,4,8.0,3.0,7,10.0,,5
184,8,,7.0,10,3.0,,10
185,6,1.0,,2,,10.0,7
186,8,,8.0,5,,1.0,6
187,10,7.0,,9,,,1
188,3,8.0,10.0,0,1.0,0.0,8
189,2,,8.0,2,,,8
190,4,,9.0,9,1.0,,7
191,8,,5.0,4,0.0,5.0,3
192,6,,,3,,,10
193,8,7.0,1.0,2,0.0,,5
194,8,0.0,,6,4.0,,1
195,9,,,5,7.0,,9
196,5,,,5,8.0,,7
197,1,,,2,4.0,3.0,7
198,7,,7.0,8,1.0,,5
199,2,,,0,,,8
200,4,0.0,9.0,7,,,1
201,10,3.0,6.0,8,0.0,7.0,5
202,9,,9.0,7,,10.0,10
203,9,0.0,7.0,1,,6.0,2
204,9,2.0,1.0,9,,,3
205,3,6.0,,9,,5.0,7
206,7,,,4,1.0,2.0,1
207,10,,,0,,4.0,6
208,7,,,5,,,6
209,9,,,6,5.0,,10
210,6,0.0,9.0,4,,4.0,8
211,1,1.0,5.0,2,4.0,,6
212,10,8.0,,5,,9.0,7
213,8,,,4,1.0,1.0,3
214,6,,8.0,5,8.0,1.0,8
215,1,,,7,,,4
216,0,7.0,2.0,0,1.0,,3
217,1,2.0,9.0,8,5.0,,0
218,1,,,10,,,9
219,3,,2.0,8,0.0,4.0,0
220,2,,8.0,6,8.0,,7
221,6,,2.0,0,7.0,2.0,8
222,1,,,2,,2.0,6
223,1,,,3,7.0,,8
224,9,,,1,,3.0,4
225,0,,,4,,7.0,0
226,4,4.0,,9,4.0,,3
227,5,,10.0,10,,,10
228,2,8.0,1.0,9,,6.0,7
229,6,0.0,7.0,5,,0.0,1
230,9,,5.0,5,10.0,4.0,7
231,6,,3.0,2,,10.0,5
232,1,,,9,9.0,10.0,10
233,8,,4.0,8,8.0,6.0,10
234,10,,6.0,2,,,10
235,2,2.0,,1,,,4
236,6,7.0,9.0,5,10.0,0.0,3
237,2,6.0,,4,10.0,,1
238,4,,,2,,5.0,2
239,3,7.0,,6,9.0,7.0,7
240,0,,,0,7.0,10.0,0
241,5,3.0,8.0,7,7.0,,7
242,9,6.0,3.0,8,,,3
243,5,,,9,,,9
244,4,9.0,,3,,9.0,6
245,10,4.0,,2,,,9
246,0,1.0,,6,2.0,,1
247,9,,0.0,5,,9.0,6
248,5,3.0,4.0,7,5.0,3.0,4
249,6,,,2,2.0,10.0,6
250,8,,,7,,2.0,10
251,5,,5.0,0,,0.0,0
252,8,2.0,,10,2.0,,6
253,10,1.0,1.0,0,8.0,,8
254,9,1.0,,1,10.0,0.0,9
255,8,,,0,,,7
256,8,2.0,,10,10.0,6.0,4
257,2,,7.0,3,,2.0,10
258,8,,,10,5.0,,9
259,7,,,6,10.0,,3
260,1,5.0,,5,7.0,,0
261,9,,,1,,6.0,6
262,0,0.0,8.0,9,4.0,4.0,3
263,4,5.0,1.0,10,,9.0,3
264,1,,,10,9.0,,0
265,4,,3.0,0,6.0,,8
266,9,4.0,,5,,,5
267,0,6.0,8.0,6,10.0,,2
268,7,,,6,8.0,,10
269,1,,4.0,6,,2.0,3
270,9,2.0,3.0,10,,,9
271,2,6.0,,2,3.0,6.0,3
272,0,,9.0,9,,0.0,10
273,5,,8.0,7,,0.0,3
274,1,2.0,,7,3.0,,4
275,1,,,6,,6.0,7
276,7,5.0,,2,2.0,,5
277,4,5.0,,6,,,9
278,5,,6.0,5,1.0,5.0,1
279,8,10.0,5.0,9,,2.0,5
280,7,,8.0,1,4.0,,2
281,3,10.0,,6,,3.0,4
282,10,,,10,1.0,,6
283,1,,9.0,5,3.0,0.0,7
284,8,1.0,10.0,8,,,6
285,2,,,6,7.0,,1
286,8,0.0,,2,6.0,,3
287,1,,,7,3.0,,10
288,5,,0.0,2,4.0,3.0,0
289,0,,,2,2.0,,4
290,7,2.0,,9,1.0,,4
291,1,3.0,,4,3.0,0.0,6
292,6,,8.0,3,,2.0,9
293,6,,7.0,5,,,4
294,4,8.0,0.0,9,,,9
295,2,9.0,,8,2.0,,6
296,0,6.0,,10,10.0,,6
297,0,,1.0,8,5.0,,10
298,3,,,6,,,6
299,7,,,6,3.0,,1
300,0,,8.0,0,,,0
301,9,,3.0,5,,10.0,7
302,7,10.0,2.0,6,,2.0,9
303,1,,5.0,8,3.0,1.0,8
304,7,,,5,7.0,,0
305,9,,4.0,1,9.0,5.0,10
306,3,6.0,9.0,6,10.0,10.0,3
307,6,,9.0,7,2.0,4.0,5
308,1,,1.0,1,,2.0,5
309,6,,8.0,0,,5.0,7
310,0,7.0,5.0,4,,4.0,0
311,4,,0.0,8,,1.0,8
312,5,,,1,1.0,,7
313,4,,9.0,0,5.0,2.0,6
314,8,,4.0,9,5.0,8.0,0
315,10,3.0,1.0,10,,,10
316,5,3.0,,0,10.0,,0
317,0,7.0,1.0,10,,3.0,8
318,8,,5.0,8,10.0,,5
319,2,,,0,,,5
320,2,,,9,0.0,,4
321,0,5.0,,1,,2.0,4
322,1,,4.0,8,1.0,2.0,0
323,7,1.0,,8,,6.0,5
324,3,8.0,,3,7.0,,4
325,3,4.0,,10,,1.0,0
326,9,10.0,,4,0.0,,9
327,2,10.0,7.0,9,8.0,5.0,9
328,7,0.0,10.0,2,8.0,,7
329,5,9.0,,3,,,10
330,6,,,0,6.0,5.0,8
331,9,,,7,1.0,5.0,4
332,2,,,2,7.0,7.0,2
333,8,,,1,,,6
334,1,,,2,9.0,,2
335,8,,9.0,10,8.0,,5
336,5,7.0,5.0,2,,,2
337,2,1.0,,1,,,3
338,4,,,5,,,5
339,4,8.0,,10,8.0,5.0,1
340,5,7.0,,2,,4.0,10
341,0,,,7,3.0,,5
342,10,5.0,5.0,10,,7.0,7
343,0,,,1,5.0,10.0,10
344,4,,0.0,9,,,5
345,2,1.0,6.0,2,,,10
346,5,,,9,,,1
347,1,,,9,5.0,9.0,4
348,9,7.0,,7,2.0,3.0,6
349,4,2.0,3.0,9,,8.0,5
350,2,6.0,,7,,10.0,8
351,5,,7.0,4,2.0,0.0,6
352,2,3.0,,4,2.0,4.0,10
353,5,,9.0,1,,1.0,2
354,10,,,9,,,4
355,10,3.0,,7,2.0,6.0,4
356,4,,,10,9.0,,6
357,5,10.0,3.0,3,,,5
358,7,5.0,6.0,4,,8.0,10
359,2,8.0,,6,3.0,6.0,10
360,3,2.0,5.0,10,2.0,9.0,3
361,4,1.0,9.0,0,7.0,0.0,0
362,0,,,1,,6.0,5
363,0,,9.0,0,1.0,,6
364,5,8.0,4.0,4,2.0,2.0,10
365,4,,,1,,3.0,3
366,4,,8.0,8,,,4
367,7,9.0,,6,9.0,,4
368,7,,9.0,7,7.0,,5
369,8,2.0,0.0,7,,,1
370,0,4.0,,10,,9.0,9
371,4,,,0,6.0,9.0,3
372,2,,,1,3.0,,4
373,9,3.0,0.0,3,,0.0,0
374,5,9.0,2.0,10,,2.0,7
375,1,,10.0,8,5.0,0.0,9
376,10,1.0,,5,9.0,,3
377,6,8.0,10.0,0,10.0,,1
378,8,6.0,,8,0.0,,4
379,9,4.0,,8,7.0,10.0,8
380,2,9.0,2.0,9,,,2
381,6,0.0,3.0,8,6.0,,4
382,6,,10.0,6,,,7
383,1,,8.0,1,,,4
384,8,,2.0,2,,10.0,1
385,8,3.0,8.0,4,,8.0,2
386,2,0.0,,10,6.0,9.0,1
387,2,2.0,1.0,10,8.0,,6
388,5,,,8,3.0,10.0,9
389,7,1.0,2.0,7,,1.0,5
390,3,9.0,8.0,0,0.0,3.0,4
391,7,4.0,,9,,,10
392,2,,,8,10.0,0.0,0
393,6,,,0,9.0,4.0,1
394,4,,,3,1.0,2.0,10
395,4,9.0,,5,5.0,,6
396,4,,1.0,6,5.0,2.0,2
397,4,,,2,,,3
398,4,0.0,8.0,4,4.0,,8
399,10,3.0,4.0,3,1.0,9.0,7
400,5,,,5,,,2
401,3,7.0,,4,,,6
402,3,,,4,,,8
403,10,5.0,,8,3.0,7.0,4
404,4,7.0,1.0,2,,7.0,1
405,7,10.0,,7,2.0,,9
406,5,0.0,2.0,10,,8.0,7
407,0,7.0,,0,6.0,5.0,2
408,7,,,3,2.0,,8
409,4,3.0,4.0,1,2.0,7.0,6
410,5,4.0,,0,,,3
411,6,4.0,2.0,4,4.0,,8
412,1,,,6,,4.0,5
413,5,,9.0,2,,,7
414,0,,,10,,,8
415,0,7.0,2.0,2,2.0,2.0,9
416,5,4.0,9.0,2,7.0,,10
417,10,,5.0,6,,1.0,8
418,9,,,4,,6.0,1
419,3,5.0,3.0,1,,,9
420,4,4.0,,6,10.0,,5
421,5,,,7,8.0,10.0,2
422,5,,,4,2.0,10.0,5
423,9,10.0,2.0,4,,,2
424,6,,5.0,7,2.0,7.0,5
425,7,6.0,,3,,,5
426,3,,,10,4.0,,1
427,5,,0.0,10,3.0,,6
428,1,,4.0,0,7.0,,4
429,1,,5.0,6,3.0,,7
430,10,0.0,9.0,5,,2.0,4
431,9,0.0,,7,1.0,,10
432,5,,,6,,,5
433,0,,,3,,8.0,4
434,1,,,8,5.0,8.0,0
435,8,,,9,9.0,5.0,1
436,1,,,10,,,6
437,8,,7.0,5,5.0,,2
438,4,,2.0,0,8.0,4.0,2
439,3,10.0,,8,,10.0,10
440,3,,,1,10.0,,9
441,2,7.0,,9,,,10
442,8,6.0,9.0,6,,0.0,9
443,10,4.0,,4,6.0,3.0,4
444,4,,7.0,8,,,7
445,3,,0.0,2,10.0,,5
446,3,5.0,3.0,0,3.0,,9
447,4,,5.0,2,,0.0,6
448,5,,,6,8.0,8.0,7
449,0,8.0,7.0,4,,,0
450,7,5.0,,9,,3.0,2
451,8,,,7,,,9
452,7,0.0,,3,8.0,,7
453,5,,,7,,6.0,10
454,3,7.0,0.0,5,,,4
455,3,,6.0,0,6.0,,8
456,7,,,6,8.0,,9
457,5,8.0,5.0,8,0.0,2.0,10
458,0,8.0,5.0,5,4.0,8.0,5
459,0,,,2,,2.0,7
460,9,,8.0,7,,7.0,6
461,10,,9.0,6,4.0,4.0,3
462,1,,1.0,10,9.0,7.0,8
463,0,,6.0,6,0.0,2.0,2
464,9,6.0,7.0,6,,8.0,0
465,7,4.0,,3,5.0,,6
466,8,,3.0,7,7.0,,1
467,9,9.0,0.0,0,,4.0,0
468,8,9.0,,5,,,8
469,8,8.0,,0,,1.0,2
470,0,3.0,2.0,9,4.0,,8
471,8,4.0,,5,10.0,,4
472,1,1.0,,3,6.0,10.0,2
473,4,,2.0,6,5.0,7.0,5
474,5,,6.0,5,,9.0,9
475,10,6.0,7.0,8,2.0,,4
476,4,,,7,,7.0,2
477,7,,,6,4.0,,6
478,1,,8.0,8,4.0,,7
479,8,,7.0,7,9.0,10.0,10
480,8,,,10,6.0,8.0,10
481,5,8.0,,1,3.0,3.0,6
482,6,,,10,10.0,6.0,7
483,6,,4.0,4,3.0,,6
484,1,,7.0,7,2.0,10.0,9
485,7,2.0,,9,7.0,7.0,2
486,10,0.0,7.0,7,3.0,4.0,6
487,6,5.0,,2,,1.0,9
488,10,5.0,,3,8.0,5.0,5
489,4,10.0,0.0,10,6.0,,7
490,7,,0.0,6,10.0,10.0,10
491,10,,,5,,6.0,7
492,9,8.0,,7,,,10
493,9,1.0,4.0,8,,,6
494,6,,5.0,3,,,5
495,1,,8.0,6,7.0,,5
496,1,7.0,0.0,1,2.0,,1
497,1,,,2,2.0,0.0,1
498,4,8.0,9.0,6,,,7
499,7,,3.0,7,,,10
500,3,,0.0,9,5.0,,9
501,2,9.0,,10,,7.0,5
502,0,8.0,3.0,9,5.0,,1
503,2,2.0,,8,,,0
504,6,,5.0,7,6.0,,6
505,7,4.0,,8,,,2
506,7,,8.0,10,8.0,,10
507,0,0.0,,1,3.0,,8
508,7,,6.0,10,,6.0,0
509,9,,,2,,,1
510,2,2.0,,4,,1.0,10
511,7,3.0,10.0,4,5.0,,1
512,1,10.0,5.0,1,,,5
513,7,3.0,3.0,1,,,10
514,2,1.0,5.0,9,,,6
515,3,,0.0,7,8.0,,5
516,4,2.0,,9,10.0,2.0,7
517,9,,6.0,4,5.0,,8
518,6,,,3,4.0,,3
519,2,4.0,4.0,1,5.0,0.0,5
520,5,0.0,3.0,9,,2.0,3
521,3,,,0,,10.0,9
522,1,6.0,7.0,7,2.0,,5
523,2,,1.0,8,4.0,0.0,8
524,9,,7.0,2,8.0,6.0,1
525,3,7.0,,7,6.0,,0
526,9,,8.0,5,8.0,,8
527,3,9.0,,1,8.0,,8
528,3,,7.0,8,,,10
529,0,6.0,10.0,1,,,10
530,4,,,2,,8.0,8
531,10,,8.0,2,,,6
532,2,0.0,,8,1.0,,3
533,3,1.0,,6,,,10
534,5,,,4,,2.0,9
535,2,,7.0,1,0.0,,9
536,0,5.0,10.0,0,6.0,7.0,1
537,7,,,9,,8.0,3
538,4,0.0,1.0,3,,8.0,4
539,10,,3.0,7,,5.0,4
540,2,,8.0,10,0.0,,0
541,4,7.0,,6,3.0,,6
542,9,,,6,,,4
543,3,,9.0,7,8.0,,4
544,9,8.0,7.0,8,10.0,,2
545,8,,4.0,1,,,7
546,8,9.0,,1,4.0,,9
547,6,,6.0,6,,5.0,9
548,5,7.0,,7,,,6
549,3,10.0,,5,,,9
550,3,10.0,0.0,1,6.0,2.0,5
551,6,,,2,2.0,,0
552,0,0.0,6.0,5,,3.0,5
553,4,,7.0,6,2.0,,1
554,0,,8.0,4,5.0,,9
555,8,5.0,,0,1.0,,10
556,9,1.0,2.0,7,,2.0,0
557,6,6.0,,9,,5.0,3
558,8,,,4,,10.0,5
559,10,,3.0,4,8.0,1.0,9
560,7,2.0,,8,0.0,,4
561,7,,9.0,5,10.0,5.0,4
562,6,,6.0,10,7.0,,10
563,5,,9.0,0,5.0,,10
564,0,7.0,5.0,1,8.0,0.0,8
565,2,7.0,6.0,0,,,9
566,8,1.0,3.0,5,4.0,9.0,10
567,7,10.0,2.0,8,5.0,,7
568,8,,0.0,4,,1.0,9
569,4,3.0,4.0,6,0.0,2.0,1
570,2,9.0,,10,,,2
571,5,,0.0,6,,,10
572,2,,,10,,2.0,10
573,6,6.0,,6,8.0,,1
574,6,,9.0,8,,,7
575,5,,0.0,6,,3.0,5
576,4,,,6,,,9
577,2,0.0,3.0,9,,9.0,1
578,2,,,8,7.0,,8
579,7,2.0,,5,5.0,,6
580,6,,,8,,,1
581,3,,6.0,1,0.0,0.0,4
582,10,3.0,,1,9.0,,0
583,6,,,2,3.0,,4
584,4,5.0,,7,6.0,9.0,0
585,6,,,3,6.0,1.0,5
586,2,7.0,,0,,,5
587,9,,,6,,0.0,1
588,6,,3.0,10,5.0,2.0,1
589,4,3.0,,0,9.0,8.0,1
590,1,2.0,5.0,4,,7.0,5
591,3,3.0,,4,6.0,,6
592,3,0.0,,8,5.0,,9
593,1,4.0,10.0,9,8.0,5.0,9
594,7,1.0,,0,0.0,0.0,4
595,10,,,3,,0.0,0
596,3,6.0,9.0,1,,6.0,8
597,3,,,0,7.0,,5
598,5,8.0,1.0,4,,,6
599,0,9.0,4.0,3,,0.0,8
600,1,8.0,,1,,,10
601,2,,,2,,6.0,0
602,8,5.0,,7,,3.0,0
603,7,,7.0,5,5.0,1.0,0
604,3,9.0,,3,,6.0,10
605,10,8.0,,7,7.0,7.0,1
606,4,,,0,2.0,6.0,3
607,5,,,8,1.0,,3
608,0,10.0,,9,,,9
609,6,,,7,2.0,10.0,9
610,10,,10.0,0,3.0,8.0,7
611,8,7.0,1.0,6,3.0,,6
612,10,4.0,,6,,0.0,6
613,6,4.0,10.0,1,5.0,,10
614,4,2.0,,3,5.0,,7
615,10,2.0,,6,,1.0,8
616,9,,,4,5.0,,0
617,1,,3.0,4,,,8
618,4,,3.0,1,6.0,,7
619,7,,,1,9.0,6.0,6
620,7,7.0,,1,,,6
621,8,5.0,5.0,3,,2.0,5
622,4,,,10,1.0,,5
623,8,7.0,,2,5.0,5.0,8
624,2,4.0,5.0,7,10.0,4.0,5
625,4,,10.0,1,6.0,,9
626,0,,4.0,7,8.0,,6
627,2,5.0,,3,,10.0,7
628,10,0.0,,4,6.0,,10
629,10,,,0,,,1
630,3,2.0,,9,0.0,,5
631,0,1.0,,1,,,4
632,9,6.0,4.0,6,1.0,,10
633,5,,,4,5.0,,9
634,7,,,7,10.0,,8
635,8,,,6,1.0,,5
636,3,,,6,8.0,,1
637,2,,4.0,1,,,8
638,7,,7.0,4,,10.0,6
639,5,,5.0,6,,9.0,10
640,0,,5.0,10,,2.0,4
641,9,,9.0,1,1.0,2.0,4
642,8,,3.0,4,9.0,,1
643,8,,,1,,4.0,7
644,8,,,6,,,0
645,5,7.0,,3,10.0,0.0,1
646,10,,,8,,,7
647,9,9.0,1.0,8,,,3
648,4,,,5,4.0,,4
649,0,,10.0,9,9.0,,4
650,2,,,4,,7.0,10
651,10,,10.0,9,5.0,5.0,1
652,7,,3.0,3,,1.0,8
653,8,3.0,,1,,,1
654,9,7.0,,6,,6.0,8
655,10,,,3,2.0,,4
656,1,,6.0,3,,,5
657,10,,9.0,1,1.0,,7
658,4,,,9,1.0,4.0,10
659,6,,8.0,4,10.0,6.0,5
660,10,,,10,8.0,,1
661,6,6.0,3.0,9,5.0,,6
662,8,5.0,,5,6.0,0.0,9
663,2,0.0,2.0,1,9.0,,3
664,8,8.0,7.0,1,3.0,,1
665,2,10.0,,2,5.0,,10
666,9,,7.0,6,,8.0,7
667,6,2.0,8.0,1,,3.0,2
668,8,6.0,0.0,6,6.0,,10
669,0,,,6,,,8
670,5,,4.0,6,7.0,,0
671,3,3.0,,1,6.0,,8
672,10,5.0,9.0,3,,7.0,3
673,1,,10.0,7,0.0,,8
674,3,3.0,,8,,,9
675,1,,7.0,1,5.0,1.0,7
676,0,,,4,,,0
677,7,,,8,,,6
678,3,,9.0,7,5.0,9.0,0
679,9,0.0,,3,,8.0,0
680,0,,,6,,10.0,0
681,2,,1.0,3,,,8
682,6,4.0,,2,7.0,0.0,10
683,6,,,9,,6.0,7
684,0,7.0,10.0,8,7.0,,9
685,8,,,2,5.0,,0
686,7,3.0,4.0,3,,8.0,2
687,2,,,2,7.0,,9
688,7,,7.0,4,2.0,4.0,1
689,8,8.0,1.0,7,,,2
690,9,,,10,9.0,,8
691,5,,,0,10.0,1.0,2
692,9,9.0,0.0,6,,8.0,9
693,0,2.0,,6,4.0,,4
694,7,,,7,,,10
695,6,8.0,6.0,6,10.0,,9
696,10,,,6,6.0,10.0,3
697,9,,2.0,3,8.0,,7
698,4,,,8,10.0,,9
699,0,1.0,,7,7.0,3.0,1
700,6,,,0,,6.0,7
701,4,1.0,2.0,8,,,10
702,5,,8.0,6,10.0,,1
703,9,6.0,2.0,9,,8.0,6
704,4,,,6,8.0,10.0,8
705,10,,,1,,10.0,3
706,4,5.0,6.0,4,1.0,,4
707,3,,1.0,9,,0.0,4
708,5,1.0,5.0,8,,9.0,8
709,6,4.0,9.0,10,8.0,9.0,8
710,0,,0.0,3,,0.0,3
711,6,3.0,1.0,4,,2.0,7
712,8,,5.0,9,4.0,,4
713,5,2.0,,1,8.0,,3
714,4,7.0,2.0,8,,,3
715,2,10.0,10.0,3,,8.0,7
716,10,3.0,3.0,4,,,3
717,3,10.0,,6,5.0,6.0,4
718,4,5.0,2.0,7,9.0,0.0,6
719,2,,,10,,,10
720,7,,3.0,0,,10.0,0
721,4,,,7,,2.0,10
722,0,,,6,7.0,,6
723,8,,2.0,10,1.0,,0
724,8,3.0,,3,,6.0,4
725,1,,,2,,,6
726,2,3.0,,9,,0.0,2
727,7,,6.0,6,6.0,8.0,5
728,7,,5.0,2,,6.0,2
729,7,,8.0,7,,7.0,2
730,3,,6.0,9,,,8
731,5,3.0,,10,,9.0,9
732,7,8.0,,9,,3.0,10
733,5,3.0,7.0,1,9.0,10.0,9
734,4,7.0,5.0,2,,7.0,8
735,4,,10.0,7,6.0,,4
736,10,5.0,,0,,3.0,2
737,3,,,2,,,3
738,3,,7.0,7,7.0,,2
739,5,,,4,4.0,,7
740,10,,1.0,9,,,9
741,7,3.0,6.0,10,,,8
742,4,,8.0,10,5.0,,8
743,8,,5.0,8,0.0,,0
744,9,,9.0,8,,2.0,8
745,4,3.0,0.0,3,,,6
746,2,8.0,0.0,7,4.0,5.0,8
747,3,,,7,5.0,,8
748,2,,,4,7.0,3.0,8
749,0,6.0,5.0,6,1.0,,0
750,3,,,0,5.0,9.0,7
751,5,6.0,1.0,8,,,6
752,10,10.0,6.0,1,7.0,,8
753,8,,,8,10.0,8.0,3
754,6,7.0,8.0,6,5.0,4.0,10
755,6,0.0,,5,,7.0,7
756,3,,1.0,6,0.0,,9
757,5,,2.0,9,3.0,9.0,4
758,0,,,1,,4.0,8
759,6,3.0,7.0,9,,,9
760,9,0.0,5.0,1,,,0
761,4,8.0,,6,,8.0,9
762,8,,2.0,4,3.0,8.0,10
763,5,7.0,,7,,,7
764,7,,,2,,,9
765,6,3.0,,6,8.0,,8
766,2,,,6,9.0,7.0,0
767,10,9.0,,7,0.0,,9
768,10,,0.0,6,6.0,,2
769,7,,9.0,9,,,9
770,3,,,10,,,5
771,6,8.0,9.0,2,,6.0,7
772,10,,,3,,,8
773,0,0.0,,0,10.0,8.0,9
774,10,2.0,3.0,4,,,7
775,3,,,9,0.0,,8
