,0,1,2,3,4,5,6,7,8,9,10,11,12,13
247,7,2,6,0,10,6,4,3,4,5,6,7,9,6
248,3,5,7,4,10,1,10,9,6,9,6,6,9,4
249,8,4,4,1,3,9,5,9,3,9,10,1,10,2
250,8,5,2,4,7,0,6,7,5,1,5,0,3,8
251,1,6,1,7,10,2,7,8,0,6,7,5,9,3
252,9,9,2,2,8,10,0,3,8,2,3,2,3,8
253,9,5,4,1,1,9,0,1,7,5,10,8,5,0
254,6,5,10,4,0,1,0,5,2,8,6,7,1,6
255,0,4,6,1,2,7,7,7,2,10,9,4,5,2
256,4,8,1,9,1,3,3,4,10,6,7,5,0,8
257,10,10,8,0,7,10,1,3,10,0,5,1,8,4
258,2,4,5,10,0,0,6,1,10,1,6,7,4,9
259,10,9,6,7,2,1,5,1,3,8,5,7,3,2
260,9,3,6,5,10,0,5,6,5,8,7,2,9,6
261,1,1,0,0,6,2,3,10,2,8,5,4,5,1
262,3,1,10,0,9,10,9,3,5,3,0,0,6,4
263,6,8,3,8,9,3,0,4,1,9,2,9,4,6
264,7,4,4,9,8,10,5,4,3,7,7,6,4,8
265,0,2,7,8,4,2,5,2,7,1,6,1,8,8
266,9,0,2,2,4,0,2,1,5,7,1,3,6,9
267,8,1,3,2,10,7,1,5,0,2,5,8,6,4
268,8,7,1,2,8,6,3,6,7,3,6,2,5,10
269,1,10,2,9,4,4,10,8,8,8,9,4,2,6
270,8,4,2,4,7,9,4,8,3,2,9,7,1,3
271,3,10,4,4,9,3,10,2,3,5,2,6,5,10
272,0,7,2,5,0,3,5,0,1,5,6,5,9,5
273,10,10,7,5,6,5,1,4,4,7,10,10,3,7
274,10,10,2,0,9,4,4,4,3,2,6,3,3,8
275,0,7,7,2,1,6,6,4,4,7,9,7,3,4
276,8,7,6,1,0,9,6,10,6,0,0,6,8,7
277,1,8,1,1,9,5,6,3,4,1,3,0,2,5
278,1,5,4,7,0,1,5,2,0,1,4,2,10,5
279,6,10,2,4,6,2,0,1,6,7,7,8,8,1
280,4,0,9,8,4,0,8,6,3,0,8,3,5,1
281,2,9,1,0,4,10,2,5,7,3,7,10,1,5
282,0,6,3,7,8,2,1,0,0,0,4,7,10,0
283,3,1,3,5,10,7,7,0,9,5,5,7,10,0
284,10,4,2,1,4,6,6,0,6,0,0,3,5,8
285,5,5,4,1,10,4,4,7,6,1,8,1,4,5
286,3,5,8,5,7,3,5,8,8,10,4,1,6,5
287,7,6,1,9,1,1,6,6,2,1,10,1,10,7
288,5,4,4,4,4,6,9,10,1,10,9,8,8,10
289,10,4,3,9,6,10,5,9,10,0,1,5,2,6
290,6,1,5,1,10,7,9,8,3,1,4,10,3,0
291,0,2,6,1,0,5,2,6,0,6,3,7,9,10
292,9,1,1,3,2,10,10,3,10,5,3,5,10,10
293,7,8,2,10,2,0,8,6,4,0,0,4,8,7
294,3,10,2,7,5,2,4,5,6,5,3,4,2,10
295,7,8,9,3,7,7,4,2,9,8,9,3,2,4
296,5,9,5,4,10,10,10,4,8,9,1,6,0,7
297,9,7,5,6,2,0,4,7,1,0,6,9,10,0
298,0,2,0,9,8,6,9,2,3,10,2,3,10,7
299,8,9,1,7,7,5,4,7,0,2,5,8,0,9
300,4,7,7,9,3,7,10,4,5,7,10,3,2,5
301,7,2,2,9,7,6,5,8,1,9,1,0,9,0
302,2,4,3,10,8,4,7,7,6,7,1,10,3,3
303,10,2,7,8,6,10,10,5,3,3,0,3,6,0
304,3,5,10,2,9,8,9,1,5,8,2,3,9,1
305,6,10,3,0,2,4,0,10,2,2,8,9,8,4
306,8,8,7,1,4,1,8,8,2,8,5,6,4,6
307,3,2,4,6,3,6,7,0,2,5,2,10,9,0
308,10,7,3,3,7,2,7,3,5,7,4,7,0,4
309,2,9,2,3,8,9,3,9,2,1,3,7,3,4
310,1,10,10,5,1,3,8,3,3,7,7,7,4,3
311,1,5,6,6,6,1,3,5,0,7,1,5,3,5
312,10,5,5,2,8,5,7,9,9,9,2,3,3,10
313,8,6,6,9,7,5,5,3,4,5,0,5,6,8
314,7,5,8,0,3,4,6,7,7,4,0,9,8,1
315,4,9,3,9,10,6,8,10,1,3,10,9,7,3
316,1,0,8,7,5,4,10,8,3,8,6,0,5,3
317,10,5,10,9,10,6,5,7,2,1,5,3,2,8
318,0,9,2,1,8,5,9,3,1,10,4,7,7,6
319,3,8,2,6,1,8,0,8,4,5,3,8,9,1
320,6,10,5,7,6,1,3,4,5,8,6,1,6,2
321,4,4,7,10,8,9,7,8,7,9,0,4,6,2
322,10,1,8,0,10,4,8,8,0,0,9,0,8,0
323,1,9,6,6,10,6,5,3,8,1,5,0,6,0
324,1,10,3,7,6,5,2,8,4,2,8,2,8,3
325,3,6,8,6,3,4,4,3,7,5,6,6,9,5
326,5,4,1,0,7,7,2,8,0,5,6,3,0,7
327,3,1,9,2,10,8,6,2,6,7,2,4,8,1
328,0,0,0,10,3,4,9,0,3,3,8,10,1,2
329,5,0,0,5,4,4,2,8,1,8,10,2,5,8
330,5,7,9,6,9,5,3,8,4,0,4,1,6,2
331,6,3,10,10,8,8,8,2,3,8,4,5,6,7
332,2,8,8,9,6,2,1,5,3,10,5,3,5,1
333,5,9,3,10,10,2,8,7,10,1,9,8,5,6
334,7,7,9,3,4,10,8,2,3,7,4,6,4,6
335,8,5,8,8,6,6,9,7,4,3,4,10,3,3
336,0,3,3,10,10,6,9,10,10,0,8,0,8,9
337,10,8,7,5,9,8,6,8,4,8,7,1,6,6
338,9,2,7,3,1,9,4,7,0,2,5,9,1,4
339,8,2,6,5,10,0,4,10,1,1,1,0,7,5
340,7,4,4,10,8,5,4,6,9,9,10,4,8,9
341,8,10,5,2,2,0,5,1,2,0,2,1,3,1
342,1,9,0,0,0,9,8,10,4,0,3,0,5,0
343,7,5,9,2,2,2,4,8,7,0,0,2,6,7
344,9,5,5,6,6,0,10,5,10,5,8,2,2,4
345,8,5,6,6,7,4,9,10,3,10,7,5,9,5
346,7,4,8,8,9,8,1,3,6,0,5,0,3,7
347,5,1,6,10,3,6,9,2,1,8,1,3,5,10
348,1,8,0,0,9,8,6,4,6,4,7,2,0,4
349,4,3,1,0,0,7,9,4,7,0,0,5,6,0
350,6,1,1,6,4,1,4,3,6,5,7,1,8,0
351,3,5,7,6,1,0,10,3,5,0,4,1,8,7
352,1,2,10,8,0,7,3,6,3,9,5,1,4,5
353,10,3,0,2,0,5,9,4,5,9,1,10,5,3
354,10,1,3,1,6,9,0,7,10,2,10,0,4,9
355,3,0,3,5,1,6,1,0,3,9,8,10,6,7
356,0,2,8,1,0,3,1,10,4,8,3,10,2,9
357,9,9,3,2,10,10,10,4,5,8,6,0,7,5
358,5,4,9,10,8,0,6,6,2,7,9,4,3,8
359,4,6,4,4,0,4,3,3,9,1,3,3,3,10
360,10,5,4,3,5,10,8,7,9,3,7,4,2,6
361,7,9,4,5,7,4,1,0,5,5,8,3,10,4
362,6,4,3,3,0,2,2,8,6,0,6,3,3,10
363,9,2,2,5,6,1,1,8,1,8,1,3,6,3
364,5,5,7,0,10,8,7,9,2,9,6,10,8,9
365,3,1,0,3,3,4,10,6,1,4,9,5,3,1
366,1,3,10,3,2,4,5,9,3,3,7,7,9,1
367,9,2,1,5,8,7,4,3,9,6,5,9,6,9
368,1,10,6,4,8,7,10,6,6,10,9,4,1,4
369,9,3,1,8,3,9,6,4,8,6,3,10,2,9
370,6,3,5,9,3,3,9,9,0,5,1,2,6,5
371,9,7,5,0,10,3,0,6,9,10,5,3,8,10
372,10,7,9,5,10,6,7,7,0,9,1,0,5,9
373,0,0,6,8,8,4,3,10,4,5,7,10,3,1
374,7,2,10,6,2,0,1,0,1,5,4,2,0,8
375,10,4,8,9,0,8,6,4,2,10,6,0,5,4
376,0,8,2,10,0,5,0,5,5,1,7,2,4,6
377,5,8,9,9,2,4,2,9,10,3,6,8,10,2
378,8,3,1,0,3,1,3,3,3,7,10,6,9,4
379,0,10,7,4,0,0,4,0,3,8,6,7,8,9
380,1,6,0,10,6,8,1,5,2,2,1,1,8,8
381,3,0,10,0,1,4,0,5,0,2,8,7,5,10
382,1,2,2,7,9,8,6,2,3,0,10,9,5,8
383,1,6,0,4,3,7,8,2,6,9,4,3,8,10
384,1,3,10,6,7,1,4,3,5,9,0,7,2,10
385,9,9,0,10,8,9,6,6,3,4,10,9,5,8
386,9,10,2,3,6,4,7,4,5,3,2,9,8,10
387,1,3,0,9,10,2,9,4,8,6,9,10,5,9
388,8,3,9,4,8,5,6,2,0,9,3,10,2,10
389,9,7,6,10,7,10,10,2,2,10,3,5,7,5
390,0,5,2,0,10,10,10,2,2,7,0,3,5,4
391,7,5,7,5,5,5,0,2,1,2,4,0,6,4
392,7,4,8,2,5,5,6,7,9,5,1,9,0,2
393,6,6,4,7,9,5,7,10,2,2,4,3,5,10
394,10,10,4,1,9,10,3,9,4,0,3,2,3,9
395,5,4,8,5,9,5,3,8,10,8,3,0,3,2
396,6,7,3,7,9,4,2,1,8,8,0,1,0,3
397,6,7,1,2,6,0,7,2,6,7,3,0,2,4
398,5,1,9,2,3,3,3,2,3,0,1,4,10,4
399,4,9,2,2,8,6,8,7,9,6,4,1,1,3
400,7,1,6,5,9,6,2,0,6,0,4,4,5,10
401,7,5,0,6,9,6,1,10,8,7,3,7,10,2
402,0,2,5,6,0,9,4,0,4,3,5,10,1,4
403,5,1,1,9,4,10,7,7,10,10,10,0,6,6
404,3,0,0,2,3,6,2,6,2,5,7,8,3,6
405,4,5,4,9,3,2,8,7,5,5,1,9,10,3
406,3,4,0,9,8,0,7,3,8,9,2,2,10,2
407,5,0,3,5,2,8,6,0,8,2,5,3,5,9
408,5,0,6,1,2,8,2,7,0,8,1,5,10,2
409,6,3,4,6,9,6,4,4,6,5,6,4,3,8
410,4,0,10,9,7,8,6,8,2,3,3,2,2,6
411,6,8,5,8,7,8,3,3,2,2,9,0,5,10
412,9,6,10,4,2,4,1,1,5,7,9,10,1,10
413,9,0,1,2,1,1,5,1,8,2,6,9,5,6
414,0,7,0,6,7,8,6,1,0,7,5,1,0,9
415,7,1,6,7,5,2,3,10,1,0,4,1,7,0
416,7,8,9,5,7,4,7,10,2,6,0,2,8,9
417,2,10,5,7,10,4,6,1,7,9,4,7,5,5
418,10,5,4,0,8,10,9,5,4,8,10,2,4,3
419,3,6,3,5,5,10,6,3,5,10,0,6,9,5
420,3,3,0,9,10,8,8,3,8,8,3,4,3,1
421,4,10,0,9,10,4,6,3,5,3,1,0,5,4
422,5,5,3,3,0,3,6,0,4,4,8,6,1,7
423,7,5,9,9,1,0,10,7,2,2,6,2,8,6
424,5,3,6,1,0,2,3,6,8,9,5,9,0,8
425,1,5,6,7,8,2,8,7,5,4,10,6,10,4
426,7,1,6,9,4,2,8,10,1,8,1,7,9,5
427,5,3,4,2,5,10,4,9,2,0,1,4,1,5
428,3,2,5,7,1,9,8,6,9,1,2,6,8,3
429,1,7,10,0,0,1,8,6,8,7,8,9,2,1
430,7,10,9,3,6,7,7,3,1,4,2,3,0,5
431,8,4,4,4,6,2,9,2,1,1,7,9,8,8
432,5,5,8,6,3,10,9,3,3,1,7,9,1,4
433,1,4,4,7,1,3,6,0,10,0,3,2,4,3
434,3,1,7,5,10,3,10,3,9,5,0,9,4,4
435,8,1,0,9,9,3,1,2,7,5,6,10,7,0
436,4,4,2,10,2,0,9,1,7,1,8,7,10,7
437,6,6,3,2,8,3,8,2,9,5,0,2,3,9
438,6,1,8,6,0,6,4,6,0,0,9,4,3,2
439,3,7,8,1,7,7,6,10,9,9,8,1,8,4
440,1,3,4,2,0,6,6,8,4,9,4,6,9,0
441,5,9,2,9,8,5,3,2,4,0,9,10,2,10
442,4,9,3,0,10,5,4,9,0,6,6,9,6,9
443,8,6,10,8,10,8,3,1,7,8,2,6,7,10
444,5,0,10,3,6,2,5,0,10,0,6,3,5,1
445,2,2,10,9,7,0,7,9,2,7,4,6,4,10
446,3,6,2,1,7,9,0,1,3,9,9,3,7,3
447,6,8,6,9,1,0,7,0,9,2,3,8,7,2
448,3,5,7,7,8,2,0,1,3,1,10,0,3,8
449,7,5,7,6,2,7,6,3,9,3,2,5,3,3
450,1,7,8,5,0,7,8,3,6,9,5,10,4,5
451,4,8,6,5,0,6,4,8,9,2,5,0,0,1
452,5,10,4,0,0,2,4,6,10,1,5,7,5,4
453,1,9,2,2,4,5,7,6,0,10,4,10,0,9
454,7,4,8,1,9,4,10,4,2,6,0,1,1,0
455,2,2,5,6,9,0,9,0,2,5,4,4,1,6
456,7,9,0,0,3,5,9,1,9,3,4,4,10,4
457,2,5,4,6,1,4,9,3,6,6,3,8,7,8
458,7,2,9,3,2,3,2,3,7,8,9,8,1,9
459,3,3,10,9,8,3,5,3,9,9,3,9,10,7
460,6,0,7,3,10,7,5,6,8,7,9,10,6,9
461,1,9,3,2,9,5,5,9,8,2,6,3,1,1
462,9,1,5,1,6,9,3,5,0,8,1,3,0,4
463,9,2,10,5,10,0,9,1,0,10,0,7,1,5
