,0,1,2,3,4,5,6,7,8,9,10
93,4,9,10,7,0,0,5,10,0,6,0
94,2,7,6,1,1,8,4,4,5,8,1
95,10,1,2,10,7,5,5,0,5,10,1
96,1,8,4,6,9,3,6,4,7,4,8
97,6,1,2,5,6,6,4,10,5,1,5
98,7,6,0,9,1,1,6,3,6,10,3
99,10,0,7,6,8,1,2,6,5,5,5
100,1,5,6,9,9,6,10,0,7,9,2
101,8,10,6,9,7,4,7,10,8,9,10
102,3,1,4,10,9,2,4,6,2,9,8
103,2,1,10,9,1,0,1,4,10,1,3
104,3,0,8,9,3,8,1,6,9,9,5
105,8,5,2,6,5,6,7,10,0,9,8
106,1,2,5,3,5,9,8,4,0,10,9
107,0,4,2,4,6,1,4,3,6,8,1
108,7,9,4,5,2,7,0,8,2,2,6
109,4,3,7,4,1,1,3,9,7,7,10
110,2,0,1,9,7,2,3,4,6,1,9
111,6,0,7,9,8,8,8,10,0,4,4
112,3,10,5,2,7,9,4,9,7,1,6
113,8,2,9,5,1,8,7,1,7,7,3
114,2,7,3,6,10,9,5,2,5,5,5
115,8,8,9,2,8,2,4,9,2,9,4
116,4,10,1,7,4,6,6,3,0,8,10
117,1,8,2,10,0,9,6,9,7,6,8
118,0,0,5,4,6,10,5,2,7,8,10
119,1,10,3,7,9,5,7,6,2,10,3
120,9,1,9,4,1,8,9,9,2,4,10
121,3,0,2,2,8,10,0,1,10,8,9
122,1,0,0,10,2,2,10,2,5,1,1
123,1,2,2,5,3,9,3,5,3,8,1
124,3,3,0,3,2,7,9,10,10,8,4
125,2,2,10,0,0,10,4,1,0,6,4
126,10,7,7,9,2,4,6,6,10,3,6
127,8,1,3,3,0,9,10,1,1,9,7
128,3,1,8,9,3,2,9,0,10,5,9
129,4,2,10,5,7,7,0,1,6,7,2
130,7,7,3,8,10,2,7,5,9,2,10
131,0,10,0,6,4,3,9,5,3,2,0
132,8,9,8,10,5,6,7,3,7,8,4
133,0,7,7,3,8,0,5,5,10,0,5
134,2,0,6,0,2,9,4,3,8,10,1
135,2,5,5,5,1,2,8,2,6,3,5
136,8,7,6,4,2,0,8,6,1,6,9
137,3,4,2,10,8,3,1,7,10,3,3
138,4,4,3,7,8,7,5,6,9,7,6
139,6,9,2,6,3,0,2,8,7,4,2
140,0,6,1,9,7,8,4,7,7,1,4
141,4,3,6,10,2,3,4,8,5,9,2
142,7,7,8,3,9,5,7,6,0,0,7
143,0,5,2,5,4,1,2,7,8,9,9
144,6,10,5,6,8,9,4,1,3,10,0
145,6,10,8,1,8,2,7,9,7,10,5
146,0,3,4,7,0,10,4,1,2,7,1
147,5,4,6,4,9,1,7,9,1,1,9
148,6,4,0,7,7,8,2,7,1,7,1
149,8,1,8,4,2,6,8,3,1,2,5
150,0,6,8,6,5,6,2,3,7,4,8
151,10,5,9,5,6,10,9,9,3,3,1
152,2,1,5,6,9,9,8,5,10,5,1
153,8,8,3,5,0,5,0,10,2,4,6
154,6,1,3,4,6,10,8,0,6,1,5
155,3,6,1,8,0,4,10,2,4,6,5
156,4,4,1,10,7,3,3,0,6,4,7
157,7,3,0,2,9,6,2,5,2,6,4
158,7,7,8,8,1,8,9,10,4,3,6
159,10,0,2,5,10,5,1,1,5,0,5
160,5,9,10,4,9,8,5,6,8,1,1
161,3,8,7,3,3,7,10,0,9,4,5
162,4,2,0,6,6,1,3,4,1,8,1
163,6,1,4,6,8,3,5,5,6,4,2
164,9,8,3,3,5,10,9,7,10,8,6
165,5,6,4,4,10,8,4,7,4,10,4
166,8,6,5,1,2,0,6,5,2,8,8
167,10,3,5,2,0,8,2,4,8,1,7
168,7,8,4,8,10,10,6,6,9,0,6
169,9,7,7,0,0,10,10,8,10,9,6
170,7,4,9,1,6,9,9,10,7,10,2
171,8,9,6,0,10,8,0,5,0,9,2
172,2,9,3,6,5,3,0,10,3,8,0
173,1,1,8,4,1,2,4,4,4,10,0
174,6,10,6,4,4,2,8,0,1,2,8
175,6,0,4,8,9,8,6,3,1,2,8
176,5,2,1,8,0,5,7,8,8,4,8
177,4,5,0,4,10,5,4,8,10,6,7
178,1,9,5,2,4,4,7,4,10,8,10
179,4,6,0,7,1,8,4,8,0,5,3
180,6,5,4,0,8,8,4,1,6,3,10
181,9,6,4,8,4,4,6,6,7,10,8
182,6,1,7,2,0,5,10,5,2,7,0
183,10,2,0,7,3,3,9,3,7,6,9
184,6,0,2,9,7,0,3,4,0,7,1
185,3,8,2,7,5,0,9,5,7,6,0
186,10,8,0,9,9,8,2,2,9,10,8
187,4,6,10,6,4,6,5,0,1,9,6
188,4,3,9,10,6,2,1,0,3,6,1
189,4,9,7,2,6,5,9,8,7,6,3
190,9,10,0,2,9,2,8,0,1,2,10
191,9,0,4,6,3,10,1,4,0,0,10
192,8,3,3,2,2,6,6,4,8,0,6
193,10,1,2,2,0,10,6,4,1,8,6
194,5,9,4,6,8,9,0,3,3,2,9
195,9,3,6,2,6,0,6,7,7,0,8
196,1,3,1,3,6,4,4,8,4,1,5
197,2,9,9,8,6,4,9,10,7,8,4
198,9,10,8,0,9,10,4,10,5,8,0
199,7,5,5,10,10,7,9,4,6,6,6
200,6,8,3,2,6,4,2,5,5,1,2
201,8,10,2,9,4,10,4,2,8,8,8
202,6,3,3,9,2,0,2,6,9,1,0
203,7,2,2,10,4,4,10,10,3,0,9
204,5,2,3,0,4,10,0,1,10,2,10
205,8,9,2,4,1,1,8,5,3,5,5
206,0,6,4,3,4,2,4,2,4,7,4
207,8,7,4,6,1,9,2,2,1,3,8
208,1,1,1,1,1,9,3,0,5,3,8
209,10,10,1,7,9,3,0,9,1,2,5
210,6,10,3,7,8,8,6,8,5,0,0
211,5,9,7,9,9,8,7,1,1,7,8
212,2,3,9,2,6,7,1,2,7,3,7
213,1,9,4,5,7,3,5,5,5,6,6
214,4,9,6,2,9,8,5,4,6,3,8
215,0,7,9,0,2,8,1,1,3,3,9
216,10,10,5,4,2,9,5,9,10,3,1
217,10,9,10,5,2,0,0,2,3,5,8
218,4,9,9,5,1,7,8,5,3,9,4
219,8,9,4,2,0,1,5,0,0,0,3
220,5,1,10,9,2,5,0,5,5,10,5
221,7,7,1,9,2,8,5,8,4,2,10
222,5,3,3,10,0,3,3,9,5,0,2
223,3,3,8,1,7,9,3,1,0,0,9
224,2,1,7,8,9,7,0,10,6,7,1
225,10,1,10,2,4,6,10,6,0,8,3
226,5,5,4,9,3,9,7,8,8,0,10
227,4,1,5,1,5,6,5,0,1,3,2
228,8,4,5,5,9,6,3,8,4,1,10
229,7,6,0,2,10,8,8,0,0,5,10
230,4,3,9,1,4,10,5,4,0,10,10
231,3,2,2,6,8,8,0,9,9,10,7
232,0,9,6,3,3,1,6,1,7,9,3
233,6,3,2,3,4,3,1,3,6,0,7
234,1,2,10,4,1,9,6,7,6,8,3
235,3,0,0,3,2,9,3,6,5,7,1
236,7,4,7,5,1,6,5,0,9,2,9
237,1,8,3,5,3,5,0,3,6,8,3
238,1,0,9,8,10,1,8,8,0,3,9
239,4,0,4,6,0,6,2,4,0,9,0
240,3,3,3,8,0,3,2,5,2,6,7
241,5,6,2,8,1,7,0,6,0,3,6
242,2,9,3,9,2,3,10,4,2,8,2
243,1,5,0,10,4,3,3,1,9,0,7
244,5,2,10,8,5,4,8,5,5,7,1
245,4,0,9,3,6,9,10,5,10,9,0
246,10,9,7,1,7,3,0,7,6,5,2
247,1,7,3,7,5,10,4,4,5,6,6
248,8,3,7,2,10,4,0,7,2,10,8
249,1,1,0,10,9,8,10,9,8,1,8
250,2,4,9,4,9,5,8,8,9,0,8
251,9,9,8,0,8,0,3,7,4,7,3
252,5,8,7,7,3,4,0,0,3,5,1
253,5,10,6,2,3,10,5,3,6,2,6
254,0,7,0,4,1,4,8,9,7,4,1
255,1,3,5,6,9,4,10,0,6,5,6
256,4,2,4,5,9,7,8,2,8,8,6
257,4,10,9,9,1,0,6,3,4,7,0
258,10,4,8,8,0,7,2,8,9,0,5
259,4,5,10,9,8,3,10,7,2,10,0
260,2,3,2,4,1,5,2,10,1,8,2
261,0,3,2,2,7,7,4,3,5,5,10
262,4,4,5,10,2,2,2,7,7,4,3
263,6,8,5,2,4,0,6,2,9,5,9
264,2,7,6,8,8,9,8,6,6,5,1
265,4,4,5,2,7,3,6,1,6,3,2
266,7,8,3,10,10,7,8,7,10,3,10
267,1,0,2,7,8,9,10,0,3,4,8
268,2,7,4,0,6,7,2,0,3,6,0
269,6,8,3,1,4,10,6,1,2,8,7
270,9,8,9,4,9,10,6,10,2,5,10
271,8,0,2,1,7,0,1,2,6,4,6
272,10,8,2,5,10,9,8,9,7,0,10
273,2,9,6,3,2,1,8,0,0,8,0
274,9,2,4,8,9,4,5,9,10,3,5
275,4,7,6,3,9,4,2,3,0,10,7
276,9,4,10,3,2,10,10,8,0,3,6
277,3,7,0,4,7,6,7,3,7,1,2
278,0,9,1,2,9,10,5,8,5,1,4
279,1,0,9,0,9,10,4,5,10,0,10
280,0,7,9,7,0,2,5,8,0,9,1
281,9,2,0,5,6,0,8,7,1,3,4
282,7,8,0,7,5,5,8,10,1,1,7
283,5,8,5,6,1,0,8,3,4,0,10
284,6,1,1,3,4,1,7,8,1,2,0
285,9,3,10,4,2,9,6,10,3,6,0
286,3,9,10,5,5,2,10,2,3,10,0
287,3,0,0,2,5,8,5,0,9,8,3
288,1,4,9,6,2,4,2,1,0,4,1
289,2,10,1,6,1,3,6,2,4,7,7
290,4,0,10,5,3,8,6,5,6,5,1
291,1,5,5,4,8,2,2,9,1,5,9
292,1,1,1,10,10,9,0,4,5,9,1
293,9,6,8,10,5,0,7,6,4,7,7
294,8,8,7,3,8,3,2,5,0,4,5
295,10,5,5,10,2,1,0,2,5,8,10
296,6,3,0,1,6,4,8,2,4,3,3
297,5,6,4,9,9,5,5,0,3,7,4
298,9,0,1,2,8,8,6,6,1,10,1
299,8,4,7,5,0,0,10,8,0,9,8
300,8,2,8,10,3,4,6,3,9,8,1
301,5,8,9,2,6,9,3,7,3,3,10
302,5,7,6,9,0,4,7,3,2,6,5
303,8,5,2,3,9,3,3,7,0,7,10
304,3,7,1,4,4,7,9,0,4,6,7
305,1,10,10,2,8,3,10,2,10,5,3
306,4,6,5,2,9,1,6,3,9,1,10
307,10,10,0,1,8,6,4,8,3,10,3
308,7,0,10,7,3,9,0,2,1,0,7
309,2,10,1,10,5,3,8,1,7,1,4
310,7,2,6,1,6,10,0,2,4,0,4
311,4,4,4,6,1,2,3,7,9,8,9
312,4,9,4,3,6,10,8,2,9,9,8
313,3,10,2,6,2,0,3,4,3,1,10
314,6,6,8,3,1,2,9,10,7,5,6
315,3,4,10,9,2,4,5,8,1,7,7
316,4,9,0,3,2,5,1,1,3,8,7
317,2,7,9,3,10,10,4,3,10,6,5
318,7,8,9,7,1,8,10,7,6,10,8
319,2,10,10,10,6,6,2,9,1,7,5
320,0,2,7,2,2,6,2,8,5,6,7
321,7,2,6,3,4,4,9,10,6,7,2
322,6,5,3,0,7,7,3,6,6,4,10
323,8,4,1,3,8,6,10,6,1,3,5
324,10,6,9,7,9,10,2,9,5,2,6
325,1,6,10,3,8,7,10,4,4,7,3
326,2,9,0,4,2,3,10,5,10,7,5
327,10,7,4,6,6,0,2,6,10,6,3
328,4,4,4,7,10,4,8,6,5,8,8
329,9,4,0,1,7,0,6,4,4,10,4
330,3,0,2,7,8,3,1,5,4,0,0
331,5,7,5,5,5,10,2,3,6,6,8
332,8,4,10,2,4,9,9,7,0,1,1
333,8,9,3,10,6,5,5,7,10,8,5
334,3,10,7,1,10,6,0,10,2,7,8
335,7,1,5,10,8,8,0,0,0,0,2
336,1,0,6,8,6,9,7,6,10,0,2
337,3,2,3,9,1,8,4,7,2,8,7
338,10,0,7,2,10,6,8,8,7,8,2
339,9,1,9,2,6,9,10,1,4,5,5
340,10,9,7,8,7,5,9,3,7,5,3
341,2,5,10,6,2,1,3,0,4,3,3
342,2,0,6,6,2,5,4,2,0,6,9
343,4,9,8,9,8,9,5,6,1,2,4
344,4,5,10,1,10,6,10,3,4,7,2
345,0,0,5,6,9,4,6,3,10,1,5
346,2,8,0,3,7,4,1,2,10,8,0
347,3,0,4,1,6,2,4,0,5,10,10
348,5,2,10,2,0,1,9,10,3,0,2
349,2,4,2,7,9,10,0,8,6,1,8
350,3,4,5,2,1,5,5,2,9,4,0
351,9,8,0,9,10,8,2,4,0,9,10
352,7,8,8,3,8,4,2,2,7,6,4
353,2,2,1,7,3,2,9,5,10,6,10
354,1,4,8,2,0,2,2,0,1,5,10
355,1,2,10,7,4,9,8,4,0,7,9
356,3,1,2,2,10,1,4,0,6,3,4
357,3,9,4,4,8,7,0,2,3,7,6
358,4,6,2,4,1,4,2,10,10,5,0
359,5,6,7,6,1,5,4,9,3,0,1
360,6,5,10,0,6,7,4,0,3,8,5
361,7,7,9,8,6,8,10,7,8,0,0
362,2,5,1,3,9,9,6,6,3,0,10
363,5,3,8,9,10,2,3,7,9,10,4
364,8,9,1,6,10,10,4,8,6,8,8
365,9,6,1,10,7,6,3,5,3,10,7
366,4,7,10,1,3,7,0,8,6,2,4
367,0,1,9,2,7,4,6,6,5,9,10
368,9,2,1,4,6,9,3,9,5,2,7
369,3,10,2,6,3,8,7,8,9,9,1
370,10,1,9,7,3,1,9,5,9,10,3
371,7,7,3,1,6,1,9,7,1,4,2
372,1,4,7,9,5,9,10,4,0,10,3
373,7,1,4,10,9,8,2,3,7,5,6
374,8,3,9,9,7,0,2,7,9,6,1
375,2,2,9,9,8,9,2,7,4,4,5
376,1,4,9,10,10,7,8,0,8,2,6
377,8,2,1,1,4,4,5,2,5,2,1
378,9,3,4,5,8,4,8,10,8,6,5
379,10,4,2,1,8,0,10,4,1,6,10
380,1,7,8,1,9,9,8,6,9,0,0
381,10,1,7,8,7,10,7,5,4,4,6
382,4,4,5,2,9,5,9,4,2,10,8
383,5,4,3,6,5,10,10,7,0,3,9
384,8,5,8,9,0,0,4,2,2,6,4
385,10,3,6,1,2,0,5,4,1,1,6
386,1,4,9,0,2,7,7,2,3,8,2
387,10,10,3,7,8,10,4,5,10,1,9
388,7,10,2,8,0,3,10,9,7,7,5
389,6,10,3,4,2,8,10,8,6,0,1
390,2,3,1,1,2,5,2,5,1,10,5
391,9,4,3,0,7,9,7,7,8,6,2
392,1,6,3,10,6,8,5,9,0,5,9
393,5,2,0,0,6,9,10,1,8,2,8
394,10,7,3,4,3,8,10,7,2,5,1
395,9,2,8,1,6,4,9,2,10,9,6
396,7,7,1,3,0,4,0,6,7,1,1
397,2,10,7,8,1,5,1,2,5,3,6
398,1,8,0,2,7,7,2,6,6,4,0
399,1,2,2,1,5,10,4,9,6,5,2
400,7,8,4,0,10,2,0,2,5,6,5
401,1,10,10,0,1,7,4,1,8,10,5
402,1,7,10,2,0,9,7,4,4,0,3
403,10,3,9,0,2,5,2,8,8,8,10
404,1,6,9,2,10,8,6,6,1,5,10
405,6,2,3,0,9,7,1,6,8,9,1
406,1,7,10,10,7,9,8,1,1,1,10
407,9,8,0,10,10,2,9,7,8,2,8
408,4,4,4,2,4,2,7,4,3,2,1
409,9,9,8,2,7,2,10,2,10,5,9
410,0,9,9,2,6,4,1,7,5,9,8
411,5,9,4,1,10,6,4,4,2,4,6
412,1,4,4,3,3,3,8,0,5,9,5
413,0,4,5,0,3,3,0,9,3,5,6
414,10,0,2,7,2,10,9,0,6,8,7
415,7,10,4,10,6,3,10,1,10,5,10
416,9,3,6,10,8,7,8,7,8,6,8
417,1,4,8,0,5,1,9,3,6,7,10
418,8,9,1,2,6,7,8,0,3,0,5
419,2,5,5,4,0,10,1,10,6,3,0
420,5,10,10,7,3,6,6,0,3,2,7
421,5,8,8,7,3,2,9,2,6,9,10
422,5,6,5,1,5,8,8,10,9,10,4
423,9,10,4,10,2,0,10,7,1,8,5
424,0,6,1,4,5,10,6,6,2,7,6
425,8,7,2,3,6,9,5,2,1,10,5
426,2,6,3,5,4,1,3,5,10,8,2
427,5,6,0,3,6,1,10,2,2,7,4
428,5,9,5,9,2,1,8,5,7,0,4
429,5,2,8,4,2,2,4,7,8,3,6
430,0,5,4,3,4,3,6,10,0,5,5
431,10,7,10,2,5,8,5,5,5,6,1
432,0,2,4,8,7,5,2,0,3,7,8
433,3,7,0,7,0,7,4,6,4,6,8
434,10,9,9,8,5,6,9,3,4,1,3
435,9,9,8,5,4,1,7,3,7,8,5
436,0,9,0,3,9,6,5,1,5,8,6
437,8,6,6,10,9,9,9,3,9,5,9
438,10,10,10,2,3,8,10,7,7,0,8
439,9,1,9,6,1,10,9,0,4,4,1
440,10,0,1,5,9,5,7,8,7,1,6
441,3,9,10,6,10,4,6,10,10,5,2
442,8,9,9,8,6,9,3,0,1,1,8
443,0,9,3,6,2,2,6,9,2,4,6
444,2,3,2,1,7,2,8,1,5,5,1
445,3,10,3,9,7,4,4,3,0,7,2
446,1,3,10,3,10,5,6,7,10,0,6
447,3,8,3,7,10,10,4,3,6,0,5
448,10,4,8,5,9,10,8,9,6,10,4
449,10,1,8,9,9,7,3,10,8,5,0
450,4,0,7,3,1,4,4,5,8,9,4
451,10,3,1,5,5,5,5,3,2,4,1
452,10,3,1,8,4,5,5,10,1,10,10
453,6,9,8,8,5,8,7,5,10,4,1
454,9,7,0,5,4,5,10,7,7,6,4
455,10,9,5,2,9,6,8,5,10,2,4
456,10,8,1,3,1,10,9,3,8,8,7
457,9,7,7,0,0,0,6,8,3,5,4
458,5,2,4,10,6,0,1,0,9,8,9
459,8,6,4,0,4,5,9,8,9,4,7
460,5,7,0,5,2,8,5,3,9,4,6
461,10,8,4,2,7,8,6,5,2,10,5
462,0,0,2,6,6,3,0,10,6,10,0
463,7,10,9,9,7,2,6,4,6,1,1
464,7,3,5,1,6,9,5,3,5,0,10
465,7,4,0,10,3,4,5,10,4,3,9
466,6,0,10,3,5,1,4,2,2,7,6
467,1,4,3,8,8,5,10,7,8,4,8
468,7,10,4,5,5,0,5,5,2,10,1
469,2,10,0,3,2,4,3,7,3,6,5
470,4,9,6,7,4,8,6,7,10,3,0
471,1,6,4,9,1,3,6,9,5,2,9
472,5,0,6,7,1,6,5,4,0,8,1
473,5,9,3,7,10,0,5,8,10,9,9
474,7,4,5,0,9,4,6,8,0,3,1
475,10,6,10,2,2,6,9,0,5,0,5
476,7,6,0,5,5,8,10,5,5,5,6
477,10,6,10,2,4,3,3,3,2,7,4
478,8,10,1,2,3,5,2,1,1,5,8
479,10,3,8,1,5,7,8,10,6,7,4
480,1,5,10,8,8,5,10,1,5,2,3
481,7,4,7,2,5,2,9,2,4,8,3
482,5,0,10,4,1,5,7,9,3,6,1
483,9,10,4,1,2,1,8,1,0,7,4
484,1,9,10,1,3,9,3,10,2,8,8
485,0,2,2,1,2,5,5,5,5,10,10
486,0,9,1,0,5,9,7,9,8,6,0
487,2,7,10,10,10,9,7,9,2,3,4
488,10,3,7,5,10,9,2,0,2,0,2
489,6,3,8,10,1,5,0,9,8,7,1
490,9,8,8,10,8,4,6,7,5,1,2
491,6,0,4,3,7,10,9,1,4,4,2
492,1,10,10,10,6,9,4,3,10,7,9
493,1,9,7,9,5,8,5,2,4,1,7
494,4,8,0,5,4,5,10,2,8,5,5
495,0,1,3,5,2,2,0,5,10,8,2
496,8,10,1,7,9,8,4,10,8,3,5
497,6,10,7,1,0,8,9,1,5,1,1
498,5,9,4,0,9,10,3,7,9,0,4
499,2,7,1,1,4,0,9,7,3,0,0
500,2,9,0,5,5,1,1,8,1,9,5
501,5,1,8,10,8,1,1,0,9,5,1
502,3,4,7,7,1,4,4,3,10,5,4
503,5,3,0,5,9,3,7,10,1,10,7
504,7,3,6,3,0,8,6,0,9,7,4
505,0,1,5,7,7,10,10,7,6,9,2
506,3,3,10,7,7,10,4,0,1,8,3
507,4,10,8,10,8,8,2,2,3,8,2
508,3,7,10,0,4,2,2,2,7,9,9
509,9,8,5,3,8,8,1,9,2,2,3
510,2,6,2,8,7,5,1,8,1,5,6
511,5,10,7,9,1,10,10,3,5,6,3
512,8,10,6,0,2,8,2,0,3,9,3
513,3,8,9,5,4,0,1,4,4,4,2
514,8,7,5,9,1,6,6,6,10,2,3
515,5,8,3,2,10,8,2,2,2,1,8
516,5,6,2,8,10,8,1,7,10,2,10
517,5,7,3,9,5,9,2,10,3,3,3
518,10,3,5,10,1,7,7,6,0,10,2
519,0,8,1,6,6,6,9,4,3,5,2
520,5,9,8,9,3,10,3,4,10,10,4
521,9,3,7,0,4,8,2,7,1,2,5
522,1,7,1,4,3,8,2,7,6,8,10
523,2,9,7,8,9,3,0,6,0,6,1
524,5,2,8,6,6,4,10,0,3,5,9
525,10,5,9,9,3,8,2,5,10,8,6
526,5,7,0,9,3,8,10,3,3,9,0
527,1,7,2,8,3,6,10,4,0,3,9
528,6,3,1,5,10,2,1,9,7,0,9
529,1,0,5,5,1,1,3,10,8,6,10
530,4,1,8,3,7,10,0,3,4,8,6
531,3,7,9,7,6,7,7,7,6,9,7
532,9,10,7,5,10,6,5,9,3,10,7
533,8,10,3,5,5,1,10,4,8,8,2
534,3,0,4,3,1,5,0,4,6,0,1
535,4,2,4,10,7,7,8,6,1,10,6
536,2,5,6,5,4,6,6,3,0,3,9
537,7,8,1,1,10,3,8,7,3,1,5
538,10,2,7,10,7,6,4,8,1,0,10
539,2,4,6,2,5,9,1,7,8,2,4
540,9,5,5,7,7,8,9,1,7,6,5
541,5,9,0,5,1,3,5,10,7,0,4
542,9,9,0,5,4,6,8,10,8,5,1
543,9,0,7,5,2,0,2,0,0,1,4
544,2,6,9,1,0,10,0,4,3,3,2
545,0,5,0,10,0,7,9,9,10,1,9
546,1,7,7,1,0,2,4,9,2,0,2
547,9,0,2,6,4,8,9,4,1,4,4
548,1,3,0,3,7,10,7,9,6,5,5
549,7,10,8,7,6,1,6,4,8,9,4
550,2,7,0,10,5,3,7,3,8,1,5
551,0,7,10,8,1,2,9,7,1,10,3
552,1,0,0,1,2,3,1,10,7,1,4
553,0,2,1,6,5,5,5,1,10,8,4
554,9,2,3,10,5,5,5,3,2,6,5
555,8,10,5,4,2,7,0,5,7,2,4
556,0,4,3,9,10,2,10,0,1,6,0
557,0,4,2,1,9,6,6,5,1,5,7
558,9,10,2,9,6,6,9,0,2,8,9
559,10,3,6,2,0,2,9,7,7,10,8
560,10,0,3,9,0,3,3,7,9,8,3
561,2,2,6,1,2,1,5,8,3,4,6
562,10,4,10,1,10,3,0,7,5,8,7
563,0,9,4,3,3,4,5,8,0,1,7
564,4,9,8,1,4,7,2,8,10,5,1
565,10,10,4,8,5,5,4,4,3,1,1
566,9,0,10,8,0,3,6,3,8,7,3
567,5,5,10,7,6,9,9,5,1,6,8
568,7,0,7,10,6,5,6,6,1,6,8
569,8,5,2,10,10,5,3,2,5,10,6
570,4,9,6,6,0,5,7,2,9,9,1
571,5,4,6,6,9,10,2,6,9,8,7
572,4,7,8,5,9,10,9,3,0,2,1
573,8,7,10,1,0,10,1,2,9,8,4
574,8,0,4,1,4,8,6,1,7,4,10
575,8,6,8,9,1,5,5,9,8,3,10
576,3,7,5,2,6,8,1,10,6,2,7
577,2,4,9,0,3,7,4,7,6,6,3
578,1,5,5,9,2,8,6,2,9,9,10
579,0,6,0,7,1,10,0,8,8,8,3
580,5,3,9,7,5,8,8,10,1,9,9
