0,1,2,3,4,5,6,7,8,9,10
7,74,16,3,29,33,89,2,29,100,10
3,11,84,20,34,4,29,4,54,72,0
1,80,93,20,7,10,42,2,58,74,7
8,97,88,92,95,27,54,3,48,46,6
5,17,81,17,88,93,17,8,45,69,5
6,21,74,21,77,49,23,7,16,66,3
3,12,73,50,62,13,34,6,63,82,1
5,37,17,33,42,19,68,7,53,20,6
2,70,62,27,10,43,24,1,85,95,10
3,99,48,41,4,4,77,10,48,17,0
4,35,12,67,77,46,75,5,53,14,10
5,81,5,10,64,4,36,9,27,32,5
9,73,20,75,50,69,56,1,82,77,3
6,38,98,77,27,95,46,8,36,26,3
1,38,77,5,4,16,80,6,70,25,8
4,93,82,85,8,27,62,3,50,17,10
8,63,2,86,95,65,12,0,100,11,6
7,19,74,84,39,79,1,5,75,32,5
5,10,28,17,32,26,92,5,99,79,8
0,75,74,64,47,12,18,3,93,60,5
4,94,25,42,19,94,57,9,57,31,0
3,82,63,99,75,14,60,2,54,45,0
3,9,14,71,15,28,5,10,69,4,6
7,88,24,79,89,78,31,10,39,88,8
8,26,48,4,66,51,14,7,86,80,7
5,29,94,58,33,16,65,8,57,70,0
8,92,3,52,21,71,63,1,93,28,8
1,99,93,93,3,79,89,4,16,30,9
10,21,14,30,84,8,43,10,65,76,8
9,47,67,75,14,88,93,10,63,99,1
8,21,86,5,93,99,9,8,7,48,10
9,65,23,11,18,5,48,5,16,5,6
5,41,97,78,77,71,56,4,63,34,10
1,65,11,100,64,93,20,8,82,11,10
5,69,62,49,36,2,45,9,68,95,8
5,28,40,64,21,8,5,5,66,12,0
3,85,3,27,9,87,49,0,58,92,4
9,84,7,13,74,26,69,4,89,92,8
6,58,29,70,48,62,43,5,7,56,9
5,68,66,5,42,94,94,10,68,17,1
1,65,49,25,31,63,95,1,71,65,4
9,37,99,97,26,12,67,1,19,93,6
2,11,53,15,78,14,91,9,82,75,3
9,21,85,95,31,36,9,10,71,45,0
8,47,77,38,50,66,5,10,35,58,7
0,84,75,59,61,95,20,2,71,31,5
8,11,9,53,82,70,68,7,64,12,4
7,85,43,82,49,59,65,6,15,41,5
1,37,91,93,41,29,4,8,17,83,9
5,41,6,13,18,77,16,8,89,39,9
10,25,76,59,7,41,59,5,45,31,9
4,76,30,27,13,21,59,5,83,68,8
8,50,74,17,35,64,20,9,8,14,6
7,74,46,20,77,74,63,0,31,68,1
8,31,16,96,25,100,48,2,98,76,3
10,38,82,27,13,62,64,1,27,56,3
3,26,61,14,60,0,0,2,94,63,0
2,56,19,51,35,7,24,1,4,82,10
8,34,26,9,38,14,87,6,26,20,6
8,7,67,99,12,59,50,7,36,14,9
5,1,7,22,33,41,88,8,63,66,0
4,9,15,67,74,26,68,3,59,69,8
1,16,18,55,20,47,3,10,56,89,6
5,13,55,97,6,42,58,8,100,75,8
1,88,93,60,61,50,39,6,54,29,1
10,99,66,100,16,4,10,4,65,64,4
2,56,92,65,32,36,60,10,44,57,8
8,19,26,70,79,44,32,1,63,85,1
2,23,92,12,85,97,17,0,52,32,8
2,75,13,61,6,22,89,7,63,78,8
6,96,68,15,20,17,11,1,9,56,4
7,76,21,14,76,25,86,10,92,42,4
5,32,47,37,3,71,33,10,61,10,9
7,64,31,79,59,42,66,1,29,24,8
8,70,42,81,96,25,31,4,17,67,4
4,79,39,44,84,69,91,0,30,34,10
6,68,56,85,4,5,42,3,30,44,6
5,48,36,100,4,22,80,5,56,46,1
9,1,87,12,18,34,16,3,99,3,2
8,37,65,5,65,6,66,3,14,21,10
10,23,30,85,14,39,57,5,34,27,6
2,68,50,41,40,48,74,5,72,42,10
3,61,3,92,2,78,5,1,70,65,6
5,75,88,79,61,49,58,1,27,55,5
6,81,11,59,31,31,22,0,73,93,7
9,59,49,64,44,54,84,0,86,44,10
6,31,65,62,29,33,56,1,74,31,8
7,51,32,59,84,15,33,2,62,63,10
6,91,52,6,22,56,6,5,12,25,4
8,89,30,1,48,20,64,0,79,65,6
6,58,12,44,65,53,98,3,23,8,7
9,69,100,53,90,50,97,10,94,63,4
10,34,82,34,80,65,42,3,2,72,1
4,63,98,55,27,4,74,5,40,23,8
1,98,53,76,23,85,50,0,62,94,3
0,40,39,86,11,47,5,5,95,2,9
7,6,34,5,40,61,22,0,23,66,1
5,53,97,79,72,82,18,3,49,68,2
0,62,83,2,99,2,1,2,76,86,6
6,82,65,26,17,10,50,8,71,86,6
10,77,58,41,18,61,50,1,44,17,2
6,62,0,50,27,37,68,7,12,70,2
1,100,70,14,60,96,39,3,32,18,5
4,55,10,8,6,10,36,1,59,32,0
3,6,31,73,56,97,52,4,78,65,8
1,54,74,41,18,36,29,6,7,34,2
6,33,35,42,7,28,42,8,75,30,3
6,4,0,47,92,10,26,7,31,84,1
0,18,0,26,60,7,94,9,45,89,10
3,5,73,67,81,16,18,2,0,46,3
4,5,63,2,70,85,74,10,74,9,5
10,80,19,78,86,94,87,0,80,60,4
4,70,69,35,89,85,7,4,8,86,5
1,89,15,19,54,85,77,9,93,72,8
9,82,9,75,96,85,23,2,76,49,7
0,82,0,34,85,7,81,1,56,65,1
9,65,74,21,51,2,92,1,68,82,3
3,95,38,49,83,67,46,8,52,18,6
8,43,90,89,47,54,27,9,79,42,6
0,9,35,73,2,87,46,7,88,33,8
5,49,52,18,50,19,3,4,83,0,5
1,41,49,79,48,96,19,5,66,70,3
3,54,93,15,12,74,44,9,23,7,8
10,33,68,81,8,57,26,3,41,81,4
0,97,41,1,56,18,86,10,98,79,2
7,34,38,37,83,25,100,10,40,78,8
1,23,26,53,40,49,63,6,15,64,8
7,94,3,2,8,21,65,5,68,33,7
3,74,72,41,3,54,93,0,56,94,3
6,46,33,22,45,2,25,6,98,69,5
4,81,15,58,23,29,9,3,1,88,8
0,66,74,54,8,40,55,6,91,21,8
9,12,89,98,42,10,6,8,96,93,6
10,71,26,87,14,72,92,3,32,77,6
9,78,89,57,62,71,48,1,94,19,1
5,84,92,14,45,47,54,4,10,19,6
5,38,72,4,57,95,76,0,20,69,5
3,8,63,48,95,26,64,4,26,8,4
9,74,78,93,24,20,47,6,56,15,7
6,1,43,17,96,91,62,9,79,9,0
3,59,47,30,33,21,24,7,48,11,10
6,52,22,25,2,45,49,0,9,95,8
1,65,14,71,86,88,66,5,73,24,5
3,37,15,100,88,78,33,1,13,23,2
6,53,49,45,82,100,14,3,80,26,3
8,77,90,59,46,60,7,8,46,71,0
6,78,54,22,38,29,57,2,85,72,9
9,28,23,67,67,52,6,10,31,66,0
3,87,45,58,78,88,10,4,31,57,10
8,48,55,36,79,74,5,2,62,57,1
8,83,3,94,24,32,75,6,55,36,3
5,59,84,22,100,38,17,0,11,55,8
6,61,10,34,32,4,71,8,76,69,9
3,31,92,34,61,87,31,2,1,1,4
4,21,8,66,8,59,72,7,6,64,6
1,36,32,7,36,16,39,6,72,16,7
5,80,8,80,50,16,87,0,5,93,10
4,38,56,48,86,66,87,6,89,61,10
5,60,80,76,53,32,42,5,75,54,6
3,79,63,35,93,48,93,10,27,40,3
2,95,1,29,62,36,47,7,60,10,9
7,31,68,58,50,91,0,8,88,49,0
7,31,60,81,65,70,63,9,68,16,2
9,29,31,31,91,73,27,0,71,1,0
8,54,16,44,76,24,5,5,54,93,7
0,4,66,37,72,26,52,1,51,63,9
2,79,36,3,76,69,21,9,63,63,1
10,14,96,31,76,10,78,5,14,61,8
9,7,38,82,56,30,39,5,74,45,3
8,66,87,58,9,37,6,3,38,27,9
6,83,31,93,3,21,1,5,47,89,8
6,72,5,76,96,35,26,4,64,46,7
10,29,13,12,95,36,17,0,5,78,10
6,13,55,32,90,58,88,4,63,45,9
10,2,20,73,14,61,87,5,51,55,10
8,69,57,79,51,46,22,8,46,49,9
7,42,80,32,1,99,62,0,4,99,5
4,62,75,44,94,58,48,1,20,60,5
5,5,26,51,90,42,10,10,2,31,0
3,4,85,43,58,50,95,2,66,54,3
5,33,54,89,2,8,9,1,94,11,10
8,38,46,46,6,75,43,5,10,73,10
5,12,67,99,12,99,35,4,33,49,6
9,66,67,14,53,39,95,0,23,42,6
0,17,73,90,67,38,11,4,48,74,0
7,14,28,16,5,87,3,5,31,67,5
1,0,16,14,72,46,93,0,7,44,6
10,53,17,94,0,70,85,2,51,78,9
1,59,84,5,47,58,77,6,56,28,4
9,28,17,27,32,20,13,8,3,68,4
4,93,31,31,21,73,53,7,49,96,9
9,10,28,51,81,34,73,1,0,19,5
10,42,31,91,24,93,31,10,5,5,10
1,90,28,10,64,88,75,6,48,87,5
4,100,48,11,51,52,94,9,24,68,8
9,39,81,86,97,21,88,2,91,69,9
9,3,93,11,78,56,27,7,70,59,5
1,48,100,31,0,84,36,5,82,6,5
6,14,0,13,88,76,50,1,9,37,7
8,17,43,14,93,46,53,8,100,74,9
10,13,87,36,59,62,22,7,24,65,10
4,3,12,11,89,74,7,1,55,83,10
7,44,23,6,100,44,13,7,39,83,0
8,78,11,43,16,65,33,5,39,42,5
2,49,51,80,71,38,60,7,8,50,3
2,43,98,23,85,9,100,8,47,4,8
0,87,24,40,55,61,39,8,88,13,6
0,64,90,5,62,9,78,5,88,15,9
8,20,45,65,62,72,0,7,58,89,10
2,42,57,72,20,58,35,0,60,12,3
0,80,28,63,91,67,33,10,54,51,9
6,93,48,75,40,50,92,8,86,0,4
1,50,78,30,72,80,7,6,24,40,5
3,87,2,84,47,6,85,9,63,40,9
1,98,19,22,22,0,67,10,36,73,3
3,15,94,3,73,48,22,9,29,7,1
6,37,9,56,98,21,82,5,43,38,0
4,68,62,27,26,40,79,2,78,13,0
9,64,90,25,61,64,92,2,21,2,1
6,58,62,32,48,20,45,0,33,9,10
8,62,52,80,32,17,1,7,99,42,6
0,66,30,24,15,90,33,5,94,90,6
5,78,72,38,0,40,47,0,86,57,4
6,92,8,1,25,41,24,4,38,19,9
8,77,28,34,15,57,18,9,24,9,3
2,50,31,90,14,72,97,3,42,33,9
8,65,71,100,1,34,84,10,8,73,7
2,11,78,2,32,64,71,8,54,29,4
8,28,2,61,60,0,46,6,25,86,4
5,98,60,27,81,24,5,9,69,19,9
8,81,15,48,33,28,44,1,1,64,3
3,92,64,61,80,84,32,6,14,38,8
8,43,49,41,28,22,28,0,71,16,4
8,24,63,81,2,41,74,9,73,27,10
7,77,99,0,61,82,78,6,92,1,1
0,88,85,83,86,46,41,8,67,25,8
0,41,10,91,43,29,10,2,29,57,1
5,63,43,59,55,72,19,2,68,93,10
7,19,44,71,76,2,60,8,9,30,9
0,91,75,55,99,57,42,4,75,58,6
5,64,69,46,70,82,63,0,4,84,7
4,91,76,87,100,51,64,5,100,61,6
10,90,44,16,24,54,31,0,56,74,6
8,13,32,98,46,85,12,4,95,7,5
1,99,95,39,16,85,10,8,87,83,4
1,59,45,33,30,62,32,10,10,29,5
8,65,68,74,13,38,21,5,69,93,1
5,12,14,66,29,42,47,10,79,31,4
0,86,56,51,47,90,64,3,66,35,6
1,1,85,41,67,18,78,8,27,18,7
4,46,3,98,29,100,36,7,53,39,0
2,33,64,28,40,75,88,5,38,58,8
6,34,57,48,6,22,20,8,77,6,4
0,98,58,27,52,63,32,9,26,69,4
3,38,46,50,20,68,52,9,11,66,2
2,88,73,55,26,34,50,2,21,100,5
6,24,81,52,43,77,64,1,92,22,5
5,53,74,76,17,51,84,1,8,77,8
8,60,52,22,44,87,85,7,37,77,2
5,91,94,37,19,73,86,0,91,42,6
6,43,59,66,83,16,36,2,91,85,0
4,56,77,100,45,12,4,5,84,1,0
7,61,9,75,33,51,58,1,28,39,2
4,68,52,67,49,43,91,5,89,15,0
8,15,88,79,58,62,90,5,16,23,6
6,52,77,15,95,47,90,5,81,24,8
4,87,1,33,26,88,71,6,37,81,10
5,85,94,58,11,42,63,4,4,60,7
1,42,82,29,62,52,75,0,46,66,0
5,37,82,20,11,11,83,5,21,95,0
5,47,98,31,2,31,0,3,46,88,9
9,80,7,40,11,25,78,1,19,98,8
6,8,78,61,41,81,77,9,9,14,5
4,74,29,94,100,79,55,2,8,20,7
7,40,100,89,46,17,56,4,43,44,3
1,40,51,79,35,29,15,0,6,22,8
10,12,71,49,57,9,47,9,14,69,3
8,99,59,96,9,21,32,1,100,12,4
2,56,54,44,82,66,67,3,72,34,10
7,64,87,35,43,42,16,4,3,46,4
7,69,77,92,81,100,90,9,55,40,10
3,30,42,41,36,100,89,1,95,70,8
0,64,22,10,45,18,8,4,26,26,8
2,53,52,56,4,50,13,3,49,1,8
10,50,99,45,61,17,24,7,81,91,8
4,72,4,45,3,84,34,9,11,8,8
2,3,79,61,20,82,70,8,56,45,2
3,83,1,3,88,1,8,0,70,61,2
5,76,50,13,18,39,81,2,43,10,1
9,22,75,56,2,28,13,1,48,30,8
0,83,79,91,70,16,82,8,67,5,10
6,89,27,60,2,52,88,3,14,43,2
1,22,64,0,92,86,74,10,81,94,6
7,15,89,92,42,34,65,8,76,8,7
3,71,90,90,51,17,4,3,1,54,8
5,22,27,66,95,22,80,2,27,36,6
6,85,25,66,82,57,81,0,12,34,5
6,3,72,100,23,77,19,4,11,44,0
9,71,67,0,48,85,41,2,26,73,2
5,79,30,50,10,54,12,6,94,76,3
9,8,99,89,88,7,34,3,43,31,0
8,100,50,75,5,70,86,10,58,19,0
0,52,1,59,5,13,74,10,64,32,1
10,72,100,41,23,15,79,1,58,52,2
4,80,5,0,2,97,25,5,61,15,4
10,24,40,2,12,12,68,0,26,34,7
10,13,89,96,47,58,50,3,88,58,3
6,50,12,9,26,36,41,7,31,30,9
6,48,5,72,75,0,57,0,28,28,10
4,70,64,34,47,12,60,5,91,62,6
0,95,86,4,42,53,41,9,72,35,8
7,9,65,90,39,60,2,6,17,54,4
2,5,16,68,55,10,9,4,9,74,4
5,82,81,20,73,83,72,2,73,86,8
5,72,16,81,59,43,40,1,62,95,10
4,3,49,23,85,98,67,4,88,82,10
3,59,85,94,9,26,28,6,45,77,8
2,7,22,65,56,94,10,3,46,85,8
6,37,21,71,44,86,75,8,35,49,8
1,65,75,96,89,99,87,0,36,61,3
0,88,20,34,72,13,84,0,85,95,3
2,71,1,45,64,24,14,3,23,6,4
10,47,66,23,96,55,86,5,52,53,7
8,24,76,30,1,82,84,2,3,50,1
5,1,72,67,81,54,31,7,42,95,9
4,16,83,65,68,84,81,10,96,95,4
8,57,52,81,58,45,10,7,46,24,1
2,27,16,55,44,45,92,5,99,60,7
10,82,52,35,84,35,5,6,70,75,5
2,2,11,89,95,66,36,2,26,8,7
8,97,48,20,0,39,41,9,46,95,5
7,43,13,19,73,84,20,8,82,65,8
5,11,1,33,26,24,79,9,14,64,3
2,77,31,20,91,40,9,1,75,87,10
5,98,48,53,32,37,10,2,84,68,5
3,96,2,40,47,69,33,3,28,95,7
8,21,83,12,68,85,76,3,90,74,7
7,28,31,6,64,29,23,4,50,18,7
1,78,36,91,61,89,0,1,97,99,8
7,58,60,4,86,49,75,1,43,13,7
9,0,14,24,89,76,55,5,96,62,7
10,80,10,58,25,10,85,4,92,71,9
5,56,37,15,31,41,7,5,84,11,0
10,56,42,41,88,93,53,3,51,39,1
1,75,24,40,94,2,9,5,6,43,5
1,3,84,36,57,20,16,2,36,76,0
4,82,74,36,22,56,77,4,87,1,8
7,63,52,29,14,91,99,6,49,79,5
1,29,32,30,67,75,61,5,57,71,9
1,8,37,9,65,72,75,0,90,72,3
9,65,71,64,60,92,51,0,64,75,3
7,1,95,12,63,38,2,4,35,24,9
3,6,51,40,69,50,64,0,89,3,1
10,11,77,19,11,46,32,3,72,30,6
9,79,33,22,3,85,97,1,72,47,9
5,17,87,3,10,26,44,3,38,72,2
8,59,95,42,93,21,23,10,82,17,3
9,99,50,57,34,33,19,7,75,35,4
6,38,23,57,82,11,100,3,75,30,6
9,12,43,43,94,30,27,3,45,80,6
5,68,16,85,6,89,61,5,55,93,5
0,1,54,46,70,26,78,0,0,68,1
7,66,11,17,16,81,60,4,64,65,9
10,30,74,73,23,21,46,10,64,47,9
6,3,71,75,22,39,36,0,21,38,5
10,8,89,41,94,100,96,4,83,2,9
5,75,0,72,63,67,85,6,74,64,8
6,79,11,30,3,96,14,4,82,20,4
0,97,53,96,65,1,72,8,34,0,6
1,6,10,45,25,60,28,5,25,16,10
9,25,16,55,4,65,91,3,25,26,9
0,97,10,67,19,75,67,2,62,95,8
10,46,59,84,86,46,28,0,93,44,3
9,35,69,98,28,7,35,10,52,92,1
0,62,15,98,94,8,64,9,60,73,6
3,87,99,92,32,95,18,7,3,27,10
1,13,42,95,54,56,28,8,74,1,0
10,41,72,83,71,42,5,7,74,69,2
8,69,76,93,87,47,92,0,39,17,7
1,91,95,68,73,71,43,8,80,54,5
4,91,99,3,71,33,79,7,58,46,10
10,51,80,99,33,37,39,2,41,38,7
0,98,46,71,42,83,72,4,85,80,5
5,91,80,14,82,11,97,9,99,37,8
7,47,0,82,6,16,79,6,5,85,7
7,4,33,1,66,100,47,1,9,21,3
2,8,61,36,48,24,26,7,76,38,8
8,8,52,75,39,9,67,0,77,34,8
10,43,29,93,17,88,16,10,75,8,8
0,64,80,4,93,11,94,7,90,74,5
1,12,0,55,20,97,18,4,93,94,5
7,17,58,39,75,59,30,3,17,41,4
3,83,29,58,27,29,6,9,82,63,10
9,100,5,70,80,89,98,10,77,25,10
5,87,11,73,70,18,53,7,45,61,4
4,17,48,53,89,45,36,4,39,83,7
2,77,59,59,47,41,45,4,94,50,6
9,21,28,36,49,5,64,10,25,34,2
9,25,79,27,61,95,75,10,35,52,7
6,55,78,90,7,68,81,9,49,56,2
10,75,59,65,34,17,27,0,93,98,2
0,23,22,76,68,87,4,5,67,76,9
0,98,10,0,23,36,3,10,63,90,3
3,37,53,37,28,89,81,4,14,11,6
1,8,4,73,80,49,71,3,53,95,2
6,100,32,87,1,27,6,1,62,42,2
9,1,39,88,2,35,59,6,94,30,0
3,60,43,82,73,45,1,9,48,66,0
5,50,28,27,6,93,64,7,40,33,2
6,25,15,75,83,54,89,9,57,88,6
10,9,31,63,13,51,66,4,4,99,8
1,81,57,44,0,38,24,3,77,41,6
7,42,17,13,79,37,95,7,55,85,2
2,13,100,42,44,28,12,8,4,27,4
9,20,68,53,37,42,73,10,92,10,7
2,76,62,28,63,62,3,0,35,63,1
1,33,86,48,36,95,75,0,38,78,4
4,81,46,34,71,52,15,4,52,44,10
0,65,56,88,32,88,36,0,30,43,0
9,31,78,24,42,1,77,9,26,10,5
8,17,98,9,65,61,5,6,48,45,2
7,23,28,13,25,80,98,6,57,26,3
4,40,64,23,64,74,99,1,12,22,10
5,50,38,96,74,82,73,5,3,27,3
4,68,69,12,18,15,37,2,12,78,7
8,98,22,100,91,81,23,7,77,29,5
0,40,83,58,44,87,10,3,56,97,9
10,9,79,1,7,71,11,6,84,14,10
2,71,91,12,20,89,35,8,60,77,5
8,4,29,71,56,94,79,10,76,34,10
10,55,5,84,13,76,91,9,41,44,1
2,90,1,85,23,10,93,5,43,92,6
8,59,73,22,25,62,67,1,73,62,9
2,85,10,54,96,68,2,8,44,51,10
1,47,95,40,93,6,71,3,30,43,4
6,78,10,93,44,36,36,4,28,70,5
4,16,84,58,100,95,0,3,56,70,2
8,34,17,15,35,55,82,3,76,3,8
5,5,83,7,3,24,35,6,72,55,5
3,56,40,70,57,5,6,9,36,37,2
2,61,62,63,89,39,65,6,16,64,3
8,38,67,96,30,78,49,0,26,55,3
3,80,70,56,41,41,70,1,15,88,8
7,63,66,66,28,65,96,5,51,44,3
6,62,23,4,58,34,95,7,28,59,4
2,23,71,71,45,9,12,6,43,85,10
4,8,87,78,28,84,81,8,14,7,2
6,90,92,70,55,53,11,1,100,88,10
5,26,82,73,12,26,84,5,23,43,0
6,55,8,68,88,44,85,6,26,14,8
5,45,97,76,75,88,66,9,69,63,3
2,89,37,85,83,54,51,6,88,6,5
10,6,21,39,69,72,74,8,59,2,1
7,48,62,25,90,37,82,10,80,10,9
9,22,61,1,20,24,14,7,95,63,0
2,81,67,71,30,66,84,9,23,73,9
9,21,57,59,69,66,27,1,78,86,4
0,38,30,77,26,90,0,4,93,67,0
5,4,97,57,49,23,12,2,23,84,0
10,78,63,99,6,16,34,0,41,56,2
7,7,57,80,55,68,31,9,40,56,1
1,17,24,88,100,75,26,0,23,60,6
10,26,56,95,95,23,15,4,91,76,10
4,92,67,99,44,46,4,7,92,76,10
8,59,90,66,60,65,61,3,78,39,1
2,87,2,73,45,80,29,8,84,30,8
7,37,35,28,8,78,77,3,81,81,6
2,25,19,71,98,57,16,0,31,84,6
0,30,26,74,35,97,95,9,94,71,2
8,94,69,60,94,8,89,8,67,85,8
3,95,24,15,19,71,10,2,46,26,0
2,35,23,31,51,23,18,9,66,21,5
6,4,50,59,96,67,98,7,33,58,2
2,98,61,97,100,0,77,4,86,37,7
4,93,48,84,75,17,62,7,15,15,3
2,47,36,43,77,4,83,5,25,43,9
7,78,13,61,94,84,83,4,75,16,10
1,91,55,96,85,72,74,0,56,47,9
2,59,29,76,44,46,67,9,65,49,0
8,47,65,44,18,98,84,6,2,4,10
8,35,1,64,89,4,51,2,69,74,7
2,35,83,72,36,92,75,2,88,13,2
2,69,16,87,34,25,18,0,21,86,0
4,87,45,8,77,95,46,7,4,55,8
2,39,16,40,57,75,90,2,100,28,1
9,11,55,76,75,37,6,0,82,7,2
0,15,51,63,32,48,45,10,27,38,9
8,63,89,13,80,49,22,8,98,55,7
8,74,83,67,88,36,15,6,19,19,3
7,54,86,38,63,94,27,10,87,38,4
2,58,71,57,53,18,4,7,9,55,5
0,97,21,99,35,67,37,10,100,72,10
8,5,44,54,0,48,75,3,66,13,2
6,12,51,18,100,72,49,1,89,92,4
4,61,46,55,10,60,89,7,80,93,8
9,34,4,36,76,22,27,4,24,65,7
4,23,83,74,0,98,81,2,6,72,4
4,15,18,78,30,5,14,9,34,19,2
1,34,21,54,64,65,66,6,52,91,0
7,85,10,53,20,94,55,1,79,78,0
4,56,49,24,43,53,78,1,24,94,5
10,14,87,0,71,18,13,6,63,69,7
10,92,18,58,30,8,9,6,98,56,9
7,74,85,0,87,84,5,5,8,95,1
10,86,64,45,12,77,51,2,38,40,4
4,48,16,87,34,12,79,4,2,51,1
9,73,54,96,2,66,56,5,36,26,7
1,18,10,79,38,23,81,7,35,56,10
7,27,10,33,33,80,47,2,31,27,10
8,15,58,15,97,21,53,9,19,69,2
1,72,59,19,72,81,92,6,8,53,5
9,66,76,13,68,14,47,8,27,28,1
9,63,60,68,60,38,50,1,13,11,4
9,72,60,14,50,55,67,2,55,63,7
3,71,26,17,0,3,42,9,27,74,0
9,41,69,94,3,36,53,1,4,93,0
9,43,78,17,74,75,86,10,81,47,5
10,99,1,38,17,93,97,0,55,40,4
10,1,29,97,85,99,77,2,17,98,6
1,17,25,96,53,45,9,6,43,8,1
3,7,24,79,58,35,27,8,21,43,8
3,14,20,16,61,7,24,4,37,31,7
5,65,33,10,70,42,93,7,92,63,7
9,1,12,21,31,57,1,1,22,59,2
9,37,20,19,27,49,100,7,52,87,6
9,58,23,80,68,41,73,1,85,65,10
9,80,35,9,29,6,82,8,14,64,3
4,29,39,11,65,66,96,4,8,3,6
5,94,20,3,19,36,5,2,90,73,2
4,99,96,56,92,20,20,9,15,45,4
6,95,58,25,17,71,36,2,73,5,7
0,39,3,19,56,81,98,0,15,6,7
4,97,93,13,65,22,95,8,19,87,7
5,13,83,49,67,54,26,7,25,50,5
6,1,99,18,34,52,46,9,93,96,4
0,67,39,30,50,25,10,4,26,56,7
3,12,40,89,45,67,72,7,46,61,7
8,78,65,29,79,90,40,10,61,93,2
7,72,11,64,41,20,89,7,24,40,3
2,7,11,96,50,87,40,4,7,54,2
4,16,15,43,83,7,41,10,31,99,5
2,100,96,57,67,98,60,3,44,40,0
1,65,55,6,69,1,23,2,39,60,10
8,31,18,36,32,44,26,3,68,93,6
0,49,10,0,1,12,76,9,28,87,4
0,86,90,63,82,52,21,5,75,16,3
4,41,91,48,92,18,59,9,99,25,5
0,11,74,80,8,43,83,0,67,13,9
4,56,2,23,24,79,93,8,14,95,3
5,28,32,15,41,88,79,1,47,90,5
0,99,82,100,53,94,20,0,16,65,9
7,18,21,27,10,71,16,3,29,91,7
7,3,61,9,94,16,99,2,60,15,2
7,82,79,95,64,40,47,9,6,39,0
1,45,55,79,26,63,60,1,25,40,10
8,89,69,59,64,52,75,5,89,34,5
10,35,26,46,68,80,26,8,100,9,5
9,39,55,31,91,89,68,1,72,97,7
3,8,40,16,57,21,31,1,93,52,4
0,71,82,14,41,1,49,2,21,0,10
10,28,43,9,93,88,100,1,30,55,9
7,1,48,98,43,36,68,5,41,13,7
5,28,91,64,8,68,6,5,66,40,0
5,30,76,32,88,66,81,3,70,99,1
7,50,87,25,89,48,40,6,42,26,7
0,60,84,50,63,74,85,2,32,36,4
