0,1,2,3,4,5,6,7,8,9,10
6,81,10,10,31,10,10,0,73,10,7
9,59,10,10,44,10,10,0,86,10,10
6,31,10,10,29,10,10,1,74,10,8
7,51,10,10,84,10,10,2,62,10,10
6,91,10,6,22,10,6,5,12,10,4
8,89,10,1,48,10,10,0,79,10,6
6,58,10,10,65,10,10,3,23,8,7
9,69,10,10,90,10,10,10,94,10,4
10,34,10,10,80,10,10,3,2,10,1
4,63,10,10,27,4,10,5,40,10,8
1,98,10,10,23,10,10,0,62,10,3
0,40,10,10,11,10,5,5,95,2,9
7,6,10,5,40,10,10,0,23,10,1
5,53,10,10,72,10,10,3,49,10,2
0,62,10,2,99,2,1,2,76,10,6
6,82,10,10,17,10,10,8,71,10,6
10,77,10,10,18,10,10,1,44,10,2
6,62,0,10,27,10,10,7,12,10,2
1,100,10,10,60,10,10,3,32,10,5
4,55,10,8,6,10,10,1,59,10,0
3,6,10,10,56,10,10,4,78,10,8
1,54,10,10,18,10,10,6,7,10,2
6,33,10,10,7,10,10,8,75,10,3
6,4,0,10,92,10,10,7,31,10,1
0,18,0,10,60,7,10,9,45,10,10
3,5,10,10,81,10,10,2,0,10,3
4,5,10,2,70,10,10,10,74,9,5
10,80,10,10,86,10,10,0,80,10,4
4,70,10,10,89,10,7,4,8,10,5
1,89,10,10,54,10,10,9,93,10,8
9,82,9,10,96,10,10,2,76,10,7
0,82,0,10,85,7,10,1,56,10,1
9,65,10,10,51,2,10,1,68,10,3
3,95,10,10,83,10,10,8,52,10,6
8,43,10,10,47,10,10,9,79,10,6
0,9,10,10,2,10,10,7,88,10,8
5,49,10,10,50,10,3,4,83,0,5
1,41,10,10,48,10,10,5,66,10,3
3,54,10,10,12,10,10,9,23,7,8
10,33,10,10,8,10,10,3,41,10,4
0,97,10,1,56,10,10,10,98,10,2
7,34,10,10,83,10,10,10,40,10,8
1,23,10,10,40,10,10,6,15,10,8
7,94,3,2,8,10,10,5,68,10,7
3,74,10,10,3,10,10,0,56,10,3
6,46,10,10,45,2,10,6,98,10,5
4,81,10,10,23,10,9,3,1,10,8
0,66,10,10,8,10,10,6,91,10,8
9,12,10,10,42,10,6,8,96,10,6
10,71,10,10,14,10,10,3,32,10,6
9,78,10,10,62,10,10,1,94,10,1
5,84,10,10,45,10,10,4,10,10,6
5,38,10,4,57,10,10,0,20,10,5
3,8,10,10,95,10,10,4,26,8,4
9,74,10,10,24,10,10,6,56,10,7
6,1,10,10,96,10,10,9,79,9,0
3,59,10,10,33,10,10,7,48,10,10
6,52,10,10,2,10,10,0,9,10,8
1,65,10,10,86,10,10,5,73,10,5
3,37,10,10,88,10,10,1,13,10,2
6,53,10,10,82,10,10,3,80,10,3
8,77,10,10,46,10,7,8,46,10,0
6,78,10,10,38,10,10,2,85,10,9
9,28,10,10,67,10,6,10,31,10,0
3,87,10,10,78,10,10,4,31,10,10
8,48,10,10,79,10,5,2,62,10,1
8,83,3,10,24,10,10,6,55,10,3
5,59,10,10,100,10,10,0,11,10,8
6,61,10,10,32,4,10,8,76,10,9
3,31,10,10,61,10,10,2,1,1,4
4,21,8,10,8,10,10,7,6,10,6
1,36,10,7,36,10,10,6,72,10,7
5,80,8,10,50,10,10,0,5,10,10
4,38,10,10,86,10,10,6,89,10,10
5,60,10,10,53,10,10,5,75,10,6
3,79,10,10,93,10,10,10,27,10,3
2,95,1,10,62,10,10,7,60,10,9
7,31,10,10,50,10,0,8,88,10,0
7,31,10,10,65,10,10,9,68,10,2
9,29,10,10,91,10,10,0,71,1,0
8,54,10,10,76,10,5,5,54,10,7
0,4,10,10,72,10,10,1,51,10,9
2,79,10,3,76,10,10,9,63,10,1
10,14,10,10,76,10,10,5,14,10,8
9,7,10,10,56,10,10,5,74,10,3
8,66,10,10,9,10,6,3,38,10,9
6,83,10,10,3,10,1,5,47,10,8
6,72,5,10,96,10,10,4,64,10,7
10,29,10,10,95,10,10,0,5,10,10
6,13,10,10,90,10,10,4,63,10,9
10,2,10,10,14,10,10,5,51,10,10
8,69,10,10,51,10,10,8,46,10,9
7,42,10,10,1,10,10,0,4,10,5
4,62,10,10,94,10,10,1,20,10,5
5,5,10,10,90,10,10,10,2,10,0
3,4,10,10,58,10,10,2,66,10,3
5,33,10,10,2,8,9,1,94,10,10
8,38,10,10,6,10,10,5,10,10,10
5,12,10,10,12,10,10,4,33,10,6
9,66,10,10,53,10,10,0,23,10,6
0,17,10,10,67,10,10,4,48,10,0
7,14,10,10,5,10,3,5,31,10,5
1,0,10,10,72,10,10,0,7,10,6
10,53,10,10,0,10,10,2,51,10,9
1,59,10,5,47,10,10,6,56,10,4
9,28,10,10,32,10,10,8,3,10,4
4,93,10,10,21,10,10,7,49,10,9
9,10,10,10,81,10,10,1,0,10,5
10,42,10,10,24,10,10,10,5,5,10
1,90,10,10,64,10,10,6,48,10,5
4,100,10,10,51,10,10,9,24,10,8
9,39,10,10,97,10,10,2,91,10,9
9,3,10,10,78,10,10,7,70,10,5
1,48,10,10,0,10,10,5,82,6,5
6,14,0,10,88,10,10,1,9,10,7
8,17,10,10,93,10,10,8,100,10,9
10,13,10,10,59,10,10,7,24,10,10
4,3,10,10,89,10,7,1,55,10,10
7,44,10,6,100,10,10,7,39,10,0
8,78,10,10,16,10,10,5,39,10,5
2,49,10,10,71,10,10,7,8,10,3
2,43,10,10,85,9,10,8,47,4,8
0,87,10,10,55,10,10,8,88,10,6
0,64,10,5,62,9,10,5,88,10,9
8,20,10,10,62,10,0,7,58,10,10
2,42,10,10,20,10,10,0,60,10,3
0,80,10,10,91,10,10,10,54,10,9
6,93,10,10,40,10,10,8,86,0,4
1,50,10,10,72,10,7,6,24,10,5
3,87,2,10,47,6,10,9,63,10,9
1,98,10,10,22,0,10,10,36,10,3
3,15,10,3,73,10,10,9,29,7,1
6,37,9,10,98,10,10,5,43,10,0
4,68,10,10,26,10,10,2,78,10,0
9,64,10,10,61,10,10,2,21,2,1
6,58,10,10,48,10,10,0,33,9,10
8,62,10,10,32,10,1,7,99,10,6
0,66,10,10,15,10,10,5,94,10,6
5,78,10,10,0,10,10,0,86,10,4
6,92,8,1,25,10,10,4,38,10,9
8,77,10,10,15,10,10,9,24,9,3
2,50,10,10,14,10,10,3,42,10,9
8,65,10,10,1,10,10,10,8,10,7
2,11,10,2,32,10,10,8,54,10,4
8,28,2,10,60,0,10,6,25,10,4
5,98,10,10,81,10,5,9,69,10,9
8,81,10,10,33,10,10,1,1,10,3
3,92,10,10,80,10,10,6,14,10,8
8,43,10,10,28,10,10,0,71,10,4
8,24,10,10,2,10,10,9,73,10,10
7,77,10,0,61,10,10,6,92,1,1
0,88,10,10,86,10,10,8,67,10,8
0,41,10,10,43,10,10,2,29,10,1
5,63,10,10,55,10,10,2,68,10,10
7,19,10,10,76,2,10,8,9,10,9
0,91,10,10,99,10,10,4,75,10,6
5,64,10,10,70,10,10,0,4,10,7
4,91,10,10,100,10,10,5,100,10,6
10,90,10,10,24,10,10,0,56,10,6
8,13,10,10,46,10,10,4,95,7,5
1,99,10,10,16,10,10,8,87,10,4
1,59,10,10,30,10,10,10,10,10,5
8,65,10,10,13,10,10,5,69,10,1
5,12,10,10,29,10,10,10,79,10,4
0,86,10,10,47,10,10,3,66,10,6
1,1,10,10,67,10,10,8,27,10,7
4,46,3,10,29,10,10,7,53,10,0
2,33,10,10,40,10,10,5,38,10,8
6,34,10,10,6,10,10,8,77,6,4
0,98,10,10,52,10,10,9,26,10,4
3,38,10,10,20,10,10,9,11,10,2
2,88,10,10,26,10,10,2,21,10,5
6,24,10,10,43,10,10,1,92,10,5
5,53,10,10,17,10,10,1,8,10,8
8,60,10,10,44,10,10,7,37,10,2
5,91,10,10,19,10,10,0,91,10,6
6,43,10,10,83,10,10,2,91,10,0
4,56,10,10,45,10,4,5,84,1,0
7,61,9,10,33,10,10,1,28,10,2
4,68,10,10,49,10,10,5,89,10,0
8,15,10,10,58,10,10,5,16,10,6
6,52,10,10,95,10,10,5,81,10,8
4,87,1,10,26,10,10,6,37,10,10
5,85,10,10,11,10,10,4,4,10,7
1,42,10,10,62,10,10,0,46,10,0
5,37,10,10,11,10,10,5,21,10,0
5,47,10,10,2,10,0,3,46,10,9
9,80,7,10,11,10,10,1,19,10,8
6,8,10,10,41,10,10,9,9,10,5
4,74,10,10,100,10,10,2,8,10,7
7,40,10,10,46,10,10,4,43,10,3
1,40,10,10,35,10,10,0,6,10,8
10,12,10,10,57,9,10,9,14,10,3
8,99,10,10,9,10,10,1,100,10,4
2,56,10,10,82,10,10,3,72,10,10
7,64,10,10,43,10,10,4,3,10,4
7,69,10,10,81,10,10,9,55,10,10
3,30,10,10,36,10,10,1,95,10,8
0,64,10,10,45,10,8,4,26,10,8
2,53,10,10,4,10,10,3,49,1,8
10,50,10,10,61,10,10,7,81,10,8
4,72,4,10,3,10,10,9,11,8,8
2,3,10,10,20,10,10,8,56,10,2
3,83,1,3,88,1,8,0,70,10,2
5,76,10,10,18,10,10,2,43,10,1
9,22,10,10,2,10,10,1,48,10,8
0,83,10,10,70,10,10,8,67,5,10
6,89,10,10,2,10,10,3,14,10,2
1,22,10,0,92,10,10,10,81,10,6
7,15,10,10,42,10,10,8,76,8,7
3,71,10,10,51,10,4,3,1,10,8
5,22,10,10,95,10,10,2,27,10,6
6,85,10,10,82,10,10,0,12,10,5
6,3,10,10,23,10,10,4,11,10,0
9,71,10,0,48,10,10,2,26,10,2
5,79,10,10,10,10,10,6,94,10,3
9,8,10,10,88,7,10,3,43,10,0
8,100,10,10,5,10,10,10,58,10,0
0,52,1,10,5,10,10,10,64,10,1
10,72,10,10,23,10,10,1,58,10,2
4,80,5,0,2,10,10,5,61,10,4
10,24,10,2,12,10,10,0,26,10,7
10,13,10,10,47,10,10,3,88,10,3
6,50,10,9,26,10,10,7,31,10,9
6,48,5,10,75,0,10,0,28,10,10
4,70,10,10,47,10,10,5,91,10,6
0,95,10,4,42,10,10,9,72,10,8
7,9,10,10,39,10,2,6,17,10,4
2,5,10,10,55,10,9,4,9,10,4
5,82,10,10,73,10,10,2,73,10,8
5,72,10,10,59,10,10,1,62,10,10
4,3,10,10,85,10,10,4,88,10,10
3,59,10,10,9,10,10,6,45,10,8
2,7,10,10,56,10,10,3,46,10,8
6,37,10,10,44,10,10,8,35,10,8
1,65,10,10,89,10,10,0,36,10,3
0,88,10,10,72,10,10,0,85,10,3
2,71,1,10,64,10,10,3,23,6,4
10,47,10,10,96,10,10,5,52,10,7
8,24,10,10,1,10,10,2,3,10,1
5,1,10,10,81,10,10,7,42,10,9
4,16,10,10,68,10,10,10,96,10,4
8,57,10,10,58,10,10,7,46,10,1
2,27,10,10,44,10,10,5,99,10,7
10,82,10,10,84,10,5,6,70,10,5
2,2,10,10,95,10,10,2,26,8,7
8,97,10,10,0,10,10,9,46,10,5
7,43,10,10,73,10,10,8,82,10,8
5,11,1,10,26,10,10,9,14,10,3
2,77,10,10,91,10,9,1,75,10,10
5,98,10,10,32,10,10,2,84,10,5
3,96,2,10,47,10,10,3,28,10,7
8,21,10,10,68,10,10,3,90,10,7
7,28,10,6,64,10,10,4,50,10,7
1,78,10,10,61,10,0,1,97,10,8
7,58,10,4,86,10,10,1,43,10,7
9,0,10,10,89,10,10,5,96,10,7
10,80,10,10,25,10,10,4,92,10,9
5,56,10,10,31,10,7,5,84,10,0
10,56,10,10,88,10,10,3,51,10,1
1,75,10,10,94,2,9,5,6,10,5
1,3,10,10,57,10,10,2,36,10,0
4,82,10,10,22,10,10,4,87,1,8
7,63,10,10,14,10,10,6,49,10,5
1,29,10,10,67,10,10,5,57,10,9
1,8,10,9,65,10,10,0,90,10,3
9,65,10,10,60,10,10,0,64,10,3
7,1,10,10,63,10,2,4,35,10,9
3,6,10,10,69,10,10,0,89,3,1
10,11,10,10,11,10,10,3,72,10,6
9,79,10,10,3,10,10,1,72,10,9
5,17,10,3,10,10,10,3,38,10,2
8,59,10,10,93,10,10,10,82,10,3
9,99,10,10,34,10,10,7,75,10,4
6,38,10,10,82,10,10,3,75,10,6
9,12,10,10,94,10,10,3,45,10,6
5,68,10,10,6,10,10,5,55,10,5
0,1,10,10,70,10,10,0,0,10,1
7,66,10,10,16,10,10,4,64,10,9
10,30,10,10,23,10,10,10,64,10,9
6,3,10,10,22,10,10,0,21,10,5
10,8,10,10,94,10,10,4,83,2,9
5,75,0,10,63,10,10,6,74,10,8
6,79,10,10,3,10,10,4,82,10,4
0,97,10,10,65,1,10,8,34,0,6
1,6,10,10,25,10,10,5,25,10,10
9,25,10,10,4,10,10,3,25,10,9
0,97,10,10,19,10,10,2,62,10,8
10,46,10,10,86,10,10,0,93,10,3
9,35,10,10,28,7,10,10,52,10,1
0,62,10,10,94,8,10,9,60,10,6
3,87,10,10,32,10,10,7,3,10,10
1,13,10,10,54,10,10,8,74,1,0
10,41,10,10,71,10,5,7,74,10,2
8,69,10,10,87,10,10,0,39,10,7
1,91,10,10,73,10,10,8,80,10,5
4,91,10,3,71,10,10,7,58,10,10
10,51,10,10,33,10,10,2,41,10,7
0,98,10,10,42,10,10,4,85,10,5
5,91,10,10,82,10,10,9,99,10,8
7,47,0,10,6,10,10,6,5,10,7
7,4,10,1,66,10,10,1,9,10,3
2,8,10,10,48,10,10,7,76,10,8
8,8,10,10,39,9,10,0,77,10,8
10,43,10,10,17,10,10,10,75,8,8
0,64,10,4,93,10,10,7,90,10,5
1,12,0,10,20,10,10,4,93,10,5
7,17,10,10,75,10,10,3,17,10,4
3,83,10,10,27,10,6,9,82,10,10
9,100,5,10,80,10,10,10,77,10,10
5,87,10,10,70,10,10,7,45,10,4
4,17,10,10,89,10,10,4,39,10,7
2,77,10,10,47,10,10,4,94,10,6
9,21,10,10,49,5,10,10,25,10,2
9,25,10,10,61,10,10,10,35,10,7
6,55,10,10,7,10,10,9,49,10,2
10,75,10,10,34,10,10,0,93,10,2
0,23,10,10,68,10,4,5,67,10,9
0,98,10,0,23,10,3,10,63,10,3
3,37,10,10,28,10,10,4,14,10,6
1,8,4,10,80,10,10,3,53,10,2
6,100,10,10,1,10,6,1,62,10,2
9,1,10,10,2,10,10,6,94,10,0
3,60,10,10,73,10,1,9,48,10,0
5,50,10,10,6,10,10,7,40,10,2
6,25,10,10,83,10,10,9,57,10,6
10,9,10,10,13,10,10,4,4,10,8
1,81,10,10,0,10,10,3,77,10,6
7,42,10,10,79,10,10,7,55,10,2
2,13,10,10,44,10,10,8,4,10,4
9,20,10,10,37,10,10,10,92,10,7
2,76,10,10,63,10,3,0,35,10,1
1,33,10,10,36,10,10,0,38,10,4
4,81,10,10,71,10,10,4,52,10,10
0,65,10,10,32,10,10,0,30,10,0
9,31,10,10,42,1,10,9,26,10,5
8,17,10,9,65,10,5,6,48,10,2
7,23,10,10,25,10,10,6,57,10,3
4,40,10,10,64,10,10,1,12,10,10
5,50,10,10,74,10,10,5,3,10,3
4,68,10,10,18,10,10,2,12,10,7
8,98,10,10,91,10,10,7,77,10,5
0,40,10,10,44,10,10,3,56,10,9
10,9,10,1,7,10,10,6,84,10,10
2,71,10,10,20,10,10,8,60,10,5
8,4,10,10,56,10,10,10,76,10,10
10,55,5,10,13,10,10,9,41,10,1
2,90,1,10,23,10,10,5,43,10,6
8,59,10,10,25,10,10,1,73,10,9
2,85,10,10,96,10,2,8,44,10,10
1,47,10,10,93,6,10,3,30,10,4
6,78,10,10,44,10,10,4,28,10,5
4,16,10,10,100,10,0,3,56,10,2
8,34,10,10,35,10,10,3,76,3,8
5,5,10,7,3,10,10,6,72,10,5
3,56,10,10,57,5,6,9,36,10,2
2,61,10,10,89,10,10,6,16,10,3
8,38,10,10,30,10,10,0,26,10,3
3,80,10,10,41,10,10,1,15,10,8
7,63,10,10,28,10,10,5,51,10,3
6,62,10,4,58,10,10,7,28,10,4
2,23,10,10,45,9,10,6,43,10,10
4,8,10,10,28,10,10,8,14,7,2
6,90,10,10,55,10,10,1,100,10,10
5,26,10,10,12,10,10,5,23,10,0
6,55,8,10,88,10,10,6,26,10,8
5,45,10,10,75,10,10,9,69,10,3
2,89,10,10,83,10,10,6,88,6,5
10,6,10,10,69,10,10,8,59,2,1
7,48,10,10,90,10,10,10,80,10,9
9,22,10,1,20,10,10,7,95,10,0
2,81,10,10,30,10,10,9,23,10,9
9,21,10,10,69,10,10,1,78,10,4
0,38,10,10,26,10,0,4,93,10,0
5,4,10,10,49,10,10,2,23,10,0
10,78,10,10,6,10,10,0,41,10,2
7,7,10,10,55,10,10,9,40,10,1
1,17,10,10,100,10,10,0,23,10,6
10,26,10,10,95,10,10,4,91,10,10
4,92,10,10,44,10,4,7,92,10,10
8,59,10,10,60,10,10,3,78,10,1
2,87,2,10,45,10,10,8,84,10,8
7,37,10,10,8,10,10,3,81,10,6
2,25,10,10,98,10,10,0,31,10,6
0,30,10,10,35,10,10,9,94,10,2
8,94,10,10,94,8,10,8,67,10,8
3,95,10,10,19,10,10,2,46,10,0
2,35,10,10,51,10,10,9,66,10,5
6,4,10,10,96,10,10,7,33,10,2
2,98,10,10,100,0,10,4,86,10,7
4,93,10,10,75,10,10,7,15,10,3
2,47,10,10,77,4,10,5,25,10,9
7,78,10,10,94,10,10,4,75,10,10
1,91,10,10,85,10,10,0,56,10,9
2,59,10,10,44,10,10,9,65,10,0
8,47,10,10,18,10,10,6,2,4,10
8,35,1,10,89,4,10,2,69,10,7
2,35,10,10,36,10,10,2,88,10,2
2,69,10,10,34,10,10,0,21,10,0
4,87,10,8,77,10,10,7,4,10,8
2,39,10,10,57,10,10,2,100,10,1
9,11,10,10,75,10,6,0,82,7,2
0,15,10,10,32,10,10,10,27,10,9
8,63,10,10,80,10,10,8,98,10,7
8,74,10,10,88,10,10,6,19,10,3
7,54,10,10,63,10,10,10,87,10,4
2,58,10,10,53,10,4,7,9,10,5
0,97,10,10,35,10,10,10,100,10,10
8,5,10,10,0,10,10,3,66,10,2
6,12,10,10,100,10,10,1,89,10,4
4,61,10,10,10,10,10,7,80,10,8
9,34,4,10,76,10,10,4,24,10,7
4,23,10,10,0,10,10,2,6,10,4
4,15,10,10,30,5,10,9,34,10,2
1,34,10,10,64,10,10,6,52,10,0
7,85,10,10,20,10,10,1,79,10,0
4,56,10,10,43,10,10,1,24,10,5
10,14,10,0,71,10,10,6,63,10,7
10,92,10,10,30,8,9,6,98,10,9
7,74,10,0,87,10,5,5,8,10,1
10,86,10,10,12,10,10,2,38,10,4
4,48,10,10,34,10,10,4,2,10,1
9,73,10,10,2,10,10,5,36,10,7
1,18,10,10,38,10,10,7,35,10,10
7,27,10,10,33,10,10,2,31,10,10
8,15,10,10,97,10,10,9,19,10,2
1,72,10,10,72,10,10,6,8,10,5
9,66,10,10,68,10,10,8,27,10,1
9,63,10,10,60,10,10,1,13,10,4
9,72,10,10,50,10,10,2,55,10,7
3,71,10,10,0,3,10,9,27,10,0
9,41,10,10,3,10,10,1,4,10,0
9,43,10,10,74,10,10,10,81,10,5
10,99,1,10,17,10,10,0,55,10,4
10,1,10,10,85,10,10,2,17,10,6
1,17,10,10,53,10,9,6,43,8,1
3,7,10,10,58,10,10,8,21,10,8
3,14,10,10,61,7,10,4,37,10,7
5,65,10,10,70,10,10,7,92,10,7
9,1,10,10,31,10,1,1,22,10,2
9,37,10,10,27,10,10,7,52,10,6
9,58,10,10,68,10,10,1,85,10,10
9,80,10,9,29,6,10,8,14,10,3
4,29,10,10,65,10,10,4,8,3,6
5,94,10,3,19,10,5,2,90,10,2
4,99,10,10,92,10,10,9,15,10,4
6,95,10,10,17,10,10,2,73,5,7
0,39,3,10,56,10,10,0,15,6,7
4,97,10,10,65,10,10,8,19,10,7
5,13,10,10,67,10,10,7,25,10,5
6,1,10,10,34,10,10,9,93,10,4
0,67,10,10,50,10,10,4,26,10,7
3,12,10,10,45,10,10,7,46,10,7
8,78,10,10,79,10,10,10,61,10,2
7,72,10,10,41,10,10,7,24,10,3
2,7,10,10,50,10,10,4,7,10,2
4,16,10,10,83,7,10,10,31,10,5
2,100,10,10,67,10,10,3,44,10,0
1,65,10,6,69,1,10,2,39,10,10
8,31,10,10,32,10,10,3,68,10,6
0,49,10,0,1,10,10,9,28,10,4
0,86,10,10,82,10,10,5,75,10,3
4,41,10,10,92,10,10,9,99,10,5
0,11,10,10,8,10,10,0,67,10,9
4,56,2,10,24,10,10,8,14,10,3
5,28,10,10,41,10,10,1,47,10,5
0,99,10,10,53,10,10,0,16,10,9
7,18,10,10,10,10,10,3,29,10,7
7,3,10,9,94,10,10,2,60,10,2
7,82,10,10,64,10,10,9,6,10,0
1,45,10,10,26,10,10,1,25,10,10
8,89,10,10,64,10,10,5,89,10,5
10,35,10,10,68,10,10,8,100,9,5
9,39,10,10,91,10,10,1,72,10,7
3,8,10,10,57,10,10,1,93,10,4
0,71,10,10,41,1,10,2,21,0,10
10,28,10,9,93,10,10,1,30,10,9
7,1,10,10,43,10,10,5,41,10,7
5,28,10,10,8,10,6,5,66,10,0
5,30,10,10,88,10,10,3,70,10,1
7,50,10,10,89,10,10,6,42,10,7
0,60,10,10,63,10,10,2,32,10,4
