0,1,2,3,4,5
27,12,73,98,39,66
44,80,11,90,0,69
89,41,37,8,1,30
48,93,19,7,0,11
66,7,100,86,13,8
8,15,30,13,63,92
40,54,27,59,8,44
26,23,91,2,89,67
100,87,74,77,75,83
19,83,31,37,13,31
67,1,27,42,70,17
2,91,41,76,35,4
72,49,61,64,9,18
46,59,87,20,12,33
45,79,27,85,49,37
67,7,45,42,58,14
99,0,67,54,43,35
79,35,100,57,95,24
6,29,30,93,81,87
69,29,78,87,77,8
93,87,69,35,36,81
64,25,26,54,67,42
49,59,39,96,88,23
63,14,10,44,75,82
21,96,57,85,57,63
34,86,89,11,8,50
69,56,41,11,20,21
33,23,9,58,50,37
63,83,88,76,11,66
20,58,36,77,37,45
88,67,94,2,7,90
95,47,47,67,90,60
0,12,52,80,46,48
7,86,84,93,9,58
35,50,88,36,10,85
82,14,53,11,31,41
99,16,66,47,38,100
89,28,29,95,31,41
80,39,2,90,63,61
52,74,10,75,55,14
33,38,35,80,89,79
77,61,83,24,79,78
76,44,46,18,12,24
63,51,47,92,25,49
61,25,36,13,83,37
13,60,49,69,42,97
23,54,56,58,65,69
84,45,2,36,28,92
34,91,62,33,93,54
88,12,36,9,93,71
79,43,100,6,68,34
56,45,45,77,19,15
99,87,55,64,60,72
70,29,1,36,43,96
86,64,13,67,18,49
81,55,23,4,50,71
66,5,61,2,89,10
47,38,18,94,5,79
87,37,25,78,87,85
99,93,57,59,92,77
46,2,0,89,80,68
99,68,32,80,82,65
45,72,63,7,43,62
20,99,31,25,89,90
93,13,62,92,16,88
54,88,50,15,75,69
45,85,26,70,80,84
23,64,40,37,48,96
45,89,72,58,92,81
79,89,22,35,31,26
54,98,96,83,46,94
11,76,86,89,13,50
35,92,26,4,46,55
73,37,0,95,31,72
72,33,54,43,22,92
19,95,13,6,92,94
35,12,32,12,57,3
86,89,21,41,39,56
11,18,49,66,30,90
48,5,99,15,89,75
25,0,18,61,95,70
90,44,42,100,55,29
87,47,14,37,6,18
75,83,70,85,23,44
31,97,100,7,8,64
56,24,81,18,99,15
41,62,61,96,82,51
98,19,74,15,69,100
53,59,44,95,85,67
32,13,92,87,31,23
83,10,36,5,80,53
52,7,42,74,11,53
91,15,68,24,82,58
9,51,26,75,51,87
81,8,37,19,9,19
47,0,39,63,56,87
61,44,77,24,24,64
19,17,30,62,77,42
30,9,63,8,85,36
96,2,22,46,46,7
94,47,47,74,54,11
44,52,19,55,48,49
82,25,24,52,21,73
5,71,70,26,48,92
9,4,14,98,9,76
29,79,27,64,42,32
58,6,72,65,89,56
59,20,86,35,55,11
0,19,7,35,45,79
82,64,74,10,51,62
54,58,32,41,90,94
94,56,11,26,100,39
26,62,83,70,74,43
53,75,22,57,16,15
67,96,89,37,48,80
92,36,53,37,2,44
38,74,22,94,49,52
78,56,65,58,39,3
99,80,24,11,4,83
25,22,31,76,74,37
92,72,44,87,65,10
38,18,67,56,70,64
56,28,8,14,90,26
99,36,16,9,63,76
8,86,68,73,88,83
8,98,48,15,50,62
96,4,10,97,10,8
79,99,52,87,63,51
5,27,13,46,71,13
87,29,31,99,86,35
48,4,11,16,33,47
36,39,14,94,36,57
29,63,85,94,8,19
2,88,43,12,60,3
44,16,96,93,37,34
90,17,86,13,2,82
30,40,61,41,51,50
84,19,47,50,52,92
37,88,89,23,41,64
65,65,56,98,27,57
89,48,44,49,70,33
94,32,33,49,18,79
43,12,4,14,84,7
16,0,44,35,40,64
25,9,96,35,35,2
7,16,67,39,71,57
59,47,56,79,44,77
24,23,40,59,72,15
29,41,44,91,52,60
3,94,5,55,10,59
58,47,4,0,2,23
83,5,42,44,38,25
25,32,66,20,50,15
14,86,40,100,54,3
42,61,63,87,75,12
72,26,88,48,16,81
3,39,44,87,48,95
20,35,45,87,77,92
1,100,34,75,25,63
57,78,30,37,97,71
36,33,46,17,73,62
37,50,19,3,7,7
85,34,32,89,18,52
5,91,3,14,80,78
21,30,44,16,11,56
58,91,54,94,42,9
64,70,50,11,9,17
91,43,82,3,32,39
7,71,25,90,86,100
64,39,22,60,23,62
46,36,77,15,45,88
78,99,23,91,10,24
51,99,64,28,8,99
41,15,60,64,47,64
83,33,74,92,16,59
92,3,69,68,42,10
43,36,24,4,21,86
65,43,48,16,84,92
90,71,31,36,48,59
52,53,49,38,8,5
78,28,39,57,12,40
43,77,99,67,0,6
53,46,69,94,45,8
21,96,18,91,78,60
9,85,12,95,44,42
18,86,94,94,49,24
18,68,23,97,21,28
0,12,88,57,47,83
1,53,37,59,10,33
26,12,32,76,90,86
95,49,5,55,69,31
70,30,90,18,24,7
53,100,77,44,11,33
54,70,5,49,12,62
31,18,83,63,44,75
59,63,36,17,15,22
53,39,2,50,14,58
4,80,81,42,40,5
85,94,81,28,40,57
89,42,71,10,52,79
96,59,6,57,51,58
35,84,1,81,71,19
95,49,22,68,0,92
74,8,7,29,67,90
92,38,87,36,89,33
98,87,21,2,41,25
26,68,26,79,8,87
66,67,55,31,69,83
72,0,39,4,100,25
93,33,46,44,88,69
85,47,38,35,1,28
6,38,73,92,79,68
69,58,6,24,0,42
54,6,0,11,35,14
61,55,32,68,54,100
61,39,28,96,45,30
97,10,30,36,82,78
85,57,36,36,47,58
56,54,88,9,74,97
27,56,86,90,44,22
99,56,83,68,32,94
25,8,5,98,3,57
33,27,29,23,95,12
42,2,53,33,11,30
67,49,5,55,31,60
37,37,85,75,39,90
92,31,28,60,27,58
98,57,19,78,28,27
38,53,76,92,8,72
41,67,65,35,96,71
82,51,13,88,10,49
52,31,99,63,32,98
12,91,50,92,70,62
75,27,11,19,11,92
92,98,9,1,79,14
23,5,19,60,77,44
19,11,35,61,55,40
49,25,59,94,32,65
59,97,31,55,84,11
86,77,18,97,59,89
83,65,6,66,0,4
68,87,36,92,71,1
59,71,87,52,98,80
44,77,63,85,25,52
33,91,26,95,35,45
9,98,62,42,88,6
63,17,10,11,14,28
56,92,2,34,64,69
73,95,12,74,50,12
86,39,69,6,17,57
13,1,82,83,19,71
9,97,94,79,85,94
22,45,76,32,39,93
3,25,37,33,71,4
34,96,24,70,16,22
74,79,75,16,87,92
82,58,55,42,88,68
93,75,47,48,87,82
46,27,30,90,32,5
67,25,92,65,41,33
16,92,89,69,100,74
93,63,71,27,24,42
40,44,12,66,55,41
86,28,76,62,48,61
12,91,75,23,69,19
32,64,89,84,81,60
69,36,26,11,64,71
2,32,76,0,56,6
28,11,48,79,66,45
37,60,83,1,86,79
33,10,10,22,66,69
2,43,62,46,76,92
54,41,28,7,83,1
56,66,23,41,85,90
16,58,67,61,42,96
1,93,67,12,45,90
75,56,100,5,59,36
90,37,95,0,58,94
49,7,15,74,39,51
75,28,73,70,10,58
63,96,51,12,58,34
5,33,59,11,70,31
84,52,95,82,75,41
26,83,47,12,31,53
30,65,44,39,74,47
8,1,80,100,70,91
10,21,61,75,64,72
66,50,91,0,71,38
99,2,29,44,91,85
97,77,64,94,36,28
76,72,33,99,58,45
22,76,77,42,64,25
22,64,100,4,62,6
50,97,11,100,70,83
33,2,68,50,37,54
45,34,50,66,10,99
89,68,0,7,82,16
4,3,66,42,29,27
7,99,67,55,91,87
94,95,41,33,20,20
13,17,59,40,30,53
54,7,39,33,11,67
31,61,86,31,37,51
17,38,90,26,32,70
60,36,3,44,9,82
33,67,62,90,83,73
63,87,60,27,43,83
68,28,67,14,82,27
62,70,53,30,11,89
89,77,52,51,97,50
38,14,5,23,38,60
75,50,89,15,27,62
86,27,6,6,55,39
4,55,94,59,98,2
73,71,78,25,11,73
66,83,17,80,8,17
76,34,40,26,20,45
35,22,47,86,63,32
28,18,86,45,74,60
88,6,23,83,85,48
29,100,97,49,64,90
71,77,25,6,8,91
86,92,8,15,83,23
81,22,83,67,25,80
27,57,15,95,64,38
35,4,33,38,74,18
31,46,86,11,26,20
98,8,68,1,13,45
37,17,1,16,99,44
35,63,71,21,82,78
86,2,14,93,67,46
79,27,65,54,49,61
89,9,91,22,55,18
16,18,35,74,18,50
77,78,11,30,38,69
9,65,18,49,28,87
28,23,89,11,78,25
75,36,63,50,20,49
47,6,6,9,46,78
79,59,77,89,42,22
65,36,87,99,73,37
58,16,33,87,20,44
21,91,59,4,59,55
21,1,17,19,24,11
97,25,17,60,57,25
47,17,39,74,20,37
39,54,28,93,65,10
38,73,40,78,56,82
54,69,80,72,62,17
15,22,100,86,85,100
24,72,62,78,4,15
62,76,5,77,5,83
1,75,93,45,54,29
21,60,89,76,1,90
77,57,14,3,1,70
78,34,28,2,49,96
46,83,15,51,42,41
77,97,44,19,3,46
92,74,94,95,55,41
70,70,14,76,20,72
62,47,48,36,30,61
54,32,93,56,48,42
6,19,100,8,42,35
19,85,74,27,6,22
56,39,41,31,33,90
47,58,48,24,54,1
45,19,62,96,100,19
21,16,12,63,19,9
56,45,26,98,56,89
72,42,31,66,20,79
13,93,79,94,2,53
15,91,97,13,25,8
30,66,95,13,7,24
74,39,2,67,25,92
60,88,56,30,93,54
79,53,11,11,43,69
92,44,80,83,95,2
59,53,10,19,8,68
98,77,10,35,22,62
33,71,27,18,82,44
90,22,74,41,37,81
0,0,17,28,50,77
25,93,28,27,40,0
78,33,74,100,29,88
11,83,12,59,16,3
72,12,66,36,65,0
33,73,0,83,81,96
12,87,49,76,15,55
85,27,19,31,90,6
55,5,14,52,2,73
84,82,71,64,26,98
56,27,43,74,20,2
11,62,17,30,59,21
38,63,27,26,74,12
73,1,37,36,85,47
76,27,39,67,74,37
86,99,4,57,78,23
16,3,83,78,2,39
98,12,78,71,15,45
30,84,74,12,13,85
40,52,2,11,46,89
77,50,6,39,56,13
79,97,80,64,61,9
56,40,71,64,29,68
25,27,91,33,8,91
33,41,8,59,25,41
3,17,2,94,34,29
39,25,97,70,98,53
82,71,62,76,77,52
67,66,80,23,63,72
60,61,37,47,63,83
63,53,50,93,10,11
15,94,49,66,40,69
74,10,36,75,24,43
72,63,78,30,78,23
51,14,28,18,26,47
10,13,65,26,98,57
82,96,72,74,19,6
71,99,86,41,25,58
8,71,15,58,20,6
95,4,8,41,16,97
39,40,36,57,95,78
55,1,94,68,85,34
36,49,9,93,30,96
91,80,54,33,72,52
87,59,42,13,23,56
85,88,82,83,75,33
72,76,26,96,62,86
6,38,9,33,6,97
7,1,47,17,89,94
57,67,83,29,39,77
81,76,50,60,21,38
48,14,58,24,14,15
30,26,75,2,55,11
69,32,41,67,10,6
24,50,36,4,25,4
68,8,21,45,85,6
20,32,1,3,95,93
53,39,52,65,28,94
40,41,33,51,49,61
88,2,23,42,37,42
44,89,42,36,80,57
78,16,77,82,85,31
70,14,39,19,43,74
37,69,97,57,100,82
8,87,84,94,86,69
3,35,90,83,23,57
22,91,65,68,89,67
49,85,12,21,58,41
99,15,58,91,66,56
87,59,93,95,87,84
23,38,27,83,45,31
64,60,51,45,71,12
61,16,94,58,63,99
8,99,7,19,87,33
88,92,35,77,44,88
54,49,5,25,87,98
13,71,100,93,53,17
56,80,19,15,78,73
1,60,81,53,35,62
24,49,50,12,52,73
46,56,85,55,59,71
36,94,33,40,54,64
31,56,96,53,8,75
64,92,94,77,69,30
82,14,16,40,24,55
20,33,46,46,71,77
7,83,53,92,82,86
35,27,15,7,2,44
82,51,92,66,19,38
75,10,52,96,45,37
52,51,45,51,44,85
50,4,25,68,45,77
70,45,54,99,87,48
50,16,15,66,84,3
40,12,90,54,4,28
70,83,73,73,3,31
88,28,47,27,2,61
43,26,1,68,49,66
30,98,26,78,35,52
27,11,28,85,30,59
11,70,67,91,93,90
67,16,47,10,92,4
42,6,84,33,79,20
93,16,51,48,15,5
28,29,73,38,55,52
16,86,83,53,13,76
17,69,54,34,61,80
46,8,15,68,43,30
0,56,37,16,70,99
79,87,64,47,69,100
62,78,31,81,54,56
29,4,63,70,92,41
82,86,100,6,78,29
63,41,63,96,5,95
68,42,62,54,36,8
66,15,60,68,95,88
21,80,0,17,45,56
75,8,5,50,26,80
51,61,44,8,83,81
84,31,16,62,49,12
25,3,3,18,63,30
12,27,21,97,92,1
35,14,78,85,26,0
48,91,26,79,25,15
72,77,44,13,24,1
37,13,87,23,96,43
84,55,83,67,59,92
21,32,41,80,92,15
83,68,7,32,27,85
86,21,70,78,56,100
62,39,12,63,3,53
43,98,69,38,3,22
57,67,62,74,27,78
17,47,34,73,22,39
42,91,64,85,38,85
21,25,48,5,79,10
57,63,40,92,75,28
9,19,57,65,67,86
40,98,95,5,72,74
3,33,32,55,11,14
39,55,66,5,16,97
36,38,40,63,59,48
50,82,17,30,74,13
1,94,97,51,50,14
41,40,14,1,63,63
45,14,78,52,43,17
47,87,45,79,24,99
61,73,31,49,18,48
39,55,27,25,46,71
64,87,7,23,88,36
0,42,10,52,70,56
5,53,18,69,32,13
44,53,77,67,72,70
51,7,54,61,30,25
38,92,8,48,64,99
3,74,42,47,30,16
43,3,55,94,31,48
83,1,31,54,63,69
10,59,76,27,56,88
18,34,23,81,93,57
89,27,21,94,19,93
6,57,52,9,11,25
9,53,35,8,56,5
9,19,76,8,78,31
88,74,61,3,88,99
41,99,9,64,43,33
9,92,42,29,3,90
47,68,23,86,73,96
100,17,88,47,99,5
1,40,66,67,38,67
82,7,13,84,98,63
34,59,100,53,59,31
17,61,11,43,85,32
21,78,98,38,33,1
52,32,84,89,42,16
95,16,60,31,21,90
21,21,20,66,39,52
29,25,9,98,69,85
68,0,94,25,68,12
55,88,85,18,3,85
42,2,17,45,47,10
48,7,40,61,95,22
81,57,35,25,98,61
72,31,7,67,82,44
39,24,81,42,36,75
22,53,90,56,18,66
15,26,0,61,0,100
78,25,6,32,78,79
60,66,95,4,61,6
26,41,41,74,7,7
2,94,76,27,66,51
86,80,21,67,71,46
78,67,57,67,3,60
18,32,18,58,62,76
77,53,91,25,14,37
7,79,5,38,19,56
84,9,20,76,73,22
39,58,41,22,78,51
90,18,81,48,13,4
14,36,97,98,12,80
23,29,58,59,84,28
78,6,42,47,89,13
20,54,8,73,66,52
37,52,79,6,28,39
5,71,5,99,96,21
74,4,100,12,25,27
72,25,0,28,11,19
49,87,83,31,7,29
7,22,18,72,48,25
95,58,94,56,40,29
80,37,73,88,68,56
1,60,20,46,48,73
31,47,96,9,27,44
1,45,48,11,59,0
72,20,83,44,6,92
60,5,58,96,13,37
82,41,2,93,26,41
19,38,57,27,32,11
61,53,40,92,51,56
5,49,75,10,4,72
84,98,47,20,45,72
42,89,90,20,89,73
64,82,61,47,0,5
39,81,59,85,43,17
77,48,34,67,33,76
58,83,64,93,52,68
51,57,17,21,36,75
48,48,36,89,54,33
88,90,53,63,12,66
0,97,42,48,11,99
54,28,36,78,70,2
13,47,73,50,28,16
56,5,48,70,95,70
63,37,33,57,74,62
84,51,24,69,95,10
52,83,46,27,76,58
31,15,91,95,57,55
25,18,2,10,0,98
25,21,98,32,40,93
41,5,70,51,54,60
92,69,40,32,45,18
37,61,7,48,78,80
72,48,14,95,64,0
58,22,69,31,33,7
77,88,30,45,70,79
87,10,0,49,37,4
17,57,23,65,32,100
28,74,55,39,51,0
99,38,48,28,71,57
33,45,92,69,45,42
20,10,14,16,95,14
22,30,23,5,69,40
19,16,76,46,18,42
34,21,14,99,6,81
11,58,9,39,95,42
28,26,30,41,70,16
75,48,23,89,75,95
19,91,70,25,10,30
37,29,27,17,83,45
43,95,50,46,89,45
93,83,43,26,86,77
10,7,45,75,36,55
81,9,38,38,25,28
23,69,80,7,7,56
87,40,97,41,9,26
15,1,34,74,51,35
75,73,23,26,8,96
24,47,86,37,38,46
70,93,22,79,80,24
9,89,27,65,52,58
57,26,54,4,22,60
83,22,73,64,58,53
33,74,30,61,92,81
23,38,62,31,9,91
37,29,66,56,63,52
33,73,26,20,68,42
88,39,74,84,4,8
43,60,75,70,44,77
90,70,54,63,35,27
2,39,31,54,70,57
9,99,7,92,60,77
40,23,58,6,61,27
38,35,66,50,39,14
61,27,38,12,46,25
41,45,2,99,27,96
23,64,72,89,41,10
15,90,51,97,43,41
71,96,37,41,7,90
97,12,0,63,95,90
25,85,37,76,61,47
96,30,84,67,44,20
37,97,95,73,3,64
2,86,8,56,8,17
36,26,11,66,4,49
30,56,20,88,8,14
72,40,47,28,28,19
47,63,23,9,81,44
51,62,15,66,82,25
93,100,44,66,24,43
32,50,21,82,97,56
100,63,13,27,34,72
39,53,65,8,62,90
69,71,88,58,18,9
8,74,20,12,96,5
17,13,64,88,96,40
95,1,23,79,25,98
86,55,89,8,6,31
42,43,46,4,64,18
92,28,31,99,49,92
76,25,22,17,3,6
73,85,88,68,25,22
39,88,62,6,65,31
34,1,82,98,39,98
20,26,22,49,63,43
93,45,45,75,13,72
87,65,45,15,48,23
42,61,46,1,18,59
5,58,14,77,73,5
63,48,23,74,42,40
66,23,47,92,85,11
92,15,3,61,20,22
35,93,90,16,62,94
99,38,27,98,91,61
47,40,89,22,31,15
8,95,100,8,10,90
59,39,10,20,23,98
1,32,59,42,24,52
85,4,46,21,56,95
21,79,60,54,98,57
12,69,28,54,43,23
74,87,12,92,77,95
39,55,92,10,89,85
57,0,21,71,50,6
35,10,15,77,62,76
60,38,74,45,65,100
6,81,73,91,12,30
91,36,4,26,51,34
72,33,26,21,8,73
16,82,23,70,69,4
58,44,100,65,28,78
41,59,70,17,58,33
60,66,84,25,0,8
70,96,76,39,84,95
62,39,26,50,4,43
88,83,7,37,46,46
66,91,90,87,36,56
48,18,70,16,69,62
33,96,50,41,37,55
15,82,62,77,84,46
49,88,28,55,66,86
24,87,29,42,72,33
100,27,50,39,2,21
31,71,57,92,2,25
79,4,47,93,92,13
80,91,1,15,35,29
11,32,29,30,72,33
82,22,65,2,78,84
91,72,75,81,59,1
15,100,88,13,24,13
75,51,57,64,48,2
43,36,26,50,87,80
46,73,85,52,3,2
41,54,56,41,27,12
82,92,44,68,24,75
4,95,26,47,0,3
55,35,47,15,28,1
25,50,9,75,30,46
28,93,75,3,90,42
76,49,94,84,60,11
83,69,71,56,90,65
89,46,37,94,74,70
25,43,90,55,87,94
17,32,40,82,90,56
95,87,74,0,2,42
39,61,71,39,84,9
16,62,19,50,91,1
96,75,24,44,69,35
65,57,74,15,30,94
6,53,19,9,3,49
1,58,37,80,32,64
93,58,59,6,42,66
93,47,73,15,83,73
6,20,78,62,2,0
88,65,59,90,14,80
80,51,43,11,23,95
10,30,100,22,52,3
29,44,12,64,33,63
85,61,8,73,82,55
89,18,35,76,17,76
4,17,38,41,53,24
34,43,78,0,22,88
88,12,6,83,83,24
56,81,33,38,56,25
44,98,43,98,15,69
3,42,76,14,20,77
95,58,66,46,85,14
7,49,54,26,29,49
61,88,47,46,37,37
41,79,47,53,78,4
40,12,21,11,91,25
64,96,75,3,85,54
2,33,79,58,21,15
14,77,41,76,15,97
100,58,9,14,80,85
4,100,63,42,56,47
36,25,58,46,59,39
27,64,57,18,56,78
70,74,8,67,25,17
13,8,5,60,71,13
40,87,79,26,26,2
87,2,52,1,20,41
21,66,80,94,72,68
6,45,87,33,26,47
84,98,37,76,12,79
27,100,24,45,58,77
52,54,31,73,37,2
81,20,4,69,49,99
80,57,47,8,7,92
40,33,37,31,2,46
54,51,90,100,25,52
81,60,27,3,28,14
72,49,28,9,5,72
4,18,4,14,67,73
61,39,33,62,92,26
95,23,44,83,1,61
45,41,12,12,16,16
8,6,26,52,15,97
3,7,53,85,11,9
59,97,31,43,1,64
81,84,0,22,75,64
44,69,57,38,24,87
31,75,51,64,90,4
44,33,48,95,18,24
79,94,58,98,3,81
69,27,27,88,28,91
86,44,27,99,8,91
19,82,71,34,51,62
50,30,45,83,98,32
43,99,88,29,72,52
40,32,83,79,39,86
56,69,95,47,99,9
31,19,59,29,3,23
67,98,27,45,87,86
91,80,39,0,66,42
100,97,15,66,43,23
