0,1,2,3,4,5
65,10,0,66,44,10
5,10,10,14,97,10
90,10,10,18,10,10
64,10,10,17,56,2
56,10,10,97,86,10
28,10,10,19,8,10
92,10,3,41,72,10
9,10,10,8,40,10
42,10,10,42,91,10
75,10,10,14,27,10
8,10,10,83,81,10
95,10,10,40,39,10
80,10,10,36,28,10
38,10,10,89,65,5
74,10,10,38,35,2
38,10,10,15,93,10
18,10,10,40,60,10
54,10,10,33,10,10
71,10,10,25,97,10
99,10,10,64,23,10
64,10,10,14,56,10
50,10,10,40,24,10
56,10,10,75,37,10
66,2,10,34,28,10
18,10,10,60,42,10
3,10,0,13,89,10
99,10,10,91,10,10
6,10,10,30,58,10
22,10,10,85,63,10
35,10,10,0,50,10
22,10,10,53,86,10
56,10,10,38,91,10
27,10,10,98,39,10
44,10,10,90,0,10
89,10,10,8,1,10
48,10,10,7,0,10
66,7,10,86,13,8
8,10,10,13,63,10
40,10,10,59,8,10
26,10,10,2,89,10
100,10,10,77,75,10
19,10,10,37,13,10
67,1,10,42,70,10
2,10,10,76,35,4
72,10,10,64,9,10
46,10,10,20,12,10
45,10,10,85,49,10
67,7,10,42,58,10
99,0,10,54,43,10
79,10,10,57,95,10
6,10,10,93,81,10
69,10,10,87,77,8
93,10,10,35,36,10
64,10,10,54,67,10
49,10,10,96,88,10
63,10,10,44,75,10
21,10,10,85,57,10
34,10,10,11,8,10
69,10,10,11,20,10
33,10,9,58,50,10
63,10,10,76,11,10
20,10,10,77,37,10
88,10,10,2,7,10
95,10,10,67,90,10
0,10,10,80,46,10
7,10,10,93,9,10
35,10,10,36,10,10
82,10,10,11,31,10
99,10,10,47,38,10
89,10,10,95,31,10
80,10,2,90,63,10
52,10,10,75,55,10
33,10,10,80,89,10
77,10,10,24,79,10
76,10,10,18,12,10
63,10,10,92,25,10
61,10,10,13,83,10
13,10,10,69,42,10
23,10,10,58,65,10
84,10,2,36,28,10
34,10,10,33,93,10
88,10,10,9,93,10
79,10,10,6,68,10
56,10,10,77,19,10
99,10,10,64,60,10
70,10,1,36,43,10
86,10,10,67,18,10
81,10,10,4,50,10
66,5,10,2,89,10
47,10,10,94,5,10
87,10,10,78,87,10
99,10,10,59,92,10
46,2,0,89,80,10
99,10,10,80,82,10
45,10,10,7,43,10
20,10,10,25,89,10
93,10,10,92,16,10
54,10,10,15,75,10
45,10,10,70,80,10
23,10,10,37,48,10
45,10,10,58,92,10
79,10,10,35,31,10
54,10,10,83,46,10
11,10,10,89,13,10
35,10,10,4,46,10
73,10,0,95,31,10
72,10,10,43,22,10
19,10,10,6,92,10
35,10,10,12,57,3
86,10,10,41,39,10
11,10,10,66,30,10
48,5,10,15,89,10
25,0,10,61,95,10
90,10,10,100,55,10
87,10,10,37,6,10
75,10,10,85,23,10
31,10,10,7,8,10
56,10,10,18,99,10
41,10,10,96,82,10
98,10,10,15,69,10
53,10,10,95,85,10
32,10,10,87,31,10
83,10,10,5,80,10
52,7,10,74,11,10
91,10,10,24,82,10
9,10,10,75,51,10
81,8,10,19,9,10
47,0,10,63,56,10
61,10,10,24,24,10
19,10,10,62,77,10
30,9,10,8,85,10
96,2,10,46,46,7
94,10,10,74,54,10
44,10,10,55,48,10
82,10,10,52,21,10
5,10,10,26,48,10
9,4,10,98,9,10
29,10,10,64,42,10
58,6,10,65,89,10
59,10,10,35,55,10
0,10,7,35,45,10
82,10,10,10,51,10
54,10,10,41,90,10
94,10,10,26,100,10
26,10,10,70,74,10
53,10,10,57,16,10
67,10,10,37,48,10
92,10,10,37,2,10
38,10,10,94,49,10
78,10,10,58,39,3
99,10,10,11,4,10
25,10,10,76,74,10
92,10,10,87,65,10
38,10,10,56,70,10
56,10,8,14,90,10
99,10,10,9,63,10
8,10,10,73,88,10
8,10,10,15,50,10
96,4,10,97,10,8
79,10,10,87,63,10
5,10,10,46,71,10
87,10,10,99,86,10
48,4,10,16,33,10
36,10,10,94,36,10
29,10,10,94,8,10
2,10,10,12,60,3
44,10,10,93,37,10
90,10,10,13,2,10
30,10,10,41,51,10
84,10,10,50,52,10
37,10,10,23,41,10
65,10,10,98,27,10
89,10,10,49,70,10
94,10,10,49,18,10
43,10,4,14,84,7
16,0,10,35,40,10
25,9,10,35,35,2
7,10,10,39,71,10
59,10,10,79,44,10
24,10,10,59,72,10
29,10,10,91,52,10
3,10,5,55,10,10
58,10,4,0,2,10
83,5,10,44,38,10
25,10,10,20,50,10
14,10,10,100,54,3
42,10,10,87,75,10
72,10,10,48,16,10
3,10,10,87,48,10
20,10,10,87,77,10
1,10,10,75,25,10
57,10,10,37,97,10
36,10,10,17,73,10
37,10,10,3,7,7
85,10,10,89,18,10
5,10,3,14,80,10
21,10,10,16,11,10
58,10,10,94,42,9
64,10,10,11,9,10
91,10,10,3,32,10
7,10,10,90,86,10
64,10,10,60,23,10
46,10,10,15,45,10
78,10,10,91,10,10
51,10,10,28,8,10
41,10,10,64,47,10
83,10,10,92,16,10
92,3,10,68,42,10
43,10,10,4,21,10
65,10,10,16,84,10
90,10,10,36,48,10
52,10,10,38,8,5
78,10,10,57,12,10
43,10,10,67,0,6
53,10,10,94,45,8
21,10,10,91,78,10
9,10,10,95,44,10
18,10,10,94,49,10
18,10,10,97,21,10
0,10,10,57,47,10
1,10,10,59,10,10
26,10,10,76,90,10
95,10,5,55,69,10
70,10,10,18,24,7
53,10,10,44,11,10
54,10,5,49,12,10
31,10,10,63,44,10
59,10,10,17,15,10
53,10,2,50,14,10
4,10,10,42,40,5
85,10,10,28,40,10
89,10,10,10,52,10
96,10,6,57,51,10
35,10,1,81,71,10
95,10,10,68,0,10
74,8,7,29,67,10
92,10,10,36,89,10
98,10,10,2,41,10
26,10,10,79,8,10
66,10,10,31,69,10
72,0,10,4,100,10
93,10,10,44,88,10
85,10,10,35,1,10
6,10,10,92,79,10
69,10,6,24,0,10
54,6,0,11,35,10
61,10,10,68,54,10
61,10,10,96,45,10
97,10,10,36,82,10
85,10,10,36,47,10
56,10,10,9,74,10
27,10,10,90,44,10
99,10,10,68,32,10
25,8,5,98,3,10
33,10,10,23,95,10
42,2,10,33,11,10
67,10,5,55,31,10
37,10,10,75,39,10
92,10,10,60,27,10
98,10,10,78,28,10
38,10,10,92,8,10
41,10,10,35,96,10
82,10,10,88,10,10
52,10,10,63,32,10
12,10,10,92,70,10
75,10,10,19,11,10
92,10,9,1,79,10
23,5,10,60,77,10
19,10,10,61,55,10
49,10,10,94,32,10
59,10,10,55,84,10
86,10,10,97,59,10
83,10,6,66,0,4
68,10,10,92,71,1
59,10,10,52,98,10
44,10,10,85,25,10
33,10,10,95,35,10
9,10,10,42,88,6
63,10,10,11,14,10
56,10,2,34,64,10
73,10,10,74,50,10
86,10,10,6,17,10
13,1,10,83,19,10
9,10,10,79,85,10
22,10,10,32,39,10
3,10,10,33,71,4
34,10,10,70,16,10
74,10,10,16,87,10
82,10,10,42,88,10
93,10,10,48,87,10
46,10,10,90,32,5
67,10,10,65,41,10
16,10,10,69,100,10
93,10,10,27,24,10
40,10,10,66,55,10
86,10,10,62,48,10
12,10,10,23,69,10
32,10,10,84,81,10
69,10,10,11,64,10
2,10,10,0,56,6
28,10,10,79,66,10
37,10,10,1,86,10
33,10,10,22,66,10
2,10,10,46,76,10
54,10,10,7,83,1
56,10,10,41,85,10
16,10,10,61,42,10
1,10,10,12,45,10
75,10,10,5,59,10
90,10,10,0,58,10
49,7,10,74,39,10
75,10,10,70,10,10
63,10,10,12,58,10
5,10,10,11,70,10
84,10,10,82,75,10
26,10,10,12,31,10
30,10,10,39,74,10
8,1,10,100,70,10
10,10,10,75,64,10
66,10,10,0,71,10
99,2,10,44,91,10
97,10,10,94,36,10
76,10,10,99,58,10
22,10,10,42,64,10
22,10,10,4,62,6
50,10,10,100,70,10
33,2,10,50,37,10
45,10,10,66,10,10
89,10,0,7,82,10
4,3,10,42,29,10
7,10,10,55,91,10
94,10,10,33,20,10
13,10,10,40,30,10
54,7,10,33,11,10
31,10,10,31,37,10
17,10,10,26,32,10
60,10,3,44,9,10
33,10,10,90,83,10
63,10,10,27,43,10
68,10,10,14,82,10
62,10,10,30,11,10
89,10,10,51,97,10
38,10,5,23,38,10
75,10,10,15,27,10
86,10,6,6,55,10
4,10,10,59,98,2
73,10,10,25,11,10
66,10,10,80,8,10
76,10,10,26,20,10
35,10,10,86,63,10
28,10,10,45,74,10
88,6,10,83,85,10
29,10,10,49,64,10
71,10,10,6,8,10
86,10,8,15,83,10
81,10,10,67,25,10
27,10,10,95,64,10
35,4,10,38,74,10
31,10,10,11,26,10
98,8,10,1,13,10
37,10,1,16,99,10
35,10,10,21,82,10
86,2,10,93,67,10
79,10,10,54,49,10
89,9,10,22,55,10
16,10,10,74,18,10
77,10,10,30,38,10
9,10,10,49,28,10
28,10,10,11,78,10
75,10,10,50,20,10
47,6,6,9,46,10
79,10,10,89,42,10
65,10,10,99,73,10
58,10,10,87,20,10
21,10,10,4,59,10
21,1,10,19,24,10
97,10,10,60,57,10
47,10,10,74,20,10
39,10,10,93,65,10
38,10,10,78,56,10
54,10,10,72,62,10
15,10,10,86,85,10
24,10,10,78,4,10
62,10,5,77,5,10
1,10,10,45,54,10
21,10,10,76,1,10
77,10,10,3,1,10
78,10,10,2,49,10
46,10,10,51,42,10
77,10,10,19,3,10
92,10,10,95,55,10
70,10,10,76,20,10
62,10,10,36,30,10
54,10,10,56,48,10
6,10,10,8,42,10
19,10,10,27,6,10
56,10,10,31,33,10
47,10,10,24,54,1
45,10,10,96,100,10
21,10,10,63,19,9
56,10,10,98,56,10
72,10,10,66,20,10
13,10,10,94,2,10
15,10,10,13,25,8
30,10,10,13,7,10
74,10,2,67,25,10
60,10,10,30,93,10
79,10,10,11,43,10
92,10,10,83,95,2
59,10,10,19,8,10
98,10,10,35,22,10
33,10,10,18,82,10
90,10,10,41,37,10
0,0,10,28,50,10
25,10,10,27,40,0
78,10,10,100,29,10
11,10,10,59,16,3
72,10,10,36,65,0
33,10,0,83,81,10
12,10,10,76,15,10
85,10,10,31,90,6
55,5,10,52,2,10
84,10,10,64,26,10
56,10,10,74,20,2
11,10,10,30,59,10
38,10,10,26,74,10
73,1,10,36,85,10
76,10,10,67,74,10
86,10,4,57,78,10
16,3,10,78,2,10
98,10,10,71,15,10
30,10,10,12,13,10
40,10,2,11,46,10
77,10,6,39,56,10
79,10,10,64,61,9
56,10,10,64,29,10
25,10,10,33,8,10
33,10,8,59,25,10
3,10,2,94,34,10
39,10,10,70,98,10
82,10,10,76,77,10
67,10,10,23,63,10
60,10,10,47,63,10
63,10,10,93,10,10
15,10,10,66,40,10
74,10,10,75,24,10
72,10,10,30,78,10
51,10,10,18,26,10
10,10,10,26,98,10
82,10,10,74,19,6
71,10,10,41,25,10
8,10,10,58,20,6
95,4,8,41,16,10
39,10,10,57,95,10
55,1,10,68,85,10
36,10,9,93,30,10
91,10,10,33,72,10
87,10,10,13,23,10
85,10,10,83,75,10
72,10,10,96,62,10
6,10,9,33,6,10
7,1,10,17,89,10
57,10,10,29,39,10
81,10,10,60,21,10
48,10,10,24,14,10
30,10,10,2,55,10
69,10,10,67,10,6
24,10,10,4,25,4
68,8,10,45,85,6
20,10,1,3,95,10
53,10,10,65,28,10
40,10,10,51,49,10
88,2,10,42,37,10
44,10,10,36,80,10
78,10,10,82,85,10
70,10,10,19,43,10
37,10,10,57,100,10
8,10,10,94,86,10
3,10,10,83,23,10
22,10,10,68,89,10
49,10,10,21,58,10
99,10,10,91,66,10
87,10,10,95,87,10
23,10,10,83,45,10
64,10,10,45,71,10
61,10,10,58,63,10
8,10,7,19,87,10
88,10,10,77,44,10
54,10,5,25,87,10
13,10,10,93,53,10
56,10,10,15,78,10
1,10,10,53,35,10
24,10,10,12,52,10
46,10,10,55,59,10
36,10,10,40,54,10
31,10,10,53,8,10
64,10,10,77,69,10
82,10,10,40,24,10
20,10,10,46,71,10
7,10,10,92,82,10
35,10,10,7,2,10
82,10,10,66,19,10
75,10,10,96,45,10
52,10,10,51,44,10
50,4,10,68,45,10
70,10,10,99,87,10
50,10,10,66,84,3
40,10,10,54,4,10
70,10,10,73,3,10
88,10,10,27,2,10
43,10,1,68,49,10
30,10,10,78,35,10
27,10,10,85,30,10
11,10,10,91,93,10
67,10,10,10,92,4
42,6,10,33,79,10
93,10,10,48,15,5
28,10,10,38,55,10
16,10,10,53,13,10
17,10,10,34,61,10
46,8,10,68,43,10
0,10,10,16,70,10
79,10,10,47,69,10
62,10,10,81,54,10
29,4,10,70,92,10
82,10,10,6,78,10
63,10,10,96,5,10
68,10,10,54,36,8
66,10,10,68,95,10
21,10,0,17,45,10
75,8,5,50,26,10
51,10,10,8,83,10
84,10,10,62,49,10
25,3,3,18,63,10
12,10,10,97,92,1
35,10,10,85,26,0
48,10,10,79,25,10
72,10,10,13,24,1
37,10,10,23,96,10
84,10,10,67,59,10
21,10,10,80,92,10
83,10,7,32,27,10
86,10,10,78,56,10
62,10,10,63,3,10
43,10,10,38,3,10
57,10,10,74,27,10
17,10,10,73,22,10
42,10,10,85,38,10
21,10,10,5,79,10
57,10,10,92,75,10
9,10,10,65,67,10
40,10,10,5,72,10
3,10,10,55,11,10
39,10,10,5,16,10
36,10,10,63,59,10
50,10,10,30,74,10
1,10,10,51,50,10
41,10,10,1,63,10
45,10,10,52,43,10
47,10,10,79,24,10
61,10,10,49,18,10
39,10,10,25,46,10
64,10,7,23,88,10
0,10,10,52,70,10
5,10,10,69,32,10
44,10,10,67,72,10
51,7,10,61,30,10
38,10,8,48,64,10
3,10,10,47,30,10
43,3,10,94,31,10
83,1,10,54,63,10
10,10,10,27,56,10
18,10,10,81,93,10
89,10,10,94,19,10
6,10,10,9,11,10
9,10,10,8,56,5
9,10,10,8,78,10
88,10,10,3,88,10
41,10,9,64,43,10
9,10,10,29,3,10
47,10,10,86,73,10
100,10,10,47,99,5
1,10,10,67,38,10
82,7,10,84,98,10
34,10,10,53,59,10
17,10,10,43,85,10
21,10,10,38,33,1
52,10,10,89,42,10
95,10,10,31,21,10
21,10,10,66,39,10
29,10,9,98,69,10
68,0,10,25,68,10
55,10,10,18,3,10
42,2,10,45,47,10
48,7,10,61,95,10
81,10,10,25,98,10
72,10,7,67,82,10
39,10,10,42,36,10
22,10,10,56,18,10
15,10,0,61,0,10
78,10,6,32,78,10
60,10,10,4,61,6
26,10,10,74,7,7
2,10,10,27,66,10
86,10,10,67,71,10
78,10,10,67,3,10
18,10,10,58,62,10
77,10,10,25,14,10
7,10,5,38,19,10
84,9,10,76,73,10
39,10,10,22,78,10
90,10,10,48,13,4
14,10,10,98,12,10
23,10,10,59,84,10
78,6,10,47,89,10
20,10,8,73,66,10
37,10,10,6,28,10
5,10,5,99,96,10
74,4,10,12,25,10
72,10,0,28,11,10
49,10,10,31,7,10
7,10,10,72,48,10
95,10,10,56,40,10
80,10,10,88,68,10
1,10,10,46,48,10
31,10,10,9,27,10
1,10,10,11,59,0
72,10,10,44,6,10
60,5,10,96,13,10
82,10,2,93,26,10
19,10,10,27,32,10
61,10,10,92,51,10
5,10,10,10,4,10
84,10,10,20,45,10
42,10,10,20,89,10
64,10,10,47,0,5
39,10,10,85,43,10
77,10,10,67,33,10
58,10,10,93,52,10
51,10,10,21,36,10
48,10,10,89,54,10
88,10,10,63,12,10
0,10,10,48,11,10
54,10,10,78,70,2
13,10,10,50,28,10
56,5,10,70,95,10
63,10,10,57,74,10
84,10,10,69,95,10
52,10,10,27,76,10
31,10,10,95,57,10
25,10,2,10,0,10
25,10,10,32,40,10
41,5,10,51,54,10
92,10,10,32,45,10
37,10,7,48,78,10
72,10,10,95,64,0
58,10,10,31,33,7
77,10,10,45,70,10
87,10,0,49,37,4
17,10,10,65,32,10
28,10,10,39,51,0
99,10,10,28,71,10
33,10,10,69,45,10
20,10,10,16,95,10
22,10,10,5,69,10
19,10,10,46,18,10
34,10,10,99,6,10
11,10,9,39,95,10
28,10,10,41,70,10
75,10,10,89,75,10
19,10,10,25,10,10
37,10,10,17,83,10
43,10,10,46,89,10
93,10,10,26,86,10
10,7,10,75,36,10
81,9,10,38,25,10
23,10,10,7,7,10
87,10,10,41,9,10
15,1,10,74,51,10
75,10,10,26,8,10
24,10,10,37,38,10
70,10,10,79,80,10
9,10,10,65,52,10
57,10,10,4,22,10
83,10,10,64,58,10
33,10,10,61,92,10
23,10,10,31,9,10
37,10,10,56,63,10
33,10,10,20,68,10
88,10,10,84,4,8
43,10,10,70,44,10
90,10,10,63,35,10
2,10,10,54,70,10
9,10,7,92,60,10
40,10,10,6,61,10
38,10,10,50,39,10
61,10,10,12,46,10
41,10,2,99,27,10
23,10,10,89,41,10
15,10,10,97,43,10
71,10,10,41,7,10
97,10,0,63,95,10
25,10,10,76,61,10
96,10,10,67,44,10
37,10,10,73,3,10
2,10,8,56,8,10
36,10,10,66,4,10
30,10,10,88,8,10
72,10,10,28,28,10
47,10,10,9,81,10
51,10,10,66,82,10
93,10,10,66,24,10
32,10,10,82,97,10
100,10,10,27,34,10
39,10,10,8,62,10
69,10,10,58,18,9
8,10,10,12,96,5
17,10,10,88,96,10
95,1,10,79,25,10
86,10,10,8,6,10
42,10,10,4,64,10
92,10,10,99,49,10
76,10,10,17,3,6
73,10,10,68,25,10
39,10,10,6,65,10
34,1,10,98,39,10
20,10,10,49,63,10
93,10,10,75,13,10
87,10,10,15,48,10
42,10,10,1,18,10
5,10,10,77,73,5
63,10,10,74,42,10
66,10,10,92,85,10
92,10,3,61,20,10
35,10,10,16,62,10
99,10,10,98,91,10
47,10,10,22,31,10
8,10,10,8,10,10
59,10,10,20,23,10
1,10,10,42,24,10
85,4,10,21,56,10
21,10,10,54,98,10
12,10,10,54,43,10
74,10,10,92,77,10
39,10,10,10,89,10
57,0,10,71,50,6
35,10,10,77,62,10
60,10,10,45,65,10
6,10,10,91,12,10
91,10,4,26,51,10
72,10,10,21,8,10
16,10,10,70,69,4
58,10,10,65,28,10
41,10,10,17,58,10
60,10,10,25,0,8
70,10,10,39,84,10
62,10,10,50,4,10
88,10,7,37,46,10
66,10,10,87,36,10
48,10,10,16,69,10
33,10,10,41,37,10
15,10,10,77,84,10
49,10,10,55,66,10
24,10,10,42,72,10
100,10,10,39,2,10
31,10,10,92,2,10
79,4,10,93,92,10
80,10,1,15,35,10
11,10,10,30,72,10
82,10,10,2,78,10
91,10,10,81,59,1
15,10,10,13,24,10
75,10,10,64,48,2
43,10,10,50,87,10
46,10,10,52,3,2
41,10,10,41,27,10
82,10,10,68,24,10
4,10,10,47,0,3
55,10,10,15,28,1
25,10,9,75,30,10
28,10,10,3,90,10
76,10,10,84,60,10
83,10,10,56,90,10
89,10,10,94,74,10
25,10,10,55,87,10
17,10,10,82,90,10
95,10,10,0,2,10
39,10,10,39,84,9
16,10,10,50,91,1
96,10,10,44,69,10
65,10,10,15,30,10
6,10,10,9,3,10
1,10,10,80,32,10
93,10,10,6,42,10
93,10,10,15,83,10
6,10,10,62,2,0
88,10,10,90,14,10
80,10,10,11,23,10
10,10,10,22,52,3
29,10,10,64,33,10
85,10,8,73,82,10
89,10,10,76,17,10
4,10,10,41,53,10
34,10,10,0,22,10
88,10,6,83,83,10
56,10,10,38,56,10
44,10,10,98,15,10
3,10,10,14,20,10
95,10,10,46,85,10
7,10,10,26,29,10
61,10,10,46,37,10
41,10,10,53,78,4
40,10,10,11,91,10
64,10,10,3,85,10
2,10,10,58,21,10
14,10,10,76,15,10
100,10,9,14,80,10
4,10,10,42,56,10
36,10,10,46,59,10
27,10,10,18,56,10
70,10,8,67,25,10
13,8,5,60,71,10
40,10,10,26,26,2
87,2,10,1,20,10
21,10,10,94,72,10
6,10,10,33,26,10
84,10,10,76,12,10
27,10,10,45,58,10
52,10,10,73,37,2
81,10,4,69,49,10
80,10,10,8,7,10
40,10,10,31,2,10
54,10,10,100,25,10
81,10,10,3,28,10
72,10,10,9,5,10
4,10,4,14,67,10
61,10,10,62,92,10
95,10,10,83,1,10
45,10,10,12,16,10
8,6,10,52,15,10
3,7,10,85,11,9
59,10,10,43,1,10
81,10,0,22,75,10
44,10,10,38,24,10
31,10,10,64,90,4
44,10,10,95,18,10
79,10,10,98,3,10
69,10,10,88,28,10
86,10,10,99,8,10
19,10,10,34,51,10
50,10,10,83,98,10
43,10,10,29,72,10
40,10,10,79,39,10
56,10,10,47,99,9
31,10,10,29,3,10
67,10,10,45,87,10
91,10,10,0,66,10
100,10,10,66,43,10
