0,1,2,3,4,5,6,7,8,9,10,11,12
5.0,2,6,5.666666666666667,4.0,5,4,9.0,7,2.0,2.6666666666666665,1.0,4.0
4.0,2,6,6.0,5.0,3,4,7.5,3,3.75,3.333333333333333,0.0,4.0
2.5,1,1,6.333333333333333,6.0,10,7,6.0,10,5.5,4.0,3.0,4.0
1.0,2,8,6.666666666666666,6.0,10,1,6.0,4,7.25,8.0,5.0,3.0
0.5,7,5,7.0,6.0,2,4,6.0,10,9.0,7.0,4.5,2.0
0.0,5,7,4.666666666666666,0.0,1,8,6.0,7,9.0,8.0,4.0,1.0
2.0,3,1,2.333333333333333,6.0,7,0,6.0,5,5.0,0.0,0.0,0.6666666666666667
1.75,5,1,0.0,4.0,4,5,8.0,8,5.0,6.0,6.0,0.33333333333333337
1.5,2,3,2.0,4.0,8,3,8.142857142857142,4,9.0,6.333333333333333,1.0,0.0
1.25,6,7,4.0,10.0,2,6,8.285714285714286,10,9.0,6.666666666666667,4.5,9.0
1.0,6,0,5.0,5.0,6,10,8.428571428571429,1,4.0,7.0,8.0,3.0
8.0,4,5,6.0,8.0,5,7,8.571428571428571,0,8.0,6.0,0.0,6.0
7.0,7,1,5.666666666666667,0.0,2,6,8.714285714285714,7,7.0,5.0,1.0,4.75
6.0,9,5,5.333333333333333,3.0,9,6,8.857142857142858,4,6.0,5.5,2.0,3.5
5.0,1,10,5.0,6.0,10,0,9.0,6,5.0,6.0,3.5,2.25
3.0,7,3,6.5,5.0,6,9,4.5,0,4.0,6.5,5.0,1.0
4.0,1,7,8.0,2.5,8,9,0.0,0,7.0,7.0,10.0,2.666666666666667
5.0,2,2,8.2,0.0,5,3,2.0,5,10.0,6.5,8.8,4.333333333333334
7.0,10,9,8.4,10.0,3,1,9.0,1,9.5,6.0,7.6,6.0
9.0,0,7,8.6,8.0,7,8,8.5,1,9.0,1.0,6.4,7.333333333333333
10.0,8,1,8.8,9.0,5,4,8.0,7,7.0,3.3333333333333335,5.2,8.666666666666666
10.0,1,10,9.0,7.0,6,2,0.0,8,1.0,5.666666666666667,4.0,10.0
10.0,6,3,0.0,7.0,1,3,5.0,4,5.0,8.0,6.5,8.0
10.0,4,8,0.0,3.0,4,5,10.0,1,1.0,2.0,9.0,2.0
8.0,7,7,0.0,3.5,10,5,8.5,10,3.0,4.0,1.0,2.25
5.0,7,3,0.75,4.0,8,0,7.0,5,9.0,6.0,2.5,2.5
2.0,0,3,1.5,2.5,6,10,5.5,5,0.0,6.0,4.0,2.75
10.0,10,9,2.25,1.0,9,0,4.0,4,3.0,5.75,5.0,3.0
1.0,7,2,3.0,5.0,7,6,5.0,1,5.0,5.5,6.0,3.4285714285714284
4.0,4,7,4.75,2.5,1,10,4.5,5,5.0,5.25,7.5,3.857142857142857
7.0,8,2,6.5,0.0,1,0,4.0,5,4.0,5.0,9.0,4.285714285714286
7.0,5,8,8.25,1.0,2,0,10.0,4,3.0,1.0,6.0,4.714285714285714
7.0,3,10,10.0,2.0,6,6,8.2,4,2.0,5.0,1.0,5.142857142857142
5.666666666666667,2,7,10.0,2.3333333333333335,4,8,6.4,9,2.3333333333333335,9.0,1.3333333333333333,5.571428571428571
4.333333333333334,6,9,10.0,2.6666666666666665,5,4,4.6,0,2.6666666666666665,8.6,1.6666666666666665,6.0
3.0,7,10,10.0,3.0,3,3,2.8,6,3.0,8.2,2.0,3.0
4.0,7,8,10.0,7.0,5,2,1.0,6,6.0,7.8,2.0,0.0
5.0,2,2,2.0,6.0,9,6,10.0,1,1.0,7.4,3.0,1.3333333333333333
3.0,0,10,3.0,5.0,9,1,6.0,2,5.0,7.0,3.3333333333333335,2.6666666666666665
2.25,7,3,8.0,7.0,5,6,2.0,7,1.0,5.5,3.6666666666666665,4.0
1.5,2,10,7.5,6.333333333333333,0,4,1.0,8,6.0,4.0,4.0,6.0
0.75,0,6,7.0,5.666666666666667,7,4,2.0,8,7.5,3.0,0.0,7.0
0.0,8,9,6.0,5.0,9,5,0.0,9,9.0,2.0,2.0,8.0
2.0,10,3,6.666666666666667,4.0,7,6,7.0,9,4.5,2.0,3.0,6.666666666666667
0.0,4,6,7.333333333333333,3.0,5,0,5.0,9,0.0,2.0,0.0,5.333333333333334
10.0,0,2,8.0,2.0,1,2,3.0,6,8.0,5.5,7.0,4.0
1.0,4,8,7.857142857142857,1.0,8,1,5.0,0,1.0,9.0,3.0,4.0
2.0,0,1,7.714285714285714,2.0,5,8,7.0,4,3.0,9.5,10.0,5.0
3.0,10,8,7.571428571428571,3.0,9,2,9.0,10,3.0,10.0,8.75,6.0
4.0,7,8,7.428571428571429,2.3333333333333335,5,2,8.571428571428571,6,3.0,8.666666666666666,7.5,6.5
4.222222222222222,7,2,7.285714285714286,1.6666666666666667,8,5,8.142857142857142,1,3.0,7.333333333333334,6.25,7.0
4.444444444444445,10,4,7.142857142857143,1.0,5,8,7.714285714285714,0,3.0,6.0,5.0,7.5
4.666666666666667,5,6,7.0,5.5,10,8,7.285714285714286,1,10.0,7.0,8.0,8.0
4.888888888888889,4,1,6.0,10.0,0,3,6.857142857142858,2,8.0,0.0,8.0,2.0
5.111111111111111,2,6,5.0,8.0,1,5,6.428571428571429,3,6.0,5.0,8.0,4.0
5.333333333333333,0,3,4.0,6.0,6,3,6.0,8,6.0,10.0,7.0,2.5
5.555555555555555,10,2,3.0,4.0,3,3,10.0,4,1.0,2.0,4.0,1.0
5.777777777777778,2,7,2.0,8.0,6,5,3.0,1,0.0,5.0,3.0,3.0
6.0,4,10,4.666666666666666,7.666666666666667,4,1,1.0,4,4.0,8.0,2.6,1.0
8.0,4,7,7.333333333333333,7.333333333333333,5,2,2.0,1,8.0,8.0,2.2,2.0
7.0,0,10,10.0,7.0,10,6,10.0,10,9.0,5.0,1.7999999999999998,3.0
7.0,0,5,7.333333333333334,8.0,6,6,2.0,8,0.0,5.5,1.4,4.0
7.0,6,2,4.666666666666667,5.5,5,3,1.5,4,3.5,6.0,1.0,5.0
5.5,8,0,2.0,3.0,7,2,1.0,5,7.0,3.0,0.0,0.0
4.0,4,9,3.2,2.3333333333333335,4,9,4.0,8,7.0,3.2,4.0,0.5
2.5,9,6,4.4,1.6666666666666667,2,2,6.0,10,7.0,3.4,3.0,1.0
1.0,4,4,5.6,1.0,7,10,4.0,8,7.0,3.6,2.0,1.8
3.0,5,3,6.8,0.0,2,1,6.5,1,3.0,3.8,1.0,2.6
5.0,10,8,8.0,4.0,9,4,9.0,1,5.333333333333334,4.0,0.0,3.4000000000000004
7.0,6,1,9.0,8.0,10,1,1.0,3,7.666666666666667,6.0,8.0,4.2
5.0,4,3,10.0,4.0,0,9,4.0,10,10.0,1.0,7.0,5.0
3.0,3,9,5.0,0.0,10,6,4.666666666666667,5,9.0,3.5,3.5,4.25
1.0,4,2,5.0,2.6666666666666665,1,2,5.333333333333333,8,8.0,6.0,0.0,3.5
2.333333333333333,1,4,5.0,5.333333333333333,9,5,6.0,6,7.5,5.75,0.0,2.75
3.6666666666666665,3,8,5.0,8.0,5,1,7.0,0,7.0,5.5,0.0,2.0
5.0,1,1,5.0,7.333333333333333,10,0,3.0,1,7.0,5.25,0.0,1.6666666666666667
6.333333333333333,2,7,4.666666666666667,6.666666666666667,2,5,6.0,0,7.25,5.0,0.0,1.3333333333333335
7.666666666666666,5,1,4.333333333333333,6.0,6,9,6.0,2,7.5,6.25,2.5,1.0
9.0,8,1,4.0,10.0,2,4,5.666666666666667,10,7.75,7.5,5.0,0.6666666666666667
5.0,2,6,3.666666666666667,9.0,9,2,5.333333333333333,4,8.0,8.75,3.333333333333333,0.3333333333333335
1.0,2,9,3.3333333333333335,0.0,3,3,5.0,3,7.0,10.0,1.6666666666666665,0.0
7.0,3,5,3.0,0.0,2,1,4.666666666666667,2,5.0,6.0,0.0,0.6
0.0,3,6,2.0,0.0,9,3,4.333333333333334,1,3.0,6.5,0.0,1.2
2.0,1,10,1.0,0.0,9,8,4.0,6,2.0,7.0,0.0,1.7999999999999998
3.333333333333333,0,0,1.8,5.0,1,2,8.0,7,1.0,7.5,0.0,2.4
4.666666666666666,0,6,2.6,1.0,9,6,7.0,8,2.25,8.0,0.0,3.0
6.0,1,6,3.4000000000000004,2.0,3,10,8.0,9,3.5,1.0,1.3333333333333333,5.0
9.0,6,3,4.2,4.0,6,10,6.5,6,4.75,6.0,2.6666666666666665,6.0
10.0,1,7,5.0,3.6,6,7,5.0,10,6.0,10.0,4.0,7.0
9.0,6,4,3.5,3.2,5,6,4.0,8,8.0,5.0,2.0,4.0
8.0,9,5,2.0,2.8,3,8,4.0,0,8.0,6.0,10.0,5.0
2.0,10,2,6.0,2.4,5,7,4.0,9,8.0,7.0,4.0,5.5
5.0,3,8,2.0,2.0,4,4,6.5,9,8.0,8.0,8.0,6.0
6.0,3,6,5.0,5.5,3,8,9.0,2,8.0,9.0,10.0,10.0
9.0,6,1,8.0,9.0,10,3,3.0,5,8.0,10.0,4.0,9.5
7.5,10,1,9.0,4.5,1,2,4.0,8,0.0,7.0,4.0,9.0
6.0,3,1,8.0,0.0,0,10,5.0,6,3.0,3.0,4.0,9.5
4.5,0,3,8.5,8.0,0,10,6.0,1,7.0,6.0,2.0,10.0
3.0,7,2,9.0,10.0,2,5,7.0,5,3.5,6.5,5.0,9.5
9.0,5,9,9.5,3.0,3,1,7.0,10,0.0,7.0,1.0,9.0
6.0,8,2,10.0,5.5,4,5,7.0,4,4.5,6.5,1.0,3.0
3.0,5,6,8.5,8.0,9,0,7.0,0,9.0,6.0,1.0,8.0
2.0,5,8,7.0,5.0,2,0,8.0,5,9.0,5.5,1.0,8.0
1.0,6,9,5.0,6.0,10,5,9.0,10,5.0,5.0,1.0,8.0
2.0,5,9,3.0,3.0,1,5,4.0,7,4.0,2.5,1.0,8.0
3.0,6,6,1.0,2.0,10,0,5.0,9,5.0,0.0,0.8,8.0
4.666666666666667,4,7,8.0,1.0,2,2,4.5,2,9.0,4.0,0.6,6.0
6.333333333333334,6,10,8.5,2.5,7,9,4.0,7,4.0,4.4,0.3999999999999999,3.5
8.0,6,7,9.0,4.0,8,4,5.333333333333333,6,6.0,4.8,0.19999999999999996,1.0
5.0,9,7,5.0,1.0,4,8,6.666666666666666,2,8.0,5.2,0.0,8.0
2.0,4,2,7.0,5.0,8,5,8.0,0,10.0,5.6,4.0,4.0
10.0,8,8,3.0,9.0,6,6,7.333333333333333,2,1.0,6.0,3.0,0.0
7.5,2,8,1.0,10.0,9,3,6.666666666666667,8,0.0,1.0,2.0,10.0
5.0,0,3,5.5,4.0,9,2,6.0,9,5.0,10.0,1.0,6.0
2.5,5,10,10.0,4.0,6,8,6.5,1,10.0,5.5,0.0,2.0
0.0,7,0,9.333333333333334,4.0,10,7,7.0,6,4.0,1.0,7.0,5.0
10.0,2,1,8.666666666666666,4.0,2,5,3.5,1,6.0,7.0,6.8,8.0
10.0,1,8,8.0,3.0,3,10,0.0,4,8.0,6.75,6.6,7.0
8.0,0,7,8.0,10.0,7,10,1.0,9,10.0,6.5,6.4,4.0
6.0,5,6,8.0,5.0,3,5,1.5,6,9.0,6.25,6.2,1.0
7.0,2,0,5.0,0.0,3,10,2.0,3,4.0,6.0,6.0,5.0
8.0,5,6,4.375,5.0,8,10,2.5,1,6.0,8.0,7.0,0.0
4.0,3,1,3.75,4.0,5,5,3.0,7,7.0,1.0,3.0,0.0
6.0,5,6,3.125,3.0,5,4,3.6666666666666665,6,8.0,1.75,4.333333333333333,0.0
8.0,5,3,2.5,2.0,3,10,4.333333333333333,1,9.0,2.5,5.666666666666666,0.0
10.0,10,5,1.875,10.0,4,3,5.0,1,5.0,3.25,7.0,0.0
2.0,2,7,1.25,7.0,1,3,9.0,4,2.5,4.0,10.0,2.0
4.5,2,5,0.625,7.0,2,8,5.5,9,0.0,10.0,8.5,9.0
7.0,5,10,0.0,5.0,7,3,2.0,7,1.5,8.0,7.0,10.0
7.333333333333333,8,10,3.3333333333333335,1.0,1,8,4.666666666666666,7,3.0,10.0,6.8,7.0
7.666666666666667,1,6,6.666666666666667,9.0,6,7,7.333333333333333,3,5.0,9.857142857142858,6.6,3.0
8.0,9,9,10.0,9.0,3,5,10.0,1,7.0,9.714285714285714,6.4,5.0
7.555555555555555,9,9,8.0,9.0,10,6,6.0,6,9.0,9.571428571428571,6.2,5.333333333333333
7.111111111111111,5,1,2.0,9.0,8,6,5.0,2,3.0,9.428571428571429,6.0,5.666666666666667
6.666666666666667,9,3,4.5,2.0,7,8,4.0,9,1.0,9.285714285714286,6.142857142857143,6.0
6.222222222222222,1,2,7.0,2.0,0,8,3.0,7,1.4285714285714286,9.142857142857142,6.285714285714286,6.75
5.777777777777778,1,1,0.0,2.0,10,9,0.0,2,1.8571428571428572,9.0,6.428571428571429,7.5
5.333333333333334,0,10,4.0,9.0,8,7,0.25,5,2.2857142857142856,6.0,6.571428571428571,8.25
4.888888888888889,7,6,8.0,7.4,3,8,0.5,6,2.7142857142857144,6.666666666666667,6.714285714285714,9.0
4.444444444444445,4,9,3.0,5.8,2,10,0.75,9,3.142857142857143,7.333333333333333,6.857142857142857,10.0
4.0,5,3,4.0,4.199999999999999,1,10,1.0,2,3.571428571428571,8.0,7.0,5.0
2.0,1,5,5.0,2.5999999999999996,10,4,4.0,0,4.0,6.0,10.0,0.0
4.666666666666666,9,10,5.2,1.0,7,3,8.0,5,7.0,7.5,2.0,0.3333333333333333
7.333333333333333,4,7,5.4,4.0,3,1,0.0,8,7.0,9.0,1.8,0.6666666666666666
10.0,2,1,5.6,4.0,4,0,0.5,8,7.333333333333333,9.0,1.6,1.0
3.0,8,8,5.8,4.0,7,4,1.0,5,7.666666666666667,6.0,1.4,3.0
4.0,9,5,6.0,1.0,7,6,1.5,4,8.0,3.0,1.2,5.0
3.0,8,0,0.0,0.5,4,8,2.0,6,8.666666666666666,0.0,1.0,8.0
6.0,7,8,0.2,0.0,3,9,6.0,6,9.333333333333334,2.0,5.0,2.0
5.5,3,9,0.4,1.0,7,5,10.0,1,10.0,2.3333333333333335,9.0,0.0
5.0,3,5,0.6000000000000001,4.0,9,10,7.333333333333334,8,7.0,2.6666666666666665,3.0,1.5
4.0,2,10,0.8,7.0,1,2,4.666666666666667,7,9.0,3.0,9.0,3.0
0.0,7,8,1.0,10.0,9,10,2.0,4,3.0,7.0,7.0,6.0
2.0,0,8,1.8,2.0,8,9,9.0,1,2.0,4.5,6.5,6.5
10.0,2,10,2.6,0.0,6,8,7.4,2,1.0,2.0,6.0,7.0
2.0,10,3,3.4000000000000004,8.0,10,5,5.8,9,0.5,0.0,5.5,8.0
5.0,10,6,4.2,6.75,3,1,4.199999999999999,5,0.0,2.0,5.0,9.0
4.0,8,6,5.0,5.5,2,2,2.5999999999999996,10,3.0,4.0,4.5,10.0
3.0,5,10,6.0,4.25,2,1,1.0,10,6.0,8.0,4.0,10.0
3.2857142857142856,1,9,7.0,3.0,3,0,2.0,3,9.0,8.0,10.0,10.0
3.571428571428571,8,9,6.5,9.0,10,10,9.0,1,6.333333333333334,8.0,5.0,10.0
3.857142857142857,2,2,6.0,7.0,7,6,7.0,8,3.666666666666667,8.0,0.0,10.0
4.142857142857142,3,6,7.5,5.333333333333333,3,2,5.0,6,1.0,8.0,1.0,10.0
4.428571428571429,5,2,9.0,3.6666666666666665,7,8,10.0,1,1.0,8.0,1.3333333333333333,10.0
4.714285714285714,10,7,8.4,2.0,0,5,10.0,1,1.0,8.0,1.6666666666666665,10.0
5.0,3,3,7.8,2.1666666666666665,9,4,10.0,5,2.5,8.142857142857142,2.0,7.333333333333334
7.0,3,8,7.2,2.3333333333333335,10,10,4.0,6,4.0,8.285714285714286,1.0,4.666666666666667
9.0,10,7,6.6,2.5,1,1,3.0,1,6.0,8.428571428571429,0.0,2.0
7.5,2,1,6.0,2.6666666666666665,2,0,2.0,1,5.0,8.571428571428571,3.0,2.0
6.0,5,8,3.0,2.833333333333333,10,7,1.0,0,4.0,8.714285714285714,4.5,2.0
10.0,0,4,0.0,3.0,8,4,2.5,9,3.6666666666666665,8.857142857142858,6.0,7.0
6.0,7,8,4.5,5.0,2,5,4.0,9,3.3333333333333335,9.0,7.5,5.333333333333333
6.0,3,3,9.0,4.5,8,10,7.0,1,3.0,8.5,9.0,3.6666666666666665
3.5,2,8,4.0,4.0,2,2,7.0,6,7.0,8.0,10.0,2.0
1.0,3,3,4.5,6.0,0,5,7.0,0,6.25,8.4,5.5,7.0
8.0,9,5,5.0,8.0,10,0,7.0,6,5.5,8.8,1.0,9.0
5.333333333333334,6,0,5.5,0.0,5,6,1.0,6,4.75,9.2,2.4,5.0
2.666666666666667,5,7,6.0,1.0,10,4,1.0,5,4.0,9.6,3.8,8.0
0.0,8,6,5.5,2.0,1,9,1.0,6,5.0,10.0,5.199999999999999,4.0
5.0,6,3,5.0,3.0,9,6,1.0,4,10.0,9.666666666666666,6.6,2.5
10.0,1,8,9.0,1.0,5,6,1.0,2,9.0,9.333333333333334,8.0,1.0
6.0,6,8,6.0,2.5,2,7,1.0,10,9.333333333333334,9.0,3.0,8.0
2.0,8,9,7.0,4.0,7,7,4.0,8,9.666666666666666,6.0,7.0,2.0
5.0,2,10,9.0,4.0,5,0,7.0,10,10.0,3.0,5.0,7.0
8.0,0,7,4.0,1.0,2,5,1.0,2,10.0,1.0,3.0,5.25
5.0,2,4,8.0,5.0,5,6,5.0,2,10.0,5.0,1.0,3.5
2.0,9,3,5.0,6.0,5,7,7.5,2,6.0,9.0,1.4545454545454546,1.75
0.0,10,2,8.0,8.0,6,10,10.0,3,2.0,4.5,1.9090909090909092,0.0
3.5,1,9,5.0,10.0,4,6,8.5,2,1.0,0.0,2.3636363636363633,3.3333333333333335
7.0,10,6,2.0,9.25,4,9,7.0,6,0.0,9.0,2.8181818181818183,6.666666666666667
7.25,2,7,3.0,8.5,0,5,5.0,7,7.0,5.0,3.2727272727272725,10.0
7.5,10,5,4.0,7.75,0,0,2.0,4,5.0,1.0,3.727272727272727,3.0
7.75,3,7,5.0,7.0,0,8,3.666666666666667,8,7.0,5.5,4.181818181818182,6.5
8.0,6,6,6.0,5.5,1,1,5.333333333333334,2,5.0,10.0,4.636363636363637,10.0
4.0,5,5,7.0,4.0,6,1,7.0,7,4.5,5.0,5.090909090909091,6.666666666666666
0.0,4,5,4.666666666666666,4.0,7,3,8.0,10,4.0,0.0,5.545454545454545,3.333333333333333
2.5,3,7,2.333333333333333,3.0,1,10,9.0,8,3.0,8.0,6.0,0.0
5.0,5,7,0.0,2.75,10,9,7.0,3,10.0,1.0,1.0,1.75
0.0,4,10,1.5,2.5,1,6,5.0,3,2.0,2.0,0.0,3.5
1.0,10,2,3.0,2.25,2,2,5.0,2,4.0,3.0,5.0,5.25
2.0,6,10,9.0,2.0,5,4,5.0,1,6.0,5.0,3.666666666666667,7.0
3.0,4,2,4.0,7.0,2,10,5.0,5,7.0,2.0,2.3333333333333335,6.0
4.0,5,9,6.0,5.0,1,8,3.0,2,9.0,5.0,1.0,5.0
5.0,5,5,8.0,3.0,9,10,4.0,2,1.0,7.0,3.0,2.5
5.0,9,10,4.0,4.0,2,0,5.0,7,1.5,9.0,9.0,0.0
5.0,6,5,0.0,5.0,10,3,3.666666666666667,9,2.0,8.0,0.0,2.0
4.0,0,3,2.0,6.0,8,5,2.3333333333333335,3,7.0,7.0,8.0,4.0
4.0,1,3,4.0,4.666666666666667,10,8,1.0,5,10.0,6.5,7.5,9.0
10.0,0,2,8.0,3.3333333333333335,9,9,10.0,1,8.0,6.0,7.0,9.5
7.0,2,4,4.5,2.0,0,4,10.0,5,6.0,5.5,6.5,10.0
4.0,9,8,1.0,2.0,4,8,9.0,3,4.0,5.0,6.0,7.5
3.5,7,4,5.0,1.6666666666666667,1,5,8.0,6,5.0,5.666666666666667,5.5,5.0
3.0,6,6,7.0,1.3333333333333335,0,10,6.0,0,6.0,6.333333333333333,5.0,4.0
7.0,3,10,9.0,1.0,6,7,4.0,0,5.6,7.0,9.0,3.0
8.5,9,1,3.0,2.0,7,4,1.0,2,5.2,6.333333333333333,1.0,2.0
10.0,10,1,3.0,3.0,8,9,1.0,0,4.8,5.666666666666667,6.0,5.0
3.0,4,4,3.0,2.25,1,0,0.5,3,4.4,5.0,10.0,6.333333333333333
2.0,0,1,3.0,1.5,8,0,0.0,1,4.0,2.0,5.0,7.666666666666666
9.0,8,2,3.0,0.75,7,5,2.0,1,4.0,3.5,0.0,9.0
5.0,4,0,3.0,0.0,4,5,1.0,1,4.0,5.0,4.0,8.0
7.5,3,7,4.5,7.0,1,6,0.0,1,4.0,0.0,7.0,7.0
10.0,3,7,6.0,7.0,2,3,1.0,2,4.0,1.0,10.0,7.333333333333333
4.0,9,10,8.0,5.5,6,8,2.0,10,3.0,1.3333333333333333,3.0,7.666666666666667
2.666666666666667,6,9,10.0,4.0,9,8,3.0,9,2.0,1.6666666666666665,6.0,8.0
1.3333333333333335,7,10,9.0,7.0,1,8,4.0,3,1.0,2.0,3.0,4.0
0.0,5,9,8.0,3.0,9,1,5.0,7,4.0,1.0,0.0,5.0
8.0,1,8,7.0,7.0,3,2,6.0,4,4.0,2.4,1.5,5.0
5.0,5,4,6.0,5.0,9,8,10.0,2,4.0,3.8,3.0,5.333333333333333
8.0,6,6,4.0,5.4,9,9,3.0,6,7.0,5.199999999999999,2.5714285714285716,5.666666666666667
7.0,0,9,2.0,5.8,0,1,3.75,8,10.0,6.6,2.142857142857143,6.0
6.2,9,0,8.0,6.2,6,10,4.5,4,10.0,8.0,1.7142857142857144,9.0
5.4,4,4,5.333333333333334,6.6,9,6,5.25,0,10.0,7.0,1.2857142857142858,6.0
4.6,1,3,2.666666666666667,7.0,0,4,6.0,8,10.0,5.0,0.8571428571428572,3.0
3.8,7,1,0.0,5.5,5,8,6.5,2,4.0,3.0,0.4285714285714288,0.0
3.0,7,0,1.0,4.0,3,2,7.0,10,7.0,5.0,0.0,4.5
5.0,3,2,2.0,3.6666666666666665,8,2,2.0,8,4.0,7.0,2.0,9.0
8.0,2,10,4.333333333333334,3.3333333333333335,2,4,2.0,8,3.0,0.0,2.5,9.0
4.0,5,4,6.666666666666667,3.0,1,9,10.0,5,2.0,2.0,3.0,7.0
6.0,10,1,9.0,1.0,6,10,10.0,9,6.0,4.0,3.5,5.0
6.5,7,1,8.571428571428571,5.0,2,4,9.333333333333334,9,10.0,6.0,4.0,3.0
7.0,1,5,8.142857142857142,1.0,1,9,8.666666666666666,3,6.0,8.0,4.5,1.0
