,0,1,2,3,4,5,6,7,8,9,10
50,0,3,9.0,8,5,2,,,10,0,1
51,7,0,,9,10,9,0.0,0.0,4,2,10
52,5,1,8.0,1,2,2,,7.0,9,9,9
53,2,6,,5,0,0,7.0,7.0,7,10,7
54,5,9,,1,3,5,,,1,6,8
55,4,5,,9,6,9,,4.0,8,0,4
56,5,7,0.0,10,1,5,5.0,,8,0,9
57,8,6,,5,3,7,,,8,8,2
58,5,10,10.0,0,2,4,0.0,,1,9,6
59,3,2,6.0,9,7,9,,6.0,2,3,1
60,7,8,,3,10,0,9.0,3.0,7,6,4
61,7,10,1.0,2,5,9,,9.0,7,7,9
62,6,5,7.0,9,2,6,,3.0,2,5,0
63,6,9,,0,0,7,,,4,5,7
64,5,9,10.0,0,10,8,7.0,,1,2,2
65,7,3,,2,9,9,,,1,10,3
66,6,8,,7,3,5,9.0,,3,10,6
67,5,8,4.0,8,1,7,,7.0,6,3,7
68,0,0,,2,0,10,,2.0,3,2,0
69,5,0,5.0,7,1,7,2.0,,2,4,8
70,8,3,,9,5,0,8.0,2.0,1,10,5
71,2,5,,0,3,3,,2.0,8,2,2
72,10,4,0.0,2,6,7,8.0,,10,10,8
73,5,2,4.0,0,2,3,2.0,1.0,9,8,7
74,0,2,,5,1,5,,2.0,10,6,5
75,5,2,,4,2,2,,10.0,7,3,8
76,5,10,2.0,3,9,9,6.0,,2,7,10
77,9,1,,4,0,9,4.0,,7,8,0
78,0,6,2.0,10,7,2,7.0,8.0,5,8,8
79,7,10,,10,5,5,,,9,9,10
80,6,0,,9,5,8,,,2,5,10
81,3,9,6.0,6,3,4,,,3,10,5
82,2,1,,1,4,5,1.0,9.0,10,0,6
83,1,3,10.0,2,4,6,10.0,1.0,0,10,7
84,3,0,,0,1,7,,4.0,3,6,1
85,0,5,9.0,3,1,6,4.0,,4,8,10
86,1,2,,5,4,7,5.0,8.0,0,5,3
87,4,9,10.0,10,6,8,8.0,4.0,3,5,5
88,6,4,,2,7,9,6.0,6.0,10,3,8
89,0,1,4.0,1,3,2,3.0,9.0,5,9,5
90,8,5,7.0,1,4,4,2.0,0.0,7,6,0
91,5,5,,8,9,9,,,3,4,2
92,10,1,,0,1,1,2.0,2.0,8,4,6
93,3,1,9.0,9,8,9,3.0,,10,8,3
94,7,2,7.0,1,6,1,,2.0,5,7,0
95,6,0,,1,9,6,6.0,,6,1,1
96,10,9,,8,3,10,,,6,10,10
97,0,0,2.0,1,2,8,,4.0,8,1,9
98,4,10,,2,0,7,4.0,2.0,4,2,8
99,7,6,5.0,3,4,10,9.0,,5,6,4
100,3,9,,0,2,4,6.0,4.0,5,10,1
101,8,3,,1,5,3,,,4,3,0
102,1,6,6.0,2,6,3,7.0,5.0,10,8,6
103,9,2,10.0,1,0,7,1.0,8.0,8,3,3
104,7,0,,5,1,4,,2.0,1,1,3
105,0,8,4.0,5,4,4,3.0,,7,1,2
106,0,6,7.0,1,10,4,,,3,10,1
107,7,5,0.0,8,1,0,,8.0,10,4,4
108,7,3,1.0,9,6,3,7.0,5.0,8,4,2
109,5,4,,7,9,5,,9.0,8,6,4
110,4,4,,6,9,9,9.0,7.0,6,3,6
111,0,4,0.0,3,7,7,,5.0,6,8,10
112,2,10,,8,9,9,,0.0,3,8,9
113,5,2,,6,10,2,7.0,5.0,5,4,8
114,7,0,,4,3,6,,,2,1,10
115,10,2,10.0,7,5,0,5.0,,5,7,0
116,2,5,,4,6,1,,1.0,9,0,6
117,2,4,,9,8,8,,3.0,6,7,9
118,6,8,7.0,3,5,3,9.0,,0,10,0
119,10,1,,5,8,2,,,6,1,3
120,5,10,2.0,10,8,3,8.0,5.0,6,6,5
121,3,9,6.0,8,7,10,6.0,4.0,7,5,7
122,10,0,,10,2,4,,3.0,3,6,3
123,6,10,,10,3,10,2.0,7.0,10,0,6
124,6,5,,2,4,7,,,0,1,5
125,8,9,1.0,1,0,2,3.0,,8,5,6
126,7,8,,1,5,3,10.0,9.0,4,7,6
127,1,9,8.0,10,4,4,,,1,9,8
128,3,7,4.0,9,1,1,,,2,1,8
129,2,2,,1,0,10,,4.0,10,8,5
130,5,3,,9,5,3,,,3,8,6
131,1,8,4.0,3,0,2,0.0,,0,8,9
132,8,10,,9,7,1,,0.0,8,10,4
133,0,0,5.0,10,8,4,3.0,6.0,6,9,6
134,5,10,,2,5,5,,0.0,4,7,7
135,3,1,,4,2,5,,,8,8,0
136,5,4,6.0,2,3,7,,,6,0,3
137,9,8,10.0,8,8,7,,,6,9,10
138,0,1,,7,9,1,1.0,,1,4,5
139,4,6,,3,4,0,,5.0,4,10,4
140,3,6,10.0,5,5,5,8.0,4.0,6,0,7
141,4,6,2.0,1,10,1,,1.0,10,2,0
142,9,1,0.0,0,0,4,,,7,0,10
143,1,9,,10,8,3,,,2,3,2
144,5,8,7.0,10,6,0,,7.0,4,6,3
145,8,0,10.0,0,7,8,,,7,3,1
146,5,8,9.0,1,1,7,1.0,,8,3,1
147,7,5,,9,0,10,,,8,5,6
148,5,7,,7,0,6,,7.0,7,2,6
149,7,8,1.0,2,5,0,,,5,1,5
150,10,7,,7,7,9,,10.0,0,4,6
151,7,2,6.0,10,4,0,,,10,1,5
152,2,3,6.0,2,2,7,,3.0,9,7,7
153,6,5,2.0,8,7,8,,,8,1,10
154,3,0,,4,5,8,0.0,1.0,6,0,5
155,7,6,4.0,8,7,8,,7.0,8,2,8
156,2,4,10.0,1,4,6,5.0,,10,6,6
157,3,7,10.0,7,2,5,,,3,2,7
158,7,8,,10,4,6,5.0,6.0,1,2,9
159,3,7,0.0,1,6,2,0.0,,4,9,3
160,9,3,2.0,0,8,10,2.0,,9,6,2
161,0,5,2.0,7,4,10,7.0,10.0,4,2,8
162,2,8,9.0,2,0,5,5.0,,8,0,4
163,5,0,,10,0,4,8.0,5.0,6,3,1
164,9,1,10.0,10,4,8,,,9,2,3
165,4,10,,1,10,0,1.0,,2,8,3
166,8,7,6.0,1,5,10,,3.0,5,2,0
167,2,6,10.0,0,3,7,1.0,5.0,10,4,2
168,5,7,,4,2,8,,,7,1,3
169,7,5,,9,7,9,2.0,10.0,4,4,10
170,6,5,3.0,3,2,0,,6.0,6,4,2
171,1,9,,4,3,5,7.0,10.0,8,4,1
172,1,2,0.0,4,5,0,,,9,2,6
173,0,1,6.0,6,2,10,6.0,10.0,4,10,9
174,4,0,5.0,6,10,8,4.0,,4,7,6
175,0,3,,1,9,2,10.0,9.0,2,3,9
176,5,3,9.0,6,3,6,,,0,4,7
177,5,6,,8,1,9,,,2,5,9
178,10,3,,5,8,5,3.0,,9,4,0
179,8,5,9.0,8,7,6,0.0,4.0,4,1,4
180,0,6,,3,1,0,10.0,,5,2,0
181,8,10,0.0,3,7,2,,,2,9,2
182,0,0,,6,9,5,5.0,,10,6,10
183,7,5,5.0,0,10,3,,1.0,2,2,5
184,3,4,4.0,1,1,9,7.0,7.0,1,2,10
185,4,10,,4,9,5,,0.0,4,10,2
186,8,9,1.0,5,0,8,6.0,,1,3,5
187,1,6,4.0,8,0,5,2.0,5.0,1,2,2
188,8,10,,2,2,4,,8.0,1,3,8
189,2,3,10.0,1,7,4,4.0,10.0,5,3,3
190,0,6,5.0,1,4,9,6.0,1.0,6,0,8
191,2,0,5.0,4,9,5,6.0,1.0,9,1,0
192,3,6,,8,9,10,,0.0,9,5,6
193,2,10,,2,7,4,,,5,10,0
194,4,6,8.0,3,3,6,2.0,5.0,6,4,4
195,7,7,,8,0,7,,7.0,8,5,8
196,6,1,,7,5,8,,0.0,3,0,5
197,3,2,,0,4,0,7.0,2.0,10,2,3
198,5,10,9.0,9,10,7,,3.0,8,1,3
199,0,10,,4,6,10,8.0,0.0,1,3,2
200,10,5,,3,3,3,,,6,6,9
201,0,3,,10,9,7,0.0,,4,7,0
202,5,3,4.0,5,5,9,4.0,,10,8,2
203,10,3,10.0,10,8,10,0.0,,10,9,7
204,3,4,6.0,7,8,2,,6.0,6,4,4
205,7,9,,6,6,0,8.0,9.0,3,2,6
206,3,1,,3,5,10,6.0,,10,5,10
207,10,10,,10,6,5,3.0,0.0,3,5,8
208,1,6,,1,4,8,6.0,7.0,4,10,9
209,0,0,3.0,2,5,4,10.0,9.0,0,2,5
210,5,0,5.0,8,5,1,,8.0,5,0,6
211,4,3,,9,0,0,,,10,1,7
212,7,0,3.0,4,7,5,,0.0,7,9,5
213,8,5,,10,4,0,,9.0,6,6,4
214,1,0,,9,7,3,,,10,8,3
215,0,6,,6,9,7,3.0,2.0,3,2,1
216,7,7,,10,1,9,2.0,8.0,5,7,6
217,8,3,,8,9,1,3.0,2.0,8,7,2
218,2,4,,2,6,3,,1.0,4,7,5
219,4,6,,1,9,10,5.0,,10,6,8
220,9,4,6.0,6,3,5,,2.0,2,7,4
221,10,8,,9,5,7,8.0,3.0,4,8,9
222,0,8,,10,4,10,7.0,6.0,6,2,4
223,9,3,9.0,5,2,10,0.0,8.0,8,9,5
224,0,6,8.0,5,0,7,0.0,3.0,4,2,5
225,3,9,6.0,10,2,3,,7.0,0,1,10
226,8,10,,3,8,8,,,2,10,0
227,6,4,1.0,10,4,6,,6.0,10,7,0
228,5,3,6.0,0,5,2,,,9,2,7
229,0,9,,10,8,8,7.0,,2,9,10
230,0,4,9.0,4,0,1,1.0,,2,3,2
231,8,0,10.0,0,8,6,6.0,,7,2,6
232,6,1,0.0,1,10,9,,3.0,6,10,1
233,3,4,5.0,3,5,8,,5.0,8,3,8
234,0,0,,8,10,4,,,4,8,1
235,6,9,,7,8,5,7.0,,8,4,7
236,10,5,,9,10,9,4.0,7.0,10,0,10
237,8,7,4.0,10,10,10,0.0,5.0,0,1,1
238,2,7,4.0,3,3,9,,9.0,8,6,2
239,9,9,,8,9,1,4.0,,5,2,1
240,9,8,4.0,7,9,9,0.0,10.0,3,8,0
241,9,2,,4,6,7,,,5,2,0
242,3,2,10.0,3,1,10,4.0,,1,0,5
243,2,10,4.0,5,6,3,0.0,7.0,7,6,4
244,3,2,,1,7,4,,10.0,6,4,8
245,10,7,,10,6,9,,,2,4,3
246,7,5,0.0,9,9,6,7.0,1.0,9,6,1
247,1,4,,7,8,5,10.0,,3,5,8
248,1,7,,1,10,8,0.0,,6,10,6
249,3,6,,10,6,3,2.0,0.0,7,10,10
250,1,2,1.0,1,9,5,,,2,8,5
251,5,0,,5,3,2,,2.0,1,9,1
252,7,6,,4,7,8,3.0,10.0,3,7,2
253,2,5,,10,2,0,,,5,0,3
254,6,3,,9,8,9,2.0,3.0,9,5,5
255,3,8,,8,6,0,9.0,1.0,7,0,3
256,9,5,,4,8,9,,7.0,9,8,9
257,9,3,4.0,3,10,4,,,9,0,9
258,1,7,,2,7,7,2.0,,10,6,8
259,4,2,9.0,8,1,5,,0.0,10,0,10
260,0,2,,3,10,2,4.0,,9,7,4
261,4,7,,2,2,9,1.0,,9,1,5
262,3,7,7.0,6,2,6,,1.0,3,6,6
263,10,1,7.0,4,7,7,,,5,3,3
264,0,7,,8,0,4,,8.0,5,1,6
265,10,1,6.0,6,1,4,,4.0,1,1,10
266,1,5,7.0,8,5,9,,,2,3,5
267,6,5,,6,8,1,,,8,10,6
268,10,3,5.0,3,3,3,2.0,6.0,5,4,9
269,5,5,,4,6,8,,8.0,2,8,6
270,5,7,,3,10,7,,,9,7,7
271,7,6,,5,8,6,6.0,10.0,7,5,3
272,5,5,9.0,2,4,2,7.0,4.0,1,6,3
273,7,5,6.0,3,1,3,0.0,1.0,5,0,3
274,2,10,6.0,0,7,9,10.0,4.0,6,5,0
275,0,10,,9,10,1,4.0,,3,5,0
276,2,7,,1,1,3,,,2,6,1
277,9,0,2.0,0,10,10,2.0,,1,10,10
278,6,7,,0,10,3,,5.0,6,8,3
279,6,5,9.0,6,6,8,,,0,10,7
280,7,7,4.0,0,4,2,,5.0,6,8,10
281,3,0,,0,10,0,,,4,9,0
282,10,4,9.0,6,2,9,10.0,4.0,8,9,5
283,5,8,0.0,2,6,4,8.0,10.0,2,7,5
284,10,2,,2,9,6,,,2,2,6
285,9,3,,3,5,1,10.0,,6,10,9
286,10,5,,9,10,8,,,10,4,4
287,2,2,,3,1,0,,,0,7,0
288,7,9,,8,7,6,0.0,,7,0,7
289,1,6,,4,9,8,,5.0,9,5,3
290,0,10,9.0,4,7,4,4.0,,7,7,6
291,4,0,5.0,5,1,4,,,8,7,1
292,9,7,1.0,6,10,1,7.0,,5,5,9
293,1,0,4.0,9,10,7,,6.0,8,7,6
294,7,7,8.0,1,3,5,,3.0,6,1,5
295,7,5,6.0,6,9,6,6.0,,1,2,3
296,2,3,0.0,8,4,9,,,6,0,10
297,8,8,0.0,4,5,9,7.0,,10,4,5
298,2,5,,4,1,7,,,9,0,10
299,10,3,0.0,10,0,1,5.0,,3,6,8
300,8,8,4.0,1,0,2,,7.0,5,3,0
301,10,10,,10,1,5,6.0,10.0,1,1,6
302,5,2,,3,4,8,,,10,4,5
303,6,1,5.0,6,6,1,,,6,3,2
304,9,8,4.0,5,9,2,,5.0,4,5,10
305,7,4,9.0,0,10,9,4.0,2.0,0,9,3
306,1,7,5.0,2,6,4,1.0,10.0,10,2,5
307,9,9,10.0,4,6,7,,2.0,6,1,3
308,5,8,,1,7,9,,,10,1,8
309,10,1,,5,2,5,,,7,1,3
310,2,6,0.0,9,0,6,5.0,,1,0,7
311,6,4,,2,6,9,,6.0,1,0,9
312,0,10,1.0,7,8,6,9.0,,2,5,8
313,2,4,1.0,9,1,6,2.0,,1,3,1
314,8,3,,2,9,2,,,7,9,10
315,4,9,,8,1,1,,10.0,5,2,7
316,3,2,,3,7,7,,,8,4,10
317,6,9,,3,7,7,5.0,,0,8,8
318,5,5,,2,8,8,,4.0,6,3,7
319,0,4,7.0,5,10,3,7.0,10.0,1,4,2
320,5,4,,0,6,10,7.0,,2,1,2
321,2,3,,6,10,5,,2.0,7,2,7
322,7,4,6.0,0,0,6,,8.0,6,9,9
323,9,10,8.0,0,6,10,,7.0,6,5,3
324,7,10,3.0,8,10,8,8.0,10.0,10,5,7
325,1,2,,8,8,3,9.0,10.0,10,8,1
326,1,0,,1,5,8,,,9,2,8
327,4,8,,3,4,7,,5.0,7,4,8
328,9,7,,0,6,5,8.0,,8,9,1
329,9,10,2.0,4,4,7,7.0,2.0,5,1,2
330,0,5,3.0,6,5,3,,,2,1,0
331,3,9,5.0,6,6,0,7.0,0.0,7,5,3
332,4,8,5.0,1,5,1,0.0,7.0,1,6,8
333,2,2,,2,6,8,3.0,2.0,1,5,8
334,3,7,2.0,0,10,6,,,3,6,5
335,9,9,,0,7,10,2.0,10.0,10,10,1
336,3,7,5.0,5,6,9,5.0,,1,0,1
337,1,0,,4,10,0,8.0,2.0,7,10,2
338,3,3,5.0,4,4,8,,,10,7,9
339,2,3,5.0,8,7,4,,,6,6,5
340,1,8,,7,0,0,4.0,1.0,2,0,8
341,8,5,,8,4,2,,,3,3,10
342,9,10,,3,3,1,1.0,0.0,7,0,4
343,8,10,1.0,6,1,0,5.0,,2,4,3
344,0,6,8.0,10,2,2,,,8,2,7
345,0,7,,8,1,4,,,2,6,1
346,6,9,5.0,1,7,4,2.0,4.0,1,0,10
347,6,2,8.0,3,4,2,4.0,6.0,0,0,1
348,9,10,,2,0,5,1.0,,10,2,8
349,1,2,10.0,5,2,9,10.0,,7,2,5
350,3,8,5.0,8,10,9,9.0,7.0,1,1,1
351,0,0,0.0,9,7,2,,4.0,8,3,4
352,3,8,7.0,10,5,6,,3.0,9,1,10
353,10,0,,8,6,1,2.0,4.0,2,2,8
354,4,1,2.0,0,10,4,6.0,0.0,3,6,9
355,1,9,,10,10,6,,,0,7,6
356,0,9,10.0,7,9,1,,10.0,6,4,0
357,8,0,9.0,4,4,6,,,7,7,3
358,3,9,,9,3,10,2.0,,7,10,1
359,6,4,9.0,4,6,0,,4.0,3,0,9
360,4,4,6.0,4,6,8,,6.0,7,2,5
361,4,5,3.0,7,7,10,,6.0,5,1,10
362,6,6,,9,0,9,,2.0,3,1,0
363,7,3,3.0,10,3,4,,6.0,0,0,6
364,2,7,,6,2,2,,,4,1,7
365,10,2,,7,4,9,,,0,3,9
366,5,7,10.0,8,7,7,0.0,,8,0,10
367,3,5,5.0,6,7,0,,,2,8,7
368,6,4,,1,7,5,,7.0,9,10,0
369,5,10,8.0,2,7,8,7.0,,3,8,9
370,3,6,6.0,4,4,7,5.0,10.0,4,5,7
371,6,8,,0,2,0,,6.0,6,1,4
372,1,10,3.0,9,5,10,5.0,4.0,7,3,0
373,0,8,1.0,8,0,7,,,5,4,5
374,7,7,6.0,3,0,6,,10.0,2,7,6
375,5,8,,2,9,9,,,4,3,10
376,5,7,,1,5,0,,,6,5,6
377,6,3,,4,9,10,,3.0,10,6,4
378,3,8,8.0,4,5,4,,3.0,3,3,7
379,8,0,6.0,5,3,5,,,9,10,7
380,9,1,6.0,4,6,0,,,9,9,1
381,5,2,,7,8,10,,,0,3,8
382,8,2,,7,4,6,3.0,1.0,4,1,6
383,3,4,4.0,9,2,0,,,10,6,9
384,6,7,,1,3,10,,6.0,9,3,8
385,7,6,10.0,6,8,1,9.0,,7,4,4
386,0,3,10.0,1,10,8,,,3,6,5
387,9,4,5.0,0,9,5,,0.0,3,1,3
388,7,9,,2,8,2,,,7,1,0
389,3,4,1.0,0,0,9,,1.0,3,7,3
390,1,10,,6,3,9,,4.0,7,1,7
391,0,10,,10,1,5,,5.0,3,1,9
392,7,0,5.0,7,6,1,5.0,0.0,7,6,8
393,8,7,,1,4,5,9.0,,0,1,7
394,1,10,,6,2,10,5.0,9.0,10,1,10
395,8,7,4.0,8,6,5,4.0,1.0,7,9,3
396,7,3,6.0,3,9,5,,,0,6,1
397,9,6,,2,10,5,,,9,5,5
398,6,9,,10,6,7,0.0,,3,10,3
399,8,3,2.0,2,8,9,8.0,2.0,9,8,10
400,2,7,,10,7,5,0.0,,0,7,0
401,3,1,,5,10,6,10.0,3.0,7,3,8
402,7,10,,6,7,1,,1.0,6,6,8
403,6,10,1.0,1,9,10,6.0,3.0,2,1,2
404,10,8,,6,10,6,,9.0,1,6,10
405,6,3,8.0,8,8,0,5.0,1.0,4,3,5
406,0,8,2.0,0,3,10,8.0,,2,5,6
407,7,2,3.0,10,5,10,,8.0,7,5,4
408,5,9,,6,0,6,,,2,5,7
409,8,5,5.0,1,7,5,2.0,8.0,7,0,3
410,8,5,4.0,0,2,10,,,7,6,9
411,7,8,3.0,7,9,6,,,10,9,6
412,10,3,,5,3,0,1.0,9.0,7,3,8
413,10,7,,9,3,5,,7.0,7,6,7
414,2,6,9.0,10,0,6,3.0,0.0,4,3,10
415,0,10,10.0,5,2,9,2.0,3.0,10,4,6
416,5,9,0.0,5,3,4,1.0,7.0,6,7,1
417,1,6,,1,7,0,,0.0,6,7,1
418,6,5,3.0,4,4,6,,,0,9,5
419,10,6,,0,0,1,,2.0,9,9,10
420,3,2,6.0,7,0,8,,7.0,4,4,10
421,1,4,0.0,5,10,0,6.0,6.0,1,6,1
422,9,10,,5,8,8,,,2,8,6
423,7,10,7.0,8,5,2,10.0,,6,2,0
424,7,10,,1,6,10,4.0,,8,4,3
425,1,6,10.0,3,2,10,0.0,1.0,7,4,2
426,7,0,,3,10,5,6.0,0.0,6,4,5
427,3,1,7.0,7,0,4,0.0,6.0,10,7,8
428,8,9,1.0,7,3,0,0.0,4.0,9,3,8
429,1,9,1.0,9,5,4,4.0,0.0,4,0,0
430,6,7,,0,5,6,,1.0,10,1,10
431,2,7,,6,4,2,8.0,,10,6,1
432,1,2,4.0,10,10,8,,,4,8,3
433,2,9,,7,8,0,0.0,9.0,3,0,2
434,9,1,6.0,7,10,4,,,9,6,3
435,7,7,4.0,3,3,3,8.0,6.0,6,9,1
436,0,1,,5,4,9,,2.0,6,5,4
437,9,3,,7,10,2,1.0,,3,4,2
438,5,4,,3,5,1,3.0,,10,6,10
439,0,5,,10,5,5,,5.0,1,5,8
440,5,8,8.0,2,8,3,10.0,,2,10,6
441,10,10,,8,6,7,1.0,,3,1,8
442,3,6,7.0,8,5,5,,1.0,9,1,3
443,4,10,,4,2,1,,7.0,4,9,4
444,9,3,10.0,7,6,4,,6.0,10,7,8
445,0,10,1.0,0,2,5,8.0,3.0,7,6,0
446,2,7,3.0,1,1,2,,,1,3,4
447,0,0,,6,6,3,,,7,2,8
448,0,1,,7,6,0,,9.0,0,5,10
449,3,2,,5,2,5,3.0,,6,2,1
450,8,5,4.0,1,4,10,5.0,,6,9,2
451,9,2,,6,6,2,10.0,,4,4,0
452,9,10,,4,1,3,,,7,6,9
453,0,10,1.0,7,7,3,,4.0,9,2,10
454,10,7,1.0,9,0,6,10.0,,4,7,3
455,5,5,,6,5,2,,,10,5,0
456,1,4,,2,2,2,,10.0,8,4,0
457,8,5,2.0,2,0,8,,,9,7,9
458,2,3,,7,5,0,,5.0,7,9,1
459,0,0,,2,9,9,7.0,,7,5,7
460,5,9,,9,4,9,4.0,,9,9,5
461,6,10,10.0,3,1,5,,1.0,1,2,0
462,9,10,,9,2,2,3.0,0.0,5,4,9
463,6,6,2.0,5,2,6,2.0,5.0,4,1,3
464,6,8,,5,0,5,,,3,6,2
465,7,9,10.0,0,10,2,0.0,9.0,7,7,7
466,10,5,,0,8,5,4.0,,3,4,10
467,6,0,4.0,8,8,1,10.0,8.0,5,0,6
468,8,7,5.0,2,10,10,6.0,,4,1,10
469,1,7,,2,3,3,8.0,3.0,4,10,8
470,7,8,,10,3,3,,10.0,1,7,9
471,1,9,4.0,8,8,4,5.0,,4,2,5
472,8,9,2.0,4,10,2,8.0,,3,9,2
473,8,9,,3,0,9,,,5,7,1
474,5,1,,2,8,6,,6.0,0,2,5
475,6,4,,1,1,3,10.0,0.0,7,8,6
476,6,2,3.0,6,6,4,,,9,3,10
477,3,9,,7,10,10,,0.0,6,8,9
478,8,7,,5,7,1,,,1,7,5
479,2,10,,2,6,10,6.0,8.0,8,1,9
480,0,3,,0,0,6,2.0,,4,3,10
481,1,0,0.0,10,5,4,,5.0,2,10,10
482,9,2,,3,6,6,,,9,10,3
483,2,5,6.0,7,10,3,,,10,9,7
484,9,8,1.0,4,10,9,2.0,6.0,2,3,5
485,10,6,6.0,2,3,2,10.0,0.0,7,7,0
486,8,9,1.0,7,6,2,7.0,,8,0,7
487,3,7,,1,0,10,3.0,,6,9,9
488,5,3,,8,7,10,0.0,,7,3,10
489,4,3,,2,1,3,1.0,,2,8,2
490,10,3,,10,9,4,3.0,6.0,4,9,8
491,4,7,5.0,0,7,4,,,8,8,2
492,3,5,7.0,4,1,9,6.0,,10,3,0
493,6,5,2.0,1,4,2,,10.0,6,8,3
494,2,10,,0,9,7,3.0,1.0,8,5,6
495,6,0,,7,5,8,,0.0,5,7,8
496,10,5,,1,3,10,8.0,,1,6,4
497,7,1,4.0,5,2,4,1.0,2.0,7,2,9
498,2,10,4.0,1,10,0,0.0,,7,9,3
499,1,9,0.0,1,2,9,5.0,,10,2,10
500,5,3,1.0,1,1,8,1.0,,3,8,7
501,6,7,7.0,0,4,2,,,0,2,7
502,7,3,8.0,8,9,4,8.0,8.0,6,10,9
503,1,3,,4,5,1,,,8,7,3
504,7,8,,4,10,8,10.0,9.0,7,9,9
505,7,9,,6,6,7,,,10,10,1
506,9,0,,8,5,3,,5.0,4,10,5
507,0,4,,10,0,10,,9.0,10,3,6
508,5,1,,1,1,3,8.0,7.0,5,10,5
509,9,10,6.0,8,9,10,,8.0,6,1,5
510,5,9,,8,10,8,1.0,,10,6,0
511,7,9,6.0,5,1,2,,,3,4,6
512,5,10,6.0,2,10,8,9.0,,3,8,0
513,5,6,5.0,3,2,4,3.0,9.0,2,1,9
514,2,0,,1,2,6,,,10,0,3
515,3,0,,10,9,3,,9.0,9,10,7
516,4,7,,2,5,7,1.0,,7,9,2
517,4,1,,8,9,6,10.0,7.0,0,2,0
518,3,5,5.0,8,6,9,0.0,,0,6,2
519,2,3,1.0,3,8,3,2.0,,7,3,1
520,3,1,10.0,1,6,4,1.0,,5,9,4
521,7,5,,5,6,7,,,7,1,1
522,0,4,,3,9,6,,4.0,2,1,1
523,8,2,8.0,0,7,6,,,1,0,2
524,0,4,1.0,3,4,8,7.0,0.0,3,3,5
525,6,7,0.0,8,9,5,,,2,10,9
526,3,2,0.0,6,1,3,,9.0,9,9,3
527,6,6,9.0,1,1,10,,,7,9,2
528,6,1,10.0,3,8,8,,,0,7,3
529,6,6,,9,1,0,9.0,6.0,9,4,5
530,9,2,7.0,3,3,4,10.0,7.0,4,6,7
531,1,10,,8,3,6,,4.0,10,7,2
532,2,7,4.0,5,10,10,,,0,5,5
533,10,6,6.0,5,2,7,1.0,,0,4,3
534,8,2,9.0,7,1,9,,,8,4,9
535,9,10,9.0,7,5,8,,,2,10,1
536,2,7,4.0,10,3,1,,2.0,10,9,6
537,5,0,9.0,8,2,3,,,6,9,2
538,8,9,,8,6,5,10.0,,9,8,7
539,2,1,,6,7,2,10.0,,6,7,8
540,7,7,,6,8,3,,,5,7,0
541,3,10,,2,7,4,0.0,,6,2,10
542,3,7,,6,5,2,,,8,7,1
543,4,7,,1,0,7,,,5,5,10
544,5,7,10.0,5,6,8,,,2,7,7
