0,1,2,3,4,5,6
78,65,57,65,38,91,15
74,3,67,74,19,15,79
49,72,15,16,28,54,7
80,70,16,77,25,77,71
59,64,85,2,88,28,64
29,66,20,36,27,45,59
18,44,41,66,54,39,51
17,67,60,70,4,49,53
40,24,78,79,70,6,93
37,3,62,4,82,4,89
54,31,68,47,60,71,32
84,27,86,70,83,27,54
44,88,32,39,87,94,78
84,57,55,44,71,11,61
9,88,78,25,33,60,66
68,9,53,28,70,46,7
26,82,52,22,85,37,34
6,93,3,76,82,33,72
31,40,26,82,63,28,72
67,73,38,96,33,19,86
27,80,2,65,14,65,6
56,81,87,8,89,61,88
0,23,66,81,90,14,54
57,70,16,86,6,54,83
94,88,59,62,10,2,58
34,98,55,94,47,94,19
12,16,92,76,1,37,89
34,87,10,18,86,11,88
75,51,79,17,58,99,35
81,86,68,53,54,42,34
73,78,90,95,60,93,71
42,75,32,97,14,3,34
79,63,6,11,9,22,32
9,65,20,29,36,11,74
22,0,5,89,8,98,47
5,41,70,91,68,48,49
88,56,90,24,60,49,52
90,62,40,10,65,7,44
83,86,16,44,97,96,97
42,62,97,31,22,30,82
88,84,69,82,54,6,93
86,39,80,13,33,39,49
64,34,75,28,75,86,64
61,79,40,35,22,33,62
42,20,77,34,49,32,64
35,29,55,98,18,78,52
49,31,47,29,85,51,73
43,88,62,63,66,82,23
23,75,55,72,55,52,94
32,94,26,18,77,36,79
81,34,85,73,89,23,17
50,18,3,100,61,19,0
11,24,20,89,41,10,13
37,45,49,58,16,10,18
46,7,20,77,61,41,6
42,40,65,59,17,52,33
20,91,58,9,45,100,96
51,19,22,75,67,46,42
94,15,21,36,79,85,47
27,25,27,17,3,97,72
4,25,41,83,99,100,26
83,39,92,18,61,7,88
100,68,20,26,71,78,5
97,33,92,75,19,96,26
99,84,22,74,2,33,39
72,35,73,76,46,85,65
29,94,74,68,4,74,94
93,48,48,90,2,16,97
65,63,30,96,25,0,46
78,59,42,86,8,25,33
62,75,11,25,53,75,58
93,25,53,16,81,72,99
47,32,62,22,28,55,74
75,96,88,25,38,42,40
48,86,37,75,73,38,38
54,10,52,64,84,40,91
100,98,15,35,7,78,39
6,94,40,91,0,15,75
73,41,19,91,87,82,24
6,51,30,68,97,90,26
29,58,45,83,54,87,20
26,14,83,44,7,26,47
28,8,11,19,36,7,95
93,50,27,81,34,83,54
19,13,6,42,100,61,84
38,43,33,17,46,33,92
11,92,96,7,54,54,73
63,95,14,36,30,97,85
16,85,41,59,52,69,8
39,84,27,100,78,38,83
90,27,66,88,18,28,79
87,69,34,1,36,94,44
57,23,5,96,39,90,4
59,34,16,95,9,33,12
66,82,50,3,82,61,5
67,89,95,95,39,46,88
29,66,60,28,77,69,52
6,78,3,28,68,0,17
3,3,10,34,17,22,14
67,65,86,71,72,43,66
39,91,81,56,2,64,55
67,70,77,70,68,30,78
79,6,19,87,6,4,81
76,71,35,52,92,73,97
33,4,23,50,62,92,79
64,15,35,63,85,54,49
6,9,1,0,17,3,26
20,3,87,87,30,14,81
45,21,31,33,45,15,50
41,83,2,50,86,24,21
70,77,10,56,57,79,16
29,53,9,48,83,65,64
6,65,65,22,58,66,70
79,15,88,47,76,36,34
79,97,0,43,70,58,38
53,49,13,42,96,48,67
88,97,88,57,73,49,28
15,14,49,7,12,20,19
69,46,49,44,56,33,95
57,18,86,79,37,73,14
56,87,36,7,1,59,22
99,78,98,94,26,44,14
87,25,86,48,1,27,80
94,87,10,6,71,82,93
39,67,34,7,89,12,22
82,0,90,9,7,9,23
10,93,30,0,62,69,50
84,45,40,26,19,85,27
95,48,90,60,89,4,44
16,27,88,85,17,33,87
8,51,11,28,13,98,24
67,32,80,53,13,1,10
62,23,60,86,26,72,54
91,32,46,91,93,83,32
25,87,24,65,24,49,91
32,62,84,88,12,80,24
56,28,51,1,40,22,49
28,82,75,14,88,57,52
41,63,42,46,27,65,69
29,23,2,68,100,2,93
97,12,40,95,65,55,69
1,21,29,74,97,17,34
10,1,91,79,50,72,92
85,70,70,6,42,71,44
3,79,67,13,2,59,59
49,9,58,87,39,20,67
42,44,12,74,65,56,22
12,37,95,64,8,49,78
28,91,85,65,90,28,94
35,41,87,92,68,41,76
98,92,26,89,18,54,68
14,5,21,26,76,89,53
61,62,18,13,80,70,84
15,4,9,1,72,59,96
13,30,37,75,12,51,15
7,75,54,79,35,20,63
85,20,23,22,23,64,83
8,50,62,39,68,63,31
6,82,88,96,24,59,3
2,87,50,5,21,99,94
25,80,34,23,96,94,54
75,1,13,88,74,35,15
1,66,100,77,23,88,87
11,13,51,36,31,26,64
53,58,99,67,2,8,5
10,54,28,51,17,88,76
41,6,39,73,86,78,69
21,35,14,53,34,2,78
92,99,18,93,45,82,1
88,100,88,70,68,52,9
50,23,85,58,0,90,10
46,44,49,79,56,92,8
74,55,94,4,31,89,80
84,6,1,89,80,97,55
73,92,29,72,67,96,82
94,32,68,35,97,11,10
48,85,86,92,35,27,90
28,68,60,32,99,9,79
5,39,19,63,64,14,61
5,4,37,67,10,74,56
70,68,29,92,28,24,5
12,14,52,61,93,18,82
47,49,65,79,71,0,83
65,70,82,10,94,83,74
68,85,64,100,17,26,69
86,38,94,12,0,16,13
78,84,38,4,58,53,15
4,79,97,51,31,66,11
7,16,3,45,5,45,28
99,45,97,35,35,2,58
74,97,35,57,57,18,58
78,70,44,74,18,60,33
57,49,67,14,83,87,24
48,8,16,76,40,75,93
54,3,70,55,55,54,84
55,0,91,56,20,29,1
62,35,48,56,40,72,48
13,21,83,98,33,64,95
39,96,44,83,49,44,1
31,90,77,81,67,36,5
76,45,89,61,47,53,98
79,57,72,8,8,46,20
73,3,39,31,11,66,31
80,11,61,14,57,99,93
46,74,39,80,32,94,33
66,4,42,25,7,88,71
77,25,57,13,21,69,65
100,60,33,48,38,57,36
84,0,2,44,45,10,26
64,75,51,33,45,84,10
0,74,73,17,79,58,55
20,39,75,84,11,12,57
40,73,4,92,44,24,93
28,25,27,98,14,42,80
63,90,38,41,60,82,65
88,73,68,10,58,0,61
79,71,10,68,24,91,46
67,65,27,32,29,30,46
4,48,73,88,78,41,37
4,56,26,78,10,14,16
90,82,33,61,10,0,31
47,17,98,54,47,37,58
11,43,6,14,55,3,66
59,37,5,63,76,48,56
10,11,76,99,29,41,6
15,70,83,16,9,97,90
34,26,98,2,8,26,43
54,87,100,90,79,3,18
67,70,10,33,28,82,16
78,46,20,20,35,71,41
51,25,40,28,100,4,70
2,5,6,71,63,45,53
43,8,58,34,69,13,22
34,18,80,51,76,23,18
28,21,27,78,53,93,53
88,87,51,70,74,26,19
87,9,65,8,26,87,41
24,31,1,31,97,21,12
42,8,83,57,67,42,33
93,56,91,70,55,92,39
60,88,32,81,54,1,48
46,10,56,12,29,88,72
8,58,47,71,90,85,36
39,4,98,61,25,80,66
9,78,66,0,41,77,15
59,7,56,70,95,78,64
33,54,35,35,62,26,35
46,78,58,1,66,45,58
56,94,92,53,74,73,91
73,0,80,46,24,72,43
3,11,29,67,90,96,95
90,35,33,44,84,16,2
67,69,13,65,71,64,28
50,55,44,68,75,86,100
83,74,9,46,19,87,23
7,36,76,28,30,51,65
22,48,26,53,48,69,13
84,94,37,62,2,23,56
12,35,64,82,82,24,20
91,44,86,18,66,65,99
16,10,91,38,62,71,64
95,89,52,92,1,87,71
66,75,80,67,14,60,43
11,59,58,18,66,81,83
55,95,63,72,10,66,76
45,8,7,92,72,93,7
73,16,63,47,65,80,69
79,88,57,79,40,40,18
96,6,68,55,90,28,90
1,41,29,98,55,51,77
0,28,60,58,65,84,72
92,65,83,24,86,89,91
98,31,82,34,16,34,11
11,41,2,43,17,23,86
24,36,77,39,57,88,74
68,29,47,76,46,20,70
36,51,51,88,88,39,96
13,84,54,32,39,62,94
36,51,12,39,86,84,11
45,54,100,54,68,1,94
5,6,62,96,13,12,37
58,37,14,96,91,98,81
4,41,25,60,5,44,25
52,4,72,23,68,66,74
12,13,28,93,40,17,14
84,56,14,46,19,43,60
21,27,18,70,19,92,87
96,64,37,88,77,59,96
39,14,84,50,74,84,96
96,38,34,22,59,10,98
14,67,70,23,22,58,22
88,47,36,84,31,9,99
13,7,75,23,87,84,3
42,73,22,97,83,3,25
57,6,50,45,56,6,2
52,90,29,78,2,7,28
2,70,63,56,92,64,23
13,20,1,60,96,21,84
21,80,61,67,83,15,17
61,55,92,86,52,33,74
17,26,23,0,53,85,72
94,14,1,15,54,8,85
75,37,44,99,52,63,16
53,48,36,83,22,90,34
92,74,6,73,54,29,82
52,30,23,19,42,100,65
98,51,21,73,64,19,29
53,52,73,11,10,27,27
51,81,85,56,98,73,3
75,71,28,6,36,35,68
62,11,66,46,29,61,75
58,1,28,73,88,23,76
19,90,42,0,100,81,22
59,29,99,80,22,30,39
32,13,30,93,83,75,26
87,1,58,100,80,48,68
54,59,72,46,99,5,68
32,22,51,31,48,89,61
22,72,73,62,76,46,23
35,28,54,22,35,80,61
85,88,90,94,11,96,60
34,76,23,15,88,13,93
26,1,32,21,89,90,39
99,5,72,71,74,88,1
93,38,57,98,64,19,8
1,16,83,47,77,83,8
63,76,85,71,32,9,80
78,68,21,12,89,97,70
80,21,6,2,47,69,98
21,60,62,8,58,23,6
26,64,13,23,54,87,86
33,74,67,42,35,54,12
31,54,33,22,14,12,85
76,7,57,82,46,16,6
15,30,77,26,72,83,59
84,50,37,0,42,44,97
8,49,95,81,65,50,14
60,81,35,37,94,71,100
73,48,43,43,50,30,33
9,38,51,81,62,41,60
2,9,2,30,39,53,1
40,49,1,35,30,10,93
5,5,14,8,99,98,54
64,51,16,54,33,42,45
73,23,37,27,93,18,28
50,7,11,91,99,45,41
52,74,51,69,57,77,85
14,48,94,61,59,53,85
84,17,67,62,29,42,22
11,20,87,57,17,49,5
99,90,49,46,36,97,46
85,7,27,1,29,60,61
92,99,26,36,26,23,85
83,6,39,98,9,24,55
89,70,17,68,40,73,6
57,92,52,84,2,17,49
78,41,84,92,54,13,61
86,14,96,62,59,61,64
93,32,70,81,18,4,2
67,22,76,31,32,29,13
93,97,50,30,85,87,53
74,95,34,31,76,90,29
67,31,70,89,17,7,98
10,25,71,61,48,65,4
36,17,16,95,83,64,74
93,17,31,90,100,96,18
88,85,98,35,68,81,81
15,78,58,30,24,66,98
70,51,2,46,98,75,36
37,97,35,3,14,80,26
39,14,97,18,5,37,34
10,34,60,6,52,66,35
89,96,77,87,76,55,47
23,75,94,19,90,28,40
93,57,17,48,32,34,67
13,19,97,41,72,29,41
29,29,24,43,95,31,16
28,56,19,49,78,70,6
87,10,57,31,29,83,36
2,1,29,71,59,62,33
79,24,48,7,13,58,39
0,69,82,66,36,58,92
90,40,10,27,44,49,10
38,39,51,32,15,13,40
76,60,66,65,38,59,21
81,20,60,9,50,29,84
40,43,100,97,31,66,27
56,45,0,66,83,82,1
22,51,89,70,72,43,99
40,27,97,90,85,69,78
7,87,6,33,50,94,38
99,7,53,83,89,4,3
38,22,58,24,71,56,32
74,50,6,98,38,12,58
100,92,96,4,94,49,55
61,13,49,90,72,98,14
83,1,73,49,44,53,82
9,58,2,14,43,51,8
14,55,60,25,61,15,83
11,100,6,47,50,94,29
22,65,20,82,18,66,7
98,0,47,70,74,72,9
8,0,13,4,14,67,66
53,91,79,72,54,14,66
7,83,52,96,63,95,60
47,93,85,83,63,57,83
44,84,98,30,81,61,3
82,37,4,0,46,53,59
64,94,35,78,83,32,41
43,53,90,24,39,86,31
46,31,45,27,0,41,9
86,65,76,22,17,57,84
11,0,99,76,87,97,75
59,19,6,99,64,80,18
10,58,84,41,56,12,46
34,51,24,67,27,49,75
65,63,20,29,73,27,16
80,42,77,99,34,30,70
89,66,50,68,91,52,18
2,18,70,2,76,43,91
3,57,70,42,22,30,23
87,37,95,5,5,5,62
14,17,20,54,71,46,67
39,53,27,86,21,46,51
18,19,31,22,9,0,19
73,3,11,89,89,1,47
57,28,14,97,96,73,7
33,19,32,38,75,34,7
63,46,16,41,56,100,66
48,3,16,43,22,35,89
79,55,47,5,48,29,75
84,30,14,54,11,79,71
18,58,25,92,54,21,61
37,19,1,6,52,77,77
85,29,40,88,27,53,100
7,40,86,45,62,44,1
80,43,34,26,35,53,100
36,50,28,75,65,93,29
48,46,33,9,63,87,5
13,53,71,31,0,75,38
49,61,87,30,65,38,88
36,49,87,51,28,65,48
17,86,84,80,48,66,47
41,7,72,28,7,46,54
10,46,27,31,55,4,19
73,47,23,94,55,76,81
63,4,95,20,37,27,100
5,60,59,47,88,75,34
43,27,27,42,24,64,98
9,57,79,71,2,90,69
31,49,63,2,99,30,35
29,79,56,96,5,24,74
3,28,15,84,100,65,63
98,27,0,58,5,91,74
45,70,53,33,18,22,100
24,96,89,18,15,57,50
23,5,89,0,53,75,5
19,30,74,99,83,22,56
31,4,32,59,84,41,36
41,1,81,44,75,28,68
63,41,76,7,95,53,45
75,34,8,26,74,24,48
88,83,72,3,35,52,49
89,68,84,22,100,40,45
63,6,45,83,61,65,45
97,95,5,75,38,90,74
72,41,91,18,10,73,87
39,92,1,94,96,52,94
64,83,30,40,88,20,94
76,68,53,2,16,10,41
34,74,86,43,32,86,30
73,63,46,64,58,54,55
59,81,26,39,48,52,20
5,36,80,7,88,79,49
74,67,53,28,27,76,67
11,45,7,57,58,22,76
47,15,34,41,92,23,20
88,77,24,17,51,8,51
29,37,55,11,53,100,95
35,33,99,60,98,75,93
30,95,3,78,5,92,74
18,53,57,40,49,19,93
88,3,35,49,9,18,27
23,53,18,11,41,15,78
17,41,42,10,80,69,30
23,8,78,85,45,79,50
90,83,50,41,0,60,68
58,70,79,9,71,20,85
63,72,22,56,1,70,18
19,20,19,10,46,33,7
95,100,55,52,6,74,76
69,7,16,51,49,63,53
27,72,11,61,40,73,77
35,70,77,96,6,95,49
57,54,67,21,4,79,46
94,75,98,29,45,81,91
1,81,37,48,93,46,87
29,4,91,38,68,91,25
72,82,85,16,62,34,40
97,73,36,63,2,87,18
93,7,70,44,84,80,67
32,51,94,25,87,94,69
83,55,14,25,89,60,8
16,39,30,23,33,49,86
58,24,53,26,88,68,70
77,7,6,48,70,30,32
51,27,29,55,58,95,5
64,77,88,47,15,32,90
27,30,41,75,62,24,23
38,51,8,41,10,58,10
71,50,37,51,10,35,93
44,55,21,80,26,45,71
87,74,81,0,68,62,13
96,44,68,47,49,16,45
28,64,49,49,17,51,76
71,83,36,4,15,81,78
49,62,78,25,15,52,25
40,98,90,41,28,0,1
17,2,82,95,44,68,36
12,37,15,59,52,59,98
15,2,75,35,78,1,10
94,40,94,21,86,53,33
21,27,73,49,23,58,75
97,48,55,90,79,36,39
3,91,9,72,23,10,19
37,28,95,66,73,99,30
44,14,70,67,20,19,69
100,46,88,55,84,53,61
56,17,10,21,55,10,29
23,94,18,39,93,96,86
48,43,32,12,88,95,37
76,87,9,11,79,87,73
51,11,44,7,44,72,10
18,86,20,7,81,63,16
66,79,23,43,92,46,82
84,20,19,42,83,10,16
70,8,9,41,24,34,38
8,52,35,16,82,54,21
16,32,21,86,90,13,88
43,48,36,3,19,46,94
92,89,3,45,56,0,82
25,48,52,54,43,12,91
99,8,38,19,82,21,0
3,93,47,27,84,45,3
15,43,56,83,96,57,64
79,27,64,99,48,93,66
79,71,38,10,70,36,7
26,58,85,62,95,52,84
50,62,31,73,4,3,4
71,39,20,75,38,46,61
80,44,75,91,53,76,29
39,22,15,31,57,16,70
61,61,95,62,27,16,57
53,7,66,16,90,88,13
82,9,76,22,8,68,6
68,38,63,80,38,32,42
13,51,60,96,77,31,30
