0,1,2,3,4,5,6
10,10,32,10,10,60,89
5,10,4,10,10,3,100
10,10,84,10,10,74,17
7,10,63,10,10,61,87
10,10,95,10,10,85,18
10,10,25,10,8,13,41
10,10,10,10,10,45,48
10,10,86,8,10,7,75
10,10,73,10,10,47,94
10,10,10,9,3,84,7
10,10,85,10,10,14,100
10,10,59,10,1,67,88
10,1,29,10,3,64,31
10,10,32,10,10,68,50
10,10,69,10,10,85,82
10,10,95,10,10,22,53
10,10,9,10,10,19,51
10,10,3,10,10,79,67
10,10,96,10,10,90,12
10,3,29,10,10,46,81
10,10,63,10,10,84,63
10,10,52,10,10,24,56
10,10,24,10,10,2,99
10,10,39,10,10,71,22
5,10,64,10,10,72,84
10,10,81,10,10,14,32
10,10,4,10,10,70,37
10,10,67,10,10,83,82
10,10,99,10,10,99,49
10,10,28,10,10,71,61
10,10,97,10,10,98,0
10,2,9,10,10,77,30
10,10,20,10,7,94,2
10,10,81,10,10,53,53
10,10,79,10,10,75,15
10,10,97,10,10,8,36
10,10,38,10,10,54,45
10,10,94,10,10,73,49
10,10,46,0,10,64,15
10,10,60,10,10,52,78
10,10,7,10,10,32,100
10,10,2,10,10,88,91
10,10,55,10,10,57,50
10,10,76,9,10,89,19
10,10,92,10,10,66,58
10,10,22,10,10,44,50
10,2,76,10,10,60,19
10,10,88,0,10,42,8
10,10,40,10,10,87,11
10,10,29,10,10,57,67
10,10,44,10,10,51,89
10,10,57,10,10,90,10
10,10,60,10,10,97,6
10,10,48,10,10,66,52
10,10,14,10,10,67,12
10,10,24,10,10,50,98
10,10,11,10,10,45,90
10,10,19,10,10,82,23
10,10,37,10,10,48,24
10,10,30,10,10,61,83
10,10,87,10,10,50,84
10,10,80,10,10,3,62
10,10,41,10,10,27,68
10,10,27,10,10,32,65
10,10,60,0,10,30,90
10,10,86,10,10,14,31
10,10,91,10,10,92,24
10,10,81,10,10,24,84
10,10,8,10,10,38,30
10,10,98,3,10,87,84
10,10,92,10,10,67,5
10,10,77,10,1,81,82
10,10,11,10,10,1,6
10,10,16,10,10,30,23
10,10,99,10,10,17,5
10,10,99,10,10,19,91
10,7,44,10,10,82,66
10,10,16,10,10,11,63
10,10,29,10,8,65,60
10,10,66,10,10,42,62
10,10,53,10,10,68,10
1,10,7,3,10,52,29
10,10,41,0,10,28,54
10,10,93,10,10,0,66
10,10,35,10,10,88,51
10,10,14,10,10,81,45
10,10,50,10,6,35,80
10,10,42,10,10,0,93
10,10,8,10,10,90,71
10,10,61,10,10,32,11
10,10,0,10,10,33,39
10,10,27,10,10,42,70
10,10,51,10,10,94,69
10,10,1,10,10,89,47
10,10,45,10,10,85,24
10,10,15,10,10,76,85
10,10,15,8,10,66,16
10,10,3,10,10,85,5
9,10,73,1,10,50,24
2,10,56,10,10,4,70
10,10,9,10,10,47,12
2,10,6,10,10,7,16
10,10,47,10,10,53,57
10,10,67,10,10,73,89
10,10,33,10,10,2,14
10,10,72,10,10,73,13
10,10,16,10,10,27,87
10,10,58,10,10,13,11
10,10,86,10,7,30,10
10,10,31,10,10,94,89
10,10,6,10,10,0,89
10,10,52,10,10,49,44
9,10,24,10,10,62,16
10,10,93,10,10,0,48
10,10,49,10,10,69,20
10,10,32,10,10,99,71
10,10,51,10,10,91,63
6,10,45,10,10,45,66
10,10,75,10,6,6,52
2,10,41,3,10,17,90
3,10,72,10,10,80,77
10,10,86,10,10,82,73
10,10,57,10,10,31,96
10,10,58,10,10,9,80
10,10,67,10,10,97,6
10,10,70,10,10,76,98
10,10,75,10,10,14,68
10,10,56,10,8,4,84
10,10,99,10,10,13,96
10,10,6,10,10,31,28
10,0,59,10,10,0,66
10,10,14,3,10,94,70
10,10,22,10,10,12,88
10,10,81,8,10,11,31
2,10,9,10,10,94,15
10,10,32,10,10,50,87
10,10,34,10,10,48,82
10,10,10,10,10,90,88
0,3,42,10,10,95,70
6,10,45,10,10,32,76
1,10,93,10,10,79,34
10,1,42,10,1,76,22
10,10,99,10,10,40,22
5,10,44,10,10,37,69
10,10,1,10,10,38,26
10,10,15,10,10,3,0
10,10,57,8,10,9,26
10,10,99,10,10,61,6
10,0,78,10,10,33,72
6,10,96,10,10,16,32
10,10,75,10,10,78,44
10,2,66,10,10,74,0
10,10,34,10,10,64,84
10,8,64,10,10,83,60
10,10,16,10,10,15,49
5,10,33,10,10,83,75
10,10,75,10,10,27,7
7,10,82,10,1,7,4
10,10,70,10,10,96,55
10,10,44,10,10,26,60
10,10,40,10,10,19,14
10,10,31,10,10,73,55
10,10,26,10,2,84,7
10,10,59,1,10,83,31
5,10,17,10,10,80,99
10,10,91,10,10,90,13
10,10,46,10,10,11,58
10,10,52,10,10,76,98
10,10,68,6,10,83,64
10,8,14,10,10,3,82
10,10,60,10,10,98,83
10,10,56,10,10,95,38
10,10,17,10,10,38,11
10,10,62,10,10,4,5
10,10,73,10,10,56,67
10,10,31,10,10,65,37
10,10,73,10,10,1,81
10,10,40,10,10,5,55
10,10,93,10,10,69,7
10,10,24,10,10,11,12
10,10,75,10,10,68,39
3,10,42,10,10,61,43
10,4,57,10,10,45,89
10,10,58,10,2,82,2
10,10,70,10,10,85,82
10,4,86,10,10,66,90
10,10,1,10,10,35,24
10,10,66,10,7,51,5
10,10,33,10,10,55,38
10,10,78,10,10,2,86
10,10,25,10,10,21,39
10,10,82,5,10,35,93
10,1,12,10,10,54,4
10,10,32,10,10,100,20
10,10,21,10,10,40,48
10,10,8,10,10,28,54
10,10,95,10,10,25,13
10,10,30,10,10,94,49
10,10,71,10,10,51,33
10,10,37,10,10,32,26
10,10,68,10,10,51,42
10,10,54,10,10,38,25
10,10,87,10,10,73,2
3,10,51,10,10,64,15
10,10,99,10,10,50,78
10,10,94,10,10,80,84
10,10,45,10,10,83,48
10,10,70,1,10,49,60
10,10,12,10,10,95,91
10,10,90,10,10,90,93
10,10,49,10,10,56,75
10,10,49,10,2,47,97
10,10,18,10,10,87,84
10,5,43,10,10,4,30
10,10,2,10,0,59,40
10,10,1,10,10,55,11
10,10,67,10,10,43,92
10,10,60,10,1,64,72
10,10,5,10,10,0,34
10,10,2,10,10,86,84
10,10,40,10,10,25,53
5,2,79,10,10,95,91
10,10,91,10,10,36,85
10,10,58,3,4,40,5
10,10,41,10,10,19,78
10,10,54,10,10,96,62
10,10,48,10,2,31,79
10,10,4,10,3,56,27
10,10,3,10,10,18,49
5,10,30,10,10,35,27
10,10,30,10,10,44,74
10,10,41,10,10,73,24
10,10,18,10,10,65,5
10,10,50,10,5,97,53
10,10,38,10,10,45,47
10,10,16,10,10,55,84
10,10,96,2,10,50,50
10,10,53,10,9,76,53
10,10,92,10,10,87,81
10,10,0,10,10,65,35
10,10,45,10,10,42,94
10,10,28,9,10,60,95
10,10,51,10,10,7,57
10,10,66,10,10,21,85
10,10,86,0,2,18,57
10,10,85,10,1,68,71
10,10,19,10,10,20,90
10,10,0,10,10,5,83
10,10,21,10,10,76,41
10,10,88,10,10,94,65
10,10,41,10,10,7,94
10,10,90,3,10,48,84
10,10,62,10,10,39,2
10,10,84,10,10,21,29
10,10,71,10,10,94,1
10,10,96,10,10,98,79
10,10,50,10,10,98,67
10,10,77,10,10,72,4
10,10,37,10,10,56,75
10,10,47,10,10,26,6
10,10,81,10,10,7,27
10,10,26,10,3,40,37
10,10,15,10,6,82,69
10,10,82,10,10,15,70
10,10,59,10,10,85,65
10,10,46,10,10,68,25
10,10,26,10,10,64,37
10,10,54,10,10,39,87
10,10,2,10,10,19,89
10,10,100,10,10,68,24
10,10,32,10,10,72,64
10,10,48,10,10,54,96
10,10,77,10,5,5,68
10,10,6,10,10,55,36
10,10,74,10,10,41,12
10,10,93,3,10,97,36
10,10,43,10,10,100,81
10,10,18,10,10,90,100
10,10,99,10,10,1,45
10,10,18,10,10,29,91
10,10,70,10,10,63,7
10,10,7,10,10,41,41
1,10,39,10,10,38,66
10,10,15,10,10,51,89
10,10,27,4,10,36,28
10,10,36,10,6,98,89
10,10,43,10,10,54,12
10,10,74,10,10,73,84
10,10,96,0,10,40,9
10,10,11,10,10,1,47
10,10,57,10,10,91,15
10,3,67,10,10,15,79
10,10,15,10,10,54,7
10,10,16,10,10,77,71
10,10,85,2,10,28,64
10,10,20,10,10,45,59
10,10,41,10,10,39,51
10,10,60,10,4,49,53
10,10,78,10,10,6,93
10,3,62,4,10,4,89
10,10,68,10,10,71,32
10,10,86,10,10,27,54
10,10,32,10,10,94,78
10,10,55,10,10,11,61
9,10,78,10,10,60,66
10,9,53,10,10,46,7
10,10,52,10,10,37,34
6,10,3,10,10,33,72
10,10,26,10,10,28,72
10,10,38,10,10,19,86
10,10,2,10,10,65,6
10,10,87,8,10,61,88
0,10,66,10,10,14,54
10,10,16,10,6,54,83
10,10,59,10,10,2,58
10,10,55,10,10,94,19
10,10,92,10,1,37,89
10,10,10,10,10,11,88
10,10,79,10,10,99,35
10,10,68,10,10,42,34
10,10,90,10,10,93,71
10,10,32,10,10,3,34
10,10,6,10,9,22,32
9,10,20,10,10,11,74
10,0,5,10,8,98,47
5,10,70,10,10,48,49
10,10,90,10,10,49,52
10,10,40,10,10,7,44
10,10,16,10,10,96,97
10,10,97,10,10,30,82
10,10,69,10,10,6,93
10,10,80,10,10,39,49
10,10,75,10,10,86,64
10,10,40,10,10,33,62
10,10,77,10,10,32,64
10,10,55,10,10,78,52
10,10,47,10,10,51,73
10,10,62,10,10,82,23
10,10,55,10,10,52,94
10,10,26,10,10,36,79
10,10,85,10,10,23,17
10,10,3,10,10,19,0
10,10,20,10,10,10,13
10,10,49,10,10,10,18
10,7,20,10,10,41,6
10,10,65,10,10,52,33
10,10,58,9,10,100,96
10,10,22,10,10,46,42
10,10,21,10,10,85,47
10,10,27,10,3,97,72
4,10,41,10,10,100,26
10,10,92,10,10,7,88
10,10,20,10,10,78,5
10,10,92,10,10,96,26
10,10,22,10,2,33,39
10,10,73,10,10,85,65
10,10,74,10,4,74,94
10,10,48,10,2,16,97
10,10,30,10,10,0,46
10,10,42,10,8,25,33
10,10,11,10,10,75,58
10,10,53,10,10,72,99
10,10,62,10,10,55,74
10,10,88,10,10,42,40
10,10,37,10,10,38,38
10,10,52,10,10,40,91
10,10,15,10,7,78,39
6,10,40,10,0,15,75
10,10,19,10,10,82,24
6,10,30,10,10,90,26
10,10,45,10,10,87,20
10,10,83,10,7,26,47
10,8,11,10,10,7,95
10,10,27,10,10,83,54
10,10,6,10,10,61,84
10,10,33,10,10,33,92
10,10,96,7,10,54,73
10,10,14,10,10,97,85
10,10,41,10,10,69,8
10,10,27,10,10,38,83
10,10,66,10,10,28,79
10,10,34,1,10,94,44
10,10,5,10,10,90,4
10,10,16,10,9,33,12
10,10,50,3,10,61,5
10,10,95,10,10,46,88
10,10,60,10,10,69,52
6,10,3,10,10,0,17
3,3,10,10,10,22,14
10,10,86,10,10,43,66
10,10,81,10,2,64,55
10,10,77,10,10,30,78
10,6,19,10,6,4,81
10,10,35,10,10,73,97
10,4,23,10,10,92,79
10,10,35,10,10,54,49
6,9,1,0,10,3,26
10,3,87,10,10,14,81
10,10,31,10,10,15,50
10,10,2,10,10,24,21
10,10,10,10,10,79,16
10,10,9,10,10,65,64
6,10,65,10,10,66,70
10,10,88,10,10,36,34
10,10,0,10,10,58,38
10,10,13,10,10,48,67
10,10,88,10,10,49,28
10,10,49,7,10,20,19
10,10,49,10,10,33,95
10,10,86,10,10,73,14
10,10,36,7,1,59,22
10,10,98,10,10,44,14
10,10,86,10,1,27,80
10,10,10,6,10,82,93
10,10,34,7,10,12,22
10,0,90,9,7,9,23
10,10,30,0,10,69,50
10,10,40,10,10,85,27
10,10,90,10,10,4,44
10,10,88,10,10,33,87
8,10,11,10,10,98,24
10,10,80,10,10,1,10
10,10,60,10,10,72,54
10,10,46,10,10,83,32
10,10,24,10,10,49,91
10,10,84,10,10,80,24
10,10,51,1,10,22,49
10,10,75,10,10,57,52
10,10,42,10,10,65,69
10,10,2,10,10,2,93
10,10,40,10,10,55,69
1,10,29,10,10,17,34
10,1,91,10,10,72,92
10,10,70,6,10,71,44
3,10,67,10,2,59,59
10,9,58,10,10,20,67
10,10,12,10,10,56,22
10,10,95,10,8,49,78
10,10,85,10,10,28,94
10,10,87,10,10,41,76
10,10,26,10,10,54,68
10,5,21,10,10,89,53
10,10,18,10,10,70,84
10,4,9,1,10,59,96
10,10,37,10,10,51,15
7,10,54,10,10,20,63
10,10,23,10,10,64,83
8,10,62,10,10,63,31
6,10,88,10,10,59,3
2,10,50,5,10,99,94
10,10,34,10,10,94,54
10,1,13,10,10,35,15
1,10,100,10,10,88,87
10,10,51,10,10,26,64
10,10,99,10,2,8,5
10,10,28,10,10,88,76
10,6,39,10,10,78,69
10,10,14,10,10,2,78
10,10,18,10,10,82,1
10,10,88,10,10,52,9
10,10,85,10,0,90,10
10,10,49,10,10,92,8
10,10,94,4,10,89,80
10,6,1,10,10,97,55
10,10,29,10,10,96,82
10,10,68,10,10,11,10
10,10,86,10,10,27,90
10,10,60,10,10,9,79
5,10,19,10,10,14,61
5,4,37,10,10,74,56
10,10,29,10,10,24,5
10,10,52,10,10,18,82
10,10,65,10,10,0,83
10,10,82,10,10,83,74
10,10,64,10,10,26,69
10,10,94,10,0,16,13
10,10,38,4,10,53,15
4,10,97,10,10,66,11
7,10,3,10,5,45,28
10,10,97,10,10,2,58
10,10,35,10,10,18,58
10,10,44,10,10,60,33
10,10,67,10,10,87,24
10,8,16,10,10,75,93
10,3,70,10,10,54,84
10,0,91,10,10,29,1
10,10,48,10,10,72,48
10,10,83,10,10,64,95
10,10,44,10,10,44,1
10,10,77,10,10,36,5
10,10,89,10,10,53,98
10,10,72,8,8,46,20
10,3,39,10,10,66,31
10,10,61,10,10,99,93
10,10,39,10,10,94,33
10,4,42,10,7,88,71
10,10,57,10,10,69,65
10,10,33,10,10,57,36
10,0,2,10,10,10,26
10,10,51,10,10,84,10
0,10,73,10,10,58,55
10,10,75,10,10,12,57
10,10,4,10,10,24,93
10,10,27,10,10,42,80
10,10,38,10,10,82,65
10,10,68,10,10,0,61
10,10,10,10,10,91,46
10,10,27,10,10,30,46
4,10,73,10,10,41,37
4,10,26,10,10,14,16
10,10,33,10,10,0,31
10,10,98,10,10,37,58
10,10,6,10,10,3,66
10,10,5,10,10,48,56
10,10,76,10,10,41,6
10,10,83,10,9,97,90
10,10,98,2,8,26,43
10,10,100,10,10,3,18
10,10,10,10,10,82,16
10,10,20,10,10,71,41
10,10,40,10,10,4,70
2,5,6,10,10,45,53
10,8,58,10,10,13,22
10,10,80,10,10,23,18
10,10,27,10,10,93,53
10,10,51,10,10,26,19
10,9,65,8,10,87,41
10,10,1,10,10,21,12
10,8,83,10,10,42,33
10,10,91,10,10,92,39
10,10,32,10,10,1,48
10,10,56,10,10,88,72
8,10,47,10,10,85,36
10,4,98,10,10,80,66
9,10,66,0,10,77,15
10,7,56,10,10,78,64
10,10,35,10,10,26,35
10,10,58,1,10,45,58
10,10,92,10,10,73,91
10,0,80,10,10,72,43
3,10,29,10,10,96,95
10,10,33,10,10,16,2
10,10,13,10,10,64,28
10,10,44,10,10,86,100
10,10,9,10,10,87,23
7,10,76,10,10,51,65
10,10,26,10,10,69,13
10,10,37,10,2,23,56
10,10,64,10,10,24,20
10,10,86,10,10,65,99
10,10,91,10,10,71,64
10,10,52,10,1,87,71
10,10,80,10,10,60,43
10,10,58,10,10,81,83
10,10,63,10,10,66,76
10,8,7,10,10,93,7
10,10,63,10,10,80,69
10,10,57,10,10,40,18
10,6,68,10,10,28,90
1,10,29,10,10,51,77
0,10,60,10,10,84,72
10,10,83,10,10,89,91
10,10,82,10,10,34,11
10,10,2,10,10,23,86
10,10,77,10,10,88,74
10,10,47,10,10,20,70
10,10,51,10,10,39,96
10,10,54,10,10,62,94
10,10,12,10,10,84,11
10,10,100,10,10,1,94
5,6,62,10,10,12,37
10,10,14,10,10,98,81
4,10,25,10,5,44,25
10,4,72,10,10,66,74
10,10,28,10,10,17,14
10,10,14,10,10,43,60
10,10,18,10,10,92,87
10,10,37,10,10,59,96
10,10,84,10,10,84,96
10,10,34,10,10,10,98
10,10,70,10,10,58,22
10,10,36,10,10,9,99
10,7,75,10,10,84,3
10,10,22,10,10,3,25
10,6,50,10,10,6,2
10,10,29,10,2,7,28
2,10,63,10,10,64,23
10,10,1,10,10,21,84
10,10,61,10,10,15,17
10,10,92,10,10,33,74
10,10,23,0,10,85,72
10,10,1,10,10,8,85
10,10,44,10,10,63,16
10,10,36,10,10,90,34
10,10,6,10,10,29,82
10,10,23,10,10,100,65
10,10,21,10,10,19,29
10,10,73,10,10,27,27
10,10,85,10,10,73,3
10,10,28,6,10,35,68
10,10,66,10,10,61,75
10,1,28,10,10,23,76
10,10,42,0,10,81,22
10,10,99,10,10,30,39
10,10,30,10,10,75,26
10,1,58,10,10,48,68
10,10,72,10,10,5,68
10,10,51,10,10,89,61
10,10,73,10,10,46,23
10,10,54,10,10,80,61
10,10,90,10,10,96,60
10,10,23,10,10,13,93
10,1,32,10,10,90,39
10,5,72,10,10,88,1
10,10,57,10,10,19,8
1,10,83,10,10,83,8
10,10,85,10,10,9,80
10,10,21,10,10,97,70
10,10,6,2,10,69,98
10,10,62,8,10,23,6
10,10,13,10,10,87,86
10,10,67,10,10,54,12
10,10,33,10,10,12,85
10,7,57,10,10,16,6
10,10,77,10,10,83,59
10,10,37,0,10,44,97
8,10,95,10,10,50,14
10,10,35,10,10,71,100
10,10,43,10,10,30,33
9,10,51,10,10,41,60
2,9,2,10,10,53,1
10,10,1,10,10,10,93
5,5,14,8,10,98,54
10,10,16,10,10,42,45
10,10,37,10,10,18,28
10,7,11,10,10,45,41
10,10,51,10,10,77,85
10,10,94,10,10,53,85
10,10,67,10,10,42,22
10,10,87,10,10,49,5
10,10,49,10,10,97,46
10,7,27,1,10,60,61
10,10,26,10,10,23,85
10,6,39,10,9,24,55
10,10,17,10,10,73,6
10,10,52,10,2,17,49
10,10,84,10,10,13,61
10,10,96,10,10,61,64
10,10,70,10,10,4,2
10,10,76,10,10,29,13
10,10,50,10,10,87,53
10,10,34,10,10,90,29
10,10,70,10,10,7,98
10,10,71,10,10,65,4
10,10,16,10,10,64,74
10,10,31,10,10,96,18
10,10,98,10,10,81,81
10,10,58,10,10,66,98
10,10,2,10,10,75,36
10,10,35,3,10,80,26
10,10,97,10,5,37,34
10,10,60,6,10,66,35
10,10,77,10,10,55,47
10,10,94,10,10,28,40
10,10,17,10,10,34,67
10,10,97,10,10,29,41
10,10,24,10,10,31,16
10,10,19,10,10,70,6
10,10,57,10,10,83,36
2,1,29,10,10,62,33
10,10,48,7,10,58,39
0,10,82,10,10,58,92
10,10,10,10,10,49,10
10,10,51,10,10,13,40
10,10,66,10,10,59,21
10,10,60,9,10,29,84
10,10,100,10,10,66,27
10,10,0,10,10,82,1
10,10,89,10,10,43,99
10,10,97,10,10,69,78
7,10,6,10,10,94,38
10,7,53,10,10,4,3
10,10,58,10,10,56,32
10,10,6,10,10,12,58
10,10,96,4,10,49,55
10,10,49,10,10,98,14
10,1,73,10,10,53,82
9,10,2,10,10,51,8
10,10,60,10,10,15,83
10,10,6,10,10,94,29
10,10,20,10,10,66,7
10,0,47,10,10,72,9
8,0,13,4,10,67,66
10,10,79,10,10,14,66
7,10,52,10,10,95,60
10,10,85,10,10,57,83
10,10,98,10,10,61,3
10,10,4,0,10,53,59
10,10,35,10,10,32,41
10,10,90,10,10,86,31
10,10,45,10,0,41,9
10,10,76,10,10,57,84
10,0,99,10,10,97,75
10,10,6,10,10,80,18
10,10,84,10,10,12,46
10,10,24,10,10,49,75
10,10,20,10,10,27,16
10,10,77,10,10,30,70
10,10,50,10,10,52,18
2,10,70,2,10,43,91
3,10,70,10,10,30,23
10,10,95,5,5,5,62
10,10,20,10,10,46,67
10,10,27,10,10,46,51
10,10,31,10,9,0,19
10,3,11,10,10,1,47
10,10,14,10,10,73,7
10,10,32,10,10,34,7
10,10,16,10,10,100,66
10,3,16,10,10,35,89
10,10,47,5,10,29,75
10,10,14,10,10,79,71
10,10,25,10,10,21,61
10,10,1,6,10,77,77
10,10,40,10,10,53,100
7,10,86,10,10,44,1
10,10,34,10,10,53,100
10,10,28,10,10,93,29
10,10,33,9,10,87,5
10,10,71,10,0,75,38
10,10,87,10,10,38,88
10,10,87,10,10,65,48
10,10,84,10,10,66,47
10,7,72,10,7,46,54
10,10,27,10,10,4,19
10,10,23,10,10,76,81
10,4,95,10,10,27,100
5,10,59,10,10,75,34
10,10,27,10,10,64,98
9,10,79,10,2,90,69
10,10,63,2,10,30,35
10,10,56,10,5,24,74
3,10,15,10,10,65,63
10,10,0,10,5,91,74
10,10,53,10,10,22,100
10,10,89,10,10,57,50
10,5,89,0,10,75,5
10,10,74,10,10,22,56
10,4,32,10,10,41,36
10,1,81,10,10,28,68
10,10,76,7,10,53,45
10,10,8,10,10,24,48
10,10,72,3,10,52,49
10,10,84,10,10,40,45
10,6,45,10,10,65,45
10,10,5,10,10,90,74
10,10,91,10,10,73,87
10,10,1,10,10,52,94
10,10,30,10,10,20,94
10,10,53,2,10,10,41
10,10,86,10,10,86,30
10,10,46,10,10,54,55
10,10,26,10,10,52,20
5,10,80,7,10,79,49
10,10,53,10,10,76,67
10,10,7,10,10,22,76
10,10,34,10,10,23,20
10,10,24,10,10,8,51
10,10,55,10,10,100,95
10,10,99,10,10,75,93
10,10,3,10,5,92,74
10,10,57,10,10,19,93
10,3,35,10,9,18,27
10,10,18,10,10,15,78
10,10,42,10,10,69,30
10,8,78,10,10,79,50
10,10,50,10,0,60,68
10,10,79,9,10,20,85
10,10,22,10,1,70,18
10,10,19,10,10,33,7
10,10,55,10,6,74,76
10,7,16,10,10,63,53
10,10,11,10,10,73,77
10,10,77,10,6,95,49
10,10,67,10,4,79,46
10,10,98,10,10,81,91
1,10,37,10,10,46,87
10,4,91,10,10,91,25
10,10,85,10,10,34,40
10,10,36,10,2,87,18
10,7,70,10,10,80,67
10,10,94,10,10,94,69
10,10,14,10,10,60,8
10,10,30,10,10,49,86
10,10,53,10,10,68,70
10,7,6,10,10,30,32
10,10,29,10,10,95,5
10,10,88,10,10,32,90
10,10,41,10,10,24,23
10,10,8,10,10,58,10
10,10,37,10,10,35,93
10,10,21,10,10,45,71
10,10,81,0,10,62,13
10,10,68,10,10,16,45
10,10,49,10,10,51,76
10,10,36,4,10,81,78
10,10,78,10,10,52,25
10,10,90,10,10,0,1
10,2,82,10,10,68,36
10,10,15,10,10,59,98
10,2,75,10,10,1,10
10,10,94,10,10,53,33
10,10,73,10,10,58,75
10,10,55,10,10,36,39
3,10,9,10,10,10,19
10,10,95,10,10,99,30
10,10,70,10,10,19,69
10,10,88,10,10,53,61
10,10,10,10,10,10,29
10,10,18,10,10,96,86
10,10,32,10,10,95,37
10,10,9,10,10,87,73
10,10,44,7,10,72,10
10,10,20,7,10,63,16
10,10,23,10,10,46,82
10,10,19,10,10,10,16
10,8,9,10,10,34,38
8,10,35,10,10,54,21
10,10,21,10,10,13,88
10,10,36,3,10,46,94
10,10,3,10,10,0,82
10,10,52,10,10,12,91
10,8,38,10,10,21,0
3,10,47,10,10,45,3
10,10,56,10,10,57,64
10,10,64,10,10,93,66
10,10,38,10,10,36,7
10,10,85,10,10,52,84
10,10,31,10,4,3,4
10,10,20,10,10,46,61
10,10,75,10,10,76,29
10,10,15,10,10,16,70
10,10,95,10,10,16,57
10,7,66,10,10,88,13
10,9,76,10,8,68,6
10,10,63,10,10,32,42
10,10,60,10,10,31,30
