,0,1,2,3,4,5,6
216,4,6,4,4,10,6,6
217,5,7,7,8,3,3,1
218,9,7,8,8,0,2,6
219,9,9,6,0,3,0,3
220,3,4,5,4,9,9,4
221,10,3,6,0,6,4,10
222,2,9,8,2,3,0,10
223,10,6,10,3,5,6,9
224,8,9,9,1,4,6,9
225,0,3,9,6,9,4,4
226,2,8,7,0,9,9,9
227,2,1,3,10,9,5,7
228,10,7,8,10,1,9,4
229,4,2,6,3,5,8,8
230,9,5,2,2,10,10,7
231,8,6,10,5,6,5,10
232,2,0,7,2,2,6,3
233,1,6,8,5,9,6,3
234,9,3,10,2,2,0,8
235,7,8,3,4,7,5,7
236,3,6,2,8,2,0,8
237,0,4,9,9,10,1,5
238,7,5,4,8,4,7,8
239,4,5,2,9,2,6,9
240,9,10,5,2,2,0,3
241,9,7,6,3,4,10,6
242,6,7,9,0,3,7,10
243,6,4,7,4,8,2,6
244,0,8,2,4,1,1,6
245,10,3,0,10,3,2,3
246,8,9,6,6,1,1,5
247,6,3,8,3,8,9,6
248,5,5,1,9,8,10,8
249,8,4,4,3,2,10,10
250,1,10,10,7,9,4,5
251,2,7,5,3,5,2,5
252,8,7,0,4,9,9,6
253,2,0,5,5,5,3,1
254,8,9,2,4,7,10,0
255,3,10,4,5,5,2,7
256,10,7,10,5,4,6,2
257,5,6,8,8,0,4,7
258,4,2,10,7,10,10,5
259,10,9,10,3,2,1,10
260,8,3,5,7,9,2,0
261,1,0,3,0,9,4,0
262,0,0,2,2,7,8,6
263,5,4,4,7,6,9,9
264,3,2,7,3,5,6,0
265,7,8,4,7,0,8,8
266,5,9,2,1,7,6,2
267,10,1,7,4,3,6,2
268,1,9,6,1,2,6,8
269,0,3,7,10,3,8,0
270,0,1,10,5,8,6,9
271,5,8,4,6,8,6,4
272,4,3,6,6,8,2,2
273,0,4,5,10,4,3,7
274,10,7,7,7,9,9,8
275,1,1,5,6,1,10,0
276,2,1,4,8,1,3,3
277,10,6,2,3,3,2,9
278,1,9,6,3,1,1,8
279,7,9,5,7,3,8,8
280,10,9,3,7,10,4,3
281,9,7,9,3,5,5,3
282,0,1,10,7,6,2,8
283,5,1,7,8,8,7,8
284,8,7,6,5,5,6,3
285,4,3,8,7,7,9,7
286,9,9,6,0,5,4,6
287,1,4,0,10,9,5,7
288,8,3,4,5,4,10,8
289,0,2,0,8,0,6,4
290,3,7,5,5,6,9,8
291,1,7,2,4,3,2,6
292,9,4,10,9,5,0,9
293,1,3,10,9,2,4,3
294,3,0,4,4,8,7,10
295,7,2,10,1,0,4,0
296,3,6,2,6,9,6,10
297,1,4,9,1,5,1,9
298,3,3,3,3,6,4,9
299,3,3,1,5,2,1,7
300,3,5,7,6,9,7,9
301,0,3,7,5,5,6,9
302,8,8,8,5,2,7,3
303,3,7,1,7,2,7,1
304,1,1,5,6,2,0,2
305,9,0,7,3,9,1,6
306,8,7,1,2,10,3,1
307,5,0,0,1,8,9,2
308,5,5,7,2,0,2,2
309,2,0,8,8,4,9,9
310,10,3,8,9,7,3,3
311,7,2,1,6,7,1,4
312,9,4,3,5,6,9,0
313,0,4,4,7,8,10,4
314,2,0,9,4,3,2,4
315,4,3,1,5,2,0,6
316,5,4,2,1,6,4,0
317,9,8,6,2,9,8,8
318,6,7,2,6,8,0,1
319,10,2,8,0,10,0,9
320,2,4,7,1,4,1,8
321,7,3,2,1,0,4,0
322,8,3,6,9,4,3,10
323,8,8,6,8,0,8,9
324,7,0,3,8,9,9,10
325,8,0,7,7,9,6,0
326,5,4,6,8,4,0,0
327,10,8,6,4,5,4,3
328,10,4,6,5,6,6,5
329,1,9,4,7,9,8,8
330,5,6,10,6,1,4,3
331,1,2,3,0,3,6,8
332,0,2,10,8,1,9,5
333,1,5,10,6,10,3,7
334,0,1,5,8,7,8,5
335,7,3,9,0,9,6,6
336,7,7,5,4,7,9,3
337,4,10,5,8,3,7,0
338,10,1,7,2,1,8,4
339,5,8,5,3,2,0,8
340,9,6,1,5,4,5,7
341,0,1,0,5,6,9,4
342,7,7,7,1,5,2,0
343,3,6,0,9,6,1,5
344,4,1,10,8,6,8,4
345,8,1,0,10,4,10,9
346,3,8,6,9,2,2,0
347,3,2,5,8,1,7,4
348,1,4,3,6,0,5,10
349,3,7,7,7,9,6,5
350,2,1,5,6,10,2,2
351,1,6,3,2,0,5,9
352,9,4,8,1,6,4,0
353,1,4,8,10,8,3,5
354,5,8,5,5,4,5,3
355,9,7,5,8,2,7,0
356,5,10,6,5,0,8,3
357,9,0,7,1,1,9,9
358,8,1,0,5,3,9,6
359,3,10,9,8,0,7,3
360,10,1,5,5,5,2,1
361,9,2,4,9,5,8,1
362,0,2,2,9,8,1,8
363,5,9,4,10,6,3,5
364,2,10,3,7,7,6,1
365,4,4,4,10,4,0,2
366,3,7,9,9,8,0,5
367,0,1,8,9,7,5,9
368,4,5,6,7,10,3,2
369,3,3,8,7,2,3,2
370,0,2,2,8,8,4,8
371,2,9,5,10,1,1,0
372,10,10,10,0,10,4,0
373,4,8,3,2,1,6,1
374,2,9,7,3,2,2,1
375,8,9,1,9,8,9,9
376,1,5,2,5,3,9,1
377,9,9,2,4,6,9,4
378,7,3,1,3,1,9,6
379,8,5,3,7,3,7,4
380,7,5,2,5,8,10,4
381,0,8,2,8,9,4,9
382,9,4,2,9,9,2,6
383,5,1,6,3,7,2,2
384,9,4,4,3,0,4,4
385,3,9,3,6,10,7,5
386,8,9,1,0,9,5,10
387,10,5,6,5,10,6,4
388,0,1,2,4,8,7,8
389,8,0,10,9,1,8,6
390,10,7,7,2,9,4,8
391,0,2,6,10,0,1,3
392,10,3,5,7,9,6,0
393,6,6,10,9,1,5,2
394,1,0,3,10,0,3,10
395,1,2,8,8,7,6,1
396,8,9,6,2,3,8,7
397,6,3,5,4,10,5,6
398,8,9,3,6,2,9,2
399,9,8,3,10,2,9,10
400,4,9,8,7,6,5,2
401,9,5,0,4,2,1,2
402,10,10,7,5,10,10,1
403,2,5,6,3,6,9,9
404,7,4,4,5,5,10,0
405,9,9,8,3,6,2,8
406,4,2,4,3,4,10,8
407,5,3,10,10,2,3,5
408,2,8,10,10,8,10,5
409,8,10,6,4,0,1,2
410,3,4,2,9,3,10,9
411,1,7,4,6,1,1,1
412,3,6,4,6,4,5,0
413,7,10,6,9,1,5,4
414,4,1,1,7,2,4,3
415,7,3,6,0,6,1,0
416,4,4,7,5,4,3,9
417,4,10,6,9,5,9,8
418,5,5,4,1,10,5,0
419,7,10,6,7,5,3,3
420,4,1,5,6,2,2,4
421,0,5,6,0,0,1,3
422,9,10,3,10,7,8,1
423,6,3,5,8,0,8,10
424,2,8,7,10,8,0,1
425,5,4,5,6,0,0,4
426,3,6,0,2,7,9,9
427,0,8,3,2,8,0,10
428,9,2,1,10,10,1,0
429,8,5,9,9,5,1,7
430,9,10,7,7,6,8,8
431,6,3,0,9,1,7,5
432,4,10,7,1,8,9,0
433,0,3,1,7,0,0,8
434,7,5,4,7,4,0,1
435,3,10,8,10,5,5,9
436,0,8,8,0,10,0,10
437,4,1,2,5,7,5,10
438,2,1,8,10,4,0,6
439,5,0,2,0,2,4,6
440,1,0,10,8,7,4,2
441,6,7,3,0,7,0,1
442,9,9,1,6,10,4,3
443,1,2,10,7,6,10,5
444,6,10,0,0,1,3,0
445,9,2,6,4,5,4,9
446,6,6,2,4,1,5,5
447,1,4,3,4,2,7,10
448,0,4,6,6,6,2,5
449,8,5,4,6,6,7,2
450,1,7,0,10,0,3,3
451,6,5,3,0,4,3,5
452,10,2,8,7,6,2,3
453,2,10,5,0,8,0,2
454,9,3,2,2,9,6,0
455,10,8,7,3,4,1,9
456,9,8,9,9,9,5,4
457,10,7,6,8,7,0,7
458,4,5,0,4,3,9,5
459,4,5,0,10,6,8,7
460,7,9,8,6,0,8,5
461,8,7,2,4,10,3,9
462,6,5,2,10,6,6,7
463,5,9,1,0,0,7,2
464,7,10,7,1,0,7,5
465,6,10,8,2,5,0,1
466,9,1,7,10,5,1,5
467,0,7,10,10,6,7,7
468,7,5,9,8,0,10,6
469,7,9,7,10,0,0,1
470,3,5,7,8,3,6,8
471,6,7,8,0,2,1,0
472,6,0,7,9,7,0,5
473,6,10,5,3,0,7,3
474,1,4,1,1,5,5,6
475,6,3,10,3,6,7,9
476,7,4,9,9,6,1,6
477,5,10,9,3,9,0,5
478,5,4,4,10,9,2,3
479,3,7,4,7,3,5,5
480,6,4,0,6,6,7,0
481,10,10,7,2,3,7,3
482,1,1,1,10,4,2,5
483,2,0,6,9,3,3,5
484,8,1,1,2,2,0,7
485,9,2,1,4,5,10,10
486,2,8,5,10,8,10,6
487,4,5,4,10,6,2,6
488,2,1,5,6,8,1,6
489,5,7,5,10,2,5,5
490,6,1,5,8,8,6,4
491,1,4,9,4,3,10,10
492,9,3,3,9,2,1,6
493,6,1,4,6,3,3,5
494,0,2,4,6,10,6,10
495,7,1,4,8,3,9,5
496,6,4,2,0,5,8,4
497,10,7,6,4,4,5,7
498,0,10,5,2,8,1,2
499,5,0,4,7,7,9,5
500,4,7,2,7,3,5,0
501,4,5,5,7,7,5,5
502,2,3,6,7,3,3,2
503,3,8,7,9,2,10,6
504,5,2,10,0,5,6,0
505,6,0,9,4,3,6,0
506,10,4,4,6,6,5,3
507,2,3,6,6,10,1,10
508,3,0,4,9,9,1,3
509,1,6,6,8,8,9,8
510,4,2,2,1,4,1,3
511,6,7,7,5,1,7,3
512,6,3,10,2,4,1,4
513,8,3,9,4,1,7,3
514,9,0,8,4,2,3,4
515,1,8,2,8,5,3,4
516,0,8,2,0,0,8,10
517,9,5,7,8,9,1,3
518,4,1,0,0,10,10,5
519,4,5,1,8,7,7,3
520,3,0,2,6,10,5,5
521,8,0,3,7,9,0,4
522,9,0,6,7,7,10,0
523,6,5,0,2,2,4,4
524,4,8,7,7,5,6,1
525,7,4,9,9,2,9,9
526,9,3,7,4,10,5,7
527,8,4,7,1,6,3,7
528,3,10,3,5,5,10,5
529,10,8,6,8,9,7,3
530,8,7,1,4,5,10,7
531,6,4,8,10,0,3,7
532,1,7,2,2,8,8,5
533,0,4,9,7,5,7,8
534,7,1,8,6,10,8,5
535,4,4,1,9,8,7,1
536,7,7,2,7,9,3,9
537,2,6,10,5,8,9,8
538,9,4,2,1,8,4,1
539,9,1,5,4,3,4,8
540,5,7,3,6,10,3,5
541,7,5,0,3,6,0,6
542,6,10,0,1,3,0,9
543,2,5,10,9,4,7,1
544,3,8,6,3,10,7,10
545,0,9,10,8,3,8,0
546,2,6,5,5,10,10,10
547,8,7,4,0,10,6,5
548,7,7,5,7,9,8,4
549,6,6,7,9,6,3,7
550,6,7,7,8,6,4,8
551,1,6,9,1,2,7,8
552,0,4,5,9,8,2,5
553,9,8,9,5,1,10,1
554,4,7,8,6,5,5,2
555,4,9,2,7,10,2,0
556,8,0,8,1,7,0,2
557,9,5,4,2,9,9,8
558,4,3,3,1,10,9,5
559,9,3,7,7,6,0,1
560,6,2,7,10,0,7,5
561,5,8,0,7,8,1,1
562,10,5,0,10,10,6,0
563,7,8,9,5,3,6,9
564,3,10,2,0,3,10,2
565,10,0,3,5,0,9,3
566,7,10,3,4,2,7,6
567,3,10,4,3,9,1,5
568,2,1,9,9,4,6,1
569,0,2,6,10,1,5,6
570,1,1,6,6,8,1,7
571,2,9,0,0,8,5,7
572,1,1,8,0,6,2,2
573,0,4,7,8,5,9,7
574,5,3,4,7,1,10,10
575,0,3,10,1,0,6,9
576,9,10,10,0,5,5,9
577,4,7,7,6,9,2,2
578,4,8,3,10,7,4,5
579,0,6,4,10,3,2,3
580,4,3,9,7,7,7,8
581,4,0,1,1,3,2,7
582,3,6,5,0,9,3,2
583,10,5,6,9,5,1,1
584,9,8,7,10,1,1,10
585,10,9,7,9,9,2,2
586,0,5,1,2,1,2,10
587,7,3,7,7,0,0,6
588,1,0,0,5,3,10,2
589,5,10,6,1,5,0,7
590,5,3,2,6,0,4,4
591,3,8,5,9,8,5,7
592,7,7,9,4,6,8,8
593,5,2,5,4,3,1,3
594,4,9,7,4,1,3,4
595,3,5,7,7,0,9,8
596,0,9,2,3,10,9,8
597,4,1,9,2,5,9,8
598,0,9,9,10,4,10,7
599,4,4,7,2,5,5,7
600,10,4,9,8,10,4,8
601,10,3,9,9,4,2,3
602,10,4,4,5,5,7,8
603,0,9,2,0,0,0,10
604,4,6,7,3,10,5,7
605,10,4,9,6,6,1,7
606,2,3,6,6,6,1,1
607,7,0,4,7,7,0,0
608,8,9,7,9,4,3,5
609,0,0,8,9,6,8,0
610,0,7,0,7,9,8,9
611,7,3,4,0,7,0,0
612,3,6,5,4,6,10,6
613,6,6,5,5,7,1,5
614,5,3,9,5,2,8,1
615,2,9,4,0,6,4,9
616,9,10,5,2,5,5,8
617,0,4,3,0,7,5,0
618,2,8,5,9,8,4,3
619,10,6,8,6,0,6,10
620,1,1,5,8,9,0,9
621,8,9,1,6,7,2,1
622,3,6,4,9,7,3,4
623,10,4,4,5,9,7,2
624,7,10,7,0,10,5,8
625,2,10,0,8,3,6,4
626,1,3,8,10,10,0,0
627,5,3,9,10,6,1,8
628,7,5,5,7,0,3,1
629,2,0,8,0,10,4,2
630,2,1,8,4,2,10,2
631,4,2,7,5,1,8,8
632,6,3,5,3,10,3,10
633,0,8,6,4,9,2,3
634,9,1,5,1,9,0,0
635,9,1,5,0,7,4,1
636,0,9,1,6,0,7,8
637,4,7,0,3,8,0,2
638,1,0,0,4,2,0,1
639,9,9,2,9,8,4,3
640,6,9,3,7,3,2,7
641,8,5,9,2,5,4,7
642,7,3,8,7,0,2,3
643,9,9,3,7,5,1,9
644,0,4,10,7,1,9,5
645,2,8,0,6,3,9,8
646,4,2,1,0,8,0,8
647,9,9,0,0,4,10,2
648,0,1,6,9,0,8,8
649,8,2,1,6,5,9,6
650,6,1,1,0,7,6,8
651,4,1,5,9,2,8,7
652,10,5,6,7,3,8,2
653,3,8,0,10,3,5,10
654,6,8,1,5,9,6,5
655,0,9,1,8,5,7,0
656,1,8,6,9,6,2,1
657,0,3,10,3,3,8,4
658,5,10,8,5,3,6,4
659,0,8,7,4,8,9,0
660,0,0,3,5,10,4,8
661,4,0,7,4,0,6,3
662,1,3,9,5,8,10,0
663,7,8,1,0,4,0,6
664,9,7,3,3,4,2,3
665,5,6,6,0,10,8,2
666,10,10,5,6,10,8,6
667,4,5,3,4,4,7,4
668,4,3,9,1,2,10,3
669,1,2,3,2,9,1,10
670,7,8,5,5,3,1,0
671,10,2,5,9,3,8,1
672,6,10,6,4,6,9,1
673,8,6,4,10,2,9,1
674,1,7,6,6,0,0,3
675,2,0,2,0,10,7,1
676,8,2,4,5,7,6,4
677,5,5,2,10,0,10,10
678,3,10,4,6,9,1,7
679,9,10,8,7,9,6,4
680,10,1,3,4,10,3,0
681,5,0,1,10,10,6,9
682,6,9,7,6,5,10,5
683,3,8,2,5,7,4,9
684,2,7,9,10,0,10,9
685,0,1,0,8,1,6,7
686,3,9,10,10,0,8,2
687,3,2,6,2,3,10,2
688,1,8,1,4,10,1,4
689,2,3,5,1,8,7,5
690,9,2,0,9,1,10,4
691,0,3,3,1,4,2,0
692,4,5,0,6,9,8,5
693,7,1,4,9,6,10,5
694,5,0,0,1,5,1,4
695,8,8,1,1,2,8,10
696,10,8,4,4,7,2,6
697,3,6,6,5,7,3,1
698,2,3,9,1,6,1,8
699,4,7,6,8,10,2,7
700,6,8,7,4,0,3,7
701,5,2,2,9,1,5,5
702,4,8,5,9,10,8,9
703,2,6,5,4,5,0,10
704,4,9,8,5,5,0,3
705,2,7,9,0,9,4,9
706,4,9,4,2,6,6,7
707,7,9,0,4,0,5,1
708,2,10,10,2,5,4,10
709,0,3,4,1,0,8,10
710,3,7,0,0,5,3,5
711,10,0,6,5,8,1,4
712,0,6,5,6,5,3,0
713,8,10,2,1,3,8,3
714,0,3,8,5,0,6,1
715,6,1,1,4,2,2,6
716,2,3,5,6,1,3,9
717,9,6,6,6,6,3,0
718,3,2,8,5,3,6,8
719,3,7,9,0,1,7,9
720,9,8,4,6,1,5,5
721,0,4,8,7,4,7,9
722,9,7,1,5,0,2,1
723,9,4,5,2,4,0,0
724,5,10,3,5,3,8,6
725,4,4,1,5,2,5,1
726,6,0,2,10,9,2,0
727,10,9,6,1,10,4,6
728,5,9,9,6,8,0,4
729,9,10,5,6,10,4,5
730,2,9,3,2,0,7,8
731,7,2,1,7,9,10,8
732,6,0,1,5,1,8,8
733,7,0,5,6,3,10,0
734,10,9,3,6,4,6,6
735,2,1,2,6,9,4,8
736,2,0,4,3,10,10,6
737,2,9,8,0,9,4,0
738,10,7,7,0,7,8,4
739,9,8,0,10,0,7,8
740,9,1,9,0,2,4,7
741,0,3,9,8,2,8,4
742,1,8,1,7,4,0,0
743,2,6,6,1,7,10,6
744,8,0,9,5,7,0,4
745,4,3,5,10,6,3,4
746,0,5,1,5,9,8,7
747,0,4,0,1,7,7,7
748,1,4,0,1,8,6,5
749,3,5,0,5,8,10,7
750,1,3,6,5,9,7,7
751,6,5,3,0,8,7,0
752,7,6,9,3,0,2,4
753,6,7,4,8,3,0,6
754,5,5,6,8,5,2,4
755,2,4,0,2,0,9,2
756,4,1,6,9,0,0,5
757,4,4,5,4,2,1,3
758,9,10,9,4,3,9,3
759,2,1,9,8,2,10,4
760,9,2,3,9,8,2,7
761,3,3,2,4,7,1,5
762,9,4,10,7,1,0,6
763,0,4,2,2,7,5,6
764,6,7,8,0,1,5,0
765,9,4,7,9,0,0,8
766,6,7,10,1,4,4,9
767,6,0,3,7,4,8,9
768,1,5,4,0,4,9,7
769,2,9,3,6,4,1,2
770,9,8,10,8,4,3,5
771,8,10,6,5,7,0,6
772,7,9,8,6,8,0,8
773,5,3,2,0,1,1,4
774,3,0,0,9,7,9,7
775,3,6,2,4,1,0,3
776,0,10,10,7,4,0,6
777,10,9,0,8,7,10,5
778,0,10,1,9,8,9,8
779,4,9,4,6,3,4,2
780,10,8,10,6,3,9,2
781,2,8,8,4,0,9,2
782,2,8,0,1,8,2,7
783,1,10,3,0,8,1,4
784,5,4,10,3,4,5,6
785,7,7,6,8,9,0,10
786,7,10,4,3,0,0,0
787,5,2,2,10,6,6,6
788,6,0,4,5,8,1,5
789,4,0,0,5,10,9,7
790,8,3,4,4,1,0,9
791,2,2,9,6,1,2,6
792,6,1,6,9,0,7,5
793,8,1,4,2,2,4,3
794,3,10,1,7,1,7,7
795,2,7,10,10,7,1,8
796,0,1,5,8,8,4,4
797,8,6,4,10,9,2,10
798,6,9,10,10,10,6,1
799,8,5,1,7,9,6,7
800,6,8,3,1,10,3,10
801,0,9,0,10,8,9,2
802,9,7,3,4,3,3,2
803,1,6,2,0,9,9,5
804,6,1,1,1,1,9,6
805,4,0,2,7,0,0,10
806,1,7,6,10,1,4,6
807,4,8,3,5,10,1,9
808,7,3,1,6,6,0,4
809,7,0,7,2,10,3,1
810,4,10,5,3,8,5,0
811,10,6,4,2,4,0,0
812,10,1,1,0,7,0,7
813,9,4,10,4,5,5,10
814,10,0,9,2,7,7,0
815,3,6,1,9,9,6,4
816,3,6,0,0,0,8,4
817,0,7,1,4,3,4,6
818,6,8,8,2,7,6,7
819,10,0,9,8,2,10,4
820,7,1,2,0,5,8,10
821,6,5,0,5,1,4,5
822,4,10,2,5,1,5,2
823,1,2,7,1,0,9,3
824,2,2,7,9,8,3,0
825,3,2,9,10,4,4,5
826,3,8,1,1,0,6,6
827,2,9,4,8,6,8,0
828,5,4,2,2,8,9,5
829,9,10,0,6,8,3,4
830,4,0,4,10,4,8,1
831,9,0,3,1,2,7,2
832,8,0,4,5,6,0,5
833,4,1,10,9,7,1,8
834,5,10,7,6,4,3,10
835,8,0,3,5,10,5,0
836,2,1,8,7,8,5,0
837,7,8,6,3,10,6,2
838,10,5,7,10,7,0,4
839,10,3,5,4,4,2,3
840,9,9,7,4,7,0,0
841,1,9,5,2,7,6,0
842,6,3,6,2,3,3,10
843,6,9,8,1,7,2,6
844,3,10,3,6,9,4,8
845,9,3,5,4,7,6,2
846,1,8,2,7,4,10,10
847,1,6,3,7,3,1,4
848,7,10,9,0,1,7,7
849,8,9,1,2,9,10,9
850,6,7,5,5,9,9,6
851,10,1,9,1,1,8,3
852,1,1,4,6,9,4,1
853,6,1,8,6,4,6,10
854,1,2,5,6,1,8,5
855,7,4,9,7,4,2,6
856,6,4,7,5,7,1,5
857,7,7,8,7,2,9,10
858,10,1,3,7,10,8,9
859,2,10,1,9,7,5,3
860,6,3,6,9,8,0,1
861,5,0,1,1,9,3,5
862,2,3,7,0,0,10,1
863,9,4,5,4,5,0,9
864,0,10,10,7,4,5,3
865,1,8,5,3,6,0,1
866,5,0,6,10,5,6,0
867,4,2,2,5,1,5,10
868,1,4,6,10,2,2,5
869,7,10,4,8,10,1,6
870,10,8,9,0,9,6,0
871,0,0,7,3,0,4,0
872,5,2,6,7,5,7,5
