,0,1,2,3,4
139,88,98,5,0,10
140,65,31,0,10,2
141,84,34,4,9,10
142,3,37,9,4,4
143,28,10,2,5,0
144,78,37,7,3,10
145,19,88,10,10,9
146,5,90,7,2,3
147,41,4,0,0,1
148,3,70,8,4,10
149,13,10,0,10,9
150,98,55,7,9,2
151,52,60,5,2,9
152,53,32,0,8,1
153,60,85,10,4,8
154,68,86,10,5,8
155,20,33,6,1,6
156,53,57,10,8,10
157,93,40,7,9,6
158,37,94,6,10,6
159,4,7,8,5,2
160,91,55,9,7,10
161,32,37,10,8,3
162,66,73,2,10,7
163,31,50,2,9,9
164,54,42,8,5,1
165,75,37,9,4,6
166,59,37,0,2,4
167,89,14,2,2,10
168,35,46,6,2,0
169,19,16,1,2,1
170,11,93,1,0,3
171,56,52,5,6,6
172,92,73,1,0,4
173,76,94,7,4,3
174,45,87,8,4,4
175,56,7,7,10,2
176,79,9,1,2,1
177,11,70,3,5,7
178,22,96,6,0,4
179,47,41,0,4,0
180,100,44,4,7,8
181,97,96,8,3,8
182,0,62,6,0,1
183,73,31,3,9,2
184,2,5,8,4,10
185,20,79,6,9,4
186,27,82,1,1,7
187,63,80,8,8,2
188,15,44,6,9,10
189,75,7,7,7,7
190,43,45,10,5,3
191,22,35,5,2,6
192,45,37,6,8,7
193,92,62,9,6,7
194,38,54,2,6,9
195,4,100,1,7,0
196,64,69,0,1,5
197,34,87,5,3,3
198,17,90,5,0,8
199,47,7,3,1,2
200,93,59,6,9,4
201,64,55,0,7,2
202,93,66,10,0,0
203,61,75,10,0,4
204,87,5,10,1,3
205,21,17,3,5,10
206,13,25,7,9,1
207,9,25,10,9,7
208,47,54,1,1,0
209,70,80,7,5,4
210,52,33,4,10,8
211,73,21,1,4,2
212,28,47,9,6,8
213,84,82,4,3,4
214,3,12,0,2,2
215,57,16,4,0,4
216,94,73,0,2,2
217,54,27,6,8,0
218,33,95,5,1,1
219,1,34,6,8,3
220,28,23,4,4,2
221,18,2,9,6,3
222,41,25,5,5,7
223,79,19,3,9,2
224,44,67,4,1,2
225,68,86,7,2,4
226,32,1,8,9,3
227,5,67,0,0,0
228,25,54,9,5,5
229,63,61,7,8,10
230,3,94,9,0,2
231,88,89,4,3,8
232,89,37,5,2,5
233,100,71,9,9,5
234,99,49,8,6,4
235,50,19,5,9,6
236,38,39,1,2,8
237,43,79,6,8,7
238,5,72,8,2,7
239,18,21,6,5,9
240,9,9,1,8,4
241,28,51,8,2,4
242,99,26,3,10,6
243,34,0,5,9,4
244,5,97,9,10,8
245,46,20,8,9,5
246,81,36,8,3,0
247,23,79,6,2,8
248,17,5,4,0,9
249,76,37,0,5,7
250,11,41,3,9,5
251,59,22,2,8,9
252,86,17,3,5,4
253,72,4,2,3,1
254,65,8,7,9,8
255,74,39,0,0,0
256,30,24,10,0,8
257,35,17,5,2,5
258,76,7,10,0,10
259,31,50,9,6,7
260,64,34,9,4,10
261,44,95,8,5,0
262,78,10,1,10,7
263,63,96,4,1,9
264,76,94,10,2,10
265,23,86,2,0,7
266,39,51,7,9,2
267,80,11,10,6,10
268,55,94,8,5,8
269,11,12,9,8,1
270,20,39,9,5,6
271,95,23,8,10,5
272,51,73,6,4,10
273,86,58,4,2,5
274,67,16,0,3,3
275,19,53,0,2,6
276,87,5,9,7,4
277,14,33,6,1,5
278,75,12,5,4,4
279,59,7,9,8,1
280,57,21,5,9,9
281,47,43,1,1,10
282,47,75,8,3,7
283,31,20,0,8,9
284,51,40,2,8,6
285,7,53,2,9,5
286,41,23,0,2,4
287,100,24,8,0,1
288,59,31,4,1,9
289,16,42,9,3,5
290,16,25,5,1,7
291,31,96,7,10,10
292,42,89,6,3,8
293,22,28,5,2,4
294,45,28,7,0,3
295,28,37,2,1,0
296,23,50,5,9,8
297,5,69,6,3,10
298,85,67,10,2,10
299,84,89,4,9,1
300,22,66,5,6,8
301,25,99,0,0,3
302,42,59,0,5,2
303,24,54,7,4,5
304,61,33,7,4,8
305,45,90,3,2,10
306,81,40,3,5,1
307,82,32,6,8,0
308,32,79,1,7,9
309,0,1,7,5,2
310,56,74,2,10,9
311,93,62,2,0,6
312,64,0,5,4,10
313,76,30,9,3,2
314,95,19,7,1,2
315,80,67,0,2,0
316,46,71,7,8,3
317,52,21,6,8,6
318,1,96,0,8,2
319,7,21,8,0,0
320,62,71,10,6,1
321,29,88,2,5,3
322,35,46,9,10,0
323,61,93,6,10,10
324,100,98,4,1,9
325,20,67,9,9,1
326,86,61,3,2,3
327,80,64,2,5,1
328,23,28,10,8,10
329,28,94,9,6,0
330,15,82,3,4,10
331,91,49,9,1,5
332,89,53,9,9,5
333,26,74,6,1,7
334,74,82,1,2,7
335,6,91,3,2,8
336,71,74,10,0,7
337,33,6,8,8,9
338,84,22,5,0,3
339,55,30,5,3,9
340,7,89,6,4,8
341,74,42,0,1,1
342,56,10,4,1,1
343,82,31,7,7,0
344,34,13,1,3,5
345,72,33,0,10,6
346,32,74,0,7,7
347,33,71,8,0,0
348,90,46,7,1,3
349,6,25,3,10,8
350,84,83,10,2,6
351,20,1,3,9,7
352,16,20,2,0,2
353,89,75,1,9,2
354,57,86,0,9,9
355,30,16,6,0,8
356,6,68,1,3,0
357,87,23,1,5,4
358,29,24,6,10,5
359,57,53,0,2,1
360,51,28,4,7,6
361,74,69,1,2,9
362,35,8,1,0,4
363,26,99,1,7,2
364,20,45,1,6,3
365,28,70,3,5,7
366,69,53,10,9,9
367,22,65,9,1,4
368,5,49,6,8,6
369,60,20,0,0,7
370,1,97,2,9,6
371,40,76,10,1,9
372,61,70,6,0,6
373,97,48,5,7,0
374,22,21,7,9,10
375,82,85,3,9,8
376,77,24,10,4,0
377,54,64,1,9,3
378,79,57,0,5,1
379,44,46,9,0,0
380,62,20,1,6,6
381,5,26,8,9,5
382,13,39,10,9,7
383,12,75,9,8,9
384,86,96,9,9,0
385,52,11,0,1,6
386,66,82,8,4,7
387,21,30,10,10,9
388,63,89,5,9,7
389,69,89,9,2,5
390,11,34,1,1,3
391,49,48,1,3,2
392,41,22,0,8,0
393,43,98,8,8,9
394,71,38,9,2,2
395,84,5,7,3,2
396,51,5,0,5,5
397,15,57,5,6,6
398,15,16,9,8,9
399,75,16,6,5,9
400,75,17,1,5,2
401,16,99,6,1,3
402,5,44,0,2,4
403,100,13,3,5,6
404,95,15,6,1,2
405,67,90,5,7,3
406,69,19,10,2,8
407,0,17,6,2,0
408,44,24,1,9,4
409,46,52,5,9,1
410,8,91,1,3,6
411,6,9,3,0,4
412,76,30,4,8,5
413,24,19,9,0,2
414,27,52,7,4,7
415,3,52,5,0,7
416,18,22,4,10,5
417,80,42,3,1,7
418,68,47,7,2,8
419,38,22,6,10,0
420,94,72,10,7,0
421,96,59,4,8,9
422,43,19,2,0,1
423,22,4,9,1,9
424,66,91,4,6,8
425,17,85,2,5,5
426,76,21,3,4,9
427,38,86,2,8,2
428,16,57,10,8,8
429,8,59,6,4,3
430,52,41,8,0,4
431,22,13,9,4,8
432,88,27,6,4,8
433,89,94,0,9,6
434,39,56,0,10,0
435,16,92,4,6,10
436,37,24,3,7,4
437,10,96,3,10,0
438,20,36,0,8,10
439,67,82,3,0,4
440,53,90,5,5,2
441,55,68,0,4,2
442,82,81,7,4,0
443,95,34,10,1,7
444,80,13,4,0,7
445,8,51,6,5,0
446,30,53,5,2,0
447,90,2,0,3,2
448,8,37,6,6,4
449,57,91,1,3,10
450,78,35,10,4,4
451,19,46,6,7,5
452,11,12,10,1,5
453,98,72,1,1,7
454,73,2,4,0,8
455,68,62,9,2,5
456,60,24,3,9,3
457,94,9,3,7,6
458,87,67,3,8,8
459,31,61,7,3,6
460,64,92,5,7,0
461,52,31,1,7,10
462,22,97,7,5,10
463,91,38,5,1,10
464,59,77,5,9,0
465,56,87,9,8,3
466,88,15,6,5,5
467,93,49,2,10,8
468,95,97,7,8,3
469,25,32,10,1,4
470,58,75,5,7,0
471,72,15,9,5,0
472,95,22,10,10,5
473,40,66,0,1,3
474,20,11,10,7,9
475,19,36,9,2,3
476,57,88,6,7,0
477,86,42,8,7,9
478,18,72,1,10,8
479,48,38,5,10,1
480,18,97,4,10,2
481,42,77,1,2,0
482,89,17,7,5,5
483,21,93,5,8,2
484,81,98,5,10,1
485,57,77,1,7,10
486,96,61,9,10,3
487,69,46,7,10,8
488,1,92,7,2,1
489,39,19,10,4,7
490,76,4,5,9,7
491,66,99,4,5,3
492,36,70,6,6,10
493,81,99,1,8,8
494,22,97,5,8,3
495,99,13,4,10,6
496,85,19,7,10,4
497,84,73,10,3,3
498,74,13,2,8,1
499,32,1,10,9,3
500,21,0,2,6,7
501,28,37,3,3,8
502,99,43,0,2,1
503,48,32,5,6,3
504,39,30,4,8,3
505,24,58,4,4,3
506,49,81,3,3,1
507,23,14,0,7,4
508,44,83,4,10,3
509,20,81,4,1,0
510,99,94,9,2,5
511,81,16,6,10,9
512,26,46,1,1,1
513,81,31,1,2,9
514,3,76,4,2,0
515,92,71,2,7,2
516,81,24,9,8,4
517,44,9,6,9,0
518,85,94,4,0,7
519,43,31,6,7,4
520,21,46,0,0,0
521,16,9,6,10,4
522,87,48,7,6,9
523,67,54,8,0,5
524,41,7,1,6,7
525,99,43,6,9,9
526,44,15,6,4,5
527,53,82,3,4,8
528,97,70,1,6,10
529,100,97,7,0,10
530,84,59,6,0,7
531,38,75,5,5,2
532,35,24,0,5,10
533,77,58,5,4,7
534,4,60,8,6,1
535,37,33,4,1,10
536,42,93,5,1,2
537,3,62,4,6,4
538,84,24,1,3,1
539,97,51,6,5,8
540,74,50,0,6,7
541,4,91,7,7,5
542,8,88,7,10,5
543,73,17,3,10,2
544,49,77,8,0,0
545,41,44,4,4,2
546,80,97,1,0,1
547,5,52,7,10,6
548,3,92,3,0,4
549,85,69,6,6,5
550,13,6,6,8,3
551,51,25,1,0,0
552,75,56,6,0,4
553,84,75,1,0,1
554,3,52,6,7,8
555,72,55,3,2,0
556,60,91,3,1,6
557,31,74,2,0,0
558,16,38,10,9,7
559,28,15,8,6,6
560,69,71,5,7,8
561,44,28,8,10,0
562,92,29,0,0,0
563,13,38,7,0,1
564,4,34,6,5,5
565,37,54,6,9,4
566,72,53,6,8,3
567,63,49,7,3,7
568,26,17,10,5,0
569,15,92,7,1,1
570,1,82,8,6,6
571,60,2,10,8,6
572,60,20,4,7,8
573,73,40,4,0,6
574,34,19,3,3,3
575,35,51,8,7,2
576,63,34,4,1,10
577,55,96,5,0,0
578,65,77,8,9,0
579,59,91,5,3,10
580,85,86,10,3,0
581,10,48,1,5,2
582,39,42,4,8,8
583,87,70,8,5,5
584,98,19,7,8,6
585,99,92,6,1,5
586,9,45,10,1,10
587,51,11,1,0,9
588,51,97,1,9,10
589,27,43,10,1,0
590,52,67,8,10,7
591,58,92,7,2,7
592,76,17,2,4,5
593,6,46,7,5,3
594,44,18,5,9,8
595,35,48,6,8,10
596,51,70,7,10,9
597,73,12,5,8,8
598,78,56,9,7,10
599,30,53,2,1,1
600,88,75,3,3,5
601,77,21,8,10,0
602,100,71,5,6,7
603,17,11,8,4,3
604,87,86,5,10,9
605,61,23,8,9,4
606,87,89,8,3,7
607,34,78,9,3,9
608,52,76,5,7,8
609,32,58,7,4,3
610,77,45,7,9,9
611,34,27,1,3,8
612,92,49,10,2,4
613,82,93,2,5,10
614,29,71,9,5,2
615,70,78,2,10,8
616,51,29,7,7,6
617,8,81,10,10,3
618,74,11,10,9,1
619,62,92,2,2,5
620,59,0,8,8,0
621,61,4,0,3,4
622,85,94,4,8,6
623,49,100,8,4,1
624,96,22,6,7,9
625,97,28,3,1,6
626,27,29,9,6,7
627,17,12,9,6,7
628,40,58,8,2,9
629,59,30,1,1,3
630,78,3,9,2,9
631,87,47,3,8,8
632,27,44,5,9,4
633,63,14,5,0,3
634,52,60,10,6,9
635,0,53,0,5,1
636,11,80,2,2,4
637,76,36,0,3,2
638,48,73,0,8,6
639,33,97,9,4,2
640,2,93,5,8,1
641,9,9,9,2,0
642,66,58,8,4,10
643,82,3,7,2,6
644,70,47,7,7,7
645,54,75,10,1,5
646,40,27,5,9,1
647,68,65,6,10,3
648,84,30,10,1,3
649,50,42,2,5,6
650,21,5,1,7,10
651,90,44,2,5,1
652,62,86,4,7,3
653,98,50,5,7,4
654,59,91,3,5,1
655,17,17,1,3,3
656,76,59,8,6,3
657,38,12,6,8,0
658,32,15,4,4,2
659,17,60,8,8,9
660,2,82,1,5,0
661,54,36,10,2,7
662,49,73,5,5,7
663,47,81,3,3,4
664,1,25,10,7,0
665,27,73,2,9,6
666,43,12,5,4,1
667,63,88,3,10,0
668,91,45,1,1,4
669,35,40,3,2,0
670,76,93,7,9,2
671,51,100,2,3,4
672,7,30,9,3,6
673,100,81,10,1,6
674,93,13,5,8,3
675,56,75,7,4,8
676,97,91,7,6,7
677,12,44,5,8,10
678,51,64,10,0,9
679,72,10,10,8,5
680,23,23,5,2,8
681,18,3,7,4,3
682,68,85,3,4,7
683,99,84,5,3,4
684,96,27,9,2,8
685,19,34,3,6,8
686,14,62,5,0,5
687,100,21,0,1,8
688,26,8,3,7,9
689,68,33,7,7,5
690,28,27,4,4,5
691,9,34,10,10,8
692,20,56,9,0,9
693,31,42,9,0,8
694,28,26,10,0,10
695,12,96,6,8,3
696,50,44,9,0,9
697,63,50,4,7,4
698,40,99,5,6,1
699,11,23,4,6,10
700,95,77,1,4,7
701,79,38,0,8,1
702,81,43,2,3,0
703,12,42,4,0,7
704,74,38,2,6,3
705,74,65,8,5,8
706,38,3,2,3,3
707,74,76,8,0,10
708,34,55,10,1,5
709,89,91,7,8,1
710,58,83,10,5,6
711,23,0,9,5,8
712,46,5,3,7,0
713,82,95,10,4,5
714,41,76,8,6,4
715,20,94,9,6,10
716,34,44,4,1,1
717,92,78,6,9,3
718,42,74,10,10,10
719,78,91,5,7,8
720,80,35,9,2,8
721,61,48,9,9,3
722,22,40,9,7,9
723,31,74,5,5,2
724,50,41,5,1,0
725,33,23,7,3,4
726,14,63,1,10,2
727,16,50,7,9,1
728,54,96,2,0,10
729,38,83,2,1,7
730,54,66,9,4,5
731,12,31,8,9,6
732,70,22,1,2,5
733,6,11,2,4,9
734,94,79,4,4,4
735,4,68,9,5,5
736,28,15,2,9,10
737,21,2,8,10,1
738,1,26,10,10,1
739,1,24,9,9,10
740,39,6,1,6,3
741,91,27,9,10,8
742,5,81,3,2,4
743,26,53,2,8,5
744,61,74,4,2,2
745,53,48,2,7,10
746,73,23,0,5,1
747,82,100,4,2,8
748,69,84,6,8,6
749,30,20,8,2,0
750,73,66,2,0,8
751,24,58,10,2,2
752,87,22,6,2,5
753,80,7,10,5,8
754,4,7,2,9,8
755,17,62,7,1,1
756,98,9,7,7,0
757,37,32,2,0,8
758,47,65,3,3,8
759,21,47,6,3,9
760,79,93,1,6,3
761,41,61,2,8,7
762,90,93,4,2,7
763,47,79,6,3,8
764,77,90,8,1,8
765,96,35,7,6,1
766,62,74,7,5,5
767,9,51,3,5,6
768,59,57,6,5,9
769,52,43,10,0,9
770,59,63,7,5,0
771,23,92,7,7,6
772,76,24,10,7,4
773,83,27,6,8,1
774,79,26,7,8,9
775,33,22,3,3,9
776,18,10,9,3,1
777,33,48,1,2,1
778,9,17,0,8,0
779,15,13,0,10,9
780,95,34,7,2,1
781,86,95,1,5,7
782,10,28,5,4,6
783,83,96,3,4,6
784,30,32,3,8,10
785,82,65,3,4,10
786,54,21,7,3,8
787,59,21,2,9,7
788,71,37,4,1,1
789,67,45,10,9,3
790,50,49,4,9,4
791,18,91,4,0,1
792,40,25,0,1,7
793,65,59,7,7,2
794,88,82,8,8,1
795,26,99,6,10,7
796,10,34,3,7,2
797,97,43,2,3,3
798,79,95,4,4,9
799,79,55,5,5,2
800,51,55,10,3,6
801,52,78,10,8,6
802,20,54,2,6,8
803,96,24,5,3,8
804,63,31,6,9,9
805,76,76,8,4,9
806,54,35,8,5,8
807,83,43,4,2,10
808,94,5,4,7,1
809,82,1,1,4,3
810,70,67,9,7,4
811,2,97,10,10,0
812,89,54,8,8,2
813,24,34,1,0,7
814,93,83,8,2,4
815,66,61,9,2,7
816,23,45,10,9,3
817,93,8,3,8,8
818,89,71,1,0,7
819,14,8,5,3,7
820,16,94,7,1,2
821,90,18,4,7,4
822,42,95,1,5,4
823,63,63,2,4,6
824,62,60,0,2,0
825,80,18,10,7,2
826,31,58,9,6,7
827,52,73,2,10,4
828,71,65,0,0,7
829,15,14,1,0,4
830,31,10,0,9,1
831,8,19,1,4,9
832,51,21,3,6,2
833,100,57,0,8,4
834,87,19,2,5,6
835,17,33,0,0,4
836,80,98,3,10,10
837,31,34,9,8,1
838,31,24,6,1,7
839,13,77,2,4,3
840,54,66,10,10,6
841,91,42,8,5,8
842,56,90,4,5,4
843,40,85,9,7,8
844,36,61,9,0,3
845,6,94,6,1,2
846,27,30,7,9,1
847,94,21,4,1,2
848,98,60,7,10,1
849,48,82,9,2,6
850,58,64,8,6,5
851,51,41,8,8,6
852,20,22,3,9,10
853,66,98,4,1,1
854,78,85,7,10,4
855,65,68,8,2,3
856,38,43,2,8,7
857,6,13,4,4,9
858,95,24,0,2,3
859,98,93,5,6,9
860,93,76,3,1,1
861,50,87,6,9,1
862,21,17,7,9,1
863,36,9,3,4,10
864,96,30,4,5,3
865,83,92,5,3,9
866,33,74,7,9,7
867,10,3,9,4,6
868,91,59,1,4,8
869,21,24,7,8,10
870,52,14,7,7,9
871,8,12,10,10,3
872,87,53,3,4,10
873,62,34,6,6,4
874,66,85,7,10,1
875,32,77,7,1,7
876,59,55,8,9,9
877,53,26,6,2,6
878,3,21,5,3,10
879,56,67,1,5,10
880,9,89,3,1,3
881,44,39,3,9,2
882,5,59,10,0,0
883,78,66,1,8,4
884,38,69,4,3,10
885,50,20,8,6,9
886,78,54,8,0,7
887,41,19,3,1,8
888,40,62,1,1,4
889,70,20,5,10,1
890,86,78,8,4,10
891,42,98,10,9,3
892,90,90,4,5,9
893,47,36,10,5,0
894,91,85,0,8,0
895,80,43,3,9,5
896,68,59,1,9,8
897,31,69,10,1,7
898,71,32,0,6,3
899,17,34,3,2,8
900,36,61,3,10,9
901,8,59,8,6,2
902,1,84,3,3,7
903,86,91,10,8,4
904,76,20,1,9,7
905,4,15,3,5,3
906,1,78,3,10,6
907,70,74,5,7,3
908,0,0,9,7,7
909,45,72,5,8,6
910,60,64,0,10,9
911,24,37,9,6,7
912,48,97,6,5,2
913,26,46,1,10,4
914,79,59,1,10,6
915,46,98,0,4,0
916,86,75,0,8,3
917,96,7,4,0,6
918,58,88,1,0,9
919,88,49,9,3,5
920,60,16,10,4,7
921,31,18,0,9,7
922,50,99,5,5,7
923,15,48,3,8,6
924,20,52,3,8,10
925,9,19,1,8,4
926,44,30,10,1,3
927,74,98,7,10,5
928,75,3,1,10,9
929,86,31,9,9,3
930,47,50,0,5,7
931,96,3,6,6,3
932,4,53,6,8,7
933,82,73,5,4,7
934,45,62,5,0,5
935,83,17,10,9,0
936,80,3,1,6,1
937,30,72,10,9,0
938,16,42,6,2,6
939,74,44,3,10,2
940,37,10,4,0,7
941,9,29,5,2,9
942,84,58,10,4,7
943,73,53,7,9,9
944,83,29,5,3,1
945,85,98,9,4,5
946,17,62,0,3,3
947,48,58,6,3,10
948,69,59,9,0,4
949,81,55,1,7,7
950,91,47,6,10,10
951,91,68,4,3,2
952,42,47,5,6,8
953,21,81,1,6,9
954,37,7,6,6,5
955,65,10,9,3,4
956,69,73,2,1,10
957,69,99,1,1,4
958,58,56,5,4,5
959,51,47,4,9,10
960,41,14,3,10,3
961,28,78,0,3,8
962,94,51,5,10,9
963,10,75,7,6,3
964,2,81,1,9,10
965,73,85,10,8,3
966,72,61,0,4,4
967,60,69,3,2,10
968,14,76,4,6,2
969,64,34,7,4,0
970,89,59,2,10,8
971,60,22,9,10,4
972,52,8,7,7,2
973,7,72,5,9,10
974,62,35,0,10,9
975,76,36,6,2,8
976,30,25,3,5,0
977,62,15,6,10,7
978,55,7,2,10,1
979,53,66,0,4,0
980,11,70,9,9,1
981,56,78,8,6,7
982,17,44,2,1,2
983,83,41,6,2,8
984,28,83,3,9,7
985,51,77,8,3,1
986,32,54,9,9,2
987,75,45,4,4,2
988,62,8,10,1,9
989,94,27,2,5,2
990,59,88,3,8,8
991,71,27,0,6,10
992,67,13,7,6,1
993,74,10,7,6,9
994,59,18,3,0,6
995,59,11,2,9,2
996,63,11,6,10,7
997,84,1,6,1,9
998,42,7,7,8,0
999,43,70,3,3,1
