,0,1,2,3,4,5
157,0,10,0,4,7,7
158,9,1,7,8,0,6
159,5,6,5,8,4,8
160,0,3,8,1,0,8
161,2,10,2,9,6,7
162,4,6,0,0,9,3
163,9,3,2,7,6,3
164,1,4,10,0,7,1
165,8,2,0,5,5,4
166,7,10,4,10,5,5
167,4,10,8,7,10,5
168,10,8,0,2,3,2
169,7,8,2,1,9,5
170,1,6,3,4,1,8
171,10,10,2,10,3,0
172,4,6,0,4,3,2
173,4,9,8,3,7,5
174,3,5,5,2,1,1
175,2,5,5,0,4,8
176,8,4,7,6,5,1
177,9,0,1,3,10,6
178,4,7,9,5,2,9
179,6,10,8,1,8,7
180,0,6,3,4,9,3
181,9,7,5,2,0,10
182,10,7,8,5,3,5
183,7,5,4,7,9,9
184,6,10,5,9,2,1
185,0,8,4,5,5,10
186,6,4,1,0,2,2
187,2,0,2,0,1,7
188,8,4,3,3,1,8
189,0,3,6,9,1,3
190,6,7,3,2,7,6
191,5,10,1,9,0,7
192,7,0,6,5,5,10
193,7,2,6,4,0,1
194,8,3,2,4,3,1
195,7,2,8,0,5,0
196,3,10,7,3,6,5
197,9,9,7,1,2,5
198,10,9,3,6,1,2
199,2,5,8,10,1,8
200,4,7,5,5,0,6
201,7,7,10,6,1,5
202,8,7,7,9,4,10
203,6,8,4,5,5,3
204,0,5,3,7,10,8
205,8,7,7,10,2,6
206,0,5,2,7,0,3
207,6,8,2,3,9,0
208,4,10,6,10,2,3
209,9,4,8,5,8,1
210,6,5,3,0,3,9
211,2,4,4,6,8,9
212,2,9,8,2,10,10
213,8,4,3,10,1,8
214,2,9,1,4,8,3
215,8,8,4,7,0,8
216,5,1,2,9,0,6
217,0,4,4,2,5,8
218,0,3,7,4,3,1
219,5,9,9,2,8,3
220,8,10,3,5,10,4
221,8,10,2,1,2,10
222,4,7,5,7,5,0
223,9,8,3,2,7,0
224,9,4,6,4,4,3
225,10,2,10,5,6,7
226,3,10,10,5,6,10
227,1,10,4,8,2,8
228,1,4,6,1,3,1
229,10,1,5,5,8,5
230,1,5,4,5,10,6
231,3,10,8,9,6,2
232,2,1,7,10,3,10
233,3,9,2,4,2,2
234,1,10,8,2,10,6
235,7,10,3,7,0,5
236,1,10,3,2,6,10
237,1,10,9,9,6,0
238,7,4,1,8,3,10
239,10,7,8,3,1,6
240,9,9,0,1,3,5
241,8,10,3,5,9,9
242,9,9,4,2,0,8
243,3,1,1,5,6,0
244,5,3,2,7,5,0
245,9,2,8,3,6,5
246,2,5,3,4,2,0
247,6,3,1,1,3,9
248,2,0,8,8,9,1
249,2,4,8,4,9,4
250,7,5,6,8,7,5
251,2,6,3,1,7,9
252,8,9,8,4,9,4
253,9,4,7,0,1,4
254,0,3,3,6,5,10
255,2,6,0,8,4,7
256,6,6,0,2,10,6
257,9,0,9,9,2,8
258,4,3,10,8,3,10
259,3,5,1,1,8,8
260,3,6,0,2,10,4
261,0,2,5,7,7,10
262,7,8,7,5,1,4
263,0,10,0,6,7,4
264,9,1,8,2,7,9
265,9,0,9,5,1,6
266,5,5,5,2,1,0
267,9,8,4,8,0,5
268,7,8,6,10,6,2
269,2,9,1,9,5,6
270,6,9,9,6,6,8
271,10,6,1,5,10,0
272,4,2,7,10,10,2
273,3,4,3,3,1,5
274,10,7,5,9,6,10
275,3,6,9,2,1,7
276,2,6,8,9,7,7
277,1,10,2,4,5,7
278,6,4,2,10,4,10
279,7,1,7,10,1,0
280,5,5,3,10,7,2
281,9,4,3,4,4,8
282,3,5,6,9,0,4
283,1,3,3,1,7,7
284,7,2,6,1,5,9
285,4,4,2,2,3,0
286,8,7,8,2,6,8
287,2,7,6,5,4,3
288,6,6,3,7,8,0
289,6,7,5,1,0,7
290,1,4,2,10,3,9
291,0,4,1,3,2,4
292,7,8,6,9,0,1
293,4,1,2,6,6,0
294,6,0,7,6,0,5
295,0,1,4,10,2,8
296,6,3,0,0,2,8
297,4,10,5,7,1,3
298,6,9,9,4,9,1
299,2,0,6,8,2,6
300,6,8,1,3,9,4
301,2,9,5,1,3,10
302,4,9,1,7,8,10
303,7,3,2,8,3,2
304,1,0,8,10,7,4
305,3,1,8,2,8,1
306,2,7,8,8,0,9
307,4,3,6,10,2,6
308,8,7,4,5,0,3
309,6,9,7,9,2,6
310,6,6,2,9,7,6
311,10,6,9,8,7,6
312,6,8,4,8,7,4
313,9,4,1,4,2,2
314,6,4,6,3,0,7
315,2,9,8,8,1,7
316,1,9,10,0,7,3
317,0,7,0,10,1,4
318,8,9,0,6,6,0
319,10,0,3,3,3,3
320,0,8,10,0,10,9
321,10,6,3,4,8,3
322,7,4,3,0,10,3
323,9,8,5,9,4,6
324,4,7,4,1,4,7
325,8,5,4,5,10,9
326,8,4,3,8,10,7
327,6,2,6,10,5,2
328,1,2,1,3,10,9
329,2,2,3,3,6,7
330,0,6,6,5,2,5
331,6,9,2,7,1,7
332,6,3,5,4,4,5
333,4,3,5,5,3,9
334,5,4,7,6,3,6
335,1,7,5,7,1,5
336,8,5,5,8,9,7
337,5,0,10,8,0,9
338,4,3,8,8,8,3
339,3,9,4,1,5,2
340,8,8,7,2,9,3
341,3,1,0,1,5,7
342,7,0,7,5,4,0
343,5,6,9,3,2,9
344,7,0,10,3,8,0
345,9,0,9,5,4,3
346,2,1,2,0,7,4
347,5,8,2,0,0,1
348,0,6,6,1,2,4
349,4,6,3,6,1,7
350,2,1,5,4,10,9
351,8,7,10,6,9,5
352,1,9,5,1,5,2
353,0,8,1,9,3,6
354,10,7,7,7,5,10
355,0,3,6,7,6,4
356,8,7,6,10,3,4
357,4,2,1,9,8,9
358,0,4,4,7,3,2
359,3,4,1,2,0,4
360,8,0,3,1,10,10
361,3,9,0,3,5,5
362,6,2,4,8,6,5
363,10,7,7,0,0,5
364,0,3,6,3,7,5
365,9,7,6,0,5,2
366,5,7,0,9,5,9
367,8,1,9,4,4,8
368,7,9,0,4,6,0
369,7,2,5,6,0,9
370,4,5,0,3,6,3
371,6,5,6,1,7,6
372,8,8,8,3,5,6
373,1,4,3,1,7,4
374,4,7,8,3,7,8
375,8,10,8,1,7,3
376,0,6,7,7,4,3
377,4,8,8,7,10,7
378,8,1,9,10,7,1
379,1,1,8,9,4,2
380,8,7,1,1,8,3
381,9,3,9,0,9,8
382,8,10,0,1,6,9
383,9,3,7,8,8,8
384,4,3,8,4,10,8
385,2,0,3,6,4,1
386,5,6,6,6,6,7
387,1,5,1,2,3,4
388,9,3,3,2,0,10
389,7,8,10,3,4,0
390,5,8,10,4,1,7
391,4,3,0,0,8,4
392,6,6,8,4,0,7
393,6,5,6,5,1,0
394,9,1,1,4,9,0
395,1,0,7,4,3,2
396,0,5,7,10,6,2
397,10,8,1,1,4,10
398,10,10,4,8,1,10
399,10,5,0,7,9,1
400,6,6,7,2,6,1
401,7,5,8,0,7,7
402,8,7,10,5,6,7
403,1,4,6,5,0,1
404,9,1,4,10,1,7
405,1,4,4,2,0,3
406,3,10,1,7,9,5
407,1,4,0,0,1,10
408,3,1,2,9,3,3
409,7,8,9,0,2,9
410,3,6,4,3,3,2
411,5,5,9,0,5,7
412,1,3,0,6,9,4
413,7,8,8,9,10,2
414,5,7,4,10,5,4
415,0,5,7,4,5,5
416,4,7,8,6,4,7
417,7,4,8,4,9,8
418,1,1,0,9,10,0
419,6,1,2,4,5,0
420,4,6,10,9,2,8
421,7,5,3,6,2,10
422,0,8,7,8,10,1
423,10,2,1,3,9,3
424,5,0,1,9,10,1
425,2,7,4,9,6,7
426,2,8,6,0,0,1
427,0,9,7,6,4,7
428,5,7,10,4,6,6
429,7,2,4,2,1,10
430,7,5,1,5,5,4
431,7,5,0,10,6,6
432,9,6,4,9,0,7
433,8,3,5,4,4,4
434,1,10,2,6,0,7
435,5,4,0,4,0,4
436,5,5,9,9,4,3
437,7,0,10,7,2,4
438,2,9,8,2,0,7
439,7,2,2,10,8,2
440,10,0,9,0,2,4
441,10,5,10,9,0,10
442,10,3,10,3,10,5
443,5,7,3,2,8,10
444,5,0,4,5,6,7
445,10,6,0,5,7,5
446,10,9,6,6,5,10
447,4,2,6,9,2,5
448,2,10,3,4,4,6
449,1,3,9,6,0,1
450,5,5,10,8,5,9
451,1,1,2,5,3,1
452,8,1,5,9,10,8
453,1,0,3,2,4,0
454,5,0,0,10,7,3
455,5,3,8,9,6,9
456,5,0,4,5,5,2
457,6,9,10,10,0,7
458,7,2,1,6,4,6
459,5,8,6,2,6,4
460,10,8,3,2,7,3
461,9,3,0,8,8,5
462,1,3,7,5,5,4
463,9,2,4,10,2,1
464,5,3,8,1,7,0
465,2,8,8,6,5,2
466,6,10,9,6,1,8
467,0,0,2,1,7,0
468,6,4,4,6,5,2
469,9,1,4,3,10,8
470,10,7,1,2,8,6
471,2,1,8,1,0,8
472,1,9,5,10,2,9
473,6,2,6,2,4,4
474,2,2,6,10,3,10
475,0,6,8,5,7,9
476,3,0,5,1,9,9
477,5,0,4,10,7,1
478,9,0,7,8,2,8
479,5,8,10,1,4,3
480,7,4,9,5,0,3
481,1,5,8,2,2,4
482,2,7,3,1,3,4
483,5,0,3,3,2,10
484,0,3,7,1,7,7
485,8,7,5,6,3,0
486,7,4,0,8,0,1
487,2,0,10,6,7,4
488,9,3,7,2,0,6
489,9,9,9,3,9,5
490,1,10,9,8,3,0
491,8,6,8,7,3,8
492,10,1,9,9,3,6
493,4,6,5,2,7,4
494,0,6,8,10,10,4
495,4,7,10,6,5,3
496,1,0,1,1,1,9
497,10,7,5,8,0,8
498,10,1,3,10,5,4
499,6,0,3,4,9,2
500,1,10,5,8,0,8
501,5,2,3,9,4,1
502,5,6,9,7,4,2
503,2,8,8,3,2,8
504,1,8,5,3,7,0
505,2,1,2,3,4,2
506,6,4,7,4,9,10
507,3,2,10,8,1,1
508,10,4,9,2,6,8
509,2,8,4,7,6,7
510,4,5,6,0,9,7
511,4,1,8,1,5,1
512,4,8,3,1,2,9
513,7,7,0,4,1,1
514,8,6,9,8,0,0
515,0,0,0,5,6,7
516,6,3,7,2,2,2
517,6,5,1,2,0,8
518,9,4,9,3,1,3
519,3,9,5,1,8,1
520,7,7,9,9,2,2
521,8,9,8,2,10,7
522,2,9,10,9,2,4
523,6,2,6,6,9,10
524,5,5,4,6,5,6
525,7,4,4,10,5,8
526,3,7,0,2,10,7
527,6,3,5,1,3,5
528,2,9,6,9,5,4
529,1,2,1,2,7,8
530,2,8,10,9,8,0
531,0,4,5,4,5,7
532,10,1,0,7,3,0
533,10,8,6,2,8,5
534,8,1,9,9,2,10
535,6,1,1,5,1,4
536,4,4,2,8,3,2
537,8,0,9,1,7,7
538,4,10,3,2,4,4
539,10,1,1,5,5,5
540,8,6,4,1,4,8
541,4,5,5,1,5,4
542,7,5,9,0,1,6
543,8,7,8,1,10,7
544,4,10,7,4,1,1
545,3,8,5,1,6,3
546,7,9,2,10,0,8
547,5,1,1,1,10,6
548,4,9,8,9,2,1
549,3,5,6,4,7,0
550,9,8,8,5,0,9
551,5,1,3,5,2,3
552,8,7,2,7,6,1
553,7,2,5,0,8,10
554,2,5,6,0,3,8
555,5,1,3,10,9,2
556,7,3,2,0,0,1
557,4,9,9,8,1,8
558,6,2,2,7,0,5
559,7,2,9,8,3,1
560,2,2,7,0,10,10
561,2,1,5,5,8,0
562,0,5,10,3,3,8
563,2,1,10,10,5,3
564,10,10,0,10,4,3
565,6,8,1,2,7,8
566,1,1,3,10,4,6
567,7,3,0,0,9,3
568,5,7,10,8,3,9
569,4,8,9,7,4,0
570,0,9,7,9,10,3
571,6,10,2,9,2,9
572,10,4,7,10,4,6
573,5,4,2,0,7,2
574,8,1,0,8,4,3
575,6,7,1,0,0,3
576,7,7,7,4,0,3
577,10,7,2,0,7,7
578,3,10,3,3,2,1
579,10,9,0,5,1,5
580,9,2,6,1,7,0
581,6,1,6,10,5,4
582,10,10,3,3,9,7
583,2,2,3,8,10,1
584,7,1,6,5,1,4
585,7,9,10,9,2,4
586,1,4,10,8,4,8
587,4,8,0,3,7,7
588,5,6,8,5,8,10
589,2,1,3,8,0,10
590,8,1,7,4,10,6
591,1,8,2,4,7,2
592,9,0,7,4,8,1
593,4,2,1,6,2,2
594,2,1,0,4,7,2
595,1,10,7,7,10,8
596,10,10,4,0,1,4
597,2,9,6,0,8,1
598,0,3,7,2,2,3
599,5,6,6,0,9,4
600,6,0,7,5,0,5
601,4,7,9,0,4,0
602,4,7,2,5,0,1
603,0,2,0,0,3,8
604,6,9,9,2,3,10
605,1,1,0,0,0,2
606,2,8,2,2,6,10
607,6,0,5,10,6,0
608,0,10,4,1,2,1
609,1,10,2,6,4,6
610,10,7,5,5,10,0
611,4,4,4,6,3,5
612,4,1,8,0,6,4
613,9,5,5,8,7,10
614,8,7,1,3,10,9
615,7,8,3,4,5,2
616,4,2,7,3,2,9
617,9,8,10,5,2,6
618,2,9,0,3,1,4
619,5,7,9,7,4,6
620,9,0,6,9,6,6
621,4,3,5,9,3,3
622,4,1,10,6,9,10
623,9,0,8,9,6,2
624,5,10,4,6,4,4
625,6,7,1,9,8,6
626,6,6,5,0,3,7
627,1,8,8,3,9,7
628,5,7,8,8,2,8
629,5,1,8,10,1,7
630,10,10,6,5,7,0
631,8,0,8,10,0,5
632,8,6,2,2,3,0
633,6,10,10,6,6,6
634,5,4,5,1,2,0
635,8,2,4,7,6,4
636,10,10,8,1,4,9
637,10,10,7,4,1,6
638,7,8,0,6,2,4
639,0,0,9,9,6,10
640,4,9,5,8,3,8
641,8,4,1,8,4,8
642,7,1,5,0,5,9
643,10,7,10,0,2,6
644,7,8,1,8,0,10
645,5,7,2,0,0,6
646,9,8,6,7,9,7
647,6,2,10,1,6,2
648,4,3,4,1,9,4
649,0,9,8,7,1,6
650,10,5,3,8,8,7
651,10,7,10,8,2,7
652,4,6,0,0,6,1
653,9,2,5,10,0,9
654,7,7,3,3,6,0
655,5,4,2,2,7,6
656,4,3,0,7,10,7
657,6,7,9,9,4,2
658,7,8,5,1,2,3
659,1,0,6,10,3,10
660,5,6,0,3,7,1
661,4,8,6,0,8,7
662,7,3,5,10,4,6
663,10,4,2,6,0,7
664,5,9,4,5,1,1
665,5,10,5,7,3,0
666,3,5,7,10,1,4
667,1,4,0,9,3,10
668,10,1,0,5,10,5
669,2,2,5,10,2,7
670,1,0,9,9,4,7
671,5,2,10,3,6,2
672,1,5,1,2,4,3
673,0,9,10,4,3,6
674,6,5,9,9,4,10
675,1,1,10,1,0,4
676,7,6,8,4,7,7
677,8,7,7,8,4,1
678,3,8,1,7,7,3
679,0,1,6,0,5,3
680,6,10,7,5,4,6
681,0,7,9,2,6,7
682,4,5,4,7,0,0
683,5,7,8,2,7,8
684,6,4,7,5,10,6
685,3,5,0,3,9,8
686,10,7,8,0,1,2
687,2,0,0,5,8,5
688,5,10,8,4,8,3
689,10,10,5,9,9,8
690,9,4,4,5,6,2
691,2,10,0,1,8,1
692,8,8,6,4,0,10
693,9,1,3,9,3,7
694,7,3,9,2,8,10
695,8,3,8,7,2,9
696,7,3,5,8,9,5
697,1,1,6,5,9,2
698,2,2,4,10,8,4
699,3,9,6,1,8,7
700,5,5,8,3,3,3
701,5,10,5,4,1,8
702,6,6,0,5,8,5
703,2,2,1,8,3,9
704,10,6,3,0,6,1
705,5,5,4,3,6,8
706,0,3,8,0,3,8
707,9,4,5,4,2,0
708,5,4,3,7,10,9
709,1,3,10,10,3,3
710,9,1,5,9,1,6
711,10,9,2,4,0,5
712,5,2,6,2,5,0
713,4,7,2,3,4,8
714,6,1,8,2,6,6
715,5,3,1,4,4,5
716,4,4,1,2,5,1
717,9,1,5,0,3,7
718,5,7,3,9,9,2
719,8,6,7,8,8,2
720,8,7,1,6,10,4
721,3,4,0,6,5,2
722,1,0,5,4,1,3
723,1,0,8,3,8,7
724,5,4,3,1,10,2
725,0,6,5,2,5,4
726,1,5,1,2,2,3
727,5,7,8,4,0,8
728,2,5,2,5,0,2
729,6,0,3,6,3,9
730,3,10,5,10,8,10
731,8,8,4,4,5,0
732,2,8,1,10,8,10
733,4,7,10,5,2,7
734,8,1,9,0,4,10
735,3,10,2,1,9,7
736,6,1,8,10,10,9
737,3,10,4,0,3,1
738,7,0,6,4,3,7
739,1,3,3,4,7,4
740,7,1,8,3,1,2
741,5,2,7,7,1,0
742,8,4,6,10,6,4
743,6,0,3,4,4,4
744,5,7,3,7,1,3
745,6,3,6,0,7,9
746,3,8,1,0,4,7
747,5,3,8,2,5,8
748,7,9,10,7,0,5
749,3,10,3,4,5,2
750,9,4,6,4,4,5
751,5,1,4,6,7,9
752,8,8,0,7,9,6
753,8,3,10,10,1,3
754,5,1,0,6,6,3
755,2,9,6,10,8,3
756,5,3,2,7,8,8
757,3,8,2,1,10,6
758,4,9,2,8,4,2
759,1,8,5,6,5,8
760,7,7,8,2,2,10
761,10,1,3,5,9,9
762,4,4,7,7,3,0
763,2,8,9,6,5,3
764,7,1,0,4,3,10
765,2,5,4,9,9,5
766,0,4,4,1,9,10
767,9,10,7,4,2,1
768,4,0,10,8,2,10
769,10,8,1,10,9,1
770,8,10,6,9,7,8
771,7,2,8,9,10,8
772,6,8,2,0,3,7
773,5,6,1,9,2,2
774,0,2,4,10,3,0
775,0,8,0,10,9,0
776,3,10,5,3,0,2
777,3,2,6,0,3,9
778,3,2,2,0,5,4
779,1,0,7,10,8,9
780,5,0,5,8,7,9
781,9,0,2,7,7,3
782,4,1,7,2,2,8
783,4,0,8,3,4,6
784,9,2,4,2,4,9
785,3,3,4,7,3,3
786,3,7,2,9,7,5
787,0,9,1,9,0,2
788,0,0,10,7,1,0
789,9,7,6,9,10,8
790,3,7,4,4,7,0
791,7,1,10,0,9,10
792,8,4,2,2,8,5
793,0,2,10,3,6,0
794,3,3,8,1,5,0
795,0,0,3,0,5,1
796,5,4,1,5,7,3
797,8,5,1,4,5,8
798,3,6,3,8,1,1
799,4,10,2,10,5,7
800,9,10,2,4,5,6
801,8,8,3,3,7,10
802,5,10,9,5,8,2
803,5,4,7,9,3,5
804,0,6,8,7,2,8
805,5,1,5,8,9,6
806,1,8,1,10,5,0
807,2,6,6,3,5,4
808,1,4,8,9,4,9
809,7,0,10,2,3,7
810,3,10,10,2,6,1
811,3,5,1,0,6,6
812,2,10,10,4,4,1
813,6,0,8,10,0,8
814,8,3,2,2,10,1
815,8,9,4,3,9,9
816,0,4,8,5,6,9
817,5,7,9,0,3,9
818,9,9,8,4,7,5
819,8,7,5,7,8,4
820,2,9,7,8,8,9
821,10,0,8,1,9,10
822,2,9,9,2,8,4
823,7,7,0,3,4,4
824,1,0,10,4,7,7
825,10,2,7,1,2,8
826,1,0,0,10,0,6
827,9,8,0,7,0,5
828,0,2,6,6,8,5
829,8,3,4,0,3,4
830,7,6,1,3,8,10
831,1,10,10,1,0,7
832,3,1,5,9,10,10
833,10,8,8,7,2,5
834,2,5,5,3,10,4
835,3,9,7,0,9,9
836,8,6,0,8,10,1
837,2,10,4,4,7,7
838,8,9,3,10,10,2
839,3,9,2,0,2,8
840,4,6,3,1,4,2
841,9,1,5,6,9,5
842,5,1,3,7,2,5
843,4,1,9,4,6,3
844,6,1,9,10,3,0
845,5,10,3,0,3,7
846,9,5,7,7,10,9
847,9,3,9,4,7,1
848,3,9,0,9,4,2
849,1,0,9,8,3,3
850,1,4,10,5,2,8
851,10,8,2,1,0,9
852,3,3,3,8,3,1
853,8,5,0,5,9,10
854,5,0,3,2,0,8
855,8,1,6,7,9,1
856,3,3,1,9,6,7
857,2,1,7,10,0,1
858,5,6,6,1,0,3
859,1,0,10,1,3,7
860,4,0,9,6,8,10
861,9,3,10,8,0,1
862,2,6,10,10,2,0
863,8,0,0,10,2,9
864,1,2,7,2,3,4
865,0,1,9,5,10,9
866,2,0,1,5,8,5
867,7,1,1,9,2,4
868,10,6,8,6,4,4
869,4,6,8,4,5,2
870,2,3,9,9,3,8
871,8,6,9,7,3,7
872,7,5,3,2,5,8
873,6,10,6,9,5,1
874,0,3,8,10,3,2
875,0,2,8,5,10,7
876,2,5,6,8,2,5
877,6,1,10,0,9,7
878,2,9,10,1,8,0
879,8,9,1,5,10,10
880,0,6,7,3,9,10
881,5,5,0,3,6,3
882,8,0,7,7,7,4
883,8,0,6,5,5,1
884,4,10,1,8,4,6
885,7,5,6,6,10,3
886,8,2,0,3,0,6
887,4,4,1,9,5,7
888,1,9,2,3,7,3
889,5,8,6,9,4,6
890,10,3,0,8,3,0
891,10,8,10,5,9,4
892,0,9,7,8,3,6
893,9,0,7,4,1,1
894,10,6,6,2,5,3
895,6,2,7,9,8,8
896,4,1,1,8,5,0
897,6,6,0,7,4,2
898,1,10,0,10,3,10
899,0,5,9,8,4,10
900,8,3,1,3,7,1
901,9,2,7,0,10,7
902,7,6,6,4,9,0
903,0,8,2,8,6,5
904,3,2,0,2,6,3
905,5,1,10,6,3,5
906,10,0,2,5,10,8
907,6,4,2,7,8,2
908,3,2,2,2,10,5
909,5,2,4,3,5,9
910,7,4,2,10,4,5
911,8,8,10,8,0,1
912,6,8,2,10,2,10
913,1,7,3,3,1,4
914,8,0,6,10,8,8
915,8,4,10,8,10,1
916,10,8,7,0,1,2
917,8,10,4,8,2,1
918,0,9,0,5,5,4
919,7,8,1,4,1,6
920,0,6,0,4,6,6
921,0,0,2,9,10,3
922,9,5,7,10,1,8
923,5,1,1,0,10,1
924,9,6,10,8,3,0
925,10,9,4,6,7,8
926,4,5,1,1,3,3
927,7,8,5,7,6,0
928,6,4,10,0,1,1
929,1,4,1,4,0,1
930,6,5,7,2,2,4
931,10,6,7,0,6,10
932,4,1,3,8,4,2
933,1,6,6,4,3,2
934,1,2,1,5,2,6
935,5,3,7,6,6,4
936,1,10,6,10,0,8
937,4,4,3,3,3,4
938,9,9,6,8,6,5
939,5,9,5,8,7,10
940,9,7,0,7,1,2
941,3,2,3,0,7,2
942,9,9,9,9,3,3
943,3,7,8,6,10,8
944,4,8,1,10,2,5
945,3,2,3,8,10,10
946,5,10,0,3,9,10
947,2,7,7,10,1,10
948,1,3,4,6,3,10
949,8,0,3,8,3,3
950,10,7,8,3,6,4
951,3,0,1,10,5,8
952,1,2,9,7,9,9
953,3,5,10,1,6,2
954,2,4,6,0,1,0
955,0,2,3,2,0,5
956,7,6,7,9,1,7
957,5,6,5,5,8,10
958,1,5,7,7,0,4
959,8,7,1,7,9,10
960,0,0,6,3,3,8
961,2,8,6,8,4,6
962,0,6,0,6,3,9
963,0,8,9,10,7,10
964,2,0,10,1,4,10
965,6,4,8,9,5,0
966,1,6,6,7,2,3
967,5,6,2,5,10,8
968,7,4,10,2,1,0
969,7,9,9,1,5,7
970,4,4,0,0,10,6
971,7,6,8,6,8,0
972,4,7,3,7,7,1
973,5,4,5,9,6,0
974,6,8,0,7,1,0
975,1,5,0,1,7,1
976,9,4,5,4,9,4
977,3,5,8,5,5,1
978,0,2,4,7,1,4
979,4,1,5,3,9,1
980,9,6,7,9,7,0
981,2,4,4,0,0,1
982,6,3,7,6,0,9
983,9,1,5,7,4,6
984,5,1,2,10,7,9
985,10,6,0,1,4,2
986,1,7,2,1,10,8
987,2,8,5,5,8,0
988,6,9,3,5,5,10
989,3,8,8,5,3,3
990,7,9,6,6,3,8
991,3,5,5,2,0,0
992,5,5,9,4,3,7
993,2,7,2,10,2,2
994,3,1,9,4,5,2
995,10,6,10,2,1,8
996,6,6,0,8,7,5
997,5,4,1,10,3,3
