0,1,2,3,4,5
4.0,1,,4,9,
1.0,7,,2,0,8.0
6.0,6,6.0,3,7,
4.0,5,9.0,7,2,10.0
0.0,8,,1,5,4.0
1.3333333333333333,8,6.0,7,9,9.0
2.6666666666666665,5,,5,5,9.0
4.0,7,,3,8,
9.0,7,,2,1,1.0
8.0,1,,7,0,8.0
7.0,2,3.0,7,5,
6.0,10,7.0,3,6,
4.0,6,,10,5,
3.0,1,5.0,8,3,
4.0,0,,3,4,4.0
5.0,7,10.0,1,7,
4.0,3,4.0,9,5,
0.0,9,,6,8,
2.6666666666666665,6,,1,5,
5.333333333333333,2,,6,2,5.0
8.0,2,6.0,2,6,
4.0,7,2.0,8,8,4.0
5.333333333333333,8,2.0,5,8,
6.666666666666666,1,,9,5,7.0
8.0,4,,1,2,
8.666666666666666,2,,6,5,1.0
9.333333333333334,2,,3,2,
10.0,8,1.0,2,7,
7.0,5,3.0,9,5,
4.0,7,,9,2,3.0
1.0,3,,8,3,
3.0,3,5.0,8,6,
5.0,6,,6,9,
4.666666666666667,3,4.0,7,6,
4.333333333333333,4,,10,3,6.0
4.0,0,,3,5,7.0
0.0,0,5.0,6,3,2.0
5.0,9,5.0,6,6,
0.0,9,8.0,7,0,5.0
2.0,0,,6,4,8.0
4.0,3,,3,5,2.0
3.0,3,2.0,3,2,9.0
4.666666666666667,10,,5,1,
6.333333333333334,0,,0,9,
8.0,9,2.0,2,6,
4.0,9,6.0,4,2,
7.0,6,,10,3,
5.0,10,4.0,4,3,
3.0,7,6.0,1,0,7.0
1.0,7,0.0,8,2,
2.0,8,,7,1,4.0
3.0,2,4.0,10,1,
4.0,10,3.0,3,0,8.0
5.0,6,10.0,4,1,
6.0,10,,7,8,
7.0,0,0.0,6,7,4.0
8.5,10,7.0,4,6,9.0
10.0,2,4.0,1,6,
7.666666666666666,5,,9,5,
5.333333333333333,5,2.0,8,1,1.0
3.0,0,,4,9,10.0
3.5,9,8.0,4,2,0.0
4.0,5,,8,6,
5.0,8,8.0,9,5,4.0
6.0,3,,3,1,
8.0,7,6.0,5,2,
10.0,8,7.0,3,2,1.0
10.0,7,8.0,2,9,1.0
6.5,9,2.0,8,5,9.0
3.0,0,6.0,7,7,1.0
4.666666666666667,9,9.0,5,4,0.0
6.333333333333334,9,0.0,10,0,
8.0,5,6.0,4,4,
6.5,1,,5,7,
5.0,3,10.0,2,4,
7.5,1,10.0,5,7,5.0
10.0,10,,9,9,
2.0,1,,4,8,6.0
2.5,0,5.0,4,3,
3.0,9,,8,3,
7.0,7,2.0,9,6,8.0
4.0,8,6.0,9,0,
4.5,9,0.0,7,7,
5.0,2,8.0,0,1,
5.5,3,3.0,4,8,
6.0,4,,6,9,9.0
6.5,5,0.0,1,1,
7.0,8,5.0,5,10,3.0
6.5,7,,1,10,
6.0,0,,10,1,
5.5,9,,6,0,6.0
5.0,10,,10,2,8.0
4.5,9,,5,4,
4.0,2,,2,2,4.0
3.5,8,,1,0,2.0
3.0,8,0.0,6,10,
1.0,8,,2,8,
3.5,8,,2,4,2.0
6.0,1,9.0,4,7,6.0
0.0,10,1.0,9,8,1.0
6.0,4,1.0,9,10,
7.333333333333333,10,,1,3,
8.666666666666666,8,1.0,8,6,6.0
10.0,8,,2,0,
10.0,9,7.0,5,0,
10.0,10,3.0,9,0,5.0
10.0,9,9.0,5,4,
10.0,6,,5,1,2.0
10.0,10,9.0,0,3,10.0
8.5,7,,4,0,
7.0,9,5.0,1,10,10.0
5.5,1,,6,5,9.0
4.0,6,,8,1,
6.0,4,3.0,6,4,7.0
7.333333333333333,2,5.0,9,4,6.0
8.666666666666666,3,,9,2,0.0
10.0,0,2.0,3,2,
9.5,4,,2,2,
9.0,9,10.0,6,0,7.0
5.5,10,,9,1,
2.0,10,,10,2,3.0
3.0,1,3.0,4,1,8.0
8.0,1,5.0,6,4,
5.0,10,7.0,4,5,
6.666666666666667,1,3.0,8,4,
8.333333333333334,10,,4,7,
10.0,7,7.0,0,9,
5.0,7,,0,8,10.0
0.0,7,,10,2,1.0
1.0,8,0.0,8,0,9.0
2.6,0,,4,7,
4.2,2,6.0,9,9,2.0
5.800000000000001,8,,4,1,1.0
7.4,3,,8,0,0.0
9.0,6,1.0,10,9,
3.0,3,,1,6,1.0
4.5,8,5.0,0,2,
6.0,1,10.0,9,4,3.0
0.0,0,3.0,3,0,2.0
1.5,10,,1,1,4.0
3.0,6,,3,1,
4.0,3,3.0,10,5,4.0
5.0,7,,6,5,
6.0,1,,6,4,
6.0,5,3.0,1,4,
6.0,6,3.0,7,4,2.0
6.0,8,,5,9,
6.0,4,,6,2,
7.5,8,2.0,8,9,
9.0,2,,1,9,1.0
4.5,8,1.0,10,1,
0.0,4,10.0,3,7,
9.0,7,,3,6,
5.0,5,,1,10,1.0
5.0,0,1.0,8,2,1.0
5.0,1,,4,3,
5.0,7,,4,8,7.0
5.0,10,5.0,9,4,
5.0,7,,4,10,
5.0,5,,1,6,
5.0,8,,5,7,6.0
5.0,3,6.0,4,1,
5.5,2,3.0,4,9,
6.0,9,,4,4,
6.0,1,6.0,4,4,1.0
8.0,1,6.0,10,4,
10.0,1,1.0,2,4,
5.0,10,,9,10,
0.0,3,,3,8,
1.5,7,10.0,7,6,0.0
3.0,0,,8,9,
3.0,2,,9,8,6.0
6.5,0,,1,6,3.0
10.0,3,,6,2,
8.4,0,9.0,2,4,
6.8,2,,4,7,
5.199999999999999,1,10.0,7,2,7.0
3.5999999999999996,1,,1,4,
2.0,6,9.0,4,0,
4.5,4,,0,9,8.0
7.0,0,7.0,5,1,1.0
8.0,1,,1,7,7.0
9.0,9,5.0,9,5,
10.0,1,0.0,10,10,
10.0,1,7.0,1,2,
10.0,10,8.0,1,4,8.0
8.0,7,6.0,7,10,2.0
8.333333333333334,7,,10,9,
8.666666666666666,10,,1,8,
9.0,6,,0,7,
6.5,2,9.0,10,2,6.0
4.0,4,,3,10,
3.6666666666666665,2,1.0,0,9,
3.3333333333333335,2,1.0,4,9,2.0
3.0,8,,3,1,
2.3333333333333335,1,5.0,10,4,6.0
1.6666666666666667,1,10.0,7,5,9.0
1.0,5,8.0,0,1,
1.0,10,8.0,9,3,9.0
2.5,6,,10,7,
4.0,0,,3,6,9.0
5.5,6,6.0,0,1,5.0
7.0,2,,6,2,8.0
2.0,5,,5,6,
2.0,1,9.0,9,7,
6.0,1,,2,10,
5.5,5,,7,7,
5.0,2,,8,9,4.0
8.0,7,,0,6,
7.0,2,8.0,0,10,
5.0,4,,6,8,2.0
5.666666666666667,10,,9,0,3.0
6.333333333333333,10,1.0,6,7,3.0
7.0,9,8.0,4,6,6.0
7.0,10,10.0,2,2,
6.5,0,5.0,7,9,
6.0,6,9.0,2,10,
5.8,4,4.0,2,6,
5.6,6,,5,1,
5.4,9,,4,4,
5.2,1,5.0,10,9,
5.0,4,,5,4,
4.0,7,,9,0,2.0
5.0,0,,1,10,2.0
4.0,0,,10,9,
3.0,10,8.0,10,3,
4.5,6,8.0,10,3,
6.0,6,,3,9,1.0
7.0,4,,6,6,
1.0,7,0.0,6,6,
2.0,6,,2,4,
2.0,5,8.0,9,3,10.0
2.0,0,10.0,2,10,
2.0,9,,2,9,0.0
8.0,9,4.0,2,9,
7.5,7,4.0,4,1,
7.0,7,,9,7,
6.5,3,,5,7,
6.0,10,1.0,10,6,
5.5,6,,0,1,
5.0,6,,6,4,
4.0,0,3.0,8,4,
3.0,0,,0,9,7.0
10.0,8,,7,5,
9.5,0,8.0,2,0,
9.0,2,,9,5,9.0
9.0,8,7.0,7,5,
8.5,7,,10,3,
8.0,3,7.0,6,7,5.0
7.0,10,9.0,9,2,
6.0,4,,3,9,6.0
5.0,9,,4,8,
6.0,6,1.0,0,3,
1.0,3,,10,7,8.0
5.0,8,5.0,3,8,
9.0,7,2.0,0,9,
9.0,1,,5,9,4.0
9.0,6,8.0,1,5,
4.5,2,,0,8,
0.0,7,,6,10,3.0
2.6666666666666665,3,,0,10,0.0
5.333333333333333,0,3.0,4,8,
8.0,5,8.0,0,8,
10.0,10,,10,0,
6.5,0,,4,0,1.0
3.0,0,,5,7,
1.0,8,,9,1,
2.5,1,,8,2,10.0
4.0,1,2.0,4,2,
2.0,8,,1,6,10.0
3.166666666666667,10,,10,6,
4.333333333333334,8,,9,10,
5.5,4,,5,4,
6.666666666666667,7,,1,4,
7.833333333333334,4,7.0,5,7,6.0
9.0,9,,4,0,6.0
6.333333333333334,5,,4,2,6.0
3.666666666666667,6,6.0,9,6,
1.0,1,,5,3,1.0
1.0,4,,4,6,7.0
1.0,9,,9,0,9.0
1.0,6,,5,6,7.0
2.6,8,3.0,1,1,10.0
4.2,10,,9,10,
5.800000000000001,1,1.0,0,1,
7.4,5,,7,3,
9.0,4,,6,0,2.0
7.0,10,,7,2,9.0
5.0,8,,10,6,6.0
9.0,0,10.0,4,9,
6.333333333333334,10,,8,3,5.0
3.666666666666667,4,,2,0,0.0
1.0,1,,10,6,
3.0,0,7.0,1,1,
1.5,7,2.0,2,9,2.0
0.0,2,1.0,5,4,5.0
4.0,3,,10,9,7.0
8.0,1,,7,9,
8.0,5,8.0,2,9,
8.0,4,4.0,6,1,
8.0,10,7.0,1,0,
8.0,8,3.0,2,3,8.0
8.0,4,8.0,3,9,4.0
8.0,0,3.0,0,8,
8.0,2,8.0,4,2,
8.0,4,0.0,10,4,10.0
8.0,4,0.0,0,4,
5.0,8,0.0,9,9,
1.0,9,,7,6,1.0
9.0,9,,5,10,3.0
8.5,8,4.0,7,6,
8.0,5,6.0,10,0,9.0
4.5,4,,5,3,
1.0,0,,6,0,6.0
1.2,7,5.0,0,8,
1.4,7,,8,9,
1.6,2,,7,7,5.0
1.8,6,8.0,5,5,10.0
2.0,3,7.0,8,2,5.0
1.0,1,6.0,6,3,1.0
7.0,10,,3,7,
8.5,8,,0,3,
10.0,4,,7,7,2.0
6.0,6,,1,9,
5.0,3,4.0,1,9,
0.0,5,8.0,8,7,
2.0,7,5.0,1,4,6.0
4.333333333333334,6,2.0,8,6,3.0
6.666666666666667,3,10.0,2,2,
9.0,8,6.0,3,9,8.0
7.0,1,10.0,6,1,
5.0,3,,7,1,8.0
3.0,10,,8,10,
8.0,0,,6,7,6.0
6.666666666666667,3,,7,3,
5.333333333333334,10,,10,1,
4.0,9,7.0,1,4,0.0
10.0,0,2.0,7,7,10.0
5.0,3,6.0,1,2,2.0
0.0,7,,3,1,
3.0,1,9.0,1,9,10.0
6.0,7,,1,4,1.0
9.0,10,,0,4,3.0
7.0,1,,3,3,9.0
5.0,3,2.0,2,7,
3.0,7,2.0,6,9,
4.5,5,,1,6,
6.0,8,4.0,9,7,
4.0,3,,2,0,
8.0,1,6.0,6,7,
7.5,1,,10,7,
7.0,1,8.0,9,9,5.0
7.0,10,5.0,3,9,5.0
7.0,7,,5,5,
7.0,4,,4,6,6.0
7.0,4,5.0,0,9,6.0
7.0,1,7.0,6,10,10.0
7.0,1,,8,4,
7.0,10,,10,4,8.0
7.0,2,,3,9,2.0
7.0,0,4.0,3,3,1.0
7.0,2,,10,5,0.0
7.0,6,,10,0,
5.0,9,,9,1,
3.0,5,,7,7,10.0
1.0,1,3.0,5,3,5.0
2.5,5,,3,0,7.0
4.0,1,0.0,4,9,
3.8,8,5.0,7,7,2.0
3.6,3,8.0,10,10,2.0
3.4,3,1.0,5,3,
3.2,4,0.0,6,2,
3.0,1,5.0,6,0,
9.0,4,,0,3,
8.0,9,,1,2,7.0
7.333333333333333,7,6.0,1,8,
6.666666666666667,6,,1,1,
6.0,5,,3,1,1.0
0.0,0,,10,5,0.0
1.5,3,10.0,0,2,0.0
3.0,9,9.0,0,10,3.0
8.0,10,0.0,4,9,
4.0,4,9.0,9,3,
2.0,7,8.0,10,6,
0.0,7,8.0,8,1,4.0
2.0,4,,2,1,
5.0,1,2.0,2,2,
8.0,2,10.0,5,8,
9.0,7,,6,4,4.0
6.0,4,1.0,10,9,
5.5,9,,10,7,
5.0,9,6.0,6,3,4.0
4.5,10,4.0,8,5,
4.0,5,2.0,3,3,
3.5,2,,2,6,2.0
3.0,5,,4,9,7.0
3.0,0,5.0,1,4,
3.0,2,3.0,10,2,1.0
10.0,7,,3,3,
9.0,1,,7,3,2.0
8.666666666666666,5,7.0,5,7,7.0
8.333333333333334,8,3.0,10,5,1.0
8.0,5,2.0,10,8,
1.0,9,2.0,8,6,3.0
1.0,0,10.0,2,9,8.0
1.0,9,,6,5,4.0
8.0,2,,0,2,9.0
8.5,9,10.0,3,10,4.0
9.0,8,8.0,2,8,10.0
9.5,6,7.0,4,5,3.0
10.0,10,5.0,6,2,0.0
7.0,2,0.0,10,2,5.0
4.0,4,4.0,1,4,3.0
2.5,6,,10,4,1.0
1.0,10,,9,0,10.0
8.0,10,8.0,0,6,
2.0,9,,7,5,
7.0,4,9.0,5,6,
7.0,7,5.0,1,5,7.0
6.142857142857143,6,5.0,1,4,
5.285714285714286,2,5.0,2,4,6.0
4.428571428571429,8,,6,6,
3.5714285714285716,8,2.0,8,1,3.0
2.7142857142857144,5,8.0,8,10,2.0
1.8571428571428577,0,,5,4,
1.0,1,,9,4,8.0
6.0,6,4.0,1,4,
6.75,10,,7,7,
7.5,5,,0,7,2.0
8.25,8,,8,1,4.0
9.0,2,10.0,8,0,
8.0,7,9.0,2,1,
5.0,9,,4,4,
7.0,2,,10,10,
8.0,8,8.0,2,10,7.0
6.0,7,,10,9,
6.5,10,,8,2,3.0
7.0,10,,8,8,
8.0,4,0.0,10,9,5.0
6.0,7,,8,6,7.0
7.0,8,3.0,4,2,
8.0,10,8.0,2,3,8.0
2.0,9,,1,6,
1.3333333333333335,10,,7,8,
0.6666666666666667,3,,0,9,4.0
0.0,10,,0,1,5.0
9.0,2,2.0,1,10,10.0
8.25,2,,10,0,
7.5,4,,5,8,1.0
6.75,6,4.0,4,3,
6.0,5,,5,0,4.0
2.0,3,2.0,9,2,0.0
1.3333333333333335,3,,3,7,1.0
0.6666666666666667,9,10.0,2,4,2.0
0.0,8,,3,9,
0.5,1,4.0,3,2,5.0
1.0,0,9.0,1,9,
1.5,1,2.0,9,2,6.0
2.0,2,0.0,8,8,
3.0,7,5.0,1,1,7.0
4.0,1,,3,3,
5.0,5,9.0,5,5,10.0
6.0,10,,0,2,
7.0,1,8.0,1,7,
6.0,8,0.0,8,1,2.0
5.5,1,7.0,3,9,0.0
5.0,10,6.0,0,4,3.0
4.666666666666667,4,6.0,9,9,
4.333333333333333,2,5.0,9,7,4.0
4.0,10,6.0,2,4,5.0
4.0,10,,10,7,
4.75,1,0.0,0,6,
5.5,4,,0,10,9.0
6.25,7,,1,10,7.0
7.0,3,4.0,10,6,9.0
1.0,9,,4,8,
10.0,9,2.0,10,6,0.0
1.0,2,0.0,5,8,
0.0,6,,5,6,0.0
1.0,0,3.0,5,0,8.0
1.9,5,2.0,1,1,9.0
2.8,2,,7,1,
3.7,7,,4,0,
4.6,0,8.0,5,1,
5.5,5,,9,6,
6.4,9,,0,4,2.0
7.3,6,,2,5,8.0
8.2,5,,0,5,3.0
9.1,1,1.0,6,8,
10.0,6,3.0,9,6,7.0
1.0,2,,1,7,
1.0,5,,5,10,
1.0,1,,9,0,
1.0,7,,0,4,
3.0,8,4.0,10,5,0.0
5.0,5,,3,6,2.0
7.0,9,,6,7,8.0
9.0,4,,4,1,
8.833333333333334,2,,4,2,8.0
8.666666666666666,6,1.0,1,9,
8.5,1,10.0,5,1,9.0
8.333333333333334,7,,3,2,
8.166666666666666,2,,5,3,2.0
8.0,10,,1,6,1.0
4.0,10,,0,5,9.0
1.0,0,,7,8,5.0
5.0,4,,4,1,
4.0,6,,1,7,7.0
3.0,1,7.0,1,7,8.0
5.0,0,10.0,5,2,1.0
7.0,3,7.0,1,3,4.0
9.0,5,3.0,9,1,0.0
0.0,8,8.0,3,7,
8.0,8,,8,4,
4.0,8,10.0,0,0,
0.0,0,1.0,5,4,0.0
1.0,1,,4,0,
8.0,7,9.0,0,2,
6.0,10,2.0,5,4,2.0
6.0,8,3.0,6,5,9.0
6.0,3,4.0,5,9,
6.0,10,0.0,9,3,
5.5,10,6.0,4,1,4.0
5.0,3,,1,2,4.0
6.0,5,1.0,7,4,7.0
6.333333333333333,1,,10,3,
6.666666666666667,0,0.0,3,1,
7.0,0,,7,9,
8.0,0,,4,5,
9.0,7,,8,5,
4.0,3,,6,6,5.0
3.5,0,0.0,1,10,5.0
3.0,9,,5,8,4.0
6.5,7,4.0,9,2,8.0
10.0,2,,3,4,
7.75,2,,10,2,2.0
5.5,2,,8,6,5.0
3.25,10,7.0,8,3,
1.0,6,5.0,8,3,
1.0,7,,8,6,8.0
1.0,2,,5,2,9.0
1.0,4,4.0,5,10,7.0
3.0,10,10.0,5,9,2.0
6.0,2,1.0,3,4,4.0
2.0,2,6.0,5,0,9.0
6.0,8,,8,1,
9.0,3,2.0,10,4,6.0
9.0,10,2.0,5,2,5.0
9.0,5,7.0,1,7,7.0
5.0,3,,3,6,
4.0,7,,4,3,4.0
4.5,9,10.0,10,7,2.0
5.0,10,,7,3,
3.666666666666667,8,0.0,1,8,3.0
2.3333333333333335,2,,4,10,10.0
1.0,10,10.0,5,0,
10.0,3,,9,6,8.0
3.0,3,,3,1,
5.5,0,10.0,3,1,5.0
8.0,3,1.0,10,7,
4.0,1,,4,6,6.0
0.0,6,8.0,0,8,8.0
8.0,1,,7,4,3.0
10.0,5,,5,4,
5.0,6,,0,1,8.0
0.0,6,6.0,4,0,
2.0,5,,5,8,7.0
4.0,9,,4,0,
7.0,9,,3,2,
3.0,7,,10,10,3.0
6.0,3,,1,1,8.0
9.0,10,3.0,3,3,7.0
1.0,5,,10,6,6.0
3.0,0,2.0,3,1,
9.0,6,,8,1,
7.25,8,6.0,2,10,
5.5,3,0.0,10,0,
3.75,8,10.0,9,7,
2.0,4,3.0,8,6,2.0
3.5,0,,7,4,
5.0,0,3.0,8,9,0.0
6.5,3,7.0,9,1,5.0
8.0,4,,6,3,
7.0,7,,9,7,8.0
6.0,7,,0,4,
6.666666666666667,6,8.0,6,7,6.0
7.333333333333333,10,,9,0,
8.0,10,,0,0,
4.5,5,5.0,9,4,
1.0,0,,0,10,
5.0,7,,2,2,10.0
8.0,2,,1,7,1.0
4.0,8,,2,10,
0.0,9,,10,4,
1.0,6,,0,6,
1.0,0,3.0,6,1,3.0
1.0,1,9.0,1,10,2.0
1.0,1,7.0,6,9,8.0
1.0,10,,7,9,8.0
5.0,6,6.0,9,4,
8.0,6,,0,0,6.0
7.0,1,,6,4,
6.0,0,4.0,7,1,
5.0,8,6.0,5,9,4.0
4.0,8,,4,2,0.0
7.0,3,,6,5,
7.666666666666667,10,,7,9,9.0
8.333333333333334,8,2.0,6,1,
9.0,7,7.0,0,10,
8.0,9,4.0,6,1,
5.0,8,2.0,6,10,
8.0,8,,8,3,
9.0,0,,10,5,4.0
10.0,7,3.0,10,1,
6.0,6,10.0,6,9,
5.0,0,4.0,3,9,
4.0,6,3.0,8,5,
4.0,4,,2,4,
4.0,10,,10,1,
4.0,4,7.0,6,1,
4.0,9,7.0,10,6,8.0
4.0,8,6.0,9,9,
4.0,9,9.0,0,8,
4.0,10,,10,1,6.0
4.5,7,8.0,9,4,
5.0,8,3.0,3,4,5.0
4.0,6,,9,0,
2.5,2,,9,3,
1.0,4,1.0,10,3,8.0
4.0,8,6.0,8,0,
4.0,5,4.0,5,2,7.0
4.0,1,7.0,8,4,
4.0,10,4.0,9,6,4.0
5.666666666666667,3,,2,9,2.0
7.333333333333334,10,,9,7,
9.0,7,3.0,0,6,7.0
10.0,6,7.0,1,0,5.0
10.0,3,7.0,6,3,7.0
8.333333333333334,9,0.0,1,4,1.0
6.666666666666666,7,6.0,8,8,8.0
5.0,4,,8,10,8.0
6.0,7,1.0,6,1,1.0
7.0,3,8.0,9,0,7.0
8.0,2,,10,3,6.0
8.5,3,2.0,8,9,10.0
9.0,2,,4,6,
8.0,4,,1,9,0.0
7.0,1,2.0,2,6,0.0
8.0,8,,10,10,
0.0,4,,6,3,
5.0,6,,3,10,
3.0,5,,9,9,10.0
7.0,7,0.0,9,0,1.0
8.0,10,,10,4,
4.5,3,,9,0,
1.0,5,,2,1,
2.0,4,5.0,4,6,
9.0,8,,6,7,
8.0,7,1.0,8,9,1.0
5.0,6,,5,6,4.0
4.0,6,,5,9,
3.0,2,,1,6,10.0
2.0,9,,3,1,
6.0,10,0.0,0,10,9.0
4.333333333333333,8,5.0,0,9,
2.6666666666666665,9,,4,9,4.0
1.0,0,10.0,1,5,8.0
1.3333333333333333,5,4.0,1,3,
1.6666666666666665,10,,2,10,
2.0,8,,4,7,8.0
0.0,7,0.0,1,0,9.0
10.0,6,4.0,0,6,7.0
8.0,7,3.0,3,10,0.0
6.0,3,,2,4,9.0
4.0,4,,5,9,0.0
2.0,8,0.0,3,7,9.0
0.0,8,4.0,0,10,8.0
1.1666666666666667,2,,1,1,
2.3333333333333335,0,4.0,10,9,0.0
3.5,10,2.0,0,9,
4.666666666666667,0,,0,4,
5.833333333333334,5,7.0,1,5,1.0
7.0,3,,9,4,
7.0,6,2.0,10,0,
7.0,9,4.0,3,6,
7.0,8,1.0,0,6,9.0
7.0,6,0.0,0,3,
0.0,4,,4,6,7.0
7.0,4,3.0,3,10,
6.333333333333333,1,,2,6,8.0
5.666666666666667,8,9.0,5,4,
5.0,6,0.0,3,7,3.0
6.5,0,8.0,2,6,
8.0,2,0.0,0,2,1.0
8.5,2,5.0,6,7,
9.0,8,,5,9,0.0
2.0,7,9.0,5,1,
3.0,7,,4,2,
4.0,0,,5,1,4.0
5.0,5,0.0,6,9,
6.5,8,9.0,1,5,10.0
8.0,9,9.0,1,5,10.0
5.0,8,,10,4,3.0
4.0,5,,9,7,
