,0,1,2,3,4,5
84,7.0,8,4.0,6,1,9.0
85,2.0,4,,9,8,5.0
86,2.0,2,6.0,3,9,10.0
87,,2,3.0,4,10,0.0
88,0.0,4,,8,1,
89,5.0,7,,7,9,
90,3.0,10,,5,9,
91,,2,,1,1,
92,2.0,4,4.0,8,4,8.0
93,,9,,5,1,8.0
94,,2,10.0,6,2,7.0
95,,8,9.0,9,0,4.0
96,,10,,0,9,8.0
97,,10,0.0,7,4,2.0
98,,5,,10,2,
99,,0,6.0,7,5,
100,3.0,8,,4,7,
101,2.0,10,3.0,8,7,4.0
102,,1,1.0,1,10,9.0
103,7.0,4,5.0,7,3,
104,,9,1.0,6,0,1.0
105,0.0,2,,1,1,
106,,7,4.0,1,9,
107,4.0,2,,7,8,4.0
108,,1,4.0,9,2,0.0
109,,7,,7,8,7.0
110,,2,,6,7,
111,,0,,1,6,5.0
112,2.0,6,,10,3,
113,2.0,4,3.0,6,3,6.0
114,,10,,10,1,6.0
115,0.0,5,,6,9,2.0
116,,4,,8,4,
117,7.0,7,,3,1,5.0
118,,7,,0,9,8.0
119,,8,,3,6,
120,0.0,8,,7,7,4.0
121,,1,7.0,6,4,
122,,10,10.0,0,3,2.0
123,4.0,5,7.0,5,1,
124,6.0,6,2.0,6,5,
125,,2,,9,2,
126,,9,,8,0,9.0
127,5.0,6,4.0,0,4,
128,6.0,2,,9,0,
129,,4,10.0,1,6,9.0
130,5.0,7,3.0,10,1,
131,9.0,2,,6,7,2.0
132,,8,6.0,10,4,5.0
133,,8,,5,5,
134,10.0,2,,9,2,10.0
135,,7,9.0,2,2,
136,,4,,7,4,7.0
137,3.0,5,,8,9,
138,,10,10.0,2,5,9.0
139,,9,,5,0,4.0
140,,1,,10,6,6.0
141,4.0,7,0.0,1,5,
142,,6,3.0,4,7,
143,,4,,8,7,10.0
144,,7,,8,7,
145,2.0,1,4.0,6,5,1.0
146,,6,,1,10,8.0
147,,4,,5,6,10.0
148,,0,4.0,0,8,8.0
149,,9,,3,7,
150,,7,,8,4,
151,,3,9.0,0,9,8.0
152,0.0,7,,0,6,2.0
153,6.0,0,,4,4,
154,,5,9.0,0,10,
155,10.0,7,,4,0,4.0
156,1.0,5,,1,3,
157,10.0,4,,7,6,
158,2.0,4,,4,10,2.0
159,5.0,2,8.0,7,1,8.0
160,8.0,1,,3,10,
161,,10,,9,8,
162,,3,,0,10,8.0
163,,0,,5,1,
164,0.0,8,9.0,6,4,0.0
165,3.0,0,1.0,9,8,6.0
166,,8,,9,1,
167,,5,,5,9,
168,4.0,3,,10,3,6.0
169,,3,,2,9,
170,0.0,10,7.0,5,1,2.0
171,6.0,6,10.0,3,2,7.0
172,6.0,10,0.0,0,5,5.0
173,,2,4.0,6,0,
174,8.0,3,,3,5,0.0
175,6.0,2,,9,6,2.0
176,0.0,0,,5,0,
177,2.0,10,,1,10,10.0
178,3.0,0,5.0,10,7,10.0
179,,3,3.0,5,6,
180,,5,2.0,6,7,
181,8.0,4,,5,4,7.0
182,1.0,9,,7,0,
183,0.0,10,,6,10,6.0
184,,0,,0,10,
185,4.0,5,,2,8,2.0
186,1.0,0,,1,9,
187,5.0,3,,1,1,
188,4.0,0,8.0,10,10,
189,4.0,6,,7,5,5.0
190,,5,,8,3,1.0
191,,10,,8,6,3.0
192,3.0,5,8.0,1,3,5.0
193,4.0,7,,2,6,2.0
194,,7,10.0,3,0,7.0
195,,4,6.0,3,1,
196,4.0,1,,4,9,
197,1.0,7,,2,0,8.0
198,6.0,6,6.0,3,7,
199,4.0,5,9.0,7,2,10.0
200,0.0,8,,1,5,4.0
201,,8,6.0,7,9,9.0
202,,5,,5,5,9.0
203,4.0,7,,3,8,
204,9.0,7,,2,1,1.0
205,,1,,7,0,8.0
206,,2,3.0,7,5,
207,6.0,10,7.0,3,6,
208,4.0,6,,10,5,
209,3.0,1,5.0,8,3,
210,4.0,0,,3,4,4.0
211,5.0,7,10.0,1,7,
212,4.0,3,4.0,9,5,
213,0.0,9,,6,8,
214,,6,,1,5,
215,,2,,6,2,5.0
216,8.0,2,6.0,2,6,
217,4.0,7,2.0,8,8,4.0
218,,8,2.0,5,8,
219,,1,,9,5,7.0
220,8.0,4,,1,2,
221,,2,,6,5,1.0
222,,2,,3,2,
223,10.0,8,1.0,2,7,
224,,5,3.0,9,5,
225,,7,,9,2,3.0
226,1.0,3,,8,3,
227,,3,5.0,8,6,
228,5.0,6,,6,9,
229,,3,4.0,7,6,
230,,4,,10,3,6.0
231,4.0,0,,3,5,7.0
232,0.0,0,5.0,6,3,2.0
233,5.0,9,5.0,6,6,
234,0.0,9,8.0,7,0,5.0
235,2.0,0,,6,4,8.0
236,4.0,3,,3,5,2.0
237,3.0,3,2.0,3,2,9.0
238,,10,,5,1,
239,,0,,0,9,
240,8.0,9,2.0,2,6,
241,4.0,9,6.0,4,2,
242,7.0,6,,10,3,
243,,10,4.0,4,3,
244,3.0,7,6.0,1,0,7.0
245,1.0,7,0.0,8,2,
246,,8,,7,1,4.0
247,,2,4.0,10,1,
248,,10,3.0,3,0,8.0
249,,6,10.0,4,1,
250,,10,,7,8,
251,7.0,0,0.0,6,7,4.0
252,,10,7.0,4,6,9.0
253,10.0,2,4.0,1,6,
254,,5,,9,5,
255,,5,2.0,8,1,1.0
256,3.0,0,,4,9,10.0
257,,9,8.0,4,2,0.0
258,4.0,5,,8,6,
259,,8,8.0,9,5,4.0
260,6.0,3,,3,1,
261,8.0,7,6.0,5,2,
262,10.0,8,7.0,3,2,1.0
263,10.0,7,8.0,2,9,1.0
264,,9,2.0,8,5,9.0
265,3.0,0,6.0,7,7,1.0
266,,9,9.0,5,4,0.0
267,,9,0.0,10,0,
268,8.0,5,6.0,4,4,
269,,1,,5,7,
270,5.0,3,10.0,2,4,
271,,1,10.0,5,7,5.0
272,10.0,10,,9,9,
273,2.0,1,,4,8,6.0
274,,0,5.0,4,3,
275,3.0,9,,8,3,
276,7.0,7,2.0,9,6,8.0
277,4.0,8,6.0,9,0,
278,,9,0.0,7,7,
279,,2,8.0,0,1,
280,,3,3.0,4,8,
281,,4,,6,9,9.0
282,,5,0.0,1,1,
283,7.0,8,5.0,5,10,3.0
284,,7,,1,10,
285,,0,,10,1,
286,,9,,6,0,6.0
287,5.0,10,,10,2,8.0
288,,9,,5,4,
289,,2,,2,2,4.0
290,,8,,1,0,2.0
291,3.0,8,0.0,6,10,
292,1.0,8,,2,8,
293,,8,,2,4,2.0
294,6.0,1,9.0,4,7,6.0
295,0.0,10,1.0,9,8,1.0
296,6.0,4,1.0,9,10,
297,,10,,1,3,
298,,8,1.0,8,6,6.0
299,10.0,8,,2,0,
300,,9,7.0,5,0,
301,,10,3.0,9,0,5.0
302,,9,9.0,5,4,
303,,6,,5,1,2.0
304,10.0,10,9.0,0,3,10.0
305,,7,,4,0,
306,,9,5.0,1,10,10.0
307,,1,,6,5,9.0
308,4.0,6,,8,1,
309,6.0,4,3.0,6,4,7.0
310,,2,5.0,9,4,6.0
311,,3,,9,2,0.0
312,10.0,0,2.0,3,2,
313,,4,,2,2,
314,9.0,9,10.0,6,0,7.0
315,,10,,9,1,
316,2.0,10,,10,2,3.0
317,3.0,1,3.0,4,1,8.0
318,8.0,1,5.0,6,4,
319,5.0,10,7.0,4,5,
320,,1,3.0,8,4,
321,,10,,4,7,
322,10.0,7,7.0,0,9,
323,,7,,0,8,10.0
324,0.0,7,,10,2,1.0
325,1.0,8,0.0,8,0,9.0
326,,0,,4,7,
327,,2,6.0,9,9,2.0
328,,8,,4,1,1.0
329,,3,,8,0,0.0
330,9.0,6,1.0,10,9,
331,3.0,3,,1,6,1.0
332,,8,5.0,0,2,
333,6.0,1,10.0,9,4,3.0
334,0.0,0,3.0,3,0,2.0
335,,10,,1,1,4.0
336,3.0,6,,3,1,
337,,3,3.0,10,5,4.0
338,,7,,6,5,
339,6.0,1,,6,4,
340,,5,3.0,1,4,
341,,6,3.0,7,4,2.0
342,,8,,5,9,
343,6.0,4,,6,2,
344,,8,2.0,8,9,
345,9.0,2,,1,9,1.0
346,,8,1.0,10,1,
347,0.0,4,10.0,3,7,
348,9.0,7,,3,6,
349,5.0,5,,1,10,1.0
350,,0,1.0,8,2,1.0
351,,1,,4,3,
352,,7,,4,8,7.0
353,,10,5.0,9,4,
354,,7,,4,10,
355,,5,,1,6,
356,,8,,5,7,6.0
357,5.0,3,6.0,4,1,
358,,2,3.0,4,9,
359,6.0,9,,4,4,
360,6.0,1,6.0,4,4,1.0
361,,1,6.0,10,4,
362,10.0,1,1.0,2,4,
363,,10,,9,10,
364,0.0,3,,3,8,
365,,7,10.0,7,6,0.0
366,3.0,0,,8,9,
367,3.0,2,,9,8,6.0
368,,0,,1,6,3.0
369,10.0,3,,6,2,
370,,0,9.0,2,4,
371,,2,,4,7,
372,,1,10.0,7,2,7.0
373,,1,,1,4,
374,2.0,6,9.0,4,0,
375,,4,,0,9,8.0
376,7.0,0,7.0,5,1,1.0
377,,1,,1,7,7.0
378,,9,5.0,9,5,
379,10.0,1,0.0,10,10,
380,,1,7.0,1,2,
381,10.0,10,8.0,1,4,8.0
382,8.0,7,6.0,7,10,2.0
383,,7,,10,9,
384,,10,,1,8,
385,9.0,6,,0,7,
386,,2,9.0,10,2,6.0
387,4.0,4,,3,10,
388,,2,1.0,0,9,
389,,2,1.0,4,9,2.0
390,3.0,8,,3,1,
391,,1,5.0,10,4,6.0
392,,1,10.0,7,5,9.0
393,1.0,5,8.0,0,1,
394,1.0,10,8.0,9,3,9.0
395,,6,,10,7,
396,,0,,3,6,9.0
397,,6,6.0,0,1,5.0
398,7.0,2,,6,2,8.0
399,2.0,5,,5,6,
400,2.0,1,9.0,9,7,
401,6.0,1,,2,10,
402,,5,,7,7,
403,5.0,2,,8,9,4.0
404,8.0,7,,0,6,
405,7.0,2,8.0,0,10,
406,5.0,4,,6,8,2.0
407,,10,,9,0,3.0
408,,10,1.0,6,7,3.0
409,7.0,9,8.0,4,6,6.0
410,7.0,10,10.0,2,2,
411,,0,5.0,7,9,
412,6.0,6,9.0,2,10,
413,,4,4.0,2,6,
414,,6,,5,1,
415,,9,,4,4,
416,,1,5.0,10,9,
417,5.0,4,,5,4,
418,4.0,7,,9,0,2.0
419,5.0,0,,1,10,2.0
420,4.0,0,,10,9,
421,3.0,10,8.0,10,3,
422,,6,8.0,10,3,
423,6.0,6,,3,9,1.0
424,7.0,4,,6,6,
425,1.0,7,0.0,6,6,
426,2.0,6,,2,4,
427,2.0,5,8.0,9,3,10.0
428,,0,10.0,2,10,
429,2.0,9,,2,9,0.0
430,8.0,9,4.0,2,9,
431,,7,4.0,4,1,
432,,7,,9,7,
433,,3,,5,7,
434,,10,1.0,10,6,
435,,6,,0,1,
436,5.0,6,,6,4,
437,,0,3.0,8,4,
438,3.0,0,,0,9,7.0
439,10.0,8,,7,5,
440,,0,8.0,2,0,
441,9.0,2,,9,5,9.0
442,9.0,8,7.0,7,5,
443,,7,,10,3,
444,8.0,3,7.0,6,7,5.0
445,,10,9.0,9,2,
446,,4,,3,9,6.0
447,5.0,9,,4,8,
448,6.0,6,1.0,0,3,
449,1.0,3,,10,7,8.0
450,,8,5.0,3,8,
451,9.0,7,2.0,0,9,
452,,1,,5,9,4.0
453,9.0,6,8.0,1,5,
454,,2,,0,8,
455,0.0,7,,6,10,3.0
456,,3,,0,10,0.0
457,,0,3.0,4,8,
458,8.0,5,8.0,0,8,
459,10.0,10,,10,0,
460,,0,,4,0,1.0
461,3.0,0,,5,7,
462,1.0,8,,9,1,
463,,1,,8,2,10.0
464,4.0,1,2.0,4,2,
465,2.0,8,,1,6,10.0
466,,10,,10,6,
467,,8,,9,10,
468,,4,,5,4,
469,,7,,1,4,
470,,4,7.0,5,7,6.0
471,9.0,9,,4,0,6.0
472,,5,,4,2,6.0
473,,6,6.0,9,6,
474,1.0,1,,5,3,1.0
475,,4,,4,6,7.0
476,,9,,9,0,9.0
477,1.0,6,,5,6,7.0
478,,8,3.0,1,1,10.0
479,,10,,9,10,
480,,1,1.0,0,1,
481,,5,,7,3,
482,9.0,4,,6,0,2.0
483,,10,,7,2,9.0
484,5.0,8,,10,6,6.0
485,9.0,0,10.0,4,9,
486,,10,,8,3,5.0
487,,4,,2,0,0.0
488,1.0,1,,10,6,
489,3.0,0,7.0,1,1,
490,,7,2.0,2,9,2.0
491,0.0,2,1.0,5,4,5.0
492,,3,,10,9,7.0
493,8.0,1,,7,9,
494,,5,8.0,2,9,
495,,4,4.0,6,1,
496,,10,7.0,1,0,
497,,8,3.0,2,3,8.0
498,8.0,4,8.0,3,9,4.0
499,,0,3.0,0,8,
500,,2,8.0,4,2,
501,,4,0.0,10,4,10.0
502,8.0,4,0.0,0,4,
503,5.0,8,0.0,9,9,
504,1.0,9,,7,6,1.0
505,9.0,9,,5,10,3.0
506,,8,4.0,7,6,
507,8.0,5,6.0,10,0,9.0
508,,4,,5,3,
509,1.0,0,,6,0,6.0
510,,7,5.0,0,8,
511,,7,,8,9,
512,,2,,7,7,5.0
513,,6,8.0,5,5,10.0
514,2.0,3,7.0,8,2,5.0
515,1.0,1,6.0,6,3,1.0
516,7.0,10,,3,7,
517,,8,,0,3,
518,10.0,4,,7,7,2.0
519,6.0,6,,1,9,
520,5.0,3,4.0,1,9,
521,0.0,5,8.0,8,7,
522,2.0,7,5.0,1,4,6.0
523,,6,2.0,8,6,3.0
524,,3,10.0,2,2,
525,9.0,8,6.0,3,9,8.0
526,,1,10.0,6,1,
527,,3,,7,1,8.0
528,3.0,10,,8,10,
529,8.0,0,,6,7,6.0
530,,3,,7,3,
531,,10,,10,1,
532,4.0,9,7.0,1,4,0.0
533,10.0,0,2.0,7,7,10.0
534,,3,6.0,1,2,2.0
535,0.0,7,,3,1,
536,,1,9.0,1,9,10.0
537,,7,,1,4,1.0
538,9.0,10,,0,4,3.0
539,,1,,3,3,9.0
540,,3,2.0,2,7,
541,3.0,7,2.0,6,9,
542,,5,,1,6,
543,6.0,8,4.0,9,7,
544,4.0,3,,2,0,
545,8.0,1,6.0,6,7,
546,,1,,10,7,
547,7.0,1,8.0,9,9,5.0
548,,10,5.0,3,9,5.0
549,,7,,5,5,
550,,4,,4,6,6.0
551,,4,5.0,0,9,6.0
552,,1,7.0,6,10,10.0
553,,1,,8,4,
554,,10,,10,4,8.0
555,,2,,3,9,2.0
556,,0,4.0,3,3,1.0
557,,2,,10,5,0.0
558,7.0,6,,10,0,
559,,9,,9,1,
560,,5,,7,7,10.0
561,1.0,1,3.0,5,3,5.0
562,,5,,3,0,7.0
563,4.0,1,0.0,4,9,
564,,8,5.0,7,7,2.0
565,,3,8.0,10,10,2.0
566,,3,1.0,5,3,
567,,4,0.0,6,2,
568,3.0,1,5.0,6,0,
569,9.0,4,,0,3,
570,8.0,9,,1,2,7.0
571,,7,6.0,1,8,
572,,6,,1,1,
573,6.0,5,,3,1,1.0
574,0.0,0,,10,5,0.0
575,,3,10.0,0,2,0.0
576,3.0,9,9.0,0,10,3.0
577,8.0,10,0.0,4,9,
578,4.0,4,9.0,9,3,
579,,7,8.0,10,6,
580,0.0,7,8.0,8,1,4.0
581,2.0,4,,2,1,
582,,1,2.0,2,2,
583,8.0,2,10.0,5,8,
584,9.0,7,,6,4,4.0
585,6.0,4,1.0,10,9,
586,,9,,10,7,
587,5.0,9,6.0,6,3,4.0
588,,10,4.0,8,5,
589,4.0,5,2.0,3,3,
590,,2,,2,6,2.0
591,3.0,5,,4,9,7.0
592,,0,5.0,1,4,
593,3.0,2,3.0,10,2,1.0
594,10.0,7,,3,3,
595,9.0,1,,7,3,2.0
596,,5,7.0,5,7,7.0
597,,8,3.0,10,5,1.0
598,8.0,5,2.0,10,8,
599,1.0,9,2.0,8,6,3.0
600,,0,10.0,2,9,8.0
601,1.0,9,,6,5,4.0
602,8.0,2,,0,2,9.0
603,,9,10.0,3,10,4.0
604,,8,8.0,2,8,10.0
605,,6,7.0,4,5,3.0
606,10.0,10,5.0,6,2,0.0
607,,2,0.0,10,2,5.0
608,4.0,4,4.0,1,4,3.0
609,,6,,10,4,1.0
610,1.0,10,,9,0,10.0
611,8.0,10,8.0,0,6,
612,2.0,9,,7,5,
613,7.0,4,9.0,5,6,
614,7.0,7,5.0,1,5,7.0
615,,6,5.0,1,4,
616,,2,5.0,2,4,6.0
617,,8,,6,6,
618,,8,2.0,8,1,3.0
619,,5,8.0,8,10,2.0
620,,0,,5,4,
621,1.0,1,,9,4,8.0
622,6.0,6,4.0,1,4,
623,,10,,7,7,
624,,5,,0,7,2.0
625,,8,,8,1,4.0
626,9.0,2,10.0,8,0,
627,8.0,7,9.0,2,1,
628,5.0,9,,4,4,
629,7.0,2,,10,10,
630,8.0,8,8.0,2,10,7.0
631,6.0,7,,10,9,
632,,10,,8,2,3.0
633,7.0,10,,8,8,
634,8.0,4,0.0,10,9,5.0
635,6.0,7,,8,6,7.0
636,,8,3.0,4,2,
637,8.0,10,8.0,2,3,8.0
638,2.0,9,,1,6,
639,,10,,7,8,
640,,3,,0,9,4.0
641,0.0,10,,0,1,5.0
642,9.0,2,2.0,1,10,10.0
643,,2,,10,0,
644,,4,,5,8,1.0
645,,6,4.0,4,3,
646,6.0,5,,5,0,4.0
647,2.0,3,2.0,9,2,0.0
648,,3,,3,7,1.0
649,,9,10.0,2,4,2.0
650,0.0,8,,3,9,
651,,1,4.0,3,2,5.0
652,,0,9.0,1,9,
653,,1,2.0,9,2,6.0
654,2.0,2,0.0,8,8,
655,,7,5.0,1,1,7.0
656,,1,,3,3,
657,,5,9.0,5,5,10.0
658,,10,,0,2,
659,7.0,1,8.0,1,7,
660,6.0,8,0.0,8,1,2.0
661,,1,7.0,3,9,0.0
662,5.0,10,6.0,0,4,3.0
663,,4,6.0,9,9,
664,,2,5.0,9,7,4.0
665,4.0,10,6.0,2,4,5.0
666,4.0,10,,10,7,
667,,1,0.0,0,6,
668,,4,,0,10,9.0
669,,7,,1,10,7.0
670,7.0,3,4.0,10,6,9.0
671,1.0,9,,4,8,
672,10.0,9,2.0,10,6,0.0
673,1.0,2,0.0,5,8,
674,0.0,6,,5,6,0.0
675,1.0,0,3.0,5,0,8.0
676,,5,2.0,1,1,9.0
677,,2,,7,1,
678,,7,,4,0,
679,,0,8.0,5,1,
680,,5,,9,6,
681,,9,,0,4,2.0
682,,6,,2,5,8.0
683,,5,,0,5,3.0
684,,1,1.0,6,8,
685,10.0,6,3.0,9,6,7.0
686,1.0,2,,1,7,
687,,5,,5,10,
688,,1,,9,0,
689,1.0,7,,0,4,
690,,8,4.0,10,5,0.0
691,,5,,3,6,2.0
692,,9,,6,7,8.0
693,9.0,4,,4,1,
694,,2,,4,2,8.0
695,,6,1.0,1,9,
696,,1,10.0,5,1,9.0
697,,7,,3,2,
698,,2,,5,3,2.0
699,8.0,10,,1,6,1.0
700,4.0,10,,0,5,9.0
701,1.0,0,,7,8,5.0
702,5.0,4,,4,1,
703,,6,,1,7,7.0
704,3.0,1,7.0,1,7,8.0
705,5.0,0,10.0,5,2,1.0
706,,3,7.0,1,3,4.0
707,9.0,5,3.0,9,1,0.0
708,0.0,8,8.0,3,7,
709,8.0,8,,8,4,
710,,8,10.0,0,0,
711,0.0,0,1.0,5,4,0.0
712,1.0,1,,4,0,
713,8.0,7,9.0,0,2,
714,6.0,10,2.0,5,4,2.0
715,,8,3.0,6,5,9.0
716,,3,4.0,5,9,
717,6.0,10,0.0,9,3,
718,,10,6.0,4,1,4.0
719,5.0,3,,1,2,4.0
720,6.0,5,1.0,7,4,7.0
721,,1,,10,3,
722,,0,0.0,3,1,
723,7.0,0,,7,9,
724,8.0,0,,4,5,
725,9.0,7,,8,5,
726,4.0,3,,6,6,5.0
727,,0,0.0,1,10,5.0
728,3.0,9,,5,8,4.0
729,,7,4.0,9,2,8.0
730,10.0,2,,3,4,
731,,2,,10,2,2.0
732,,2,,8,6,5.0
733,,10,7.0,8,3,
734,1.0,6,5.0,8,3,
735,,7,,8,6,8.0
736,1.0,2,,5,2,9.0
737,1.0,4,4.0,5,10,7.0
738,3.0,10,10.0,5,9,2.0
739,6.0,2,1.0,3,4,4.0
740,2.0,2,6.0,5,0,9.0
741,6.0,8,,8,1,
742,9.0,3,2.0,10,4,6.0
743,,10,2.0,5,2,5.0
744,9.0,5,7.0,1,7,7.0
745,5.0,3,,3,6,
746,4.0,7,,4,3,4.0
747,,9,10.0,10,7,2.0
748,5.0,10,,7,3,
749,,8,0.0,1,8,3.0
750,,2,,4,10,10.0
751,1.0,10,10.0,5,0,
752,10.0,3,,9,6,8.0
753,3.0,3,,3,1,
754,,0,10.0,3,1,5.0
755,8.0,3,1.0,10,7,
756,,1,,4,6,6.0
757,0.0,6,8.0,0,8,8.0
758,8.0,1,,7,4,3.0
759,10.0,5,,5,4,
760,,6,,0,1,8.0
761,0.0,6,6.0,4,0,
762,,5,,5,8,7.0
763,4.0,9,,4,0,
764,7.0,9,,3,2,
765,3.0,7,,10,10,3.0
766,,3,,1,1,8.0
767,9.0,10,3.0,3,3,7.0
768,1.0,5,,10,6,6.0
769,3.0,0,2.0,3,1,
770,9.0,6,,8,1,
771,,8,6.0,2,10,
772,,3,0.0,10,0,
773,,8,10.0,9,7,
774,2.0,4,3.0,8,6,2.0
775,,0,,7,4,
776,,0,3.0,8,9,0.0
777,,3,7.0,9,1,5.0
778,8.0,4,,6,3,
779,7.0,7,,9,7,8.0
780,6.0,7,,0,4,
781,,6,8.0,6,7,6.0
782,,10,,9,0,
783,8.0,10,,0,0,
784,,5,5.0,9,4,
785,1.0,0,,0,10,
786,5.0,7,,2,2,10.0
787,8.0,2,,1,7,1.0
788,,8,,2,10,
789,0.0,9,,10,4,
790,1.0,6,,0,6,
791,,0,3.0,6,1,3.0
792,,1,9.0,1,10,2.0
793,,1,7.0,6,9,8.0
794,1.0,10,,7,9,8.0
795,5.0,6,6.0,9,4,
796,8.0,6,,0,0,6.0
797,,1,,6,4,
798,,0,4.0,7,1,
799,,8,6.0,5,9,4.0
800,4.0,8,,4,2,0.0
801,7.0,3,,6,5,
802,,10,,7,9,9.0
803,,8,2.0,6,1,
804,9.0,7,7.0,0,10,
805,8.0,9,4.0,6,1,
806,5.0,8,2.0,6,10,
807,8.0,8,,8,3,
808,,0,,10,5,4.0
809,10.0,7,3.0,10,1,
810,6.0,6,10.0,6,9,
811,,0,4.0,3,9,
812,4.0,6,3.0,8,5,
813,,4,,2,4,
814,,10,,10,1,
815,,4,7.0,6,1,
816,,9,7.0,10,6,8.0
817,,8,6.0,9,9,
818,,9,9.0,0,8,
819,4.0,10,,10,1,6.0
820,,7,8.0,9,4,
821,5.0,8,3.0,3,4,5.0
822,4.0,6,,9,0,
823,,2,,9,3,
824,1.0,4,1.0,10,3,8.0
825,4.0,8,6.0,8,0,
826,4.0,5,4.0,5,2,7.0
827,,1,7.0,8,4,
828,4.0,10,4.0,9,6,4.0
829,,3,,2,9,2.0
830,,10,,9,7,
831,9.0,7,3.0,0,6,7.0
832,10.0,6,7.0,1,0,5.0
833,10.0,3,7.0,6,3,7.0
834,,9,0.0,1,4,1.0
835,,7,6.0,8,8,8.0
836,5.0,4,,8,10,8.0
837,,7,1.0,6,1,1.0
838,7.0,3,8.0,9,0,7.0
839,8.0,2,,10,3,6.0
840,,3,2.0,8,9,10.0
841,9.0,2,,4,6,
842,,4,,1,9,0.0
843,7.0,1,2.0,2,6,0.0
844,8.0,8,,10,10,
845,0.0,4,,6,3,
846,5.0,6,,3,10,
847,3.0,5,,9,9,10.0
848,7.0,7,0.0,9,0,1.0
849,8.0,10,,10,4,
850,,3,,9,0,
851,1.0,5,,2,1,
852,2.0,4,5.0,4,6,
853,9.0,8,,6,7,
854,8.0,7,1.0,8,9,1.0
855,5.0,6,,5,6,4.0
856,,6,,5,9,
857,,2,,1,6,10.0
858,2.0,9,,3,1,
859,6.0,10,0.0,0,10,9.0
860,,8,5.0,0,9,
861,,9,,4,9,4.0
862,1.0,0,10.0,1,5,8.0
863,,5,4.0,1,3,
864,,10,,2,10,
865,2.0,8,,4,7,8.0
866,0.0,7,0.0,1,0,9.0
867,10.0,6,4.0,0,6,7.0
868,,7,3.0,3,10,0.0
869,,3,,2,4,9.0
870,4.0,4,,5,9,0.0
871,,8,0.0,3,7,9.0
872,0.0,8,4.0,0,10,8.0
873,,2,,1,1,
874,,0,4.0,10,9,0.0
875,,10,2.0,0,9,
876,,0,,0,4,
877,,5,7.0,1,5,1.0
878,7.0,3,,9,4,
879,7.0,6,2.0,10,0,
880,7.0,9,4.0,3,6,
881,,8,1.0,0,6,9.0
882,7.0,6,0.0,0,3,
883,0.0,4,,4,6,7.0
884,7.0,4,3.0,3,10,
885,,1,,2,6,8.0
886,,8,9.0,5,4,
887,5.0,6,0.0,3,7,3.0
888,,0,8.0,2,6,
889,8.0,2,0.0,0,2,1.0
890,,2,5.0,6,7,
891,9.0,8,,5,9,0.0
892,2.0,7,9.0,5,1,
893,,7,,4,2,
894,,0,,5,1,4.0
895,5.0,5,0.0,6,9,
896,,8,9.0,1,5,10.0
897,8.0,9,9.0,1,5,10.0
898,5.0,8,,10,4,3.0
899,,5,,9,7,
900,3.0,2,6.0,5,7,3.0
